Time (s),Temperature (K),HRR (W/g)
73.349,409,-0.0254
73.806,409.5,-0.0277
74.283,410,-0.0198
74.773,410.5,-0.0024
75.258,411,0.0228
75.739,411.5,0.0466
76.199,412,0.0371
76.651,412.5,0.0021
77.146,413,-0.0290
77.614,413.5,-0.0377
78.078,414,-0.0711
78.552,414.5,-0.0867
79.022,415,-0.0387
79.485,415.5,-0.0295
80.005,416,-0.0085
80.486,416.5,-0.0016
80.932,417,-0.0068
81.435,417.5,-0.0333
81.917,418,-0.0469
82.398,418.5,-0.1028
82.854,419,-0.1062
83.347,419.5,-0.0334
83.831,420,-0.0024
84.298,420.5,-0.0068
84.762,421,0.0110
85.240,421.5,0.0178
85.730,422,0.0033
86.201,422.5,0.0112
86.679,423,0.0288
87.188,423.5,0.0228
87.670,424,0.0131
88.154,424.5,0.0315
88.613,425,0.0256
89.103,425.5,0.0500
89.573,426,0.0736
90.045,426.5,0.1233
90.554,427,0.0953
91.056,427.5,0.1496
91.500,428,0.1362
92.022,428.5,0.1475
92.497,429,0.1308
92.984,429.5,0.1690
93.457,430,0.1798
93.984,430.5,0.1537
94.432,431,0.1571
94.919,431.5,0.1542
95.397,432,0.1499
95.882,432.5,0.1716
96.357,433,0.2004
96.868,433.5,0.2225
97.356,434,0.2902
97.843,434.5,0.3499
98.330,435,0.3713
98.814,435.5,0.4041
99.316,436,0.4516
99.791,436.5,0.4360
100.267,437,0.4154
100.762,437.5,0.4379
101.261,438,0.4439
101.740,438.5,0.4532
102.203,439,0.4991
102.685,439.5,0.5347
103.187,440,0.5770
103.688,440.5,0.6614
104.189,441,0.6881
104.691,441.5,0.7110
105.183,442,0.7723
105.694,442.5,0.8189
106.186,443,0.8315
106.654,443.5,0.8536
107.146,444,0.8572
107.636,444.5,0.8855
108.120,445,0.9171
108.609,445.5,0.9597
109.117,446,1.0070
109.590,446.5,1.0604
110.061,447,1.1003
110.565,447.5,1.1598
111.063,448,1.1250
111.538,448.5,1.1080
112.009,449,1.2128
112.552,449.5,1.2415
113.030,450,1.2655
113.487,450.5,1.3173
113.972,451,1.3452
114.477,451.5,1.3738
114.972,452,1.3715
115.446,452.5,1.4337
115.924,453,1.4726
116.443,453.5,1.4725
116.924,454,1.5286
117.404,454.5,1.5889
117.896,455,1.6264
118.393,455.5,1.6538
118.876,456,1.6738
119.389,456.5,1.7459
119.861,457,1.7621
120.330,457.5,1.7993
120.836,458,1.8942
121.343,458.5,1.9571
121.838,459,1.9848
122.314,459.5,2.0087
122.792,460,2.0489
123.296,460.5,2.1209
123.797,461,2.1876
124.277,461.5,2.2364
124.769,462,2.2721
125.274,462.5,2.3104
125.776,463,2.3829
126.263,463.5,2.4529
126.749,464,2.4879
127.254,464.5,2.5335
127.763,465,2.5812
128.252,465.5,2.6354
128.731,466,2.6949
129.221,466.5,2.7228
129.716,467,2.7518
130.193,467.5,2.7995
130.669,468,2.8476
131.178,468.5,2.9049
131.681,469,2.9934
132.178,469.5,3.0498
132.677,470,3.1018
133.160,470.5,3.1964
133.640,471,3.2441
134.122,471.5,3.2951
134.606,472,3.3828
135.143,472.5,3.4359
135.628,473,3.5407
136.103,473.5,3.6072
136.629,474,3.6565
137.125,474.5,3.7108
137.603,475,3.8085
138.083,475.5,3.8601
138.570,476,3.9244
139.066,476.5,3.9813
139.564,477,4.0805
140.051,477.5,4.1696
140.525,478,4.2627
141.019,478.5,4.3387
141.514,479,4.4420
142.018,479.5,4.5330
142.506,480,4.6611
143.048,480.5,4.7584
143.514,481,4.8618
144.029,481.5,4.9290
144.509,482,5.0275
144.981,482.5,5.0725
145.505,483,5.2064
145.987,483.5,5.2987
146.475,484,5.3704
146.977,484.5,5.4771
147.453,485,5.5997
147.973,485.5,5.6904
148.461,486,5.7548
148.989,486.5,5.8844
149.462,487,5.9978
149.950,487.5,6.0923
150.473,488,6.1464
150.976,488.5,6.2814
151.479,489,6.3782
151.965,489.5,6.5318
152.462,490,6.6254
152.965,490.5,6.6713
153.427,491,6.7996
153.918,491.5,6.9329
154.428,492,7.0639
154.937,492.5,7.2091
155.414,493,7.3068
155.914,493.5,7.4336
156.404,494,7.5914
156.899,494.5,7.6780
157.403,495,7.8031
157.891,495.5,7.9120
158.413,496,8.0434
158.883,496.5,8.1384
159.382,497,8.2636
159.867,497.5,8.3955
160.360,498,8.5223
160.863,498.5,8.6668
161.351,499,8.7601
161.847,499.5,8.8954
162.356,500,9.0462
162.850,500.5,9.1764
163.336,501,9.3026
163.835,501.5,9.4595
164.323,502,9.5855
164.817,502.5,9.7278
165.308,503,9.8663
165.822,503.5,10.0200
166.329,504,10.1952
166.799,504.5,10.3047
167.325,505,10.4471
167.821,505.5,10.5838
168.301,506,10.7046
168.822,506.5,10.8512
169.326,507,10.9572
169.801,507.5,11.0758
170.295,508,11.2245
170.806,508.5,11.3999
171.307,509,11.5439
171.841,509.5,11.6507
172.325,510,11.7684
172.806,510.5,11.9174
173.315,511,12.0667
173.807,511.5,12.1687
174.301,512,12.2929
174.804,512.5,12.4289
175.298,513,12.5688
175.797,513.5,12.6871
176.290,514,12.8075
176.782,514.5,12.9180
177.269,515,12.9786
177.780,515.5,13.0910
178.291,516,13.2162
178.776,516.5,13.3276
179.273,517,13.4405
179.767,517.5,13.5200
180.265,518,13.5805
180.773,518.5,13.6404
181.267,519,13.7268
181.747,519.5,13.8009
182.247,520,13.8575
182.761,520.5,13.9179
183.254,521,13.9886
183.752,521.5,14.0915
184.261,522,14.1849
184.753,522.5,14.2581
185.240,523,14.3318
185.749,523.5,14.3935
186.268,524,14.4572
186.766,524.5,14.5137
187.271,525,14.5602
187.773,525.5,14.5999
188.263,526,14.6310
188.749,526.5,14.6668
189.249,527,14.7096
189.741,527.5,14.7334
190.228,528,14.7704
190.733,528.5,14.8327
191.240,529,14.9100
191.755,529.5,14.9931
192.246,530,15.0356
192.749,530.5,15.0539
193.246,531,15.0931
193.737,531.5,15.1379
194.247,532,15.1644
194.747,532.5,15.2596
195.230,533,15.3615
195.732,533.5,15.4111
196.232,534,15.4559
196.711,534.5,15.4776
197.200,535,15.5110
197.687,535.5,15.5972
198.187,536,15.6632
198.684,536.5,15.7251
199.182,537,15.7572
199.675,537.5,15.8257
200.202,538,15.9189
200.687,538.5,15.9873
201.172,539,16.0597
201.680,539.5,16.1248
202.201,540,16.2246
202.695,540.5,16.3067
203.198,541,16.3772
203.698,541.5,16.4955
204.161,542,16.5834
204.666,542.5,16.6765
205.163,543,16.7803
205.663,543.5,16.8652
206.151,544,16.9285
206.661,544.5,17.0156
207.180,545,17.0722
207.671,545.5,17.1796
208.164,546,17.2764
208.669,546.5,17.3525
209.169,547,17.4520
209.649,547.5,17.5877
210.168,548,17.7301
210.682,548.5,17.8680
211.188,549,17.9998
211.673,549.5,18.1201
212.180,550,18.2307
212.691,550.5,18.3640
213.168,551,18.5028
213.668,551.5,18.6179
214.158,552,18.7446
214.681,552.5,18.9136
215.163,553,19.0620
215.661,553.5,19.2441
216.169,554,19.3990
216.677,554.5,19.6098
217.173,555,19.8332
217.696,555.5,19.9976
218.186,556,20.1766
218.666,556.5,20.3563
219.163,557,20.5696
219.662,557.5,20.7729
220.161,558,20.9589
220.658,558.5,21.1533
221.143,559,21.3541
221.640,559.5,21.5540
222.168,560,21.8134
222.648,560.5,22.0310
223.138,561,22.2396
223.646,561.5,22.4856
224.151,562,22.7502
224.660,562.5,23.0008
225.163,563,23.2050
225.648,563.5,23.4523
226.155,564,23.7281
226.660,564.5,23.9553
227.120,565,24.2143
227.637,565.5,24.4978
228.131,566,24.7329
228.635,566.5,25.0284
229.161,567,25.3446
229.647,567.5,25.6244
230.145,568,25.9152
230.625,568.5,26.2071
231.150,569,26.4745
231.647,569.5,26.7884
232.135,570,27.1041
