Time (s),Temperature (C),HRR (W/g)
0.000,75.287,-6.838
0.500,75.283,-7.167
1.000,75.325,-8.164
1.500,75.286,-9.375
2.000,75.321,-10.791
2.500,75.358,-12.178
3.000,75.379,-13.242
3.500,75.401,-13.586
4.000,75.434,-13.658
4.500,75.472,-13.275
5.000,75.521,-12.820
5.500,75.568,-12.354
6.000,75.664,-11.751
6.500,75.753,-11.180
7.000,75.826,-10.554
7.500,75.891,-9.800
8.000,75.988,-8.344
8.500,76.060,-6.934
9.000,76.128,-5.106
9.500,76.264,-3.235
10.000,76.380,-1.403
10.500,76.515,0.030
11.000,76.637,1.396
11.500,76.738,2.353
12.000,76.889,3.153
12.500,77.037,3.774
13.000,77.194,4.113
13.500,77.347,4.439
14.000,77.565,4.664
14.500,77.780,4.626
15.000,78.028,4.575
15.500,78.241,4.423
16.000,78.523,4.352
16.500,78.796,4.260
17.000,79.072,4.041
17.500,79.370,3.806
18.000,79.691,3.583
18.500,80.009,3.494
19.000,80.374,3.269
19.500,80.733,2.980
20.000,81.076,2.939
20.500,81.435,2.776
21.000,81.782,2.646
21.500,82.195,2.563
22.000,82.597,2.281
22.500,83.018,2.229
23.000,83.449,2.054
23.500,83.856,1.861
24.000,84.288,1.640
24.500,84.749,1.454
25.000,85.180,1.281
25.500,85.647,1.137
26.000,86.094,0.962
26.500,86.596,0.795
27.000,87.060,0.444
27.500,87.524,0.256
28.000,87.998,0.157
28.500,88.500,0.165
29.000,88.992,0.093
29.500,89.471,0.023
30.000,89.993,-0.030
30.500,90.529,-0.156
31.000,91.032,-0.268
31.500,91.539,-0.385
32.000,92.034,-0.471
32.500,92.572,-0.508
33.000,93.083,-0.547
33.500,93.625,-0.688
34.000,94.159,-0.796
34.500,94.700,-0.806
35.000,95.246,-0.828
35.500,95.723,-0.723
36.000,96.261,-0.887
36.500,96.792,-0.811
37.000,97.313,-0.970
37.500,97.854,-1.133
38.000,98.406,-1.207
38.500,98.948,-1.288
39.000,99.470,-1.378
39.500,100.023,-1.396
40.000,100.583,-1.525
40.500,101.108,-1.462
41.000,101.661,-1.425
41.500,102.211,-1.547
42.000,102.771,-1.550
42.500,103.282,-1.623
43.000,103.864,-1.582
43.500,104.356,-1.560
44.000,104.917,-1.634
44.500,105.469,-1.617
45.000,106.049,-1.554
45.500,106.606,-1.627
46.000,107.145,-1.734
46.500,107.662,-1.809
47.000,108.209,-1.880
47.500,108.759,-1.712
48.000,109.287,-1.864
48.500,109.856,-1.836
49.000,110.383,-1.895
49.500,110.966,-1.736
50.000,111.509,-1.786
50.500,112.057,-1.869
51.000,112.595,-1.884
51.500,113.144,-1.995
52.000,113.679,-2.068
52.500,114.237,-2.045
53.000,114.773,-2.096
53.500,115.359,-1.954
54.000,115.911,-2.099
54.500,116.469,-1.946
55.000,117.004,-2.021
55.500,117.495,-1.978
56.000,118.077,-2.025
56.500,118.601,-2.098
57.000,119.128,-2.126
57.500,119.688,-2.025
58.000,120.240,-2.190
58.500,120.761,-2.221
59.000,121.298,-2.177
59.500,121.886,-2.267
60.000,122.395,-2.319
60.500,122.934,-2.245
61.000,123.476,-2.284
61.500,124.055,-2.180
62.000,124.584,-2.246
62.500,125.066,-2.214
63.000,125.633,-2.101
63.500,126.145,-2.046
64.000,126.680,-2.013
64.500,127.227,-2.015
65.000,127.744,-1.983
65.500,128.311,-1.973
66.000,128.828,-2.067
66.500,129.379,-1.984
67.000,129.884,-1.977
67.500,130.408,-1.996
68.000,130.941,-1.955
68.500,131.492,-1.937
69.000,132.003,-1.863
69.500,132.557,-2.053
70.000,133.060,-1.979
70.500,133.587,-2.056
71.000,134.121,-2.157
71.500,134.643,-2.144
72.000,135.165,-2.133
72.500,135.720,-2.144
73.000,136.259,-2.018
73.500,136.765,-2.233
74.000,137.343,-2.270
74.500,137.851,-2.212
75.000,138.346,-2.267
75.500,138.915,-2.236
76.000,139.426,-2.312
76.500,139.939,-2.220
77.000,140.510,-2.314
77.500,141.028,-2.237
78.000,141.565,-2.199
78.500,142.061,-2.189
79.000,142.571,-2.093
79.500,143.087,-2.125
80.000,143.612,-2.109
80.500,144.156,-2.042
81.000,144.660,-2.017
81.500,145.190,-2.028
82.000,145.723,-2.095
82.500,146.242,-2.097
83.000,146.739,-2.116
83.500,147.263,-2.166
84.000,147.781,-2.025
84.500,148.313,-2.006
85.000,148.820,-2.081
85.500,149.361,-2.159
86.000,149.850,-1.990
86.500,150.369,-1.767
87.000,150.869,-1.822
87.500,151.392,-1.840
88.000,151.896,-1.924
88.500,152.413,-1.830
89.000,152.968,-2.094
89.500,153.453,-2.128
90.000,153.997,-2.058
90.500,154.490,-2.041
91.000,155.001,-1.918
91.500,155.538,-1.785
92.000,156.040,-1.692
92.500,156.534,-1.562
93.000,157.075,-1.690
93.500,157.598,-1.799
94.000,158.117,-1.977
94.500,158.629,-1.964
