Temp,time,TGA,DSC,Sensitivity,Heating Rate,Heat Capacity
431.8,398.6,3.9368,0.83479,0.89,0.357,2.07
431.9,398.9,3.9368,0.83423,0.88,0.355,2.08
432.0,399.2,3.9366,0.83459,0.88,0.353,2.09
432.1,399.4,3.9363,0.83575,0.89,0.352,2.10
432.2,399.7,3.9360,0.8367,0.89,0.351,2.12
432.3,400.0,3.9358,0.83699,0.89,0.351,2.12
432.4,400.3,3.9357,0.83683,0.89,0.351,2.12
432.5,400.6,3.9357,0.83655,0.89,0.352,2.12
432.6,400.9,3.9358,0.83661,0.89,0.352,2.12
432.7,401.2,3.9358,0.83732,0.89,0.353,2.11
432.8,401.4,3.9357,0.83867,0.88,0.354,2.10
432.9,401.7,3.9357,0.84038,0.89,0.355,2.10
433.0,402.0,3.9358,0.84155,0.89,0.354,2.11
433.1,402.3,3.9358,0.84149,0.89,0.353,2.12
433.2,402.6,3.9358,0.84069,0.89,0.353,2.11
433.3,402.9,3.9357,0.83986,0.88,0.352,2.11
433.4,403.1,3.9355,0.83944,0.89,0.351,2.12
433.5,403.4,3.9351,0.83967,0.89,0.350,2.13
433.6,403.7,3.9346,0.84056,0.89,0.353,2.11
433.7,404.0,3.9343,0.84191,0.89,0.356,2.10
433.8,404.3,3.9341,0.84315,0.89,0.355,2.11
433.9,404.6,3.9341,0.84354,0.89,0.349,2.15
434.0,404.8,3.9341,0.84321,0.88,0.345,2.16
434.1,405.1,3.9341,0.84314,0.88,0.344,2.16
434.2,405.4,3.9341,0.84358,0.89,0.346,2.16
434.3,405.7,3.9341,0.84396,0.89,0.349,2.15
434.4,406.0,3.9341,0.84408,0.89,0.352,2.13
434.5,406.3,3.9341,0.84436,0.88,0.353,2.12
434.6,406.6,3.9341,0.84494,0.89,0.353,2.12
434.7,406.8,3.9341,0.84546,0.89,0.353,2.12
434.8,407.1,3.9341,0.84574,0.89,0.352,2.13
434.9,407.4,3.9341,0.8462,0.89,0.351,2.15
435.0,407.7,3.9341,0.84709,0.89,0.350,2.16
435.1,408.0,3.9341,0.8477,0.89,0.349,2.16
435.2,408.3,3.9341,0.84742,0.89,0.349,2.16
435.3,408.6,3.9341,0.8471,0.89,0.350,2.14
435.4,408.8,3.9341,0.84776,0.88,0.351,2.13
435.5,409.1,3.9341,0.84861,0.88,0.351,2.14
435.6,409.4,3.9340,0.8484,0.88,0.351,2.14
435.7,409.7,3.9340,0.84805,0.89,0.353,2.13
435.8,410.0,3.9344,0.84939,0.89,0.355,2.12
435.9,410.3,3.9349,0.85174,0.89,0.353,2.14
436.0,410.5,3.9352,0.85274,0.89,0.349,2.16
436.1,410.8,3.9351,0.85213,0.88,0.348,2.17
436.2,411.1,3.9351,0.85171,0.88,0.352,2.14
436.3,411.4,3.9351,0.85215,0.89,0.355,2.13
436.4,411.7,3.9351,0.85261,0.89,0.355,2.13
436.5,412.0,3.9351,0.8527,0.89,0.354,2.13
436.6,412.2,3.9351,0.85301,0.89,0.354,2.13
436.7,412.5,3.9351,0.85386,0.88,0.354,2.13
436.8,412.8,3.9351,0.85467,0.88,0.354,2.14
436.9,413.1,3.9351,0.85507,0.88,0.352,2.15
437.0,413.4,3.9351,0.85572,0.88,0.351,2.15
437.1,413.7,3.9351,0.85724,0.88,0.351,2.15
437.2,414.0,3.9351,0.85873,0.88,0.352,2.15
437.3,414.2,3.9351,0.85903,0.88,0.352,2.14
437.4,414.5,3.9351,0.85849,0.88,0.353,2.14
437.5,414.8,3.9351,0.85802,0.88,0.353,2.15
437.6,415.1,3.9349,0.85818,0.88,0.353,2.15
437.7,415.4,3.9345,0.85922,0.89,0.353,2.16
437.8,415.7,3.9340,0.86035,0.88,0.352,2.16
437.9,415.9,3.9337,0.86001,0.88,0.352,2.16
438.0,416.2,3.9337,0.85855,0.88,0.351,2.15
438.1,416.5,3.9338,0.8583,0.88,0.351,2.16
438.2,416.8,3.9338,0.8599,0.88,0.351,2.16
438.3,417.1,3.9338,0.86152,0.88,0.351,2.16
438.4,417.4,3.9338,0.86212,0.88,0.351,2.16
438.5,417.6,3.9338,0.86242,0.88,0.351,2.16
438.6,417.9,3.9338,0.86306,0.88,0.352,2.17
438.7,418.2,3.9338,0.86394,0.89,0.353,2.17
438.8,418.5,3.9338,0.86487,0.89,0.353,2.17
438.9,418.8,3.9338,0.86559,0.88,0.352,2.16
439.0,419.1,3.9338,0.86597,0.88,0.351,2.16
439.1,419.3,3.9338,0.86645,0.88,0.351,2.18
439.2,419.6,3.9339,0.86748,0.89,0.352,2.18
439.3,419.9,3.9338,0.86842,0.88,0.353,2.17
439.4,420.2,3.9335,0.86831,0.89,0.354,2.17
439.5,420.5,3.9330,0.86757,0.89,0.354,2.17
439.6,420.8,3.9326,0.86737,0.89,0.354,2.17
439.7,421.0,3.9325,0.86799,0.88,0.353,2.17
439.8,421.3,3.9325,0.869,0.88,0.352,2.18
439.9,421.6,3.9325,0.86998,0.89,0.352,2.19
440.0,421.9,3.9325,0.8706,0.89,0.352,2.19
440.1,422.2,3.9325,0.87089,0.89,0.352,2.19
440.2,422.5,3.9325,0.87138,0.88,0.353,2.18
440.3,422.7,3.9325,0.8723,0.88,0.354,2.18
440.4,423.0,3.9325,0.87323,0.89,0.354,2.19
440.5,423.3,3.9325,0.87386,0.89,0.353,2.19
440.6,423.6,3.9325,0.87449,0.88,0.353,2.19
440.7,423.9,3.9325,0.87532,0.88,0.352,2.20
440.8,424.2,3.9325,0.87568,0.89,0.353,2.20
440.9,424.4,3.9325,0.87495,0.89,0.354,2.19
441.0,424.7,3.9325,0.87426,0.88,0.353,2.18
441.1,425.0,3.9325,0.87511,0.88,0.351,2.19
441.2,425.3,3.9325,0.87677,0.88,0.351,2.21
441.3,425.6,3.9324,0.87749,0.88,0.352,2.21
441.4,425.9,3.9324,0.87736,0.88,0.353,2.19
441.5,426.2,3.9325,0.87766,0.88,0.354,2.17
441.6,426.4,3.9326,0.87879,0.88,0.354,2.18
441.7,426.7,3.9323,0.88036,0.88,0.352,2.20
441.8,427.0,3.9318,0.88164,0.88,0.351,2.22
441.9,427.3,3.9314,0.8816,0.89,0.352,2.22
442.0,427.6,3.9314,0.88021,0.89,0.353,2.21
442.1,427.9,3.9315,0.87924,0.89,0.354,2.20
442.2,428.1,3.9315,0.87987,0.88,0.355,2.19
442.3,428.4,3.9315,0.88154,0.88,0.355,2.19
442.4,428.7,3.9312,0.88345,0.88,0.354,2.20
442.5,429.0,3.9309,0.88484,0.88,0.354,2.21
442.6,429.3,3.9303,0.88519,0.88,0.354,2.21
442.7,429.5,3.9299,0.88522,0.88,0.354,2.21
442.8,429.8,3.9297,0.88591,0.88,0.354,2.21
442.9,430.1,3.9298,0.88739,0.89,0.355,2.22
443.0,430.4,3.9299,0.88935,0.89,0.355,2.22
443.1,430.7,3.9298,0.89087,0.89,0.354,2.24
443.2,431.0,3.9298,0.89074,0.89,0.352,2.25
443.3,431.2,3.9298,0.88945,0.89,0.352,2.24
443.4,431.5,3.9298,0.88889,0.89,0.353,2.23
443.5,431.8,3.9298,0.88967,0.89,0.355,2.22
443.6,432.1,3.9298,0.89084,0.89,0.355,2.23
443.7,432.4,3.9298,0.89183,0.89,0.353,2.24
443.8,432.7,3.9298,0.8928,0.89,0.352,2.24
443.9,432.9,3.9298,0.89388,0.89,0.353,2.25
444.0,433.2,3.9298,0.895,0.88,0.355,2.23
444.1,433.5,3.9298,0.89606,0.88,0.355,2.21
444.2,433.8,3.9298,0.89681,0.87,0.355,2.21
444.3,434.1,3.9298,0.89712,0.88,0.354,2.22
444.4,434.4,3.9298,0.89735,0.88,0.353,2.25
444.5,434.6,3.9299,0.89796,0.89,0.353,2.26
444.6,434.9,3.9299,0.89899,0.88,0.353,2.25
444.7,435.2,3.9297,0.90025,0.88,0.352,2.26
444.8,435.5,3.9293,0.90126,0.88,0.352,2.27
444.9,435.8,3.9289,0.90147,0.89,0.352,2.27
445.0,436.1,3.9286,0.90115,0.88,0.352,2.26
445.1,436.3,3.9285,0.90121,0.88,0.353,2.24
445.2,436.6,3.9285,0.90202,0.88,0.354,2.24
445.3,436.9,3.9285,0.90333,0.88,0.355,2.25
445.4,437.2,3.9285,0.90478,0.88,0.355,2.25
445.5,437.5,3.9285,0.90591,0.88,0.355,2.24
445.6,437.7,3.9284,0.9065,0.88,0.355,2.25
445.7,438.0,3.9281,0.9069,0.88,0.353,2.26
445.8,438.3,3.9276,0.90735,0.88,0.353,2.27
445.9,438.6,3.9272,0.90763,0.89,0.353,2.27
446.0,438.9,3.9271,0.90765,0.88,0.354,2.26
446.1,439.2,3.9272,0.90822,0.88,0.355,2.25
446.2,439.4,3.9272,0.91003,0.88,0.355,2.26
446.3,439.7,3.9272,0.91196,0.88,0.354,2.27
446.4,440.0,3.9272,0.91235,0.88,0.354,2.27
446.5,440.3,3.9272,0.91178,0.88,0.354,2.27
446.6,440.6,3.9272,0.91191,0.88,0.354,2.26
446.7,440.9,3.9272,0.9132,0.88,0.355,2.27
446.8,441.1,3.9272,0.91518,0.88,0.355,2.28
446.9,441.4,3.9272,0.9171,0.88,0.355,2.28
447.0,441.7,3.9271,0.91797,0.88,0.357,2.27
447.1,442.0,3.9268,0.91768,0.88,0.358,2.26
447.2,442.3,3.9265,0.91748,0.88,0.357,2.26
447.3,442.5,3.9261,0.91809,0.88,0.356,2.28
447.4,442.8,3.9259,0.91884,0.88,0.355,2.29
447.5,443.1,3.9259,0.91916,0.88,0.354,2.29
447.6,443.4,3.9259,0.91936,0.88,0.355,2.28
447.7,443.7,3.9257,0.91987,0.88,0.356,2.27
447.8,443.9,3.9253,0.92086,0.88,0.358,2.27
447.9,444.2,3.9249,0.92234,0.88,0.359,2.26
448.0,444.5,3.9246,0.92382,0.88,0.360,2.25
448.1,444.8,3.9245,0.92462,0.88,0.359,2.25
448.2,445.1,3.9245,0.92477,0.88,0.357,2.28
448.3,445.3,3.9246,0.9248,0.88,0.354,2.31
448.4,445.6,3.9246,0.92504,0.88,0.352,2.32
448.5,445.9,3.9246,0.92563,0.88,0.351,2.33
448.6,446.2,3.9245,0.9266,0.88,0.352,2.32
448.7,446.5,3.9246,0.92782,0.88,0.354,2.32
448.8,446.8,3.9246,0.92905,0.88,0.354,2.32
448.9,447.0,3.9245,0.92986,0.89,0.352,2.34
449.0,447.3,3.9243,0.93016,0.88,0.351,2.34
449.1,447.6,3.9239,0.93079,0.88,0.352,2.33
449.2,447.9,3.9235,0.93237,0.88,0.354,2.31
449.3,448.2,3.9233,0.9341,0.88,0.354,2.32
449.4,448.5,3.9232,0.93511,0.88,0.353,2.34
449.5,448.7,3.9232,0.93565,0.88,0.352,2.35
449.6,449.0,3.9233,0.93627,0.88,0.353,2.35
449.7,449.3,3.9232,0.93694,0.89,0.354,2.35
449.8,449.6,3.9232,0.93737,0.89,0.355,2.36
449.9,449.9,3.9232,0.93769,0.89,0.354,2.36
450.0,450.2,3.9232,0.93821,0.89,0.352,2.37
450.1,450.4,3.9232,0.93904,0.89,0.350,2.38
450.2,450.7,3.9233,0.94011,0.89,0.349,2.38
450.3,451.0,3.9233,0.94126,0.89,0.349,2.39
450.4,451.3,3.9231,0.94223,0.89,0.351,2.38
450.5,451.6,3.9226,0.94278,0.89,0.353,2.36
450.6,451.9,3.9222,0.94256,0.88,0.355,2.34
450.7,452.1,3.9220,0.94176,0.88,0.356,2.33
450.8,452.4,3.9219,0.94158,0.89,0.355,2.35
450.9,452.7,3.9216,0.94286,0.89,0.354,2.36
451.0,453.0,3.9213,0.94495,0.88,0.353,2.36
451.1,453.3,3.9209,0.94706,0.88,0.353,2.36
451.2,453.6,3.9206,0.94883,0.88,0.355,2.36
451.3,453.8,3.9206,0.95005,0.88,0.356,2.36
451.4,454.1,3.9206,0.95046,0.88,0.355,2.36
451.5,454.4,3.9206,0.94993,0.88,0.355,2.37
451.6,454.7,3.9206,0.94925,0.89,0.355,2.37
451.7,455.0,3.9207,0.94969,0.89,0.355,2.37
451.8,455.2,3.9207,0.95121,0.89,0.356,2.37
451.9,455.5,3.9205,0.9528,0.88,0.356,2.37
452.0,455.8,3.9200,0.95381,0.88,0.356,2.36
452.1,456.1,3.9195,0.95405,0.88,0.355,2.36
452.2,456.4,3.9193,0.95375,0.88,0.356,2.35
452.3,456.7,3.9193,0.95373,0.88,0.356,2.35
452.4,456.9,3.9193,0.95454,0.88,0.355,2.36
452.5,457.2,3.9193,0.95587,0.88,0.355,2.37
452.6,457.5,3.9193,0.95736,0.88,0.355,2.37
452.7,457.8,3.9193,0.95878,0.88,0.354,2.39
452.8,458.1,3.9193,0.95995,0.88,0.353,2.40
452.9,458.3,3.9193,0.96099,0.89,0.353,2.41
453.0,458.6,3.9193,0.96199,0.88,0.355,2.40
453.1,458.9,3.9193,0.96255,0.88,0.357,2.38
453.2,459.2,3.9193,0.96219,0.88,0.357,2.38
453.3,459.5,3.9193,0.9619,0.89,0.357,2.39
453.4,459.7,3.9193,0.96352,0.89,0.356,2.41
453.5,460.0,3.9193,0.96655,0.89,0.356,2.41
453.6,460.3,3.9193,0.96833,0.89,0.357,2.41
453.7,460.6,3.9193,0.96795,0.89,0.357,2.40
453.8,460.9,3.9193,0.96693,0.89,0.356,2.41
453.9,461.2,3.9194,0.9665,0.89,0.355,2.42
454.0,461.4,3.9193,0.96712,0.89,0.355,2.42
454.1,461.7,3.9188,0.96879,0.89,0.355,2.42
454.2,462.0,3.9183,0.97062,0.88,0.356,2.41
454.3,462.3,3.9181,0.97173,0.89,0.356,2.42
454.4,462.6,3.9180,0.972,0.89,0.355,2.43
454.5,462.8,3.9180,0.97164,0.89,0.353,2.44
454.6,463.1,3.9180,0.97159,0.88,0.353,2.43
454.7,463.4,3.9180,0.9729,0.88,0.353,2.43
454.8,463.7,3.9180,0.97476,0.89,0.354,2.44
454.9,464.0,3.9179,0.97555,0.89,0.355,2.45
455.0,464.3,3.9175,0.97541,0.89,0.355,2.45
455.1,464.5,3.9171,0.97575,0.89,0.355,2.45
455.2,464.8,3.9168,0.97692,0.89,0.355,2.45
455.3,465.1,3.9166,0.97816,0.89,0.354,2.45
455.4,465.4,3.9166,0.97892,0.89,0.355,2.45
455.5,465.7,3.9167,0.97909,0.89,0.357,2.44
455.6,465.9,3.9166,0.9788,0.89,0.358,2.42
455.7,466.2,3.9163,0.97874,0.88,0.357,2.42
455.8,466.5,3.9157,0.9794,0.89,0.356,2.44
455.9,466.8,3.9153,0.9804,0.89,0.356,2.45
456.0,467.1,3.9151,0.98132,0.89,0.356,2.46
456.1,467.3,3.9152,0.98207,0.89,0.356,2.45
456.2,467.6,3.9153,0.98268,0.89,0.356,2.45
456.3,467.9,3.9153,0.98319,0.88,0.356,2.44
456.4,468.2,3.9151,0.98366,0.88,0.356,2.45
456.5,468.5,3.9148,0.98419,0.89,0.355,2.45
456.6,468.8,3.9144,0.98493,0.88,0.355,2.45
456.7,469.0,3.9140,0.98566,0.88,0.356,2.44
456.8,469.3,3.9139,0.98582,0.88,0.357,2.44
456.9,469.6,3.9139,0.98556,0.89,0.357,2.44
457.0,469.9,3.9139,0.98584,0.89,0.358,2.45
457.1,470.2,3.9139,0.98704,0.89,0.357,2.45
457.2,470.4,3.9139,0.98829,0.88,0.357,2.45
457.3,470.7,3.9139,0.98896,0.88,0.358,2.44
457.4,471.0,3.9139,0.9895,0.88,0.358,2.44
457.5,471.3,3.9139,0.99034,0.88,0.359,2.44
457.6,471.6,3.9139,0.99129,0.89,0.358,2.45
457.7,471.8,3.9139,0.992,0.88,0.358,2.45
457.8,472.1,3.9137,0.99247,0.88,0.356,2.46
457.9,472.4,3.9133,0.99281,0.88,0.355,2.47
458.0,472.7,3.9128,0.99289,0.89,0.355,2.48
458.1,473.0,3.9125,0.99252,0.89,0.355,2.48
458.2,473.2,3.9125,0.99217,0.88,0.356,2.46
458.3,473.5,3.9127,0.99288,0.88,0.357,2.45
458.4,473.8,3.9127,0.9946,0.88,0.357,2.45
458.5,474.1,3.9125,0.99592,0.89,0.357,2.47
458.6,474.4,3.9120,0.99635,0.89,0.357,2.47
458.7,474.6,3.9116,0.99722,0.89,0.357,2.47
458.8,474.9,3.9114,0.99916,0.89,0.357,2.48
458.9,475.2,3.9112,1.00049,0.89,0.357,2.49
459.0,475.5,3.9108,0.99991,0.89,0.358,2.49
459.1,475.8,3.9103,0.99927,0.89,0.357,2.49
459.2,476.0,3.9096,1.0007,0.89,0.357,2.49
459.3,476.3,3.9090,1.00294,0.89,0.357,2.50
459.4,476.6,3.9087,1.00368,0.89,0.356,2.50
459.5,476.9,3.9086,1.00289,0.89,0.356,2.50
459.6,477.2,3.9085,1.00189,0.89,0.355,2.50
459.7,477.4,3.9085,1.00155,0.89,0.354,2.51
459.8,477.7,3.9086,1.00237,0.89,0.354,2.51
459.9,478.0,3.9085,1.00377,0.89,0.354,2.51
460.0,478.3,3.9086,1.004,0.89,0.355,2.51
460.1,478.6,3.9086,1.00281,0.89,0.357,2.51
460.2,478.9,3.9085,1.00255,0.90,0.357,2.52
460.3,479.1,3.9085,1.00432,0.89,0.357,2.51
460.4,479.4,3.9082,1.00591,0.89,0.358,2.49
460.5,479.7,3.9077,1.00554,0.89,0.357,2.50
460.6,480.0,3.9073,1.00458,0.89,0.356,2.51
460.7,480.3,3.9071,1.00474,0.89,0.355,2.52
460.8,480.5,3.9072,1.00567,0.89,0.356,2.51
460.9,480.8,3.9073,1.00646,0.89,0.358,2.50
461.0,481.1,3.9072,1.00712,0.89,0.357,2.52
461.1,481.4,3.9072,1.00805,0.89,0.356,2.53
461.2,481.7,3.9071,1.00888,0.89,0.355,2.53
461.3,481.9,3.9067,1.00873,0.89,0.355,2.53
461.4,482.2,3.9062,1.00781,0.89,0.355,2.52
461.5,482.5,3.9058,1.00743,0.89,0.355,2.52
461.6,482.8,3.9058,1.00808,0.89,0.355,2.52
461.7,483.1,3.9059,1.00895,0.89,0.356,2.52
461.8,483.3,3.9060,1.00948,0.89,0.357,2.52
461.9,483.6,3.9059,1.00976,0.89,0.358,2.51
462.0,483.9,3.9056,1.01003,0.89,0.359,2.50
462.1,484.2,3.9053,1.01064,0.89,0.360,2.49
462.2,484.5,3.9049,1.01179,0.89,0.360,2.50
462.3,484.7,3.9046,1.01274,0.89,0.359,2.51
462.4,485.0,3.9046,1.01261,0.89,0.358,2.51
462.5,485.3,3.9046,1.01177,0.88,0.357,2.51
462.6,485.6,3.9046,1.01116,0.88,0.355,2.52
462.7,485.9,3.9044,1.01128,0.89,0.355,2.53
462.8,486.1,3.9040,1.01226,0.89,0.355,2.54
462.9,486.4,3.9034,1.01368,0.89,0.357,2.53
463.0,486.7,3.9031,1.01455,0.89,0.358,2.53
463.1,487.0,3.9031,1.01445,0.89,0.357,2.54
463.2,487.3,3.9032,1.01382,0.89,0.354,2.55
463.3,487.5,3.9031,1.01328,0.89,0.353,2.55
463.4,487.8,3.9028,1.0137,0.89,0.355,2.54
463.5,488.1,3.9022,1.01534,0.89,0.358,2.52
463.6,488.4,3.9018,1.01648,0.89,0.358,2.52
463.7,488.7,3.9016,1.0157,0.89,0.357,2.52
463.8,488.9,3.9017,1.0146,0.89,0.356,2.53
463.9,489.2,3.9018,1.01518,0.89,0.356,2.54
464.0,489.5,3.9018,1.01637,0.89,0.357,2.55
464.1,489.8,3.9016,1.01597,0.90,0.358,2.55
464.2,490.1,3.9013,1.01446,0.90,0.358,2.54
464.3,490.3,3.9009,1.0139,0.90,0.356,2.56
464.4,490.6,3.9006,1.01448,0.90,0.355,2.57
464.5,490.9,3.9004,1.0147,0.90,0.355,2.58
464.6,491.2,3.9004,1.01417,0.90,0.355,2.57
464.7,491.5,3.9004,1.01406,0.89,0.355,2.55
464.8,491.8,3.9004,1.0149,0.89,0.355,2.54
464.9,492.0,3.9000,1.0158,0.89,0.357,2.53
465.0,492.3,3.8995,1.01599,0.89,0.358,2.53
465.1,492.6,3.8990,1.01553,0.89,0.358,2.52
465.2,492.9,3.8989,1.01474,0.89,0.357,2.52
465.3,493.2,3.8990,1.01463,0.88,0.356,2.52
465.4,493.4,3.8991,1.01608,0.89,0.356,2.53
465.5,493.7,3.8991,1.01802,0.89,0.357,2.54
465.6,494.0,3.8987,1.01875,0.89,0.359,2.52
465.7,494.3,3.8981,1.01814,0.89,0.359,2.51
465.8,494.6,3.8977,1.01697,0.88,0.358,2.51
465.9,494.8,3.8975,1.01603,0.88,0.356,2.52
466.0,495.1,3.8975,1.01609,0.88,0.355,2.53
466.1,495.4,3.8975,1.01695,0.89,0.355,2.54
466.2,495.7,3.8974,1.01717,0.89,0.356,2.54
466.3,496.0,3.8970,1.01634,0.89,0.356,2.53
466.4,496.2,3.8964,1.01594,0.88,0.355,2.53
466.5,496.5,3.8956,1.01693,0.88,0.355,2.53
466.6,496.8,3.8951,1.01844,0.88,0.355,2.52
466.7,497.1,3.8949,1.01944,0.87,0.355,2.52
466.8,497.4,3.8948,1.01945,0.88,0.355,2.52
466.9,497.7,3.8944,1.0183,0.88,0.356,2.52
467.0,497.9,3.8939,1.01703,0.88,0.356,2.53
467.1,498.2,3.8935,1.01688,0.89,0.356,2.53
467.2,498.5,3.8933,1.01757,0.89,0.357,2.53
467.3,498.8,3.8933,1.0181,0.88,0.357,2.52
467.4,499.1,3.8933,1.01838,0.89,0.355,2.54
467.5,499.3,3.8933,1.01892,0.89,0.355,2.55
467.6,499.6,3.8933,1.01954,0.89,0.357,2.55
467.7,499.9,3.8933,1.01936,0.89,0.360,2.53
467.8,500.2,3.8932,1.01831,0.89,0.362,2.51
467.9,500.4,3.8929,1.01759,0.89,0.360,2.52
468.0,500.7,3.8924,1.01797,0.89,0.356,2.55
468.1,501.0,3.8920,1.01883,0.89,0.355,2.56
468.2,501.3,3.8919,1.0195,0.89,0.355,2.57
468.3,501.6,3.8920,1.01976,0.89,0.356,2.56
468.4,501.9,3.8920,1.01955,0.89,0.358,2.54
468.5,502.1,3.8920,1.01922,0.89,0.359,2.52
468.6,502.4,3.8921,1.01921,0.89,0.359,2.52
468.7,502.7,3.8921,1.01946,0.88,0.358,2.52
468.8,503.0,3.8918,1.01968,0.89,0.358,2.52
468.9,503.3,3.8912,1.01961,0.89,0.357,2.53
469.0,503.5,3.8909,1.01903,0.89,0.357,2.54
469.1,503.8,3.8907,1.01805,0.89,0.357,2.54
469.2,504.1,3.8907,1.01722,0.89,0.357,2.54
469.3,504.4,3.8906,1.01672,0.89,0.357,2.53
469.4,504.7,3.8907,1.01617,0.89,0.359,2.52
469.5,504.9,3.8908,1.01542,0.89,0.360,2.52
469.6,505.2,3.8907,1.01494,0.89,0.358,2.53
469.7,505.5,3.8902,1.01511,0.89,0.357,2.53
469.8,505.8,3.8896,1.0158,0.89,0.358,2.52
469.9,506.0,3.8892,1.01669,0.89,0.359,2.52
470.0,506.3,3.8889,1.01712,0.89,0.357,2.54
470.1,506.6,3.8885,1.01644,0.89,0.353,2.55
470.2,506.9,3.8880,1.01526,0.89,0.353,2.55
470.3,507.2,3.8876,1.0148,0.88,0.355,2.53
470.4,507.5,3.8873,1.01527,0.89,0.358,2.52
470.5,507.7,3.8868,1.01613,0.89,0.358,2.52
470.6,508.0,3.8863,1.01681,0.89,0.358,2.52
470.7,508.3,3.8860,1.01673,0.89,0.358,2.53
470.8,508.6,3.8861,1.01582,0.89,0.358,2.53
470.9,508.8,3.8860,1.01478,0.89,0.357,2.54
471.0,509.1,3.8855,1.01422,0.89,0.356,2.54
471.1,509.4,3.8850,1.01439,0.89,0.357,2.53
471.2,509.7,3.8846,1.01522,0.89,0.358,2.54
471.3,510.0,3.8845,1.01573,0.90,0.357,2.55
471.4,510.3,3.8846,1.01505,0.89,0.357,2.55
471.5,510.5,3.8846,1.01408,0.89,0.357,2.54
471.6,510.8,3.8844,1.01415,0.89,0.358,2.53
471.7,511.1,3.8840,1.01481,0.89,0.358,2.52
471.8,511.4,3.8836,1.01481,0.89,0.357,2.53
471.9,511.7,3.8832,1.01405,0.89,0.357,2.53
472.0,511.9,3.8830,1.01326,0.89,0.358,2.53
472.1,512.2,3.8831,1.01273,0.89,0.357,2.54
472.2,512.5,3.8831,1.01229,0.89,0.356,2.54
472.3,512.8,3.8831,1.01178,0.89,0.356,2.53
472.4,513.1,3.8831,1.01115,0.89,0.357,2.52
472.5,513.3,3.8830,1.01047,0.89,0.357,2.52
472.6,513.6,3.8828,1.01012,0.89,0.356,2.53
472.7,513.9,3.8823,1.01034,0.89,0.355,2.54
472.8,514.2,3.8818,1.01069,0.89,0.356,2.54
472.9,514.5,3.8817,1.01063,0.89,0.357,2.53
473.0,514.7,3.8818,1.00998,0.89,0.358,2.51
473.1,515.0,3.8818,1.00873,0.89,0.358,2.52
473.2,515.3,3.8818,1.0075,0.89,0.357,2.52
473.3,515.6,3.8818,1.00715,0.89,0.357,2.52
473.4,515.9,3.8819,1.00749,0.89,0.357,2.52
473.5,516.1,3.8816,1.00758,0.89,0.357,2.52
473.6,516.4,3.8810,1.00717,0.89,0.358,2.51
473.7,516.7,3.8804,1.00672,0.89,0.359,2.50
473.8,517.0,3.8801,1.00656,0.89,0.359,2.50
473.9,517.3,3.8802,1.0067,0.89,0.357,2.51
474.0,517.5,3.8805,1.00698,0.89,0.356,2.52
474.1,517.8,3.8808,1.00682,0.89,0.357,2.51
474.2,518.1,3.8806,1.0059,0.89,0.358,2.50
474.3,518.4,3.8803,1.00482,0.89,0.358,2.51
474.4,518.7,3.8800,1.00422,0.89,0.357,2.51
474.5,518.9,3.8798,1.004,0.89,0.357,2.50
474.6,519.2,3.8798,1.0038,0.89,0.357,2.51
474.7,519.5,3.8798,1.00351,0.89,0.358,2.50
474.8,519.8,3.8798,1.00317,0.89,0.358,2.50
474.9,520.1,3.8798,1.00296,0.89,0.359,2.49
475.0,520.3,3.8798,1.00314,0.89,0.358,2.49
475.1,520.6,3.8797,1.00354,0.89,0.358,2.49
475.2,520.9,3.8794,1.00346,0.89,0.358,2.50
475.3,521.2,3.8788,1.0028,0.89,0.357,2.51
475.4,521.4,3.8785,1.00241,0.89,0.356,2.51
475.5,521.7,3.8784,1.00268,0.89,0.356,2.51
475.6,522.0,3.8785,1.00259,0.89,0.357,2.51
475.7,522.3,3.8786,1.00139,0.89,0.358,2.49
475.8,522.6,3.8785,1.00002,0.89,0.358,2.48
475.9,522.8,3.8783,0.99956,0.89,0.358,2.48
476.0,523.1,3.8779,0.99981,0.89,0.357,2.48
476.1,523.4,3.8775,1.00016,0.89,0.357,2.48
476.2,523.7,3.8770,1.00012,0.89,0.357,2.48
476.3,524.0,3.8764,0.99935,0.89,0.358,2.49
476.4,524.2,3.8759,0.99823,0.89,0.357,2.50
476.5,524.5,3.8757,0.99764,0.90,0.354,2.52
476.6,524.8,3.8756,0.99767,0.89,0.353,2.52
476.7,525.1,3.8753,0.99745,0.89,0.355,2.50
476.8,525.4,3.8746,0.99668,0.89,0.358,2.48
476.9,525.7,3.8742,0.99595,0.89,0.359,2.47
477.0,525.9,3.8741,0.99566,0.89,0.359,2.47
477.1,526.2,3.8742,0.99568,0.89,0.357,2.48
477.2,526.5,3.8742,0.99584,0.89,0.356,2.50
477.3,526.8,3.8742,0.9962,0.89,0.357,2.50
477.4,527.1,3.8743,0.99675,0.89,0.358,2.49
477.5,527.3,3.8743,0.99668,0.89,0.358,2.48
477.6,527.6,3.8739,0.99512,0.89,0.358,2.47
477.7,527.9,3.8734,0.99309,0.89,0.358,2.47
477.8,528.2,3.8730,0.99237,0.89,0.358,2.46
477.9,528.5,3.8729,0.99259,0.89,0.359,2.46
478.0,528.7,3.8729,0.99183,0.89,0.359,2.46
478.1,529.0,3.8729,0.99011,0.89,0.358,2.46
478.2,529.3,3.8728,0.98961,0.89,0.358,2.47
