time,Temp,Heat Flow Rate
412.5,500,1.58247
413.4,500.5,1.58736
414.3,501,1.58687
415.2,501.5,1.58832
416.1,502,1.58964
417,502.5,1.5893
418,503,1.58777
418.9,503.5,1.59002
419.8,504,1.59362
420.7,504.5,1.592
421.6,505,1.59048
422.5,505.5,1.59066
423.4,506,1.58951
424.3,506.5,1.59028
425.3,507,1.58646
426.2,507.5,1.58605
427.1,508,1.58419
428,508.5,1.58265
428.9,509,1.58032
429.8,509.5,1.57393
430.7,510,1.57387
431.6,510.5,1.56715
432.6,511,1.56729
433.5,511.5,1.56216
434.4,512,1.55652
435.3,512.5,1.55355
436.2,513,1.5466
437.1,513.5,1.54455
438,514,1.54057
438.9,514.5,1.53775
439.9,515,1.5343
440.8,515.5,1.53149
441.7,516,1.52685
442.6,516.5,1.52463
443.5,517,1.51916
444.4,517.5,1.51841
445.3,518,1.51174
446.2,518.5,1.51169
447.1,519,1.50747
448,519.5,1.50608
449,520,1.50535
449.9,520.5,1.50029
450.8,521,1.4971
451.7,521.5,1.49868
452.6,522,1.49481
453.5,522.5,1.49407
454.4,523,1.49295
455.3,523.5,1.49053
456.2,524,1.49086
457.1,524.5,1.48963
458.1,525,1.48956
459,525.5,1.48949
459.9,526,1.48583
460.8,526.5,1.48922
461.7,527,1.48667
462.6,527.5,1.4856
463.5,528,1.48543
464.4,528.5,1.48489
465.3,529,1.48676
466.2,529.5,1.488
467.1,530,1.48615
468,530.5,1.48681
469,531,1.48823
469.9,531.5,1.4885
470.8,532,1.48844
471.7,532.5,1.48755
472.6,533,1.49114
473.5,533.5,1.49029
474.4,534,1.48976
475.3,534.5,1.49186
476.2,535,1.49197
477.1,535.5,1.49191
478,536,1.49254
479,536.5,1.49419
479.9,537,1.49541
480.8,537.5,1.49682
481.7,538,1.49907
482.6,538.5,1.49929
483.5,539,1.50035
484.4,539.5,1.50276
485.3,540,1.50296
486.2,540.5,1.505
487.1,541,1.50654
488,541.5,1.50649
488.9,542,1.51031
489.8,542.5,1.51226
490.7,543,1.51429
491.7,543.5,1.51379
492.6,544,1.51943
493.5,544.5,1.51862
494.4,545,1.52147
495.3,545.5,1.52275
496.2,546,1.525
497.1,546.5,1.52765
498,547,1.53104
498.9,547.5,1.53287
499.8,548,1.53296
500.7,548.5,1.53825
501.6,549,1.53951
502.5,549.5,1.54156
503.4,550,1.54562
504.4,550.5,1.54803
505.3,551,1.55108
506.2,551.5,1.5541
507.1,552,1.55521
508,552.5,1.56163
508.9,553,1.56342
509.8,553.5,1.56573
510.7,554,1.5691
511.6,554.5,1.57128
512.5,555,1.57419
513.4,555.5,1.5797
514.3,556,1.58178
515.2,556.5,1.58637
516.1,557,1.59089
517.1,557.5,1.59196
518,558,1.59787
518.9,558.5,1.6022
519.8,559,1.60597
520.7,559.5,1.60759
521.6,560,1.61365
522.5,560.5,1.61487
523.4,561,1.62265
524.3,561.5,1.62505
525.2,562,1.62781
526.1,562.5,1.63655
527,563,1.64066
527.9,563.5,1.6458
528.8,564,1.65154
529.7,564.5,1.65493
530.7,565,1.66054
531.6,565.5,1.66415
532.5,566,1.66876
533.4,566.5,1.67497
534.3,567,1.68157
535.2,567.5,1.68923
536.1,568,1.69275
537,568.5,1.69857
537.9,569,1.7073
538.8,569.5,1.71213
539.7,570,1.72098
540.6,570.5,1.72818
541.5,571,1.73615
542.4,571.5,1.74219
543.4,572,1.75104
544.3,572.5,1.76001
545.2,573,1.7656
546.1,573.5,1.77387
547,574,1.78289
547.9,574.5,1.78849
548.8,575,1.79675
549.7,575.5,1.80424
550.6,576,1.80906
551.5,576.5,1.81809
552.4,577,1.82249
553.3,577.5,1.83186
554.2,578,1.83699
555.2,578.5,1.84548
556.1,579,1.85232
557,579.5,1.85699
557.9,580,1.86325
558.8,580.5,1.8683
559.7,581,1.87427
560.6,581.5,1.88346
561.5,582,1.88828
562.4,582.5,1.89289
563.3,583,1.89804
564.2,583.5,1.90545
565.2,584,1.91222
566.1,584.5,1.91685
567,585,1.92126
567.9,585.5,1.92753
568.8,586,1.93483
569.7,586.5,1.94102
570.6,587,1.94571
571.5,587.5,1.95266
572.4,588,1.95958
573.4,588.5,1.96466
574.3,589,1.97063
575.2,589.5,1.9769
576.1,590,1.98128
577,590.5,1.98736
577.9,591,1.99438
578.8,591.5,1.99988
579.7,592,2.00429
580.6,592.5,2.01078
581.6,593,2.01655
582.5,593.5,2.0226
583.4,594,2.02675
584.3,594.5,2.03566
585.2,595,2.0418
586.1,595.5,2.04751
587,596,2.05599
587.9,596.5,2.06355
588.8,597,2.0691
589.8,597.5,2.08036
590.7,598,2.08859
591.6,598.5,2.09703
592.5,599,2.10964
593.4,599.5,2.11717
594.3,600,2.12874
595.2,600.5,2.1391
596.1,601,2.15131
597.1,601.5,2.16438
598,602,2.17619
598.9,602.5,2.19525
599.8,603,2.20497
600.7,603.5,2.22234
601.6,604,2.23772
602.5,604.5,2.25722
603.4,605,2.27435
604.4,605.5,2.2906
605.3,606,2.31281
606.2,606.5,2.33532
607.1,607,2.35506
608,607.5,2.37768
608.9,608,2.39895
609.8,608.5,2.42385
610.8,609,2.44852
611.7,609.5,2.47546
612.6,610,2.50213
613.5,610.5,2.53147
614.4,611,2.55908
615.3,611.5,2.59059
616.2,612,2.62181
617.2,612.5,2.65533
618.1,613,2.68907
619,613.5,2.72297
619.9,614,2.75788
620.8,614.5,2.7979
621.8,615,2.83593
622.7,615.5,2.87393
623.6,616,2.91573
624.5,616.5,2.95737
625.4,617,2.99764
626.3,617.5,3.04279
627.3,618,3.08789
628.2,618.5,3.13682
629.1,619,3.18183
630,619.5,3.23396
631,620,3.28471
631.9,620.5,3.33747
632.8,621,3.3883
633.7,621.5,3.44592
634.6,622,3.5008
635.6,622.5,3.55951
636.5,623,3.6176
637.4,623.5,3.67729
638.3,624,3.73959
639.2,624.5,3.80082
640.1,625,3.86435
641.1,625.5,3.93106
642,626,3.99649
642.9,626.5,4.06853
643.9,627,4.14054
644.8,627.5,4.21125
645.7,628,4.28605
646.6,628.5,4.35919
647.6,629,4.43509
648.5,629.5,4.51309
649.5,630,4.59089
650.4,630.5,4.67505
651.3,631,4.75173
652.3,631.5,4.83955
653.2,632,4.92258
654.1,632.5,5.00586
655,633,5.08985
656,633.5,5.17966
656.9,634,5.26857
657.8,634.5,5.3574
658.8,635,5.44483
659.7,635.5,5.53845
660.6,636,5.63031
661.6,636.5,5.72358
662.5,637,5.81542
663.5,637.5,5.91217
664.4,638,6.00455
665.3,638.5,6.10185
666.3,639,6.19685
667.2,639.5,6.29095
668.1,640,6.38823
669.1,640.5,6.48421
670,641,6.57871
670.9,641.5,6.67465
671.9,642,6.77043
672.8,642.5,6.86667
673.8,643,6.96126
674.7,643.5,7.05616
675.6,644,7.15118
676.6,644.5,7.24473
677.5,645,7.33544
678.4,645.5,7.43031
679.4,646,7.52266
680.3,646.5,7.60966
681.3,647,7.69476
682.2,647.5,7.7734
683.1,648,7.84572
684.1,648.5,7.91469
685,649,7.97893
686,649.5,8.0371
686.9,650,8.09625
687.8,650.5,8.14919
688.8,651,8.1968
689.7,651.5,8.22195
690.7,652,8.25327
691.6,652.5,8.29361
692.6,653,8.32661
693.5,653.5,8.36831
694.4,654,8.41944
695.4,654.5,8.45293
696.3,655,8.48784
697.3,655.5,8.52812
698.2,656,8.56538
699.2,656.5,8.57727
700.1,657,8.60914
701.1,657.5,8.6161
702,658,8.61069
702.9,658.5,8.6084
703.9,659,8.58457
704.8,659.5,8.55614
705.8,660,8.54409
706.7,660.5,8.52858
707.7,661,8.49106
708.6,661.5,8.45434
709.5,662,8.42761
710.5,662.5,8.3938
711.4,663,8.34691
712.3,663.5,8.30305
713.3,664,8.22117
714.2,664.5,8.16273
715.2,665,8.13698
716.1,665.5,8.09003
717,666,8.06376
717.9,666.5,7.96733
718.9,667,7.90788
719.8,667.5,7.79507
720.7,668,7.69554
721.7,668.5,7.59287
722.6,669,7.49834
723.6,669.5,7.42551
724.5,670,7.3427
725.4,670.5,7.25807
726.4,671,7.16052
727.3,671.5,7.10139
728.2,672,7.05986
729.1,672.5,7.039
730.1,673,6.93148
731,673.5,6.88067
731.9,674,6.79493
732.9,674.5,6.66929
733.8,675,6.58392
734.7,675.5,6.47287
735.6,676,6.36078
736.6,676.5,6.25349
737.5,677,6.1193
738.4,677.5,5.97981
739.4,678,5.84263
740.3,678.5,5.71303
741.2,679,5.56341
742.1,679.5,5.41418
743.1,680,5.28649
744,680.5,5.14287
744.9,681,4.98307
745.8,681.5,4.83566
746.7,682,4.70007
747.7,682.5,4.55188
748.6,683,4.39157
749.5,683.5,4.26582
750.4,684,4.12296
751.4,684.5,3.9928
752.3,685,3.84996
753.2,685.5,3.71721
754.1,686,3.59901
755,686.5,3.47706
756,687,3.34903
756.9,687.5,3.23269
757.8,688,3.11424
758.7,688.5,2.9975
759.6,689,2.88391
760.6,689.5,2.77364
761.5,690,2.66382
762.4,690.5,2.55794
763.3,691,2.45001
764.2,691.5,2.35056
765.1,692,2.24864
766.1,692.5,2.15091
767,693,2.05685
767.9,693.5,1.96649
768.8,694,1.87797
769.7,694.5,1.79094
770.7,695,1.70684
771.6,695.5,1.6261
772.5,696,1.54899
773.4,696.5,1.47559
774.4,697,1.40242
775.3,697.5,1.33591
776.2,698,1.26975
777.1,698.5,1.20855
778,699,1.14455
779,699.5,1.08807
779.9,700,1.03292
780.8,700.5,0.9824
781.7,701,0.93121
782.7,701.5,0.88206
783.6,702,0.83776
784.5,702.5,0.79223
785.5,703,0.75267
786.4,703.5,0.71376
787.3,704,0.67482
788.2,704.5,0.64004
789.2,705,0.60963
790.1,705.5,0.57528
791,706,0.54507
792,706.5,0.51785
792.9,707,0.48736
793.8,707.5,0.46532
794.8,708,0.4373
795.7,708.5,0.41599
796.6,709,0.39537
797.6,709.5,0.37332
798.5,710,0.35446
799.4,710.5,0.33593
800.4,711,0.32061
801.3,711.5,0.30347
802.2,712,0.28646
803.2,712.5,0.2738
804.1,713,0.25831
805,713.5,0.2435
806,714,0.23313
806.9,714.5,0.2197
807.9,715,0.21024
808.8,715.5,0.19875
809.7,716,0.18853
810.7,716.5,0.18204
811.6,717,0.17003
812.5,717.5,0.16545
813.5,718,0.15665
814.4,718.5,0.14712
815.4,719,0.14235
816.3,719.5,0.13568
817.2,720,0.13379
818.2,720.5,0.12378
819.1,721,0.11797
820.1,721.5,0.11405
821,722,0.11015
822,722.5,0.10414
822.9,723,0.10243
823.8,723.5,9.79E-02
824.8,724,9.14E-02
825.7,724.5,8.84E-02
826.7,725,8.48E-02
827.6,725.5,8.27E-02
828.6,726,7.75E-02
829.5,726.5,7.89E-02
830.5,727,7.22E-02
831.4,727.5,7.06E-02
832.4,728,6.82E-02
833.3,728.5,6.85E-02
834.2,729,6.35E-02
835.2,729.5,6.50E-02
836.1,730,6.52E-02
837.1,730.5,6.29E-02
838,731,6.27E-02
839,731.5,6.70E-02
839.9,732,6.61E-02
840.9,732.5,6.85E-02
841.8,733,6.88E-02
842.8,733.5,7.13E-02
843.7,734,7.26E-02
844.7,734.5,6.97E-02
845.6,735,7.20E-02
846.6,735.5,7.21E-02
847.5,736,6.95E-02
848.5,736.5,6.72E-02
849.4,737,6.81E-02
850.4,737.5,6.46E-02
851.3,738,6.37E-02
852.3,738.5,5.77E-02
853.2,739,5.59E-02
854.2,739.5,5.48E-02
855.1,740,5.16E-02
856.1,740.5,5.02E-02
857,741,4.78E-02
858,741.5,4.58E-02
858.9,742,4.16E-02
859.9,742.5,4.17E-02
860.8,743,4.26E-02
861.8,743.5,4.03E-02
862.8,744,4.30E-02
863.7,744.5,3.95E-02
864.7,745,4.18E-02
865.6,745.5,4.24E-02
866.6,746,4.25E-02
867.5,746.5,4.31E-02
868.5,747,4.76E-02
869.4,747.5,4.67E-02
870.4,748,4.94E-02
871.4,748.5,5.28E-02
872.3,749,5.82E-02
873.3,749.5,5.79E-02
874.2,750,6.32E-02
875.2,750.5,6.54E-02
876.1,751,7.17E-02
877.1,751.5,7.25E-02
878.1,752,7.64E-02
879,752.5,7.96E-02
880,753,8.67E-02
880.9,753.5,8.79E-02
881.9,754,9.02E-02
882.8,754.5,8.98E-02
883.8,755,9.75E-02
884.8,755.5,9.72E-02
885.7,756,0.10061
886.7,756.5,0.103
887.6,757,0.10769
888.6,757.5,0.10508
889.5,758,0.1123
890.5,758.5,0.11356
891.5,759,0.11511
892.4,759.5,0.11818
893.4,760,0.12066
894.3,760.5,0.1218
895.3,761,0.12384
896.3,761.5,0.127
897.2,762,0.12895
898.2,762.5,0.13186
899.1,763,0.13542
900.1,763.5,0.1359
901.1,764,0.13727
902,764.5,0.13855
903,765,0.14219
903.9,765.5,0.14364
904.9,766,0.1457
905.9,766.5,0.14562
906.8,767,0.14834
907.8,767.5,0.14994
908.8,768,0.15148
909.7,768.5,0.15177
910.7,769,0.15413
911.6,769.5,0.15596
912.6,770,0.15534
913.6,770.5,0.15875
914.5,771,0.15673
915.5,771.5,0.1582
916.5,772,0.16053
917.4,772.5,0.16335
918.4,773,0.16458
919.3,773.5,0.16463
920.3,774,0.16595
921.3,774.5,0.16912
922.2,775,0.16898
923.2,775.5,0.17013
924.2,776,0.16669
925.1,776.5,0.17028
926.1,777,0.17222
927,777.5,0.17347
928,778,0.17426
929,778.5,0.17354
929.9,779,0.17703
930.9,779.5,0.17665
931.9,780,0.17424
932.8,780.5,0.17569
933.8,781,0.17764
934.8,781.5,0.17998
935.7,782,0.17842
936.7,782.5,0.18007
937.7,783,0.18149
938.6,783.5,0.18182
939.6,784,0.18325
940.6,784.5,0.18196
941.5,785,0.18365
942.5,785.5,0.18332
943.4,786,0.18535
944.4,786.5,0.18426
945.4,787,0.1847
946.3,787.5,0.18646
947.3,788,0.18806
948.3,788.5,0.18459
949.2,789,0.18429
950.2,789.5,0.18495
951.2,790,0.18485
952.1,790.5,0.18527
953.1,791,0.18575
954.1,791.5,0.18474
955,792,0.18353
956,792.5,0.18599
957,793,0.1868
957.9,793.5,0.18539
958.9,794,0.18961
959.9,794.5,0.18757
960.8,795,0.18617
961.8,795.5,0.18875
962.8,796,0.18855
963.7,796.5,0.18688
964.7,797,0.19063
965.7,797.5,0.18703
966.6,798,0.19078
967.6,798.5,0.19118
968.6,799,0.19109
969.5,799.5,0.18973
970.5,800,0.19456
971.4,800.5,0.19247
972.4,801,0.19459
973.4,801.5,0.19157
974.4,802,0.19134
975.3,802.5,0.19446
976.3,803,0.19349
977.3,803.5,0.1955
978.2,804,0.19577
979.2,804.5,0.19499
980.2,805,0.19596
981.2,805.5,0.19632
982.1,806,0.19554
983.1,806.5,0.19618
984.1,807,0.19925
985,807.5,0.19762
986,808,0.19865
987,808.5,0.19788
987.9,809,0.20101
988.9,809.5,0.20162
989.9,810,0.20315
990.8,810.5,0.20018
991.8,811,0.20747
992.8,811.5,0.20615
993.8,812,0.20465
994.7,812.5,0.20522
995.7,813,0.20614
996.7,813.5,0.20874
997.7,814,0.20667
998.7,814.5,0.20763
