time,Temp,Heat Flow Rate
1818.7,410,0.1325
1828.6,410.5,0.13019
1838.5,411,0.13001
1848.4,411.5,0.12973
1858.2,412,0.13069
1868.1,412.5,0.13414
1877.9,413,0.13052
1887.8,413.5,0.1314
1897.6,414,0.13144
1907.4,414.5,0.13128
1917.3,415,0.13038
1927.1,415.5,0.12973
1937,416,0.12958
1946.9,416.5,0.12959
1956.7,417,0.1334
1966.6,417.5,0.13193
1976.4,418,0.13299
1986.2,418.5,0.13256
1996,419,0.13387
2005.8,419.5,0.13435
2015.6,420,0.13425
2025.4,420.5,0.13708
2035.2,421,0.1347
2045,421.5,0.13712
2054.8,422,0.13754
2064.6,422.5,0.13616
2074.3,423,0.13784
2084.1,423.5,0.13731
2093.9,424,0.13707
2103.7,424.5,0.13742
2113.6,425,0.13793
2123.3,425.5,0.13941
2133.1,426,0.14148
2142.9,426.5,0.14219
2152.7,427,0.14315
2162.4,427.5,0.14313
2172.2,428,0.14035
2182,428.5,0.14381
2191.8,429,0.14139
2201.7,429.5,0.14346
2211.6,430,0.14389
2221.4,430.5,0.14294
2231.2,431,0.14254
2241,431.5,0.14339
2250.8,432,0.14484
2260.6,432.5,0.14562
2270.4,433,0.14676
2280.2,433.5,0.14841
2290,434,0.14833
2299.8,434.5,0.14806
2309.6,435,0.14938
2319.4,435.5,0.14893
2329.2,436,0.14811
2339,436.5,0.15102
2348.8,437,0.15046
2358.7,437.5,0.15148
2368.5,438,0.14902
2378.3,438.5,0.1503
2388.1,439,0.1518
2398,439.5,0.15277
2407.8,440,0.15466
2417.6,440.5,0.15446
2427.4,441,0.15664
2437.2,441.5,0.15885
2447,442,0.15955
2456.7,442.5,0.15918
2466.5,443,0.16012
2476.3,443.5,0.15916
2486,444,0.16218
2495.8,444.5,0.15867
2505.5,445,0.16046
2515.3,445.5,0.15836
2525.1,446,0.15919
2534.8,446.5,0.16193
2544.6,447,0.16022
2554.3,447.5,0.15987
2564.1,448,0.15938
2573.8,448.5,0.16054
2583.5,449,0.1602
2593.3,449.5,0.15896
2603.1,450,0.16094
2612.9,450.5,0.15917
2622.7,451,0.15853
2632.5,451.5,0.15969
2642.2,452,0.15857
2652,452.5,0.15851
2661.8,453,0.15723
2671.6,453.5,0.15736
2681.4,454,0.15851
2691.3,454.5,0.15522
2701.1,455,0.15583
2711,455.5,0.15581
2720.9,456,0.15325
2730.8,456.5,0.15076
2740.7,457,0.15129
2750.5,457.5,0.1523
2760.4,458,0.15142
2770.2,458.5,0.15093
2779.9,459,0.15098
2789.7,459.5,0.15333
2799.5,460,0.15256
2809.2,460.5,0.15635
2819,461,0.15417
2828.7,461.5,0.15283
2838.4,462,0.15517
2848.2,462.5,0.15275
2858,463,0.15493
2867.7,463.5,0.15274
2877.5,464,0.15308
2887.3,464.5,0.15389
2897,465,0.15464
2906.8,465.5,0.15715
2916.6,466,0.15528
2926.3,466.5,0.15637
2936.2,467,0.15435
2946,467.5,0.1519
2955.9,468,0.1531
2965.7,468.5,0.155
2975.6,469,0.15185
2985.5,469.5,0.15001
2995.4,470,0.14854
3005.3,470.5,0.14866
3015.2,471,0.14797
3025,471.5,0.1494
3034.8,472,0.14944
3044.6,472.5,0.14997
3054.4,473,0.14877
3064.1,473.5,0.14976
3073.7,474,0.15184
3083.3,474.5,0.15103
3092.9,475,0.15081
3102.5,475.5,0.14943
3112.2,476,0.14829
3121.9,476.5,0.14904
3131.5,477,0.1491
3141.2,477.5,0.14877
3150.8,478,0.14814
3160.4,478.5,0.14916
3170,479,0.14969
3179.6,479.5,0.14793
3189.1,480,0.14833
3198.7,480.5,0.14952
3208.3,481,0.14695
3217.9,481.5,0.14606
3227.6,482,0.14627
3237.3,482.5,0.14479
3246.9,483,0.14337
3256.6,483.5,0.14254
3266.4,484,0.14107
3276.2,484.5,0.13881
3286,485,0.14068
3295.9,485.5,0.14249
3305.7,486,0.13975
3315.5,486.5,0.14077
3325.3,487,0.13993
3335,487.5,0.13975
3344.9,488,0.13872
3354.7,488.5,0.13894
3364.5,489,0.14036
3374.3,489.5,0.14253
3384.1,490,0.13963
3393.8,490.5,0.13955
3403.6,491,0.14133
3413.3,491.5,0.14118
3423,492,0.13797
3432.8,492.5,0.14318
3442.5,493,0.13857
3452.3,493.5,0.14071
3462.1,494,0.14353
3471.8,494.5,0.14373
3481.6,495,0.1449
3491.3,495.5,0.14266
3501.1,496,0.14645
3510.8,496.5,0.14341
3520.6,497,0.14158
3530.4,497.5,0.14164
3540.2,498,0.14292
3550,498.5,0.1438
3559.8,499,0.14282
3569.5,499.5,0.14492
3579.3,500,0.14302
3589,500.5,0.14358
3598.7,501,0.14436
3608.5,501.5,0.14575
3618.2,502,0.14601
3627.9,502.5,0.14684
3637.7,503,0.14682
3647.4,503.5,0.14792
3657.1,504,0.14577
3666.8,504.5,0.14818
3676.5,505,0.1476
3686.3,505.5,0.14948
3696,506,0.14986
3705.6,506.5,0.1487
3715.3,507,0.15235
3725,507.5,0.15287
3734.7,508,0.1524
3744.4,508.5,0.15315
3754.2,509,0.15212
3763.9,509.5,0.14915
3773.8,510,0.14782
3783.6,510.5,0.14951
3793.5,511,0.14927
3803.3,511.5,0.14981
3813.2,512,0.15036
3822.9,512.5,0.15186
3832.7,513,0.15314
3842.5,513.5,0.15426
3852.3,514,0.15135
3862.1,514.5,0.15311
3871.8,515,0.1559
3881.6,515.5,0.15603
3891.3,516,0.15571
3901,516.5,0.15738
3910.7,517,0.1594
3920.5,517.5,0.15856
3930.2,518,0.15817
3939.9,518.5,0.15969
3949.7,519,0.1604
3959.4,519.5,0.16044
3969.1,520,0.1592
3978.8,520.5,0.1598
3988.4,521,0.16212
3998.2,521.5,0.16176
4008,522,0.16376
4017.7,522.5,0.16156
4027.5,523,0.16216
4037.2,523.5,0.16289
4047,524,0.16454
4056.7,524.5,0.16388
4066.5,525,0.16635
4076.2,525.5,0.16264
4086,526,0.16658
4095.7,526.5,0.16975
4105.5,527,0.17105
4115.2,527.5,0.17582
4124.9,528,0.17756
4134.6,528.5,0.17809
4144.3,529,0.17962
4154,529.5,0.17924
4163.7,530,0.18254
4173.4,530.5,0.18495
4183.2,531,0.1848
4192.9,531.5,0.18423
4202.6,532,0.18537
4212.4,532.5,0.18531
4222.2,533,0.18479
4232,533.5,0.1859
4241.8,534,0.18773
4251.6,534.5,0.18717
4261.3,535,0.19128
4271,535.5,0.18965
4280.7,536,0.19089
4290.4,536.5,0.19269
4300.1,537,0.19298
4309.8,537.5,0.19394
4319.5,538,0.19557
4329.2,538.5,0.19512
4338.9,539,0.19625
4348.6,539.5,0.19394
4358.4,540,0.19849
4368.2,540.5,0.19728
4377.9,541,0.19324
4387.7,541.5,0.19616
4397.4,542,0.19625
4407,542.5,0.19967
4416.8,543,0.20125
4426.5,543.5,0.20104
4436.4,544,0.20282
4446.2,544.5,0.20083
4456,545,0.20386
4465.8,545.5,0.2061
4475.6,546,0.2047
4485.4,546.5,0.20651
4495.1,547,0.20675
4504.8,547.5,0.20721
4514.6,548,0.21018
4524.3,548.5,0.20981
4534,549,0.21142
4543.8,549.5,0.20668
4553.6,550,0.20973
4563.4,550.5,0.21014
4573.1,551,0.21
4582.8,551.5,0.21181
4592.5,552,0.21366
4602.2,552.5,0.21516
4612,553,0.21688
4621.7,553.5,0.21452
4631.4,554,0.21738
4641.1,554.5,0.2212
4650.8,555,0.21756
4660.5,555.5,0.21781
4670.3,556,0.22025
4680.1,556.5,0.21653
4689.9,557,0.21692
4699.7,557.5,0.21665
4709.5,558,0.21625
4719.3,558.5,0.21419
4729.1,559,0.2164
4738.9,559.5,0.21786
4748.7,560,0.21698
4758.4,560.5,0.21933
4768.2,561,0.22327
4778,561.5,0.22236
4787.7,562,0.22354
4797.5,562.5,0.22359
4807.3,563,0.22599
4817.1,563.5,0.22238
4826.8,564,0.22391
4836.6,564.5,0.2239
4846.4,565,0.2272
4856.1,565.5,0.22535
4865.9,566,0.22612
4875.7,566.5,0.22619
4885.4,567,0.22398
4895.2,567.5,0.22479
4905,568,0.2281
4914.8,568.5,0.22763
4924.5,569,0.23246
4934.3,569.5,0.23323
4944,570,0.23541
4953.7,570.5,0.23702
4963.4,571,0.24054
4973.2,571.5,0.24352
4982.9,572,0.24746
4992.7,572.5,0.24893
5002.5,573,0.25038
5012.3,573.5,0.25234
5022.1,574,0.25356
5032,574.5,0.25659
5041.8,575,0.2601
5051.6,575.5,0.26161
5061.4,576,0.26264
5071.1,576.5,0.26794
5080.8,577,0.26643
5090.5,577.5,0.27127
5100.2,578,0.27487
5110,578.5,0.27862
5119.7,579,0.28215
5129.5,579.5,0.28687
5139.3,580,0.29143
5149.1,580.5,0.29453
5158.9,581,0.29879
5168.7,581.5,0.29958
5178.6,582,0.30507
5188.5,582.5,0.30862
5198.4,583,0.31402
5208.3,583.5,0.31687
5218.1,584,0.323
5227.8,584.5,0.32997
5237.6,585,0.3344
5247.3,585.5,0.34232
5257,586,0.34483
5266.7,586.5,0.3509
5276.4,587,0.35773
5286.1,587.5,0.36411
5295.9,588,0.366
5305.7,588.5,0.37734
5315.5,589,0.38347
5325.3,589.5,0.3859
5335.1,590,0.3942
5345,590.5,0.39858
5354.8,591,0.40779
5364.8,591.5,0.41371
5374.7,592,0.42143
5384.5,592.5,0.43086
5394.4,593,0.43536
5404.3,593.5,0.44547
5414.1,594,0.4548
5423.9,594.5,0.46278
5433.7,595,0.47235
5443.5,595.5,0.48136
5453.3,596,0.49061
5463.1,596.5,0.50282
5472.8,597,0.5098
5482.6,597.5,0.5231
5492.3,598,0.53332
5502.1,598.5,0.54416
5511.9,599,0.55252
5521.6,599.5,0.56943
5531.4,600,0.57681
5541.2,600.5,0.59018
5551,601,0.6006
5560.8,601.5,0.61225
5570.6,602,0.6232
5580.4,602.5,0.63314
5590.2,603,0.64711
5600,603.5,0.65839
5609.9,604,0.67089
5619.9,604.5,0.68086
5629.7,605,0.69311
5639.6,605.5,0.70543
5649.5,606,0.71604
5659.3,606.5,0.72815
5669.2,607,0.74271
5679.1,607.5,0.75487
5688.9,608,0.76605
5698.7,608.5,0.77934
5708.6,609,0.79053
5718.5,609.5,0.79958
5728.3,610,0.81017
5738.2,610.5,0.81988
5748,611,0.82831
5757.9,611.5,0.84079
5767.7,612,0.84704
5777.6,612.5,0.85905
5787.4,613,0.8653
5797.3,613.5,0.87448
5807.2,614,0.88161
5817.1,614.5,0.88701
5827,615,0.89833
5836.8,615.5,0.9054
5846.7,616,0.9089
5856.5,616.5,0.91552
5866.4,617,0.91773
5876.2,617.5,0.9212
5886.1,618,0.92226
5896,618.5,0.92636
5905.8,619,0.92437
5915.7,619.5,0.92605
5925.6,620,0.92232
5935.4,620.5,0.92159
5945.3,621,0.9216
5955.1,621.5,0.91456
5964.9,622,0.92002
5974.7,622.5,0.91522
5984.5,623,0.91136
5994.3,623.5,0.90779
6004.1,624,0.90674
6014,624.5,0.89525
6023.8,625,0.89039
6033.6,625.5,0.8822
6043.5,626,0.87491
6053.3,626.5,0.86239
6063.2,627,0.8581
6073,627.5,0.85305
6082.8,628,0.84419
6092.6,628.5,0.83482
6102.3,629,0.83298
6112,629.5,0.8247
6121.7,630,0.81853
6131.5,630.5,0.80709
6141.2,631,0.80074
6151,631.5,0.78919
6160.8,632,0.78249
6170.5,632.5,0.77252
6180.3,633,0.76302
6190.1,633.5,0.75105
6199.9,634,0.74115
6209.8,634.5,0.72665
6219.6,635,0.71575
6229.4,635.5,0.70288
6239.3,636,0.69041
6249.1,636.5,0.67613
6258.9,637,0.66345
6268.7,637.5,0.65105
6278.6,638,0.63531
6288.4,638.5,0.62317
6298.2,639,0.60827
6308.1,639.5,0.59529
6317.9,640,0.58295
6327.8,640.5,0.56406
6337.7,641,0.55202
6347.6,641.5,0.53599
6357.5,642,0.52311
6367.4,642.5,0.5119
6377.2,643,0.49418
6387,643.5,0.48283
6396.7,644,0.4698
6406.5,644.5,0.45445
6416.3,645,0.44032
6426.1,645.5,0.42538
6435.8,646,0.41421
6445.6,646.5,0.40708
6455.3,647,0.39576
6465.1,647.5,0.3854
6474.9,648,0.3699
6484.7,648.5,0.35692
6494.5,649,0.34689
6504.3,649.5,0.33326
6514.1,650,0.32304
6524,650.5,0.31069
6533.8,651,0.30119
6543.7,651.5,0.28965
6553.5,652,0.28121
6563.4,652.5,0.27006
6573.3,653,0.26256
6583.3,653.5,0.25293
6593.2,654,0.24502
6603.1,654.5,0.23491
6613,655,0.22775
6622.8,655.5,0.21877
6632.7,656,0.21086
6642.5,656.5,0.20273
6652.4,657,0.19272
6662.2,657.5,0.1858
6672,658,0.17841
6681.8,658.5,0.17361
6691.5,659,0.16773
6701.2,659.5,0.16108
6711,660,0.1554
6720.8,660.5,0.14823
6730.6,661,0.14059
6740.5,661.5,0.1358
6750.4,662,0.12958
6760.3,662.5,0.12624
6770.3,663,0.12146
6780.2,663.5,0.11377
6790.1,664,0.11271
6799.9,664.5,0.10746
6809.8,665,0.10157
6819.6,665.5,0.10031
6829.5,666,9.68E-02
6839.4,666.5,9.22E-02
6849.3,667,8.90E-02
6859.1,667.5,8.58E-02
6869,668,8.42E-02
6878.8,668.5,8.50E-02
6888.6,669,8.20E-02
6898.5,669.5,7.64E-02
6908.4,670,7.68E-02
6918.2,670.5,8.07E-02
6928.1,671,7.71E-02
6938,671.5,7.76E-02
6947.9,672,7.81E-02
6957.8,672.5,7.69E-02
6967.7,673,7.50E-02
6977.6,673.5,7.47E-02
6987.4,674,7.43E-02
6997.3,674.5,7.68E-02
7007.2,675,7.43E-02
7017.1,675.5,7.33E-02
7026.9,676,7.47E-02
7036.8,676.5,7.61E-02
7046.6,677,7.63E-02
7056.4,677.5,7.39E-02
7066.3,678,7.14E-02
7076.1,678.5,7.14E-02
7085.9,679,7.03E-02
7095.7,679.5,6.73E-02
7105.5,680,6.37E-02
7115.4,680.5,6.41E-02
7125.2,681,5.90E-02
7135.1,681.5,5.71E-02
7145,682,5.29E-02
7154.9,682.5,5.04E-02
7164.8,683,4.55E-02
7174.8,683.5,4.42E-02
7184.7,684,3.61E-02
7194.6,684.5,3.36E-02
7204.6,685,2.95E-02
7214.5,685.5,2.69E-02
7224.3,686,2.26E-02
7234.2,686.5,1.51E-02
7244.1,687,1.21E-02
7254.1,687.5,7.64E-03
7264.1,688,2.29E-03
7274.1,688.5,-4.78E-03
7284.1,689,-9.59E-03
7294,689.5,-1.25E-02
7304,690,-1.84E-02
7313.9,690.5,-2.11E-02
7323.8,691,-2.36E-02
7333.7,691.5,-2.12E-02
7343.7,692,-1.83E-02
7353.5,692.5,-1.55E-02
7363.4,693,-8.32E-03
7373.3,693.5,-4.78E-03
7383.3,694,-5.14E-03
7393.2,694.5,1.65E-03
7403.2,695,2.76E-03
7413.2,695.5,4.19E-03
7423.2,696,3.63E-03
7433.2,696.5,5.20E-03
7443.1,697,6.17E-03
7453,697.5,6.95E-03
7463,698,8.90E-03
7472.8,698.5,7.98E-03
7482.7,699,8.00E-03
7492.6,699.5,9.77E-03
7502.5,700,9.87E-03
7512.3,700.5,9.30E-03
7522.2,701,1.06E-02
7532,701.5,1.55E-02
7541.8,702,1.46E-02
7551.7,702.5,1.22E-02
7561.5,703,1.20E-02
7571.4,703.5,1.18E-02
7581.4,704,1.27E-02
7591.4,704.5,7.75E-03
7601.3,705,9.53E-03
7611.2,705.5,1.02E-02
7621.2,706,1.20E-02
7631.2,706.5,7.74E-03
7641.3,707,9.78E-03
7651.3,707.5,1.17E-02
7661.4,708,1.39E-02
7671.3,708.5,1.33E-02
7681.1,709,1.13E-02
7691,709.5,9.77E-03
7700.8,710,1.14E-02
7710.7,710.5,1.17E-02
7720.6,711,1.38E-02
7730.6,711.5,1.47E-02
7740.6,712,1.42E-02
7750.5,712.5,1.15E-02
7760.4,713,1.13E-02
7770.4,713.5,1.21E-02
7780.2,714,1.49E-02
7790.2,714.5,1.35E-02
7800.1,715,1.36E-02
7810.1,715.5,1.41E-02
7820,716,1.32E-02
7829.9,716.5,1.34E-02
7839.8,717,1.24E-02
7849.7,717.5,1.30E-02
7859.6,718,1.19E-02
7869.6,718.5,1.16E-02
7879.6,719,1.02E-02
7889.5,719.5,1.05E-02
7899.5,720,1.26E-02
7909.5,720.5,1.55E-02
7919.4,721,1.30E-02
7929.3,721.5,1.22E-02
7939.1,722,1.30E-02
7949,722.5,1.37E-02
7958.9,723,1.21E-02
7968.9,723.5,1.24E-02
7978.8,724,1.45E-02
7988.8,724.5,1.36E-02
7998.9,725,1.40E-02
8008.9,725.5,1.22E-02
8019,726,8.61E-03
8029,726.5,1.33E-02
8039,727,9.52E-03
8049,727.5,1.08E-02
8058.9,728,1.25E-02
8068.8,728.5,1.24E-02
8078.7,729,1.45E-02
8088.6,729.5,1.43E-02
8098.4,730,1.54E-02
8108.3,730.5,1.52E-02
8118.2,731,1.43E-02
8128,731.5,1.38E-02
8137.9,732,1.81E-02
8147.8,732.5,1.75E-02
8157.7,733,1.51E-02
8167.6,733.5,1.57E-02
8177.6,734,1.72E-02
8187.6,734.5,1.84E-02
8197.7,735,1.69E-02
8207.7,735.5,1.71E-02
8217.7,736,1.56E-02
8227.8,736.5,1.48E-02
8237.8,737,1.63E-02
8247.8,737.5,1.76E-02
8257.8,738,1.51E-02
8267.8,738.5,1.61E-02
8277.8,739,1.53E-02
8287.8,739.5,1.80E-02
8297.7,740,1.66E-02
8307.8,740.5,1.64E-02
8317.8,741,1.82E-02
8327.9,741.5,1.79E-02
8337.9,742,1.76E-02
8347.9,742.5,2.04E-02
8357.9,743,2.15E-02
8367.9,743.5,1.99E-02
8377.8,744,2.01E-02
8387.7,744.5,1.89E-02
8397.6,745,2.20E-02
8407.5,745.5,1.95E-02
8417.3,746,2.07E-02
8427.2,746.5,1.82E-02
8437.1,747,2.04E-02
8447,747.5,2.15E-02
8456.9,748,2.26E-02
8466.9,748.5,2.52E-02
8476.9,749,2.17E-02
8486.8,749.5,2.39E-02
8496.8,750,2.52E-02
8506.8,750.5,2.20E-02
8516.8,751,2.29E-02
8526.8,751.5,2.30E-02
8536.8,752,2.43E-02
8546.8,752.5,2.12E-02
8556.7,753,2.09E-02
8566.6,753.5,2.01E-02
8576.7,754,2.16E-02
8586.6,754.5,2.23E-02
8596.6,755,2.11E-02
8606.6,755.5,2.46E-02
8616.4,756,2.24E-02
8626.3,756.5,2.33E-02
8636.2,757,2.15E-02
8646.2,757.5,2.18E-02
8656.2,758,2.16E-02
8666.2,758.5,2.30E-02
8676.3,759,2.39E-02
8686.2,759.5,2.25E-02
8696.2,760,2.45E-02
8706.1,760.5,2.34E-02
8716.1,761,2.44E-02
8726,761.5,2.47E-02
8736,762,2.45E-02
8745.9,762.5,2.57E-02
8755.9,763,2.44E-02
8765.9,763.5,2.43E-02
8775.8,764,2.45E-02
8785.8,764.5,2.46E-02
8795.8,765,2.73E-02
8805.8,765.5,2.88E-02
8815.9,766,2.76E-02
8825.9,766.5,2.62E-02
8836,767,2.61E-02
8846,767.5,2.37E-02
8856.1,768,2.55E-02
8866.1,768.5,2.47E-02
8876,769,2.64E-02
8886,769.5,2.71E-02
8895.9,770,2.72E-02
8905.8,770.5,2.68E-02
8915.7,771,2.46E-02
8925.7,771.5,2.68E-02
8935.7,772,2.59E-02
8945.7,772.5,2.63E-02
8955.7,773,2.46E-02
8965.8,773.5,2.36E-02
8975.9,774,2.39E-02
8986,774.5,2.36E-02
8996.1,775,2.31E-02
9006.1,775.5,2.44E-02
9016.2,776,2.35E-02
9026.1,776.5,2.37E-02
9036.1,777,2.23E-02
9046,777.5,2.43E-02
9055.9,778,2.36E-02
9065.8,778.5,2.57E-02
9075.7,779,2.30E-02
9085.6,779.5,2.20E-02
9095.5,780,2.42E-02
9105.4,780.5,2.62E-02
9115.3,781,2.62E-02
9125.3,781.5,2.52E-02
9135.3,782,2.55E-02
9145.3,782.5,2.61E-02
9155.2,783,2.47E-02
9165.3,783.5,2.91E-02
9175.3,784,2.65E-02
9185.4,784.5,2.76E-02
9195.5,785,2.78E-02
9205.5,785.5,2.87E-02
9215.6,786,2.74E-02
9225.6,786.5,2.88E-02
9235.7,787,3.01E-02
9245.7,787.5,2.80E-02
9255.8,788,2.62E-02
9265.8,788.5,2.47E-02
9275.8,789,2.80E-02
9285.8,789.5,2.86E-02
9295.7,790,2.60E-02
9305.7,790.5,2.65E-02
9315.6,791,2.83E-02
9325.5,791.5,2.76E-02
9335.4,792,2.85E-02
9345.4,792.5,2.80E-02
9355.4,793,3.07E-02
9365.4,793.5,3.00E-02
9375.5,794,3.09E-02
9385.5,794.5,2.94E-02
9395.6,795,2.97E-02
9405.6,795.5,2.98E-02
9415.6,796,2.85E-02
9425.7,796.5,2.95E-02
9435.7,797,2.99E-02
9445.7,797.5,3.14E-02
9455.8,798,2.96E-02
9465.8,798.5,2.98E-02
9475.9,799,3.07E-02
9485.9,799.5,2.93E-02
9496,800,2.92E-02
9506.1,800.5,3.14E-02
9516.1,801,3.38E-02
9526,801.5,3.22E-02
9536,802,3.56E-02
9546,802.5,3.02E-02
9555.9,803,3.05E-02
9565.9,803.5,3.25E-02
9575.9,804,3.40E-02
9585.9,804.5,3.66E-02
9595.9,805,3.53E-02
9605.9,805.5,3.45E-02
9615.9,806,3.67E-02
9625.9,806.5,3.62E-02
9635.9,807,3.66E-02
9645.9,807.5,3.49E-02
9656,808,3.72E-02
9666,808.5,3.58E-02
9676.1,809,3.61E-02
9686.1,809.5,3.58E-02
9696.1,810,3.54E-02
9706.2,810.5,3.54E-02
9716.2,811,3.52E-02
9726.4,811.5,3.53E-02
9736.4,812,3.71E-02
9746.4,812.5,3.50E-02
9756.5,813,3.64E-02
9766.5,813.5,3.88E-02
9776.6,814,3.94E-02
9786.7,814.5,3.71E-02
9796.7,815,4.06E-02
9806.8,815.5,4.02E-02
9816.8,816,3.99E-02
9826.8,816.5,4.58E-02
9836.8,817,4.13E-02
9846.9,817.5,4.12E-02
9856.9,818,4.08E-02
9866.9,818.5,3.88E-02
9876.9,819,3.88E-02
9887,819.5,3.96E-02
9897,820,3.66E-02
9906.9,820.5,4.14E-02
9916.9,821,4.01E-02
9926.8,821.5,3.96E-02
9936.8,822,4.16E-02
9946.7,822.5,4.37E-02
9956.7,823,4.10E-02
9966.7,823.5,4.27E-02
9976.7,824,4.34E-02
9986.7,824.5,4.37E-02
9996.8,825,4.28E-02
