time ,Temp,TGA
224.7,372.5,3.9761
226.2,373,3.977
227.7,373.5,3.9757
229.2,374,3.9757
230.7,374.5,3.9757
232.3,375,3.9747
233.8,375.5,3.976
235.3,376,3.976
236.8,376.5,3.976
238.3,377,3.9759
239.8,377.5,3.9757
241.3,378,3.9765
242.8,378.5,3.9758
244.4,379,3.9771
245.9,379.5,3.9757
247.4,380,3.9757
248.9,380.5,3.9761
250.4,381,3.977
251.9,381.5,3.977
253.4,382,3.977
254.9,382.5,3.977
256.4,383,3.9763
257.9,383.5,3.9757
259.4,384,3.9757
260.8,384.5,3.9745
262.3,385,3.9757
263.8,385.5,3.9756
265.3,386,3.9756
266.8,386.5,3.9756
268.3,387,3.9756
269.8,387.5,3.9754
271.3,388,3.9756
272.8,388.5,3.9756
274.3,389,3.9756
275.8,389.5,3.9755
277.3,390,3.9743
278.7,390.5,3.9756
280.2,391,3.9756
281.7,391.5,3.9756
283.2,392,3.9756
284.7,392.5,3.9754
286.2,393,3.9743
287.6,393.5,3.9743
289.1,394,3.9743
290.6,394.5,3.9743
292.1,395,3.9748
293.6,395.5,3.9742
295,396,3.9743
296.5,396.5,3.9743
298,397,3.9743
299.4,397.5,3.9743
300.9,398,3.9755
302.4,398.5,3.9743
303.9,399,3.9743
305.3,399.5,3.9743
306.8,400,3.9743
308.3,400.5,3.9743
309.7,401,3.9743
311.2,401.5,3.9743
312.7,402,3.9743
314.1,402.5,3.9742
315.6,403,3.9753
317,403.5,3.9753
318.4,404,3.9753
319.9,404.5,3.9746
321.3,405,3.9743
322.8,405.5,3.9743
324.2,406,3.9743
325.7,406.5,3.9743
327.2,407,3.9743
328.6,407.5,3.9744
330.1,408,3.9731
331.5,408.5,3.974
333,409,3.974
334.4,409.5,3.974
335.9,410,3.974
337.3,410.5,3.9726
338.8,411,3.9727
340.2,411.5,3.9727
341.6,412,3.9727
343.1,412.5,3.9727
344.5,413,3.9727
345.9,413.5,3.9727
347.4,414,3.9714
348.8,414.5,3.9714
350.3,415,3.9713
351.7,415.5,3.9717
353.2,416,3.9717
354.6,416.5,3.9717
356.1,417,3.9717
357.5,417.5,3.9715
358.9,418,3.9704
360.4,418.5,3.9704
361.8,419,3.9704
363.2,419.5,3.9704
364.7,420,3.9704
366.1,420.5,3.9704
367.5,421,3.9704
369,421.5,3.9704
370.4,422,3.9704
371.8,422.5,3.97
373.2,423,3.9691
374.7,423.5,3.9691
376.1,424,3.9691
377.5,424.5,3.9691
379,425,3.9691
380.4,425.5,3.9691
381.8,426,3.9677
383.2,426.5,3.9677
384.6,427,3.9678
386.1,427.5,3.9678
387.5,428,3.9666
388.9,428.5,3.9664
390.3,429,3.9664
391.8,429.5,3.9664
393.2,430,3.9664
394.6,430.5,3.9658
396,431,3.9651
397.4,431.5,3.9651
398.9,432,3.9651
400.3,432.5,3.9651
401.7,433,3.9651
403.1,433.5,3.9651
404.5,434,3.9651
406,434.5,3.9651
407.4,435,3.9651
408.8,435.5,3.965
410.2,436,3.9639
411.6,436.5,3.9625
413.1,437,3.9625
414.5,437.5,3.9625
415.9,438,3.9625
417.3,438.5,3.9625
418.7,439,3.9625
420.1,439.5,3.9611
421.6,440,3.9612
423,440.5,3.9612
424.4,441,3.9612
425.8,441.5,3.9612
427.2,442,3.9605
428.6,442.5,3.9605
430.1,443,3.9605
431.5,443.5,3.9605
432.9,444,3.9595
434.3,444.5,3.9592
435.8,445,3.9592
437.2,445.5,3.9594
438.6,446,3.9572
440,446.5,3.9572
441.4,447,3.9572
442.8,447.5,3.9565
444.2,448,3.9559
445.7,448.5,3.9548
447.1,449,3.9545
448.5,449.5,3.9529
449.9,450,3.9519
451.3,450.5,3.9519
452.7,451,3.9519
454.1,451.5,3.9506
455.5,452,3.9506
456.9,452.5,3.9503
458.4,453,3.9484
459.8,453.5,3.9484
461.2,454,3.9472
462.6,454.5,3.9467
464,455,3.9455
465.4,455.5,3.9454
466.8,456,3.9447
468.2,456.5,3.9441
469.6,457,3.9441
471,457.5,3.9427
472.4,458,3.9427
473.8,458.5,3.9411
475.2,459,3.9402
476.6,459.5,3.9389
478,460,3.9369
479.4,460.5,3.9356
480.8,461,3.9357
482.3,461.5,3.9341
483.7,462,3.9328
485.1,462.5,3.9322
486.5,463,3.9308
487.9,463.5,3.9297
489.3,464,3.9294
490.7,464.5,3.9273
492.1,465,3.9263
493.5,465.5,3.9252
494.9,466,3.9236
496.3,466.5,3.9232
497.7,467,3.9223
499.1,467.5,3.9214
500.5,468,3.9207
501.9,468.5,3.9193
503.3,469,3.9181
504.7,469.5,3.9178
506.1,470,3.9166
507.5,470.5,3.9151
508.9,471,3.9145
510.3,471.5,3.9135
511.7,472,3.912
513.1,472.5,3.9108
514.5,473,3.9099
515.9,473.5,3.9075
517.3,474,3.906
518.7,474.5,3.9057
520.1,475,3.9048
521.5,475.5,3.904
522.9,476,3.9035
524.3,476.5,3.9035
525.7,477,3.9022
527.1,477.5,3.901
528.5,478,3.8997
529.9,478.5,3.8986
531.3,479,3.8963
532.7,479.5,3.8955
534.1,480,3.895
535.5,480.5,3.8942
536.9,481,3.8938
538.3,481.5,3.8922
539.7,482,3.892
541.1,482.5,3.8909
542.5,483,3.8886
543.9,483.5,3.8881
545.3,484,3.8868
546.7,484.5,3.8868
548.1,485,3.8868
549.5,485.5,3.8866
550.9,486,3.8853
552.3,486.5,3.8841
553.7,487,3.8838
555.1,487.5,3.8816
556.5,488,3.8809
557.9,488.5,3.8797
559.3,489,3.879
560.7,489.5,3.8782
562.1,490,3.8769
563.5,490.5,3.8755
564.9,491,3.8755
566.3,491.5,3.8741
567.7,492,3.8738
569.1,492.5,3.8729
570.5,493,3.873
571.9,493.5,3.8716
573.3,494,3.8705
574.7,494.5,3.8694
576,495,3.8673
577.5,495.5,3.8669
578.8,496,3.8661
580.2,496.5,3.8665
581.6,497,3.8661
583,497.5,3.8647
584.4,498,3.8625
585.8,498.5,3.862
587.2,499,3.8607
588.6,499.5,3.8606
590,500,3.8594
591.4,500.5,3.859
592.8,501,3.8578
594.2,501.5,3.8578
595.6,502,3.8565
597,502.5,3.8565
598.4,503,3.8551
599.8,503.5,3.8539
601.2,504,3.8537
602.6,504.5,3.8536
604,505,3.8523
605.4,505.5,3.8524
606.8,506,3.8522
608.2,506.5,3.851
609.6,507,3.851
611,507.5,3.8509
612.4,508,3.8497
613.7,508.5,3.8497
615.1,509,3.8489
616.5,509.5,3.8487
617.9,510,3.8487
619.3,510.5,3.8487
620.7,511,3.8479
622.1,511.5,3.8474
623.5,512,3.8469
624.9,512.5,3.8461
626.3,513,3.8461
627.7,513.5,3.8461
629.1,514,3.8461
630.5,514.5,3.8459
631.9,515,3.8448
633.3,515.5,3.8448
634.6,516,3.8448
636,516.5,3.8448
637.4,517,3.8448
638.8,517.5,3.8448
640.2,518,3.8438
641.6,518.5,3.8435
643,519,3.8435
644.3,519.5,3.8426
645.7,520,3.8422
647.1,520.5,3.8422
648.5,521,3.8422
650,521.5,3.8422
651.4,522,3.841
652.8,522.5,3.8408
654.1,523,3.8408
655.5,523.5,3.8408
656.9,524,3.8408
658.3,524.5,3.8408
659.7,525,3.8408
661.1,525.5,3.8409
662.5,526,3.8399
663.9,526.5,3.8402
665.3,527,3.8402
666.7,527.5,3.8402
668.1,528,3.8402
669.5,528.5,3.8397
670.9,529,3.8389
672.3,529.5,3.8389
673.6,530,3.8389
675,530.5,3.8389
676.4,531,3.8387
677.8,531.5,3.8375
679.2,532,3.8372
680.6,532.5,3.8372
682,533,3.8372
683.4,533.5,3.8372
684.8,534,3.8369
686.2,534.5,3.8352
687.6,535,3.8349
689,535.5,3.8349
690.4,536,3.8349
691.8,536.5,3.8349
693.2,537,3.8336
694.5,537.5,3.8336
695.9,538,3.8336
697.3,538.5,3.8336
698.7,539,3.8336
700.1,539.5,3.8336
701.5,540,3.8323
702.9,540.5,3.8324
704.3,541,3.831
705.7,541.5,3.831
707.1,542,3.831
708.5,542.5,3.831
709.9,543,3.831
711.3,543.5,3.8309
712.7,544,3.8302
714.1,544.5,3.8297
715.4,545,3.8295
716.8,545.5,3.8286
718.2,546,3.828
719.6,546.5,3.828
721,547,3.8269
722.4,547.5,3.8254
723.8,548,3.8254
725.2,548.5,3.8242
726.6,549,3.8241
728,549.5,3.8239
729.4,550,3.8227
730.8,550.5,3.8227
732.2,551,3.8218
733.6,551.5,3.8214
735,552,3.8205
736.4,552.5,3.8201
737.8,553,3.8202
739.2,553.5,3.8187
740.6,554,3.8187
742,554.5,3.8181
743.4,555,3.8174
744.8,555.5,3.8174
746.2,556,3.8161
747.6,556.5,3.8151
749,557,3.8136
750.4,557.5,3.8133
751.8,558,3.812
753.1,558.5,3.8111
754.5,559,3.8107
755.9,559.5,3.8091
757.3,560,3.8085
758.7,560.5,3.8073
760.1,561,3.8059
761.5,561.5,3.8045
762.9,562,3.8043
764.3,562.5,3.803
765.7,563,3.8014
767.1,563.5,3.8003
768.5,564,3.7997
769.9,564.5,3.7985
771.3,565,3.7969
772.7,565.5,3.7953
774.1,566,3.7936
775.5,566.5,3.7922
776.9,567,3.7916
778.3,567.5,3.7908
779.7,568,3.7894
781.1,568.5,3.7884
782.5,569,3.7872
783.9,569.5,3.7856
785.3,570,3.7838
786.7,570.5,3.7825
788.1,571,3.7808
789.5,571.5,3.7791
790.9,572,3.7771
792.3,572.5,3.7745
793.7,573,3.773
795.1,573.5,3.7709
796.5,574,3.7697
797.9,574.5,3.7677
799.3,575,3.7661
800.7,575.5,3.7643
802.1,576,3.7623
803.5,576.5,3.7612
804.9,577,3.7597
806.3,577.5,3.758
807.7,578,3.7559
809.1,578.5,3.7535
810.5,579,3.7508
811.8,579.5,3.7488
813.2,580,3.7473
814.6,580.5,3.7455
816,581,3.7433
817.5,581.5,3.7412
818.9,582,3.7387
820.3,582.5,3.7371
821.7,583,3.7354
823.1,583.5,3.7336
824.5,584,3.7315
825.9,584.5,3.7283
827.3,585,3.7252
828.7,585.5,3.7236
830.1,586,3.7219
831.5,586.5,3.7214
832.9,587,3.719
834.3,587.5,3.7161
835.7,588,3.7131
837.1,588.5,3.7103
838.5,589,3.7072
839.9,589.5,3.7041
841.3,590,3.7015
842.7,590.5,3.6993
844.1,591,3.6965
845.6,591.5,3.6937
847,592,3.691
848.4,592.5,3.6883
849.8,593,3.6853
851.2,593.5,3.6821
852.6,594,3.6798
854,594.5,3.677
855.4,595,3.6736
856.8,595.5,3.6703
858.2,596,3.6672
859.6,596.5,3.6642
861,597,3.6609
862.4,597.5,3.6575
863.8,598,3.6544
865.2,598.5,3.6504
866.7,599,3.6465
868.1,599.5,3.6408
869.5,600,3.6369
870.9,600.5,3.633
872.3,601,3.6295
873.7,601.5,3.6254
875.1,602,3.6208
876.5,602.5,3.6166
877.9,603,3.6125
879.3,603.5,3.6074
880.8,604,3.6019
882.2,604.5,3.597
883.6,605,3.5919
885,605.5,3.5865
886.4,606,3.5809
887.8,606.5,3.575
889.2,607,3.568
890.6,607.5,3.5622
892.1,608,3.5554
893.5,608.5,3.5493
894.9,609,3.5434
896.3,609.5,3.536
897.7,610,3.5293
899.1,610.5,3.5212
900.5,611,3.5141
902,611.5,3.5063
903.4,612,3.4978
904.8,612.5,3.4898
906.2,613,3.4802
907.6,613.5,3.4723
909.1,614,3.4631
910.5,614.5,3.4516
911.9,615,3.4417
913.3,615.5,3.4314
914.7,616,3.4224
916.2,616.5,3.4115
917.6,617,3.4004
919,617.5,3.3908
920.4,618,3.3783
921.9,618.5,3.3673
923.3,619,3.3541
924.7,619.5,3.3414
926.1,620,3.3284
927.6,620.5,3.3131
929,621,3.3009
930.4,621.5,3.2858
931.9,622,3.2705
933.3,622.5,3.2558
934.7,623,3.2392
936.1,623.5,3.2249
937.6,624,3.207
939,624.5,3.1903
940.4,625,3.1732
941.9,625.5,3.1544
943.3,626,3.1382
944.7,626.5,3.1179
946.2,627,3.0994
947.6,627.5,3.08
949.1,628,3.0588
950.5,628.5,3.04
951.9,629,3.0163
953.4,629.5,2.9964
954.8,630,2.9745
956.2,630.5,2.9506
957.7,631,2.9303
959.1,631.5,2.9053
960.5,632,2.8832
962,632.5,2.8588
963.4,633,2.832
964.9,633.5,2.809
966.3,634,2.7815
967.7,634.5,2.7568
969.2,635,2.7302
970.6,635.5,2.7012
972.1,636,2.6759
973.5,636.5,2.6445
975,637,2.6174
976.4,637.5,2.5886
977.8,638,2.5575
979.3,638.5,2.5308
980.7,639,2.4985
982.2,639.5,2.4696
983.6,640,2.439
985,640.5,2.4058
986.5,641,2.3764
987.9,641.5,2.3413
989.4,642,2.3108
990.8,642.5,2.2783
992.3,643,2.2429
993.7,643.5,2.2124
995.1,644,2.1762
996.6,644.5,2.144
998,645,2.1102
999.5,645.5,2.0733
1000.9,646,2.0417
1002.3,646.5,2.0055
1003.8,647,1.9734
1005.2,647.5,1.9396
1006.7,648,1.9026
1008.1,648.5,1.8718
1009.5,649,1.8356
1011,649.5,1.8028
1012.4,650,1.7686
1013.8,650.5,1.7303
1015.3,651,1.698
1016.7,651.5,1.6606
1018.2,652,1.6277
1019.6,652.5,1.5927
1021,653,1.5559
1022.5,653.5,1.5243
1023.9,654,1.4861
1025.3,654.5,1.4537
1026.8,655,1.4196
1028.2,655.5,1.3836
1029.6,656,1.3524
1031.1,656.5,1.3157
1032.5,657,1.2844
1033.9,657.5,1.2508
1035.3,658,1.2162
1036.8,658.5,1.1861
1038.2,659,1.1506
1039.6,659.5,1.1212
1041,660,1.0886
1042.5,660.5,1.0561
1043.9,661,1.0272
1045.3,661.5,0.9943
1046.7,662,0.9671
1048.2,662.5,0.9367
1049.6,663,0.9074
1051,663.5,0.8806
1052.4,664,0.8496
1053.8,664.5,0.8245
1055.3,665,0.7966
1056.7,665.5,0.7712
1058.1,666,0.7456
1059.5,666.5,0.718
1060.9,667,0.6959
1062.3,667.5,0.6706
1063.7,668,0.6489
1065.1,668.5,0.6262
1066.5,669,0.6026
1067.9,669.5,0.5822
1069.3,670,0.5583
1070.8,670.5,0.5401
1072.2,671,0.5203
1073.6,671.5,0.5008
1075,672,0.4814
1076.4,672.5,0.461
1077.8,673,0.4444
1079.2,673.5,0.4261
1080.6,674,0.4103
1082,674.5,0.3942
1083.4,675,0.3772
1084.8,675.5,0.3635
1086.3,676,0.3479
1087.7,676.5,0.3348
1089.1,677,0.321
1090.5,677.5,0.3082
1091.9,678,0.2962
1093.3,678.5,0.2823
1094.7,679,0.2706
1096.1,679.5,0.2589
1097.5,680,0.2479
1098.9,680.5,0.2372
1100.3,681,0.2254
1101.8,681.5,0.2163
1103.2,682,0.2067
1104.6,682.5,0.198
1106,683,0.1889
1107.4,683.5,0.1805
1108.8,684,0.1739
1110.3,684.5,0.1659
1111.7,685,0.1589
1113.1,685.5,0.152
1114.5,686,0.1454
1115.9,686.5,0.1394
1117.3,687,0.1323
1118.8,687.5,0.1271
1120.2,688,0.1203
1121.6,688.5,0.1149
1123,689,0.1106
1124.4,689.5,0.1054
1125.9,690,0.1007
1127.3,690.5,0.0972
1128.7,691,0.093
1130.1,691.5,0.0889
1131.5,692,0.0856
1133,692.5,0.082
1134.4,693,0.0784
1135.8,693.5,0.075
1137.2,694,0.0722
1138.7,694.5,0.0691
1140.1,695,0.0664
1141.5,695.5,0.0635
1142.9,696,0.0609
1144.4,696.5,0.0592
1145.8,697,0.0577
1147.2,697.5,0.0559
1148.7,698,0.054
1150.1,698.5,0.0522
1151.5,699,0.0504
1153,699.5,0.0486
1154.4,700,0.0467
1155.8,700.5,0.0453
1157.3,701,0.0452
1158.7,701.5,0.0436
1160.1,702,0.0422
1161.6,702.5,0.0406
1163,703,0.0392
1164.4,703.5,0.0389
1165.9,704,0.0377
1167.3,704.5,0.0348
1168.7,705,0.0334
1170.2,705.5,0.0334
1171.6,706,0.032
1173.1,706.5,0.032
1174.5,707,0.0307
1175.9,707.5,0.0307
1177.4,708,0.0295
1178.8,708.5,0.0293
1180.3,709,0.0283
1181.7,709.5,0.028
1183.1,710,0.0281
1184.6,710.5,0.0267
1186,711,0.0267
1187.5,711.5,0.026
1188.9,712,0.0254
1190.4,712.5,0.0254
1191.8,713,0.0254
1193.2,713.5,0.0254
1194.7,714,0.0254
1196.1,714.5,0.024
1197.6,715,0.0241
1199,715.5,0.0242
1200.4,716,0.0228
1201.9,716.5,0.0241
1203.3,717,0.0241
1204.8,717.5,0.0241
1206.2,718,0.0241
1207.6,718.5,0.0241
1209.1,719,0.0241
1210.5,719.5,0.0241
1212,720,0.0215
1213.4,720.5,0.0215
1214.9,721,0.0215
1216.3,721.5,0.0215
1217.8,722,0.0215
1219.2,722.5,0.0215
1220.7,723,0.0215
1222.1,723.5,0.0215
1223.5,724,0.0215
1225,724.5,0.0215
1226.4,725,0.0215
1227.9,725.5,0.0218
1229.3,726,0.0218
1230.8,726.5,0.0218
1232.3,727,0.0218
1233.7,727.5,0.0218
1235.2,728,0.0218
1236.6,728.5,0.0218
1238.1,729,0.0218
1239.5,729.5,0.0218
1240.9,730,0.0218
1242.4,730.5,0.0218
1243.8,731,0.0218
1245.3,731.5,0.0218
1246.7,732,0.0218
1248.2,732.5,0.0218
1249.6,733,0.0218
1251.1,733.5,0.0218
1252.6,734,0.0218
1254,734.5,0.0218
1255.5,735,0.0218
1256.9,735.5,0.0218
1258.4,736,0.0218
1259.8,736.5,0.021
1261.3,737,0.0205
1262.8,737.5,0.0205
1264.2,738,0.0205
1265.7,738.5,0.0205
1267.1,739,0.0205
1268.6,739.5,0.0219
1270,740,0.0218
1271.5,740.5,0.0218
1273,741,0.0218
1274.4,741.5,0.0218
1275.9,742,0.0218
1277.3,742.5,0.0212
1278.8,743,0.0205
1280.2,743.5,0.02
1281.7,744,0.0198
1283.2,744.5,0.0198
1284.6,745,0.0205
1286.1,745.5,0.0205
1287.6,746,0.0205
1289,746.5,0.0205
1290.5,747,0.0205
1291.9,747.5,0.0205
1293.4,748,0.0205
1294.8,748.5,0.0205
1296.3,749,0.0205
1297.8,749.5,0.0205
1299.2,750,0.0205
1300.7,750.5,0.0205
1302.1,751,0.0205
1303.6,751.5,0.0205
1305.1,752,0.0205
1306.5,752.5,0.0205
1308,753,0.0205
1309.5,753.5,0.0205
1310.9,754,0.0205
1312.4,754.5,0.0205
1313.8,755,0.0207
1315.3,755.5,0.0218
1316.8,756,0.0218
1318.2,756.5,0.0218
1319.7,757,0.0218
1321.2,757.5,0.0218
1322.6,758,0.0208
1324.1,758.5,0.0205
1325.6,759,0.0205
1327,759.5,0.0205
1328.5,760,0.0205
1329.9,760.5,0.0205
1331.4,761,0.0205
1332.9,761.5,0.0205
1334.3,762,0.0205
1335.8,762.5,0.0205
1337.2,763,0.0205
1338.7,763.5,0.0205
1340.2,764,0.0205
1341.6,764.5,0.0209
1343.1,765,0.0215
1344.6,765.5,0.0215
1346,766,0.0215
1347.5,766.5,0.0215
1349,767,0.0214
1350.4,767.5,0.0227
1351.9,768,0.0228
1353.4,768.5,0.0223
1354.8,769,0.0208
1356.3,769.5,0.0208
1357.8,770,0.0208
1359.2,770.5,0.0208
1360.7,771,0.0208
1362.2,771.5,0.0214
1363.6,772,0.0221
1365.1,772.5,0.0221
1366.6,773,0.0221
1368,773.5,0.0221
1369.5,774,0.0207
1371,774.5,0.0208
1372.4,775,0.0208
1373.9,775.5,0.0208
1375.4,776,0.0208
1376.8,776.5,0.0208
1378.3,777,0.0208
1379.7,777.5,0.0214
1381.2,778,0.0221
1382.7,778.5,0.0221
1384.1,779,0.0221
1385.6,779.5,0.0207
1387.1,780,0.0208
1388.5,780.5,0.0208
1390,781,0.0208
1391.5,781.5,0.0208
1392.9,782,0.0219
1394.4,782.5,0.0221
1395.9,783,0.0214
1397.4,783.5,0.0215
1398.8,784,0.0205
1400.3,784.5,0.0202
1401.7,785,0.0201
1403.2,785.5,0.0202
1404.7,786,0.0202
1406.2,786.5,0.0202
1407.6,787,0.0202
1409.1,787.5,0.0201
1410.5,788,0.0201
1412,788.5,0.0215
1413.5,789,0.0215
1415,789.5,0.0215
1416.4,790,0.0215
1417.9,790.5,0.0204
1419.4,791,0.0205
1420.8,791.5,0.0205
1422.3,792,0.0198
1423.8,792.5,0.0198
1425.2,793,0.0191
1426.7,793.5,0.0192
1428.2,794,0.0192
1429.6,794.5,0.0192
1431.1,795,0.0203
1432.6,795.5,0.0205
1434,796,0.0205
1435.5,796.5,0.0205
1437,797,0.0205
1438.4,797.5,0.0205
1439.9,798,0.0205
1441.4,798.5,0.0205
1442.8,799,0.0212
1444.3,799.5,0.0214
1445.7,800,0.0201
1447.2,800.5,0.0202
1448.7,801,0.0201
1450.1,801.5,0.0201
1451.6,802,0.0216
1453.1,802.5,0.0215
1454.5,803,0.0215
1456,803.5,0.0215
1457.5,804,0.0218
1459,804.5,0.0218
1460.4,805,0.0218
1461.9,805.5,0.0218
1463.4,806,0.0218
1464.9,806.5,0.0218
1466.3,807,0.0218
1467.8,807.5,0.0218
1469.3,808,0.0218
1470.7,808.5,0.0204
1472.2,809,0.0205
1473.7,809.5,0.0205
1475.2,810,0.0205
1476.6,810.5,0.0205
1478.1,811,0.0205
1479.6,811.5,0.0205
1481,812,0.0205
1482.5,812.5,0.0205
1484,813,0.0205
1485.5,813.5,0.0205
1486.9,814,0.0205
1488.4,814.5,0.0205
1489.9,815,0.0203
1491.4,815.5,0.0195
1492.9,816,0.0195
1494.4,816.5,0.0202
1495.9,817,0.0201
1497.3,817.5,0.0201
