time,Temp,TGA
219.8,397.5,4.0275
220.8,398,4.0269
221.8,398.5,4.0269
222.8,399,4.0269
223.8,399.5,4.0269
224.7,400,4.0268
225.7,400.5,4.028
226.7,401,4.0282
227.7,401.5,4.0282
228.7,402,4.0274
229.7,402.5,4.0269
230.7,403,4.0269
231.6,403.5,4.0269
232.6,404,4.0269
233.6,404.5,4.0272
234.6,405,4.0282
235.6,405.5,4.0282
236.6,406,4.0282
237.5,406.5,4.0283
238.5,407,4.0269
239.5,407.5,4.0269
240.5,408,4.0269
241.5,408.5,4.0269
242.4,409,4.0269
243.4,409.5,4.0269
244.4,410,4.0269
245.4,410.5,4.0269
246.3,411,4.0269
247.3,411.5,4.0264
248.3,412,4.0255
249.2,412.5,4.0256
250.2,413,4.0256
251.2,413.5,4.0256
252.2,414,4.0256
253.1,414.5,4.0256
254.1,415,4.0256
255.1,415.5,4.0256
256,416,4.0256
257,416.5,4.0256
258,417,4.0256
258.9,417.5,4.0254
259.9,418,4.0249
260.9,418.5,4.0249
261.8,419,4.0247
262.8,419.5,4.0242
263.7,420,4.0242
264.7,420.5,4.0242
265.7,421,4.0243
266.6,421.5,4.0242
267.6,422,4.0243
268.5,422.5,4.0243
269.5,423,4.0231
270.5,423.5,4.0229
271.4,424,4.0229
272.4,424.5,4.0229
273.3,425,4.0229
274.3,425.5,4.0229
275.2,426,4.0227
276.2,426.5,4.0223
277.1,427,4.022
278.1,427.5,4.0216
279.1,428,4.0216
280,428.5,4.0209
281,429,4.0203
281.9,429.5,4.0203
282.9,430,4.0203
283.8,430.5,4.0203
284.8,431,4.0192
285.7,431.5,4.019
286.7,432,4.019
287.6,432.5,4.019
288.6,433,4.019
289.5,433.5,4.019
290.5,434,4.019
291.4,434.5,4.019
292.4,435,4.019
293.3,435.5,4.019
294.2,436,4.019
295.2,436.5,4.019
296.1,437,4.019
297.1,437.5,4.019
298,438,4.019
299,438.5,4.0181
299.9,439,4.0176
300.9,439.5,4.0177
301.8,440,4.0177
302.8,440.5,4.0178
303.7,441,4.0165
304.7,441.5,4.0163
305.6,442,4.0163
306.5,442.5,4.0164
307.5,443,4.0164
308.4,443.5,4.0156
309.4,444,4.0139
310.3,444.5,4.0137
311.2,445,4.0136
312.2,445.5,4.0123
313.1,446,4.0124
314.1,446.5,4.0124
315,447,4.0124
315.9,447.5,4.0124
316.9,448,4.0116
317.8,448.5,4.011
318.7,449,4.0111
319.7,449.5,4.0111
320.6,450,4.0104
321.6,450.5,4.0097
322.5,451,4.0097
323.4,451.5,4.0097
324.4,452,4.0085
325.3,452.5,4.0085
326.2,453,4.0085
327.2,453.5,4.0079
328.1,454,4.0071
329,454.5,4.0071
330,455,4.0071
330.9,455.5,4.0071
331.8,456,4.0071
332.8,456.5,4.0068
333.7,457,4.0058
334.6,457.5,4.0058
335.5,458,4.0058
336.5,458.5,4.0058
337.4,459,4.0048
338.3,459.5,4.0044
339.3,460,4.0033
340.2,460.5,4.0029
341.1,461,4.0014
342,461.5,4.0013
343,462,3.9999
343.9,462.5,3.9998
344.8,463,3.9986
345.7,463.5,3.9977
346.7,464,3.9955
347.6,464.5,3.9952
348.5,465,3.9939
349.4,465.5,3.9937
350.4,466,3.9921
351.3,466.5,3.9919
352.2,467,3.9907
353.1,467.5,3.9908
354,468,3.9895
355,468.5,3.9891
355.9,469,3.9873
356.8,469.5,3.987
357.7,470,3.9858
358.7,470.5,3.9854
359.6,471,3.9844
360.5,471.5,3.9839
361.4,472,3.9828
362.3,472.5,3.9829
363.2,473,3.9821
364.2,473.5,3.9816
365.1,474,3.9805
366,474.5,3.9793
366.9,475,3.9771
367.8,475.5,3.9748
368.8,476,3.9742
369.7,476.5,3.973
370.6,477,3.9718
371.5,477.5,3.9714
372.4,478,3.9701
373.4,478.5,3.9698
374.3,479,3.9678
375.2,479.5,3.9664
376.1,480,3.965
377,480.5,3.9638
377.9,481,3.9622
378.9,481.5,3.962
379.8,482,3.9604
380.7,482.5,3.9593
381.6,483,3.9585
382.5,483.5,3.9569
383.4,484,3.9567
384.4,484.5,3.9553
385.3,485,3.9552
386.2,485.5,3.9539
387.1,486,3.9538
388,486.5,3.9533
388.9,487,3.9523
389.9,487.5,3.9518
390.8,488,3.9505
391.7,488.5,3.9492
392.6,489,3.949
393.5,489.5,3.9478
394.4,490,3.9478
395.3,490.5,3.9466
396.3,491,3.9457
397.2,491.5,3.9441
398.1,492,3.9423
399,492.5,3.9417
399.9,493,3.9405
400.8,493.5,3.9401
401.7,494,3.9398
402.7,494.5,3.9383
403.6,495,3.9369
404.5,495.5,3.9354
405.4,496,3.9343
406.3,496.5,3.9338
407.2,497,3.933
408.1,497.5,3.9329
409,498,3.9319
410,498.5,3.9308
410.9,499,3.9302
411.8,499.5,3.9285
412.7,500,3.9281
413.6,500.5,3.9264
414.5,501,3.9263
415.4,501.5,3.9249
416.3,502,3.9247
417.3,502.5,3.9233
418.2,503,3.9234
419.1,503.5,3.9226
420,504,3.9207
420.9,504.5,3.9201
421.8,505,3.9188
422.7,505.5,3.9174
423.6,506,3.9167
424.5,506.5,3.9152
425.5,507,3.9145
426.4,507.5,3.9137
427.3,508,3.9123
428.2,508.5,3.912
429.1,509,3.9107
430,509.5,3.9105
430.9,510,3.909
431.8,510.5,3.9086
432.7,511,3.9071
433.6,511.5,3.9071
434.5,512,3.9056
435.5,512.5,3.9056
436.4,513,3.9039
437.3,513.5,3.9039
438.2,514,3.9024
439.1,514.5,3.9026
440,515,3.9013
440.9,515.5,3.9011
441.8,516,3.9009
442.7,516.5,3.8998
443.6,517,3.8997
444.5,517.5,3.8983
445.5,518,3.8983
446.4,518.5,3.8973
447.3,519,3.8968
448.2,519.5,3.8968
449.1,520,3.8969
450,520.5,3.8958
450.9,521,3.8955
451.8,521.5,3.8955
452.7,522,3.8955
453.6,522.5,3.8955
454.5,523,3.8945
455.4,523.5,3.8942
456.4,524,3.8941
457.3,524.5,3.8941
458.2,525,3.8942
459.1,525.5,3.8942
460,526,3.8938
460.9,526.5,3.8928
461.8,527,3.8928
462.7,527.5,3.8928
463.6,528,3.8928
464.5,528.5,3.8928
465.4,529,3.8929
466.3,529.5,3.892
467.3,530,3.8915
468.2,530.5,3.8915
469.1,531,3.8915
470,531.5,3.8915
470.9,532,3.8916
471.8,532.5,3.8906
472.7,533,3.8902
473.6,533.5,3.8902
474.5,534,3.8902
475.4,534.5,3.8899
476.3,535,3.8889
477.2,535.5,3.8889
478.2,536,3.8889
479.1,536.5,3.8881
480,537,3.8876
480.9,537.5,3.8876
481.8,538,3.8876
482.7,538.5,3.8876
483.6,539,3.8876
484.5,539.5,3.8876
485.4,540,3.8876
486.3,540.5,3.8877
487.2,541,3.8866
488.1,541.5,3.8862
489,542,3.8862
489.9,542.5,3.8863
490.9,543,3.8862
491.8,543.5,3.8862
492.7,544,3.8862
493.6,544.5,3.8863
494.5,545,3.8863
495.4,545.5,3.8858
496.3,546,3.8848
497.2,546.5,3.8837
498.1,547,3.8836
499,547.5,3.8836
499.9,548,3.8836
500.9,548.5,3.8836
501.8,549,3.8836
502.7,549.5,3.8837
503.6,550,3.8823
504.5,550.5,3.8821
505.4,551,3.8812
506.3,551.5,3.8808
507.2,552,3.8808
508.1,552.5,3.8799
509,553,3.8793
510,553.5,3.8794
510.9,554,3.8779
511.8,554.5,3.8778
512.7,555,3.8778
513.6,555.5,3.8765
514.5,556,3.8765
515.4,556.5,3.8762
516.3,557,3.8749
517.2,557.5,3.8739
518.1,558,3.8727
519,558.5,3.8724
520,559,3.8711
520.9,559.5,3.8712
521.8,560,3.8701
522.7,560.5,3.8699
523.6,561,3.8688
524.5,561.5,3.8685
525.4,562,3.8673
526.3,562.5,3.8669
527.2,563,3.8656
528.1,563.5,3.8652
529.1,564,3.8642
530,564.5,3.864
530.9,565,3.863
531.8,565.5,3.8628
532.7,566,3.8615
533.6,566.5,3.8606
534.5,567,3.8598
535.4,567.5,3.8584
536.3,568,3.8576
537.3,568.5,3.8567
538.2,569,3.8556
539.1,569.5,3.8551
540,570,3.8533
540.9,570.5,3.8528
541.8,571,3.8517
542.7,571.5,3.8505
543.6,572,3.8498
544.5,572.5,3.8473
545.4,573,3.8459
546.3,573.5,3.845
547.2,574,3.8435
548.2,574.5,3.8421
549.1,575,3.8415
550,575.5,3.8392
550.9,576,3.8374
551.8,576.5,3.836
552.7,577,3.8343
553.6,577.5,3.8325
554.5,578,3.8308
555.4,578.5,3.829
556.4,579,3.8274
557.3,579.5,3.8259
558.2,580,3.8242
559.1,580.5,3.8221
560,581,3.8201
560.9,581.5,3.8185
561.8,582,3.8163
562.7,582.5,3.8146
563.6,583,3.8133
564.6,583.5,3.8114
565.5,584,3.8095
566.4,584.5,3.8082
567.3,585,3.8065
568.2,585.5,3.8049
569.1,586,3.8034
570,586.5,3.8014
570.9,587,3.7993
571.9,587.5,3.7974
572.8,588,3.7958
573.7,588.5,3.7941
574.6,589,3.7924
575.5,589.5,3.7901
576.4,590,3.7873
577.3,590.5,3.7846
578.3,591,3.7824
579.2,591.5,3.7798
580.1,592,3.7781
581,592.5,3.7757
581.9,593,3.7737
582.8,593.5,3.7726
583.7,594,3.7699
584.6,594.5,3.7674
585.6,595,3.7648
586.5,595.5,3.7617
587.4,596,3.759
588.3,596.5,3.7557
589.2,597,3.7536
590.1,597.5,3.7514
591,598,3.7489
592,598.5,3.7465
592.9,599,3.743
593.8,599.5,3.7399
594.7,600,3.7378
595.6,600.5,3.735
596.5,601,3.7328
597.4,601.5,3.73
598.4,602,3.7266
599.3,602.5,3.7232
600.2,603,3.7192
601.1,603.5,3.7164
602,604,3.7124
602.9,604.5,3.709
603.8,605,3.7047
604.8,605.5,3.7014
605.7,606,3.6974
606.6,606.5,3.6939
607.5,607,3.69
608.4,607.5,3.6847
609.3,608,3.6813
610.3,608.5,3.6769
611.2,609,3.672
612.1,609.5,3.6675
613,610,3.6616
613.9,610.5,3.6567
614.8,611,3.6512
615.8,611.5,3.6452
616.7,612,3.6405
617.6,612.5,3.6348
618.5,613,3.6293
619.4,613.5,3.6238
620.4,614,3.6165
621.3,614.5,3.6111
622.2,615,3.6047
623.1,615.5,3.598
624,616,3.5918
625,616.5,3.5832
625.9,617,3.5759
626.8,617.5,3.569
627.7,618,3.5603
628.7,618.5,3.5536
629.6,619,3.5454
630.5,619.5,3.5374
631.4,620,3.5294
632.3,620.5,3.5177
633.3,621,3.5094
634.2,621.5,3.4991
635.1,622,3.4877
636.1,622.5,3.4784
637,623,3.467
637.9,623.5,3.4577
638.8,624,3.4471
639.8,624.5,3.4342
640.7,625,3.4238
641.6,625.5,3.4105
642.5,626,3.3982
643.5,626.5,3.3864
644.4,627,3.3715
645.3,627.5,3.3601
646.3,628,3.3458
647.2,628.5,3.3305
648.1,629,3.3169
649.1,629.5,3.299
650,630,3.2849
650.9,630.5,3.2689
651.8,631,3.2508
652.8,631.5,3.2362
653.7,632,3.2169
654.6,632.5,3.2002
655.6,633,3.1826
656.5,633.5,3.1619
657.4,634,3.1458
658.4,634.5,3.1253
659.3,635,3.1059
660.3,635.5,3.0871
661.2,636,3.0636
662.1,636.5,3.0452
663.1,637,3.0217
664,637.5,2.9984
664.9,638,2.9775
665.9,638.5,2.951
666.8,639,2.9306
667.8,639.5,2.9067
668.7,640,2.8803
669.6,640.5,2.8581
670.6,641,2.8294
671.5,641.5,2.8054
672.5,642,2.7797
673.4,642.5,2.7502
674.3,643,2.7271
675.3,643.5,2.6971
676.2,644,2.6706
677.2,644.5,2.6433
678.1,645,2.6103
679.1,645.5,2.5848
680,646,2.5523
680.9,646.5,2.5223
681.9,647,2.4936
682.8,647.5,2.4583
683.8,648,2.4314
684.7,648.5,2.398
685.6,649,2.3649
686.6,649.5,2.3348
687.5,650,2.2972
688.5,650.5,2.2683
689.4,651,2.2339
690.4,651.5,2.1983
691.3,652,2.1666
692.3,652.5,2.1273
693.2,653,2.0972
694.1,653.5,2.0627
695.1,654,2.0251
696,654.5,1.9945
697,655,1.9558
697.9,655.5,1.9251
698.9,656,1.8905
699.8,656.5,1.8514
700.8,657,1.821
701.7,657.5,1.7824
702.6,658,1.7493
703.6,658.5,1.7141
704.5,659,1.6735
705.5,659.5,1.6433
706.4,660,1.6057
707.3,660.5,1.5713
708.3,661,1.5385
709.2,661.5,1.498
710.1,662,1.4678
711.1,662.5,1.4308
712,663,1.3938
713,663.5,1.3623
713.9,664,1.3229
714.8,664.5,1.293
715.8,665,1.2589
716.7,665.5,1.2223
717.6,666,1.1924
718.6,666.5,1.155
719.5,667,1.1247
720.4,667.5,1.0928
721.4,668,1.0563
722.3,668.5,1.0286
723.2,669,0.9942
724.2,669.5,0.9639
725.1,670,0.935
726,670.5,0.9009
726.9,671,0.876
727.9,671.5,0.8459
728.8,672,0.8156
729.7,672.5,0.7902
730.6,673,0.7592
731.6,673.5,0.7357
732.5,674,0.7092
733.4,674.5,0.6797
734.3,675,0.6575
735.3,675.5,0.6306
736.2,676,0.608
737.1,676.5,0.586
738,677,0.5603
738.9,677.5,0.5414
739.9,678,0.5186
740.8,678.5,0.4956
741.7,679,0.4768
742.6,679.5,0.4541
743.6,680,0.4373
744.5,680.5,0.4191
745.4,681,0.3988
746.3,681.5,0.3834
747.2,682,0.3646
748.1,682.5,0.3487
749.1,683,0.3336
750,683.5,0.3157
750.9,684,0.3027
751.8,684.5,0.2874
752.7,685,0.2721
753.7,685.5,0.2603
754.6,686,0.2459
755.5,686.5,0.2345
756.4,687,0.2227
757.3,687.5,0.2092
758.2,688,0.1994
759.2,688.5,0.1865
760.1,689,0.1757
761,689.5,0.1663
761.9,690,0.1553
762.8,690.5,0.1471
763.7,691,0.1379
764.7,691.5,0.1284
765.6,692,0.1212
766.5,692.5,0.1127
767.4,693,0.1073
768.3,693.5,0.1004
769.3,694,0.0922
770.2,694.5,0.0865
771.1,695,0.0797
772,695.5,0.0733
772.9,696,0.0678
773.9,696.5,0.0617
774.8,697,0.0575
775.7,697.5,0.0528
776.6,698,0.0478
777.5,698.5,0.0448
778.5,699,0.0403
779.4,699.5,0.0366
780.3,700,0.033
781.2,700.5,0.0287
782.2,701,0.0258
783.1,701.5,0.0227
784,702,0.0197
784.9,702.5,0.0162
785.9,703,0.0143
786.8,703.5,0.0116
787.7,704,0.0088
788.6,704.5,0.007
789.6,705,0.0033
790.5,705.5,0.0011
791.4,706,-0.0002
792.4,706.5,-0.002
793.3,707,-0.0034
794.2,707.5,-0.0046
795.1,708,-0.0058
796.1,708.5,-0.0073
797,709,-0.0091
797.9,709.5,-0.0107
798.9,710,-0.0119
799.8,710.5,-0.0131
800.7,711,-0.0146
801.7,711.5,-0.0154
802.6,712,-0.0168
803.5,712.5,-0.0168
804.5,713,-0.0179
805.4,713.5,-0.018
806.3,714,-0.0183
807.3,714.5,-0.0199
808.2,715,-0.0201
809.1,715.5,-0.0212
810.1,716,-0.0211
811,716.5,-0.0211
811.9,717,-0.0211
812.9,717.5,-0.021
813.8,718,-0.0224
814.7,718.5,-0.0226
815.7,719,-0.024
816.6,719.5,-0.0242
817.5,720,-0.0245
818.5,720.5,-0.0255
819.4,721,-0.0255
820.3,721.5,-0.0254
821.3,722,-0.0263
822.2,722.5,-0.0268
823.1,723,-0.0268
824.1,723.5,-0.0268
825,724,-0.0268
826,724.5,-0.0267
826.9,725,-0.0276
827.9,725.5,-0.0286
828.8,726,-0.0295
829.8,726.5,-0.0294
830.7,727,-0.0294
831.7,727.5,-0.0294
832.6,728,-0.0294
833.6,728.5,-0.0294
834.5,729,-0.0296
835.5,729.5,-0.0308
836.4,730,-0.0307
837.4,730.5,-0.0307
838.3,731,-0.0307
839.3,731.5,-0.0307
840.2,732,-0.0307
841.2,732.5,-0.0307
842.1,733,-0.0307
843.1,733.5,-0.0306
844,734,-0.0297
845,734.5,-0.0297
845.9,735,-0.0298
846.9,735.5,-0.0297
847.8,736,-0.0297
848.8,736.5,-0.0299
849.7,737,-0.0312
850.7,737.5,-0.0311
851.6,738,-0.0311
852.6,738.5,-0.0311
853.5,739,-0.0311
854.5,739.5,-0.0311
855.4,740,-0.0311
856.4,740.5,-0.0311
857.4,741,-0.0301
858.3,741.5,-0.0297
859.3,742,-0.0297
860.2,742.5,-0.0298
861.2,743,-0.0298
862.1,743.5,-0.0292
863.1,744,-0.0284
864,744.5,-0.0284
865,745,-0.0286
865.9,745.5,-0.0299
866.9,746,-0.031
867.8,746.5,-0.0311
868.8,747,-0.0311
869.8,747.5,-0.0311
870.7,748,-0.0311
871.7,748.5,-0.0311
872.6,749,-0.0318
873.6,749.5,-0.0324
874.5,750,-0.0324
875.5,750.5,-0.0324
876.4,751,-0.0324
877.4,751.5,-0.0321
878.3,752,-0.0311
879.3,752.5,-0.0311
880.3,753,-0.0311
881.2,753.5,-0.0311
882.2,754,-0.0311
883.1,754.5,-0.0311
884.1,755,-0.0311
885,755.5,-0.0311
886,756,-0.0311
886.9,756.5,-0.0311
887.9,757,-0.0311
888.9,757.5,-0.0311
889.8,758,-0.0311
890.8,758.5,-0.031
891.7,759,-0.0322
892.7,759.5,-0.0324
893.6,760,-0.0324
894.6,760.5,-0.0324
895.6,761,-0.0324
896.5,761.5,-0.0324
897.5,762,-0.0323
898.4,762.5,-0.0334
899.4,763,-0.0331
900.3,763.5,-0.0323
901.3,764,-0.0324
902.3,764.5,-0.0324
903.2,765,-0.0324
904.2,765.5,-0.0324
905.1,766,-0.0324
906.1,766.5,-0.0324
907,767,-0.0324
908,767.5,-0.0324
909,768,-0.0324
909.9,768.5,-0.0324
910.9,769,-0.0324
911.8,769.5,-0.0325
912.8,770,-0.0317
913.7,770.5,-0.0317
914.7,771,-0.0317
915.7,771.5,-0.0317
916.6,772,-0.0317
917.6,772.5,-0.0317
918.6,773,-0.0314
919.5,773.5,-0.031
920.5,774,-0.0311
921.4,774.5,-0.0311
922.4,775,-0.0311
923.4,775.5,-0.0311
924.3,776,-0.0311
925.3,776.5,-0.0311
926.2,777,-0.0311
927.2,777.5,-0.0311
928.2,778,-0.0311
929.1,778.5,-0.031
930.1,779,-0.03
931,779.5,-0.0301
932,780,-0.0301
933,780.5,-0.0301
933.9,781,-0.0307
934.9,781.5,-0.0316
935.9,782,-0.0315
936.8,782.5,-0.0328
937.8,783,-0.0329
938.7,783.5,-0.0329
939.7,784,-0.0329
940.7,784.5,-0.0329
941.6,785,-0.033
942.6,785.5,-0.0342
943.5,786,-0.0342
944.5,786.5,-0.0343
945.5,787,-0.0342
946.4,787.5,-0.0341
947.4,788,-0.0328
948.3,788.5,-0.0328
949.3,789,-0.0314
950.3,789.5,-0.0315
951.2,790,-0.0329
952.2,790.5,-0.0344
953.2,791,-0.0344
954.1,791.5,-0.0349
955.1,792,-0.0357
956.1,792.5,-0.0357
957,793,-0.0357
958,793.5,-0.0353
959,794,-0.0343
959.9,794.5,-0.0344
960.9,795,-0.0344
961.8,795.5,-0.0344
962.8,796,-0.0344
963.8,796.5,-0.0335
964.8,797,-0.033
965.7,797.5,-0.033
966.7,798,-0.0331
967.7,798.5,-0.0331
968.6,799,-0.0331
969.6,799.5,-0.0331
970.6,800,-0.0331
971.5,800.5,-0.0331
972.5,801,-0.033
973.5,801.5,-0.0328
974.4,802,-0.0317
975.4,802.5,-0.0317
976.4,803,-0.0317
977.3,803.5,-0.0317
978.3,804,-0.0317
979.3,804.5,-0.0317
980.2,805,-0.0317
981.2,805.5,-0.0317
982.2,806,-0.0317
983.1,806.5,-0.0321
984.1,807,-0.0324
985.1,807.5,-0.0318
986.1,808,-0.0319
987,808.5,-0.0324
988,809,-0.0324
989,809.5,-0.0324
989.9,810,-0.0324
990.9,810.5,-0.0324
991.9,811,-0.0324
992.8,811.5,-0.0324
993.8,812,-0.0324
994.8,812.5,-0.0324
995.7,813,-0.0324
996.7,813.5,-0.0324
997.7,814,-0.0315
998.7,814.5,-0.0311
