time,Temp,TGA
529.9,478.5,3.8736
531.3,479,3.8726
532.7,479.5,3.8721
534.1,480,3.8707
535.5,480.5,3.8709
536.9,481,3.8707
538.3,481.5,3.8697
539.7,482,3.8686
541.1,482.5,3.8663
542.5,483,3.8647
543.9,483.5,3.8646
545.3,484,3.8634
546.7,484.5,3.8633
548.1,485,3.8621
549.5,485.5,3.8619
550.9,486,3.8608
552.3,486.5,3.8608
553.7,487,3.86
555.1,487.5,3.8595
556.5,488,3.8582
557.9,488.5,3.8579
559.3,489,3.8566
560.7,489.5,3.855
562,490,3.8539
563.4,490.5,3.8522
564.8,491,3.8515
566.2,491.5,3.8509
567.6,492,3.8492
569,492.5,3.848
570.4,493,3.8467
571.8,493.5,3.8463
573.2,494,3.8452
574.6,494.5,3.8439
576,495,3.8438
577.4,495.5,3.8426
578.8,496,3.8425
580.2,496.5,3.8411
581.6,497,3.8405
583,497.5,3.8406
584.4,498,3.8394
585.8,498.5,3.8373
587.2,499,3.8368
588.6,499.5,3.8354
590,500,3.8354
591.4,500.5,3.8348
592.8,501,3.8341
594.2,501.5,3.8329
595.6,502,3.8328
597,502.5,3.8322
598.4,503,3.8301
599.8,503.5,3.8302
601.2,504,3.8302
602.6,504.5,3.8288
604,505,3.8289
605.4,505.5,3.8283
606.8,506,3.8276
608.1,506.5,3.8275
609.5,507,3.827
610.9,507.5,3.8263
612.3,508,3.8263
613.7,508.5,3.8256
615.1,509,3.8256
616.5,509.5,3.8256
617.9,510,3.8247
619.3,510.5,3.8245
620.7,511,3.824
622.1,511.5,3.8236
623.5,512,3.8236
624.9,512.5,3.8236
626.3,513,3.8236
627.7,513.5,3.8236
629,514,3.8236
630.4,514.5,3.823
631.8,515,3.8229
633.2,515.5,3.8223
634.6,516,3.8223
636,516.5,3.8216
637.4,517,3.8198
638.8,517.5,3.8197
640.2,518,3.8197
641.6,518.5,3.8197
643,519,3.8197
644.4,519.5,3.8196
645.8,520,3.8206
647.2,520.5,3.8206
648.6,521,3.8206
649.9,521.5,3.8206
651.3,522,3.8207
652.7,522.5,3.8194
654.1,523,3.818
655.5,523.5,3.818
656.9,524,3.818
658.3,524.5,3.818
659.7,525,3.818
661.1,525.5,3.818
662.5,526,3.818
663.9,526.5,3.818
665.3,527,3.818
666.7,527.5,3.818
668.1,528,3.818
669.5,528.5,3.8181
670.9,529,3.8167
672.3,529.5,3.8167
673.7,530,3.8165
675.1,530.5,3.8154
676.4,531,3.8154
677.8,531.5,3.8154
679.2,532,3.814
680.6,532.5,3.8141
682,533,3.8141
683.4,533.5,3.8127
684.8,534,3.8127
686.2,534.5,3.8127
687.6,535,3.8127
689,535.5,3.8127
690.4,536,3.8127
691.8,536.5,3.8127
693.2,537,3.8128
694.6,537.5,3.8112
696,538,3.8101
697.4,538.5,3.8101
698.8,539,3.8101
700.2,539.5,3.8095
701.6,540,3.8094
703,540.5,3.8101
704.4,541,3.8101
705.8,541.5,3.8086
707.2,542,3.8075
708.5,542.5,3.8075
709.9,543,3.8075
711.3,543.5,3.8072
712.7,544,3.8061
714.1,544.5,3.8062
715.5,545,3.8063
716.9,545.5,3.8048
718.3,546,3.8048
719.7,546.5,3.8048
721.1,547,3.8048
722.5,547.5,3.8048
723.9,548,3.8048
725.3,548.5,3.8035
726.7,549,3.803
728.1,549.5,3.8022
729.5,550,3.7998
730.9,550.5,3.7996
732.3,551,3.7987
733.7,551.5,3.7983
735.1,552,3.7975
736.5,552.5,3.7971
737.9,553,3.7956
739.3,553.5,3.7956
740.7,554,3.7942
742.1,554.5,3.7944
743.5,555,3.793
744.9,555.5,3.793
746.3,556,3.7931
747.7,556.5,3.7917
749.1,557,3.7913
750.5,557.5,3.7903
751.9,558,3.7885
753.3,558.5,3.7876
754.7,559,3.786
756.1,559.5,3.7844
757.5,560,3.7845
758.9,560.5,3.7831
760.3,561,3.7829
761.7,561.5,3.7817
763.1,562,3.7812
764.5,562.5,3.7804
765.9,563,3.7792
767.3,563.5,3.7784
768.7,564,3.7772
770.1,564.5,3.7753
771.5,565,3.7737
772.9,565.5,3.7724
774.3,566,3.7709
775.7,566.5,3.7699
777.1,567,3.7685
778.5,567.5,3.7665
779.9,568,3.7649
781.3,568.5,3.7633
782.7,569,3.7631
784.1,569.5,3.7634
785.5,570,3.7616
786.9,570.5,3.76
788.3,571,3.7583
789.7,571.5,3.7564
791.1,572,3.7553
792.5,572.5,3.7538
793.9,573,3.7517
795.3,573.5,3.7498
796.7,574,3.7481
798.1,574.5,3.7465
799.5,575,3.7448
800.9,575.5,3.742
802.3,576,3.7401
803.7,576.5,3.7388
805.1,577,3.7371
806.5,577.5,3.7349
807.9,578,3.7329
809.3,578.5,3.731
810.7,579,3.729
812.1,579.5,3.7272
813.5,580,3.7251
814.9,580.5,3.7226
816.3,581,3.7209
817.7,581.5,3.7196
819.2,582,3.7172
820.6,582.5,3.714
822,583,3.7115
823.4,583.5,3.7095
824.8,584,3.7075
826.2,584.5,3.7053
827.6,585,3.7031
829,585.5,3.7009
830.4,586,3.6989
831.8,586.5,3.6969
833.2,587,3.6941
834.6,587.5,3.691
836,588,3.6886
837.4,588.5,3.6865
838.8,589,3.6852
840.2,589.5,3.6829
841.6,590,3.6801
843.1,590.5,3.6764
844.5,591,3.6729
845.9,591.5,3.6695
847.3,592,3.6665
848.7,592.5,3.6624
850.1,593,3.6594
851.5,593.5,3.6566
852.9,594,3.6526
854.3,594.5,3.6488
855.7,595,3.6477
857.1,595.5,3.6451
858.5,596,3.6423
859.9,596.5,3.639
861.3,597,3.6362
862.7,597.5,3.6326
864.2,598,3.6289
865.6,598.5,3.6259
867,599,3.6222
868.4,599.5,3.6171
869.8,600,3.6118
871.2,600.5,3.6078
872.6,601,3.6034
874,601.5,3.5995
875.4,602,3.5955
876.9,602.5,3.5909
878.3,603,3.586
879.7,603.5,3.5805
881.1,604,3.575
882.5,604.5,3.5703
883.9,605,3.5659
885.3,605.5,3.5601
886.7,606,3.554
888.2,606.5,3.5473
889.6,607,3.5399
891,607.5,3.5341
892.4,608,3.5269
893.8,608.5,3.5204
895.2,609,3.5132
896.7,609.5,3.5055
898.1,610,3.499
899.5,610.5,3.4916
900.9,611,3.4846
902.3,611.5,3.4758
903.7,612,3.467
905.1,612.5,3.4587
906.6,613,3.4495
908,613.5,3.4417
909.4,614,3.432
910.8,614.5,3.4229
912.2,615,3.4128
913.7,615.5,3.4013
915.1,616,3.3914
916.5,616.5,3.3794
917.9,617,3.3689
919.3,617.5,3.3577
920.8,618,3.3451
922.2,618.5,3.3338
923.6,619,3.3204
925,619.5,3.3097
926.5,620,3.2974
927.9,620.5,3.2842
929.3,621,3.2707
930.7,621.5,3.2531
932.2,622,3.2386
933.6,622.5,3.2228
935,623,3.2074
936.4,623.5,3.1927
937.9,624,3.174
939.3,624.5,3.159
940.7,625,3.1413
942.1,625.5,3.1238
943.6,626,3.1057
945,626.5,3.0846
946.5,627,3.0661
947.9,627.5,3.0454
949.4,628,3.0256
950.8,628.5,3.0062
952.2,629,2.9832
953.7,629.5,2.9641
955.1,630,2.9414
956.5,630.5,2.9196
958,631,2.8976
959.4,631.5,2.8723
960.8,632,2.8513
962.2,632.5,2.8258
963.7,633,2.8014
965.1,633.5,2.7768
966.6,634,2.7492
968,634.5,2.7253
969.5,635,2.697
970.9,635.5,2.67
972.4,636,2.6428
973.8,636.5,2.6111
975.2,637,2.5851
976.7,637.5,2.5547
978.1,638,2.5257
979.6,638.5,2.497
981,639,2.4641
982.5,639.5,2.4359
983.9,640,2.4031
985.3,640.5,2.3721
986.8,641,2.3419
988.2,641.5,2.3066
989.7,642,2.2768
991.1,642.5,2.243
992.6,643,2.2096
994,643.5,2.1773
995.5,644,2.1402
996.9,644.5,2.1096
998.3,645,2.0741
999.8,645.5,2.0392
1001.2,646,2.0058
1002.6,646.5,1.9686
1004.1,647,1.9383
1005.5,647.5,1.9025
1007,648,1.8681
1008.4,648.5,1.835
1009.8,649,1.7969
1011.3,649.5,1.7656
1012.7,650,1.7298
1014.1,650.5,1.6945
1015.6,651,1.6607
1017,651.5,1.6222
1018.5,652,1.5911
1019.9,652.5,1.5548
1021.3,653,1.5201
1022.8,653.5,1.4866
1024.2,654,1.4487
1025.6,654.5,1.4178
1027.1,655,1.3816
1028.5,655.5,1.3475
1029.9,656,1.3143
1031.4,656.5,1.2764
1032.8,657,1.2461
1034.2,657.5,1.211
1035.6,658,1.1799
1037.1,658.5,1.1485
1038.5,659,1.1127
1039.9,659.5,1.0838
1041.4,660,1.0501
1042.8,660.5,1.0209
1044.2,661,0.9905
1045.6,661.5,0.9582
1047,662,0.931
1048.5,662.5,0.8994
1049.9,663,0.8726
1051.3,663.5,0.8442
1052.7,664,0.8145
1054.2,664.5,0.7895
1055.6,665,0.7603
1057,665.5,0.7368
1058.4,666,0.7108
1059.8,666.5,0.6852
1061.2,667,0.6622
1062.6,667.5,0.636
1064,668,0.6148
1065.5,668.5,0.5909
1066.9,669,0.5696
1068.3,669.5,0.5479
1069.7,670,0.5255
1071.1,670.5,0.507
1072.5,671,0.486
1073.9,671.5,0.4683
1075.3,672,0.4497
1076.8,672.5,0.4299
1078.2,673,0.4134
1079.6,673.5,0.3947
1081,674,0.3796
1082.4,674.5,0.3627
1083.8,675,0.3472
1085.2,675.5,0.3337
1086.6,676,0.3184
1088,676.5,0.3057
1089.4,677,0.2905
1090.8,677.5,0.2775
1092.3,678,0.2651
1093.7,678.5,0.2509
1095.1,679,0.2396
1096.5,679.5,0.2265
1097.9,680,0.2163
1099.3,680.5,0.2058
1100.7,681,0.1952
1102.1,681.5,0.1861
1103.5,682,0.1759
1105,682.5,0.1681
1106.4,683,0.1596
1107.8,683.5,0.1513
1109.2,684,0.1439
1110.6,684.5,0.1354
1112,685,0.1285
1113.4,685.5,0.1205
1114.8,686,0.114
1116.2,686.5,0.1082
1117.7,687,0.1011
1119.1,687.5,0.0957
1120.5,688,0.091
1121.9,688.5,0.0861
1123.3,689,0.0803
1124.7,689.5,0.0759
1126.1,690,0.0712
1127.5,690.5,0.067
1129,691,0.0629
1130.4,691.5,0.0589
1131.8,692,0.0547
1133.2,692.5,0.0514
1134.6,693,0.0489
1136,693.5,0.0459
1137.5,694,0.0429
1138.9,694.5,0.0398
1140.3,695,0.0374
1141.7,695.5,0.0349
1143.2,696,0.0327
1144.6,696.5,0.0305
1146,697,0.0279
1147.5,697.5,0.0257
1148.9,698,0.0234
1150.3,698.5,0.0215
1151.8,699,0.0198
1153.2,699.5,0.0183
1154.6,700,0.0166
1156.1,700.5,0.0154
1157.5,701,0.014
1158.9,701.5,0.0125
1160.4,702,0.0121
1161.8,702.5,0.0108
1163.2,703,0.0095
1164.7,703.5,0.0089
1166.1,704,0.008
1167.5,704.5,0.0073
1169,705,0.006
1170.4,705.5,0.0047
1171.8,706,0.0044
1173.3,706.5,0.0031
1174.7,707,0.0031
1176.1,707.5,0.0031
1177.6,708,0.0021
1179,708.5,0.0018
1180.5,709,0.0009
1181.9,709.5,0.0017
1183.3,710,0.0004
1184.8,710.5,0.0004
1186.2,711,0.0004
1187.6,711.5,0.0004
1189.1,712,0.0004
1190.5,712.5,-0.001
1192,713,-0.0009
1193.4,713.5,-0.0009
1194.8,714,-0.001
1196.3,714.5,-0.0023
1197.7,715,-0.0023
1199.2,715.5,-0.0026
1200.6,716,-0.0036
1202,716.5,-0.0035
1203.5,717,-0.0048
1204.9,717.5,-0.0049
1206.4,718,-0.0049
1207.8,718.5,-0.0049
1209.2,719,-0.0049
1210.7,719.5,-0.0042
1212.1,720,-0.0056
1213.6,720.5,-0.0055
1215,721,-0.0055
1216.5,721.5,-0.0047
1217.9,722,-0.0042
1219.4,722.5,-0.0042
1220.8,723,-0.0055
1222.3,723.5,-0.0055
1223.7,724,-0.0055
1225.2,724.5,-0.0055
1226.6,725,-0.0062
1228.1,725.5,-0.0068
1229.5,726,-0.0069
1231,726.5,-0.0068
1232.4,727,-0.0069
1233.9,727.5,-0.0072
1235.3,728,-0.0086
1236.8,728.5,-0.0079
1238.2,729,-0.0072
1239.7,729.5,-0.0058
1241.1,730,-0.0058
1242.6,730.5,-0.0058
1244,731,-0.0054
1245.5,731.5,-0.0044
1247,732,-0.0051
1248.4,732.5,-0.0051
1249.9,733,-0.0064
1251.3,733.5,-0.0064
1252.8,734,-0.007
1254.2,734.5,-0.0071
1255.7,735,-0.0071
1257.1,735.5,-0.0071
1258.6,736,-0.0071
1260,736.5,-0.0071
1261.5,737,-0.0071
1262.9,737.5,-0.0071
1264.4,738,-0.0071
1265.9,738.5,-0.0071
1267.3,739,-0.0071
1268.8,739.5,-0.0072
1270.2,740,-0.0081
1271.7,740.5,-0.0082
1273.1,741,-0.0084
1274.6,741.5,-0.0084
1276,742,-0.0077
1277.5,742.5,-0.0077
1279,743,-0.0077
1280.4,743.5,-0.0077
1281.9,744,-0.0077
1283.3,744.5,-0.0077
1284.8,745,-0.0077
1286.2,745.5,-0.0077
1287.7,746,-0.0077
1289.2,746.5,-0.0077
1290.6,747,-0.0077
1292.1,747.5,-0.0078
1293.5,748,-0.0086
1295,748.5,-0.009
1296.4,749,-0.009
1297.9,749.5,-0.0091
1299.4,750,-0.0095
1300.8,750.5,-0.0097
1302.3,751,-0.0085
1303.7,751.5,-0.0084
1305.2,752,-0.0084
1306.6,752.5,-0.0084
1308.1,753,-0.0084
1309.5,753.5,-0.0084
1311,754,-0.0097
1312.5,754.5,-0.0097
1313.9,755,-0.0097
1315.4,755.5,-0.0097
1316.9,756,-0.0097
1318.3,756.5,-0.0097
1319.8,757,-0.0097
1321.3,757.5,-0.0097
1322.7,758,-0.0097
1324.2,758.5,-0.0097
1325.6,759,-0.0097
1327.1,759.5,-0.0097
1328.6,760,-0.0091
1330,760.5,-0.0073
1331.5,761,-0.0071
1332.9,761.5,-0.007
1334.4,762,-0.0085
1335.9,762.5,-0.0089
1337.3,763,-0.0098
1338.8,763.5,-0.0092
1340.3,764,-0.0085
1341.7,764.5,-0.0085
1343.2,765,-0.0073
1344.6,765.5,-0.0072
1346.1,766,-0.0081
1347.6,766.5,-0.0082
1349,767,-0.0082
1350.5,767.5,-0.0082
1352,768,-0.0082
1353.4,768.5,-0.0082
1354.9,769,-0.0082
1356.4,769.5,-0.0082
1357.8,770,-0.0082
1359.3,770.5,-0.0082
1360.8,771,-0.0082
1362.2,771.5,-0.0082
1363.7,772,-0.0082
1365.2,772.5,-0.0082
1366.6,773,-0.0082
1368.1,773.5,-0.0082
1369.6,774,-0.0082
1371,774.5,-0.0082
1372.5,775,-0.0085
1373.9,775.5,-0.0085
1375.4,776,-0.0084
1376.9,776.5,-0.0098
1378.4,777,-0.0098
1379.8,777.5,-0.0086
1381.3,778,-0.0083
1382.8,778.5,-0.007
1384.2,779,-0.007
1385.7,779.5,-0.007
1387.2,780,-0.0083
1388.6,780.5,-0.0083
1390.1,781,-0.0083
1391.6,781.5,-0.0086
1393,782,-0.0084
1394.5,782.5,-0.0076
1396,783,-0.0076
1397.4,783.5,-0.0076
1398.9,784,-0.0077
1400.4,784.5,-0.0086
1401.8,785,-0.0086
1403.3,785.5,-0.0086
1404.8,786,-0.0082
1406.3,786.5,-0.0083
1407.7,787,-0.0083
1409.2,787.5,-0.0083
1410.7,788,-0.0083
1412.1,788.5,-0.0083
1413.6,789,-0.0083
1415.1,789.5,-0.0083
1416.5,790,-0.0083
1418,790.5,-0.0081
1419.5,791,-0.0089
1420.9,791.5,-0.0089
1422.4,792,-0.0089
1423.9,792.5,-0.0089
1425.3,793,-0.0089
1426.8,793.5,-0.0089
1428.3,794,-0.0089
1429.8,794.5,-0.0089
1431.2,795,-0.0089
1432.7,795.5,-0.0089
1434.2,796,-0.0089
1435.6,796.5,-0.0089
1437.1,797,-0.0089
1438.6,797.5,-0.0089
1440.1,798,-0.0082
1441.5,798.5,-0.008
1443,799,-0.008
1444.5,799.5,-0.008
1445.9,800,-0.008
1447.4,800.5,-0.0083
1448.9,801,-0.0083
1450.4,801.5,-0.0083
1451.8,802,-0.0083
1453.3,802.5,-0.0083
1454.8,803,-0.0083
1456.3,803.5,-0.0083
1457.7,804,-0.0083
1459.2,804.5,-0.0083
1460.7,805,-0.0083
1462.1,805.5,-0.0083
1463.6,806,-0.009
1465.1,806.5,-0.0089
1466.5,807,-0.0089
1468,807.5,-0.0089
1469.5,808,-0.0089
1471,808.5,-0.0089
1472.4,809,-0.0089
1473.9,809.5,-0.0089
1475.4,810,-0.0089
1476.9,810.5,-0.0089
1478.3,811,-0.0089
1479.8,811.5,-0.0089
1481.3,812,-0.0089
1482.8,812.5,-0.0089
1484.2,813,-0.0089
1485.7,813.5,-0.0089
1487.2,814,-0.0089
1488.7,814.5,-0.0093
1490.1,815,-0.0093
1491.6,815.5,-0.0093
1493.1,816,-0.0093
1494.6,816.5,-0.008
1496,817,-0.0081
1497.5,817.5,-0.0083
