time,Temp,TGA
1182.3,511.5,3.7476
1185.1,512,3.7476
1188,512.5,3.7476
1190.9,513,3.7463
1193.7,513.5,3.747
1196.6,514,3.7469
1199.4,514.5,3.7469
1202.3,515,3.7469
1205.2,515.5,3.7456
1208,516,3.7453
1210.9,516.5,3.7453
1213.7,517,3.7453
1216.6,517.5,3.7453
1219.4,518,3.7453
1222.3,518.5,3.745
1225.2,519,3.745
1228.1,519.5,3.745
1230.9,520,3.7433
1233.8,520.5,3.7426
1236.6,521,3.7427
1239.5,521.5,3.7417
1242.4,522,3.7417
1245.3,522.5,3.7417
1248.1,523,3.7417
1251,523.5,3.7417
1253.9,524,3.7417
1256.7,524.5,3.7406
1259.6,525,3.7404
1262.5,525.5,3.7404
1265.3,526,3.7404
1268.2,526.5,3.7404
1271.1,527,3.7404
1273.9,527.5,3.7404
1276.8,528,3.7404
1279.7,528.5,3.7402
1282.6,529,3.7377
1285.4,529.5,3.7377
1288.3,530,3.7377
1291.2,530.5,3.7377
1294.1,531,3.7377
1296.9,531.5,3.7377
1299.8,532,3.7364
1302.7,532.5,3.7351
1305.5,533,3.7351
1308.4,533.5,3.7338
1311.3,534,3.7338
1314.2,534.5,3.7338
1317,535,3.7344
1319.9,535.5,3.7345
1322.8,536,3.7334
1325.7,536.5,3.7331
1328.5,537,3.7331
1331.4,537.5,3.7321
1334.3,538,3.7318
1337.2,538.5,3.7318
1340.1,539,3.7302
1343,539.5,3.7292
1345.8,540,3.7275
1348.7,540.5,3.7271
1351.6,541,3.7279
1354.5,541.5,3.7274
1357.4,542,3.7252
1360.2,542.5,3.7252
1363.1,543,3.7252
1366,543.5,3.7262
1368.9,544,3.7249
1371.7,544.5,3.7244
1374.6,545,3.7223
1377.5,545.5,3.7223
1380.4,546,3.721
1383.3,546.5,3.721
1386.2,547,3.7197
1389.1,547.5,3.7173
1391.9,548,3.717
1394.8,548.5,3.717
1397.7,549,3.7171
1400.6,549.5,3.7156
1403.4,550,3.7157
1406.3,550.5,3.7144
1409.2,551,3.7123
1412.1,551.5,3.7112
1415,552,3.7098
1417.9,552.5,3.7098
1420.7,553,3.7084
1423.6,553.5,3.7073
1426.5,554,3.7055
1429.4,554.5,3.7043
1432.2,555,3.7049
1435.1,555.5,3.7043
1438,556,3.703
1440.9,556.5,3.7017
1443.8,557,3.7003
1446.6,557.5,3.7003
1449.5,558,3.6981
1452.4,558.5,3.695
1455.2,559,3.6936
1458.1,559.5,3.6938
1461,560,3.6927
1463.9,560.5,3.6909
1466.7,561,3.6882
1469.6,561.5,3.6864
1472.5,562,3.6852
1475.3,562.5,3.6836
1478.2,563,3.6811
1481.1,563.5,3.6802
1484,564,3.6782
1486.8,564.5,3.6767
1489.7,565,3.6742
1492.6,565.5,3.6716
1495.5,566,3.67
1498.4,566.5,3.6686
1501.2,567,3.6672
1504.1,567.5,3.6644
1507,568,3.6629
1509.8,568.5,3.6607
1512.7,569,3.6593
1515.6,569.5,3.6578
1518.5,570,3.6546
1521.4,570.5,3.6526
1524.3,571,3.6484
1527.2,571.5,3.6471
1530,572,3.6452
1532.9,572.5,3.6442
1535.8,573,3.6429
1538.7,573.5,3.6403
1541.6,574,3.6383
1544.4,574.5,3.6353
1547.3,575,3.633
1550.2,575.5,3.6305
1553.1,576,3.6266
1555.9,576.5,3.6248
1558.8,577,3.623
1561.7,577.5,3.6191
1564.6,578,3.617
1567.5,578.5,3.6152
1570.3,579,3.6123
1573.2,579.5,3.61
1576.1,580,3.6076
1579,580.5,3.6049
1581.9,581,3.6028
1584.8,581.5,3.6008
1587.6,582,3.5981
1590.5,582.5,3.5933
1593.4,583,3.5909
1596.3,583.5,3.5881
1599.2,584,3.585
1602.1,584.5,3.5841
1605,585,3.5799
1607.9,585.5,3.576
1610.8,586,3.5725
1613.7,586.5,3.5701
1616.5,587,3.5649
1619.4,587.5,3.5611
1622.3,588,3.5585
1625.2,588.5,3.5549
1628.1,589,3.5507
1631,589.5,3.5471
1633.9,590,3.5424
1636.8,590.5,3.5393
1639.7,591,3.536
1642.5,591.5,3.5312
1645.4,592,3.5265
1648.3,592.5,3.5226
1651.2,593,3.5154
1654.1,593.5,3.5112
1656.9,594,3.5061
1659.8,594.5,3.5006
1662.7,595,3.4957
1665.6,595.5,3.4891
1668.5,596,3.4839
1671.4,596.5,3.4783
1674.3,597,3.4723
1677.2,597.5,3.4662
1680.1,598,3.4601
1683,598.5,3.4529
1685.9,599,3.4467
1688.8,599.5,3.4398
1691.7,600,3.4329
1694.6,600.5,3.4244
1697.5,601,3.4167
1700.4,601.5,3.4096
1703.3,602,3.4021
1706.1,602.5,3.394
1709,603,3.3845
1711.9,603.5,3.3758
1714.8,604,3.3654
1717.7,604.5,3.3561
1720.6,605,3.3458
1723.5,605.5,3.3357
1726.4,606,3.3265
1729.3,606.5,3.3168
1732.2,607,3.3051
1735.1,607.5,3.2932
1738,608,3.2812
1740.9,608.5,3.269
1743.8,609,3.2568
1746.7,609.5,3.2431
1749.6,610,3.2286
1752.6,610.5,3.2141
1755.5,611,3.2008
1758.4,611.5,3.186
1761.3,612,3.1705
1764.2,612.5,3.1548
1767.2,613,3.1381
1770.1,613.5,3.1211
1773,614,3.1049
1775.9,614.5,3.0864
1778.9,615,3.0693
1781.8,615.5,3.0522
1784.7,616,3.0337
1787.6,616.5,3.013
1790.6,617,2.9928
1793.5,617.5,2.9731
1796.4,618,2.9537
1799.4,618.5,2.9322
1802.3,619,2.9101
1805.2,619.5,2.8876
1808.2,620,2.865
1811.1,620.5,2.8423
1814.1,621,2.8173
1817,621.5,2.7917
1819.9,622,2.7664
1822.9,622.5,2.7424
1825.8,623,2.7173
1828.8,623.5,2.6886
1831.7,624,2.6615
1834.7,624.5,2.635
1837.6,625,2.6073
1840.5,625.5,2.5781
1843.5,626,2.5496
1846.5,626.5,2.5211
1849.4,627,2.4912
1852.4,627.5,2.4598
1855.3,628,2.4285
1858.2,628.5,2.3981
1861.2,629,2.367
1864.1,629.5,2.3344
1867.1,630,2.3003
1870,630.5,2.2679
1873,631,2.2359
1875.9,631.5,2.2018
1878.9,632,2.1669
1881.8,632.5,2.132
1884.8,633,2.0993
1887.7,633.5,2.0647
1890.6,634,2.0288
1893.6,634.5,1.992
1896.5,635,1.958
1899.4,635.5,1.9239
1902.4,636,1.8884
1905.3,636.5,1.8501
1908.2,637,1.8138
1911.1,637.5,1.7796
1914.1,638,1.7444
1917,638.5,1.7076
1919.9,639,1.6704
1922.8,639.5,1.6361
1925.7,640,1.6014
1928.7,640.5,1.567
1931.6,641,1.5318
1934.5,641.5,1.4954
1937.4,642,1.4596
1940.3,642.5,1.4261
1943.2,643,1.391
1946.2,643.5,1.3539
1949,644,1.3193
1951.9,644.5,1.2861
1954.8,645,1.2535
1957.7,645.5,1.22
1960.6,646,1.1846
1963.6,646.5,1.1507
1966.5,647,1.1179
1969.4,647.5,1.0865
1972.3,648,1.0539
1975.2,648.5,1.0205
1978.1,649,0.9916
1981,649.5,0.961
1983.8,650,0.9303
1986.7,650.5,0.8991
1989.6,651,0.8679
1992.5,651.5,0.8396
1995.4,652,0.813
1998.3,652.5,0.7851
2001.2,653,0.7582
2004.1,653.5,0.7307
2007,654,0.7047
2009.8,654.5,0.6804
2012.7,655,0.6543
2015.6,655.5,0.6286
2018.5,656,0.6027
2021.3,656.5,0.5808
2024.2,657,0.5584
2027.1,657.5,0.5363
2030,658,0.5137
2032.8,658.5,0.4916
2035.7,659,0.4706
2038.6,659.5,0.451
2041.5,660,0.4307
2044.4,660.5,0.4114
2047.2,661,0.3933
2050.1,661.5,0.3759
2053,662,0.3578
2055.9,662.5,0.3414
2058.8,663,0.3246
2061.7,663.5,0.3078
2064.5,664,0.2923
2067.4,664.5,0.2774
2070.3,665,0.2619
2073.2,665.5,0.249
2076.1,666,0.2349
2079,666.5,0.2234
2081.9,667,0.2108
2084.8,667.5,0.1989
2087.7,668,0.1857
2090.6,668.5,0.1741
2093.5,669,0.1637
2096.4,669.5,0.1523
2099.3,670,0.1428
2102.2,670.5,0.1319
2105.1,671,0.1225
2108,671.5,0.1135
2110.9,672,0.1057
2113.8,672.5,0.097
2116.8,673,0.0894
2119.7,673.5,0.0813
2122.6,674,0.0737
2125.5,674.5,0.0676
2128.4,675,0.0602
2131.3,675.5,0.0544
2134.3,676,0.0481
2137.2,676.5,0.041
2140.1,677,0.0358
2143,677.5,0.0301
2145.9,678,0.0253
2148.8,678.5,0.021
2151.8,679,0.0169
2154.7,679.5,0.0127
2157.6,680,0.0089
2160.5,680.5,0.0034
2163.4,681,-0.0009
2166.4,681.5,-0.0046
2169.3,682,-0.0066
2172.2,682.5,-0.0097
2175.1,683,-0.0129
2178.1,683.5,-0.0165
2181,684,-0.0201
2183.9,684.5,-0.0216
2186.8,685,-0.0243
2189.8,685.5,-0.0274
2192.7,686,-0.029
2195.6,686.5,-0.0308
2198.5,687,-0.0334
2201.5,687.5,-0.0358
2204.4,688,-0.0381
2207.3,688.5,-0.0394
2210.2,689,-0.0407
2213.1,689.5,-0.0421
2216.1,690,-0.0433
2219,690.5,-0.0433
2221.9,691,-0.0448
2224.8,691.5,-0.046
2227.8,692,-0.0473
2230.7,692.5,-0.0502
2233.6,693,-0.0516
2236.5,693.5,-0.0531
2239.5,694,-0.0544
2242.4,694.5,-0.0556
2245.3,695,-0.0559
2248.2,695.5,-0.0571
2251.2,696,-0.0571
2254.1,696.5,-0.0576
2257,697,-0.0584
2260,697.5,-0.0598
2262.9,698,-0.0597
2265.8,698.5,-0.0586
2268.8,699,-0.0594
2271.7,699.5,-0.0597
2274.6,700,-0.0597
2277.5,700.5,-0.061
2280.5,701,-0.0623
2283.4,701.5,-0.0623
2286.3,702,-0.0623
2289.3,702.5,-0.0636
2292.2,703,-0.0636
2295.1,703.5,-0.0636
2298.1,704,-0.0637
2301,704.5,-0.0646
2303.9,705,-0.0646
2306.8,705.5,-0.066
2309.7,706,-0.066
2312.7,706.5,-0.0646
2315.6,707,-0.0648
2318.6,707.5,-0.0653
2321.6,708,-0.066
2324.5,708.5,-0.066
2327.5,709,-0.066
2330.4,709.5,-0.0646
2333.4,710,-0.0652
2336.3,710.5,-0.066
2339.2,711,-0.066
2342.2,711.5,-0.0673
2345.2,712,-0.0676
2348.1,712.5,-0.0686
2351.1,713,-0.0686
2354,713.5,-0.0686
2357,714,-0.0695
2359.9,714.5,-0.0692
2362.9,715,-0.0692
2365.9,715.5,-0.0692
2368.8,716,-0.0692
2371.8,716.5,-0.0689
2374.8,717,-0.0686
2377.7,717.5,-0.0686
2380.7,718,-0.0673
2383.6,718.5,-0.0673
2386.6,719,-0.0673
2389.6,719.5,-0.0673
2392.5,720,-0.0685
2395.5,720.5,-0.0686
2398.5,721,-0.0672
2401.4,721.5,-0.0673
2404.4,722,-0.0673
2407.3,722.5,-0.0673
2410.2,723,-0.066
2413.2,723.5,-0.0666
2416.1,724,-0.0673
2419.1,724.5,-0.0673
2422.1,725,-0.0687
2425,725.5,-0.07
2428,726,-0.0703
2430.9,726.5,-0.0703
2433.9,727,-0.0717
2436.8,727.5,-0.0717
2439.8,728,-0.0704
2442.7,728.5,-0.069
2445.7,729,-0.068
2448.6,729.5,-0.068
2451.6,730,-0.068
2454.5,730.5,-0.0677
2457.4,731,-0.0667
2460.4,731.5,-0.0667
2463.3,732,-0.0667
2466.3,732.5,-0.0677
2469.2,733,-0.068
2472.2,733.5,-0.068
2475.1,734,-0.068
2478.1,734.5,-0.0693
2481,735,-0.0693
2484,735.5,-0.0679
2486.9,736,-0.0666
2489.9,736.5,-0.0653
2492.9,737,-0.0657
2495.8,737.5,-0.0666
2498.8,738,-0.0666
2501.7,738.5,-0.0666
2504.7,739,-0.0679
2507.6,739.5,-0.0679
2510.6,740,-0.0679
2513.6,740.5,-0.0679
2516.5,741,-0.0666
2519.5,741.5,-0.0666
2522.4,742,-0.0679
2525.4,742.5,-0.0693
2528.3,743,-0.0693
2531.3,743.5,-0.0692
2534.2,744,-0.0692
2537.2,744.5,-0.0692
2540.2,745,-0.0692
2543.1,745.5,-0.0692
2546.1,746,-0.0688
2549.1,746.5,-0.0683
2552,747,-0.0679
2555,747.5,-0.0683
2557.9,748,-0.0683
2560.9,748.5,-0.0683
2563.9,749,-0.0683
2566.8,749.5,-0.0689
2569.8,750,-0.0683
2572.7,750.5,-0.0669
2575.7,751,-0.0675
2578.7,751.5,-0.0683
2581.7,752,-0.0682
2584.6,752.5,-0.0692
2587.6,753,-0.0696
2590.6,753.5,-0.0696
2593.5,754,-0.0685
2596.5,754.5,-0.0696
2599.5,755,-0.0683
2602.4,755.5,-0.0683
2605.4,756,-0.0683
2608.4,756.5,-0.0694
2611.3,757,-0.0696
2614.3,757.5,-0.0691
2617.3,758,-0.0683
2620.2,758.5,-0.0669
2623.2,759,-0.0696
2626.2,759.5,-0.0696
2629.1,760,-0.0696
2632.1,760.5,-0.0682
2635.1,761,-0.0682
2638,761.5,-0.0673
2641,762,-0.0673
2644,762.5,-0.0673
2646.9,763,-0.0673
2649.9,763.5,-0.0673
2652.9,764,-0.0669
2655.8,764.5,-0.0669
2658.8,765,-0.0669
2661.8,765.5,-0.0669
2664.7,766,-0.0683
2667.7,766.5,-0.0683
2670.6,767,-0.0683
2673.6,767.5,-0.0683
2676.5,768,-0.0669
2679.5,768.5,-0.0669
2682.5,769,-0.0658
2685.4,769.5,-0.066
2688.4,770,-0.0669
2691.4,770.5,-0.0669
2694.4,771,-0.0669
2697.3,771.5,-0.0669
2700.3,772,-0.0669
2703.3,772.5,-0.0666
2706.3,773,-0.0656
2709.3,773.5,-0.0656
2712.3,774,-0.0656
2715.3,774.5,-0.0656
2718.3,775,-0.0659
2721.3,775.5,-0.0669
2724.3,776,-0.0683
2727.2,776.5,-0.0676
2730.2,777,-0.0676
2733.2,777.5,-0.0676
2736.1,778,-0.0676
2739.1,778.5,-0.0676
2742.1,779,-0.0663
2745,779.5,-0.0663
2748,780,-0.0686
2751,780.5,-0.0689
2754,781,-0.0679
2757,781.5,-0.0676
2760,782,-0.0676
2763,782.5,-0.0676
2765.9,783,-0.0663
2768.9,783.5,-0.0663
2771.9,784,-0.0663
2774.9,784.5,-0.0663
2777.9,785,-0.0663
2780.8,785.5,-0.0663
2783.8,786,-0.0663
2786.8,786.5,-0.0673
2789.7,787,-0.0673
2792.7,787.5,-0.0669
2795.7,788,-0.0669
2798.6,788.5,-0.0673
2801.6,789,-0.0673
2804.6,789.5,-0.0673
2807.6,790,-0.0673
2810.5,790.5,-0.0673
2813.5,791,-0.0673
2816.5,791.5,-0.0673
2819.4,792,-0.0663
2822.4,792.5,-0.0663
2825.4,793,-0.0663
2828.4,793.5,-0.0663
2831.3,794,-0.0663
2834.3,794.5,-0.0663
2837.3,795,-0.0663
2840.3,795.5,-0.0663
2843.3,796,-0.0663
2846.2,796.5,-0.0669
2849.2,797,-0.0669
2852.2,797.5,-0.0669
2855.2,798,-0.0683
2858.2,798.5,-0.0683
2861.1,799,-0.0666
2864.1,799.5,-0.0656
2867.1,800,-0.0669
2870.1,800.5,-0.0669
2873,801,-0.0683
2876,801.5,-0.0683
2879,802,-0.0683
2882,802.5,-0.0681
2885,803,-0.0669
2888,803.5,-0.0669
2891,804,-0.0683
2894,804.5,-0.0683
2897,805,-0.0683
2899.9,805.5,-0.0682
2902.9,806,-0.0684
2905.9,806.5,-0.0683
2908.9,807,-0.0683
2911.9,807.5,-0.0669
2914.9,808,-0.0656
2917.9,808.5,-0.0656
2920.8,809,-0.0663
2923.8,809.5,-0.0663
2926.8,810,-0.0663
2929.8,810.5,-0.0663
2932.8,811,-0.0663
2935.8,811.5,-0.0663
2938.7,812,-0.0669
2941.7,812.5,-0.0669
2944.7,813,-0.0679
2947.7,813.5,-0.0679
2950.6,814,-0.0679
2953.6,814.5,-0.0679
2956.6,815,-0.068
2959.6,815.5,-0.0669
2962.6,816,-0.0669
2965.6,816.5,-0.0669
2968.6,817,-0.0666
2971.6,817.5,-0.0666
2974.6,818,-0.068
2977.6,818.5,-0.0679
2980.6,819,-0.0671
2983.6,819.5,-0.0669
2986.6,820,-0.0669
2989.6,820.5,-0.0669
2992.6,821,-0.0669
2995.6,821.5,-0.0669
2998.6,822,-0.0669
