Temp,time,TGA,DSC
331.1,119.3,3.9782,0.19248
331.2,120.0,3.9771,0.19588
331.3,120.7,3.9780,0.19537
331.4,121.5,3.9785,0.19736
331.5,122.2,3.9784,0.19799
331.6,122.9,3.9785,0.19886
331.7,123.6,3.9781,0.19888
331.8,124.3,3.9786,0.20162
331.9,125.0,3.9786,0.20084
332.0,125.7,3.9795,0.2008
332.1,126.4,3.9803,0.20089
332.2,127.1,3.9792,0.20298
332.3,127.8,3.9791,0.20193
332.4,128.5,3.9803,0.20573
332.5,129.2,3.9801,0.2044
332.6,129.9,3.9798,0.20555
332.7,130.6,3.9802,0.20452
332.8,131.3,3.9803,0.20678
332.9,132.0,3.9803,0.2089
333.0,132.7,3.9803,0.20721
333.1,133.4,3.9803,0.20963
333.2,134.1,3.9803,0.20877
333.3,134.7,3.9802,0.20939
333.4,135.4,3.9809,0.21095
333.5,136.1,3.9805,0.21045
333.6,136.8,3.9804,0.21325
333.7,137.5,3.9805,0.21319
333.8,138.2,3.9816,0.21123
333.9,138.8,3.9818,0.21384
334.0,139.5,3.9815,0.21454
334.1,140.2,3.9806,0.21546
334.2,140.9,3.9804,0.21563
334.3,141.6,3.9804,0.21534
334.4,142.2,3.9804,0.2154
334.5,142.9,3.9804,0.21697
334.6,143.6,3.9803,0.21779
334.7,144.2,3.9794,0.21748
334.8,144.9,3.9792,0.21755
334.9,145.6,3.9801,0.21766
335.0,146.2,3.9803,0.21764
335.1,146.9,3.9801,0.21971
335.2,147.6,3.9790,0.22064
335.3,148.3,3.9790,0.22098
335.4,149.0,3.9790,0.22035
335.5,149.6,3.9790,0.21966
335.6,150.3,3.9791,0.21978
335.7,151.0,3.9796,0.22012
335.8,151.6,3.9795,0.22201
335.9,152.3,3.9784,0.22342
336.0,153.0,3.9790,0.22176
336.1,153.6,3.9790,0.22573
336.2,154.3,3.9789,0.22438
336.3,155.0,3.9781,0.22441
336.4,155.6,3.9776,0.22559
336.5,156.3,3.9777,0.2245
336.6,157.0,3.9777,0.22618
336.7,157.7,3.9775,0.2282
336.8,158.3,3.9770,0.22718
336.9,159.0,3.9777,0.22766
337.0,159.7,3.9777,0.22759
337.1,160.3,3.9777,0.22911
337.2,161.0,3.9777,0.22786
337.3,161.6,3.9782,0.22926
337.4,162.3,3.9780,0.22987
337.5,162.9,3.9776,0.22974
337.6,163.6,3.9776,0.22967
337.7,164.3,3.9781,0.23028
337.8,164.9,3.9789,0.23041
337.9,165.6,3.9790,0.23171
338.0,166.2,3.9790,0.232
338.1,166.9,3.9795,0.23258
338.2,167.6,3.9803,0.23049
338.3,168.2,3.9793,0.23137
338.4,168.9,3.9789,0.23169
338.5,169.6,3.9790,0.23264
338.6,170.2,3.9789,0.23156
338.7,170.9,3.9798,0.23272
338.8,171.5,3.9803,0.23418
338.9,172.2,3.9803,0.23384
339.0,172.8,3.9803,0.23382
339.1,173.5,3.9803,0.23379
339.2,174.1,3.9802,0.23501
339.3,174.8,3.9796,0.23442
339.4,175.4,3.9797,0.23285
339.5,176.1,3.9796,0.23301
339.6,176.7,3.9797,0.23622
339.7,177.4,3.9796,0.23704
339.8,178.0,3.9797,0.23873
339.9,178.7,3.9796,0.23749
340.0,179.3,3.9805,0.23445
340.1,180.0,3.9810,0.23733
340.2,180.6,3.9810,0.23646
340.3,181.3,3.9810,0.23745
340.4,181.9,3.9810,0.23844
340.5,182.6,3.9808,0.23782
340.6,183.2,3.9802,0.23806
340.7,183.9,3.9803,0.23853
340.8,184.5,3.9803,0.23865
340.9,185.2,3.9803,0.23861
341.0,185.8,3.9804,0.2405
341.1,186.5,3.9798,0.24014
341.2,187.1,3.9793,0.23938
341.3,187.8,3.9803,0.24096
341.4,188.4,3.9803,0.23952
341.5,189.1,3.9802,0.24133
341.6,189.7,3.9792,0.24187
341.7,190.4,3.9790,0.24176
341.8,191.0,3.9790,0.24181
341.9,191.6,3.9790,0.2402
342.0,192.3,3.9790,0.24092
342.1,192.9,3.9790,0.24167
342.2,193.6,3.9790,0.24229
342.3,194.2,3.9790,0.24217
342.4,194.9,3.9789,0.24329
342.5,195.5,3.9795,0.24334
342.6,196.1,3.9803,0.24537
342.7,196.8,3.9803,0.24402
342.8,197.4,3.9803,0.24476
342.9,198.1,3.9799,0.24463
343.0,198.7,3.9789,0.24521
343.1,199.4,3.9790,0.24373
343.2,200.0,3.9790,0.2442
343.3,200.6,3.9790,0.2455
343.4,201.3,3.9790,0.24643
343.5,201.9,3.9790,0.24573
343.6,202.5,3.9789,0.24683
343.7,203.2,3.9780,0.24628
343.8,203.8,3.9776,0.24697
343.9,204.5,3.9777,0.24811
344.0,205.1,3.9777,0.24612
344.1,205.8,3.9777,0.24812
344.2,206.4,3.9780,0.2467
344.3,207.0,3.9790,0.24997
344.4,207.7,3.9790,0.24656
344.5,208.3,3.9790,0.24816
344.6,208.9,3.9789,0.24974
344.7,209.6,3.9787,0.2505
344.8,210.2,3.9790,0.24948
344.9,210.9,3.9790,0.25032
345.0,211.5,3.9790,0.25088
345.1,212.1,3.9790,0.25048
345.2,212.8,3.9787,0.24881
345.3,213.4,3.9778,0.25038
345.4,214.0,3.9776,0.25244
345.5,214.7,3.9777,0.25403
345.6,215.3,3.9777,0.25299
345.7,215.9,3.9777,0.2534
345.8,216.6,3.9780,0.25249
345.9,217.2,3.9790,0.25433
346.0,217.8,3.9790,0.25399
346.1,218.5,3.9790,0.25564
346.2,219.1,3.9790,0.25595
346.3,219.7,3.9784,0.25417
346.4,220.4,3.9776,0.25461
346.5,221.0,3.9777,0.2557
346.6,221.6,3.9784,0.25572
346.7,222.3,3.9791,0.25577
346.8,222.9,3.9790,0.25641
346.9,223.5,3.9790,0.25714
347.0,224.2,3.9790,0.25645
347.1,224.8,3.9791,0.25881
347.2,225.4,3.9783,0.25821
347.3,226.1,3.9777,0.25855
347.4,226.7,3.9779,0.25725
347.5,227.3,3.9789,0.25764
347.6,228.0,3.9790,0.2587
347.7,228.6,3.9790,0.25816
347.8,229.2,3.9790,0.25882
347.9,229.9,3.9790,0.25981
348.0,230.5,3.9790,0.2599
348.1,231.1,3.9790,0.26156
348.2,231.8,3.9790,0.26043
348.3,232.4,3.9790,0.26017
348.4,233.0,3.9790,0.26074
348.5,233.7,3.9790,0.26086
348.6,234.3,3.9791,0.2612
348.7,234.9,3.9799,0.26334
348.8,235.5,3.9804,0.26579
348.9,236.2,3.9803,0.26302
349.0,236.8,3.9803,0.26283
349.1,237.4,3.9803,0.2636
349.2,238.0,3.9803,0.2636
349.3,238.7,3.9803,0.26411
349.4,239.3,3.9803,0.26293
349.5,239.9,3.9803,0.26424
349.6,240.5,3.9797,0.26402
349.7,241.2,3.9790,0.26492
349.8,241.8,3.9790,0.26496
349.9,242.4,3.9790,0.26641
350.0,243.0,3.9790,0.26468
350.1,243.7,3.9790,0.26474
350.2,244.3,3.9789,0.26663
350.3,244.9,3.9779,0.2686
350.4,245.5,3.9777,0.26782
350.5,246.1,3.9777,0.26706
350.6,246.8,3.9777,0.26732
350.7,247.4,3.9777,0.2669
350.8,248.0,3.9777,0.2669
350.9,248.6,3.9777,0.2657
351.0,249.3,3.9777,0.26546
351.1,249.9,3.9777,0.26637
351.2,250.5,3.9777,0.26547
351.3,251.1,3.9785,0.26749
351.4,251.7,3.9791,0.26937
351.5,252.4,3.9790,0.26869
351.6,253.0,3.9790,0.26704
351.7,253.6,3.9790,0.2672
351.8,254.2,3.9790,0.26781
351.9,254.8,3.9790,0.26913
352.0,255.4,3.9790,0.26857
352.1,256.1,3.9789,0.26897
352.2,256.7,3.9795,0.26952
352.3,257.3,3.9803,0.26912
352.4,257.9,3.9803,0.27134
352.5,258.6,3.9803,0.27096
352.6,259.2,3.9797,0.27094
352.7,259.8,3.9790,0.27061
352.8,260.4,3.9797,0.27103
352.9,261.1,3.9803,0.26972
353.0,261.7,3.9803,0.27165
353.1,262.3,3.9803,0.26829
353.2,262.9,3.9803,0.27109
353.3,263.6,3.9803,0.27221
353.4,264.2,3.9802,0.27074
353.5,264.8,3.9794,0.27049
353.6,265.4,3.9789,0.26967
353.7,266.0,3.9790,0.2707
353.8,266.7,3.9790,0.27084
353.9,267.3,3.9790,0.26911
354.0,267.9,3.9790,0.2685
354.1,268.5,3.9790,0.26862
354.2,269.1,3.9790,0.26994
354.3,269.7,3.9790,0.27083
354.4,270.4,3.9790,0.27067
354.5,271.0,3.9790,0.27107
354.6,271.6,3.9790,0.27002
354.7,272.2,3.9789,0.26832
354.8,272.8,3.9797,0.2697
354.9,273.4,3.9801,0.26949
355.0,274.0,3.9792,0.27003
355.1,274.6,3.9789,0.2701
355.2,275.3,3.9790,0.26897
355.3,275.9,3.9790,0.26865
355.4,276.5,3.9790,0.27199
355.5,277.1,3.9790,0.26862
355.6,277.7,3.9792,0.26964
355.7,278.3,3.9803,0.26703
355.8,279.0,3.9794,0.26821
355.9,279.6,3.9790,0.2706
356.0,280.2,3.9790,0.27014
356.1,280.8,3.9790,0.26976
356.2,281.4,3.9790,0.27014
356.3,282.0,3.9790,0.27035
356.4,282.6,3.9790,0.2709
356.5,283.2,3.9790,0.27076
356.6,283.9,3.9790,0.27074
356.7,284.5,3.9790,0.2679
356.8,285.1,3.9790,0.26716
356.9,285.7,3.9790,0.26838
357.0,286.3,3.9790,0.26911
357.1,286.9,3.9790,0.26775
357.2,287.5,3.9790,0.26927
357.3,288.2,3.9796,0.26997
357.4,288.8,3.9804,0.27038
357.5,289.4,3.9803,0.26959
357.6,290.0,3.9797,0.26851
357.7,290.6,3.9788,0.26825
357.8,291.2,3.9793,0.27054
357.9,291.8,3.9802,0.26867
358.0,292.4,3.9803,0.26728
358.1,293.0,3.9803,0.2697
358.2,293.6,3.9803,0.2685
358.3,294.3,3.9803,0.26783
358.4,294.9,3.9803,0.26762
358.5,295.5,3.9795,0.26707
358.6,296.1,3.9790,0.26736
358.7,296.7,3.9797,0.26882
358.8,297.3,3.9800,0.26882
358.9,297.9,3.9800,0.269
359.0,298.5,3.9800,0.26949
359.1,299.1,3.9800,0.26876
359.2,299.7,3.9800,0.26957
359.3,300.3,3.9800,0.26895
359.4,300.9,3.9800,0.26826
359.5,301.6,3.9800,0.2683
359.6,302.2,3.9801,0.26683
359.7,302.8,3.9794,0.26842
359.8,303.4,3.9787,0.26908
359.9,304.0,3.9787,0.27025
360.0,304.6,3.9787,0.26914
360.1,305.2,3.9787,0.26752
360.2,305.8,3.9787,0.26841
360.3,306.4,3.9787,0.26781
360.4,307.0,3.9786,0.26814
360.5,307.6,3.9788,0.26902
360.6,308.2,3.9780,0.26899
360.7,308.8,3.9774,0.26872
360.8,309.4,3.9773,0.26905
360.9,310.0,3.9773,0.26889
361.0,310.7,3.9776,0.2684
361.1,311.3,3.9777,0.26769
361.2,311.9,3.9777,0.26862
361.3,312.5,3.9779,0.26979
361.4,313.1,3.9788,0.2686
361.5,313.7,3.9790,0.26942
361.6,314.3,3.9790,0.27033
361.7,314.9,3.9790,0.27007
361.8,315.5,3.9790,0.27072
361.9,316.1,3.9790,0.26773
362.0,316.7,3.9790,0.26726
362.1,317.3,3.9790,0.26808
362.2,317.9,3.9790,0.26873
362.3,318.5,3.9790,0.26854
362.4,319.1,3.9790,0.26918
362.5,319.7,3.9790,0.26783
362.6,320.3,3.9790,0.26801
362.7,320.9,3.9790,0.26828
362.8,321.5,3.9790,0.2705
362.9,322.1,3.9790,0.26978
363.0,322.7,3.9790,0.26899
363.1,323.3,3.9790,0.27208
363.2,323.9,3.9790,0.26953
363.3,324.5,3.9784,0.27005
363.4,325.1,3.9777,0.27214
363.5,325.7,3.9777,0.2715
363.6,326.3,3.9777,0.2722
363.7,326.9,3.9777,0.27081
363.8,327.5,3.9777,0.26936
363.9,328.1,3.9777,0.26992
364.0,328.7,3.9777,0.27145
364.1,329.3,3.9777,0.27178
364.2,329.9,3.9777,0.27353
364.3,330.5,3.9777,0.27222
364.4,331.1,3.9777,0.27342
364.5,331.7,3.9777,0.27317
364.6,332.3,3.9777,0.27332
364.7,332.9,3.9768,0.27451
364.8,333.5,3.9767,0.27601
364.9,334.1,3.9767,0.27468
365.0,334.7,3.9767,0.2736
365.1,335.3,3.9767,0.27498
365.2,335.9,3.9767,0.27484
365.3,336.5,3.9767,0.27352
365.4,337.1,3.9767,0.27471
365.5,337.7,3.9767,0.27454
365.6,338.3,3.9767,0.27672
365.7,338.9,3.9767,0.27569
365.8,339.5,3.9772,0.27678
365.9,340.1,3.9779,0.27571
366.0,340.7,3.9780,0.27472
366.1,341.3,3.9780,0.27529
366.2,341.9,3.9780,0.27688
366.3,342.5,3.9780,0.27828
366.4,343.1,3.9780,0.27634
366.5,343.7,3.9782,0.27544
366.6,344.3,3.9789,0.27632
366.7,344.9,3.9790,0.27641
366.8,345.5,3.9790,0.27567
366.9,346.1,3.9790,0.27582
367.0,346.7,3.9791,0.27778
367.1,347.3,3.9782,0.27834
367.2,347.9,3.9777,0.27725
367.3,348.5,3.9777,0.27731
367.4,349.1,3.9777,0.27919
367.5,349.6,3.9776,0.28035
367.6,350.2,3.9779,0.2791
367.7,350.8,3.9780,0.2788
367.8,351.4,3.9780,0.27821
367.9,352.0,3.9780,0.27857
368.0,352.6,3.9779,0.2789
368.1,353.2,3.9787,0.27892
368.2,353.8,3.9791,0.28017
368.3,354.4,3.9790,0.27756
368.4,355.0,3.9790,0.27884
368.5,355.6,3.9791,0.27812
368.6,356.2,3.9786,0.27999
368.7,356.8,3.9778,0.2807
368.8,357.4,3.9777,0.28084
368.9,358.0,3.9777,0.28136
369.0,358.6,3.9777,0.28111
369.1,359.2,3.9777,0.27961
369.2,359.8,3.9777,0.28097
369.3,360.4,3.9777,0.2814
369.4,361.0,3.9776,0.28039
369.5,361.6,3.9781,0.28052
369.6,362.2,3.9788,0.28101
369.7,362.8,3.9790,0.28181
369.8,363.4,3.9790,0.27995
369.9,364.0,3.9791,0.27949
370.0,364.6,3.9784,0.28093
370.1,365.2,3.9777,0.28334
370.2,365.8,3.9777,0.28226
370.3,366.4,3.9777,0.28037
370.4,367.0,3.9777,0.28082
370.5,367.6,3.9777,0.28094
370.6,368.1,3.9778,0.28169
370.7,368.7,3.9786,0.28354
370.8,369.3,3.9791,0.28361
370.9,369.9,3.9790,0.28196
371.0,370.5,3.9790,0.2833
371.1,371.1,3.9790,0.28348
371.2,371.7,3.9790,0.28205
371.3,372.3,3.9790,0.28294
371.4,372.9,3.9790,0.28518
371.5,373.5,3.9790,0.2857
371.6,374.1,3.9790,0.28326
371.7,374.7,3.9790,0.28259
371.8,375.3,3.9789,0.28509
371.9,375.9,3.9783,0.28564
372.0,376.4,3.9775,0.28439
372.1,377.0,3.9781,0.28463
372.2,377.6,3.9788,0.28633
372.3,378.2,3.9786,0.28677
372.4,378.8,3.9787,0.2848
372.5,379.4,3.9787,0.2867
372.6,380.0,3.9787,0.2866
372.7,380.6,3.9787,0.28574
372.8,381.2,3.9787,0.28581
372.9,381.8,3.9787,0.28641
373.0,382.4,3.9787,0.28662
373.1,383.0,3.9787,0.28719
373.2,383.6,3.9787,0.28637
373.3,384.2,3.9787,0.28709
373.4,384.8,3.9790,0.28629
373.5,385.3,3.9790,0.28574
373.6,385.9,3.9785,0.28732
373.7,386.5,3.9781,0.28847
373.8,387.1,3.9791,0.28613
373.9,387.7,3.9790,0.28816
374.0,388.3,3.9790,0.28767
374.1,388.9,3.9790,0.28935
374.2,389.5,3.9790,0.28888
374.3,390.1,3.9790,0.2877
374.4,390.7,3.9790,0.28775
374.5,391.3,3.9790,0.29121
374.6,391.9,3.9790,0.28917
374.7,392.4,3.9790,0.2877
374.8,393.0,3.9790,0.29052
374.9,393.6,3.9790,0.29149
375.0,394.2,3.9790,0.2908
375.1,394.8,3.9790,0.29208
375.2,395.4,3.9790,0.29063
375.3,396.0,3.9790,0.2912
375.4,396.6,3.9790,0.29045
375.5,397.2,3.9790,0.29245
375.6,397.8,3.9790,0.29156
375.7,398.3,3.9790,0.29084
375.8,398.9,3.9790,0.29199
375.9,399.5,3.9790,0.29366
376.0,400.1,3.9784,0.29423
376.1,400.7,3.9783,0.29185
376.2,401.3,3.9783,0.29117
376.3,401.9,3.9789,0.29248
376.4,402.5,3.9790,0.29388
376.5,403.1,3.9790,0.29443
376.6,403.6,3.9790,0.29372
376.7,404.2,3.9790,0.29599
376.8,404.8,3.9790,0.29387
376.9,405.4,3.9790,0.29453
377.0,406.0,3.9790,0.29228
377.1,406.6,3.9790,0.29383
377.2,407.2,3.9790,0.29499
377.3,407.8,3.9790,0.29433
377.4,408.4,3.9790,0.29495
377.5,408.9,3.9790,0.29546
377.6,409.5,3.9787,0.29468
377.7,410.1,3.9779,0.29466
377.8,410.7,3.9776,0.29548
377.9,411.3,3.9777,0.29662
378.0,411.9,3.9777,0.29891
378.1,412.5,3.9777,0.29797
378.2,413.1,3.9775,0.29664
378.3,413.6,3.9767,0.29837
378.4,414.2,3.9763,0.29866
378.5,414.8,3.9764,0.29719
378.6,415.4,3.9764,0.29661
378.7,416.0,3.9764,0.29891
378.8,416.6,3.9764,0.29992
378.9,417.2,3.9763,0.29883
379.0,417.8,3.9765,0.29956
379.1,418.3,3.9771,0.30078
379.2,418.9,3.9767,0.30257
379.3,419.5,3.9764,0.3011
379.4,420.1,3.9765,0.30096
379.5,420.7,3.9773,0.30076
379.6,421.3,3.9779,0.30142
379.7,421.9,3.9779,0.30334
379.8,422.5,3.9780,0.30342
379.9,423.0,3.9789,0.30339
380.0,423.6,3.9792,0.30292
380.1,424.2,3.9792,0.30382
380.2,424.8,3.9792,0.30256
380.3,425.4,3.9792,0.30435
380.4,426.0,3.9792,0.30468
380.5,426.6,3.9792,0.30314
380.6,427.1,3.9792,0.30503
380.7,427.7,3.9792,0.30484
380.8,428.3,3.9792,0.3037
380.9,428.9,3.9793,0.30507
381.0,429.5,3.9784,0.30528
381.1,430.1,3.9779,0.30705
381.2,430.7,3.9779,0.30526
381.3,431.3,3.9780,0.30594
381.4,431.9,3.9771,0.307
381.5,432.4,3.9766,0.30781
381.6,433.0,3.9766,0.30621
381.7,433.6,3.9766,0.30623
381.8,434.2,3.9766,0.30981
381.9,434.8,3.9766,0.30793
382.0,435.4,3.9766,0.3075
382.1,436.0,3.9766,0.3088
382.2,436.6,3.9766,0.30869
382.3,437.1,3.9766,0.3082
382.4,437.7,3.9766,0.30966
382.5,438.3,3.9766,0.31008
382.6,438.9,3.9766,0.31096
382.7,439.5,3.9766,0.31037
382.8,440.1,3.9766,0.31006
382.9,440.7,3.9766,0.31337
383.0,441.3,3.9766,0.31183
383.1,441.8,3.9766,0.31008
383.2,442.4,3.9766,0.31117
383.3,443.0,3.9766,0.31117
383.4,443.6,3.9766,0.31146
383.5,444.2,3.9766,0.31126
383.6,444.8,3.9766,0.31257
383.7,445.3,3.9760,0.31262
383.8,445.9,3.9751,0.31345
383.9,446.5,3.9745,0.31325
384.0,447.1,3.9739,0.31364
384.1,447.7,3.9740,0.31365
384.2,448.3,3.9740,0.31431
384.3,448.8,3.9739,0.31421
384.4,449.4,3.9740,0.31206
384.5,450.0,3.9746,0.31548
384.6,450.6,3.9753,0.31607
384.7,451.2,3.9753,0.31428
384.8,451.8,3.9753,0.31537
384.9,452.4,3.9753,0.31581
385.0,453.0,3.9752,0.31503
385.1,453.5,3.9758,0.31703
385.2,454.1,3.9765,0.31864
385.3,454.7,3.9766,0.31698
385.4,455.3,3.9766,0.31671
385.5,455.9,3.9766,0.31661
385.6,456.5,3.9767,0.3158
385.7,457.1,3.9758,0.31882
385.8,457.7,3.9752,0.31831
385.9,458.2,3.9757,0.32084
386.0,458.8,3.9765,0.31918
386.1,459.4,3.9766,0.31889
386.2,460.0,3.9766,0.31982
386.3,460.6,3.9766,0.31941
386.4,461.2,3.9766,0.32021
386.5,461.8,3.9766,0.32012
386.6,462.4,3.9766,0.32093
386.7,462.9,3.9766,0.32023
386.8,463.5,3.9766,0.32021
386.9,464.1,3.9766,0.32126
387.0,464.7,3.9766,0.32096
387.1,465.3,3.9766,0.31897
387.2,465.9,3.9764,0.31982
387.3,466.5,3.9764,0.32269
387.4,467.1,3.9773,0.32226
387.5,467.6,3.9776,0.32345
387.6,468.2,3.9776,0.32501
387.7,468.8,3.9775,0.32466
387.8,469.4,3.9772,0.32386
387.9,470.0,3.9773,0.32299
388.0,470.6,3.9771,0.32319
388.1,471.2,3.9769,0.32444
388.2,471.7,3.9769,0.32486
388.3,472.3,3.9769,0.32548
388.4,472.9,3.9766,0.32561
388.5,473.5,3.9766,0.32458
388.6,474.1,3.9766,0.32566
388.7,474.7,3.9766,0.32696
388.8,475.2,3.9766,0.32532
388.9,475.8,3.9766,0.32787
389.0,476.4,3.9766,0.32637
389.1,477.0,3.9766,0.32809
389.2,477.6,3.9766,0.32864
389.3,478.2,3.9775,0.32859
389.4,478.8,3.9779,0.33071
389.5,479.3,3.9779,0.32843
389.6,479.9,3.9779,0.32973
389.7,480.5,3.9779,0.33121
389.8,481.1,3.9779,0.33155
389.9,481.7,3.9779,0.33099
390.0,482.3,3.9779,0.33133
390.1,482.9,3.9779,0.33097
390.2,483.5,3.9779,0.33202
390.3,484.1,3.9779,0.33232
390.4,484.6,3.9779,0.33188
390.5,485.2,3.9779,0.33405
390.6,485.8,3.9775,0.3344
390.7,486.4,3.9767,0.3346
390.8,487.0,3.9765,0.33457
390.9,487.6,3.9766,0.33473
391.0,488.2,3.9766,0.33535
391.1,488.7,3.9766,0.33681
391.2,489.3,3.9766,0.33739
391.3,489.9,3.9766,0.33501
391.4,490.5,3.9763,0.33481
391.5,491.1,3.9755,0.33782
391.6,491.7,3.9752,0.3384
391.7,492.3,3.9753,0.33918
391.8,492.8,3.9753,0.34049
391.9,493.4,3.9753,0.34015
392.0,494.0,3.9753,0.33976
392.1,494.6,3.9753,0.33864
392.2,495.2,3.9753,0.34026
392.3,495.8,3.9753,0.34053
392.4,496.3,3.9753,0.34094
392.5,496.9,3.9753,0.3428
392.6,497.5,3.9753,0.34323
392.7,498.1,3.9753,0.34367
392.8,498.7,3.9753,0.34446
392.9,499.3,3.9753,0.34409
393.0,499.9,3.9753,0.34621
393.1,500.5,3.9753,0.34448
393.2,501.0,3.9753,0.34717
393.3,501.6,3.9753,0.3481
393.4,502.2,3.9753,0.35096
393.5,502.8,3.9753,0.34805
393.6,503.4,3.9759,0.34692
393.7,504.0,3.9766,0.34728
393.8,504.5,3.9766,0.34795
393.9,505.1,3.9766,0.34937
394.0,505.7,3.9763,0.34821
394.1,506.3,3.9754,0.34894
394.2,506.9,3.9752,0.35063
394.3,507.5,3.9753,0.35185
394.4,508.1,3.9753,0.351
394.5,508.7,3.9753,0.35076
394.6,509.2,3.9753,0.35186
394.7,509.8,3.9753,0.35228
394.8,510.4,3.9753,0.35265
394.9,511.0,3.9753,0.35429
395.0,511.6,3.9753,0.35475
395.1,512.2,3.9753,0.35453
395.2,512.7,3.9753,0.35472
395.3,513.3,3.9753,0.35628
395.4,513.9,3.9753,0.35637
395.5,514.5,3.9753,0.35657
395.6,515.1,3.9753,0.35811
395.7,515.7,3.9753,0.35816
395.8,516.3,3.9753,0.3579
395.9,516.8,3.9753,0.35808
396.0,517.4,3.9753,0.35939
396.1,518.0,3.9753,0.36012
396.2,518.6,3.9753,0.35933
396.3,519.2,3.9753,0.35948
396.4,519.7,3.9753,0.36057
396.5,520.3,3.9758,0.36205
396.6,520.9,3.9767,0.36365
396.7,521.5,3.9764,0.36193
396.8,522.1,3.9755,0.36293
396.9,522.7,3.9756,0.36388
397.0,523.2,3.9756,0.36231
397.1,523.8,3.9756,0.36351
397.2,524.4,3.9753,0.36347
397.3,525.0,3.9756,0.36461
397.4,525.6,3.9756,0.36813
397.5,526.2,3.9759,0.36634
397.6,526.8,3.9759,0.36807
397.7,527.3,3.9759,0.36824
397.8,527.9,3.9759,0.36861
397.9,528.5,3.9759,0.36992
398.0,529.1,3.9759,0.36841
398.1,529.7,3.9759,0.368
398.2,530.3,3.9759,0.37084
398.3,530.8,3.9759,0.36929
398.4,531.4,3.9759,0.36922
398.5,532.0,3.9759,0.36964
398.6,532.6,3.9759,0.37045
398.7,533.2,3.9759,0.3713
398.8,533.7,3.9759,0.37075
398.9,534.3,3.9759,0.37105
399.0,534.9,3.9759,0.3721
399.1,535.5,3.9759,0.37363
399.2,536.1,3.9759,0.37335
399.3,536.7,3.9759,0.37235
399.4,537.2,3.9752,0.37339
399.5,537.8,3.9745,0.37373
399.6,538.4,3.9746,0.3748
399.7,539.0,3.9746,0.37551
399.8,539.6,3.9746,0.37351
399.9,540.2,3.9748,0.37448
