time,Temp,Heat Flow Rate
312.2,445.5,1.32764
313.1,446,1.33263
314.1,446.5,1.33546
315,447,1.33925
315.9,447.5,1.34518
316.9,448,1.34791
317.8,448.5,1.35492
318.7,449,1.35847
319.7,449.5,1.36438
320.6,450,1.36819
321.6,450.5,1.37331
322.5,451,1.37901
323.4,451.5,1.38543
324.4,452,1.39066
325.3,452.5,1.39484
326.2,453,1.3995
327.2,453.5,1.40654
328.1,454,1.41116
329,454.5,1.41564
330,455,1.42069
330.9,455.5,1.42814
331.8,456,1.4351
332.8,456.5,1.43859
333.7,457,1.4433
334.6,457.5,1.45178
335.5,458,1.45763
336.5,458.5,1.46247
337.4,459,1.46931
338.3,459.5,1.47221
339.3,460,1.4775
340.2,460.5,1.48545
341.1,461,1.48991
342,461.5,1.49439
343,462,1.50063
343.9,462.5,1.50508
344.8,463,1.51185
345.7,463.5,1.51545
346.7,464,1.52104
347.6,464.5,1.52518
348.5,465,1.5311
349.4,465.5,1.53388
350.4,466,1.54131
351.3,466.5,1.54262
352.2,467,1.54721
353.1,467.5,1.55249
354,468,1.55678
355,468.5,1.55998
355.9,469,1.56385
356.8,469.5,1.56711
357.7,470,1.57068
358.7,470.5,1.57178
359.6,471,1.57522
360.5,471.5,1.57579
361.4,472,1.5787
362.3,472.5,1.58082
363.2,473,1.58044
364.2,473.5,1.58442
365.1,474,1.58442
366,474.5,1.58745
366.9,475,1.58931
367.8,475.5,1.59016
368.8,476,1.59131
369.7,476.5,1.59021
370.6,477,1.59045
371.5,477.5,1.5916
372.4,478,1.58842
373.4,478.5,1.58916
374.3,479,1.59004
375.2,479.5,1.58739
376.1,480,1.58744
377,480.5,1.58796
377.9,481,1.58757
378.9,481.5,1.58617
379.8,482,1.58583
380.7,482.5,1.58601
381.6,483,1.58412
382.5,483.5,1.58455
383.4,484,1.58298
384.4,484.5,1.58047
385.3,485,1.58195
386.2,485.5,1.5805
387.1,486,1.58202
388,486.5,1.58208
388.9,487,1.58008
389.9,487.5,1.5815
390.8,488,1.58317
391.7,488.5,1.58374
392.6,489,1.58402
393.5,489.5,1.58421
394.4,490,1.58642
395.3,490.5,1.58701
396.3,491,1.58712
397.2,491.5,1.59023
398.1,492,1.59203
399,492.5,1.59443
399.9,493,1.59538
400.8,493.5,1.59871
401.7,494,1.5997
402.7,494.5,1.60207
403.6,495,1.60554
404.5,495.5,1.60914
405.4,496,1.61
406.3,496.5,1.61185
407.2,497,1.61307
408.1,497.5,1.61652
409,498,1.61872
410,498.5,1.62168
410.9,499,1.62389
411.8,499.5,1.62693
412.7,500,1.62975
413.6,500.5,1.6318
414.5,501,1.63549
415.4,501.5,1.63834
416.3,502,1.6401
417.3,502.5,1.64105
418.2,503,1.64023
419.1,503.5,1.64383
420,504,1.64529
420.9,504.5,1.64555
421.8,505,1.64607
422.7,505.5,1.6468
423.6,506,1.64903
424.5,506.5,1.64768
425.5,507,1.64644
426.4,507.5,1.64397
427.3,508,1.64696
428.2,508.5,1.64212
429.1,509,1.64169
430,509.5,1.63915
430.9,510,1.63763
431.8,510.5,1.63408
432.7,511,1.63247
433.6,511.5,1.6277
434.5,512,1.62244
435.5,512.5,1.61862
436.4,513,1.61431
437.3,513.5,1.61064
438.2,514,1.60607
439.1,514.5,1.60353
440,515,1.59745
440.9,515.5,1.59271
441.8,516,1.58889
442.7,516.5,1.58331
443.6,517,1.5782
444.5,517.5,1.57449
445.5,518,1.57132
446.4,518.5,1.56745
447.3,519,1.56372
448.2,519.5,1.56002
449.1,520,1.55572
450,520.5,1.55534
450.9,521,1.5496
451.8,521.5,1.54775
452.7,522,1.54617
453.6,522.5,1.54443
454.5,523,1.54176
455.4,523.5,1.54034
456.4,524,1.53754
457.3,524.5,1.53663
458.2,525,1.53318
459.1,525.5,1.53219
460,526,1.53271
460.9,526.5,1.52969
461.8,527,1.5306
462.7,527.5,1.52959
463.6,528,1.52781
464.5,528.5,1.52776
465.4,529,1.52681
466.3,529.5,1.52714
467.3,530,1.52777
468.2,530.5,1.5248
469.1,531,1.52744
470,531.5,1.5272
470.9,532,1.5267
471.8,532.5,1.52617
472.7,533,1.52746
473.6,533.5,1.52796
474.5,534,1.5268
475.4,534.5,1.52902
476.3,535,1.53066
477.2,535.5,1.53103
478.2,536,1.53288
479.1,536.5,1.53417
480,537,1.53324
480.9,537.5,1.53619
481.8,538,1.53677
482.7,538.5,1.53853
483.6,539,1.54244
484.5,539.5,1.54137
485.4,540,1.54336
486.3,540.5,1.54456
487.2,541,1.54602
488.1,541.5,1.54761
489,542,1.54982
489.9,542.5,1.54937
490.9,543,1.55331
491.8,543.5,1.55237
492.7,544,1.55574
493.6,544.5,1.55677
494.5,545,1.56031
495.4,545.5,1.56078
496.3,546,1.56244
497.2,546.5,1.56532
498.1,547,1.566
499,547.5,1.56742
499.9,548,1.57423
500.9,548.5,1.57385
501.8,549,1.57641
502.7,549.5,1.57883
503.6,550,1.581
504.5,550.5,1.58371
505.4,551,1.58612
506.3,551.5,1.58934
507.2,552,1.59321
508.1,552.5,1.59519
509,553,1.59979
510,553.5,1.60256
510.9,554,1.60728
511.8,554.5,1.60757
512.7,555,1.61236
513.6,555.5,1.61336
514.5,556,1.61907
515.4,556.5,1.62281
516.3,557,1.62516
517.2,557.5,1.62942
518.1,558,1.63552
519,558.5,1.63766
520,559,1.64031
520.9,559.5,1.64738
521.8,560,1.64751
522.7,560.5,1.65306
523.6,561,1.65711
524.5,561.5,1.66207
525.4,562,1.66667
526.3,562.5,1.66982
527.2,563,1.67661
528.1,563.5,1.68004
529.1,564,1.68433
530,564.5,1.68882
530.9,565,1.69609
531.8,565.5,1.7003
532.7,566,1.70722
533.6,566.5,1.71053
534.5,567,1.7168
535.4,567.5,1.72188
536.3,568,1.72773
537.3,568.5,1.73472
538.2,569,1.74219
539.1,569.5,1.75207
540,570,1.75974
540.9,570.5,1.76971
541.8,571,1.77994
542.7,571.5,1.78953
543.6,572,1.79755
544.5,572.5,1.80498
545.4,573,1.81395
546.3,573.5,1.82291
547.2,574,1.8334
548.2,574.5,1.83932
549.1,575,1.84892
550,575.5,1.85706
550.9,576,1.86535
551.8,576.5,1.87079
552.7,577,1.87842
553.6,577.5,1.88589
554.5,578,1.89317
555.4,578.5,1.90016
556.4,579,1.90626
557.3,579.5,1.90959
558.2,580,1.91738
559.1,580.5,1.92798
560,581,1.93071
560.9,581.5,1.93618
561.8,582,1.94269
562.7,582.5,1.9492
563.6,583,1.95178
564.6,583.5,1.96106
565.5,584,1.96509
566.4,584.5,1.96979
567.3,585,1.97786
568.2,585.5,1.98264
569.1,586,1.98864
570,586.5,1.99081
570.9,587,1.99954
571.9,587.5,2.00407
572.8,588,2.01018
573.7,588.5,2.01539
574.6,589,2.02221
575.5,589.5,2.02672
576.4,590,2.03038
577.3,590.5,2.03547
578.3,591,2.04387
579.2,591.5,2.04852
580.1,592,2.05546
581,592.5,2.05991
581.9,593,2.06687
582.8,593.5,2.07354
583.7,594,2.07736
584.6,594.5,2.08433
585.6,595,2.09088
586.5,595.5,2.0951
587.4,596,2.10191
588.3,596.5,2.11199
589.2,597,2.11898
590.1,597.5,2.12711
591,598,2.13742
592,598.5,2.14428
592.9,599,2.15382
593.8,599.5,2.16386
594.7,600,2.17583
595.6,600.5,2.18724
596.5,601,2.19877
597.4,601.5,2.21246
598.4,602,2.22591
599.3,602.5,2.24039
600.2,603,2.25934
601.1,603.5,2.27117
602,604,2.29214
602.9,604.5,2.31092
603.8,605,2.33228
604.8,605.5,2.35234
605.7,606,2.37542
606.6,606.5,2.39819
607.5,607,2.42171
608.4,607.5,2.44604
609.3,608,2.47254
610.3,608.5,2.50072
611.2,609,2.52625
612.1,609.5,2.55716
613,610,2.58548
613.9,610.5,2.61718
614.8,611,2.6488
615.8,611.5,2.67874
616.7,612,2.71484
617.6,612.5,2.74931
618.5,613,2.78478
619.4,613.5,2.82296
620.4,614,2.86077
621.3,614.5,2.90125
622.2,615,2.94304
623.1,615.5,2.98321
624,616,3.02773
625,616.5,3.07127
625.9,617,3.11553
626.8,617.5,3.16597
627.7,618,3.21525
628.7,618.5,3.26499
629.6,619,3.31415
630.5,619.5,3.36771
631.4,620,3.42352
632.3,620.5,3.4782
633.3,621,3.53638
634.2,621.5,3.5959
635.1,622,3.65366
636.1,622.5,3.71675
637,623,3.77857
637.9,623.5,3.84479
638.8,624,3.91075
639.8,624.5,3.98029
640.7,625,4.04871
641.6,625.5,4.11793
642.5,626,4.19077
643.5,626.5,4.26419
644.4,627,4.33965
645.3,627.5,4.41606
646.3,628,4.49411
647.2,628.5,4.57189
648.1,629,4.65454
649.1,629.5,4.73928
650,630,4.82281
650.9,630.5,4.90614
651.8,631,4.99396
652.8,631.5,5.08143
653.7,632,5.16949
654.6,632.5,5.26186
655.6,633,5.35056
656.5,633.5,5.44524
657.4,634,5.53871
658.4,634.5,5.63365
659.3,635,5.72892
660.3,635.5,5.82278
661.2,636,5.92072
662.1,636.5,6.02107
663.1,637,6.11619
664,637.5,6.21252
664.9,638,6.312
665.9,638.5,6.40988
666.8,639,6.50785
667.8,639.5,6.60682
668.7,640,6.70466
669.6,640.5,6.79931
670.6,641,6.9002
671.5,641.5,6.99864
672.5,642,7.09436
673.4,642.5,7.18799
674.3,643,7.28102
675.3,643.5,7.37243
676.2,644,7.46403
677.2,644.5,7.55148
678.1,645,7.63992
679.1,645.5,7.72322
680,646,7.80193
680.9,646.5,7.88099
681.9,647,7.95538
682.8,647.5,8.02569
683.8,648,8.09322
684.7,648.5,8.15803
685.6,649,8.22005
686.6,649.5,8.27247
687.5,650,8.32271
688.5,650.5,8.37883
689.4,651,8.4323
690.4,651.5,8.48357
691.3,652,8.53295
692.3,652.5,8.57471
693.2,653,8.61353
694.1,653.5,8.63666
695.1,654,8.66612
696,654.5,8.70084
697,655,8.72411
697.9,655.5,8.75231
698.9,656,8.7708
699.8,656.5,8.79351
700.8,657,8.80958
701.7,657.5,8.82197
702.6,658,8.83019
703.6,658.5,8.83605
704.5,659,8.83448
705.5,659.5,8.83254
706.4,660,8.82267
707.3,660.5,8.8034
708.3,661,8.7763
709.2,661.5,8.74814
710.1,662,8.71118
711.1,662.5,8.67468
712,663,8.62801
713,663.5,8.58101
713.9,664,8.53203
714.8,664.5,8.47524
715.8,665,8.40932
716.7,665.5,8.34065
717.6,666,8.26264
718.6,666.5,8.18454
719.5,667,8.09778
720.4,667.5,8.00377
721.4,668,7.90852
722.3,668.5,7.80531
723.2,669,7.69701
724.2,669.5,7.58369
725.1,670,7.47036
726,670.5,7.34542
726.9,671,7.22445
727.9,671.5,7.10085
728.8,672,6.97164
729.7,672.5,6.84122
730.6,673,6.70988
731.6,673.5,6.57946
732.5,674,6.44612
733.4,674.5,6.31699
734.3,675,6.18053
735.3,675.5,6.04268
736.2,676,5.90451
737.1,676.5,5.76368
738,677,5.62251
738.9,677.5,5.48532
739.9,678,5.35072
740.8,678.5,5.21292
741.7,679,5.07533
742.6,679.5,4.93604
743.6,680,4.79519
744.5,680.5,4.65038
745.4,681,4.51703
746.3,681.5,4.38013
747.2,682,4.2423
748.1,682.5,4.11264
749.1,683,3.98547
750,683.5,3.85327
750.9,684,3.73775
751.8,684.5,3.6206
752.7,685,3.50584
753.7,685.5,3.39016
754.6,686,3.27687
755.5,686.5,3.17129
756.4,687,3.05998
757.3,687.5,2.95186
758.2,688,2.84552
759.2,688.5,2.74394
760.1,689,2.64343
761,689.5,2.54263
761.9,690,2.44523
762.8,690.5,2.34898
763.7,691,2.25428
764.7,691.5,2.16585
765.6,692,2.07751
766.5,692.5,1.98808
767.4,693,1.90362
768.3,693.5,1.82358
769.3,694,1.74254
770.2,694.5,1.66727
771.1,695,1.59054
772,695.5,1.5225
772.9,696,1.45128
773.9,696.5,1.38907
774.8,697,1.3219
775.7,697.5,1.26102
776.6,698,1.20174
777.5,698.5,1.14625
778.5,699,1.09004
779.4,699.5,1.03824
780.3,700,0.98845
781.2,700.5,0.94008
782.2,701,0.89586
783.1,701.5,0.85097
784,702,0.8096
784.9,702.5,0.77083
785.9,703,0.73131
786.8,703.5,0.69903
787.7,704,0.66434
788.6,704.5,0.63329
789.6,705,0.59999
790.5,705.5,0.57135
791.4,706,0.54511
792.4,706.5,0.5178
793.3,707,0.49162
794.2,707.5,0.46793
795.1,708,0.44692
796.1,708.5,0.42619
797,709,0.40653
797.9,709.5,0.38662
798.9,710,0.37093
799.8,710.5,0.35349
800.7,711,0.33724
801.7,711.5,0.32014
802.6,712,0.30738
803.5,712.5,0.2933
804.5,713,0.28309
805.4,713.5,0.27397
806.3,714,0.26045
807.3,714.5,0.25497
808.2,715,0.24563
809.1,715.5,0.24182
810.1,716,0.23561
811,716.5,0.2335
811.9,717,0.2299
812.9,717.5,0.22651
813.8,718,0.22457
814.7,718.5,0.22733
815.7,719,0.23011
816.6,719.5,0.22936
817.5,720,0.23284
818.5,720.5,0.23581
819.4,721,0.23715
820.3,721.5,0.23909
821.3,722,0.23994
822.2,722.5,0.2409
823.1,723,0.24116
824.1,723.5,0.24018
825,724,0.23612
826,724.5,0.23008
826.9,725,0.22336
827.9,725.5,0.21409
828.8,726,0.2038
829.8,726.5,0.19371
830.7,727,0.18377
831.7,727.5,0.16926
832.6,728,0.15735
833.6,728.5,0.1366
834.5,729,0.12312
835.5,729.5,0.10044
836.4,730,8.05E-02
837.4,730.5,6.13E-02
838.3,731,4.31E-02
839.3,731.5,2.84E-02
840.2,732,1.88E-02
841.2,732.5,1.33E-02
842.1,733,1.10E-02
843.1,733.5,1.46E-02
844,734,2.01E-02
845,734.5,2.48E-02
845.9,735,3.58E-02
846.9,735.5,4.50E-02
847.8,736,5.34E-02
848.8,736.5,6.51E-02
849.7,737,7.41E-02
850.7,737.5,8.55E-02
851.6,738,9.35E-02
852.6,738.5,0.10077
853.5,739,0.10977
854.5,739.5,0.11682
855.4,740,0.12546
856.4,740.5,0.12984
857.4,741,0.13658
858.3,741.5,0.14095
859.3,742,0.14479
860.2,742.5,0.1495
861.2,743,0.1535
862.1,743.5,0.15763
863.1,744,0.1618
864,744.5,0.15683
865,745,0.16134
865.9,745.5,0.16019
866.9,746,0.16113
867.8,746.5,0.16338
868.8,747,0.16172
869.8,747.5,0.1633
870.7,748,0.16284
871.7,748.5,0.16322
872.6,749,0.16429
873.6,749.5,0.16322
874.5,750,0.16543
875.5,750.5,0.16149
876.4,751,0.1651
877.4,751.5,0.16637
878.3,752,0.16571
879.3,752.5,0.16732
880.3,753,0.16772
881.2,753.5,0.16568
882.2,754,0.16473
883.1,754.5,0.16565
884.1,755,0.16617
885,755.5,0.1657
886,756,0.16706
886.9,756.5,0.16815
887.9,757,0.17014
888.9,757.5,0.16892
889.8,758,0.16981
890.8,758.5,0.16855
891.7,759,0.16812
892.7,759.5,0.17142
893.6,760,0.16934
894.6,760.5,0.17011
895.6,761,0.1738
896.5,761.5,0.17007
897.5,762,0.17136
898.4,762.5,0.17219
899.4,763,0.17265
900.3,763.5,0.17289
901.3,764,0.17562
902.3,764.5,0.17351
903.2,765,0.17583
904.2,765.5,0.17778
905.1,766,0.17719
906.1,766.5,0.17697
907,767,0.17704
908,767.5,0.17962
909,768,0.17731
909.9,768.5,0.17832
910.9,769,0.17954
911.8,769.5,0.18147
912.8,770,0.17879
913.7,770.5,0.18103
914.7,771,0.18076
915.7,771.5,0.18091
916.6,772,0.18112
917.6,772.5,0.18328
918.6,773,0.18306
919.5,773.5,0.18198
920.5,774,0.18492
921.4,774.5,0.18257
922.4,775,0.18336
923.4,775.5,0.18491
924.3,776,0.18695
925.3,776.5,0.1869
926.2,777,0.18565
927.2,777.5,0.18728
928.2,778,0.18802
929.1,778.5,0.19212
930.1,779,0.19101
931,779.5,0.18898
932,780,0.19399
933,780.5,0.19412
933.9,781,0.19413
934.9,781.5,0.19446
935.9,782,0.19579
936.8,782.5,0.19617
937.8,783,0.19651
938.7,783.5,0.1973
939.7,784,0.19893
940.7,784.5,0.19877
941.6,785,0.19721
942.6,785.5,0.19729
943.5,786,0.19755
944.5,786.5,0.19971
945.5,787,0.19912
946.4,787.5,0.19981
947.4,788,0.19764
948.3,788.5,0.20171
949.3,789,0.20209
950.3,789.5,0.20048
951.2,790,0.2015
952.2,790.5,0.20123
953.2,791,0.2044
954.1,791.5,0.20126
955.1,792,0.20459
956.1,792.5,0.20499
957,793,0.20668
958,793.5,0.20703
959,794,0.20783
959.9,794.5,0.20764
960.9,795,0.20732
961.8,795.5,0.2066
962.8,796,0.20974
963.8,796.5,0.20792
964.8,797,0.20955
965.7,797.5,0.20956
966.7,798,0.21182
967.7,798.5,0.21113
968.6,799,0.21363
969.6,799.5,0.21275
970.6,800,0.21376
971.5,800.5,0.2115
972.5,801,0.21265
973.5,801.5,0.21116
974.4,802,0.21566
975.4,802.5,0.21357
976.4,803,0.21714
977.3,803.5,0.21508
978.3,804,0.213
979.3,804.5,0.21627
980.2,805,0.21682
981.2,805.5,0.21709
982.2,806,0.21528
983.1,806.5,0.21788
984.1,807,0.22072
985.1,807.5,0.22286
986.1,808,0.21917
987,808.5,0.2199
988,809,0.22203
989,809.5,0.22172
989.9,810,0.22121
990.9,810.5,0.22172
991.9,811,0.22423
992.8,811.5,0.22105
993.8,812,0.22385
994.8,812.5,0.22357
995.7,813,0.22601
996.7,813.5,0.22394
997.7,814,0.22509
998.7,814.5,0.2262
