time,Temp,Heat Flow Rate
688,425.5,0.37914
690.9,426,0.38127
693.8,426.5,0.38032
696.7,427,0.38354
699.6,427.5,0.38269
702.4,428,0.38336
705.3,428.5,0.38345
708.2,429,0.38509
711.1,429.5,0.38443
714,430,0.3865
716.9,430.5,0.38941
719.8,431,0.38945
722.7,431.5,0.39105
725.6,432,0.38985
728.5,432.5,0.39438
731.3,433,0.39294
734.2,433.5,0.39317
737.1,434,0.39657
740,434.5,0.39624
742.9,435,0.39975
745.8,435.5,0.3998
748.7,436,0.40305
751.5,436.5,0.40399
754.4,437,0.40693
757.3,437.5,0.40944
760.2,438,0.41069
763.1,438.5,0.41199
766,439,0.41437
768.8,439.5,0.41557
771.7,440,0.41628
774.6,440.5,0.41988
777.5,441,0.42213
780.4,441.5,0.42312
783.2,442,0.42662
786.1,442.5,0.4265
789,443,0.43044
791.9,443.5,0.43192
794.8,444,0.4323
797.6,444.5,0.43712
800.5,445,0.43812
803.4,445.5,0.44006
806.3,446,0.44129
809.2,446.5,0.44478
812,447,0.44398
814.9,447.5,0.44811
817.8,448,0.4478
820.7,448.5,0.45109
823.6,449,0.45096
826.5,449.5,0.45234
829.3,450,0.45686
832.2,450.5,0.45882
835.1,451,0.45867
838,451.5,0.46195
840.8,452,0.46364
843.7,452.5,0.46655
846.6,453,0.46623
849.5,453.5,0.46807
852.4,454,0.46929
855.2,454.5,0.46843
858.1,455,0.47062
861,455.5,0.46816
863.9,456,0.47301
866.7,456.5,0.47336
869.6,457,0.47093
872.5,457.5,0.47266
875.4,458,0.47471
878.2,458.5,0.47365
881.1,459,0.47442
884,459.5,0.47469
886.8,460,0.47221
889.7,460.5,0.47198
892.6,461,0.47094
895.5,461.5,0.47184
898.4,462,0.47147
901.3,462.5,0.46963
904.1,463,0.4699
907,463.5,0.46798
909.9,464,0.46761
912.8,464.5,0.46651
915.7,465,0.46399
918.6,465.5,0.46314
921.4,466,0.46267
924.3,466.5,0.46082
927.2,467,0.45964
930.1,467.5,0.45764
932.9,468,0.45809
935.8,468.5,0.45537
938.7,469,0.45467
941.6,469.5,0.45455
944.4,470,0.45637
947.3,470.5,0.45565
950.2,471,0.45452
953.1,471.5,0.45055
956,472,0.45268
958.8,472.5,0.44985
961.7,473,0.4514
964.6,473.5,0.4522
967.4,474,0.45067
970.3,474.5,0.4497
973.2,475,0.4542
976,475.5,0.45271
978.9,476,0.45329
981.8,476.5,0.45443
984.7,477,0.45333
987.6,477.5,0.45737
990.4,478,0.45805
993.3,478.5,0.45799
996.2,479,0.46004
999,479.5,0.4601
1001.9,480,0.46261
1004.8,480.5,0.45957
1007.6,481,0.46142
1010.5,481.5,0.46204
1013.4,482,0.46147
1016.3,482.5,0.4625
1019.1,483,0.46416
1022,483.5,0.4636
1024.9,484,0.46796
1027.7,484.5,0.46552
1030.6,485,0.46527
1033.5,485.5,0.46474
1036.4,486,0.46451
1039.2,486.5,0.46427
1042.1,487,0.46141
1045,487.5,0.46231
1047.8,488,0.46065
1050.7,488.5,0.45954
1053.6,489,0.45645
1056.4,489.5,0.45577
1059.3,490,0.45551
1062.2,490.5,0.45338
1065,491,0.44944
1067.9,491.5,0.44619
1070.7,492,0.44534
1073.6,492.5,0.44574
1076.5,493,0.44167
1079.3,493.5,0.44114
1082.2,494,0.43789
1085.1,494.5,0.43903
1087.9,495,0.43594
1090.8,495.5,0.434
1093.7,496,0.4328
1096.5,496.5,0.43058
1099.4,497,0.43152
1102.3,497.5,0.42897
1105.1,498,0.42764
1108,498.5,0.42719
1110.8,499,0.42775
1113.7,499.5,0.42646
1116.5,500,0.42646
1119.4,500.5,0.42597
1122.3,501,0.42616
1125.2,501.5,0.42275
1128,502,0.42529
1130.9,502.5,0.42596
1133.7,503,0.42259
1136.6,503.5,0.42361
1139.5,504,0.42237
1142.3,504.5,0.42397
1145.2,505,0.42207
1148.1,505.5,0.42336
1150.9,506,0.42416
1153.8,506.5,0.42302
1156.6,507,0.42452
1159.5,507.5,0.42261
1162.4,508,0.4247
1165.2,508.5,0.42305
1168.1,509,0.42333
1171,509.5,0.42244
1173.9,510,0.42452
1176.7,510.5,0.42183
1179.6,511,0.42474
1182.5,511.5,0.42402
1185.4,512,0.4245
1188.2,512.5,0.42511
1191.1,513,0.42655
1193.9,513.5,0.42726
1196.8,514,0.42744
1199.7,514.5,0.42841
1202.6,515,0.42864
1205.4,515.5,0.42934
1208.3,516,0.42794
1211.2,516.5,0.43075
1214.1,517,0.43124
1216.9,517.5,0.43185
1219.8,518,0.42901
1222.7,518.5,0.4307
1225.6,519,0.43008
1228.4,519.5,0.43347
1231.3,520,0.43507
1234.2,520.5,0.43445
1237,521,0.43533
1239.9,521.5,0.43703
1242.8,522,0.4373
1245.6,522.5,0.43817
1248.5,523,0.43928
1251.4,523.5,0.4394
1254.2,524,0.44121
1257.1,524.5,0.44261
1260,525,0.4431
1262.8,525.5,0.44293
1265.7,526,0.44352
1268.6,526.5,0.44546
1271.5,527,0.44725
1274.3,527.5,0.45203
1277.2,528,0.45456
1280.1,528.5,0.45756
1282.9,529,0.45962
1285.8,529.5,0.4618
1288.6,530,0.46369
1291.5,530.5,0.46518
1294.4,531,0.46866
1297.2,531.5,0.46588
1300.1,532,0.46968
1303,532.5,0.47198
1305.8,533,0.47295
1308.7,533.5,0.47463
1311.5,534,0.47469
1314.4,534.5,0.47688
1317.2,535,0.48113
1320.1,535.5,0.48036
1323,536,0.48065
1325.8,536.5,0.48495
1328.7,537,0.48639
1331.6,537.5,0.4869
1334.4,538,0.48759
1337.3,538.5,0.48944
1340.1,539,0.49113
1343,539.5,0.49232
1345.9,540,0.49358
1348.7,540.5,0.49481
1351.6,541,0.49516
1354.5,541.5,0.49769
1357.3,542,0.49872
1360.2,542.5,0.49905
1363.1,543,0.50025
1365.9,543.5,0.50191
1368.8,544,0.50249
1371.6,544.5,0.50628
1374.5,545,0.50609
1377.4,545.5,0.5065
1380.3,546,0.50851
1383.1,546.5,0.5077
1386,547,0.50981
1388.9,547.5,0.51313
1391.7,548,0.51416
1394.6,548.5,0.51621
1397.5,549,0.51523
1400.4,549.5,0.51789
1403.3,550,0.51884
1406.2,550.5,0.52098
1409,551,0.52375
1411.9,551.5,0.52546
1414.8,552,0.52819
1417.7,552.5,0.53113
1420.6,553,0.53613
1423.4,553.5,0.53579
1426.3,554,0.53428
1429.2,554.5,0.53812
1432.1,555,0.54101
1435,555.5,0.54348
1437.8,556,0.54443
1440.7,556.5,0.54483
1443.6,557,0.54724
1446.5,557.5,0.54975
1449.4,558,0.55335
1452.3,558.5,0.55711
1455.1,559,0.55781
1458,559.5,0.56006
1460.9,560,0.5646
1463.8,560.5,0.56425
1466.7,561,0.56655
1469.5,561.5,0.57011
1472.4,562,0.57202
1475.3,562.5,0.57616
1478.2,563,0.57656
1481,563.5,0.57862
1483.9,564,0.58068
1486.8,564.5,0.58369
1489.7,565,0.58406
1492.5,565.5,0.58562
1495.4,566,0.58656
1498.3,566.5,0.58855
1501.1,567,0.59284
1504,567.5,0.59334
1506.9,568,0.59587
1509.8,568.5,0.59549
1512.7,569,0.59708
1515.6,569.5,0.5966
1518.4,570,0.60169
1521.3,570.5,0.6036
1524.2,571,0.60582
1527.1,571.5,0.60633
1529.9,572,0.60779
1532.8,572.5,0.60908
1535.7,573,0.61065
1538.6,573.5,0.61186
1541.5,574,0.61178
1544.4,574.5,0.61191
1547.3,575,0.61365
1550.1,575.5,0.61442
1553,576,0.61666
1555.9,576.5,0.6155
1558.8,577,0.61214
1561.7,577.5,0.6129
1564.6,578,0.61155
1567.4,578.5,0.60764
1570.3,579,0.6123
1573.1,579.5,0.60931
1576,580,0.61052
1578.9,580.5,0.61074
1581.8,581,0.61345
1584.7,581.5,0.61605
1587.5,582,0.62044
1590.4,582.5,0.62322
1593.3,583,0.62876
1596.2,583.5,0.63382
1599.1,584,0.64071
1601.9,584.5,0.64683
1604.8,585,0.6514
1607.7,585.5,0.65665
1610.6,586,0.66618
1613.5,586.5,0.67331
1616.4,587,0.68019
1619.3,587.5,0.69007
1622.3,588,0.69515
1625.2,588.5,0.7042
1628.1,589,0.71328
1630.9,589.5,0.72365
1633.8,590,0.72781
1636.7,590.5,0.73697
1639.6,591,0.75002
1642.5,591.5,0.75769
1645.4,592,0.76792
1648.3,592.5,0.7787
1651.2,593,0.78818
1654.1,593.5,0.79878
1657,594,0.81052
1659.9,594.5,0.82286
1662.8,595,0.83382
1665.7,595.5,0.84493
1668.6,596,0.85768
1671.5,596.5,0.87354
1674.4,597,0.88698
1677.3,597.5,0.90067
1680.2,598,0.91228
1683.1,598.5,0.93043
1686,599,0.94272
1688.9,599.5,0.96044
1691.8,600,0.97887
1694.7,600.5,0.99543
1697.6,601,1.01484
1700.5,601.5,1.03239
1703.4,602,1.04656
1706.3,602.5,1.06808
1709.2,603,1.08927
1712.1,603.5,1.10747
1715,604,1.12864
1718,604.5,1.15063
1720.9,605,1.17167
1723.8,605.5,1.19435
1726.7,606,1.21785
1729.6,606.5,1.24201
1732.5,607,1.26702
1735.4,607.5,1.29155
1738.3,608,1.31675
1741.2,608.5,1.3473
1744.1,609,1.37191
1747,609.5,1.3994
1750,610,1.42861
1752.8,610.5,1.45535
1755.7,611,1.48516
1758.6,611.5,1.51554
1761.5,612,1.54337
1764.4,612.5,1.5766
1767.4,613,1.60879
1770.3,613.5,1.63901
1773.2,614,1.67344
1776.2,614.5,1.70709
1779.1,615,1.74161
1782.1,615.5,1.77669
1785,616,1.81129
1787.9,616.5,1.8483
1790.8,617,1.8807
1793.8,617.5,1.91635
1796.7,618,1.94992
1799.6,618.5,1.98397
1802.5,619,2.0239
1805.5,619.5,2.06039
1808.4,620,2.09561
1811.4,620.5,2.12911
1814.3,621,2.16805
1817.2,621.5,2.20468
1820.2,622,2.24014
1823.1,622.5,2.2744
1826,623,2.30921
1829,623.5,2.34573
1831.9,624,2.38057
1834.8,624.5,2.41263
1837.8,625,2.44579
1840.7,625.5,2.48016
1843.6,626,2.51286
1846.6,626.5,2.54352
1849.5,627,2.57488
1852.4,627.5,2.60415
1855.4,628,2.63318
1858.3,628.5,2.66366
1861.2,629,2.68571
1864.2,629.5,2.71259
1867.1,630,2.73593
1870,630.5,2.76026
1873,631,2.77985
1875.9,631.5,2.79921
1878.8,632,2.81817
1881.8,632.5,2.83315
1884.7,633,2.84777
1887.6,633.5,2.86383
1890.6,634,2.87401
1893.5,634.5,2.87925
1896.4,635,2.88467
1899.4,635.5,2.88282
1902.3,636,2.88399
1905.2,636.5,2.88041
1908.1,637,2.87219
1911,637.5,2.87174
1914,638,2.86387
1916.9,638.5,2.83737
1919.8,639,2.81698
1922.7,639.5,2.8139
1925.6,640,2.85174
1928.5,640.5,2.83646
1931.5,641,2.82132
1934.4,641.5,2.81621
1937.3,642,2.79996
1940.2,642.5,2.79185
1943.1,643,2.80225
1946,643.5,2.77297
1948.9,644,2.77574
1951.9,644.5,2.74727
1954.8,645,2.73739
1957.7,645.5,2.70261
1960.6,646,2.68537
1963.5,646.5,2.66171
1966.4,647,2.63067
1969.3,647.5,2.58955
1972.2,648,2.55673
1975.1,648.5,2.52495
1978,649,2.48689
1980.9,649.5,2.4517
1983.8,650,2.4143
1986.7,650.5,2.37424
1989.6,651,2.3288
1992.5,651.5,2.29649
1995.4,652,2.25819
1998.3,652.5,2.2153
2001.1,653,2.17341
2004,653.5,2.13134
2006.9,654,2.08592
2009.8,654.5,2.03879
2012.7,655,1.9955
2015.6,655.5,1.9475
2018.5,656,1.90598
2021.4,656.5,1.86227
2024.3,657,1.8149
2027.1,657.5,1.77563
2030,658,1.7303
2032.9,658.5,1.68544
2035.8,659,1.64035
2038.7,659.5,1.59249
2041.6,660,1.55002
2044.5,660.5,1.5028
2047.4,661,1.45876
2050.3,661.5,1.41582
2053.1,662,1.37
2056,662.5,1.32021
2058.9,663,1.28053
2061.8,663.5,1.23748
2064.7,664,1.19674
2067.6,664.5,1.15812
2070.5,665,1.11901
2073.4,665.5,1.07643
2076.3,666,1.03711
2079.2,666.5,1.00855
2082.1,667,0.97161
2084.9,667.5,0.93585
2087.8,668,0.9002
2090.7,668.5,0.86685
2093.6,669,0.83366
2096.5,669.5,0.80154
2099.4,670,0.77068
2102.3,670.5,0.73668
2105.2,671,0.70958
2108.1,671.5,0.68247
2111,672,0.65048
2113.9,672.5,0.62421
2116.9,673,0.59803
2119.8,673.5,0.57395
2122.7,674,0.54636
2125.6,674.5,0.52339
2128.5,675,0.49829
2131.4,675.5,0.47438
2134.3,676,0.45154
2137.2,676.5,0.43274
2140.1,677,0.4104
2143,677.5,0.39218
2146,678,0.37423
2148.9,678.5,0.35424
2151.8,679,0.33737
2154.7,679.5,0.31959
2157.6,680,0.30345
2160.5,680.5,0.2883
2163.4,681,0.27428
2166.4,681.5,0.26055
2169.3,682,0.24742
2172.2,682.5,0.23409
2175.1,683,0.21939
2178,683.5,0.21134
2181,684,0.20004
2183.9,684.5,0.18881
2186.8,685,0.17757
2189.7,685.5,0.17049
2192.7,686,0.16012
2195.6,686.5,0.15106
2198.5,687,0.14263
2201.4,687.5,0.13713
2204.4,688,0.13082
2207.3,688.5,0.1234
2210.2,689,0.11554
2213.1,689.5,0.10939
2216.1,690,0.1031
2219,690.5,9.91E-02
2221.9,691,9.49E-02
2224.9,691.5,9.01E-02
2227.8,692,8.57E-02
2230.7,692.5,8.44E-02
2233.7,693,8.00E-02
2236.6,693.5,7.81E-02
2239.5,694,7.64E-02
2242.5,694.5,7.59E-02
2245.4,695,7.37E-02
2248.3,695.5,7.49E-02
2251.3,696,7.26E-02
2254.2,696.5,7.51E-02
2257.1,697,7.61E-02
2260.1,697.5,7.50E-02
2263,698,7.34E-02
2265.9,698.5,7.73E-02
2268.9,699,7.64E-02
2271.8,699.5,7.30E-02
2274.8,700,7.37E-02
2277.7,700.5,7.09E-02
2280.6,701,6.94E-02
2283.6,701.5,7.00E-02
2286.5,702,6.81E-02
2289.4,702.5,6.71E-02
2292.4,703,6.35E-02
2295.3,703.5,6.28E-02
2298.3,704,6.19E-02
2301.2,704.5,5.47E-02
2304.1,705,5.65E-02
2307.1,705.5,5.25E-02
2310,706,5.01E-02
2313,706.5,4.61E-02
2315.9,707,4.17E-02
2318.8,707.5,3.59E-02
2321.8,708,3.10E-02
2324.7,708.5,2.67E-02
2327.7,709,1.92E-02
2330.6,709.5,7.25E-03
2333.6,710,1.31E-04
2336.5,710.5,-7.35E-03
2339.4,711,-2.15E-02
2342.4,711.5,-2.98E-02
2345.3,712,-3.28E-02
2348.3,712.5,-3.43E-02
2351.2,713,-3.41E-02
2354.2,713.5,-3.49E-02
2357.1,714,-2.98E-02
2360.1,714.5,-2.67E-02
2363,715,-2.02E-02
2366,715.5,-1.93E-02
2368.9,716,-1.46E-02
2371.9,716.5,-1.28E-02
2374.9,717,-1.05E-02
2377.8,717.5,-7.98E-03
2380.8,718,-4.45E-03
2383.7,718.5,-3.13E-03
2386.7,719,-3.93E-03
2389.6,719.5,-5.25E-03
2392.6,720,-2.90E-03
2395.5,720.5,-1.26E-03
2398.5,721,-1.03E-03
2401.4,721.5,-7.35E-04
2404.4,722,3.59E-04
2407.3,722.5,1.79E-03
2410.3,723,-2.70E-03
2413.3,723.5,1.41E-03
2416.2,724,1.34E-03
2419.2,724.5,1.31E-03
2422.1,725,2.55E-03
2425.1,725.5,4.17E-03
2428.1,726,6.40E-03
2431,726.5,4.98E-03
2434,727,5.76E-03
2436.9,727.5,7.12E-03
2439.9,728,6.88E-03
2442.8,728.5,8.51E-03
2445.8,729,1.28E-02
2448.7,729.5,8.88E-03
2451.7,730,1.02E-02
2454.7,730.5,1.08E-02
2457.6,731,1.25E-02
2460.6,731.5,8.91E-03
2463.5,732,9.00E-03
2466.5,732.5,1.06E-02
2469.4,733,1.15E-02
2472.4,733.5,1.25E-02
2475.4,734,1.20E-02
2478.4,734.5,1.46E-02
2481.3,735,1.31E-02
2484.3,735.5,1.39E-02
2487.2,736,1.30E-02
2490.2,736.5,1.26E-02
2493.1,737,1.22E-02
2496.1,737.5,1.23E-02
2499,738,1.43E-02
2502,738.5,1.15E-02
2504.9,739,1.35E-02
2507.9,739.5,1.15E-02
2510.8,740,1.32E-02
2513.8,740.5,1.26E-02
2516.8,741,1.31E-02
2519.7,741.5,1.08E-02
2522.7,742,1.40E-02
2525.7,742.5,1.46E-02
2528.7,743,1.43E-02
2531.7,743.5,1.63E-02
2534.6,744,1.52E-02
2537.6,744.5,1.70E-02
2540.6,745,1.76E-02
2543.5,745.5,1.73E-02
2546.5,746,1.80E-02
2549.4,746.5,1.88E-02
2552.4,747,1.67E-02
2555.4,747.5,1.69E-02
2558.3,748,1.90E-02
2561.3,748.5,1.96E-02
2564.2,749,1.94E-02
2567.2,749.5,2.13E-02
2570.2,750,2.06E-02
2573.1,750.5,2.00E-02
2576.1,751,2.07E-02
2579,751.5,1.91E-02
2582,752,1.84E-02
2585,752.5,2.07E-02
2587.9,753,2.13E-02
2590.9,753.5,2.19E-02
2593.8,754,1.95E-02
2596.8,754.5,2.09E-02
2599.8,755,2.15E-02
2602.8,755.5,2.08E-02
2605.7,756,2.18E-02
2608.7,756.5,2.17E-02
2611.6,757,2.23E-02
2614.6,757.5,2.44E-02
2617.5,758,2.65E-02
2620.5,758.5,2.57E-02
2623.5,759,2.38E-02
2626.4,759.5,2.62E-02
2629.4,760,2.74E-02
2632.4,760.5,2.59E-02
2635.3,761,2.62E-02
2638.3,761.5,2.74E-02
2641.3,762,2.78E-02
2644.2,762.5,2.69E-02
2647.2,763,2.96E-02
2650.2,763.5,3.22E-02
2653.1,764,2.99E-02
2656.1,764.5,2.81E-02
2659,765,3.08E-02
2662,765.5,3.10E-02
2665,766,3.20E-02
2667.9,766.5,3.15E-02
2670.9,767,3.14E-02
2673.9,767.5,3.54E-02
2676.8,768,3.19E-02
2679.8,768.5,3.35E-02
2682.8,769,3.56E-02
2685.7,769.5,3.41E-02
2688.7,770,3.39E-02
2691.7,770.5,3.33E-02
2694.6,771,3.53E-02
2697.6,771.5,3.61E-02
2700.5,772,3.83E-02
2703.5,772.5,3.78E-02
2706.4,773,3.79E-02
2709.4,773.5,3.54E-02
2712.4,774,3.67E-02
2715.3,774.5,3.76E-02
2718.3,775,3.67E-02
2721.3,775.5,3.77E-02
2724.3,776,4.04E-02
2727.2,776.5,3.64E-02
2730.2,777,4.10E-02
2733.2,777.5,3.85E-02
2736.1,778,4.09E-02
2739.1,778.5,3.78E-02
2742.1,779,3.78E-02
2745.1,779.5,4.06E-02
2748,780,4.07E-02
2751,780.5,4.25E-02
2754,781,4.03E-02
2756.9,781.5,4.09E-02
2759.9,782,4.25E-02
2762.9,782.5,4.07E-02
2765.9,783,4.21E-02
2768.8,783.5,4.17E-02
2771.8,784,4.09E-02
2774.8,784.5,4.11E-02
2777.8,785,4.35E-02
2780.8,785.5,4.13E-02
2783.8,786,3.92E-02
2786.8,786.5,4.57E-02
2789.7,787,4.18E-02
2792.7,787.5,4.21E-02
2795.7,788,4.38E-02
2798.7,788.5,4.19E-02
2801.6,789,4.26E-02
2804.6,789.5,4.73E-02
2807.6,790,4.47E-02
2810.6,790.5,4.79E-02
2813.6,791,4.52E-02
2816.5,791.5,4.67E-02
2819.5,792,4.91E-02
2822.5,792.5,4.91E-02
2825.5,793,4.81E-02
2828.5,793.5,4.81E-02
2831.4,794,4.85E-02
2834.4,794.5,5.00E-02
2837.4,795,4.98E-02
2840.4,795.5,4.98E-02
2843.4,796,4.64E-02
2846.3,796.5,5.09E-02
2849.3,797,4.98E-02
2852.3,797.5,5.16E-02
2855.3,798,5.13E-02
2858.3,798.5,5.22E-02
2861.3,799,5.37E-02
2864.2,799.5,5.53E-02
2867.2,800,5.30E-02
2870.2,800.5,5.45E-02
2873.2,801,5.27E-02
2876.2,801.5,5.23E-02
2879.2,802,5.47E-02
2882.1,802.5,5.43E-02
2885.1,803,5.39E-02
2888.1,803.5,5.23E-02
2891.1,804,5.37E-02
2894.1,804.5,5.46E-02
2897.1,805,5.31E-02
2900.1,805.5,5.37E-02
2903,806,5.39E-02
2906,806.5,5.27E-02
2909,807,5.42E-02
2912,807.5,5.64E-02
2915,808,5.73E-02
2917.9,808.5,5.63E-02
2920.9,809,5.59E-02
2923.9,809.5,5.88E-02
2927,810,5.82E-02
2929.9,810.5,5.95E-02
2932.9,811,5.78E-02
2935.9,811.5,5.95E-02
2938.9,812,5.90E-02
2941.9,812.5,5.61E-02
2944.9,813,5.81E-02
2947.9,813.5,5.91E-02
2950.9,814,5.78E-02
2953.8,814.5,5.81E-02
2956.8,815,5.91E-02
2959.8,815.5,5.63E-02
2962.8,816,5.64E-02
2965.8,816.5,5.85E-02
2968.8,817,6.19E-02
2971.8,817.5,5.93E-02
2974.8,818,5.74E-02
2977.8,818.5,6.10E-02
2980.8,819,6.17E-02
2983.8,819.5,5.90E-02
2986.8,820,5.90E-02
2989.7,820.5,6.05E-02
2992.7,821,6.15E-02
2995.7,821.5,6.18E-02
2998.7,822,6.13E-02
