time,Temp,TGA
958.8,472.5,3.8616
961.7,473,3.8594
964.6,473.5,3.859
967.4,474,3.8574
970.3,474.5,3.8561
973.2,475,3.8551
976,475.5,3.8548
978.9,476,3.8538
981.8,476.5,3.8534
984.7,477,3.8521
987.6,477.5,3.8521
990.4,478,3.8504
993.3,478.5,3.8489
996.2,479,3.8488
999,479.5,3.8475
1001.9,480,3.8475
1004.8,480.5,3.8462
1007.6,481,3.8463
1010.5,481.5,3.8435
1013.4,482,3.8422
1016.3,482.5,3.8401
1019.1,483,3.8385
1022,483.5,3.8383
1024.9,484,3.837
1027.7,484.5,3.8373
1030.6,485,3.836
1033.5,485.5,3.8359
1036.4,486,3.8347
1039.2,486.5,3.8334
1042.1,487,3.8334
1045,487.5,3.834
1047.8,488,3.8327
1050.7,488.5,3.8314
1053.6,489,3.8314
1056.4,489.5,3.8314
1059.3,490,3.8301
1062.2,490.5,3.8301
1065,491,3.8287
1067.9,491.5,3.8276
1070.7,492,3.8274
1073.6,492.5,3.8261
1076.5,493,3.8261
1079.3,493.5,3.8235
1082.2,494,3.8235
1085.1,494.5,3.8221
1087.9,495,3.8235
1090.8,495.5,3.8235
1093.7,496,3.8223
1096.5,496.5,3.8222
1099.4,497,3.8208
1102.3,497.5,3.8208
1105.1,498,3.8195
1108,498.5,3.8195
1110.8,499,3.8198
1113.7,499.5,3.8208
1116.5,500,3.8208
1119.4,500.5,3.8208
1122.3,501,3.8208
1125.2,501.5,3.8195
1128,502,3.8195
1130.9,502.5,3.8195
1133.7,503,3.8195
1136.6,503.5,3.8195
1139.5,504,3.8195
1142.3,504.5,3.8193
1145.2,505,3.8185
1148.1,505.5,3.8182
1150.9,506,3.8182
1153.8,506.5,3.8182
1156.6,507,3.8169
1159.5,507.5,3.8172
1162.4,508,3.8172
1165.2,508.5,3.8172
1168.1,509,3.8172
1171,509.5,3.8182
1173.9,510,3.8186
1176.7,510.5,3.8172
1179.6,511,3.8172
1182.5,511.5,3.8159
1185.4,512,3.8159
1188.2,512.5,3.8159
1191.1,513,3.8159
1193.9,513.5,3.8159
1196.8,514,3.8147
1199.7,514.5,3.8144
1202.6,515,3.8133
1205.4,515.5,3.8133
1208.3,516,3.8126
1211.2,516.5,3.8126
1214.1,517,3.8126
1216.9,517.5,3.8126
1219.8,518,3.812
1222.7,518.5,3.8119
1225.6,519,3.8133
1228.4,519.5,3.8131
1231.3,520,3.812
1234.2,520.5,3.812
1237,521,3.812
1239.9,521.5,3.8106
1242.8,522,3.8107
1245.6,522.5,3.8106
1248.5,523,3.8093
1251.4,523.5,3.8093
1254.2,524,3.8093
1257.1,524.5,3.8093
1260,525,3.8093
1262.8,525.5,3.8093
1265.7,526,3.8084
1268.6,526.5,3.807
1271.5,527,3.8067
1274.3,527.5,3.8054
1277.2,528,3.8054
1280.1,528.5,3.8057
1282.9,529,3.8067
1285.8,529.5,3.8067
1288.6,530,3.8067
1291.5,530.5,3.8064
1294.4,531,3.8054
1297.2,531.5,3.8054
1300.1,532,3.8041
1303,532.5,3.8041
1305.8,533,3.8041
1308.7,533.5,3.8041
1311.5,534,3.8027
1314.4,534.5,3.8028
1317.2,535,3.8026
1320.1,535.5,3.8028
1323,536,3.8027
1325.8,536.5,3.8029
1328.7,537,3.8001
1331.6,537.5,3.8
1334.4,538,3.7988
1337.3,538.5,3.7988
1340.1,539,3.7975
1343,539.5,3.7975
1345.9,540,3.796
1348.7,540.5,3.7949
1351.6,541,3.7947
1354.5,541.5,3.7935
1357.3,542,3.7935
1360.2,542.5,3.7929
1363.1,543,3.7922
1365.9,543.5,3.7923
1368.8,544,3.7909
1371.6,544.5,3.7906
1374.5,545,3.7897
1377.4,545.5,3.7892
1380.3,546,3.787
1383.1,546.5,3.7866
1386,547,3.7853
1388.9,547.5,3.7853
1391.7,548,3.784
1394.6,548.5,3.7834
1397.5,549,3.7826
1400.4,549.5,3.7814
1403.3,550,3.7787
1406.2,550.5,3.7782
1409,551,3.7759
1411.9,551.5,3.7749
1414.8,552,3.774
1417.7,552.5,3.7731
1420.6,553,3.7727
1423.4,553.5,3.7717
1426.3,554,3.7704
1429.2,554.5,3.7691
1432.1,555,3.767
1435,555.5,3.7652
1437.8,556,3.7638
1440.7,556.5,3.7637
1443.6,557,3.7624
1446.5,557.5,3.7612
1449.4,558,3.7601
1452.3,558.5,3.7585
1455.1,559,3.7568
1458,559.5,3.7551
1460.9,560,3.7537
1463.8,560.5,3.7504
1466.7,561,3.7489
1469.5,561.5,3.7474
1472.4,562,3.7457
1475.3,562.5,3.7447
1478.2,563,3.7427
1481,563.5,3.7402
1483.9,564,3.7389
1486.8,564.5,3.7376
1489.7,565,3.7354
1492.5,565.5,3.7335
1495.4,566,3.7318
1498.3,566.5,3.7293
1501.1,567,3.7268
1504,567.5,3.7252
1506.9,568,3.7234
1509.8,568.5,3.7209
1512.7,569,3.7179
1515.6,569.5,3.7171
1518.4,570,3.7142
1521.3,570.5,3.713
1524.2,571,3.7111
1527.1,571.5,3.7095
1529.9,572,3.7071
1532.8,572.5,3.7056
1535.7,573,3.7018
1538.6,573.5,3.6996
1541.5,574,3.698
1544.4,574.5,3.6956
1547.3,575,3.6935
1550.1,575.5,3.6903
1553,576,3.6875
1555.9,576.5,3.6852
1558.8,577,3.6822
1561.7,577.5,3.6808
1564.6,578,3.6791
1567.4,578.5,3.6762
1570.3,579,3.6731
1573.1,579.5,3.6696
1576,580,3.6666
1578.9,580.5,3.6637
1581.8,581,3.6604
1584.7,581.5,3.6587
1587.5,582,3.6556
1590.4,582.5,3.6524
1593.3,583,3.6509
1596.2,583.5,3.6466
1599.1,584,3.6431
1601.9,584.5,3.6396
1604.8,585,3.6376
1607.7,585.5,3.635
1610.6,586,3.632
1613.5,586.5,3.6295
1616.4,587,3.6263
1619.3,587.5,3.6222
1622.3,588,3.6166
1625.2,588.5,3.6125
1628.1,589,3.6086
1630.9,589.5,3.6041
1633.8,590,3.599
1636.7,590.5,3.595
1639.6,591,3.5908
1642.5,591.5,3.5867
1645.4,592,3.5814
1648.3,592.5,3.5777
1651.2,593,3.5731
1654.1,593.5,3.5689
1657,594,3.5634
1659.9,594.5,3.5574
1662.8,595,3.5519
1665.7,595.5,3.5456
1668.6,596,3.5414
1671.5,596.5,3.5346
1674.4,597,3.528
1677.3,597.5,3.5206
1680.2,598,3.5155
1683.1,598.5,3.5087
1686,599,3.5016
1688.9,599.5,3.4962
1691.8,600,3.488
1694.7,600.5,3.4787
1697.6,601,3.4707
1700.5,601.5,3.4638
1703.4,602,3.4555
1706.3,602.5,3.447
1709.2,603,3.4379
1712.1,603.5,3.4286
1715,604,3.4189
1718,604.5,3.4091
1720.9,605,3.3985
1723.8,605.5,3.3877
1726.7,606,3.3765
1729.6,606.5,3.3656
1732.5,607,3.3542
1735.4,607.5,3.3422
1738.3,608,3.3302
1741.2,608.5,3.3167
1744.1,609,3.3024
1747,609.5,3.2893
1750,610,3.2762
1752.8,610.5,3.2616
1755.7,611,3.2479
1758.6,611.5,3.2317
1761.5,612,3.2175
1764.4,612.5,3.2018
1767.4,613,3.1854
1770.3,613.5,3.1669
1773.2,614,3.1495
1776.2,614.5,3.1317
1779.1,615,3.1146
1782.1,615.5,3.0958
1785,616,3.0741
1787.9,616.5,3.0554
1790.8,617,3.0367
1793.8,617.5,3.0153
1796.7,618,2.9928
1799.6,618.5,2.9705
1802.5,619,2.9493
1805.5,619.5,2.9267
1808.4,620,2.9023
1811.4,620.5,2.8773
1814.3,621,2.8529
1817.2,621.5,2.828
1820.2,622,2.8031
1823.1,622.5,2.7761
1826,623,2.7498
1829,623.5,2.724
1831.9,624,2.6978
1834.8,624.5,2.6684
1837.8,625,2.6391
1840.7,625.5,2.6106
1843.6,626,2.5823
1846.6,626.5,2.5529
1849.5,627,2.5198
1852.4,627.5,2.4888
1855.4,628,2.4601
1858.3,628.5,2.4274
1861.2,629,2.3949
1864.2,629.5,2.3601
1867.1,630,2.3267
1870,630.5,2.2941
1873,631,2.2612
1875.9,631.5,2.2256
1878.8,632,2.1903
1881.8,632.5,2.1571
1884.7,633,2.1225
1887.6,633.5,2.0874
1890.6,634,2.0508
1893.5,634.5,2.015
1896.4,635,1.9798
1899.4,635.5,1.9444
1902.3,636,1.9069
1905.2,636.5,1.8705
1908.1,637,1.8369
1911,637.5,1.802
1914,638,1.7654
1916.9,638.5,1.7279
1919.8,639,1.6933
1922.7,639.5,1.6587
1925.6,640,1.6217
1928.5,640.5,1.5843
1931.5,641,1.5476
1934.4,641.5,1.5138
1937.3,642,1.479
1940.2,642.5,1.4428
1943.1,643,1.4063
1946,643.5,1.3712
1948.9,644,1.3377
1951.9,644.5,1.3025
1954.8,645,1.2678
1957.7,645.5,1.2323
1960.6,646,1.1984
1963.5,646.5,1.1661
1966.4,647,1.1326
1969.3,647.5,1.0983
1972.2,648,1.0637
1975.1,648.5,1.0326
1978,649,1.0007
1980.9,649.5,0.9699
1983.8,650,0.938
1986.7,650.5,0.9065
1989.6,651,0.8783
1992.5,651.5,0.8497
1995.4,652,0.8207
1998.3,652.5,0.789
2001.1,653,0.7607
2004,653.5,0.7339
2006.9,654,0.7071
2009.8,654.5,0.6803
2012.7,655,0.654
2015.6,655.5,0.627
2018.5,656,0.6026
2021.4,656.5,0.5792
2024.3,657,0.5565
2027.1,657.5,0.5313
2030,658,0.5083
2032.9,658.5,0.4873
2035.8,659,0.4653
2038.7,659.5,0.444
2041.6,660,0.4231
2044.5,660.5,0.4029
2047.4,661,0.3844
2050.3,661.5,0.3649
2053.1,662,0.3464
2056,662.5,0.3292
2058.9,663,0.3114
2061.8,663.5,0.2957
2064.7,664,0.2804
2067.6,664.5,0.2649
2070.5,665,0.2483
2073.4,665.5,0.2343
2076.3,666,0.2196
2079.2,666.5,0.2068
2082.1,667,0.1936
2084.9,667.5,0.1805
2087.8,668,0.168
2090.7,668.5,0.1568
2093.6,669,0.1468
2096.5,669.5,0.1356
2099.4,670,0.1239
2102.3,670.5,0.1141
2105.2,671,0.1043
2108.1,671.5,0.0943
2111,672,0.0846
2113.9,672.5,0.0751
2116.9,673,0.0672
2119.8,673.5,0.0582
2122.7,674,0.0524
2125.6,674.5,0.0444
2128.5,675,0.0374
2131.4,675.5,0.0313
2134.3,676,0.0256
2137.2,676.5,0.0205
2140.1,677,0.0138
2143,677.5,0.0075
2146,678,0.0031
2148.9,678.5,-0.0007
2151.8,679,-0.0065
2154.7,679.5,-0.0101
2157.6,680,-0.0138
2160.5,680.5,-0.0181
2163.4,681,-0.023
2166.4,681.5,-0.0258
2169.3,682,-0.0302
2172.2,682.5,-0.0348
2175.1,683,-0.0365
2178,683.5,-0.0396
2181,684,-0.0418
2183.9,684.5,-0.0434
2186.8,685,-0.0451
2189.7,685.5,-0.0483
2192.7,686,-0.0503
2195.6,686.5,-0.0532
2198.5,687,-0.0559
2201.4,687.5,-0.0578
2204.4,688,-0.0602
2207.3,688.5,-0.0636
2210.2,689,-0.0649
2213.1,689.5,-0.0662
2216.1,690,-0.068
2219,690.5,-0.0691
2221.9,691,-0.0701
2224.9,691.5,-0.0714
2227.8,692,-0.072
2230.7,692.5,-0.0736
2233.7,693,-0.0749
2236.6,693.5,-0.0756
2239.5,694,-0.0758
2242.5,694.5,-0.0771
2245.4,695,-0.0784
2248.3,695.5,-0.0784
2251.3,696,-0.0797
2254.2,696.5,-0.0807
2257.1,697,-0.0819
2260.1,697.5,-0.0823
2263,698,-0.0823
2265.9,698.5,-0.0837
2268.9,699,-0.085
2271.8,699.5,-0.085
2274.8,700,-0.0861
2277.7,700.5,-0.0863
2280.6,701,-0.085
2283.6,701.5,-0.0863
2286.5,702,-0.0863
2289.4,702.5,-0.0876
2292.4,703,-0.0886
2295.3,703.5,-0.0886
2298.3,704,-0.0899
2301.2,704.5,-0.0899
2304.1,705,-0.0902
2307.1,705.5,-0.0902
2310,706,-0.0902
2313,706.5,-0.0915
2315.9,707,-0.0929
2318.8,707.5,-0.0915
2321.8,708,-0.0915
2324.7,708.5,-0.0915
2327.7,709,-0.0915
2330.6,709.5,-0.0915
2333.6,710,-0.0904
2336.5,710.5,-0.0902
2339.4,711,-0.0909
2342.4,711.5,-0.0912
2345.3,712,-0.0912
2348.3,712.5,-0.0913
2351.2,713,-0.0909
2354.2,713.5,-0.0909
2357.1,714,-0.0922
2360.1,714.5,-0.0922
2363,715,-0.0922
2366,715.5,-0.0922
2368.9,716,-0.0922
2371.9,716.5,-0.0923
2374.9,717,-0.0935
2377.8,717.5,-0.0935
2380.8,718,-0.0935
2383.7,718.5,-0.0929
2386.7,719,-0.0929
2389.6,719.5,-0.0922
2392.6,720,-0.0929
2395.5,720.5,-0.0929
2398.5,721,-0.0932
2401.4,721.5,-0.0942
2404.4,722,-0.0942
2407.3,722.5,-0.0929
2410.3,723,-0.0928
2413.3,723.5,-0.0916
2416.2,724,-0.0915
2419.2,724.5,-0.0922
2422.1,725,-0.0929
2425.1,725.5,-0.0929
2428.1,726,-0.0929
2431,726.5,-0.0929
2434,727,-0.0929
2436.9,727.5,-0.0929
2439.9,728,-0.0924
2442.8,728.5,-0.0902
2445.8,729,-0.092
2448.7,729.5,-0.0922
2451.7,730,-0.0922
2454.7,730.5,-0.0909
2457.6,731,-0.0909
2460.6,731.5,-0.0909
2463.5,732,-0.0909
2466.5,732.5,-0.0909
2469.4,733,-0.0909
2472.4,733.5,-0.0918
2475.4,734,-0.0928
2478.4,734.5,-0.0932
2481.3,735,-0.0932
2484.3,735.5,-0.0932
2487.2,736,-0.0929
2490.2,736.5,-0.0929
2493.1,737,-0.0929
2496.1,737.5,-0.0929
2499,738,-0.0929
2502,738.5,-0.0929
2504.9,739,-0.0926
2507.9,739.5,-0.0925
2510.8,740,-0.0925
2513.8,740.5,-0.0925
2516.8,741,-0.0939
2519.7,741.5,-0.0938
2522.7,742,-0.0938
2525.7,742.5,-0.0928
2528.7,743,-0.0929
2531.7,743.5,-0.0928
2534.6,744,-0.0935
2537.6,744.5,-0.0934
2540.6,745,-0.0932
2543.5,745.5,-0.0932
2546.5,746,-0.0932
2549.4,746.5,-0.0932
2552.4,747,-0.0932
2555.4,747.5,-0.0932
2558.3,748,-0.0932
2561.3,748.5,-0.0925
2564.2,749,-0.0925
2567.2,749.5,-0.0922
2570.2,750,-0.0912
2573.1,750.5,-0.0912
2576.1,751,-0.0911
2579,751.5,-0.0912
2582,752,-0.0925
2585,752.5,-0.0925
2587.9,753,-0.0925
2590.9,753.5,-0.0925
2593.8,754,-0.0925
2596.8,754.5,-0.0925
2599.8,755,-0.0912
2602.8,755.5,-0.0925
2605.7,756,-0.0925
2608.7,756.5,-0.0935
2611.6,757,-0.0935
2614.6,757.5,-0.0935
2617.5,758,-0.0935
2620.5,758.5,-0.0935
2623.5,759,-0.0935
2626.4,759.5,-0.0935
2629.4,760,-0.0935
2632.4,760.5,-0.0922
2635.3,761,-0.0922
2638.3,761.5,-0.0932
2641.3,762,-0.0942
2644.2,762.5,-0.0942
2647.2,763,-0.0942
2650.2,763.5,-0.0942
2653.1,764,-0.0942
2656.1,764.5,-0.0942
2659,765,-0.0942
2662,765.5,-0.0929
2665,766,-0.0929
2667.9,766.5,-0.093
2670.9,767,-0.0915
2673.9,767.5,-0.0915
2676.8,768,-0.0915
2679.8,768.5,-0.0929
2682.8,769,-0.0915
2685.7,769.5,-0.0916
2688.7,770,-0.0915
2691.7,770.5,-0.0916
2694.6,771,-0.0922
2697.6,771.5,-0.0922
2700.5,772,-0.0922
2703.5,772.5,-0.0922
2706.4,773,-0.0922
2709.4,773.5,-0.0922
2712.4,774,-0.0922
2715.3,774.5,-0.0922
2718.3,775,-0.0908
2721.3,775.5,-0.0917
2724.3,776,-0.0922
2727.2,776.5,-0.0922
2730.2,777,-0.0909
2733.2,777.5,-0.0912
2736.1,778,-0.0922
2739.1,778.5,-0.0922
2742.1,779,-0.0935
2745.1,779.5,-0.0928
2748,780,-0.0922
2751,780.5,-0.0922
2754,781,-0.0922
2756.9,781.5,-0.0922
2759.9,782,-0.0922
2762.9,782.5,-0.0922
2765.9,783,-0.0922
2768.8,783.5,-0.0921
2771.8,784,-0.0929
2774.8,784.5,-0.0929
2777.8,785,-0.0922
2780.8,785.5,-0.0923
2783.8,786,-0.0909
2786.8,786.5,-0.0922
2789.7,787,-0.0928
2792.7,787.5,-0.0922
2795.7,788,-0.0909
2798.7,788.5,-0.0909
2801.6,789,-0.0922
2804.6,789.5,-0.0922
2807.6,790,-0.0922
2810.6,790.5,-0.0935
2813.6,791,-0.0935
2816.5,791.5,-0.0935
2819.5,792,-0.0935
2822.5,792.5,-0.0935
2825.5,793,-0.0935
2828.5,793.5,-0.0935
2831.4,794,-0.0922
2834.4,794.5,-0.0922
2837.4,795,-0.0922
2840.4,795.5,-0.0922
2843.4,796,-0.0922
2846.3,796.5,-0.0919
2849.3,797,-0.0912
2852.3,797.5,-0.0909
2855.3,798,-0.0909
2858.3,798.5,-0.0909
2861.3,799,-0.0916
2864.2,799.5,-0.0922
2867.2,800,-0.0932
2870.2,800.5,-0.0932
2873.2,801,-0.0932
2876.2,801.5,-0.0932
2879.2,802,-0.0932
2882.1,802.5,-0.0932
2885.1,803,-0.0925
2888.1,803.5,-0.0925
2891.1,804,-0.0925
2894.1,804.5,-0.0925
2897.1,805,-0.0925
2900.1,805.5,-0.0929
2903,806,-0.0938
2906,806.5,-0.0931
2909,807,-0.0925
2912,807.5,-0.0925
2915,808,-0.0925
2917.9,808.5,-0.0925
2920.9,809,-0.0925
2923.9,809.5,-0.0939
2927,810,-0.0938
2929.9,810.5,-0.0926
2932.9,811,-0.0915
2935.9,811.5,-0.0929
2938.9,812,-0.0929
2941.9,812.5,-0.0929
2944.9,813,-0.0942
2947.9,813.5,-0.0942
2950.9,814,-0.0929
2953.8,814.5,-0.0929
2956.8,815,-0.0922
2959.8,815.5,-0.0909
2962.8,816,-0.0903
2965.8,816.5,-0.0915
2968.8,817,-0.0915
2971.8,817.5,-0.0929
2974.8,818,-0.0929
2977.8,818.5,-0.0929
2980.8,819,-0.0915
2983.8,819.5,-0.0915
2986.8,820,-0.0915
2989.7,820.5,-0.0929
2992.7,821,-0.0929
2995.7,821.5,-0.0929
2998.7,822,-0.0929
