Temp,time,TGA,DSC
331.7,122.3,3.8956,0.19256
331.8,123,3.8968,0.19398
331.9,123.7,3.8968,0.19857
332,124.4,3.8968,0.19906
332.1,125.1,3.8964,0.19769
332.2,125.8,3.8954,0.19736
332.3,126.5,3.8963,0.19684
332.4,127.2,3.8965,0.19934
332.5,127.9,3.8952,0.19873
332.6,128.6,3.8955,0.19964
332.7,129.3,3.8959,0.20084
332.8,130,3.8953,0.20195
332.9,130.7,3.8952,0.20208
333,131.4,3.8953,0.20271
333.1,132.1,3.8949,0.20179
333.2,132.8,3.8953,0.20501
333.3,133.5,3.8952,0.20506
333.4,134.2,3.8959,0.20377
333.5,134.9,3.8964,0.20535
333.6,135.6,3.8954,0.20531
333.7,136.3,3.8954,0.20657
333.8,137,3.8954,0.20777
333.9,137.7,3.8953,0.20726
334,138.4,3.896,0.20919
334.1,139.1,3.8959,0.2109
334.2,139.8,3.8954,0.211
334.3,140.4,3.8953,0.21007
334.4,141.1,3.8955,0.21012
334.5,141.8,3.8966,0.21049
334.6,142.5,3.8967,0.21337
334.7,143.2,3.8967,0.21251
334.8,143.9,3.8965,0.21356
334.9,144.5,3.8954,0.2141
335,145.2,3.896,0.21451
335.1,145.9,3.8967,0.21214
335.2,146.5,3.8965,0.21414
335.3,147.2,3.8954,0.21425
335.4,147.9,3.8956,0.21656
335.5,148.6,3.8965,0.21642
335.6,149.2,3.8967,0.21543
335.7,149.9,3.8967,0.21887
335.8,150.6,3.8967,0.21649
335.9,151.2,3.8963,0.21807
336,151.9,3.8954,0.21734
336.1,152.6,3.8962,0.21828
336.2,153.2,3.8968,0.21872
336.3,153.9,3.8962,0.21816
336.4,154.5,3.8953,0.2184
336.5,155.2,3.8952,0.22229
336.6,155.9,3.8952,0.22278
336.7,156.5,3.8956,0.22248
336.8,157.2,3.8952,0.22249
336.9,157.9,3.8953,0.22155
337,158.6,3.8952,0.22054
337.1,159.2,3.8953,0.22313
337.2,159.9,3.8948,0.22346
337.3,160.5,3.894,0.22174
337.4,161.2,3.8939,0.22346
337.5,161.9,3.894,0.22437
337.6,162.5,3.8939,0.2251
337.7,163.2,3.8949,0.22407
337.8,163.8,3.8953,0.22371
337.9,164.5,3.8952,0.22544
338,165.2,3.8952,0.22745
338.1,165.8,3.8953,0.22558
338.2,166.5,3.8952,0.22454
338.3,167.1,3.8953,0.22597
338.4,167.8,3.8954,0.22601
338.5,168.4,3.8955,0.22592
338.6,169.1,3.8966,0.22766
338.7,169.7,3.8961,0.22587
338.8,170.4,3.8954,0.2274
338.9,171.1,3.8954,0.2299
339,171.7,3.8954,0.23007
339.1,172.3,3.8954,0.22973
339.2,173,3.8954,0.22967
339.3,173.6,3.8954,0.22881
339.4,174.3,3.8954,0.22998
339.5,174.9,3.8954,0.23004
339.6,175.6,3.8964,0.22912
339.7,176.2,3.8967,0.22956
339.8,176.9,3.8967,0.23323
339.9,177.5,3.8958,0.23213
340,178.2,3.8954,0.23171
340.1,178.8,3.8954,0.23283
340.2,179.5,3.8954,0.2327
340.3,180.1,3.8953,0.23467
340.4,180.8,3.8956,0.23318
340.5,181.4,3.8966,0.23372
340.6,182.1,3.8967,0.23371
340.7,182.7,3.8967,0.23334
340.8,183.3,3.8967,0.23449
340.9,184,3.8967,0.23581
341,184.6,3.8963,0.2349
341.1,185.3,3.8955,0.23492
341.2,185.9,3.8953,0.23558
341.3,186.5,3.8954,0.23655
341.4,187.2,3.8954,0.23679
341.5,187.8,3.8961,0.23777
341.6,188.5,3.8967,0.23814
341.7,189.1,3.8958,0.23585
341.8,189.8,3.8955,0.23597
341.9,190.4,3.8967,0.23595
342,191,3.8968,0.23703
342.1,191.7,3.8973,0.238
342.2,192.3,3.8982,0.23822
342.3,193,3.8982,0.23947
342.4,193.6,3.8982,0.23887
342.5,194.3,3.8982,0.23901
342.6,194.9,3.8977,0.23838
342.7,195.6,3.8956,0.23931
342.8,196.2,3.8956,0.23814
342.9,196.9,3.8956,0.23757
343,197.5,3.8956,0.24107
343.1,198.2,3.8956,0.2423
343.2,198.8,3.8956,0.24127
343.3,199.5,3.8957,0.24165
343.4,200.1,3.8951,0.24245
343.5,200.8,3.8943,0.24121
343.6,201.4,3.8943,0.24149
343.7,202.1,3.8943,0.24124
343.8,202.7,3.8943,0.24247
343.9,203.4,3.8943,0.24317
344,204,3.8943,0.24236
344.1,204.6,3.8943,0.24573
344.2,205.3,3.8943,0.24451
344.3,205.9,3.8942,0.24489
344.4,206.6,3.8944,0.24433
344.5,207.2,3.8945,0.24461
344.6,207.8,3.8942,0.24433
344.7,208.5,3.8943,0.24559
344.8,209.1,3.8943,0.24569
344.9,209.8,3.8943,0.24621
345,210.4,3.8942,0.24633
345.1,211,3.8947,0.24525
345.2,211.7,3.8955,0.24731
345.3,212.3,3.8956,0.24675
345.4,212.9,3.8956,0.24833
345.5,213.6,3.8947,0.24658
345.6,214.2,3.8943,0.24875
345.7,214.8,3.8943,0.24745
345.8,215.5,3.8943,0.24791
345.9,216.1,3.8954,0.24795
346,216.7,3.8954,0.24873
346.1,217.4,3.8944,0.24958
346.2,218,3.8943,0.2512
346.3,218.6,3.8943,0.2498
346.4,219.3,3.8942,0.2493
346.5,219.9,3.8934,0.25067
346.6,220.6,3.8929,0.25028
346.7,221.2,3.893,0.25278
346.8,221.8,3.8929,0.25192
346.9,222.5,3.893,0.25228
347,223.1,3.8925,0.25097
347.1,223.7,3.8917,0.25337
347.2,224.3,3.8922,0.25293
347.3,225,3.8929,0.2524
347.4,225.6,3.8929,0.25452
347.5,226.3,3.893,0.2559
347.6,226.9,3.8929,0.25519
347.7,227.5,3.8931,0.2549
347.8,228.2,3.8938,0.25402
347.9,228.8,3.894,0.25509
348,229.4,3.8939,0.25461
348.1,230.1,3.8939,0.25587
348.2,230.7,3.8939,0.25633
348.3,231.3,3.8939,0.25555
348.4,231.9,3.8939,0.2562
348.5,232.6,3.8939,0.2577
348.6,233.2,3.8939,0.25884
348.7,233.8,3.8939,0.25857
348.8,234.4,3.8939,0.25954
348.9,235.1,3.8939,0.25947
349,235.7,3.8939,0.25751
349.1,236.3,3.8942,0.25949
349.2,237,3.8943,0.25816
349.3,237.6,3.894,0.25993
349.4,238.2,3.8929,0.25962
349.5,238.8,3.893,0.26083
349.6,239.5,3.894,0.26177
349.7,240.1,3.8942,0.2616
349.8,240.7,3.8932,0.26329
349.9,241.3,3.8929,0.25958
350,242,3.893,0.26223
350.1,242.6,3.8929,0.26262
350.2,243.2,3.893,0.26313
350.3,243.8,3.8929,0.26468
350.4,244.5,3.8934,0.264
350.5,245.1,3.8938,0.26364
350.6,245.7,3.893,0.26341
350.7,246.3,3.8929,0.26394
350.8,247,3.893,0.26456
350.9,247.6,3.8929,0.26302
351,248.2,3.893,0.26457
351.1,248.8,3.8929,0.26431
351.2,249.5,3.893,0.26445
351.3,250.1,3.8927,0.26422
351.4,250.7,3.8923,0.26407
351.5,251.3,3.892,0.26573
351.6,251.9,3.8916,0.266
351.7,252.6,3.8916,0.26488
351.8,253.2,3.8916,0.26467
351.9,253.8,3.8926,0.26562
352,254.4,3.8929,0.26555
352.1,255.1,3.8929,0.26496
352.2,255.7,3.8929,0.26611
352.3,256.3,3.8929,0.26628
352.4,257,3.8929,0.26611
352.5,257.6,3.8923,0.26545
352.6,258.2,3.8915,0.26675
352.7,258.8,3.8917,0.26601
352.8,259.5,3.8916,0.26575
352.9,260.1,3.8919,0.26617
353,260.7,3.8927,0.26424
353.1,261.3,3.893,0.26518
353.2,262,3.8929,0.26482
353.3,262.6,3.893,0.2644
353.4,263.2,3.893,0.26549
353.5,263.9,3.8929,0.26598
353.6,264.5,3.893,0.26807
353.7,265.1,3.8924,0.26657
353.8,265.7,3.8917,0.26613
353.9,266.3,3.8916,0.26611
354,267,3.8916,0.26536
354.1,267.6,3.8916,0.26515
354.2,268.2,3.8916,0.26498
354.3,268.8,3.8916,0.26462
354.4,269.4,3.8926,0.26533
354.5,270.1,3.8919,0.26791
354.6,270.7,3.8916,0.2652
354.7,271.3,3.8916,0.26632
354.8,271.9,3.8916,0.2671
354.9,272.5,3.8916,0.26406
355,273.1,3.8916,0.26534
355.1,273.8,3.8916,0.26595
355.2,274.4,3.8916,0.26464
355.3,275,3.8916,0.26567
355.4,275.6,3.8916,0.26577
355.5,276.2,3.8916,0.26487
355.6,276.8,3.8916,0.26532
355.7,277.4,3.8916,0.26566
355.8,278.1,3.8916,0.26567
355.9,278.7,3.8916,0.2667
356,279.3,3.8917,0.26647
356.1,279.9,3.8915,0.2652
356.2,280.5,3.8921,0.2661
356.3,281.1,3.8929,0.2655
356.4,281.8,3.893,0.26451
356.5,282.4,3.8929,0.26403
356.6,283,3.893,0.2645
356.7,283.6,3.8923,0.26461
356.8,284.2,3.8917,0.26406
356.9,284.8,3.8916,0.26443
357,285.5,3.8916,0.266
357.1,286.1,3.8916,0.26603
357.2,286.7,3.8916,0.26448
357.3,287.3,3.8916,0.26424
357.4,287.9,3.8919,0.2644
357.5,288.5,3.892,0.26507
357.6,289.1,3.8919,0.26427
357.7,289.7,3.8926,0.26565
357.8,290.4,3.8926,0.26291
357.9,291,3.8926,0.26308
358,291.6,3.8926,0.26597
358.1,292.2,3.8926,0.26515
358.2,292.8,3.8926,0.26513
358.3,293.4,3.893,0.26532
358.4,294,3.8926,0.26405
358.5,294.6,3.8916,0.26465
358.6,295.2,3.8916,0.26521
358.7,295.9,3.8916,0.26534
358.8,296.5,3.8916,0.26486
358.9,297.1,3.8916,0.26491
359,297.7,3.8912,0.26361
359.1,298.3,3.8907,0.26419
359.2,298.9,3.8917,0.26204
359.3,299.5,3.8916,0.26253
359.4,300.1,3.8916,0.26434
359.5,300.7,3.8916,0.26387
359.6,301.4,3.8916,0.26331
359.7,302,3.8916,0.26214
359.8,302.6,3.8916,0.26172
359.9,303.2,3.8916,0.26353
360,303.8,3.8916,0.2635
360.1,304.4,3.8918,0.26308
360.2,305,3.8926,0.26499
360.3,305.6,3.8931,0.26498
360.4,306.3,3.8926,0.26286
360.5,306.9,3.8917,0.26436
360.6,307.5,3.8916,0.2649
360.7,308.1,3.8916,0.26316
360.8,308.7,3.8916,0.26471
360.9,309.3,3.8916,0.26515
361,309.9,3.8916,0.26388
361.1,310.5,3.8916,0.26404
361.2,311.1,3.8915,0.2637
361.3,311.8,3.8907,0.26213
361.4,312.4,3.8902,0.26461
361.5,313,3.8903,0.26477
361.6,313.6,3.8903,0.26465
361.7,314.2,3.8903,0.26421
361.8,314.8,3.8903,0.26355
361.9,315.4,3.8902,0.26372
362,316,3.8894,0.2628
362.1,316.6,3.8899,0.26493
362.2,317.2,3.8904,0.26396
362.3,317.8,3.8903,0.26426
362.4,318.4,3.8903,0.26472
362.5,319,3.8903,0.26455
362.6,319.6,3.8903,0.26611
362.7,320.2,3.8903,0.26708
362.8,320.8,3.8903,0.26527
362.9,321.4,3.8903,0.26537
363,322,3.8903,0.26711
363.1,322.6,3.8903,0.2675
363.2,323.2,3.8903,0.26631
363.3,323.8,3.8903,0.26775
363.4,324.4,3.8903,0.26652
363.5,325,3.8904,0.26496
363.6,325.7,3.8899,0.26491
363.7,326.3,3.8891,0.26508
363.8,326.9,3.889,0.2665
363.9,327.5,3.8892,0.26696
364,328.1,3.8901,0.26721
364.1,328.7,3.8904,0.2666
364.2,329.3,3.8903,0.26776
364.3,329.9,3.8904,0.26747
364.4,330.5,3.8895,0.26783
364.5,331.1,3.889,0.26627
364.6,331.7,3.889,0.26612
364.7,332.3,3.889,0.26853
364.8,332.9,3.889,0.26611
364.9,333.5,3.889,0.26569
365,334.1,3.889,0.26719
365.1,334.7,3.889,0.26544
365.2,335.3,3.8892,0.2669
365.3,335.9,3.8896,0.26767
365.4,336.5,3.8897,0.26829
365.5,337.1,3.8897,0.2672
365.6,337.7,3.8896,0.26716
365.7,338.3,3.8897,0.26712
365.8,338.9,3.8888,0.26954
365.9,339.5,3.8886,0.26695
366,340.1,3.8887,0.26641
366.1,340.7,3.8887,0.26754
366.2,341.3,3.8887,0.26896
366.3,341.9,3.8887,0.26737
366.4,342.5,3.8887,0.26792
366.5,343.1,3.8887,0.26835
366.6,343.7,3.8887,0.26791
366.7,344.3,3.8887,0.2682
366.8,344.9,3.8886,0.26962
366.9,345.5,3.8889,0.26906
367,346.1,3.889,0.26853
367.1,346.7,3.889,0.26843
367.2,347.3,3.889,0.27054
367.3,347.9,3.889,0.26964
367.4,348.5,3.889,0.27022
367.5,349.1,3.889,0.27151
367.6,349.7,3.889,0.27079
367.7,350.3,3.8892,0.27195
367.8,350.9,3.8902,0.27283
367.9,351.5,3.8904,0.27285
368,352.1,3.8903,0.27426
368.1,352.7,3.8903,0.27308
368.2,353.3,3.8903,0.27346
368.3,353.9,3.8903,0.27318
368.4,354.5,3.8903,0.2734
368.5,355.1,3.8903,0.27312
368.6,355.7,3.8901,0.2737
368.7,356.3,3.8892,0.2738
368.8,356.9,3.889,0.27323
368.9,357.5,3.889,0.27334
369,358.1,3.889,0.27557
369.1,358.7,3.889,0.27413
369.2,359.3,3.889,0.27361
369.3,359.8,3.889,0.27605
369.4,360.4,3.889,0.27643
369.5,361,3.889,0.27448
369.6,361.6,3.889,0.27448
369.7,362.2,3.8894,0.27492
369.8,362.8,3.8903,0.27614
369.9,363.4,3.8897,0.27607
370,364,3.889,0.27579
370.1,364.6,3.889,0.2741
370.2,365.2,3.889,0.27531
370.3,365.8,3.889,0.27655
370.4,366.4,3.889,0.27539
370.5,367,3.8891,0.27574
370.6,367.6,3.8886,0.27649
370.7,368.2,3.8878,0.27645
370.8,368.8,3.8876,0.27613
370.9,369.4,3.8877,0.27668
371,370,3.8877,0.27688
371.1,370.6,3.8877,0.27749
371.2,371.2,3.8877,0.27642
371.3,371.8,3.8876,0.27635
371.4,372.3,3.888,0.27728
371.5,372.9,3.8888,0.27768
371.6,373.5,3.889,0.27733
371.7,374.1,3.889,0.27791
371.8,374.7,3.8891,0.2784
371.9,375.3,3.8887,0.27712
372,375.9,3.8881,0.27859
372.1,376.5,3.888,0.28042
372.2,377.1,3.888,0.27822
372.3,377.7,3.888,0.27687
372.4,378.3,3.888,0.27905
372.5,378.9,3.888,0.2801
372.6,379.5,3.888,0.27919
372.7,380.1,3.888,0.2791
372.8,380.6,3.888,0.27957
372.9,381.2,3.888,0.2794
373,381.8,3.8879,0.28047
373.1,382.4,3.8876,0.28185
373.2,383,3.8877,0.28177
373.3,383.6,3.8877,0.28221
373.4,384.2,3.8877,0.28102
373.5,384.8,3.8883,0.28065
373.6,385.4,3.8884,0.28081
373.7,386,3.8876,0.28189
373.8,386.6,3.8877,0.28181
373.9,387.2,3.8877,0.28056
374,387.8,3.8877,0.28226
374.1,388.4,3.8877,0.28353
374.2,389,3.8871,0.28127
374.3,389.6,3.8863,0.28283
374.4,390.2,3.8864,0.28321
374.5,390.8,3.8864,0.28307
374.6,391.4,3.8864,0.28382
374.7,392,3.8864,0.28397
374.8,392.6,3.8863,0.28473
374.9,393.1,3.8864,0.28546
375,393.7,3.8862,0.28478
375.1,394.3,3.8852,0.28422
375.2,394.9,3.8851,0.28563
375.3,395.5,3.8859,0.28628
375.4,396.1,3.8864,0.28447
375.5,396.7,3.8864,0.28421
375.6,397.3,3.8864,0.28593
375.7,397.9,3.8864,0.28392
375.8,398.5,3.8864,0.28551
375.9,399.1,3.8864,0.28582
376,399.7,3.8864,0.284
376.1,400.3,3.8864,0.28616
376.2,400.9,3.8864,0.28456
376.3,401.5,3.8864,0.28513
376.4,402,3.8864,0.28603
376.5,402.6,3.8864,0.28678
376.6,403.2,3.8864,0.28729
376.7,403.8,3.8864,0.28639
376.8,404.4,3.8864,0.28697
376.9,405,3.8864,0.28771
377,405.6,3.8864,0.28956
377.1,406.2,3.8864,0.28981
377.2,406.8,3.8863,0.28877
377.3,407.4,3.8873,0.28716
377.4,408,3.8877,0.28612
377.5,408.5,3.8868,0.28686
377.6,409.1,3.8864,0.28633
377.7,409.7,3.8864,0.28748
377.8,410.3,3.8864,0.28794
377.9,410.9,3.8864,0.28906
378,411.5,3.8864,0.28868
378.1,412.1,3.8864,0.28942
378.2,412.7,3.8864,0.29067
378.3,413.3,3.8864,0.28985
378.4,413.9,3.8864,0.28943
378.5,414.4,3.8864,0.29026
378.6,415,3.8864,0.28903
378.7,415.6,3.8864,0.29143
378.8,416.2,3.8864,0.29204
378.9,416.8,3.8864,0.28965
379,417.4,3.8864,0.29087
379.1,418,3.8864,0.29333
379.2,418.5,3.8864,0.29165
379.3,419.1,3.8864,0.29089
379.4,419.7,3.8864,0.29198
379.5,420.3,3.8864,0.29323
379.6,420.9,3.8863,0.29428
379.7,421.5,3.8856,0.29354
379.8,422.1,3.8858,0.29303
379.9,422.7,3.8865,0.29213
380,423.3,3.8863,0.29275
380.1,423.9,3.8864,0.29464
380.2,424.4,3.8864,0.2934
380.3,425,3.8864,0.29325
380.4,425.6,3.8864,0.29397
380.5,426.2,3.8864,0.29369
380.6,426.8,3.8864,0.29444
380.7,427.4,3.8864,0.29427
380.8,428,3.8864,0.29572
380.9,428.6,3.8864,0.29605
381,429.1,3.8863,0.29669
381.1,429.7,3.8855,0.29636
381.2,430.3,3.885,0.29643
381.3,430.9,3.8851,0.29672
381.4,431.5,3.8851,0.29581
381.5,432.1,3.885,0.29699
381.6,432.7,3.8851,0.29665
381.7,433.3,3.8858,0.29615
381.8,433.8,3.8864,0.29667
381.9,434.4,3.8863,0.29885
382,435,3.8854,0.29882
382.1,435.6,3.8851,0.29883
382.2,436.2,3.885,0.29978
382.3,436.8,3.8851,0.2989
382.4,437.4,3.8851,0.29878
382.5,437.9,3.8851,0.2973
382.6,438.5,3.8851,0.30057
382.7,439.1,3.885,0.29924
382.8,439.7,3.8851,0.30087
382.9,440.3,3.885,0.30069
383,440.9,3.8855,0.29993
383.1,441.5,3.8863,0.29987
383.2,442.1,3.8864,0.30039
383.3,442.7,3.8864,0.30175
383.4,443.2,3.8864,0.30093
383.5,443.8,3.8864,0.30228
383.6,444.4,3.8864,0.30114
383.7,445,3.8864,0.3002
383.8,445.6,3.8864,0.3013
383.9,446.2,3.8864,0.30212
384,446.8,3.8864,0.30066
384.1,447.3,3.8861,0.30126
384.2,447.9,3.8853,0.30269
384.3,448.5,3.885,0.3029
384.4,449.1,3.8851,0.30367
384.5,449.7,3.885,0.30546
384.6,450.3,3.8851,0.30486
384.7,450.9,3.885,0.30402
384.8,451.5,3.8851,0.30548
384.9,452,3.885,0.30629
385,452.6,3.8851,0.30594
385.1,453.2,3.8848,0.30411
385.2,453.8,3.8839,0.304
385.3,454.4,3.8837,0.30332
385.4,455,3.8837,0.30539
385.5,455.6,3.8837,0.30644
385.6,456.1,3.8837,0.30546
385.7,456.7,3.8837,0.30674
385.8,457.3,3.8837,0.30693
385.9,457.9,3.8837,0.3055
386,458.5,3.8838,0.30658
386.1,459.1,3.8848,0.30587
386.2,459.7,3.8851,0.30477
386.3,460.2,3.885,0.30775
386.4,460.8,3.8851,0.3072
386.5,461.4,3.8851,0.30675
386.6,462,3.8851,0.30767
386.7,462.6,3.8851,0.3075
386.8,463.2,3.8851,0.30935
386.9,463.8,3.8851,0.30906
387,464.4,3.8851,0.3088
387.1,465,3.885,0.31011
387.2,465.5,3.8851,0.30916
387.3,466.1,3.8848,0.30664
387.4,466.7,3.8838,0.3095
387.5,467.3,3.8837,0.31102
387.6,467.9,3.8837,0.3105
387.7,468.5,3.8837,0.31061
387.8,469.1,3.8837,0.31199
387.9,469.7,3.8837,0.31293
388,470.2,3.8837,0.31345
388.1,470.8,3.8837,0.313
388.2,471.4,3.8837,0.31236
388.3,472,3.8837,0.3127
388.4,472.6,3.8837,0.31155
388.5,473.2,3.8837,0.31241
388.6,473.7,3.8837,0.31298
388.7,474.3,3.8837,0.31293
388.8,474.9,3.8837,0.31364
388.9,475.5,3.8837,0.31536
389,476.1,3.8838,0.31517
389.1,476.7,3.8836,0.3147
389.2,477.3,3.8841,0.31654
389.3,477.9,3.885,0.31461
389.4,478.4,3.8851,0.31476
389.5,479,3.885,0.31675
389.6,479.6,3.8851,0.31602
389.7,480.2,3.885,0.31786
389.8,480.8,3.8851,0.31797
389.9,481.4,3.8857,0.3178
390,482,3.8865,0.31759
390.1,482.5,3.8863,0.3176
390.2,483.1,3.8864,0.3185
390.3,483.7,3.8863,0.31932
390.4,484.3,3.8856,0.32027
390.5,484.9,3.885,0.32177
390.6,485.5,3.8851,0.32139
390.7,486.1,3.885,0.32144
390.8,486.7,3.8851,0.32221
390.9,487.2,3.885,0.32097
391,487.8,3.8851,0.32238
391.1,488.4,3.885,0.32344
391.2,489,3.8841,0.32344
391.3,489.6,3.8837,0.32404
391.4,490.2,3.8837,0.32327
391.5,490.8,3.8837,0.32504
391.6,491.3,3.8837,0.32509
391.7,491.9,3.8837,0.32476
391.8,492.5,3.8837,0.32594
391.9,493.1,3.8837,0.32696
392,493.7,3.8837,0.32781
392.1,494.3,3.8837,0.32873
392.2,494.8,3.8837,0.3275
392.3,495.4,3.8837,0.32951
392.4,496,3.8838,0.32868
392.5,496.6,3.8831,0.33007
392.6,497.2,3.8824,0.33223
392.7,497.8,3.8824,0.33205
392.8,498.3,3.8824,0.33096
392.9,498.9,3.8824,0.33087
393,499.5,3.8824,0.33257
393.1,500.1,3.8823,0.33281
393.2,500.7,3.8819,0.33356
393.3,501.3,3.8817,0.33523
393.4,501.9,3.8818,0.33438
393.5,502.4,3.8817,0.33363
393.6,503,3.8819,0.334
393.7,503.6,3.8827,0.33512
393.8,504.2,3.8831,0.33614
393.9,504.8,3.8831,0.33526
394,505.4,3.8831,0.33646
394.1,505.9,3.8831,0.33881
394.2,506.5,3.8831,0.33864
394.3,507.1,3.883,0.33759
394.4,507.7,3.8824,0.33798
394.5,508.3,3.8824,0.33994
394.6,508.9,3.8824,0.34119
394.7,509.5,3.8824,0.34097
394.8,510.1,3.8824,0.34097
394.9,510.6,3.8824,0.34087
395,511.2,3.8824,0.34273
395.1,511.8,3.8824,0.34292
395.2,512.4,3.8824,0.3427
395.3,513,3.8824,0.34483
395.4,513.5,3.8824,0.34628
395.5,514.1,3.8824,0.34579
395.6,514.7,3.8824,0.34411
395.7,515.3,3.8825,0.3459
395.8,515.9,3.8819,0.34603
395.9,516.5,3.8812,0.34563
396,517.1,3.8811,0.34736
396.1,517.6,3.8811,0.34787
396.2,518.2,3.8811,0.34865
396.3,518.8,3.8811,0.34782
396.4,519.4,3.8811,0.34952
396.5,520,3.8811,0.34985
396.6,520.5,3.8811,0.34922
396.7,521.1,3.8811,0.35004
396.8,521.7,3.8811,0.35003
396.9,522.3,3.8811,0.34991
397,522.9,3.8811,0.3506
397.1,523.5,3.8811,0.35214
397.2,524,3.8811,0.35187
397.3,524.6,3.8811,0.35297
397.4,525.2,3.8813,0.35642
397.5,525.8,3.882,0.35479
397.6,526.4,3.8825,0.35316
397.7,526.9,3.8824,0.35428
397.8,527.5,3.8824,0.35513
397.9,528.1,3.8825,0.3561
398,528.7,3.8823,0.35694
398.1,529.3,3.8813,0.35733
398.2,529.9,3.8811,0.35838
398.3,530.5,3.8811,0.35911
398.4,531.1,3.8811,0.35793
398.5,531.7,3.8811,0.35727
398.6,532.3,3.8811,0.35767
398.7,532.8,3.8811,0.35961
398.8,533.4,3.8811,0.3593
398.9,534,3.8811,0.36169
399,534.6,3.8811,0.36001
399.1,535.2,3.8811,0.36132
399.2,535.8,3.8811,0.3632
399.3,536.4,3.8811,0.36315
399.4,537,3.8802,0.36095
399.5,537.5,3.8798,0.36124
399.6,538.1,3.8798,0.36304
399.7,538.7,3.8798,0.36288
399.8,539.3,3.8798,0.36451
399.9,539.9,3.8798,0.36399
400,540.5,3.8798,0.36488
400.1,541.1,3.8798,0.36432
400.2,541.7,3.8798,0.36212
400.3,542.2,3.8798,0.36531
400.4,542.8,3.88,0.36589
400.5,543.4,3.8806,0.36508
400.6,544,3.8808,0.366
400.7,544.6,3.8808,0.36553
400.8,545.1,3.8808,0.36477
400.9,545.7,3.8807,0.36647
401,546.3,3.8809,0.36719
401.1,546.9,3.8803,0.36796
401.2,547.5,3.8795,0.36799
401.3,548,3.8794,0.36722
401.4,548.6,3.8795,0.3687
401.5,549.2,3.8794,0.36843
401.6,549.8,3.8795,0.36748
401.7,550.4,3.8795,0.3682
401.8,551,3.8795,0.37102
401.9,551.6,3.8795,0.37139
402,552.1,3.8795,0.37023
402.1,552.7,3.8795,0.37172
402.2,553.3,3.8795,0.37092
402.3,553.9,3.8795,0.37133
402.4,554.5,3.8795,0.37224
