Temp,time,TGA,DSC
332.6,128.7,3.951,0.1922
332.7,129.4,3.9521,0.19532
332.8,130.1,3.9516,0.1965
332.9,130.8,3.9508,0.19509
333,131.5,3.9508,0.19357
333.1,132.1,3.9509,0.19559
333.2,132.8,3.9511,0.19618
333.3,133.5,3.9508,0.19686
333.4,134.2,3.9508,0.19742
333.5,134.9,3.9508,0.19925
333.6,135.6,3.9505,0.19715
333.7,136.3,3.9505,0.19977
333.8,137,3.9508,0.20097
333.9,137.6,3.9509,0.20148
334,138.3,3.9504,0.20001
334.1,139,3.9508,0.20153
334.2,139.7,3.9511,0.20114
334.3,140.4,3.951,0.20166
334.4,141.1,3.951,0.20275
334.5,141.8,3.951,0.20355
334.6,142.4,3.951,0.20421
334.7,143.1,3.951,0.20523
334.8,143.8,3.951,0.20557
334.9,144.4,3.9511,0.20689
335,145.1,3.9505,0.20725
335.1,145.8,3.9501,0.20554
335.2,146.5,3.9511,0.2071
335.3,147.1,3.951,0.20694
335.4,147.8,3.9511,0.20628
335.5,148.5,3.951,0.20763
335.6,149.1,3.9504,0.20876
335.7,149.8,3.9508,0.20945
335.8,150.5,3.9511,0.21074
335.9,151.1,3.951,0.20856
336,151.8,3.951,0.2094
336.1,152.5,3.951,0.20853
336.2,153.1,3.9511,0.21076
336.3,153.8,3.9508,0.21208
336.4,154.5,3.9502,0.21265
336.5,155.1,3.9508,0.21278
336.6,155.8,3.9511,0.21139
336.7,156.5,3.951,0.21185
336.8,157.1,3.951,0.21116
336.9,157.8,3.951,0.21376
337,158.5,3.9514,0.21433
337.1,159.1,3.9516,0.2164
337.2,159.8,3.951,0.21499
337.3,160.5,3.9511,0.21564
337.4,161.1,3.9507,0.21648
337.5,161.8,3.9499,0.21695
337.6,162.5,3.9499,0.21618
337.7,163.1,3.951,0.21669
337.8,163.8,3.951,0.21658
337.9,164.5,3.951,0.21537
338,165.1,3.9505,0.21914
338.1,165.8,3.9496,0.21768
338.2,166.5,3.9498,0.21685
338.3,167.1,3.9497,0.21771
338.4,167.8,3.9497,0.22081
338.5,168.4,3.9498,0.21925
338.6,169.1,3.9489,0.22053
338.7,169.8,3.9484,0.21943
338.8,170.4,3.9494,0.22089
338.9,171.1,3.9497,0.22189
339,171.7,3.9497,0.22196
339.1,172.4,3.9497,0.22314
339.2,173,3.9497,0.22401
339.3,173.7,3.9502,0.22333
339.4,174.4,3.951,0.22116
339.5,175,3.9511,0.22253
339.6,175.7,3.9509,0.22443
339.7,176.3,3.9499,0.22318
339.8,176.9,3.9497,0.22095
339.9,177.6,3.9497,0.22253
340,178.2,3.9497,0.22327
340.1,178.9,3.9505,0.22327
340.2,179.6,3.9511,0.2244
340.3,180.2,3.951,0.22299
340.4,180.8,3.951,0.22319
340.5,181.5,3.951,0.22491
340.6,182.1,3.951,0.22616
340.7,182.8,3.951,0.22539
340.8,183.4,3.9512,0.22406
340.9,184.1,3.9522,0.22711
341,184.7,3.9524,0.22697
341.1,185.4,3.9524,0.22644
341.2,186,3.952,0.22735
341.3,186.7,3.952,0.22594
341.4,187.3,3.9516,0.22755
341.5,188,3.9513,0.22733
341.6,188.6,3.951,0.22794
341.7,189.3,3.9511,0.2294
341.8,189.9,3.951,0.22771
341.9,190.6,3.9516,0.22874
342,191.2,3.9522,0.22914
342.1,191.9,3.9512,0.23015
342.2,192.5,3.951,0.2289
342.3,193.2,3.951,0.22952
342.4,193.8,3.951,0.23111
342.5,194.4,3.951,0.23083
342.6,195.1,3.951,0.22987
342.7,195.7,3.951,0.23153
342.8,196.4,3.951,0.22992
342.9,197,3.951,0.2307
343,197.7,3.9511,0.23071
343.1,198.3,3.9519,0.23211
343.2,198.9,3.9524,0.23255
343.3,199.6,3.9524,0.2323
343.4,200.2,3.9517,0.23242
343.5,200.9,3.9511,0.23406
343.6,201.5,3.951,0.23387
343.7,202.1,3.951,0.23287
343.8,202.8,3.951,0.23588
343.9,203.4,3.951,0.23432
344,204.1,3.9514,0.23422
344.1,204.7,3.9513,0.23528
344.2,205.3,3.951,0.23674
344.3,206,3.9511,0.23635
344.4,206.6,3.951,0.23518
344.5,207.3,3.9511,0.23522
344.6,207.9,3.951,0.23598
344.7,208.5,3.951,0.2357
344.8,209.2,3.951,0.23503
344.9,209.8,3.9511,0.23647
345,210.4,3.951,0.23601
345.1,211.1,3.9511,0.23688
345.2,211.7,3.951,0.2376
345.3,212.4,3.9511,0.23733
345.4,213,3.9501,0.23848
345.5,213.6,3.9501,0.23669
345.6,214.3,3.9511,0.23955
345.7,214.9,3.951,0.24106
345.8,215.5,3.951,0.23999
345.9,216.2,3.951,0.239
346,216.8,3.951,0.23984
346.1,217.4,3.951,0.24118
346.2,218.1,3.951,0.24267
346.3,218.7,3.951,0.24257
346.4,219.3,3.95,0.24167
346.5,220,3.9493,0.24204
346.6,220.6,3.9502,0.24175
346.7,221.2,3.9508,0.24125
346.8,221.9,3.9508,0.24301
346.9,222.5,3.9506,0.24182
347,223.1,3.9499,0.2435
347.1,223.8,3.9498,0.24291
347.2,224.4,3.9498,0.24285
347.3,225,3.9498,0.2425
347.4,225.6,3.9498,0.24447
347.5,226.3,3.9495,0.24285
347.6,226.9,3.9495,0.2437
347.7,227.5,3.9501,0.24284
347.8,228.2,3.9509,0.2433
347.9,228.8,3.9508,0.24248
348,229.4,3.9509,0.24374
348.1,230.1,3.9506,0.24264
348.2,230.7,3.9498,0.24388
348.3,231.3,3.9495,0.24501
348.4,232,3.9495,0.24493
348.5,232.6,3.9499,0.24453
348.6,233.2,3.9507,0.24612
348.7,233.9,3.9508,0.24635
348.8,234.5,3.9508,0.24685
348.9,235.1,3.9509,0.24555
349,235.7,3.9503,0.24762
349.1,236.4,3.9495,0.24624
349.2,237,3.9495,0.24559
349.3,237.6,3.9495,0.2469
349.4,238.3,3.9495,0.24622
349.5,238.9,3.9495,0.24603
349.6,239.5,3.9495,0.24798
349.7,240.2,3.9495,0.24747
349.8,240.8,3.9495,0.2478
349.9,241.4,3.9495,0.24847
350,242,3.9488,0.24824
350.1,242.7,3.9481,0.2492
350.2,243.3,3.9482,0.24783
350.3,243.9,3.9484,0.24848
350.4,244.5,3.9493,0.2489
350.5,245.1,3.9496,0.2491
350.6,245.8,3.9495,0.24912
350.7,246.4,3.9495,0.24934
350.8,247,3.9495,0.25159
350.9,247.6,3.9495,0.25185
351,248.3,3.9495,0.25199
351.1,248.9,3.9493,0.25102
351.2,249.5,3.9483,0.25033
351.3,250.1,3.9487,0.25258
351.4,250.7,3.9495,0.25333
351.5,251.4,3.9495,0.25279
351.6,252,3.9495,0.25241
351.7,252.6,3.9495,0.25223
351.8,253.2,3.9495,0.25262
351.9,253.8,3.9495,0.25317
352,254.5,3.9495,0.25318
352.1,255.1,3.9495,0.2531
352.2,255.7,3.9495,0.25253
352.3,256.3,3.949,0.25405
352.4,256.9,3.9481,0.25381
352.5,257.6,3.9482,0.25134
352.6,258.2,3.9482,0.25204
352.7,258.8,3.9482,0.25332
352.8,259.4,3.9481,0.25494
352.9,260.1,3.9485,0.25495
353,260.7,3.9489,0.25466
353.1,261.3,3.9488,0.25373
353.2,261.9,3.949,0.25428
353.3,262.6,3.9494,0.25409
353.4,263.2,3.9495,0.25458
353.5,263.8,3.9495,0.25475
353.6,264.4,3.9494,0.25493
353.7,265,3.9484,0.25577
353.8,265.6,3.9481,0.25526
353.9,266.3,3.9482,0.25462
354,266.9,3.9482,0.25543
354.1,267.5,3.9482,0.25549
354.2,268.1,3.9482,0.25549
354.3,268.7,3.9482,0.2564
354.4,269.4,3.9476,0.25508
354.5,270,3.9478,0.25674
354.6,270.6,3.9482,0.25461
354.7,271.2,3.9482,0.25587
354.8,271.8,3.9482,0.25406
354.9,272.4,3.9482,0.25753
355,273,3.9482,0.25425
355.1,273.7,3.9482,0.25411
355.2,274.3,3.9482,0.25632
355.3,274.9,3.9482,0.25454
355.4,275.5,3.9482,0.2542
355.5,276.1,3.9482,0.2555
355.6,276.7,3.9482,0.25396
355.7,277.4,3.9483,0.25357
355.8,278,3.9491,0.25302
355.9,278.6,3.9496,0.25407
356,279.2,3.9495,0.25458
356.1,279.8,3.9495,0.25585
356.2,280.4,3.9495,0.25513
356.3,281,3.9495,0.25344
356.4,281.7,3.9495,0.25321
356.5,282.3,3.9487,0.25432
356.6,282.9,3.9481,0.25486
356.7,283.5,3.9482,0.25169
356.8,284.1,3.9482,0.25174
356.9,284.7,3.9482,0.25221
357,285.3,3.9482,0.25358
357.1,285.9,3.9482,0.25414
357.2,286.6,3.9482,0.25247
357.3,287.2,3.9482,0.2527
357.4,287.8,3.9483,0.25393
357.5,288.4,3.9492,0.2535
357.6,289,3.9496,0.25113
357.7,289.6,3.9495,0.25271
357.8,290.2,3.9495,0.25257
357.9,290.8,3.9496,0.25428
358,291.4,3.9488,0.25345
358.1,292,3.9482,0.25167
358.2,292.7,3.9482,0.2515
358.3,293.3,3.9482,0.2522
358.4,293.9,3.9482,0.25373
358.5,294.5,3.9482,0.25507
358.6,295.1,3.9482,0.2525
358.7,295.7,3.9482,0.25178
358.8,296.3,3.9482,0.25307
358.9,296.9,3.9482,0.25241
359,297.5,3.9482,0.25329
359.1,298.1,3.9485,0.25189
359.2,298.7,3.9482,0.25127
359.3,299.3,3.9482,0.2522
359.4,300,3.9482,0.25228
359.5,300.6,3.9482,0.25215
359.6,301.2,3.9482,0.25091
359.7,301.8,3.9482,0.25016
359.8,302.4,3.9482,0.24993
359.9,303,3.9472,0.25105
360,303.6,3.9469,0.25071
360.1,304.2,3.9469,0.25143
360.2,304.8,3.9469,0.25164
360.3,305.4,3.9472,0.25148
360.4,306,3.9482,0.25328
360.5,306.6,3.9482,0.2504
360.6,307.2,3.9482,0.2532
360.7,307.8,3.9482,0.25297
360.8,308.4,3.9482,0.25251
360.9,309,3.9482,0.24958
361,309.6,3.9482,0.2525
361.1,310.2,3.9482,0.25087
361.2,310.8,3.9482,0.25306
361.3,311.4,3.9482,0.25114
361.4,312.1,3.9482,0.25124
361.5,312.7,3.9486,0.2509
361.6,313.3,3.9496,0.25123
361.7,313.9,3.9495,0.2501
361.8,314.5,3.9495,0.2501
361.9,315.1,3.9495,0.25117
362,315.7,3.9495,0.2516
362.1,316.3,3.9495,0.25306
362.2,316.9,3.9488,0.2526
362.3,317.5,3.9482,0.25067
362.4,318.1,3.9482,0.25121
362.5,318.7,3.9482,0.25244
362.6,319.3,3.9482,0.25104
362.7,319.9,3.9482,0.25097
362.8,320.5,3.9482,0.25206
362.9,321.1,3.9482,0.25211
363,321.7,3.9482,0.25204
363.1,322.3,3.9482,0.25285
363.2,322.9,3.9482,0.25329
363.3,323.5,3.9482,0.2525
363.4,324.1,3.9482,0.25212
363.5,324.7,3.9482,0.25412
363.6,325.3,3.9482,0.253
363.7,325.9,3.9482,0.2536
363.8,326.5,3.9483,0.25436
363.9,327.1,3.9493,0.25355
364,327.7,3.9494,0.2535
364.1,328.3,3.9484,0.25232
364.2,328.9,3.9482,0.25335
364.3,329.5,3.9482,0.25387
364.4,330.1,3.9482,0.25356
364.5,330.7,3.9482,0.25265
364.6,331.3,3.9482,0.25564
364.7,331.9,3.9482,0.25233
364.8,332.5,3.9482,0.25259
364.9,333.1,3.9482,0.25285
365,333.7,3.9482,0.25417
365.1,334.3,3.9487,0.25411
365.2,334.9,3.9496,0.25409
365.3,335.5,3.9495,0.25334
365.4,336.1,3.9495,0.25346
365.5,336.7,3.9494,0.25274
365.6,337.3,3.9487,0.25329
365.7,337.9,3.9481,0.25385
365.8,338.5,3.9482,0.25298
365.9,339.1,3.9482,0.253
366,339.7,3.9482,0.25281
366.1,340.3,3.9482,0.25413
366.2,340.9,3.9482,0.25551
366.3,341.5,3.9482,0.25542
366.4,342.1,3.9482,0.25397
366.5,342.7,3.9482,0.25445
366.6,343.3,3.9482,0.25364
366.7,343.9,3.9482,0.25315
366.8,344.5,3.9482,0.25511
366.9,345.1,3.9482,0.25487
367,345.7,3.9482,0.25345
367.1,346.3,3.9481,0.25533
367.2,346.9,3.9474,0.25601
367.3,347.5,3.9468,0.25537
367.4,348.1,3.9469,0.25377
367.5,348.7,3.9469,0.25536
367.6,349.3,3.9469,0.25674
367.7,349.9,3.9469,0.25651
367.8,350.5,3.9473,0.25759
367.9,351.1,3.9479,0.25558
368,351.7,3.9479,0.25567
368.1,352.3,3.9479,0.25592
368.2,352.9,3.9479,0.25854
368.3,353.5,3.9479,0.25648
368.4,354.1,3.9479,0.2553
368.5,354.7,3.9479,0.25919
368.6,355.3,3.9479,0.25738
368.7,355.9,3.9479,0.25695
368.8,356.5,3.9475,0.25804
368.9,357,3.9465,0.25819
369,357.6,3.9466,0.25818
369.1,358.2,3.9465,0.25746
369.2,358.8,3.9466,0.25712
369.3,359.4,3.9466,0.25843
369.4,360,3.9469,0.25971
369.5,360.6,3.9469,0.25935
369.6,361.2,3.9469,0.25992
369.7,361.8,3.9469,0.25997
369.8,362.4,3.9469,0.26059
369.9,363,3.9472,0.25721
370,363.6,3.9482,0.26003
370.1,364.2,3.9482,0.25882
370.2,364.8,3.9482,0.2574
370.3,365.4,3.9482,0.25732
370.4,366,3.9482,0.26042
370.5,366.6,3.9482,0.2598
370.6,367.2,3.9482,0.25879
370.7,367.8,3.9482,0.26171
370.8,368.4,3.9482,0.26058
370.9,369,3.9478,0.2575
371,369.6,3.9469,0.25849
371.1,370.2,3.9469,0.26141
371.2,370.8,3.9469,0.26081
371.3,371.4,3.9469,0.26114
371.4,372,3.9469,0.26285
371.5,372.6,3.9469,0.26067
371.6,373.2,3.9469,0.26184
371.7,373.8,3.9469,0.2618
371.8,374.4,3.9469,0.25874
371.9,375,3.9469,0.25998
372,375.6,3.9469,0.26238
372.1,376.2,3.9469,0.26161
372.2,376.8,3.9462,0.26039
372.3,377.4,3.9465,0.26217
372.4,378,3.9469,0.26211
372.5,378.5,3.9469,0.2625
372.6,379.1,3.9469,0.26158
372.7,379.7,3.9469,0.26274
372.8,380.3,3.9469,0.26289
372.9,380.9,3.9469,0.2651
373,381.5,3.9469,0.26373
373.1,382.1,3.9467,0.26238
373.2,382.7,3.946,0.26283
373.3,383.3,3.9459,0.2644
373.4,383.9,3.9459,0.2642
373.5,384.5,3.9459,0.26429
373.6,385,3.9459,0.26459
373.7,385.6,3.9459,0.26481
373.8,386.2,3.9459,0.26471
373.9,386.8,3.9459,0.26585
374,387.4,3.9459,0.26656
374.1,388,3.9459,0.26443
374.2,388.6,3.9459,0.2638
374.3,389.2,3.9459,0.26476
374.4,389.8,3.9457,0.26487
374.5,390.4,3.9455,0.26548
374.6,391,3.9456,0.2669
374.7,391.6,3.9456,0.26598
374.8,392.2,3.9456,0.26608
374.9,392.8,3.9455,0.26639
375,393.3,3.946,0.26404
375.1,393.9,3.9461,0.26522
375.2,394.5,3.9456,0.26699
375.3,395.1,3.9455,0.26582
375.4,395.7,3.9456,0.26654
375.5,396.3,3.9455,0.26656
375.6,396.9,3.9455,0.26683
375.7,397.5,3.9456,0.26621
375.8,398.1,3.9455,0.2657
375.9,398.7,3.9456,0.26762
376,399.3,3.9455,0.26834
376.1,399.9,3.9459,0.26851
376.2,400.5,3.9468,0.26828
376.3,401,3.9469,0.26881
376.4,401.6,3.9469,0.26831
376.5,402.2,3.9467,0.26838
376.6,402.8,3.9459,0.26841
376.7,403.4,3.9455,0.26846
376.8,404,3.9456,0.26812
376.9,404.6,3.9456,0.2681
377,405.2,3.9456,0.26934
377.1,405.8,3.9456,0.26686
377.2,406.4,3.9456,0.26679
377.3,407,3.9456,0.27045
377.4,407.5,3.9456,0.27048
377.5,408.1,3.9456,0.26897
377.6,408.7,3.9456,0.27098
377.7,409.3,3.9456,0.27131
377.8,409.9,3.9456,0.2728
377.9,410.5,3.9456,0.27189
378,411.1,3.9456,0.2729
378.1,411.7,3.9451,0.27074
378.2,412.3,3.9442,0.273
378.3,412.8,3.9442,0.27173
378.4,413.4,3.9442,0.27191
378.5,414,3.9442,0.27334
378.6,414.6,3.9442,0.27315
378.7,415.2,3.9442,0.27316
378.8,415.8,3.9442,0.27153
378.9,416.4,3.9442,0.27347
379,417,3.9442,0.27523
379.1,417.6,3.9442,0.27381
379.2,418.2,3.9442,0.27476
379.3,418.7,3.9448,0.27532
379.4,419.3,3.9455,0.27425
379.5,419.9,3.9456,0.2747
379.6,420.5,3.9455,0.27645
379.7,421.1,3.9456,0.27451
379.8,421.7,3.945,0.27624
379.9,422.3,3.9443,0.27648
380,422.9,3.9442,0.2761
380.1,423.5,3.9443,0.27906
380.2,424.1,3.9444,0.27926
380.3,424.7,3.9454,0.27655
380.4,425.2,3.9456,0.27642
380.5,425.8,3.9455,0.27699
380.6,426.4,3.9456,0.27738
380.7,427,3.9456,0.27615
380.8,427.6,3.9455,0.27554
380.9,428.2,3.9456,0.27851
381,428.8,3.9452,0.27964
381.1,429.4,3.9444,0.2801
381.2,430,3.9442,0.27856
381.3,430.5,3.9443,0.27701
381.4,431.1,3.9442,0.27795
381.5,431.7,3.9443,0.27969
381.6,432.3,3.9442,0.27894
381.7,432.9,3.9443,0.27845
381.8,433.5,3.945,0.28063
381.9,434.1,3.9457,0.28015
382,434.7,3.9455,0.27976
382.1,435.2,3.9456,0.28027
382.2,435.8,3.9456,0.27961
382.3,436.4,3.9456,0.28051
382.4,437,3.9456,0.28125
382.5,437.6,3.9455,0.28172
382.6,438.2,3.9456,0.28168
382.7,438.8,3.9454,0.27885
382.8,439.3,3.9444,0.27951
382.9,439.9,3.9442,0.28195
383,440.5,3.9443,0.27985
383.1,441.1,3.9447,0.28174
383.2,441.7,3.9456,0.28089
383.3,442.3,3.9455,0.28073
383.4,442.9,3.9456,0.28015
383.5,443.5,3.9456,0.283
383.6,444.1,3.9456,0.28163
383.7,444.6,3.9456,0.28439
383.8,445.2,3.9456,0.28336
383.9,445.8,3.9456,0.28339
384,446.4,3.9452,0.28194
384.1,447,3.9446,0.28233
384.2,447.6,3.9446,0.28486
384.3,448.2,3.9446,0.28678
384.4,448.8,3.9443,0.28602
384.5,449.4,3.9442,0.28772
384.6,450,3.9442,0.28582
384.7,450.5,3.9443,0.28669
384.8,451.1,3.9442,0.28748
384.9,451.7,3.9451,0.28881
385,452.3,3.9455,0.28816
385.1,452.9,3.9456,0.28767
385.2,453.5,3.9455,0.28898
385.3,454.1,3.9456,0.28848
385.4,454.7,3.9455,0.28762
385.5,455.3,3.9455,0.28843
385.6,455.8,3.9455,0.28816
385.7,456.4,3.9455,0.28642
385.8,457,3.9455,0.28814
385.9,457.6,3.9455,0.28871
386,458.2,3.9456,0.28781
386.1,458.8,3.9455,0.28977
386.2,459.4,3.9456,0.28969
386.3,460,3.9455,0.28976
386.4,460.5,3.9446,0.28929
386.5,461.1,3.9442,0.29123
386.6,461.7,3.9443,0.29264
386.7,462.3,3.9442,0.29132
386.8,462.9,3.9442,0.29198
386.9,463.5,3.9442,0.29216
387,464.1,3.9442,0.29259
387.1,464.6,3.9442,0.29316
387.2,465.2,3.9442,0.29308
387.3,465.8,3.9442,0.29326
387.4,466.4,3.9442,0.29321
387.5,467,3.9442,0.2949
387.6,467.6,3.9442,0.29395
387.7,468.2,3.9442,0.29135
387.8,468.8,3.9442,0.29289
387.9,469.3,3.9442,0.29456
388,469.9,3.9443,0.29438
388.1,470.5,3.9448,0.29476
388.2,471.1,3.9456,0.29449
388.3,471.7,3.9455,0.29583
388.4,472.3,3.9456,0.29556
388.5,472.9,3.9456,0.29726
388.6,473.5,3.9456,0.29727
388.7,474,3.9455,0.29679
388.8,474.6,3.9449,0.2978
388.9,475.2,3.9442,0.29958
389,475.8,3.9442,0.2985
389.1,476.4,3.9442,0.29773
389.2,477,3.9442,0.30015
389.3,477.6,3.9442,0.29845
389.4,478.1,3.9442,0.29937
389.5,478.7,3.9442,0.30156
389.6,479.3,3.9442,0.29954
389.7,479.9,3.9442,0.30139
389.8,480.5,3.9442,0.29803
389.9,481.1,3.9442,0.30031
390,481.7,3.9442,0.30101
390.1,482.3,3.9442,0.30119
390.2,482.8,3.9442,0.29936
390.3,483.4,3.9442,0.30145
390.4,484,3.9442,0.30249
390.5,484.6,3.9442,0.3032
390.6,485.2,3.9442,0.30399
390.7,485.8,3.9442,0.30462
390.8,486.4,3.9442,0.30636
390.9,487,3.9442,0.30603
391,487.6,3.9442,0.3043
391.1,488.1,3.9442,0.30539
391.2,488.7,3.9442,0.30554
391.3,489.3,3.9443,0.3069
391.4,489.9,3.944,0.30748
391.5,490.5,3.9432,0.30573
391.6,491.1,3.9429,0.30794
391.7,491.7,3.9429,0.30868
391.8,492.3,3.9429,0.3067
391.9,492.8,3.9429,0.30861
392,493.4,3.9429,0.30951
392.1,494,3.9429,0.30833
392.2,494.6,3.9431,0.31081
392.3,495.2,3.9438,0.31043
392.4,495.8,3.9443,0.30941
392.5,496.4,3.9442,0.31259
392.6,496.9,3.9437,0.31256
392.7,497.5,3.9429,0.31228
392.8,498.1,3.9429,0.31266
392.9,498.7,3.9429,0.31346
393,499.3,3.9429,0.31333
393.1,499.9,3.9429,0.31427
393.2,500.4,3.9429,0.31464
393.3,501,3.9429,0.31575
393.4,501.6,3.9429,0.31666
393.5,502.2,3.9429,0.31706
393.6,502.8,3.9429,0.31618
393.7,503.4,3.9429,0.31609
393.8,503.9,3.9429,0.31752
393.9,504.5,3.9429,0.31862
394,505.1,3.9429,0.32014
394.1,505.7,3.9429,0.32007
394.2,506.3,3.9429,0.31889
394.3,506.9,3.9429,0.31793
394.4,507.5,3.9429,0.31997
394.5,508.1,3.9429,0.3198
394.6,508.6,3.943,0.32038
394.7,509.2,3.9428,0.32218
394.8,509.8,3.9436,0.32428
394.9,510.4,3.9442,0.32516
395,511,3.9442,0.32443
395.1,511.6,3.9442,0.32232
395.2,512.2,3.9442,0.32277
395.3,512.7,3.9442,0.32317
395.4,513.3,3.9442,0.32483
395.5,513.9,3.9442,0.32697
395.6,514.5,3.9442,0.32718
395.7,515.1,3.9442,0.32714
395.8,515.7,3.9442,0.32632
395.9,516.2,3.9442,0.32663
396,516.8,3.9442,0.32778
396.1,517.4,3.9442,0.32692
396.2,518,3.9442,0.32684
396.3,518.6,3.9442,0.32938
396.4,519.2,3.9437,0.32897
396.5,519.7,3.9428,0.32962
396.6,520.3,3.9429,0.3298
396.7,520.9,3.9429,0.33009
396.8,521.5,3.9429,0.33029
396.9,522.1,3.9429,0.33223
397,522.7,3.9429,0.33261
397.1,523.2,3.9429,0.3305
397.2,523.8,3.9429,0.33154
397.3,524.4,3.9429,0.33281
397.4,525,3.9429,0.33427
397.5,525.6,3.9439,0.33421
397.6,526.2,3.9442,0.33219
397.7,526.7,3.944,0.33314
397.8,527.3,3.943,0.3358
397.9,527.9,3.9429,0.33626
398,528.5,3.9429,0.3362
398.1,529.1,3.9429,0.33513
398.2,529.7,3.9429,0.33676
398.3,530.3,3.9429,0.33727
398.4,530.8,3.9429,0.33654
398.5,531.4,3.9429,0.33678
398.6,532,3.9429,0.33689
398.7,532.6,3.9429,0.33816
398.8,533.2,3.9429,0.33922
398.9,533.8,3.9429,0.33962
399,534.3,3.9429,0.33959
399.1,534.9,3.9429,0.33921
399.2,535.5,3.9429,0.34
399.3,536.1,3.9429,0.33987
399.4,536.7,3.9429,0.3381
399.5,537.3,3.9429,0.33986
399.6,537.9,3.9429,0.34162
399.7,538.4,3.9429,0.34138
399.8,539,3.9429,0.34252
399.9,539.6,3.9429,0.3439
400,540.2,3.943,0.34556
400.1,540.8,3.9428,0.34361
400.2,541.4,3.9421,0.34394
400.3,541.9,3.9416,0.34356
400.4,542.5,3.9416,0.34484
400.5,543.1,3.9416,0.34561
400.6,543.7,3.9416,0.34548
400.7,544.3,3.9417,0.34505
400.8,544.9,3.9427,0.34653
400.9,545.4,3.9429,0.34798
401,546,3.9429,0.34618
401.1,546.6,3.9429,0.34713
401.2,547.2,3.9429,0.34567
401.3,547.8,3.9429,0.3475
401.4,548.4,3.9429,0.3473
401.5,549,3.9429,0.34955
401.6,549.5,3.9429,0.34807
401.7,550.1,3.9429,0.34887
401.8,550.7,3.9429,0.34766
401.9,551.3,3.9427,0.3496
402,551.9,3.9418,0.35025
402.1,552.5,3.9416,0.35085
402.2,553,3.9414,0.34941
402.3,553.6,3.9408,0.34833
