time,Temp,TGA
252.2,414,4.058
253.2,414.5,4.0582
254.1,415,4.0582
255.1,415.5,4.0582
256.1,416,4.0582
257,416.5,4.0582
258,417,4.0582
259,417.5,4.0582
259.9,418,4.0582
260.9,418.5,4.0582
261.9,419,4.0572
262.8,419.5,4.0568
263.8,420,4.0556
264.8,420.5,4.0556
265.7,421,4.0556
266.7,421.5,4.0556
267.6,422,4.0556
268.6,422.5,4.0556
269.6,423,4.0556
270.5,423.5,4.0534
271.5,424,4.0529
272.4,424.5,4.0529
273.4,425,4.0529
274.4,425.5,4.0529
275.3,426,4.0529
276.3,426.5,4.053
277.3,427,4.0526
278.2,427.5,4.0526
279.2,428,4.0526
280.1,428.5,4.0526
281.1,429,4.0526
282,429.5,4.0526
283,430,4.0522
283.9,430.5,4.0516
284.9,431,4.0516
285.8,431.5,4.0514
286.8,432,4.051
287.8,432.5,4.051
288.7,433,4.0505
289.7,433.5,4.0508
290.6,434,4.0517
291.6,434.5,4.0513
292.5,435,4.0502
293.5,435.5,4.0503
294.4,436,4.0503
295.4,436.5,4.0503
296.3,437,4.0503
297.3,437.5,4.0495
298.2,438,4.0483
299.2,438.5,4.0476
300.1,439,4.0477
301.1,439.5,4.0475
302,440,4.0462
303,440.5,4.0464
303.9,441,4.0451
304.8,441.5,4.045
305.8,442,4.045
306.7,442.5,4.045
307.7,443,4.045
308.6,443.5,4.045
309.6,444,4.045
310.5,444.5,4.045
311.5,445,4.0449
312.4,445.5,4.0437
313.4,446,4.0437
314.3,446.5,4.0437
315.2,447,4.043
316.2,447.5,4.0424
317.1,448,4.0424
318.1,448.5,4.0424
319,449,4.0424
319.9,449.5,4.0423
320.9,450,4.0412
321.8,450.5,4.0411
322.7,451,4.0411
323.7,451.5,4.0412
324.6,452,4.0421
325.6,452.5,4.041
326.5,453,4.041
327.4,453.5,4.0398
328.4,454,4.0396
329.3,454.5,4.0383
330.2,455,4.0383
331.2,455.5,4.0362
332.1,456,4.0355
333,456.5,4.0355
334,457,4.0351
334.9,457.5,4.0341
335.8,458,4.0341
336.8,458.5,4.0325
337.7,459,4.0324
338.6,459.5,4.0308
339.5,460,4.0297
340.5,460.5,4.028
341.4,461,4.0274
342.3,461.5,4.0262
343.3,462,4.0245
344.2,462.5,4.0239
345.1,463,4.023
346,463.5,4.0226
347,464,4.0216
347.9,464.5,4.0218
348.8,465,4.0203
349.7,465.5,4.0202
350.7,466,4.0188
351.6,466.5,4.0187
352.5,467,4.0174
353.4,467.5,4.0167
354.4,468,4.0155
355.3,468.5,4.0131
356.2,469,4.0125
357.1,469.5,4.0107
358,470,4.0099
359,470.5,4.0085
359.9,471,4.0071
360.8,471.5,4.0055
361.7,472,4.0046
362.7,472.5,4.0035
363.6,473,4.0023
364.5,473.5,4.0017
365.4,474,4.0001
366.3,474.5,4.0006
367.3,475,3.9994
368.2,475.5,3.9979
369.1,476,3.9968
370,476.5,3.996
370.9,477,3.995
371.9,477.5,3.9944
372.8,478,3.9928
373.7,478.5,3.991
374.6,479,3.9892
375.5,479.5,3.9882
376.4,480,3.9874
377.4,480.5,3.986
378.3,481,3.9855
379.2,481.5,3.9842
380.1,482,3.9831
381,482.5,3.9824
381.9,483,3.981
382.8,483.5,3.9807
383.8,484,3.9797
384.7,484.5,3.9794
385.6,485,3.9785
386.5,485.5,3.9776
387.4,486,3.976
388.4,486.5,3.9755
389.3,487,3.974
390.2,487.5,3.9728
391.1,488,3.9723
392,488.5,3.9706
392.9,489,3.9697
393.8,489.5,3.9684
394.8,490,3.9662
395.7,490.5,3.9658
396.6,491,3.9651
397.5,491.5,3.9642
398.4,492,3.9635
399.3,492.5,3.9626
400.2,493,3.9609
401.1,493.5,3.9606
402.1,494,3.9593
403,494.5,3.959
403.9,495,3.9576
404.8,495.5,3.9564
405.7,496,3.956
406.6,496.5,3.9552
407.5,497,3.9555
408.4,497.5,3.9546
409.4,498,3.9539
410.3,498.5,3.9525
411.2,499,3.9523
412.1,499.5,3.9509
413,500,3.9504
413.9,500.5,3.949
414.8,501,3.948
415.7,501.5,3.9471
416.6,502,3.9457
417.6,502.5,3.945
418.5,503,3.9438
419.4,503.5,3.9424
420.3,504,3.9419
421.2,504.5,3.9406
422.1,505,3.9395
423,505.5,3.939
423.9,506,3.9376
424.9,506.5,3.936
425.8,507,3.9345
426.7,507.5,3.9334
427.6,508,3.9324
428.5,508.5,3.9306
429.4,509,3.9309
430.3,509.5,3.9296
431.2,510,3.9294
432.1,510.5,3.9293
433,511,3.928
433.9,511.5,3.928
434.9,512,3.9268
435.8,512.5,3.9266
436.7,513,3.9252
437.6,513.5,3.9251
438.5,514,3.9237
439.4,514.5,3.9243
440.3,515,3.9239
441.2,515.5,3.9234
442.1,516,3.9224
443,516.5,3.9219
443.9,517,3.9213
444.9,517.5,3.9205
445.8,518,3.9205
446.7,518.5,3.9201
447.6,519,3.9192
448.5,519.5,3.9192
449.4,520,3.9192
450.3,520.5,3.9179
451.2,521,3.9179
452.1,521.5,3.9166
453,522,3.9166
453.9,522.5,3.9166
454.8,523,3.9165
455.7,523.5,3.9153
456.7,524,3.9153
457.6,524.5,3.9153
458.5,525,3.9153
459.4,525.5,3.9153
460.3,526,3.9153
461.2,526.5,3.9153
462.1,527,3.9153
463,527.5,3.9153
463.9,528,3.9153
464.8,528.5,3.9149
465.7,529,3.9139
466.6,529.5,3.914
467.5,530,3.914
468.4,530.5,3.914
469.4,531,3.914
470.3,531.5,3.914
471.2,532,3.914
472.1,532.5,3.914
473,533,3.914
473.9,533.5,3.914
474.8,534,3.9141
475.7,534.5,3.9143
476.6,535,3.9139
477.5,535.5,3.914
478.4,536,3.914
479.3,536.5,3.914
480.2,537,3.913
481.1,537.5,3.9126
482.1,538,3.9126
483,538.5,3.9112
483.9,539,3.9112
484.8,539.5,3.9105
485.7,540,3.9097
486.6,540.5,3.9098
487.5,541,3.9098
488.4,541.5,3.9098
489.3,542,3.9097
490.2,542.5,3.9085
491.1,543,3.9085
492,543.5,3.9078
492.9,544,3.907
493.8,544.5,3.9071
494.7,545,3.9067
495.7,545.5,3.9057
496.6,546,3.9057
497.5,546.5,3.9057
498.4,547,3.9057
499.3,547.5,3.9036
500.2,548,3.9031
501.1,548.5,3.9031
502,549,3.9024
502.9,549.5,3.9018
503.8,550,3.9017
504.7,550.5,3.9002
505.6,551,3.9003
506.5,551.5,3.9003
507.4,552,3.8996
508.3,552.5,3.8989
509.2,553,3.8989
510.2,553.5,3.8989
511.1,554,3.899
512,554.5,3.8977
512.9,555,3.8975
513.8,555.5,3.8968
514.7,556,3.8959
515.6,556.5,3.8957
516.5,557,3.8946
517.4,557.5,3.8945
518.4,558,3.8943
519.3,558.5,3.8939
520.2,559,3.8928
521.1,559.5,3.8924
522,560,3.8914
522.9,560.5,3.8905
523.8,561,3.8898
524.7,561.5,3.8889
525.6,562,3.8883
526.5,562.5,3.8879
527.4,563,3.8869
528.3,563.5,3.8863
529.2,564,3.8849
530.1,564.5,3.8838
531,565,3.8831
531.9,565.5,3.8816
532.8,566,3.8812
533.8,566.5,3.8789
534.7,567,3.8783
535.6,567.5,3.8771
536.5,568,3.8766
537.4,568.5,3.8744
538.3,569,3.873
539.2,569.5,3.8717
540.1,570,3.8705
541,570.5,3.869
541.9,571,3.868
542.8,571.5,3.8685
543.8,572,3.8672
544.7,572.5,3.8669
545.6,573,3.865
546.5,573.5,3.8634
547.4,574,3.8623
548.3,574.5,3.8607
549.2,575,3.8592
550.1,575.5,3.858
551,576,3.8569
551.9,576.5,3.8555
552.9,577,3.8534
553.8,577.5,3.8516
554.7,578,3.8506
555.6,578.5,3.8489
556.5,579,3.8477
557.4,579.5,3.8463
558.3,580,3.8443
559.2,580.5,3.8425
560.1,581,3.8407
561.1,581.5,3.839
562,582,3.8374
562.9,582.5,3.8357
563.8,583,3.8339
564.7,583.5,3.8321
565.6,584,3.8297
566.5,584.5,3.828
567.4,585,3.8262
568.4,585.5,3.8241
569.3,586,3.8221
570.2,586.5,3.8191
571.1,587,3.8175
572,587.5,3.8153
572.9,588,3.8131
573.8,588.5,3.8116
574.7,589,3.8092
575.6,589.5,3.8072
576.6,590,3.8052
577.5,590.5,3.8027
578.4,591,3.8007
579.3,591.5,3.7979
580.2,592,3.7957
581.1,592.5,3.7933
582.1,593,3.7904
583,593.5,3.7888
583.9,594,3.7861
584.8,594.5,3.7832
585.7,595,3.7811
586.6,595.5,3.7781
587.5,596,3.776
588.5,596.5,3.7736
589.4,597,3.7713
590.3,597.5,3.7691
591.2,598,3.7658
592.1,598.5,3.7634
593,599,3.7595
593.9,599.5,3.7562
594.9,600,3.7541
595.8,600.5,3.7505
596.7,601,3.7475
597.6,601.5,3.7448
598.5,602,3.7414
599.4,602.5,3.7386
600.3,603,3.7345
601.3,603.5,3.7308
602.2,604,3.7274
603.1,604.5,3.7241
604,605,3.7198
604.9,605.5,3.715
605.8,606,3.7107
606.8,606.5,3.7056
607.7,607,3.7022
608.6,607.5,3.6979
609.5,608,3.694
610.4,608.5,3.6908
611.3,609,3.6854
612.3,609.5,3.681
613.2,610,3.6767
614.1,610.5,3.671
615,611,3.6662
615.9,611.5,3.6603
616.9,612,3.6553
617.8,612.5,3.6502
618.7,613,3.6434
619.6,613.5,3.6383
620.5,614,3.6318
621.5,614.5,3.6251
622.4,615,3.6188
623.3,615.5,3.6108
624.2,616,3.6046
625.1,616.5,3.5976
626.1,617,3.5885
627,617.5,3.5817
627.9,618,3.5731
628.8,618.5,3.565
629.8,619,3.5561
630.7,619.5,3.545
631.6,620,3.5375
632.5,620.5,3.5281
633.4,621,3.518
634.3,621.5,3.5087
635.3,622,3.497
636.2,622.5,3.4881
637.1,623,3.478
638,623.5,3.4661
639,624,3.4562
639.9,624.5,3.4434
640.8,625,3.4318
641.8,625.5,3.4199
642.7,626,3.4058
643.6,626.5,3.3948
644.6,627,3.3811
645.5,627.5,3.3679
646.4,628,3.3565
647.4,628.5,3.3404
648.3,629,3.3272
649.2,629.5,3.3115
650.1,630,3.2945
651.1,630.5,3.28
652,631,3.2615
653,631.5,3.2466
653.9,632,3.2295
654.8,632.5,3.2097
655.8,633,3.1928
656.7,633.5,3.173
657.6,634,3.1555
658.5,634.5,3.137
659.5,635,3.1142
660.4,635.5,3.0966
661.4,636,3.0747
662.3,636.5,3.0535
663.2,637,3.0332
664.2,637.5,3.0078
665.1,638,2.989
666.1,638.5,2.9657
667,639,2.9421
667.9,639.5,2.9203
668.9,640,2.8925
669.8,640.5,2.8706
670.8,641,2.8453
671.7,641.5,2.8164
672.6,642,2.7926
673.6,642.5,2.7628
674.5,643,2.7384
675.5,643.5,2.7114
676.4,644,2.6802
677.4,644.5,2.6552
678.3,645,2.6236
679.2,645.5,2.5957
680.2,646,2.5677
681.1,646.5,2.5334
682.1,647,2.5069
683,647.5,2.4736
683.9,648,2.4432
684.9,648.5,2.4137
685.8,649,2.3772
686.8,649.5,2.3492
687.7,650,2.315
688.7,650.5,2.282
689.6,651,2.2514
690.6,651.5,2.2134
691.5,652,2.1844
692.5,652.5,2.1498
693.4,653,2.1144
694.4,653.5,2.0835
695.3,654,2.0449
696.2,654.5,2.0153
697.2,655,1.9811
698.1,655.5,1.9439
699.1,656,1.9127
700,656.5,1.8732
701,657,1.8421
701.9,657.5,1.8075
702.8,658,1.7694
703.8,658.5,1.739
704.7,659,1.7007
705.7,659.5,1.6684
706.6,660,1.6347
707.5,660.5,1.5953
708.5,661,1.5657
709.4,661.5,1.5286
710.4,662,1.4956
711.3,662.5,1.4634
712.2,663,1.4245
713.2,663.5,1.3953
714.1,664,1.3597
715.1,664.5,1.3252
716,665,1.2943
716.9,665.5,1.2563
717.9,666,1.2277
718.8,666.5,1.1946
719.7,667,1.1599
720.7,667.5,1.131
721.6,668,1.095
722.5,668.5,1.0664
723.5,669,1.0347
724.4,669.5,0.9994
725.3,670,0.9722
726.3,670.5,0.9389
727.2,671,0.9103
728.1,671.5,0.8815
729.1,672,0.8473
730,672.5,0.8222
730.9,673,0.792
731.8,673.5,0.7632
732.8,674,0.7378
733.7,674.5,0.7073
734.6,675,0.6838
735.5,675.5,0.6582
736.5,676,0.6308
737.4,676.5,0.6078
738.3,677,0.579
739.3,677.5,0.5559
740.2,678,0.5329
741.1,678.5,0.5075
742,679,0.489
742.9,679.5,0.4667
743.9,680,0.4458
744.8,680.5,0.4272
745.7,681,0.4045
746.6,681.5,0.3878
747.5,682,0.3696
748.5,682.5,0.3504
749.4,683,0.3359
750.3,683.5,0.3182
751.2,684,0.3037
752.1,684.5,0.2894
753,685,0.2723
754,685.5,0.2599
754.9,686,0.2453
755.8,686.5,0.2317
756.7,687,0.2204
757.6,687.5,0.2069
758.5,688,0.1963
759.5,688.5,0.185
760.4,689,0.1728
761.3,689.5,0.1639
762.2,690,0.1532
763.1,690.5,0.1439
764,691,0.1352
765,691.5,0.1249
765.9,692,0.1172
766.8,692.5,0.1084
767.7,693,0.0998
768.6,693.5,0.0934
769.6,694,0.0856
770.5,694.5,0.0797
771.4,695,0.0736
772.3,695.5,0.0666
773.2,696,0.0616
774.2,696.5,0.0555
775.1,697,0.0503
776,697.5,0.0458
776.9,698,0.0413
777.8,698.5,0.0383
778.8,699,0.0348
779.7,699.5,0.03
780.6,700,0.0261
781.5,700.5,0.0211
782.4,701,0.0175
783.4,701.5,0.014
784.3,702,0.0101
785.2,702.5,0.0085
786.1,703,0.0057
787.1,703.5,0.0029
788,704,0.0008
788.9,704.5,-0.0019
789.9,705,-0.0039
790.8,705.5,-0.0052
791.7,706,-0.0073
792.6,706.5,-0.0094
793.6,707,-0.0109
794.5,707.5,-0.0122
795.4,708,-0.0149
796.4,708.5,-0.017
797.3,709,-0.0185
798.2,709.5,-0.0196
799.1,710,-0.0206
800.1,710.5,-0.0223
801,711,-0.0225
801.9,711.5,-0.0239
802.9,712,-0.0245
803.8,712.5,-0.0257
804.8,713,-0.0273
805.7,713.5,-0.0275
806.6,714,-0.0289
807.6,714.5,-0.029
808.5,715,-0.0293
809.4,715.5,-0.0306
810.4,716,-0.0306
811.3,716.5,-0.0322
812.2,717,-0.032
813.2,717.5,-0.0342
814.1,718,-0.035
815,718.5,-0.0352
816,719,-0.0363
816.9,719.5,-0.0363
817.9,720,-0.0363
818.8,720.5,-0.0376
819.7,721,-0.0376
820.7,721.5,-0.0382
821.6,722,-0.0382
822.6,722.5,-0.0383
823.5,723,-0.0383
824.4,723.5,-0.0383
825.4,724,-0.0386
826.3,724.5,-0.0396
827.3,725,-0.0396
828.2,725.5,-0.0396
829.1,726,-0.039
830.1,726.5,-0.039
831,727,-0.0396
832,727.5,-0.0396
832.9,728,-0.0396
833.8,728.5,-0.0396
834.8,729,-0.0396
835.7,729.5,-0.0396
836.7,730,-0.0396
837.6,730.5,-0.0396
838.6,731,-0.0396
839.5,731.5,-0.0408
840.5,732,-0.0396
841.4,732.5,-0.0396
842.3,733,-0.0396
843.3,733.5,-0.0396
844.2,734,-0.0399
845.2,734.5,-0.0406
846.1,735,-0.0406
847.1,735.5,-0.0409
848,736,-0.0411
849,736.5,-0.0422
849.9,737,-0.0434
850.9,737.5,-0.0435
851.8,738,-0.0435
852.8,738.5,-0.0435
853.7,739,-0.0435
854.7,739.5,-0.0435
855.6,740,-0.0435
856.6,740.5,-0.0435
857.5,741,-0.0435
858.5,741.5,-0.0435
859.4,742,-0.0435
860.4,742.5,-0.0435
861.3,743,-0.0435
862.3,743.5,-0.0434
863.3,744,-0.0423
864.2,744.5,-0.0422
865.2,745,-0.0422
866.1,745.5,-0.0422
867.1,746,-0.0422
868,746.5,-0.0422
869,747,-0.0421
869.9,747.5,-0.0431
870.9,748,-0.0435
871.8,748.5,-0.0435
872.8,749,-0.0435
873.7,749.5,-0.0435
874.7,750,-0.0435
875.7,750.5,-0.0435
876.6,751,-0.0435
877.6,751.5,-0.0435
878.5,752,-0.0435
879.5,752.5,-0.0435
880.4,753,-0.0435
881.4,753.5,-0.0435
882.3,754,-0.0435
883.3,754.5,-0.0436
884.3,755,-0.0448
885.2,755.5,-0.0443
886.2,756,-0.0455
887.1,756.5,-0.0455
888.1,757,-0.0455
889,757.5,-0.0455
890,758,-0.0455
891,758.5,-0.0455
891.9,759,-0.0455
892.9,759.5,-0.0455
893.8,760,-0.0455
894.8,760.5,-0.0455
895.7,761,-0.0455
896.7,761.5,-0.0455
897.7,762,-0.0455
898.6,762.5,-0.0455
899.6,763,-0.0455
900.5,763.5,-0.0455
901.5,764,-0.0455
902.4,764.5,-0.0455
903.4,765,-0.0468
904.4,765.5,-0.0468
905.3,766,-0.0468
906.3,766.5,-0.0468
907.2,767,-0.0468
908.2,767.5,-0.0464
909.2,768,-0.0455
910.1,768.5,-0.0455
911.1,769,-0.0455
912,769.5,-0.0448
913,770,-0.0441
914,770.5,-0.0442
914.9,771,-0.0442
915.9,771.5,-0.0442
916.8,772,-0.0442
917.8,772.5,-0.0442
918.8,773,-0.0438
919.7,773.5,-0.0439
920.7,774,-0.0439
921.6,774.5,-0.0439
922.6,775,-0.0439
923.6,775.5,-0.0439
924.5,776,-0.0433
925.5,776.5,-0.0425
926.5,777,-0.0425
927.4,777.5,-0.0425
928.4,778,-0.0423
929.3,778.5,-0.0412
930.3,779,-0.0412
931.3,779.5,-0.0412
932.2,780,-0.0413
933.2,780.5,-0.0409
934.1,781,-0.0409
935.1,781.5,-0.0409
936.1,782,-0.0409
937,782.5,-0.0409
938,783,-0.0409
939,783.5,-0.0409
939.9,784,-0.042
940.9,784.5,-0.0422
941.8,785,-0.0422
942.8,785.5,-0.0422
943.8,786,-0.0422
944.7,786.5,-0.0422
945.7,787,-0.0422
946.7,787.5,-0.0422
947.6,788,-0.0422
948.6,788.5,-0.0422
949.6,789,-0.0423
950.5,789.5,-0.0436
951.5,790,-0.0435
952.5,790.5,-0.0435
953.4,791,-0.0435
954.4,791.5,-0.0435
955.4,792,-0.0435
956.3,792.5,-0.0444
957.3,793,-0.0445
958.3,793.5,-0.0445
959.2,794,-0.0445
960.2,794.5,-0.0445
961.2,795,-0.0445
962.1,795.5,-0.0445
963.1,796,-0.0445
964.1,796.5,-0.0445
965,797,-0.0445
966,797.5,-0.0445
966.9,798,-0.0447
967.9,798.5,-0.0448
968.9,799,-0.0448
969.8,799.5,-0.0448
970.8,800,-0.0448
971.8,800.5,-0.0449
972.7,801,-0.0462
973.7,801.5,-0.0461
974.7,802,-0.0462
975.6,802.5,-0.0457
976.6,803,-0.0448
977.6,803.5,-0.0448
978.6,804,-0.0448
979.5,804.5,-0.0448
980.5,805,-0.0448
981.5,805.5,-0.0449
982.4,806,-0.0436
983.4,806.5,-0.0435
984.4,807,-0.0435
985.3,807.5,-0.0435
986.3,808,-0.0443
987.3,808.5,-0.0449
988.2,809,-0.0462
989.2,809.5,-0.0461
990.2,810,-0.0461
991.1,810.5,-0.0461
992.1,811,-0.0461
993.1,811.5,-0.0461
994,812,-0.0462
995,812.5,-0.0462
996,813,-0.0458
997,813.5,-0.0448
997.9,814,-0.0448
999,814.5,-0.0448
