time,Temp,Heat Flow Rate
367,370.5,0.27574
370,371,0.27688
372.9,371.5,0.27768
375.9,372,0.27859
378.9,372.5,0.2801
381.8,373,0.28047
384.8,373.5,0.28065
387.8,374,0.28226
390.8,374.5,0.28307
393.7,375,0.28478
396.7,375.5,0.28421
399.7,376,0.284
402.6,376.5,0.28678
405.6,377,0.28956
408.5,377.5,0.28686
411.5,378,0.28868
414.4,378.5,0.29026
417.4,379,0.29087
420.3,379.5,0.29323
423.3,380,0.29275
426.2,380.5,0.29369
429.1,381,0.29669
432.1,381.5,0.29699
435,382,0.29882
437.9,382.5,0.2973
440.9,383,0.29993
443.8,383.5,0.30228
446.8,384,0.30066
449.7,384.5,0.30546
452.6,385,0.30594
455.6,385.5,0.30644
458.5,386,0.30658
461.4,386.5,0.30675
464.4,387,0.3088
467.3,387.5,0.31102
470.2,388,0.31345
473.2,388.5,0.31241
476.1,389,0.31517
479,389.5,0.31675
482,390,0.31759
484.9,390.5,0.32177
487.8,391,0.32238
490.8,391.5,0.32504
493.7,392,0.32781
496.6,392.5,0.33007
499.5,393,0.33257
502.4,393.5,0.33363
505.4,394,0.33646
508.3,394.5,0.33994
511.2,395,0.34273
514.1,395.5,0.34579
517.1,396,0.34736
520,396.5,0.34985
522.9,397,0.3506
525.8,397.5,0.35479
528.7,398,0.35694
531.7,398.5,0.35727
534.6,399,0.36001
537.5,399.5,0.36124
540.5,400,0.36488
543.4,400.5,0.36508
546.3,401,0.36719
549.2,401.5,0.36843
552.1,402,0.37023
555.1,402.5,0.36954
558,403,0.37254
560.9,403.5,0.37401
563.8,404,0.3754
566.7,404.5,0.37701
569.7,405,0.3775
572.6,405.5,0.37767
575.5,406,0.37769
578.4,406.5,0.3803
581.3,407,0.37952
584.2,407.5,0.38045
587.2,408,0.38241
590.1,408.5,0.38045
593,409,0.38281
595.9,409.5,0.38393
598.8,410,0.38352
601.7,410.5,0.38792
604.6,411,0.38435
607.5,411.5,0.38838
610.4,412,0.38624
613.3,412.5,0.38907
616.2,413,0.38872
619.1,413.5,0.39055
622,414,0.39183
624.9,414.5,0.39131
627.8,415,0.39082
630.7,415.5,0.39258
633.6,416,0.39319
636.5,416.5,0.39306
639.4,417,0.39502
642.3,417.5,0.39368
645.2,418,0.39216
648.1,418.5,0.39459
650.9,419,0.39495
653.8,419.5,0.39648
656.7,420,0.39628
659.5,420.5,0.39784
662.4,421,0.39663
665.3,421.5,0.39912
668.3,422,0.39944
671.2,422.5,0.40118
674.1,423,0.40101
677,423.5,0.39878
679.9,424,0.4004
682.8,424.5,0.40285
685.7,425,0.4034
688.5,425.5,0.40466
691.4,426,0.40558
694.3,426.5,0.40539
697.2,427,0.40768
700.1,427.5,0.40839
703,428,0.41017
705.9,428.5,0.4117
708.7,429,0.4116
711.6,429.5,0.41451
714.4,430,0.41619
717.3,430.5,0.41729
720.2,431,0.41993
723.1,431.5,0.42416
726,432,0.42332
728.9,432.5,0.42538
731.8,433,0.42495
734.7,433.5,0.42606
737.5,434,0.42849
740.4,434.5,0.43072
743.3,435,0.43094
746.2,435.5,0.43284
749,436,0.43367
751.9,436.5,0.43642
754.9,437,0.43821
757.7,437.5,0.43891
760.6,438,0.4418
763.5,438.5,0.44213
766.4,439,0.44429
769.2,439.5,0.44746
772.1,440,0.44809
775,440.5,0.44973
777.8,441,0.45243
780.7,441.5,0.45538
783.6,442,0.45369
786.5,442.5,0.45644
789.4,443,0.45785
792.3,443.5,0.45982
795.2,444,0.46059
798,444.5,0.4653
800.9,445,0.46687
803.8,445.5,0.46905
806.7,446,0.47218
809.6,446.5,0.47269
812.5,447,0.47613
815.3,447.5,0.4797
818.2,448,0.48105
821.1,448.5,0.48062
823.9,449,0.48359
826.8,449.5,0.48627
829.7,450,0.48778
832.6,450.5,0.49013
835.4,451,0.4941
838.3,451.5,0.49246
841.2,452,0.49655
844.1,452.5,0.49603
846.9,453,0.49737
849.8,453.5,0.49854
852.7,454,0.4997
855.6,454.5,0.50112
858.5,455,0.5008
861.4,455.5,0.50053
864.2,456,0.50327
867.1,456.5,0.50612
870,457,0.50218
872.8,457.5,0.50463
875.7,458,0.50235
878.6,458.5,0.50414
881.5,459,0.50502
884.3,459.5,0.50441
887.2,460,0.50408
890.1,460.5,0.50356
893,461,0.50433
895.9,461.5,0.50466
898.7,462,0.50274
901.6,462.5,0.50512
904.5,463,0.50035
907.3,463.5,0.50215
910.2,464,0.50117
913.1,464.5,0.50313
915.9,465,0.50032
918.8,465.5,0.49869
921.7,466,0.49828
924.5,466.5,0.49669
927.4,467,0.49649
930.3,467.5,0.49343
933.1,468,0.494
936,468.5,0.49165
938.8,469,0.4886
941.7,469.5,0.48775
944.6,470,0.48936
947.4,470.5,0.48733
950.3,471,0.48728
953.1,471.5,0.48716
956,472,0.48481
958.8,472.5,0.48741
961.7,473,0.48584
964.5,473.5,0.48514
967.4,474,0.48164
970.3,474.5,0.48225
973.2,475,0.48417
976.1,475.5,0.48356
978.9,476,0.48306
981.8,476.5,0.48154
984.6,477,0.4838
987.5,477.5,0.48627
990.4,478,0.4863
993.3,478.5,0.48559
996.1,479,0.48665
999,479.5,0.48709
1001.9,480,0.4853
1004.8,480.5,0.48622
1007.6,481,0.48526
1010.5,481.5,0.48766
1013.4,482,0.48835
1016.2,482.5,0.48986
1019.1,483,0.4903
1022,483.5,0.4914
1024.8,484,0.49029
1027.7,484.5,0.49301
1030.6,485,0.49302
1033.4,485.5,0.49289
1036.3,486,0.49268
1039.2,486.5,0.49078
1042,487,0.49302
1044.9,487.5,0.49145
1047.8,488,0.49135
1050.6,488.5,0.49062
1053.5,489,0.48939
1056.3,489.5,0.48791
1059.2,490,0.48781
1062.1,490.5,0.48564
1065,491,0.48504
1067.8,491.5,0.48252
1070.7,492,0.48017
1073.5,492.5,0.47867
1076.4,493,0.4759
1079.2,493.5,0.47249
1082.1,494,0.47211
1084.9,494.5,0.46961
1087.8,495,0.46954
1090.7,495.5,0.46613
1093.6,496,0.46482
1096.4,496.5,0.46291
1099.3,497,0.46265
1102.2,497.5,0.46165
1105,498,0.45867
1107.9,498.5,0.45655
1110.7,499,0.45683
1113.6,499.5,0.45642
1116.5,500,0.4555
1119.3,500.5,0.45319
1122.2,501,0.45407
1125,501.5,0.45259
1127.9,502,0.45077
1130.8,502.5,0.4533
1133.7,503,0.45378
1136.5,503.5,0.45404
1139.4,504,0.4492
1142.3,504.5,0.45121
1145.1,505,0.45299
1148,505.5,0.45149
1150.8,506,0.45203
1153.7,506.5,0.45202
1156.5,507,0.45174
1159.4,507.5,0.45417
1162.3,508,0.4522
1165.1,508.5,0.45541
1168,509,0.45508
1170.8,509.5,0.45722
1173.7,510,0.45437
1176.6,510.5,0.45464
1179.4,511,0.45542
1182.3,511.5,0.45486
1185.1,512,0.45384
1188,512.5,0.45569
1190.9,513,0.45561
1193.7,513.5,0.45858
1196.6,514,0.45717
1199.4,514.5,0.45562
1202.3,515,0.45875
1205.2,515.5,0.45727
1208,516,0.45928
1210.9,516.5,0.46025
1213.7,517,0.46054
1216.6,517.5,0.45974
1219.4,518,0.46267
1222.3,518.5,0.46139
1225.2,519,0.46317
1228.1,519.5,0.46045
1230.9,520,0.46267
1233.8,520.5,0.46489
1236.6,521,0.4648
1239.5,521.5,0.46318
1242.4,522,0.46332
1245.3,522.5,0.46316
1248.1,523,0.46292
1251,523.5,0.46311
1253.9,524,0.4661
1256.7,524.5,0.46644
1259.6,525,0.46768
1262.5,525.5,0.46703
1265.3,526,0.46728
1268.2,526.5,0.46899
1271.1,527,0.47018
1273.9,527.5,0.47239
1276.8,528,0.47178
1279.7,528.5,0.47326
1282.6,529,0.47153
1285.4,529.5,0.47395
1288.3,530,0.47318
1291.2,530.5,0.47335
1294.1,531,0.47682
1296.9,531.5,0.47556
1299.8,532,0.47614
1302.7,532.5,0.48141
1305.5,533,0.47933
1308.4,533.5,0.48074
1311.3,534,0.48114
1314.2,534.5,0.48146
1317,535,0.48377
1319.9,535.5,0.48506
1322.8,536,0.48489
1325.7,536.5,0.48751
1328.5,537,0.48814
1331.4,537.5,0.49161
1334.3,538,0.49104
1337.2,538.5,0.49266
1340.1,539,0.49412
1343,539.5,0.4948
1345.8,540,0.49691
1348.7,540.5,0.49791
1351.6,541,0.50104
1354.5,541.5,0.50209
1357.4,542,0.50284
1360.2,542.5,0.50378
1363.1,543,0.50565
1366,543.5,0.50821
1368.9,544,0.50747
1371.7,544.5,0.51004
1374.6,545,0.51377
1377.5,545.5,0.51452
1380.4,546,0.51526
1383.3,546.5,0.51646
1386.2,547,0.52213
1389.1,547.5,0.52712
1391.9,548,0.5275
1394.8,548.5,0.52683
1397.7,549,0.53178
1400.6,549.5,0.53544
1403.4,550,0.53513
1406.3,550.5,0.54029
1409.2,551,0.54144
1412.1,551.5,0.54616
1415,552,0.54986
1417.9,552.5,0.55199
1420.7,553,0.55375
1423.6,553.5,0.55535
1426.5,554,0.55845
1429.4,554.5,0.56258
1432.2,555,0.56463
1435.1,555.5,0.56693
1438,556,0.56964
1440.9,556.5,0.57242
1443.8,557,0.57324
1446.6,557.5,0.57669
1449.5,558,0.57804
1452.4,558.5,0.57893
1455.2,559,0.58175
1458.1,559.5,0.58352
1461,560,0.58762
1463.9,560.5,0.59134
1466.7,561,0.58957
1469.6,561.5,0.59382
1472.5,562,0.59371
1475.3,562.5,0.59664
1478.2,563,0.59653
1481.1,563.5,0.59683
1484,564,0.60031
1486.8,564.5,0.60205
1489.7,565,0.60214
1492.6,565.5,0.60164
1495.5,566,0.60551
1498.4,566.5,0.60779
1501.2,567,0.60846
1504.1,567.5,0.60844
1507,568,0.60879
1509.8,568.5,0.61105
1512.7,569,0.6117
1515.6,569.5,0.61244
1518.5,570,0.61341
1521.4,570.5,0.61354
1524.3,571,0.61274
1527.2,571.5,0.61158
1530,572,0.61391
1532.9,572.5,0.61231
1535.8,573,0.61295
1538.7,573.5,0.61415
1541.6,574,0.61609
1544.4,574.5,0.61499
1547.3,575,0.61622
1550.2,575.5,0.61938
1553.1,576,0.62073
1555.9,576.5,0.62219
1558.8,577,0.62564
1561.7,577.5,0.62884
1564.6,578,0.63
1567.5,578.5,0.63276
1570.3,579,0.63747
1573.2,579.5,0.64078
1576.1,580,0.64515
1579,580.5,0.64738
1581.9,581,0.65217
1584.8,581.5,0.65616
1587.6,582,0.66037
1590.5,582.5,0.664
1593.4,583,0.67049
1596.3,583.5,0.67436
1599.2,584,0.67916
1602.1,584.5,0.68258
1605,585,0.68858
1607.9,585.5,0.69419
1610.8,586,0.7009
1613.7,586.5,0.7047
1616.5,587,0.71014
1619.4,587.5,0.71721
1622.3,588,0.72425
1625.2,588.5,0.72953
1628.1,589,0.73717
1631,589.5,0.74642
1633.9,590,0.75387
1636.8,590.5,0.76323
1639.7,591,0.77127
1642.5,591.5,0.78212
1645.4,592,0.79105
1648.3,592.5,0.79817
1651.2,593,0.80975
1654.1,593.5,0.82156
1656.9,594,0.8297
1659.8,594.5,0.84135
1662.7,595,0.85435
1665.6,595.5,0.86556
1668.5,596,0.87837
1671.4,596.5,0.89161
1674.3,597,0.90272
1677.2,597.5,0.9177
1680.1,598,0.93003
1683,598.5,0.94724
1685.9,599,0.959
1688.8,599.5,0.97687
1691.7,600,0.99321
1694.6,600.5,1.01012
1697.5,601,1.02817
1700.4,601.5,1.04647
1703.3,602,1.06548
1706.1,602.5,1.08381
1709,603,1.10323
1711.9,603.5,1.12351
1714.8,604,1.14281
1717.7,604.5,1.16211
1720.6,605,1.18423
1723.5,605.5,1.20692
1726.4,606,1.22967
1729.3,606.5,1.25332
1732.2,607,1.27868
1735.1,607.5,1.30494
1738,608,1.33093
1740.9,608.5,1.35463
1743.8,609,1.38034
1746.7,609.5,1.41057
1749.6,610,1.43872
1752.6,610.5,1.46752
1755.5,611,1.49639
1758.4,611.5,1.5267
1761.3,612,1.55562
1764.2,612.5,1.58752
1767.2,613,1.61992
1770.1,613.5,1.65122
1773,614,1.68501
1775.9,614.5,1.71954
1778.9,615,1.74891
1781.8,615.5,1.78557
1784.7,616,1.81777
1787.6,616.5,1.85364
1790.6,617,1.89062
1793.5,617.5,1.92254
1796.4,618,1.96058
1799.4,618.5,1.99603
1802.3,619,2.03492
1805.2,619.5,2.07032
1808.2,620,2.10892
1811.1,620.5,2.14526
1814.1,621,2.17965
1817,621.5,2.2187
1819.9,622,2.25398
1822.9,622.5,2.29033
1825.8,623,2.32664
1828.8,623.5,2.36226
1831.7,624,2.39974
1834.7,624.5,2.43285
1837.6,625,2.46811
1840.5,625.5,2.50092
1843.5,626,2.53491
1846.5,626.5,2.56783
1849.4,627,2.59923
1852.4,627.5,2.6304
1855.3,628,2.65922
1858.2,628.5,2.68916
1861.2,629,2.71623
1864.1,629.5,2.74241
1867.1,630,2.76794
1870,630.5,2.79097
1873,631,2.81844
1875.9,631.5,2.83723
1878.9,632,2.8598
1881.8,632.5,2.87654
1884.8,633,2.89347
1887.7,633.5,2.90685
1890.6,634,2.91802
1893.6,634.5,2.92934
1896.5,635,2.94007
1899.4,635.5,2.94815
1902.4,636,2.9504
1905.3,636.5,2.95215
1908.2,637,2.94421
1911.1,637.5,2.93106
1914.1,638,2.93258
1917,638.5,2.93126
1919.9,639,2.9237
1922.8,639.5,2.90492
1925.7,640,2.87796
1928.7,640.5,2.85229
1931.6,641,2.87631
1934.5,641.5,2.89099
1937.4,642,2.87312
1940.3,642.5,2.85506
1943.2,643,2.84259
1946.2,643.5,2.84121
1949,644,2.80822
1951.9,644.5,2.80168
1954.8,645,2.77597
1957.7,645.5,2.74212
1960.6,646,2.72447
1963.6,646.5,2.69126
1966.5,647,2.66712
1969.4,647.5,2.63477
1972.3,648,2.59542
1975.2,648.5,2.55844
1978.1,649,2.51901
1981,649.5,2.48305
1983.8,650,2.43829
1986.7,650.5,2.39631
1989.6,651,2.35328
1992.5,651.5,2.30651
1995.4,652,2.26294
1998.3,652.5,2.22051
2001.2,653,2.17742
2004.1,653.5,2.12917
2007,654,2.08407
2009.8,654.5,2.03863
2012.7,655,1.99377
2015.6,655.5,1.94888
2018.5,656,1.90466
2021.3,656.5,1.85925
2024.2,657,1.8106
2027.1,657.5,1.76727
2030,658,1.72724
2032.8,658.5,1.68228
2035.7,659,1.63476
2038.6,659.5,1.58898
2041.5,660,1.54476
2044.4,660.5,1.49905
2047.2,661,1.45833
2050.1,661.5,1.41224
2053,662,1.36803
2055.9,662.5,1.32062
2058.8,663,1.27956
2061.7,663.5,1.2348
2064.5,664,1.19209
2067.4,664.5,1.1611
2070.3,665,1.12215
2073.2,665.5,1.08464
2076.1,666,1.04367
2079,666.5,1.00724
2081.9,667,0.96921
2084.8,667.5,0.93412
2087.7,668,0.89771
2090.6,668.5,0.86367
2093.5,669,0.82983
2096.4,669.5,0.79906
2099.3,670,0.76684
2102.2,670.5,0.73272
2105.1,671,0.70479
2108,671.5,0.67663
2110.9,672,0.64714
2113.8,672.5,0.62257
2116.8,673,0.59349
2119.7,673.5,0.56767
2122.6,674,0.54252
2125.5,674.5,0.51842
2128.4,675,0.49529
2131.3,675.5,0.47177
2134.3,676,0.45065
2137.2,676.5,0.42855
2140.1,677,0.40829
2143,677.5,0.38931
2145.9,678,0.37003
2148.8,678.5,0.35442
2151.8,679,0.33582
2154.7,679.5,0.31824
2157.6,680,0.30287
2160.5,680.5,0.28901
2163.4,681,0.27404
2166.4,681.5,0.26029
2169.3,682,0.24579
2172.2,682.5,0.23313
2175.1,683,0.21969
2178.1,683.5,0.20893
2181,684,0.1994
2183.9,684.5,0.19156
2186.8,685,0.17965
2189.8,685.5,0.16957
2192.7,686,0.16008
2195.6,686.5,0.15324
2198.5,687,0.14119
2201.5,687.5,0.13707
2204.4,688,0.1293
2207.3,688.5,0.11836
2210.2,689,0.11413
2213.1,689.5,0.10885
2216.1,690,0.10355
2219,690.5,9.54E-02
2221.9,691,9.39E-02
2224.8,691.5,8.64E-02
2227.8,692,8.42E-02
2230.7,692.5,8.07E-02
2233.6,693,7.45E-02
2236.5,693.5,6.90E-02
2239.5,694,6.52E-02
2242.4,694.5,6.19E-02
2245.3,695,6.14E-02
2248.2,695.5,5.72E-02
2251.2,696,5.65E-02
2254.1,696.5,5.53E-02
2257,697,5.18E-02
2260,697.5,4.61E-02
2262.9,698,4.51E-02
2265.8,698.5,4.41E-02
2268.8,699,4.53E-02
2271.7,699.5,4.60E-02
2274.6,700,4.61E-02
2277.5,700.5,4.59E-02
2280.5,701,4.53E-02
2283.4,701.5,4.77E-02
2286.3,702,4.37E-02
2289.3,702.5,4.72E-02
2292.2,703,4.85E-02
2295.1,703.5,4.61E-02
2298.1,704,4.92E-02
2301,704.5,5.20E-02
2303.9,705,4.76E-02
2306.8,705.5,4.62E-02
2309.7,706,4.57E-02
2312.7,706.5,4.54E-02
2315.6,707,4.20E-02
2318.6,707.5,3.84E-02
2321.6,708,3.57E-02
2324.5,708.5,3.39E-02
2327.5,709,3.06E-02
2330.4,709.5,2.33E-02
2333.4,710,2.09E-02
2336.3,710.5,1.46E-02
2339.2,711,9.74E-03
2342.2,711.5,1.60E-03
2345.2,712,-4.54E-03
2348.1,712.5,-1.48E-02
2351.1,713,-2.24E-02
2354,713.5,-3.03E-02
2357,714,-3.28E-02
2359.9,714.5,-3.41E-02
2362.9,715,-3.53E-02
2365.9,715.5,-3.28E-02
2368.8,716,-2.90E-02
2371.8,716.5,-2.54E-02
2374.8,717,-2.18E-02
2377.7,717.5,-1.68E-02
2380.7,718,-1.26E-02
2383.6,718.5,-7.28E-03
2386.6,719,-1.28E-03
2389.6,719.5,-9.59E-04
2392.5,720,4.97E-03
2395.5,720.5,8.26E-03
2398.5,721,1.04E-02
2401.4,721.5,1.60E-02
2404.4,722,1.61E-02
2407.3,722.5,1.73E-02
2410.2,723,2.36E-02
2413.2,723.5,2.01E-02
2416.1,724,2.22E-02
2419.1,724.5,2.25E-02
2422.1,725,2.60E-02
2425,725.5,2.54E-02
2428,726,2.81E-02
2430.9,726.5,2.65E-02
2433.9,727,3.07E-02
2436.8,727.5,2.90E-02
2439.8,728,2.69E-02
2442.7,728.5,2.74E-02
2445.7,729,2.73E-02
2448.6,729.5,2.34E-02
2451.6,730,2.56E-02
2454.5,730.5,2.41E-02
2457.4,731,2.54E-02
2460.4,731.5,2.45E-02
2463.3,732,2.70E-02
2466.3,732.5,2.79E-02
2469.2,733,2.82E-02
2472.2,733.5,2.96E-02
2475.1,734,2.73E-02
2478.1,734.5,3.01E-02
2481,735,2.91E-02
2484,735.5,2.80E-02
2486.9,736,3.03E-02
2489.9,736.5,3.29E-02
2492.9,737,3.16E-02
2495.8,737.5,3.10E-02
2498.8,738,3.30E-02
2501.7,738.5,3.27E-02
2504.7,739,3.06E-02
2507.6,739.5,3.14E-02
2510.6,740,3.13E-02
2513.6,740.5,3.24E-02
2516.5,741,3.16E-02
2519.5,741.5,3.25E-02
2522.4,742,3.47E-02
2525.4,742.5,3.04E-02
2528.3,743,3.54E-02
2531.3,743.5,3.66E-02
2534.2,744,3.57E-02
2537.2,744.5,3.53E-02
2540.2,745,3.54E-02
2543.1,745.5,3.53E-02
2546.1,746,3.62E-02
2549.1,746.5,3.46E-02
2552,747,3.50E-02
2555,747.5,3.53E-02
2557.9,748,3.65E-02
2560.9,748.5,3.50E-02
2563.9,749,3.63E-02
2566.8,749.5,3.81E-02
2569.8,750,3.79E-02
2572.7,750.5,3.47E-02
2575.7,751,3.56E-02
2578.7,751.5,3.83E-02
2581.7,752,3.26E-02
2584.6,752.5,3.73E-02
2587.6,753,3.62E-02
2590.6,753.5,3.62E-02
2593.5,754,3.71E-02
2596.5,754.5,3.87E-02
2599.5,755,3.77E-02
2602.4,755.5,3.67E-02
2605.4,756,4.05E-02
2608.4,756.5,4.01E-02
2611.3,757,3.72E-02
2614.3,757.5,3.92E-02
2617.3,758,3.72E-02
2620.2,758.5,3.99E-02
2623.2,759,3.95E-02
2626.2,759.5,3.95E-02
2629.1,760,4.19E-02
2632.1,760.5,4.16E-02
2635.1,761,4.23E-02
2638,761.5,4.08E-02
2641,762,4.30E-02
2644,762.5,4.41E-02
2646.9,763,4.06E-02
2649.9,763.5,4.53E-02
2652.9,764,4.33E-02
2655.8,764.5,4.26E-02
2658.8,765,4.33E-02
2661.8,765.5,4.58E-02
2664.7,766,4.41E-02
2667.7,766.5,4.42E-02
2670.6,767,4.23E-02
2673.6,767.5,4.19E-02
2676.5,768,4.67E-02
2679.5,768.5,4.41E-02
2682.5,769,4.46E-02
2685.4,769.5,4.66E-02
2688.4,770,4.86E-02
2691.4,770.5,4.81E-02
2694.4,771,4.56E-02
2697.3,771.5,4.62E-02
2700.3,772,4.56E-02
2703.3,772.5,4.61E-02
2706.3,773,4.30E-02
2709.3,773.5,4.65E-02
2712.3,774,4.81E-02
2715.3,774.5,4.74E-02
2718.3,775,4.83E-02
2721.3,775.5,4.66E-02
2724.3,776,4.85E-02
2727.2,776.5,4.79E-02
2730.2,777,4.62E-02
2733.2,777.5,4.64E-02
2736.1,778,4.73E-02
2739.1,778.5,4.46E-02
2742.1,779,5.24E-02
2745,779.5,5.04E-02
2748,780,5.36E-02
2751,780.5,5.14E-02
2754,781,5.19E-02
2757,781.5,4.95E-02
2760,782,5.06E-02
2763,782.5,4.99E-02
2765.9,783,5.47E-02
2768.9,783.5,5.07E-02
2771.9,784,5.47E-02
2774.9,784.5,5.26E-02
2777.9,785,5.53E-02
2780.8,785.5,5.52E-02
2783.8,786,5.37E-02
2786.8,786.5,5.43E-02
2789.7,787,5.49E-02
2792.7,787.5,5.62E-02
2795.7,788,5.89E-02
2798.6,788.5,5.95E-02
2801.6,789,5.71E-02
2804.6,789.5,5.81E-02
2807.6,790,5.87E-02
2810.5,790.5,6.34E-02
2813.5,791,6.05E-02
2816.5,791.5,6.08E-02
2819.4,792,6.38E-02
2822.4,792.5,6.27E-02
2825.4,793,6.24E-02
2828.4,793.5,6.29E-02
2831.3,794,6.00E-02
2834.3,794.5,6.44E-02
2837.3,795,6.50E-02
2840.3,795.5,6.49E-02
2843.3,796,6.41E-02
2846.2,796.5,6.29E-02
2849.2,797,6.59E-02
2852.2,797.5,6.62E-02
2855.2,798,6.55E-02
2858.2,798.5,6.68E-02
2861.1,799,6.90E-02
2864.1,799.5,6.65E-02
2867.1,800,6.81E-02
2870.1,800.5,6.49E-02
2873,801,6.66E-02
2876,801.5,6.58E-02
2879,802,6.70E-02
2882,802.5,6.88E-02
2885,803,6.61E-02
2888,803.5,6.62E-02
2891,804,6.95E-02
2894,804.5,6.65E-02
2897,805,7.02E-02
2899.9,805.5,7.24E-02
2902.9,806,7.15E-02
2905.9,806.5,6.91E-02
2908.9,807,7.10E-02
2911.9,807.5,7.02E-02
2914.9,808,7.29E-02
2917.9,808.5,7.32E-02
2920.8,809,7.35E-02
2923.8,809.5,7.21E-02
2926.8,810,7.44E-02
2929.8,810.5,7.13E-02
2932.8,811,7.16E-02
2935.8,811.5,7.04E-02
2938.7,812,7.32E-02
2941.7,812.5,7.23E-02
2944.7,813,6.95E-02
2947.7,813.5,7.52E-02
2950.6,814,7.24E-02
2953.6,814.5,7.16E-02
2956.6,815,7.56E-02
2959.6,815.5,7.58E-02
2962.6,816,7.29E-02
2965.6,816.5,7.45E-02
2968.6,817,7.27E-02
2971.6,817.5,7.31E-02
2974.6,818,7.44E-02
2977.6,818.5,7.32E-02
2980.6,819,7.48E-02
2983.6,819.5,7.47E-02
2986.6,820,7.54E-02
2989.6,820.5,7.71E-02
2992.6,821,7.52E-02
2995.6,821.5,7.57E-02
2998.6,822,7.50E-02
