Time (s),Mass (g),HRR (kW/m2)
0,0,0
1,0,0
2,-0.01,0.87
3,-0.07,20.41
4,-0.1,56.17
5,-0.15,107.77
6,-0.22,164.05
7,-0.32,204.65
8,-0.63,239.91
9,-0.76,266.61
10,-0.91,282.44
11,-1.3,293.57
12,-1.44,297.68
13,-1.61,297.14
14,-1.78,296.58
15,-2.14,296.95
16,-2.28,292.09
17,-2.45,280.15
18,-2.6,275.63
19,-2.96,263.46
20,-3.09,262.27
21,-3.23,253.45
22,-3.37,251.2
23,-3.71,249.06
24,-3.83,237.21
25,-3.95,230.15
26,-4.07,228.93
27,-4.41,224.62
28,-4.51,222.29
29,-4.63,213.46
30,-4.75,209.52
31,-4.83,205.46
32,-5.15,200.95
33,-5.28,198.84
34,-5.38,194.77
35,-5.49,191.68
36,-5.77,189.67
37,-5.87,186.77
38,-5.98,185.58
39,-6.08,179.74
40,-6.34,177.15
41,-6.44,173.21
42,-6.53,174.91
43,-6.64,178.55
44,-6.71,173.32
45,-7,170.9
46,-7.1,170.92
47,-7.2,168.43
48,-7.28,163.93
49,-7.53,163.19
50,-7.62,162.29
51,-7.71,157.85
52,-7.8,156.66
53,-8.07,162.59
54,-8.14,158.81
55,-8.24,156.5
56,-8.34,154.79
57,-8.41,149.7
58,-8.52,149.95
59,-8.62,153.58
60,-8.89,154.94
61,-8.96,150.95
62,-9.07,152.01
63,-9.17,145.81
64,-9.23,148.23
65,-9.34,148.02
66,-9.61,151.07
67,-9.68,146.39
68,-9.78,148.08
69,-9.85,147.1
70,-9.93,144.56
71,-10.05,145.15
72,-10.16,146.72
73,-10.43,147.84
74,-10.5,147.45
75,-10.6,144.91
76,-10.68,145.61
77,-10.76,145.98
78,-10.86,143.7
79,-10.99,142.01
80,-11.08,139.9
81,-11.19,138.98
82,-11.3,139.9
83,-11.41,143.34
84,-11.52,144.8
85,-11.63,138.99
86,-11.75,137.14
87,-11.86,135.95
88,-11.97,135.45
89,-12.08,132.33
90,-12.19,133.54
91,-12.29,136.26
92,-12.39,139.78
93,-12.5,138.47
94,-12.61,133.87
95,-12.71,136.42
96,-12.81,135.26
97,-12.92,137.61
98,-13.03,134.86
99,-13.14,137.05
100,-13.25,129.93
101,-13.36,129.96
102,-13.46,133.36
103,-13.57,129.36
104,-13.67,133.75
105,-13.78,133.49
106,-13.88,131.35
107,-13.99,129.09
108,-14.09,128.57
109,-14.19,129.71
110,-14.29,127.93
111,-14.38,127.31
112,-14.49,126.92
113,-14.58,122.85
114,-14.68,126.22
115,-14.78,124.77
116,-14.89,127.43
117,-14.99,125.74
118,-15.09,122.2
119,-15.17,120.94
120,-15.26,124.26
121,-15.36,124.99
122,-15.47,123.32
123,-15.58,122.64
124,-15.67,120.7
125,-15.76,124.6
126,-15.86,119.9
127,-15.96,124.04
128,-16.06,120.39
129,-16.16,121.45
130,-16.25,121.4
131,-16.34,119.61
132,-16.43,118.38
133,-16.53,118.45
134,-16.63,116.4
135,-16.73,116.83
136,-16.82,117.66
137,-16.9,118.8
138,-16.99,115.7
139,-17.08,115.99
140,-17.18,113.89
141,-17.27,111.69
142,-17.37,114.03
143,-17.46,115.32
144,-17.55,118.4
145,-17.65,115.41
146,-17.74,115.03
147,-17.82,116.97
148,-17.92,111.65
149,-18.01,111.23
150,-18.09,112.33
151,-18.18,112.31
152,-18.27,112.11
153,-18.37,112.04
154,-18.45,109.58
155,-18.55,107.41
156,-18.63,110.02
157,-18.71,112.26
158,-18.79,110.64
159,-18.89,105.82
160,-18.97,110.23
161,-19.06,109.8
162,-19.15,106.04
163,-19.24,109.61
164,-19.33,111.27
165,-19.41,108.98
166,-19.5,108.32
167,-19.58,107.33
168,-19.66,110.21
169,-19.75,108.12
170,-19.83,105.32
171,-19.92,108.66
172,-20,104.84
173,-20.08,107.46
174,-20.16,106.04
175,-20.25,107.4
176,-20.34,106.97
177,-20.43,106.33
178,-20.51,104.17
179,-20.59,103.79
180,-20.68,106.28
181,-20.76,105.78
182,-20.84,103.14
183,-20.93,101.94
184,-21.01,105.94
185,-21.09,105.05
186,-21.17,106.73
187,-21.25,106.84
188,-21.34,103.89
189,-21.41,103.78
190,-21.5,102.46
191,-21.58,100.79
192,-21.66,102.31
193,-21.75,100.78
194,-21.82,100.4
195,-21.9,100.08
196,-21.98,102.69
197,-22.07,102.77
198,-22.15,100.64
199,-22.23,100.94
200,-22.3,103.78
201,-22.38,101.19
202,-22.46,100.44
203,-22.54,101.33
204,-22.63,103.19
205,-22.72,100.75
206,-22.79,104.05
207,-22.87,103.03
208,-22.96,98.43
209,-23.04,98.12
210,-23.12,97.52
211,-23.19,95.68
212,-23.26,97.63
213,-23.34,99.22
214,-23.42,99.41
215,-23.49,96.48
216,-23.56,98.5
217,-23.64,96.77
218,-23.72,100.72
219,-23.8,99.39
220,-23.89,96.89
221,-23.97,97.23
222,-24.04,96.86
223,-24.12,95.56
224,-24.19,97.88
225,-24.26,97.96
226,-24.33,97.2
227,-24.41,95
228,-24.51,96.29
229,-24.59,99.48
230,-24.66,98.26
231,-24.73,97.16
232,-24.82,97.46
233,-24.89,95.86
234,-24.96,96.75
235,-25.03,99.39
236,-25.11,99.31
237,-25.18,98.28
238,-25.26,98.12
239,-25.33,97.67
240,-25.41,96.81
241,-25.49,97.06
242,-25.56,96.12
243,-25.65,98.87
244,-25.71,97.48
245,-25.78,95.82
246,-25.87,96.08
247,-25.95,95.3
248,-26.02,95.43
249,-26.1,95.52
250,-26.18,93.63
251,-26.26,89.18
252,-26.34,90.01
253,-26.41,91.61
254,-26.49,95.01
255,-26.56,96.83
256,-26.64,95.51
257,-26.72,96.41
258,-26.79,96.81
259,-26.86,94.79
260,-26.94,93.79
261,-27.01,93.55
262,-27.08,93.87
263,-27.15,94.19
264,-27.23,94.76
265,-27.31,92.44
266,-27.37,95.44
267,-27.45,95.61
268,-27.53,94.54
269,-27.61,92.86
270,-27.69,94.75
271,-27.77,92.01
272,-27.83,91.59
273,-27.9,92.32
274,-27.98,92.84
275,-28.04,94.13
276,-28.12,94.64
277,-28.19,93.07
278,-28.27,90.45
279,-28.34,94.29
280,-28.41,91.84
281,-28.48,91.56
282,-28.55,91.09
283,-28.62,89.23
284,-28.7,92.37
285,-28.77,93.3
286,-28.84,91.23
287,-28.91,94.85
288,-28.97,92.71
289,-29.04,93.05
290,-29.13,91.12
291,-29.21,89.74
292,-29.29,89.77
293,-29.36,92.7
294,-29.43,93.85
295,-29.5,92.19
296,-29.56,93.94
297,-29.63,90.94
298,-29.7,90.33
299,-29.78,92.08
300,-29.86,89.58
301,-29.93,92.23
302,-30,91.68
303,-30.07,86.91
304,-30.14,87.61
305,-30.22,89.92
306,-30.29,87.92
307,-30.36,91.66
308,-30.42,92.28
309,-30.49,91.32
310,-30.57,89.61
311,-30.64,87.48
