Time (s),Mass (g),HRR (kW/m2)
0,0,2.99
1,0,0.65
2,-0.04,1.66
3,-0.06,0
4,-0.09,0
5,-0.11,0.44
6,-0.15,0
7,-0.18,1.97
8,-0.22,16.11
9,-0.26,43.95
10,-0.32,85.41
11,-0.4,125.22
12,-0.74,167.18
13,-0.83,211.87
14,-0.97,250.07
15,-1.38,263.57
16,-1.51,307.6
17,-1.68,324.64
18,-1.87,345.08
19,-2.28,344.46
20,-2.47,354.69
21,-2.65,357.93
22,-3.05,348.54
23,-3.22,343.23
24,-3.4,336.54
25,-3.58,322.04
26,-3.97,311.86
27,-4.12,306.72
28,-4.28,300.85
29,-4.42,292.67
30,-4.78,288.03
31,-4.94,284.22
32,-5.08,272.89
33,-5.44,266.46
34,-5.55,264.5
35,-5.7,257.65
36,-5.84,253.82
37,-6.18,245.33
38,-6.27,240.55
39,-6.4,239.53
40,-6.55,237.57
41,-6.65,235.31
42,-6.99,230.15
43,-7.11,230.54
44,-7.23,227.77
45,-7.34,223.84
46,-7.64,219.04
47,-7.76,220.86
48,-7.9,221.16
49,-8,217.17
50,-8.29,211.99
51,-8.4,211.46
52,-8.51,207.95
53,-8.63,205.55
54,-8.7,205.37
55,-9.01,199.15
56,-9.12,197.93
57,-9.23,195.29
58,-9.33,197.69
59,-9.62,195.01
60,-9.73,192.55
61,-9.82,188.74
62,-9.93,188.76
63,-10.22,185.27
64,-10.29,181.35
65,-10.4,184.48
66,-10.5,181.74
67,-10.76,182.97
68,-10.86,181.33
69,-10.96,178.75
70,-11.06,176.81
71,-11.14,171
72,-11.4,177.64
73,-11.5,173.87
74,-11.6,171.79
75,-11.71,169.61
76,-11.97,173.6
77,-12.03,167.5
78,-12.13,168.63
79,-12.22,168
80,-12.3,167.08
81,-12.59,162.4
82,-12.66,162.17
83,-12.76,164.51
84,-12.84,161.45
85,-12.91,162.08
86,-13.17,160.52
87,-13.26,156.6
88,-13.36,159.28
89,-13.44,157.06
90,-13.51,155.05
91,-13.81,154.54
92,-13.87,155.79
93,-13.96,154.32
94,-14.05,149.33
