Time (s),Temperature (C),HRR (W/g)
251.502,316.897,53.483
252.003,317.451,53.88
252.503,317.954,54.386
253.003,318.459,54.873
253.503,318.915,55.306
254.003,319.416,55.711
254.503,319.929,56.25
255.002,320.441,56.86
255.503,320.943,57.409
256.003,321.411,58.066
256.503,321.923,58.659
257.003,322.424,59.041
257.503,322.928,59.614
258.003,323.448,60.209
258.503,323.915,60.522
259.003,324.427,60.941
259.503,324.941,61.395
260.003,325.464,61.876
260.503,325.936,62.348
261.003,326.424,62.916
261.503,326.923,63.284
262.003,327.421,63.757
262.503,327.925,64.484
263.003,328.456,65.215
263.503,328.974,65.69
264.003,329.461,66.345
264.502,329.967,66.809
265.002,330.446,67.347
265.503,330.931,67.616
266.004,331.441,68.301
266.503,331.943,68.765
267.003,332.441,69.593
267.503,332.958,70.07
268.003,333.454,70.674
268.503,333.941,71.213
269.003,334.445,71.647
269.503,334.929,72.358
270.002,335.414,73.037
270.503,335.963,73.413
271.003,336.453,74.109
271.503,336.945,74.826
272.003,337.452,75.645
272.503,337.956,75.98
273.003,338.48,76.72
273.504,338.949,77.169
274.004,339.455,77.582
274.503,339.952,78.434
275.003,340.44,78.841
275.503,340.961,79.294
276.003,341.457,79.73
276.503,341.989,80.217
277.003,342.481,80.477
277.503,342.945,81.169
278.003,343.466,81.682
278.503,343.953,82.006
279.003,344.475,82.699
279.503,344.971,82.767
280.003,345.45,83.586
280.504,345.96,84.031
281.003,346.461,84.352
281.503,346.949,84.833
282.004,347.453,85.187
282.503,347.961,85.608
283.003,348.47,85.7
283.504,348.934,86.522
284.004,349.47,87.108
284.503,349.974,87.574
285.003,350.44,87.717
285.503,350.951,88.244
286.004,351.477,88.601
286.504,351.977,88.726
287.004,352.473,89.389
287.504,352.96,89.55
288.004,353.451,89.879
288.503,353.973,90.483
289.003,354.482,90.806
289.503,354.938,90.998
290.003,355.442,91.521
290.503,355.96,91.701
291.003,356.444,92.166
291.503,356.953,92.566
292.003,357.457,93.334
292.503,357.968,93.356
293.004,358.473,93.799
293.504,358.976,94.421
294.004,359.483,95.308
294.504,359.984,95.64
295.004,360.489,96.663
295.504,360.963,96.185
296.004,361.468,96.511
296.503,361.976,97.125
297.003,362.446,97.107
297.504,362.985,98.526
298.004,363.477,98.759
298.504,363.965,99.109
299.004,364.475,99.949
299.504,365.01,101.021
300.004,365.371,101.717
300.503,365.922,102.232
301.003,366.469,103.036
301.503,367.023,103.869
302.003,367.492,104.191
302.503,368.004,104.622
303.003,368.487,105.539
303.503,368.989,106.325
304.003,369.467,107.178
304.504,369.994,108.125
305.004,370.468,108.917
305.503,370.993,109.549
306.003,371.499,110.671
306.503,371.984,111.593
307.003,372.45,112.405
307.503,373.023,113.726
308.004,373.569,114.754
308.504,374.031,115.779
309.004,374.529,116.711
309.503,374.987,117.716
310.003,375.458,118.988
310.503,375.942,119.8
311.003,376.492,120.793
311.503,377.003,121.934
312.003,377.472,123.008
312.503,377.902,124.278
313.003,378.538,125.233
313.503,378.973,126.617
314.003,379.417,127.452
314.503,379.939,128.542
315.003,380.465,129.645
315.503,380.958,130.534
316.004,381.438,131.599
316.504,381.862,132.529
317.004,382.438,133.188
317.504,382.895,134.358
318.003,383.412,135.474
318.503,383.908,136.574
319.003,384.46,137.402
319.504,384.946,138.347
320.004,385.444,139.211
320.504,385.959,139.947
321.004,386.439,140.621
321.503,386.949,141.072
322.003,387.445,141.509
322.503,387.928,141.948
323.003,388.409,142.268
323.503,388.936,142.214
324.004,389.44,142.911
324.504,389.954,142.806
325.003,390.441,142.807
325.503,390.948,142.751
326.004,391.462,142.724
326.504,391.911,142.63
327.004,392.414,142.004
327.504,392.939,141.567
328.004,393.427,141.179
328.504,393.9,140.457
329.004,394.451,139.613
329.504,394.878,138.577
330.004,395.441,137.722
330.503,395.928,136.097
331.004,396.367,134.613
331.504,396.931,133.414
332.004,397.413,131.993
332.504,397.928,129.713
333.004,398.448,128.062
333.504,398.929,126.283
334.003,399.441,123.901
334.504,399.923,121.111
335.004,400.466,119.342
335.503,400.915,116.221
336.004,401.415,114.085
336.504,401.87,110.77
337.004,402.516,107.424
337.504,402.796,104.946
338.004,403.413,101.433
338.504,403.884,98.002
339.004,404.45,94.853
339.504,404.919,91.305
340.004,405.469,87.859
340.504,405.975,84.73
341.004,406.496,80.569
341.503,406.988,77.333
342.003,407.504,73.584
342.504,408.01,70.59
343.004,408.545,67.394
343.503,409.025,64.117
344.004,409.465,60.526
344.504,409.972,57.858
345.004,410.499,55.347
345.504,411.025,51.368
346.004,411.53,48.596
346.504,411.977,45.617
347.004,412.566,43.086
347.504,413.059,40.717
348.004,413.536,37.666
348.504,413.985,35.928
349.004,414.602,34.204
349.504,414.993,32.314
350.004,415.589,31.14
350.504,416.114,29.008
351.004,416.629,27.286
351.504,417.125,26.268
352.004,417.544,24.897
352.504,418.073,24.092
353.004,418.504,22.891
353.504,419.11,21.755
354.004,419.603,21.03
354.504,420.093,20.384
355.005,420.565,19.744
355.505,421.1,18.711
356.004,421.507,18.634
356.504,422.092,19.308
357.004,422.622,18.268
357.504,423.193,17.819
358.004,423.631,17.342
358.504,424.089,17.663
359.004,424.652,17.097
359.504,425.138,17.334
360.005,425.583,17.15
360.505,426.048,16.821
361.004,426.652,16.623
361.504,427.124,16.805
362.004,427.563,16.533
362.504,428.096,16.308
363.004,428.578,16.792
363.504,429.099,16.218
364.004,429.554,15.934
364.504,430.19,16.443
365.005,430.576,15.927
365.504,431.161,15.961
366.004,431.537,15.512
366.505,432.025,15.851
367.004,432.534,15.75
367.504,432.991,15.582
368.004,433.541,15.37
368.504,434.01,15.275
369.004,434.535,15.332
369.504,435.041,15.593
370.004,435.519,15.075
370.504,436.075,14.885
371.005,436.539,14.51
371.505,437.035,14.617
372.005,437.493,14.593
372.505,438.026,14.494
373.004,438.548,14.167
373.505,439.073,14.139
374.005,439.565,13.922
374.505,439.972,13.862
375.005,440.507,13.705
375.505,441.042,14.077
376.005,441.619,13.832
376.505,442.04,13.803
377.004,442.567,13.991
377.504,443.032,13.755
378.004,443.532,13.983
378.504,444.045,13.449
379.004,444.507,13.614
379.505,445.022,13.275
380.005,445.515,13.143
380.505,446.04,12.835
381.005,446.514,13.19
381.505,447.031,12.721
382.005,447.5,13.263
382.505,448.041,12.908
383.005,448.541,12.872
383.505,449.021,12.552
384.004,449.542,12.767
384.504,450.043,12.544
385.004,450.489,12.528
385.505,451.037,12.444
386.005,451.533,12.12
386.505,452.011,12.036
387.005,452.585,11.65
387.506,453.027,11.812
388.005,453.488,11.46
388.504,453.992,11.263
389.005,454.489,11.172
389.505,455.055,11.062
390.005,455.482,11.062
390.505,455.998,10.834
391.004,456.489,10.923
391.505,457.021,10.594
392.005,457.52,10.724
392.505,458.022,11.392
393.005,458.478,10.781
393.505,458.982,10.95
394.004,459.455,10.26
394.505,459.977,9.929
395.005,460.603,10.202
395.504,460.987,9.958
396.004,461.544,9.758
396.504,462.03,9.08
397.005,462.506,8.969
397.505,463.026,9.115
398.005,463.484,9.69
398.505,463.999,9.331
399.004,464.545,9.396
399.504,464.969,10.011
400.004,465.495,9.81
400.505,466.021,9.387
401.005,466.497,9.573
401.505,467.033,9.111
402.005,467.481,9.313
402.505,468.004,9.166
403.006,468.467,8.894
403.506,468.958,8.639
404.005,469.514,8.193
404.506,470.008,8.204
405.005,470.471,8.377
405.504,470.994,8.154
406.004,471.502,8.396
406.504,472.026,7.861
407.005,472.507,7.426
407.505,472.984,7.09
408.005,473.46,7.306
408.505,473.979,7.197
409.005,474.551,7.591
409.506,474.945,7.329
410.005,475.606,6.521
410.505,476.106,6.394
411.005,476.371,6.625
411.505,477.11,6.796
412.005,477.479,6.514
412.505,478.012,6.791
413.005,478.475,6.705
413.505,478.957,6.471
414.004,479.402,6.689
414.505,480.004,6.085
415.005,480.455,6.492
415.505,481.009,6.007
416.005,481.427,6.15
416.505,481.908,5.8
417.005,482.367,5.907
417.505,482.915,5.938
418.005,483.333,5.397
418.505,483.964,5.313
419.004,484.425,5.51
419.505,484.981,5.652
420.005,485.419,5.584
420.506,485.988,5.276
421.005,486.395,5.406
421.504,486.891,5.139
422.005,487.402,5.165
422.505,487.844,4.919
423.005,488.366,4.949
423.505,488.964,4.792
424.005,489.408,4.77
424.506,489.799,4.578
425.005,490.359,4.668
425.505,490.868,4.431
426.005,491.327,4.97
426.506,491.851,4.997
427.005,492.311,4.214
427.505,492.859,4.355
428.005,493.305,4.47
428.506,493.818,4.263
429.006,494.363,4.214
429.506,494.841,4.233
430.006,495.295,4.809
430.505,495.779,3.724
431.005,496.285,3.977
431.506,496.841,4.187
432.006,497.273,4.274
432.505,497.843,3.473
433.005,498.335,3.818
433.505,498.832,3.903
434.006,499.323,4.205
434.506,499.829,3.857
435.006,500.34,3.71
435.506,500.844,4.209
436.006,501.321,3.66
436.506,501.852,3.755
437.006,502.337,3.718
437.505,502.822,3.746
438.006,503.325,3.793
438.506,503.784,3.667
439.005,504.241,3.35
439.505,504.737,3.147
440.005,505.28,3.491
440.506,505.805,3.488
441.005,506.3,3.163
441.506,506.743,3.085
442.006,507.267,3.316
442.506,507.834,3.537
443.006,508.205,3.022
443.506,508.716,3.082
444.006,509.279,3.103
444.506,509.737,2.851
445.006,510.311,2.809
445.506,510.73,2.687
446.006,511.318,2.752
446.505,511.699,2.463
447.005,512.32,2.393
447.506,512.81,2.406
448.005,513.294,2.392
448.505,513.78,2.782
449.005,514.29,2.751
449.506,514.828,2.89
450.006,515.264,2.893
450.506,515.832,2.987
451.005,516.294,2.79
451.505,516.837,2.576
452.005,517.325,2.373
452.506,517.843,2.149
453.005,518.339,2.316
453.506,518.797,2.123
454.006,519.303,2.153
454.505,519.766,2.49
455.006,520.305,2.461
455.506,520.739,2.549
456.006,521.302,2.603
456.506,521.76,2.505
457.006,522.3,2.589
457.505,522.779,2.602
458.005,523.292,2.232
458.506,523.813,2.312
459.006,524.323,2.473
459.506,524.814,2.167
460.006,525.305,2.131
460.506,525.813,2.119
461.005,526.321,2.275
461.505,526.798,1.927
462.006,527.312,1.976
462.505,527.777,1.861
463.005,528.3,1.853
463.506,528.794,1.588
464.005,529.289,1.73
464.505,529.802,1.817
465.005,530.306,1.913
465.505,530.761,1.751
466.005,531.308,1.979
466.505,531.809,1.945
467.006,532.343,1.998
467.506,532.817,1.912
468.006,533.317,1.875
468.506,533.829,1.811
469.006,534.298,1.745
469.506,534.82,1.537
470.005,535.304,1.483
470.505,535.825,1.654
471.005,536.296,1.364
471.506,536.751,1.67
472.006,537.307,1.624
472.506,537.785,1.734
473.005,538.39,1.785
473.506,538.827,1.51
474.006,539.355,1.471
474.505,539.86,1.306
475.006,540.376,0.948
475.506,540.795,0.991
476.006,541.346,1.121
476.505,541.841,1.097
477.005,542.316,1.364
477.506,542.823,1.501
478.006,543.328,1.621
478.507,543.87,1.587
479.007,544.359,1.555
479.506,544.844,1.443
480.006,545.333,1.536
480.506,545.85,1.463
481.006,546.349,1.453
481.506,546.877,1.282
482.005,547.35,1.443
482.506,547.887,1.227
483.006,548.34,1.237
483.506,548.841,1.096
484.006,549.341,1.202
484.506,549.855,1.451
485.005,550.364,1.314
485.505,550.848,1.292
486.005,551.354,1.226
486.505,551.83,1.295
487.006,552.368,1.25
487.506,552.869,1.278
488.006,553.356,1.13
488.506,553.848,1.265
489.006,554.374,1.172
489.507,554.855,1.023
490.006,555.375,0.951
490.506,555.865,0.942
491.006,556.369,0.924
491.505,556.851,0.991
492.005,557.347,1.108
492.506,557.866,1.229
493.006,558.362,1.326
493.505,558.838,1.417
494.005,559.371,1.427
494.505,559.892,1.316
495.006,560.383,1.086
495.506,560.859,1.303
496.006,561.376,0.797
496.506,561.861,1.05
497.006,562.365,0.98
497.506,562.858,0.919
498.006,563.359,1.087
498.505,563.838,1.049
499.006,564.359,1.095
499.506,564.885,1.108
500.006,565.373,1.004
500.507,565.868,0.845
501.006,566.361,0.944
501.506,566.888,0.71
502.006,567.409,0.742
502.506,567.886,0.786
503.005,568.403,0.795
503.506,568.895,0.736
504.006,569.392,0.754
504.506,569.875,0.746
505.006,570.389,1.036
505.506,570.889,0.907
506.006,571.413,0.93
506.507,571.884,1.062
507.007,572.417,0.991
507.506,572.914,0.931
508.006,573.402,0.891
508.506,573.865,0.617
509.006,574.401,0.751
509.507,574.922,0.74
510.006,575.385,0.889
510.506,575.871,0.849
511.006,576.392,0.784
511.506,576.872,0.988
512.006,577.41,0.992
512.506,577.917,0.794
513.006,578.441,0.676
513.506,578.925,0.749
514.006,579.385,0.54
514.507,579.92,0.64
515.006,580.457,0.458
515.506,580.912,0.532
516.006,581.415,0.844
516.506,581.958,0.816
517.006,582.438,1.076
517.506,582.93,1.082
518.006,583.408,1.129
518.506,583.931,1.1
519.006,584.411,1.078
519.506,584.915,0.985
520.006,585.411,0.797
520.506,585.88,0.708
521.006,586.402,0.76
521.506,586.905,0.643
522.007,587.422,0.635
522.506,587.949,0.518
523.006,588.404,0.855
523.506,588.912,0.815
524.006,589.405,0.784
524.506,589.917,0.73
525.006,590.45,0.972
525.506,590.907,0.714
526.006,591.441,0.6
526.506,591.89,0.666
527.006,592.428,0.683
527.507,592.955,0.806
528.007,593.425,0.729
528.507,593.913,0.856
529.006,594.422,0.983
529.506,594.9,0.926
530.006,595.418,0.762
530.506,595.953,0.724
531.006,596.425,0.485
531.507,596.94,0.662
532.007,597.439,0.603
532.507,597.941,0.759
533.006,598.425,0.64
533.506,598.905,0.826
534.006,599.399,0.864
534.506,599.91,0.885
535.006,600.418,0.954
535.506,600.936,0.967
536.006,601.45,1.036
536.506,601.908,0.749
537.006,602.429,0.875
537.506,602.939,0.719
538.006,603.438,0.805
538.506,603.941,0.861
539.007,604.441,0.948
539.507,604.909,0.85
540.006,605.428,0.729
540.506,605.923,0.801
541.006,606.431,0.88
541.507,606.933,0.667
542.007,607.44,0.725
542.506,607.966,0.738
543.006,608.432,0.874
543.506,608.965,0.632
544.006,609.464,0.498
544.507,609.996,0.557
545.007,610.477,0.665
545.507,610.982,0.82
546.007,611.479,0.765
546.507,611.974,1.056
547.006,612.472,1.161
547.507,612.979,1.064
548.007,613.461,1.083
548.506,613.995,1.032
549.006,614.444,1.013
549.506,614.954,0.858
550.007,615.491,0.95
550.507,616,0.831
551.007,616.497,0.773
551.506,616.959,0.676
552.006,617.46,0.579
552.506,617.999,0.718
553.006,618.467,0.587
553.506,618.971,0.715
554.007,619.509,0.631
554.506,619.974,0.74
555.006,620.53,0.905
555.506,621.028,0.889
556.007,621.489,0.917
556.506,622.022,0.901
557.006,622.507,0.808
557.507,623.014,0.892
558.006,623.521,0.633
558.506,624.009,0.466
559.006,624.53,0.446
559.506,625.06,0.378
560.006,625.519,0.442
560.507,626.021,0.474
561.006,626.511,0.646
561.506,626.996,0.642
562.007,627.491,0.744
562.507,627.997,0.777
563.007,628.492,0.737
563.507,629.015,0.848
564.007,629.473,0.679
564.507,630.002,0.892
565.007,630.53,0.767
565.507,630.998,0.751
566.007,631.51,0.666
566.506,632.016,0.712
567.007,632.544,0.644
567.507,633.009,0.597
568.006,633.495,0.549
568.506,634.027,0.247
569.006,634.522,0.215
569.506,635.004,0.368
570.007,635.488,0.288
570.507,636.008,0.325
571.007,636.528,0.522
571.507,637.027,0.499
572.007,637.539,0.604
572.507,638.016,0.642
573.007,638.545,0.587
573.507,639.048,0.522
574.007,639.543,0.298
574.507,640.052,0.166
575.007,640.547,0.173
575.507,641.056,0.285
576.007,641.587,0.499
576.507,642.045,0.455
577.006,642.53,0.43
577.506,643.035,0.24
578.007,643.511,0.398
578.507,644.027,0.503
579.006,644.568,0.579
579.506,645.064,0.434
580.007,645.573,0.67
580.507,646.063,0.732
581.007,646.537,0.677
581.506,647.053,0.837
582.006,647.548,0.735
582.507,648.038,0.665
583.007,648.564,0.559
583.507,649.061,0.531
584.007,649.541,0.452
