Time (s),Temperature (K),HRR (W/g)
134.52,473.0,-0.73
135.03,473.5,-0.29
135.54,474.0,-0.1
136.01,474.5,-0.58
136.51,475.0,-0.43
137.0,475.5,-0.53
137.49,476.0,-0.41
137.97,476.5,-0.21
138.47,477.0,-0.41
138.96,477.5,-0.61
139.43,478.0,-0.18
139.94,478.5,-0.64
140.42,479.0,-0.35
140.96,479.5,-0.35
141.44,480.0,-0.17
141.93,480.5,-0.32
142.42,481.0,-0.32
142.92,481.5,-0.51
143.43,482.0,-0.78
143.91,482.5,-0.65
144.4,483.0,-0.52
144.89,483.5,-0.57
145.39,484.0,-0.68
145.87,484.5,-0.51
146.35,485.0,-0.46
146.86,485.5,-0.54
147.34,486.0,-0.62
147.82,486.5,-0.52
148.33,487.0,-0.64
148.81,487.5,-0.67
149.31,488.0,-0.57
149.8,488.5,-0.62
150.29,489.0,-0.55
150.8,489.5,-0.59
151.31,490.0,-0.4
151.8,490.5,-0.46
152.32,491.0,-0.81
152.8,491.5,-0.68
153.27,492.0,-0.5
153.78,492.5,-0.32
154.28,493.0,-0.34
154.76,493.5,-0.47
155.26,494.0,-0.33
155.75,494.5,-0.25
156.25,495.0,-0.31
156.76,495.5,-0.46
157.25,496.0,-0.55
157.74,496.5,-0.35
158.24,497.0,-0.21
158.73,497.5,-0.38
159.23,498.0,-0.61
159.74,498.5,-0.73
160.23,499.0,-0.74
160.71,499.5,-0.82
161.22,500.0,-0.78
161.71,500.5,-0.66
162.21,501.0,-0.66
162.7,501.5,-0.6
163.2,502.0,-0.64
163.71,502.5,-0.57
164.2,503.0,-0.61
164.69,503.5,-0.73
165.21,504.0,-0.6
165.7,504.5,-0.51
166.18,505.0,-0.48
166.69,505.5,-0.53
167.18,506.0,-0.41
167.66,506.5,-0.23
168.15,507.0,-0.45
168.66,507.5,-0.49
169.19,508.0,-0.53
169.7,508.5,-0.69
170.16,509.0,-0.7
170.64,509.5,-0.62
171.17,510.0,-0.76
171.64,510.5,-0.79
172.15,511.0,-0.81
172.64,511.5,-0.72
173.13,512.0,-0.77
173.63,512.5,-0.91
174.11,513.0,-1.06
174.6,513.5,-0.81
175.08,514.0,-0.7
175.61,514.5,-0.84
176.1,515.0,-0.72
176.58,515.5,-0.66
177.1,516.0,-0.6
177.6,516.5,-0.59
178.11,517.0,-0.74
178.61,517.5,-0.79
