Time (s),Temperature (K),HRR (W/g)
149.62,487.97,11.47
150.13,488.47,11.12
150.63,488.97,10.79
151.13,489.47,10.59
151.60,489.97,10.60
152.09,490.47,10.59
152.59,490.97,10.54
153.07,491.47,10.85
153.59,491.97,11.08
154.09,492.47,10.97
154.56,492.97,10.97
155.08,493.47,10.98
155.57,493.97,10.86
156.05,494.47,10.36
156.52,494.97,10.29
157.02,495.47,10.37
157.53,495.97,10.24
158.03,496.47,10.52
158.52,496.97,10.59
159.03,497.47,11.33
159.51,497.97,11.61
160.02,498.47,11.41
160.52,498.97,10.92
161.02,499.47,10.97
161.50,499.97,11.00
162.02,500.47,10.60
162.51,500.97,10.42
163.00,501.47,10.76
163.50,501.97,11.18
164.02,502.47,10.98
164.48,502.97,11.05
165.01,503.47,11.30
165.49,503.97,11.14
165.98,504.47,11.19
166.48,504.97,10.88
166.97,505.47,10.78
167.50,505.97,11.19
167.95,506.47,11.24
168.46,506.97,11.14
168.98,507.47,10.96
169.46,507.97,11.43
169.97,508.47,11.68
170.43,508.97,11.69
170.95,509.47,11.68
171.45,509.97,11.33
171.92,510.47,11.54
172.45,510.97,11.93
172.96,511.47,12.29
173.46,511.97,12.33
173.96,512.47,12.51
174.42,512.97,12.85
174.92,513.47,13.17
175.44,513.97,13.01
175.92,514.47,12.92
176.42,514.97,12.77
176.88,515.47,13.09
177.41,515.97,12.95
177.92,516.47,13.00
178.42,516.97,13.08
178.93,517.47,13.09
179.41,517.97,13.44
179.88,518.47,13.68
180.39,518.97,13.96
180.88,519.47,14.38
181.38,519.97,14.77
181.89,520.47,14.89
182.40,520.97,15.06
182.87,521.47,15.24
183.36,521.97,15.12
183.87,522.47,15.47
184.38,522.97,15.53
184.86,523.47,15.64
185.37,523.97,16.03
185.88,524.47,15.91
186.37,524.97,16.11
186.86,525.47,16.36
187.37,525.97,16.52
187.87,526.47,16.51
188.36,526.97,16.66
188.86,527.47,16.87
189.33,527.97,17.17
189.84,528.47,17.24
190.34,528.97,17.45
190.84,529.47,17.98
191.34,529.97,18.31
191.83,530.47,18.82
192.34,530.97,19.31
192.83,531.47,19.67
193.34,531.97,19.80
193.83,532.47,19.91
194.32,532.97,19.97
194.82,533.47,19.81
195.32,533.97,19.68
195.81,534.47,19.78
196.32,534.97,19.86
196.83,535.47,20.07
197.32,535.97,20.17
197.79,536.47,20.56
198.30,536.97,21.24
198.81,537.47,21.78
199.31,537.97,22.22
199.82,538.47,22.57
200.32,538.97,22.76
200.81,539.47,23.05
201.31,539.97,23.21
201.79,540.47,23.16
202.28,540.97,23.19
202.79,541.47,23.26
203.30,541.97,23.62
203.79,542.47,24.00
204.31,542.97,24.50
204.81,543.47,24.89
205.31,543.97,25.28
205.81,544.47,25.71
206.33,544.97,25.90
206.81,545.47,25.78
207.30,545.97,25.76
207.81,546.47,25.81
208.30,546.97,25.69
208.80,547.47,25.76
209.31,547.97,25.99
209.81,548.47,26.30
210.31,548.97,26.90
210.81,549.47,27.32
211.30,549.97,27.61
211.81,550.47,28.01
212.31,550.97,28.49
212.80,551.47,28.95
213.29,551.97,29.29
213.79,552.47,29.43
214.27,552.97,29.69
214.76,553.47,30.04
215.29,553.97,30.21
215.79,554.47,30.55
216.29,554.97,31.13
216.79,555.47,31.44
217.30,555.97,31.55
217.80,556.47,31.62
218.28,556.97,32.00
218.79,557.47,32.35
219.30,557.97,32.48
219.82,558.47,32.54
220.31,558.97,32.96
220.78,559.47,33.19
221.30,559.97,33.43
221.81,560.47,33.80
222.29,560.97,34.12
222.80,561.47,34.47
223.29,561.97,34.87
223.78,562.47,35.11
224.27,562.97,35.26
224.76,563.47,35.62
225.26,563.97,36.00
225.77,564.47,36.23
226.28,564.97,36.42
226.77,565.47,36.53
227.27,565.97,36.72
227.77,566.47,36.94
228.27,566.97,37.21
228.78,567.47,37.55
229.27,567.97,37.82
229.77,568.47,37.96
230.28,568.97,38.20
230.78,569.47,38.48
231.26,569.97,38.84
231.75,570.47,39.32
232.26,570.97,39.73
232.75,571.47,40.11
233.26,571.97,40.63
233.75,572.47,40.94
234.25,572.97,41.06
234.75,573.47,41.10
235.25,573.97,41.14
235.74,574.47,41.11
236.25,574.97,41.08
236.75,575.47,41.33
237.25,575.97,41.66
237.76,576.47,42.14
238.25,576.97,42.61
238.75,577.47,43.12
239.25,577.97,43.66
239.75,578.47,44.05
240.26,578.97,44.23
240.75,579.47,44.37
241.24,579.97,44.59
241.76,580.47,44.77
242.26,580.97,44.92
242.75,581.47,45.26
243.25,581.97,45.61
243.73,582.47,45.83
244.25,582.97,46.13
244.76,583.47,46.28
245.27,583.97,46.35
245.77,584.47,46.80
246.25,584.97,47.23
246.76,585.47,47.56
247.25,585.97,48.09
247.74,586.47,48.58
248.24,586.97,48.91
248.73,587.47,49.33
249.22,587.97,49.68
249.74,588.47,49.90
250.25,588.97,50.25
250.75,589.47,50.70
251.26,589.97,51.17
251.75,590.47,51.61
252.23,590.97,52.13
252.75,591.47,52.53
253.27,591.97,52.77
253.76,592.47,53.31
254.24,592.97,53.98
254.75,593.47,54.39
255.25,593.97,54.81
255.74,594.47,55.46
256.25,594.97,56.14
256.73,595.47,56.46
257.23,595.97,56.46
257.75,596.47,56.81
258.25,596.97,57.29
258.75,597.47,57.87
259.25,597.97,58.54
259.75,598.47,59.15
260.24,598.97,59.74
260.72,599.47,60.31
261.22,599.97,60.97
261.73,600.47,61.56
262.24,600.97,62.08
262.75,601.47,62.76
263.24,601.97,63.51
263.75,602.47,64.17
264.26,602.97,64.67
264.75,603.47,65.09
265.23,603.97,65.71
265.72,604.47,66.48
266.24,604.97,67.16
266.73,605.47,68.11
267.22,605.97,68.93
267.73,606.47,69.46
268.23,606.97,70.21
268.73,607.47,70.48
269.22,607.97,70.65
269.73,608.47,71.16
270.24,608.97,71.59
270.73,609.47,72.21
271.23,609.97,73.04
271.74,610.47,73.77
272.26,610.97,74.56
272.75,611.47,75.13
273.24,611.97,75.69
273.74,612.47,76.23
274.23,612.97,76.74
274.74,613.47,77.17
275.24,613.97,77.64
275.72,614.47,78.44
276.21,614.97,79.06
276.72,615.47,79.74
277.23,615.97,80.42
277.73,616.47,81.07
278.23,616.97,81.59
278.73,617.47,81.74
279.23,617.97,81.94
279.72,618.47,82.21
280.21,618.97,82.59
280.72,619.47,82.88
281.23,619.97,83.36
281.72,620.47,83.95
282.23,620.97,84.65
282.73,621.47,85.04
283.22,621.97,85.32
283.73,622.47,85.70
284.21,622.97,86.00
284.71,623.47,86.22
285.23,623.97,86.35
285.74,624.47,86.32
286.24,624.97,86.37
286.73,625.47,86.55
287.24,625.97,86.79
287.73,626.47,87.25
288.22,626.97,87.76
288.72,627.47,88.25
289.21,627.97,88.60
289.71,628.47,89.08
290.22,628.97,89.46
290.73,629.47,89.66
291.24,629.97,90.05
291.74,630.47,90.32
292.23,630.97,90.66
292.72,631.47,90.92
293.21,631.97,91.18
293.71,632.47,91.58
294.21,632.97,91.98
294.73,633.47,92.66
295.23,633.97,93.16
295.72,634.47,93.56
296.22,634.97,94.13
296.72,635.47,94.59
297.23,635.97,95.17
297.73,636.47,95.57
298.22,636.97,95.81
298.73,637.47,96.29
299.23,637.97,96.92
299.71,638.47,97.58
300.21,638.97,98.36
300.71,639.47,98.98
301.22,639.97,99.69
301.73,640.47,100.59
302.23,640.97,101.09
302.72,641.47,101.64
303.22,641.97,102.41
303.73,642.47,103.33
304.21,642.97,104.05
304.72,643.47,104.72
305.23,643.97,105.57
305.72,644.47,106.50
306.23,644.97,107.77
306.75,645.47,108.92
307.24,645.97,109.82
307.74,646.47,110.80
308.26,646.97,111.90
308.75,647.47,113.03
309.23,647.97,113.99
309.72,648.47,114.97
310.23,648.97,116.28
310.72,649.47,117.52
311.22,649.97,118.73
311.72,650.47,119.73
312.23,650.97,120.61
312.74,651.47,121.88
313.24,651.97,123.08
313.74,652.47,124.41
314.24,652.97,125.59
314.74,653.47,126.79
315.21,653.97,128.08
315.71,654.47,129.33
316.23,654.97,130.54
316.72,655.47,131.59
317.22,655.97,132.75
317.75,656.47,134.07
318.26,656.97,135.03
318.75,657.47,135.96
319.23,657.97,136.93
319.76,658.47,137.99
320.26,658.97,139.04
320.75,659.47,140.01
321.26,659.97,141.14
321.74,660.47,142.18
322.24,660.97,143.04
322.74,661.47,143.84
323.25,661.97,144.53
323.77,662.47,145.09
324.25,662.97,145.46
324.76,663.47,145.96
325.27,663.97,146.50
325.77,664.47,146.81
326.27,664.97,146.82
326.75,665.47,146.56
327.26,665.97,146.29
327.77,666.47,146.13
328.29,666.97,146.00
328.78,667.47,145.53
329.27,667.97,144.79
329.76,668.47,143.94
330.26,668.97,143.12
330.76,669.47,142.05
331.27,669.97,140.40
331.77,670.47,138.83
332.27,670.97,137.33
332.78,671.47,135.40
333.27,671.97,133.36
333.76,672.47,131.15
334.26,672.97,128.83
334.76,673.47,126.40
335.27,673.97,123.56
335.78,674.47,120.48
336.28,674.97,117.39
336.75,675.47,114.44
337.25,675.97,111.21
337.78,676.47,107.43
338.27,676.97,103.86
338.76,677.47,100.37
339.25,677.97,96.54
339.76,678.47,92.60
340.28,678.97,88.69
340.77,679.47,84.90
341.26,679.97,80.89
341.77,680.47,76.84
342.27,680.97,73.14
342.75,681.47,69.56
343.24,681.97,65.86
343.73,682.47,62.20
344.23,682.97,58.86
344.73,683.47,55.41
345.22,683.97,51.76
345.73,684.47,48.45
346.24,684.97,45.40
346.72,685.47,42.45
347.20,685.97,39.81
347.70,686.47,37.31
348.21,686.97,34.94
348.69,687.47,32.59
349.19,687.97,30.31
349.69,688.47,28.38
350.19,688.97,26.92
350.70,689.47,25.49
351.20,689.97,24.07
351.68,690.47,22.90
352.18,690.97,21.84
352.68,691.47,20.89
353.17,691.97,19.52
353.68,692.47,18.52
354.17,692.97,17.90
354.65,693.47,17.33
355.15,693.97,16.68
355.66,694.47,16.25
356.16,694.97,16.08
356.65,695.47,16.40
357.14,695.97,16.50
357.64,696.47,16.25
358.13,696.97,16.20
358.63,697.47,16.50
359.14,697.97,16.54
359.63,698.47,16.02
360.14,698.97,15.70
360.65,699.47,15.47
361.15,699.97,15.03
361.62,700.47,14.64
362.12,700.97,14.24
362.65,701.47,14.21
363.13,701.97,14.64
363.62,702.47,15.04
364.11,702.97,15.04
364.61,703.47,15.02
365.13,703.97,15.37
365.64,704.47,15.53
366.13,704.97,15.32
366.64,705.47,15.20
367.13,705.97,15.18
367.64,706.47,15.21
368.15,706.97,14.89
368.66,707.47,14.66
369.15,707.97,14.43
369.64,708.47,14.18
370.15,708.97,14.20
370.65,709.47,14.26
371.17,709.97,14.13
371.67,710.47,14.19
372.16,710.97,13.82
372.67,711.47,13.51
373.15,711.97,13.53
373.66,712.47,13.39
374.15,712.97,13.42
374.65,713.47,13.34
375.13,713.97,13.19
375.63,714.47,13.29
376.13,714.97,13.38
376.65,715.47,13.27
377.15,715.97,13.19
377.64,716.47,12.98
378.16,716.97,12.97
378.65,717.47,12.53
379.16,717.97,12.32
379.64,718.47,12.09
380.17,718.97,12.20
380.66,719.47,12.26
381.16,719.97,12.27
381.66,720.47,12.08
382.16,720.97,12.09
382.67,721.47,12.16
383.15,721.97,12.03
383.67,722.47,11.97
384.17,722.97,11.94
384.65,723.47,11.82
385.15,723.97,11.59
385.66,724.47,11.34
386.15,724.97,11.16
386.65,725.47,10.83
387.14,725.97,10.64
387.65,726.47,10.65
388.14,726.97,10.71
388.65,727.47,10.47
389.14,727.97,10.54
389.64,728.47,10.36
390.17,728.97,10.45
390.66,729.47,10.63
391.17,729.97,10.42
391.66,730.47,10.31
392.14,730.97,10.09
392.64,731.47,9.87
393.19,731.97,9.97
393.69,732.47,10.02
394.16,732.97,9.99
394.66,733.47,10.02
395.16,733.97,9.89
395.68,734.47,9.92
396.17,734.97,9.78
396.68,735.47,9.48
397.17,735.97,9.20
397.67,736.47,9.07
398.17,736.97,8.90
398.67,737.47,8.53
399.16,737.97,8.23
399.65,738.47,8.14
400.17,738.97,8.10
400.67,739.47,8.07
401.16,739.97,8.07
401.67,740.47,8.12
402.18,740.97,8.39
402.68,741.47,8.30
403.16,741.97,7.95
403.66,742.47,7.64
404.18,742.97,7.69
404.69,743.47,7.51
405.20,743.97,7.19
405.70,744.47,7.27
406.19,744.97,7.48
406.68,745.47,7.57
407.20,745.97,7.23
407.70,746.47,7.06
408.19,746.97,7.28
408.69,747.47,7.17
409.19,747.97,6.94
409.70,748.47,6.68
410.20,748.97,6.73
410.70,749.47,6.88
411.22,749.97,6.69
411.71,750.47,6.50
412.21,750.97,6.43
412.71,751.47,6.25
413.23,751.97,5.95
413.72,752.47,5.80
414.21,752.97,5.91
414.71,753.47,5.90
415.22,753.97,5.55
415.72,754.47,5.41
416.23,754.97,5.46
416.73,755.47,5.34
417.23,755.97,5.20
417.73,756.47,5.15
418.23,756.97,5.10
418.74,757.47,5.27
419.25,757.97,5.34
419.74,758.47,5.09
420.24,758.97,4.93
420.74,759.47,4.88
421.26,759.97,4.85
421.76,760.47,4.77
422.24,760.97,4.60
422.73,761.47,4.53
423.23,761.97,4.67
423.74,762.47,4.58
424.24,762.97,4.35
424.74,763.47,4.24
425.25,763.97,3.97
425.75,764.47,3.91
426.25,764.97,3.75
426.74,765.47,3.43
427.23,765.97,3.38
427.75,766.47,3.45
428.25,766.97,3.44
428.77,767.47,3.65
429.26,767.97,4.02
429.74,768.47,4.19
430.24,768.97,4.46
430.73,769.47,4.64
431.23,769.97,4.61
431.74,770.47,4.36
432.25,770.97,3.99
432.77,771.47,3.71
433.27,771.97,3.32
433.75,772.47,2.97
434.25,772.97,2.94
434.77,773.47,3.04
435.27,773.97,3.07
435.78,774.47,3.21
436.30,774.97,3.19
436.80,775.47,3.26
437.30,775.97,3.33
437.80,776.47,3.28
438.30,776.97,3.25
438.80,777.47,3.14
439.32,777.97,2.95
439.82,778.47,2.89
440.32,778.97,2.90
440.82,779.47,2.96
441.34,779.97,3.08
441.84,780.47,3.19
442.33,780.97,3.13
442.84,781.47,3.11
443.32,781.97,2.95
443.83,782.47,2.88
444.34,782.97,2.78
444.84,783.47,2.78
445.32,783.97,2.59
445.80,784.47,2.53
446.30,784.97,2.48
446.79,785.47,2.50
447.29,785.97,2.58
447.82,786.47,2.52
448.31,786.97,2.55
448.80,787.47,2.58
449.30,787.97,2.45
449.81,788.47,2.24
450.31,788.97,2.25
450.80,789.47,2.42
451.30,789.97,2.38
451.78,790.47,2.14
452.28,790.97,2.08
452.78,791.47,2.26
453.29,791.97,2.42
453.81,792.47,2.12
454.31,792.97,2.12
454.82,793.47,2.52
455.30,793.97,2.44
455.81,794.47,2.43
456.31,794.97,2.30
456.80,795.47,2.43
457.30,795.97,2.57
457.82,796.47,2.34
458.30,796.97,2.02
458.82,797.47,1.95
459.34,797.97,2.04
459.83,798.47,2.12
460.33,798.97,1.86
460.84,799.47,1.61
461.34,799.97,1.65
461.83,800.47,1.80
462.32,800.97,1.67
462.82,801.47,1.67
463.31,801.97,1.51
463.83,802.47,1.45
464.33,802.97,1.62
464.82,803.47,1.68
465.32,803.97,1.56
465.82,804.47,1.48
466.32,804.97,1.60
466.82,805.47,1.83
467.32,805.97,1.68
467.82,806.47,1.43
468.32,806.97,1.38
468.82,807.47,1.49
469.32,807.97,1.37
469.84,808.47,1.15
470.35,808.97,1.21
470.85,809.47,1.42
471.35,809.97,1.41
471.86,810.47,1.39
472.37,810.97,1.25
472.87,811.47,1.20
473.35,811.97,0.80
473.85,812.47,0.72
474.34,812.97,0.75
474.83,813.47,0.78
475.35,813.97,0.95
475.85,814.47,1.09
476.35,814.97,1.41
476.85,815.47,1.52
477.35,815.97,1.75
477.85,816.47,1.54
478.35,816.97,1.46
478.85,817.47,1.22
479.36,817.97,0.86
479.84,818.47,0.85
480.35,818.97,0.87
480.84,819.47,0.99
481.34,819.97,0.81
481.83,820.47,0.91
482.32,820.97,0.91
482.82,821.47,0.90
483.32,821.97,0.94
483.83,822.47,0.86
484.33,822.97,0.78
484.82,823.47,0.79
485.33,823.97,0.89
485.83,824.47,0.79
486.33,824.97,0.81
486.83,825.47,0.88
487.37,825.97,0.71
487.85,826.47,0.71
488.35,826.97,0.65
488.85,827.47,0.61
489.34,827.97,0.55
489.84,828.47,0.88
490.33,828.97,0.84
490.85,829.47,0.73
491.36,829.97,0.68
491.84,830.47,0.73
492.34,830.97,0.70
492.86,831.47,0.39
493.34,831.97,0.22
493.83,832.47,0.29
494.35,832.97,0.40
494.85,833.47,0.41
495.34,833.97,0.44
495.84,834.47,0.59
496.34,834.97,0.38
496.84,835.47,0.23
497.32,835.97,0.40
497.83,836.47,0.79
498.34,836.97,0.97
498.83,837.47,0.95
499.31,837.97,1.01
499.82,838.47,0.85
500.33,838.97,0.72
500.85,839.47,0.48
501.36,839.97,0.24
501.84,840.47,0.13
502.33,840.97,0.04
502.85,841.47,-0.05
503.37,841.97,-0.09
503.86,842.47,-0.07
504.37,842.97,0.12
504.87,843.47,0.17
505.35,843.97,0.04
505.86,844.47,-0.09
506.36,844.97,0.06
506.84,845.47,0.05
507.33,845.97,-0.02
507.82,846.47,0.08
508.33,846.97,0.26
508.83,847.47,0.33
509.34,847.97,0.46
509.83,848.47,0.27
510.34,848.97,0.04
510.84,849.47,0.17
511.34,849.97,0.04
511.84,850.47,-0.04
512.34,850.97,0.20
512.83,851.47,0.08
513.33,851.97,-0.04
513.84,852.47,-0.12
514.31,852.97,-0.35
514.83,853.47,-0.33
515.33,853.97,-0.32
515.83,854.47,-0.38
516.33,854.97,-0.16
516.83,855.47,0.00
517.34,855.97,-0.02
517.83,856.47,0.02
518.34,856.97,-0.15
518.84,857.47,-0.29
519.33,857.97,-0.15
519.83,858.47,-0.19
520.34,858.97,-0.40
520.86,859.47,-0.36
521.35,859.97,-0.27
521.85,860.47,-0.43
522.35,860.97,-0.65
522.84,861.47,-0.33
523.33,861.97,-0.26
523.82,862.47,-0.26
524.31,862.97,-0.23
524.84,863.47,-0.12
525.35,863.97,0.13
525.84,864.47,0.32
526.34,864.97,0.18
526.82,865.47,0.10
527.31,865.97,0.18
527.81,866.47,0.19
528.33,866.97,0.11
528.84,867.47,0.27
529.33,867.97,0.52
529.82,868.47,0.64
530.34,868.97,0.24
530.86,869.47,-0.19
531.35,869.97,-0.08
531.86,870.47,0.06
532.37,870.97,-0.07
532.83,871.47,-0.19
533.33,871.97,0.10
533.85,872.47,0.42
534.37,872.97,0.50
534.85,873.47,0.42
535.35,873.97,0.28
535.85,874.47,0.18
536.36,874.97,-0.06
536.85,875.47,-0.23
537.33,875.97,-0.28
537.86,876.47,-0.19
538.36,876.97,0.12
538.85,877.47,0.50
539.34,877.97,0.58
539.86,878.47,0.50
540.35,878.97,0.43
540.85,879.47,0.22
541.35,879.97,-0.09
541.84,880.47,-0.33
542.35,880.97,-0.21
542.83,881.47,-0.15
543.36,881.97,0.00
543.84,882.47,0.00
544.33,882.97,0.04
544.85,883.47,-0.05
545.35,883.97,0.07
545.83,884.47,0.09
546.33,884.97,0.03
546.85,885.47,0.01
547.37,885.97,0.04
547.84,886.47,0.10
548.30,886.97,0.19
548.81,887.47,0.27
549.32,887.97,0.39
549.81,888.47,0.35
550.32,888.97,0.17
550.84,889.47,-0.02
551.36,889.97,-0.13
551.85,890.47,-0.15
552.34,890.97,-0.39
552.85,891.47,-0.44
553.33,891.97,-0.35
553.83,892.47,-0.30
554.33,892.97,-0.15
554.82,893.47,-0.13
555.31,893.97,-0.05
555.80,894.47,-0.03
556.31,894.97,0.03
556.81,895.47,0.06
557.34,895.97,0.12
557.83,896.47,0.21
558.32,896.97,0.32
558.80,897.47,0.33
559.31,897.97,0.40
559.81,898.47,0.45
560.31,898.97,0.46
560.82,899.47,0.40
561.32,899.97,0.23
561.81,900.47,0.04
562.31,900.97,-0.22
562.81,901.47,-0.46
563.30,901.97,-0.51
563.81,902.47,-0.55
564.32,902.97,-0.39
564.82,903.47,-0.10
565.32,903.97,0.25
565.81,904.47,0.23
566.31,904.97,0.17
566.81,905.47,0.26
567.31,905.97,0.12
567.81,906.47,-0.19
568.30,906.97,-0.28
568.79,907.47,-0.18
569.30,907.97,-0.01
569.82,908.47,-0.02
570.30,908.97,-0.12
570.79,909.47,0.04
571.30,909.97,0.05
571.80,910.47,-0.04
572.29,910.97,-0.06
572.79,911.47,-0.00
573.32,911.97,0.02
573.79,912.47,-0.03
574.28,912.97,0.04
574.79,913.47,0.17
575.30,913.97,0.16
575.81,914.47,0.20
576.31,914.97,0.41
576.81,915.47,0.41
577.32,915.97,0.16
577.81,916.47,0.03
578.31,916.97,-0.02
578.79,917.47,0.03
579.29,917.97,-0.04
579.79,918.47,-0.23
580.29,918.97,-0.10
580.79,919.47,-0.02
581.30,919.97,-0.06
581.79,920.47,-0.02
582.28,920.97,-0.09
582.78,921.47,-0.00
583.29,921.97,0.33
583.79,922.47,0.46
584.29,922.97,0.60
584.78,923.47,0.49
585.27,923.97,0.46
585.77,924.47,0.61
