Time (s),Mass (g),HRR (kW/m2)
0,0.00,0.00
1,0.00,0.00
2,-0.02,0.00
3,-0.05,0.96
4,-0.06,1.97
5,-0.07,1.17
6,-0.08,1.34
7,-0.09,0.00
8,-0.11,0.00
9,-0.13,0.00
10,-0.14,0.00
11,-0.15,0.00
12,-0.17,0.00
13,-0.18,0.00
14,-0.19,0.54
15,-0.21,0.17
16,-0.22,0.17
17,-0.23,1.51
18,-0.25,1.12
19,-0.27,0.00
20,-0.28,0.00
21,-0.29,0.00
22,-0.30,0.87
23,-0.31,0.99
24,-0.33,1.52
25,-0.34,1.22
26,-0.37,3.32
27,-0.39,0.46
28,-0.39,0.00
29,-0.41,0.00
30,-0.42,0.00
31,-0.45,0.00
32,-0.47,0.00
33,-0.48,0.00
34,-0.51,0.27
35,-0.52,1.08
36,-0.54,0.97
37,-0.57,1.16
38,-0.58,0.00
39,-0.60,0.00
40,-0.63,0.00
41,-0.66,0.00
42,-0.68,0.00
43,-0.70,0.00
44,-0.73,0.00
45,-0.75,0.62
46,-0.78,10.99
47,-0.81,44.47
48,-0.84,108.55
49,-0.88,174.23
50,-0.97,232.04
51,-1.31,245.29
52,-1.48,257.29
53,-1.65,244.83
54,-2.01,230.74
55,-2.12,220.43
56,-2.23,202.98
57,-2.35,191.34
58,-2.43,175.46
59,-2.70,167.47
60,-2.79,160.87
61,-2.89,153.08
62,-2.97,150.49
63,-3.04,142.11
64,-3.31,138.70
65,-3.39,134.72
66,-3.47,133.80
67,-3.54,124.98
68,-3.59,123.80
69,-3.68,120.28
70,-3.78,119.90
71,-3.87,119.02
72,-3.97,118.65
73,-4.07,114.60
74,-4.17,113.77
75,-4.25,114.33
76,-4.33,111.97
77,-4.42,111.32
78,-4.50,109.07
79,-4.59,106.11
80,-4.68,105.46
81,-4.76,104.78
82,-4.84,102.51
83,-4.92,102.19
84,-5.01,100.47
85,-5.09,99.13
86,-5.16,100.15
87,-5.24,98.61
88,-5.32,94.91
89,-5.41,94.54
90,-5.49,94.28
91,-5.56,94.33
92,-5.63,92.46
93,-5.71,93.95
94,-5.77,96.13
95,-5.84,94.66
96,-5.92,94.82
97,-5.99,93.04
98,-6.07,91.14
99,-6.14,90.04
100,-6.21,88.28
101,-6.30,87.82
102,-6.37,86.39
103,-6.43,84.36
104,-6.50,86.24
105,-6.57,84.20
106,-6.65,86.51
107,-6.71,85.92
108,-6.77,84.84
109,-6.83,85.13
110,-6.90,82.61
111,-6.97,81.75
112,-7.04,80.96
113,-7.11,79.22
114,-7.17,79.46
115,-7.24,79.64
116,-7.30,79.84
117,-7.36,78.98
118,-7.43,80.55
119,-7.49,79.68
120,-7.55,79.16
121,-7.62,78.94
122,-7.68,77.23
123,-7.75,77.61
124,-7.82,77.50
125,-7.88,78.32
126,-7.94,79.07
127,-8.00,79.92
128,-8.06,78.85
129,-8.13,77.93
130,-8.18,77.25
131,-8.24,75.90
132,-8.31,76.65
133,-8.38,76.03
134,-8.44,76.65
135,-8.50,76.71
136,-8.56,76.67
137,-8.62,77.70
138,-8.68,76.15
139,-8.74,72.98
140,-8.80,73.45
141,-8.85,74.97
142,-8.91,72.67
143,-8.97,74.10
144,-9.03,74.51
145,-9.09,76.70
146,-9.15,76.43
147,-9.21,73.95
148,-9.27,75.23
149,-9.32,74.41
150,-9.38,74.61
151,-9.44,75.07
152,-9.49,74.30
153,-9.55,71.93
154,-9.60,72.41
155,-9.66,73.55
156,-9.72,74.78
157,-9.79,73.37
158,-9.85,72.39
159,-9.91,71.99
160,-9.96,72.41
161,-10.02,71.41
162,-10.07,71.36
163,-10.13,71.57
164,-10.19,71.34
165,-10.24,71.77
166,-10.30,71.23
167,-10.36,72.85
168,-10.41,73.31
169,-10.47,72.09
170,-10.51,70.11
171,-10.57,69.59
172,-10.63,72.23
173,-10.68,69.77
174,-10.73,70.48
175,-10.79,70.56
176,-10.85,72.35
177,-10.91,71.85
178,-10.97,73.93
179,-11.02,73.40
180,-11.07,72.18
181,-11.13,71.34
182,-11.19,70.61
183,-11.24,70.38
184,-11.29,69.61
185,-11.34,69.79
186,-11.39,71.84
187,-11.45,72.75
188,-11.51,72.04
189,-11.56,69.99
190,-11.61,69.39
191,-11.67,68.76
192,-11.72,67.82
193,-11.78,66.71
194,-11.84,68.19
195,-11.88,66.28
196,-11.94,69.54
197,-11.99,71.32
198,-12.04,68.70
199,-12.10,71.91
200,-12.15,70.92
201,-12.21,68.28
202,-12.26,67.58
203,-12.31,67.93
204,-12.37,68.26
205,-12.42,69.57
206,-12.47,69.87
207,-12.52,69.64
208,-12.57,70.82
209,-12.62,69.87
210,-12.68,70.94
211,-12.73,68.55
212,-12.78,68.58
213,-12.83,66.30
214,-12.89,67.94
215,-12.95,66.20
216,-13.01,66.55
217,-13.06,65.32
218,-13.11,67.73
219,-13.16,66.69
220,-13.21,68.47
221,-13.27,66.74
222,-13.33,65.69
223,-13.38,63.87
224,-13.43,64.51
225,-13.48,65.72
226,-13.53,65.11
227,-13.58,66.59
228,-13.63,66.27
229,-13.68,66.84
230,-13.74,64.70
231,-13.79,63.70
232,-13.85,64.99
233,-13.89,64.28
234,-13.94,63.31
235,-13.99,64.04
236,-14.04,66.66
237,-14.09,66.19
238,-14.14,65.92
239,-14.19,65.67
240,-14.24,64.57
241,-14.28,64.18
242,-14.34,65.31
243,-14.40,65.04
244,-14.45,64.54
245,-14.49,64.55
246,-14.54,64.70
247,-14.60,64.91
248,-14.65,65.84
249,-14.70,64.92
250,-14.74,64.62
251,-14.79,65.11
252,-14.84,63.63
253,-14.90,64.02
254,-14.95,64.30
255,-15.00,63.39
256,-15.05,64.93
257,-15.10,64.06
258,-15.15,65.44
259,-15.20,65.68
260,-15.25,62.35
261,-15.29,63.96
262,-15.34,64.00
263,-15.39,62.68
