Time (s),Mass (g),HRR (kW/m2)
234,-15.43,71.07
235,-15.48,72.07
236,-15.54,73.23
237,-15.59,70.68
238,-15.64,69.62
239,-15.70,70.93
240,-15.75,70.97
241,-15.80,71.97
242,-15.85,72.20
243,-15.90,72.29
244,-15.95,70.86
245,-16.01,70.11
246,-16.07,69.11
247,-16.12,66.24
248,-16.16,68.88
249,-16.21,69.95
250,-16.26,69.04
251,-16.31,68.73
252,-16.35,69.30
253,-16.40,67.10
254,-16.45,68.29
255,-16.51,65.57
256,-16.56,69.08
257,-16.61,67.08
258,-16.66,67.88
259,-16.71,69.13
260,-16.76,70.90
261,-16.80,69.38
262,-16.84,68.90
263,-16.90,71.18
264,-16.96,68.54
265,-17.01,67.71
266,-17.06,66.59
267,-17.12,69.04
268,-17.17,69.65
269,-17.21,68.90
270,-17.26,68.85
271,-17.31,69.12
272,-17.37,68.18
273,-17.41,68.03
274,-17.46,67.32
275,-17.50,67.77
276,-17.55,67.06
277,-17.61,67.10
278,-17.66,65.38
279,-17.72,66.85
280,-17.77,68.29
281,-17.82,67.77
282,-17.87,65.95
283,-17.92,65.50
284,-17.95,66.01
285,-18.01,66.91
286,-18.06,67.76
287,-18.11,64.62
288,-18.16,64.27
289,-18.21,64.39
290,-18.26,66.62
291,-18.31,66.93
292,-18.36,68.22
293,-18.41,68.82
294,-18.46,68.69
295,-18.50,68.77
296,-18.55,69.71
297,-18.60,65.86
298,-18.65,66.12
299,-18.70,67.12
300,-18.74,67.76
301,-18.80,68.96
302,-18.85,68.42
303,-18.90,70.26
304,-18.95,69.30
305,-19.00,69.04
306,-19.04,66.29
307,-19.10,68.46
308,-19.15,68.70
309,-19.20,69.00
310,-19.25,68.96
311,-19.29,69.29
312,-19.34,69.36
313,-19.40,69.11
314,-19.45,69.19
315,-19.50,69.80
316,-19.55,69.53
317,-19.59,67.17
318,-19.64,66.22
319,-19.69,66.70
320,-19.75,67.02
321,-19.80,66.88
322,-19.85,67.40
323,-19.89,68.25
324,-19.94,66.18
325,-19.99,65.27
326,-20.04,64.34
327,-20.09,64.36
328,-20.14,64.92
329,-20.18,64.11
330,-20.23,64.44
331,-20.28,65.32
332,-20.33,66.19
333,-20.38,67.25
334,-20.43,64.84
335,-20.48,64.46
336,-20.53,66.62
337,-20.58,65.52
338,-20.63,66.95
339,-20.67,64.66
340,-20.72,66.88
341,-20.77,65.16
342,-20.82,64.98
343,-20.86,68.88
344,-20.91,67.91
345,-20.96,66.78
346,-21.00,66.54
347,-21.05,66.05
348,-21.10,63.67
349,-21.15,62.73
350,-21.19,65.19
351,-21.24,64.71
352,-21.29,68.03
353,-21.34,69.08
354,-21.39,67.67
355,-21.44,66.47
356,-21.48,66.45
357,-21.53,64.31
358,-21.58,65.39
359,-21.64,64.20
360,-21.68,63.35
361,-21.73,64.65
362,-21.77,66.98
363,-21.82,66.66
364,-21.86,64.94
365,-21.91,66.06
366,-21.96,64.63
367,-22.00,64.09
368,-22.05,64.12
369,-22.09,64.75
370,-22.14,66.64
371,-22.18,63.76
372,-22.23,64.28
373,-22.28,65.03
374,-22.33,64.16
375,-22.37,62.76
376,-22.42,63.74
377,-22.46,61.67
378,-22.51,61.64
379,-22.55,62.01
380,-22.60,60.49
381,-22.66,62.76
382,-22.70,63.88
383,-22.75,63.94
384,-22.79,65.29
385,-22.83,62.75
386,-22.88,63.81
387,-22.92,60.92
388,-22.96,61.09
389,-23.01,61.97
390,-23.06,62.09
391,-23.11,60.19
392,-23.16,61.96
393,-23.20,62.85
394,-23.24,65.71
395,-23.29,64.86
396,-23.33,64.07
397,-23.38,63.02
398,-23.43,59.62
399,-23.47,59.48
400,-23.53,61.26
401,-23.58,60.78
402,-23.63,62.10
403,-23.67,61.23
404,-23.71,61.57
405,-23.75,59.67
406,-23.79,61.84
407,-23.83,61.87
408,-23.87,60.47
409,-23.93,61.91
410,-23.97,61.62
411,-24.02,63.48
412,-24.07,60.98
413,-24.11,61.37
414,-24.15,63.30
415,-24.19,62.27
416,-24.23,61.71
417,-24.28,60.64
418,-24.33,61.20
419,-24.38,59.86
420,-24.42,61.19
421,-24.46,59.03
422,-24.50,62.46
423,-24.55,63.42
424,-24.60,63.26
425,-24.64,64.17
426,-24.68,61.81
427,-24.73,62.26
428,-24.77,62.27
429,-24.82,62.73
430,-24.86,62.19
431,-24.90,60.22
432,-24.94,59.37
433,-24.99,60.47
434,-25.04,60.37
435,-25.08,61.72
436,-25.13,59.78
437,-25.17,61.14
438,-25.22,61.24
439,-25.26,58.80
440,-25.30,58.51
441,-25.34,57.50
442,-25.39,60.11
443,-25.43,60.60
444,-25.48,59.68
445,-25.52,60.67
446,-25.56,61.73
447,-25.60,61.54
448,-25.64,59.70
449,-25.68,59.48
450,-25.73,59.42
451,-25.78,60.14
452,-25.83,57.38
453,-25.87,59.48
454,-25.92,59.24
455,-25.95,60.55
456,-25.99,59.46
457,-26.03,59.71
458,-26.08,59.48
459,-26.12,58.57
460,-26.16,57.03
461,-26.20,57.56
462,-26.25,57.15
463,-26.29,57.82
464,-26.33,58.20
465,-26.38,58.77
466,-26.41,60.01
467,-26.46,58.21
468,-26.50,57.22
469,-26.54,57.16
470,-26.58,55.18
471,-26.62,56.39
472,-26.66,56.82
473,-26.71,57.82
474,-26.75,60.59
475,-26.79,61.05
476,-26.83,63.11
477,-26.88,62.94
478,-26.93,61.57
479,-26.97,59.03
480,-27.00,58.92
481,-27.05,57.47
482,-27.09,59.14
483,-27.13,59.02
484,-27.18,58.75
485,-27.22,59.73
486,-27.27,57.68
487,-27.31,60.86
488,-27.35,61.24
489,-27.40,60.00
490,-27.44,60.07
491,-27.48,58.67
492,-27.52,59.58
493,-27.56,59.06
494,-27.60,60.08
495,-27.65,57.92
496,-27.69,59.14
497,-27.75,59.28
498,-27.79,58.71
499,-27.82,61.67
500,-27.86,59.06
501,-27.89,59.32
502,-27.94,58.28
503,-27.99,58.28
504,-28.03,59.06
505,-28.07,59.80
506,-28.11,60.61
507,-28.15,59.55
508,-28.20,59.95
509,-28.25,57.54
510,-28.29,56.52
511,-28.33,57.41
512,-28.38,56.24
513,-28.41,56.90
514,-28.46,58.22
515,-28.50,57.12
516,-28.54,58.82
517,-28.58,59.99
518,-28.62,60.33
519,-28.67,60.34
520,-28.71,57.91
521,-28.75,57.81
522,-28.79,57.77
523,-28.82,58.13
524,-28.87,57.25
525,-28.91,57.67
526,-28.95,59.30
527,-28.98,58.76
528,-29.02,60.03
529,-29.07,59.75
530,-29.11,59.75
531,-29.14,60.06
532,-29.19,59.09
533,-29.24,57.74
534,-29.29,57.58
535,-29.33,57.94
536,-29.37,58.51
537,-29.40,59.11
538,-29.44,57.36
539,-29.49,57.16
540,-29.53,56.27
541,-29.57,56.19
542,-29.61,58.80
543,-29.66,57.93
544,-29.71,57.18
545,-29.75,58.06
546,-29.79,58.33
547,-29.83,59.33
548,-29.87,59.91
549,-29.91,58.60
550,-29.96,59.31
551,-30.01,57.96
552,-30.04,57.75
553,-30.07,58.95
554,-30.11,58.49
555,-30.15,57.65
556,-30.20,58.88
557,-30.23,59.99
558,-30.27,61.39
559,-30.31,59.38
560,-30.36,59.86
561,-30.40,58.43
562,-30.45,58.30
563,-30.49,57.49
564,-30.53,58.13
565,-30.57,57.93
566,-30.62,58.13
567,-30.66,56.00
568,-30.69,59.04
569,-30.73,58.29
570,-30.78,58.23
571,-30.82,55.60
572,-30.86,54.21
573,-30.90,56.64
574,-30.94,58.30
575,-30.98,57.98
576,-31.02,58.09
577,-31.05,59.02
578,-31.10,59.16
579,-31.15,59.82
580,-31.19,60.35
581,-31.22,59.82
582,-31.26,59.20
583,-31.29,55.46
584,-31.34,57.39
585,-31.38,58.72
586,-31.43,59.14
587,-31.47,59.63
588,-31.51,59.70
589,-31.54,59.90
590,-31.58,59.35
591,-31.62,58.07
592,-31.67,57.19
593,-31.72,59.61
594,-31.76,59.76
595,-31.80,58.79
596,-31.84,59.85
597,-31.88,58.95
598,-31.92,58.58
599,-31.96,59.24
600,-32.02,57.91
601,-32.06,60.42
602,-32.09,57.79
603,-32.13,59.76
604,-32.17,58.73
605,-32.22,58.65
606,-32.26,59.96
607,-32.29,59.98
608,-32.33,61.63
609,-32.37,61.80
610,-32.41,60.91
611,-32.45,63.07
612,-32.50,60.81
613,-32.54,60.20
614,-32.58,61.54
615,-32.63,60.54
616,-32.67,59.76
617,-32.72,60.91
618,-32.75,60.69
619,-32.79,60.92
620,-32.83,58.74
621,-32.86,58.65
622,-32.91,57.40
623,-32.95,59.61
624,-32.99,58.27
625,-33.04,58.02
626,-33.08,60.19
627,-33.12,61.40
628,-33.16,62.84
629,-33.20,61.90
630,-33.25,61.91
631,-33.28,61.38
632,-33.32,60.42
633,-33.37,59.51
634,-33.41,58.58
635,-33.45,58.10
636,-33.50,59.40
637,-33.54,59.44
638,-33.58,61.72
639,-33.63,60.93
640,-33.67,60.79
641,-33.71,60.16
642,-33.75,61.68
643,-33.79,59.47
644,-33.83,59.82
645,-33.87,58.08
646,-33.91,59.76
647,-33.96,59.61
648,-34.00,60.02
649,-34.04,61.72
650,-34.09,63.32
651,-34.12,60.41
652,-34.17,60.00
653,-34.21,61.24
654,-34.25,59.77
655,-34.29,59.40
656,-34.33,57.47
657,-34.37,59.07
658,-34.42,59.52
659,-34.46,62.35
660,-34.50,61.85
661,-34.54,61.63
662,-34.58,61.36
663,-34.63,58.78
664,-34.66,58.29
665,-34.70,59.14
666,-34.74,60.02
667,-34.78,61.81
668,-34.82,60.48
669,-34.87,60.63
670,-34.91,59.33
671,-34.96,58.94
672,-35.00,60.39
673,-35.05,57.77
674,-35.09,57.13
675,-35.12,56.50
676,-35.16,60.81
677,-35.20,59.85
678,-35.23,61.51
679,-35.28,60.78
680,-35.32,60.89
681,-35.36,61.30
682,-35.40,60.28
683,-35.44,58.62
684,-35.49,58.27
685,-35.53,56.21
686,-35.56,58.53
687,-35.60,58.79
688,-35.64,60.19
689,-35.68,59.69
690,-35.72,61.70
691,-35.76,62.28
692,-35.80,61.53
693,-35.85,61.96
694,-35.89,58.42
695,-35.93,58.91
696,-35.96,59.59
697,-36.01,60.47
698,-36.05,61.00
699,-36.09,62.49
700,-36.14,61.13
701,-36.18,60.62
702,-36.22,59.30
703,-36.25,58.89
704,-36.29,59.89
705,-36.33,59.71
706,-36.38,59.08
707,-36.42,59.33
708,-36.46,60.75
709,-36.50,61.93
710,-36.55,60.57
711,-36.59,60.59
712,-36.63,59.87
713,-36.66,58.88
714,-36.70,58.31
715,-36.74,58.19
716,-36.78,57.54
717,-36.81,59.12
718,-36.86,60.14
719,-36.89,61.58
720,-36.94,60.62
721,-36.98,61.03
722,-37.02,60.14
723,-37.06,60.49
724,-37.10,59.02
725,-37.13,58.91
726,-37.18,59.41
727,-37.22,58.53
728,-37.26,60.54
729,-37.30,59.91
730,-37.34,59.75
731,-37.38,59.05
732,-37.42,60.31
733,-37.46,57.85
734,-37.50,57.71
735,-37.54,59.06
736,-37.58,58.18
737,-37.62,58.67
738,-37.66,59.30
739,-37.70,59.41
740,-37.74,59.38
741,-37.77,60.15
742,-37.81,58.71
743,-37.85,58.64
744,-37.90,58.58
745,-37.95,58.22
746,-37.98,58.36
747,-38.02,58.26
748,-38.06,59.03
749,-38.10,59.53
750,-38.14,60.63
751,-38.18,60.53
752,-38.21,59.78
753,-38.25,59.88
754,-38.29,58.82
755,-38.34,58.88
756,-38.37,59.08
757,-38.42,57.56
758,-38.46,59.22
759,-38.50,58.76
760,-38.54,58.82
761,-38.58,58.25
762,-38.61,58.50
763,-38.65,57.36
764,-38.69,58.80
765,-38.73,58.97
766,-38.77,59.24
767,-38.81,58.52
768,-38.85,56.80
769,-38.89,58.18
770,-38.93,59.92
771,-38.97,57.65
772,-39.01,57.26
773,-39.05,57.62
774,-39.08,59.37
775,-39.12,57.91
776,-39.16,57.09
777,-39.20,58.01
778,-39.24,59.70
779,-39.28,56.93
780,-39.32,58.76
781,-39.36,61.37
782,-39.40,59.78
783,-39.44,59.05
784,-39.47,58.68
785,-39.52,57.98
786,-39.55,57.08
787,-39.59,56.78
788,-39.63,57.11
789,-39.68,56.77
790,-39.71,56.43
791,-39.75,57.91
792,-39.79,58.23
793,-39.83,60.12
794,-39.87,58.97
795,-39.91,58.68
796,-39.95,55.17
797,-39.99,56.23
798,-40.03,56.68
799,-40.07,58.02
800,-40.10,57.75
801,-40.14,59.25
802,-40.18,59.16
803,-40.23,55.28
804,-40.26,58.03
805,-40.30,57.74
806,-40.34,58.44
807,-40.38,58.04
808,-40.42,56.93
809,-40.46,58.18
810,-40.50,60.54
811,-40.53,60.84
812,-40.57,58.53
813,-40.61,59.49
814,-40.65,56.86
815,-40.69,56.59
816,-40.73,58.27
817,-40.76,57.11
818,-40.80,57.61
819,-40.84,57.96
820,-40.88,57.78
821,-40.92,59.68
822,-40.95,59.80
823,-40.99,57.52
824,-41.03,59.17
825,-41.07,58.95
826,-41.11,57.50
827,-41.14,55.75
828,-41.18,55.94
829,-41.22,56.28
830,-41.25,56.92
831,-41.30,56.26
832,-41.34,57.55
833,-41.38,57.60
834,-41.42,58.53
835,-41.46,56.07
836,-41.50,58.71
837,-41.53,57.88
838,-41.57,57.15
839,-41.61,58.26
840,-41.64,57.16
841,-41.68,57.65
842,-41.72,59.75
843,-41.75,58.76
844,-41.79,57.45
845,-41.83,56.13
846,-41.87,55.91
847,-41.91,56.81
848,-41.94,57.36
849,-41.98,56.30
850,-42.01,58.10
851,-42.06,61.07
852,-42.10,59.76
853,-42.14,61.52
854,-42.18,60.19
855,-42.21,57.97
856,-42.25,57.43
857,-42.29,56.73
858,-42.33,57.11
859,-42.37,58.33
860,-42.41,56.28
861,-42.45,56.69
862,-42.49,59.75
863,-42.53,59.14
864,-42.57,57.92
865,-42.60,58.95
866,-42.65,57.91
867,-42.70,56.74
868,-42.72,57.06
869,-42.76,57.65
870,-42.80,58.11
871,-42.84,58.95
872,-42.87,59.78
873,-42.91,58.72
874,-42.95,59.27
875,-42.99,56.62
876,-43.03,55.55
877,-43.07,57.02
878,-43.10,55.04
879,-43.13,55.01
880,-43.17,58.11
881,-43.22,57.10
882,-43.26,58.85
883,-43.29,58.67
884,-43.33,56.56
885,-43.37,55.64
886,-43.41,56.74
887,-43.44,56.02
888,-43.48,57.21
889,-43.52,56.43
890,-43.56,57.53
891,-43.59,56.88
892,-43.63,58.86
893,-43.67,59.74
894,-43.71,57.57
895,-43.76,58.54
896,-43.80,56.76
897,-43.84,55.68
898,-43.87,56.08
899,-43.90,55.98
900,-43.94,56.65
901,-43.98,57.73
902,-44.02,58.76
903,-44.06,59.97
904,-44.10,57.43
905,-44.14,59.33
906,-44.17,58.89
907,-44.20,58.36
908,-44.24,57.85
909,-44.28,59.71
910,-44.31,58.10
911,-44.35,58.12
912,-44.39,61.06
913,-44.43,60.37
914,-44.47,60.27
915,-44.50,59.81
916,-44.53,58.91
917,-44.58,58.83
918,-44.62,58.93
919,-44.66,58.69
920,-44.69,60.91
921,-44.73,59.69
922,-44.77,60.24
923,-44.81,62.06
924,-44.84,60.18
925,-44.88,62.41
926,-44.93,59.94
927,-44.96,59.34
928,-44.99,57.85
929,-45.03,58.66
930,-45.06,57.74
931,-45.09,55.55
932,-45.13,57.58
933,-45.17,60.47
934,-45.22,61.49
935,-45.26,59.61
936,-45.31,61.03
937,-45.35,60.94
938,-45.38,60.43
939,-45.42,57.65
940,-45.46,58.44
941,-45.50,60.26
942,-45.54,59.55
943,-45.58,61.26
944,-45.61,61.97
945,-45.65,61.34
946,-45.69,60.75
947,-45.73,61.61
948,-45.76,60.21
949,-45.80,61.11
950,-45.84,61.61
951,-45.89,62.80
952,-45.92,62.27
953,-45.95,61.73
954,-45.99,63.11
955,-46.04,63.81
956,-46.09,60.86
957,-46.12,60.45
958,-46.16,60.65
959,-46.19,58.33
960,-46.23,59.19
961,-46.27,59.29
962,-46.31,61.29
963,-46.34,61.09
964,-46.38,60.91
965,-46.42,62.66
966,-46.46,62.82
967,-46.50,59.62
968,-46.54,59.35
969,-46.58,60.09
970,-46.62,59.01
971,-46.66,60.91
972,-46.70,62.07
973,-46.74,63.05
974,-46.78,62.22
975,-46.82,62.16
976,-46.85,61.57
977,-46.89,61.35
978,-46.92,60.74
979,-46.97,60.20
980,-47.00,59.09
981,-47.05,57.30
982,-47.09,61.55
983,-47.13,60.90
984,-47.18,61.20
985,-47.21,61.39
986,-47.25,61.47
987,-47.29,62.09
988,-47.33,62.08
989,-47.36,60.20
990,-47.39,59.51
991,-47.43,61.52
992,-47.47,59.84
993,-47.51,59.66
994,-47.55,61.34
995,-47.58,61.70
996,-47.62,61.02
997,-47.66,60.83
998,-47.70,60.67
999,-47.73,59.89
1000,-47.78,59.40
1001,-47.82,58.33
1002,-47.85,58.11
1003,-47.89,59.83
1004,-47.93,62.87
1005,-47.97,62.83
1006,-48.01,62.90
1007,-48.05,61.92
1008,-48.10,62.64
1009,-48.13,60.42
1010,-48.16,59.76
1011,-48.21,59.06
1012,-48.25,61.59
1013,-48.28,61.94
1014,-48.31,61.12
1015,-48.35,62.01
1016,-48.39,62.88
1017,-48.43,62.49
1018,-48.47,59.92
1019,-48.50,60.37
1020,-48.54,58.83
1021,-48.58,60.07
1022,-48.63,59.57
1023,-48.67,60.70
1024,-48.70,59.33
1025,-48.74,60.97
1026,-48.78,62.11
1027,-48.82,61.26
1028,-48.86,61.91
1029,-48.90,62.60
1030,-48.94,62.23
1031,-48.98,59.45
1032,-49.01,59.55
1033,-49.05,58.53
1034,-49.09,61.27
1035,-49.13,59.80
1036,-49.15,62.74
1037,-49.17,61.53
1038,-49.22,61.70
1039,-49.28,59.52
1040,-49.32,59.25
1041,-49.35,60.83
1042,-49.39,61.14
1043,-49.43,59.17
1044,-49.47,60.52
1045,-49.51,60.38
1046,-49.55,61.08
1047,-49.59,59.81
1048,-49.62,61.28
1049,-49.65,62.18
1050,-49.70,61.04
1051,-49.73,60.80
1052,-49.77,60.34
1053,-49.80,60.10
1054,-49.84,60.81
1055,-49.87,59.59
1056,-49.92,61.20
1057,-49.96,61.28
1058,-50.00,60.04
1059,-50.04,62.68
1060,-50.09,61.49
1061,-50.13,61.47
1062,-50.15,61.14
1063,-50.19,62.90
1064,-50.23,62.76
1065,-50.28,61.80
1066,-50.32,64.17
1067,-50.35,62.43
1068,-50.38,63.80
1069,-50.42,64.05
1070,-50.46,61.98
1071,-50.50,61.21
1072,-50.54,61.81
1073,-50.57,59.61
1074,-50.61,60.20
1075,-50.65,61.62
1076,-50.69,62.39
1077,-50.73,61.82
1078,-50.77,62.82
1079,-50.80,62.24
1080,-50.84,62.94
1081,-50.87,61.50
1082,-50.91,59.65
1083,-50.95,60.71
1084,-50.99,62.55
1085,-51.03,60.45
1086,-51.07,62.18
1087,-51.11,63.06
1088,-51.15,63.29
1089,-51.19,61.38
1090,-51.23,60.69
1091,-51.27,59.22
1092,-51.31,58.81
1093,-51.35,58.26
1094,-51.38,57.91
1095,-51.41,58.77
1096,-51.45,59.97
1097,-51.48,60.19
1098,-51.53,62.68
1099,-51.58,63.35
1100,-51.62,60.86
1101,-51.66,59.50
1102,-51.69,59.53
1103,-51.73,58.48
1104,-51.77,60.33
1105,-51.81,62.56
1106,-51.85,61.50
1107,-51.88,62.75
1108,-51.92,61.55
1109,-51.96,61.97
1110,-52.00,58.13
1111,-52.04,61.14
1112,-52.07,60.54
1113,-52.10,59.19
1114,-52.14,59.34
1115,-52.19,60.77
1116,-52.22,60.64
1117,-52.26,62.73
1118,-52.31,64.08
1119,-52.35,59.91
1120,-52.39,61.30
1121,-52.43,61.32
1122,-52.47,61.18
1123,-52.51,59.92
1124,-52.54,60.61
1125,-52.58,61.57
1126,-52.63,61.66
1127,-52.66,61.40
1128,-52.69,61.73
1129,-52.72,59.34
1130,-52.76,58.64
1131,-52.81,58.70
1132,-52.85,57.99
1133,-52.89,58.74
1134,-52.93,58.40
1135,-52.96,56.98
1136,-53.01,57.38
1137,-53.05,59.24
1138,-53.08,60.86
1139,-53.11,60.64
1140,-53.15,60.39
1141,-53.19,58.93
1142,-53.22,58.28
1143,-53.26,57.26
1144,-53.30,60.20
1145,-53.34,58.99
1146,-53.37,61.95
1147,-53.40,62.04
1148,-53.44,60.97
1149,-53.48,62.04
1150,-53.51,59.55
1151,-53.55,60.59
1152,-53.59,60.97
1153,-53.63,59.46
1154,-53.66,59.66
1155,-53.70,59.69
1156,-53.73,59.64
1157,-53.76,62.16
1158,-53.80,63.43
1159,-53.84,60.79
1160,-53.89,61.66
1161,-53.91,59.12
1162,-53.95,58.46
1163,-53.99,58.18
1164,-54.03,58.28
1165,-54.07,58.34
1166,-54.11,58.66
1167,-54.14,57.39
1168,-54.18,58.61
1169,-54.21,59.99
1170,-54.25,57.23
1171,-54.28,60.56
1172,-54.31,59.80
1173,-54.34,59.96
1174,-54.38,59.65
1175,-54.43,59.63
1176,-54.46,59.66
1177,-54.50,58.98
1178,-54.53,59.45
1179,-54.57,60.40
1180,-54.60,61.44
1181,-54.64,58.75
1182,-54.68,57.49
1183,-54.72,58.39
1184,-54.75,56.74
1185,-54.79,58.40
1186,-54.83,57.05
1187,-54.87,59.04
1188,-54.89,60.14
1189,-54.93,60.44
1190,-54.97,60.53
1191,-55.01,57.87
1192,-55.04,57.67
1193,-55.08,57.97
1194,-55.12,57.85
1195,-55.15,56.59
1196,-55.18,57.88
1197,-55.22,57.99
1198,-55.26,58.34
1199,-55.29,58.33
1200,-55.33,59.02
1201,-55.37,58.82
1202,-55.40,58.47
1203,-55.44,57.95
1204,-55.47,57.97
1205,-55.50,58.02
1206,-55.54,57.83
1207,-55.58,57.55
1208,-55.62,59.16
1209,-55.65,57.65
1210,-55.68,58.53
1211,-55.72,56.87
1212,-55.75,58.12
1213,-55.78,56.59
1214,-55.83,54.02
1215,-55.86,53.27
1216,-55.90,53.45
1217,-55.93,56.27
1218,-55.97,57.19
1219,-56.01,56.93
1220,-56.04,56.25
1221,-56.07,56.11
1222,-56.09,56.49
1223,-56.13,55.86
1224,-56.18,56.86
1225,-56.21,58.54
1226,-56.25,57.20
1227,-56.28,57.17
1228,-56.31,58.98
1229,-56.34,59.27
1230,-56.37,58.07
1231,-56.41,55.16
1232,-56.44,57.75
1233,-56.48,56.04
1234,-56.52,55.21
1235,-56.55,54.01
1236,-56.59,56.89
1237,-56.62,55.62
1238,-56.65,57.44
1239,-56.69,56.65
1240,-56.73,57.33
1241,-56.77,54.24
1242,-56.80,55.52
1243,-56.83,55.09
1244,-56.87,55.45
1245,-56.90,54.09
