Time (s),Mass (g),HRR (kW/m2)
0,0,3.25
1,0,1.34
2,-0.02,0.8
3,-0.06,0
4,-0.07,0
5,-0.1,0.12
6,-0.14,0
7,-0.17,0.55
8,-0.19,0.25
9,-0.23,2.61
10,-0.26,15.08
11,-0.29,41.58
12,-0.33,79.47
13,-0.4,117.23
14,-0.5,140.39
15,-0.82,169.7
16,-0.92,197.07
17,-1.04,218.05
18,-1.16,235.24
19,-1.26,249.82
20,-1.6,252.47
21,-1.74,257.5
22,-1.87,263.91
23,-2.23,265.39
24,-2.37,263.46
25,-2.55,267.99
26,-2.69,258.37
27,-3.01,252.58
28,-3.12,249.26
29,-3.24,243.21
30,-3.37,234.96
31,-3.48,236.09
32,-3.79,228.34
33,-3.91,221.68
34,-4.05,216
35,-4.15,212.03
36,-4.45,211.66
37,-4.56,209.32
38,-4.66,203.39
39,-4.76,201.96
40,-5.04,197.3
41,-5.13,192.69
42,-5.24,190.2
43,-5.34,183.51
44,-5.42,182.31
45,-5.72,178.94
46,-5.81,175.62
47,-5.91,175.75
48,-6,175.45
49,-6.27,172.63
50,-6.35,172.67
51,-6.42,166.85
52,-6.51,162.22
53,-6.6,161.42
54,-6.69,161.24
55,-6.81,160.5
56,-6.94,157.16
57,-7.05,156.84
58,-7.17,155.31
59,-7.28,151.98
60,-7.41,155.8
61,-7.52,153.12
62,-7.62,152.7
63,-7.74,147.56
64,-7.85,146.55
65,-7.95,143.76
66,-8.06,142.38
67,-8.18,144.01
68,-8.43,144.08
69,-8.51,140.94
70,-8.6,142.77
71,-8.67,144.59
72,-8.73,141.89
73,-8.83,139.24
74,-8.94,134.53
75,-9.03,133.83
76,-9.13,132.2
77,-9.25,133.12
78,-9.35,129.67
79,-9.45,131.21
80,-9.56,131.52
81,-9.66,128.08
82,-9.75,129.72
83,-9.86,127.53
84,-9.96,124.11
85,-10.05,124.25
86,-10.15,123.32
87,-10.24,121.93
88,-10.35,120.55
89,-10.44,121.89
90,-10.54,123.95
91,-10.63,122.36
92,-10.72,123.26
93,-10.82,123.49
94,-10.92,121.38
95,-11,117.36
96,-11.09,118.69
97,-11.18,117.08
98,-11.27,118.39
99,-11.38,119.22
100,-11.47,119.56
101,-11.57,114.24
102,-11.66,117.11
103,-11.75,115.26
104,-11.84,114.96
105,-11.92,111.59
106,-12.01,111.57
107,-12.1,111.07
108,-12.19,112.63
109,-12.27,112.6
110,-12.37,112.23
111,-12.46,112.51
112,-12.55,110.71
113,-12.64,109.93
114,-12.73,108.29
115,-12.81,106.34
116,-12.89,107.06
117,-12.98,106.87
118,-13.06,105.68
119,-13.14,105.77
120,-13.22,105.84
121,-13.31,107.09
122,-13.4,103.2
123,-13.48,104.53
124,-13.57,104.15
125,-13.66,101.11
126,-13.73,99.58
127,-13.8,101.75
128,-13.88,100.96
129,-13.97,99.46
130,-14.06,101.83
131,-14.14,103.18
132,-14.22,103.35
133,-14.29,102.37
134,-14.37,100.28
135,-14.46,99.57
136,-14.55,98.36
137,-14.63,98.14
138,-14.69,99.37
139,-14.77,99.26
140,-14.84,95.36
141,-14.93,97.03
142,-15.01,95.89
143,-15.08,96.98
144,-15.16,95.33
145,-15.24,92.47
146,-15.31,93.28
147,-15.39,89.93
148,-15.48,93.01
149,-15.55,93.19
150,-15.62,91.55
151,-15.7,97.22
152,-15.78,94.07
153,-15.86,92.16
154,-15.94,93.87
155,-16.01,92.65
156,-16.1,93.2
157,-16.18,93.3
158,-16.25,92.23
159,-16.33,93.68
160,-16.4,92.76
161,-16.47,93.92
162,-16.55,93.57
163,-16.63,93.88
164,-16.7,92.44
165,-16.78,89.79
166,-16.86,89.6
167,-16.93,90.9
168,-17.01,91.96
169,-17.09,88.23
170,-17.17,90.4
171,-17.23,91.23
172,-17.29,92.66
173,-17.37,91.5
174,-17.46,88.9
175,-17.55,88.3
176,-17.63,89.29
177,-17.7,89.06
178,-17.77,90.27
179,-17.84,89.53
180,-17.92,89.2
181,-17.99,90.7
182,-18.07,88.67
183,-18.14,90.91
184,-18.2,90.56
185,-18.28,90.6
186,-18.36,89.26
187,-18.43,88.4
188,-18.5,87.63
189,-18.58,87.69
190,-18.65,87.85
191,-18.73,88.24
192,-18.8,88.9
193,-18.87,90.83
194,-18.94,89.76
195,-19.01,87.79
196,-19.07,84.53
197,-19.15,85.11
198,-19.23,86.09
199,-19.31,88.45
200,-19.39,87.49
201,-19.46,89.48
202,-19.53,89.22
203,-19.59,86.13
204,-19.66,84.33
205,-19.73,84.24
206,-19.79,86.21
207,-19.87,84.44
208,-19.95,86.47
209,-20.02,85.17
210,-20.09,87.01
211,-20.17,86.93
212,-20.24,86.11
213,-20.3,86.77
214,-20.36,84.56
215,-20.43,85.34
216,-20.5,84.88
217,-20.57,84
218,-20.64,82.29
219,-20.72,84.73
220,-20.8,82.54
221,-20.87,83.29
222,-20.93,85.01
223,-21,86.18
224,-21.07,84.54
225,-21.13,83.15
226,-21.2,81.91
227,-21.26,82.1
228,-21.33,81.38
229,-21.4,82.59
230,-21.47,81.63
231,-21.54,81.52
232,-21.61,83.8
233,-21.68,83.28
234,-21.74,82.63
235,-21.81,82.7
236,-21.87,82.61
237,-21.94,82
238,-22.01,79.38
239,-22.08,79.78
240,-22.15,80.48
241,-22.22,82.35
242,-22.29,83.19
243,-22.35,84.51
244,-22.42,83.11
245,-22.48,81.9
246,-22.55,80.68
247,-22.61,79.16
248,-22.68,79.4
249,-22.74,79.75
250,-22.81,79.83
251,-22.87,81.85
252,-22.95,80.74
253,-23.01,81.19
254,-23.08,79.83
255,-23.15,79.61
256,-23.21,80.79
257,-23.27,78.37
258,-23.33,80.19
259,-23.4,79.99
260,-23.46,80.83
261,-23.53,82.51
262,-23.6,81.99
263,-23.66,80.62
264,-23.73,78.26
265,-23.79,77.69
266,-23.85,76.85
267,-23.92,75.11
268,-23.98,77.79
269,-24.04,78.59
270,-24.1,77.51
271,-24.16,78.18
272,-24.22,76.29
273,-24.29,78.38
274,-24.35,78.56
275,-24.42,79.67
276,-24.49,77.73
277,-24.55,74.91
278,-24.61,74.75
279,-24.67,75.91
280,-24.72,74.73
281,-24.78,75.9
282,-24.84,78.01
283,-24.9,77.4
284,-24.97,75.78
285,-25.03,77.82
286,-25.09,74.85
287,-25.15,74.95
288,-25.21,75.53
289,-25.27,75.53
290,-25.34,75.2
291,-25.39,75.97
292,-25.45,75.11
293,-25.51,75.19
294,-25.58,76.17
295,-25.65,75.61
296,-25.71,76.85
297,-25.76,75.25
298,-25.82,72.73
299,-25.87,72.98
300,-25.93,72.83
301,-25.99,73.3
302,-26.05,73.36
303,-26.11,75.24
304,-26.18,74.32
305,-26.24,72.84
306,-26.3,71.68
307,-26.36,71.24
308,-26.42,71.07
309,-26.48,69.6
310,-26.54,67.76
311,-26.6,71.74
312,-26.65,70.68
313,-26.71,72.18
314,-26.77,72.98
315,-26.83,70.46
316,-26.88,71.14
317,-26.95,69.32
318,-27.01,68.97
319,-27.06,68.3
320,-27.11,68.64
321,-27.17,70.05
322,-27.23,71.21
323,-27.28,70.19
324,-27.34,68.54
325,-27.4,71.07
326,-27.45,70.21
327,-27.51,67.94
328,-27.57,67.35
329,-27.63,68.31
330,-27.68,67.31
331,-27.74,69.91
332,-27.79,67.17
333,-27.85,66.87
334,-27.9,67.01
335,-27.96,68.32
336,-28.02,69
337,-28.07,68.63
338,-28.12,67.75
339,-28.18,67.86
340,-28.24,68.01
341,-28.3,67.69
342,-28.36,67.53
343,-28.41,66.99
344,-28.46,66.48
345,-28.51,65.84
346,-28.57,65.73
347,-28.63,65.22
348,-28.69,66.1
349,-28.74,66.8
350,-28.8,64.61
351,-28.86,65.46
352,-28.92,67.47
353,-28.97,67.17
354,-29.03,67.28
355,-29.08,65.74
356,-29.13,65.58
357,-29.19,66.11
358,-29.24,64.16
359,-29.29,63.99
360,-29.35,67.55
361,-29.41,66.82
362,-29.46,67.11
363,-29.52,66.09
364,-29.57,66.59
365,-29.62,67.52
366,-29.68,67.46
367,-29.72,67.58
368,-29.77,65.47
369,-29.83,65.79
370,-29.88,65.04
371,-29.93,65.9
372,-29.99,64.83
373,-30.04,68.04
374,-30.1,67.79
375,-30.15,69.37
376,-30.21,65.76
377,-30.26,67.74
378,-30.31,68.31
379,-30.36,65.65
380,-30.41,66.81
381,-30.46,64.33
382,-30.52,67.55
383,-30.57,67.74
384,-30.63,67.95
385,-30.68,68.31
386,-30.74,67.95
387,-30.79,64.7
388,-30.84,64.78
389,-30.88,65.81
390,-30.94,65.04
391,-30.99,66.12
392,-31.04,63.24
393,-31.1,66.69
394,-31.15,66.58
395,-31.21,68.37
396,-31.26,66.09
397,-31.31,64.21
398,-31.37,63.89
399,-31.42,64.21
400,-31.48,65.74
401,-31.53,65.09
402,-31.58,65.62
403,-31.64,63.59
404,-31.69,66.77
405,-31.75,66.39
406,-31.8,66.07
407,-31.85,65.76
408,-31.9,63.93
409,-31.96,63.95
410,-32.01,63.87
411,-32.05,64.38
