Time (s),Temperature (C),HRR (W/g)
47.001,109.041,-2.177
47.501,109.573,-2.333
48.001,110.115,-2.654
48.501,110.629,-2.791
49.001,111.197,-2.921
49.501,111.705,-3.265
50.001,112.243,-3.265
50.501,112.809,-2.637
51.001,113.308,-1.974
51.501,113.842,-1.563
52.001,114.392,-1.985
52.5,114.942,-1.883
53.001,115.474,-2.069
53.502,116.002,-1.591
54.001,116.515,-2.044
54.501,117.033,-2.299
55.001,117.595,-2.544
55.501,118.116,-2.347
56.001,118.64,-3.265
56.501,119.182,-3.687
57.001,119.719,-4.043
57.501,120.232,-3.441
58.001,120.811,-3.769
58.501,121.312,-3.777
59.001,121.86,-3.116
59.501,122.426,-2.485
60.001,122.905,-2.663
60.501,123.462,-2.328
61.001,123.983,-1.912
61.501,124.533,-2.88
62.001,125.07,-3.057
62.501,125.571,-3.341
63.001,126.099,-2.596
63.5,126.613,-2.893
64,127.137,-3.425
64.501,127.692,-3.038
65.001,128.197,-2.8
65.501,128.745,-2.521
66.001,129.312,-2.931
66.501,129.785,-2.668
67.001,130.314,-2.19
67.5,130.854,-1.895
68.001,131.388,-2.6
68.501,131.914,-2.989
69.002,132.417,-3.06
69.501,132.974,-3.253
70.001,133.48,-3.501
70.501,133.998,-3.684
71.001,134.543,-3.479
71.501,135.058,-3.259
72.001,135.61,-3.465
72.501,136.115,-3.582
73.001,136.632,-3.853
73.501,137.182,-3.405
74.002,137.715,-3.434
74.502,138.242,-3.218
75.002,138.735,-3.571
75.501,139.251,-3.606
76.001,139.793,-3.342
76.501,140.358,-3.154
77.001,140.828,-3.185
77.501,141.364,-2.451
78.001,141.902,-2.275
78.501,142.446,-2.807
79.001,142.953,-3.299
79.501,143.463,-3.265
80.001,143.943,-3.004
80.501,144.47,-3.205
81.001,145.004,-3.519
81.501,145.487,-2.919
82.002,146.052,-2.642
82.502,146.567,-2.369
83.001,147.066,-2.43
83.501,147.586,-2.848
84.001,148.115,-2.527
84.501,148.634,-2.88
85.001,149.097,-3.282
85.501,149.655,-3.857
86.001,150.149,-3.161
86.501,150.65,-3.404
87.002,151.181,-3.394
87.501,151.706,-3.536
88.001,152.242,-3.894
88.501,152.76,-3.723
89.001,153.281,-3.745
89.501,153.794,-4.016
90.001,154.307,-3.942
90.501,154.828,-4.074
91.001,155.326,-3.874
91.501,155.83,-3.224
92.002,156.38,-3.027
92.501,156.875,-2.991
93.001,157.416,-3.705
93.501,157.936,-3.335
94.001,158.428,-3.669
94.501,158.956,-3.684
95.001,159.471,-3.612
95.502,159.961,-3.483
96.002,160.485,-3.399
96.502,161.017,-3.741
97.002,161.511,-3.643
97.501,162.038,-3.682
98.001,162.528,-3.31
98.501,162.995,-3.139
99.001,163.553,-3.404
99.502,164.058,-3.591
100.002,164.558,-3.389
100.501,165.094,-3.086
101.002,165.568,-3.362
101.501,166.093,-3.423
102.001,166.623,-2.869
102.501,167.1,-3.008
103.001,167.625,-3.452
103.501,168.157,-3.261
104.001,168.629,-3.025
104.501,169.167,-3.158
105.001,169.678,-3.372
105.501,170.192,-3.653
106.001,170.677,-3.311
106.502,171.195,-3.125
107.002,171.694,-3.428
107.502,172.202,-3.384
108.002,172.758,-2.936
108.502,173.21,-3.558
109.001,173.759,-3.483
109.502,174.283,-3.083
110.002,174.792,-2.818
110.502,175.298,-3.609
111.002,175.805,-3.497
111.503,176.288,-2.856
112.002,176.802,-2.938
112.502,177.313,-2.86
113.002,177.807,-3.096
113.501,178.325,-3.206
114.001,178.872,-2.99
114.501,179.359,-2.974
115.002,179.867,-3.191
115.502,180.354,-3.189
116.002,180.883,-3.346
116.501,181.381,-3.274
117.001,181.874,-3.777
117.502,182.436,-4.199
118.002,182.924,-4.38
118.501,183.423,-4.091
119.002,183.931,-3.837
119.502,184.444,-4.112
120.002,184.984,-3.63
120.502,185.501,-3.236
121.003,185.987,-3.344
121.502,186.502,-3.248
122.002,187.016,-3.625
122.502,187.516,-4.058
123.001,188.012,-4.084
123.502,188.523,-4.325
124.003,189.029,-4.274
124.502,189.533,-4.403
125.001,190.073,-3.546
125.502,190.571,-3.182
126.003,191.059,-3.03
126.503,191.541,-2.839
127.003,192.088,-2.619
127.503,192.594,-2.471
128.002,193.114,-3.047
128.502,193.628,-3.545
129.001,194.123,-3.358
129.502,194.637,-3.763
130.002,195.126,-3.922
130.502,195.621,-4.218
131.002,196.138,-4.475
131.502,196.656,-4.649
132.002,197.15,-4.259
132.502,197.68,-4.677
133.003,198.17,-4.561
133.503,198.696,-4.218
134.002,199.204,-3.727
134.502,199.694,-3.585
135.003,200.236,-3.766
135.502,200.72,-3.566
136.001,201.216,-3.888
136.501,201.733,-3.861
137.002,202.285,-4.244
137.502,202.753,-4.493
138.002,203.296,-4.463
138.501,203.783,-3.957
139.001,204.268,-4.028
139.502,204.794,-3.825
140.002,205.29,-3.833
140.502,205.791,-3.846
141.002,206.282,-3.614
141.502,206.791,-3.845
142.002,207.293,-4.136
142.502,207.799,-4.757
143.002,208.344,-4.233
143.501,208.817,-4.207
144.002,209.317,-3.919
144.502,209.831,-4.197
145.003,210.375,-4.246
145.503,210.856,-4.071
146.002,211.362,-3.952
146.502,211.85,-4.065
147.002,212.357,-4.2
147.503,212.854,-4.642
148.002,213.404,-4.156
148.502,213.861,-4.685
149.002,214.391,-5.033
149.502,214.895,-4.678
150.002,215.404,-4.365
150.502,215.887,-4.417
151.003,216.413,-4.26
151.503,216.922,-4.149
152.002,217.449,-3.958
152.502,217.969,-3.838
153.002,218.442,-3.803
153.502,218.929,-3.763
154.002,219.446,-3.524
154.503,219.939,-3.817
155.003,220.446,-3.714
155.502,220.95,-3.66
156.002,221.451,-3.853
156.502,221.939,-4.151
157.002,222.463,-4.396
157.502,222.961,-4.464
158.002,223.462,-4.529
158.502,223.965,-4.41
159.001,224.493,-4.444
159.502,225,-4.135
160.002,225.483,-4.039
160.502,226.039,-4.435
161.003,226.535,-4.562
161.503,227.015,-4.26
162.002,227.498,-4.14
162.502,228.024,-3.796
163.002,228.533,-3.984
163.502,229.055,-4.215
164.002,229.533,-4.239
164.502,230.001,-3.902
165.002,230.54,-4.101
165.502,231.019,-3.768
166.003,231.545,-4.01
166.503,232.025,-3.91
167.003,232.543,-4.21
167.502,233.062,-4.43
168.002,233.547,-4.182
168.502,234.064,-3.713
169.002,234.545,-3.626
169.502,235.063,-3.492
170.003,235.565,-3.548
170.503,236.061,-4.473
171.002,236.589,-4.827
171.502,237.06,-4.942
172.002,237.618,-5.531
172.502,238.118,-5.28
173.003,238.579,-5.515
173.503,239.092,-5.093
174.002,239.595,-4.76
174.502,240.094,-4.812
175.002,240.599,-4.804
175.502,241.093,-4.651
176.002,241.596,-4.39
176.503,242.112,-4.46
177.003,242.606,-4.526
177.502,243.109,-4.434
178.002,243.622,-4.622
178.502,244.136,-4.759
179.002,244.628,-4.934
179.502,245.103,-4.93
180.002,245.602,-4.556
180.502,246.108,-4.186
181.002,246.619,-4.616
181.502,247.145,-4.31
182.002,247.654,-4.232
182.503,248.127,-4.595
183.003,248.656,-4.067
183.503,249.154,-4.417
184.003,249.642,-3.943
184.503,250.143,-4.342
185.002,250.673,-4.218
185.502,251.145,-4.398
186.002,251.637,-4.508
186.502,252.158,-4.045
187.002,252.637,-4.323
187.503,253.158,-4.616
188.002,253.675,-4.562
188.502,254.158,-4.571
189.002,254.683,-5.023
189.503,255.161,-4.877
190.003,255.667,-4.967
190.502,256.139,-4.863
191.003,256.691,-4.749
191.503,257.194,-4.682
192.002,257.696,-4.336
192.503,258.169,-4.287
193.003,258.69,-4.374
193.502,259.194,-3.824
194.002,259.678,-3.738
194.502,260.205,-4.06
195.002,260.705,-4.032
195.502,261.19,-4.11
196.003,261.677,-3.911
196.503,262.197,-3.8
197.002,262.661,-4.071
197.503,263.213,-3.867
198.003,263.666,-4.045
198.503,264.209,-4.206
199.003,264.707,-4.272
199.502,265.202,-4.193
200.002,265.706,-4.436
200.502,266.156,-4.372
201.003,266.688,-4.355
201.503,267.191,-4.53
202.003,267.684,-4.478
202.503,268.184,-4.723
203.002,268.669,-4.227
203.502,269.187,-4.7
204.003,269.706,-4.419
204.503,270.171,-4.816
205.003,270.667,-4.802
205.503,271.202,-4.209
206.003,271.693,-4.607
206.503,272.193,-4.791
207.002,272.701,-4.267
207.502,273.195,-4.133
208.002,273.696,-4.652
208.502,274.19,-4.156
209.002,274.703,-4.325
209.502,275.213,-4.78
210.002,275.72,-4.907
210.502,276.217,-5.112
211.003,276.697,-4.808
211.503,277.207,-4.533
212.003,277.724,-4.88
212.502,278.232,-4.352
213.002,278.729,-4.037
213.502,279.18,-4.117
214.002,279.712,-3.789
214.502,280.225,-3.863
215.002,280.709,-3.961
215.502,281.236,-4.14
216.002,281.733,-4.609
216.502,282.263,-4.402
217.002,282.713,-4.262
217.502,283.2,-3.971
218.003,283.737,-4.203
218.503,284.241,-4.189
219.002,284.745,-3.944
219.503,285.232,-4.039
220.003,285.725,-4.268
220.503,286.239,-4.509
221.003,286.722,-4.536
221.503,287.239,-4.842
222.003,287.739,-4.717
222.503,288.204,-4.847
223.003,288.72,-4.509
223.503,289.239,-4.516
224.003,289.734,-4.323
224.503,290.192,-4.024
225.003,290.717,-4
225.503,291.242,-4.302
226.003,291.749,-4.804
226.502,292.245,-4.575
227.002,292.705,-4.368
227.503,293.254,-4.667
228.003,293.737,-4.315
228.502,294.225,-4.259
229.002,294.73,-3.913
229.502,295.244,-3.437
230.003,295.756,-3.482
230.503,296.23,-3.616
231.002,296.765,-3.845
231.503,297.235,-4.353
232.003,297.729,-5.257
232.503,298.214,-5.326
233.003,298.742,-5.317
233.503,299.23,-5.308
234.003,299.735,-4.711
234.503,300.222,-4.454
235.003,300.725,-3.989
235.503,301.232,-4.411
236.003,301.743,-3.902
236.503,302.222,-3.426
237.003,302.742,-3.757
237.503,303.231,-4.088
238.003,303.735,-4.563
238.503,304.212,-4.551
239.003,304.746,-4.461
239.503,305.207,-4.133
240.003,305.742,-4.816
240.503,306.243,-4.204
241.003,306.703,-4.207
241.502,307.236,-3.722
242.002,307.736,-4.293
242.503,308.237,-4.056
243.003,308.73,-4.322
243.503,309.261,-4.559
244.003,309.732,-4.588
244.503,310.236,-4.681
245.004,310.731,-4.441
245.503,311.255,-4.214
246.002,311.736,-4.534
246.503,312.252,-3.849
247.003,312.732,-3.791
247.503,313.232,-4.14
248.003,313.722,-4.361
248.504,314.242,-4.307
249.003,314.761,-3.979
249.503,315.257,-3.91
250.003,315.769,-3.932
250.503,316.268,-3.533
251.003,316.733,-3.221
251.503,317.248,-3.447
252.004,317.751,-2.94
252.503,318.229,-3.431
253.003,318.749,-3.661
253.502,319.216,-3.917
254.003,319.729,-3.969
254.503,320.237,-4.288
255.003,320.753,-4.402
255.503,321.242,-4.106
256.004,321.723,-3.914
256.504,322.253,-3.597
257.003,322.722,-3.087
257.503,323.265,-3.6
258.004,323.739,-3.419
258.503,324.228,-3.88
259.003,324.73,-4.182
259.503,325.245,-4.149
260.003,325.706,-4.596
260.503,326.243,-3.698
261.003,326.749,-4.106
261.503,327.265,-4.079
262.003,327.733,-4.465
262.503,328.245,-4.631
263.004,328.723,-4.284
263.504,329.264,-4.409
264.003,329.771,-4.247
264.503,330.257,-3.899
265.003,330.768,-3.466
265.503,331.26,-3.28
266.004,331.757,-3.189
266.503,332.241,-3.45
267.003,332.753,-3.404
267.503,333.245,-3.798
268.003,333.764,-3.788
268.503,334.236,-3.78
269.003,334.751,-4.116
269.503,335.241,-4.139
270.003,335.736,-3.968
270.503,336.243,-3.391
271.003,336.718,-3.604
271.503,337.247,-3.492
272.003,337.752,-2.987
272.503,338.225,-3.082
273.003,338.759,-3.237
273.503,339.261,-3.556
274.003,339.735,-3.524
274.503,340.263,-3.17
275.003,340.733,-3.524
275.503,341.261,-3.623
276.004,341.741,-3.413
276.504,342.263,-3.583
277.003,342.76,-3.592
277.503,343.25,-3.686
278.003,343.749,-3.373
278.503,344.23,-3.254
279.003,344.763,-3.382
279.503,345.259,-3.365
280.003,345.761,-2.984
280.503,346.238,-2.923
281.003,346.74,-3.365
281.503,347.272,-3.054
282.003,347.778,-2.681
282.503,348.259,-2.678
283.003,348.757,-2.417
283.503,349.27,-2.371
284.003,349.752,-2.261
284.504,350.244,-2.568
285.004,350.74,-2.941
285.505,351.217,-2.605
286.004,351.742,-2.818
286.503,352.245,-2.668
287.003,352.731,-2.636
287.504,353.215,-2.552
288.004,353.734,-2.43
288.504,354.231,-2.173
289.003,354.737,-2.07
289.503,355.21,-2.012
290.004,355.71,-2.194
290.504,356.257,-2.052
291.004,356.736,-2.005
291.504,357.26,-1.989
292.004,357.752,-1.815
292.503,358.271,-1.602
293.003,358.741,-1.16
293.503,359.251,-0.79
294.004,359.752,-1.25
294.504,360.263,-0.586
295.004,360.727,-0.904
295.503,361.242,-1.18
296.004,361.741,-1.225
296.504,362.256,-1.485
297.003,362.741,-1.308
297.503,363.257,-1.403
298.004,363.77,-0.798
298.504,364.237,-0.677
299.003,364.764,-0.532
299.503,365.274,-0.485
300.003,365.732,-0.51
300.504,366.27,-0.15
301.004,366.769,-0.034
301.503,367.282,0.196
302.004,367.751,0.686
302.504,368.288,0.753
303.004,368.763,1.201
303.504,369.251,1.63
304.004,369.768,2.12
304.505,370.237,2.466
305.004,370.734,2.027
305.504,371.274,2.007
306.003,371.742,2.143
306.503,372.246,2.895
307.003,372.761,3.11
307.503,373.253,3.345
308.003,373.743,3.584
308.503,374.237,4.459
309.003,374.739,4.639
309.503,375.242,4.938
310.004,375.728,5.292
310.504,376.251,5.798
311.004,376.732,6.125
311.504,377.264,6.286
312.004,377.74,7.175
312.504,378.245,7.916
313.004,378.731,8.353
313.505,379.219,8.764
314.005,379.742,9.765
314.504,380.223,10.927
315.003,380.715,11.949
315.503,381.242,13.325
316.004,381.747,13.895
316.504,382.255,15.326
317.004,382.737,16.167
317.504,383.215,17.341
318.005,383.719,18.701
318.504,384.232,19.663
319.003,384.725,21.014
319.504,385.203,22.164
320.004,385.725,23.62
320.504,386.204,25.247
321.004,386.727,27.716
321.503,387.22,29.744
322.003,387.724,32.478
322.503,388.218,35.106
323.003,388.729,38.405
323.504,389.255,42.181
324.004,389.69,45.383
324.504,390.239,49.002
325.004,390.725,52.756
325.504,391.197,55.723
326.004,391.687,58.963
326.504,392.208,60.504
327.004,392.71,62.536
327.504,393.216,64.086
328.004,393.722,66.442
328.504,394.197,68.847
329.004,394.718,71.546
329.504,395.193,74.723
330.004,395.706,77.964
330.504,396.199,80.121
331.003,396.719,79.398
331.503,397.207,76.785
332.003,397.72,73.036
332.504,398.23,69.113
333.004,398.704,67.164
333.504,399.175,66.599
334.005,399.717,69.406
334.504,400.192,74.991
335.003,400.679,82.893
335.503,401.209,93.664
336.003,401.683,103.765
336.503,402.189,112.693
337.003,402.697,120.579
337.503,403.194,128.07
338.003,403.687,135.35
338.503,404.192,141.616
339.004,404.693,145.793
339.504,405.221,145.604
340.004,405.686,141.105
340.504,406.18,136.549
341.004,406.693,134.125
341.504,407.172,136.663
342.004,407.689,143.861
342.504,408.176,156.409
343.004,408.715,172.527
343.504,409.203,190.663
344.004,409.712,209.975
344.504,410.187,229.067
345.004,410.692,245.182
345.504,411.205,257.859
346.005,411.666,265.315
346.504,412.2,267.741
347.004,412.692,268.289
347.504,413.202,264.574
348.004,413.686,260.489
348.504,414.186,257.445
349.004,414.702,259.91
349.504,415.168,268.631
350.004,415.668,284.449
350.504,416.178,302.758
351.005,416.685,318.436
351.504,417.172,330.612
352.004,417.695,340.828
352.505,418.17,354.959
353.004,418.673,374.664
353.504,419.179,399.186
354.004,419.681,419.143
354.504,420.193,429.406
355.004,420.679,431.894
355.504,421.168,434.881
356.004,421.669,447.137
356.504,422.15,469.404
357.004,422.668,493.613
357.504,423.164,513.043
358.005,423.642,524.304
358.504,424.124,535.269
359.004,424.627,552.148
359.505,425.113,577.913
360.005,425.62,605.835
360.505,426.111,625.098
361.004,426.604,637.286
361.504,427.086,651.473
362.004,427.585,675.786
362.504,428.048,705.543
363.005,428.554,730.559
363.505,429.046,747.439
364.005,429.536,764.726
364.504,430.029,789.812
365.004,430.51,821.527
365.505,431.023,849.529
366.005,431.516,868.257
366.504,432.012,883.849
367.004,432.485,904.56
367.505,432.979,929.117
368.004,433.474,949.109
368.504,433.967,963.232
369.004,434.464,978.048
369.504,434.941,997.964
370.004,435.42,1020.332
370.504,435.91,1040.293
371.004,436.392,1057.17
371.504,436.929,1071.307
372.005,437.382,1084.723
372.505,437.876,1097.64
373.004,438.379,1110.231
373.504,438.87,1121.115
374.005,439.349,1129.597
374.504,439.828,1137.047
375.004,440.322,1143.657
375.504,440.822,1149.095
376.004,441.31,1153.311
376.504,441.811,1155.57
377.005,442.307,1156.406
377.505,442.816,1155.707
378.005,443.308,1153.082
378.504,443.772,1148.868
379.005,444.259,1143.337
379.504,444.76,1136.872
380.004,445.277,1128.631
380.504,445.79,1119.87
381.004,446.243,1109.05
381.505,446.732,1096.835
382.005,447.234,1083.039
382.504,447.714,1067.513
383.004,448.23,1049.895
383.504,448.732,1030.478
384.005,449.217,1009.441
384.505,449.705,986.307
385.004,450.187,961.382
385.504,450.691,934.682
386.005,451.182,906.314
386.505,451.667,876.78
387.005,452.186,846.392
387.504,452.688,814.609
388.004,453.181,781.219
388.504,453.703,746.736
389.005,454.205,711.669
389.505,454.728,675.47
390.004,455.231,638.896
390.505,455.746,602.828
391.005,456.235,566.485
391.505,456.744,530.306
392.005,457.245,494.14
392.505,457.731,457.724
393.004,458.257,421.818
393.505,458.783,387.301
394.005,459.302,354.389
394.505,459.782,323.13
395.005,460.35,293.715
395.505,460.872,265.837
396.005,461.334,239.304
396.505,461.831,213.299
397.005,462.364,188.73
397.504,462.871,165.213
398.004,463.382,143.069
398.504,463.893,123.84
399.005,464.426,106.284
399.505,464.916,91.208
400.005,465.434,77.272
400.505,465.961,64.969
401.005,466.454,53.407
401.504,466.978,43.59
402.005,467.512,34.806
402.505,468.022,26.967
403.004,468.505,20.091
403.505,469.02,15.039
404.005,469.542,10.484
404.505,470.014,6.672
405.006,470.553,3.76
405.505,471.067,1.85
406.004,471.571,-0.631
406.504,472.068,-3.166
407.005,472.558,-5.23
407.505,473.054,-6.634
408.005,473.559,-8.201
408.505,474.047,-10.016
409.004,474.549,-11.453
409.504,475.042,-12.128
410.004,475.581,-12.03
410.505,476.055,-11.644
411.006,476.574,-9.847
411.506,477.087,-8.594
412.006,477.568,-6.952
412.505,478.094,-6.433
413.005,478.598,-5.693
413.505,479.098,-5.595
414.005,479.563,-5.777
414.505,480.094,-6.445
415.005,480.593,-6.374
415.505,481.084,-6.523
416.005,481.571,-6.18
416.504,482.096,-6.423
417.004,482.566,-5.728
417.505,483.07,-5.968
418.005,483.594,-5.185
418.505,484.064,-5.35
419.005,484.545,-4.853
419.505,485.095,-4.781
420.005,485.583,-4.529
420.505,486.095,-4.313
421.005,486.592,-4.745
421.505,487.074,-4.349
422.005,487.578,-4.158
422.506,488.086,-4.327
423.005,488.58,-4.047
423.505,489.088,-4.068
424.005,489.574,-4.27
424.505,490.064,-4.211
425.005,490.605,-4.46
425.505,491.065,-4.207
426.005,491.582,-4.439
426.504,492.064,-4.008
427.004,492.543,-4.345
427.505,493.067,-3.78
428.005,493.557,-3.949
428.505,494.06,-4.193
429.005,494.563,-4.342
429.505,495.061,-4.577
430.005,495.544,-4.675
430.505,496.032,-5.148
431.005,496.54,-5.718
431.505,497.064,-6.395
432.005,497.547,-6.905
432.505,498.041,-6.58
433.005,498.546,-7.1
433.505,499.017,-7.053
434.005,499.538,-7.069
434.505,500.042,-6.838
435.005,500.537,-6.754
435.505,501.058,-6.586
436.005,501.562,-6.909
436.505,502.048,-6.321
437.005,502.554,-6.459
437.505,503.044,-7.112
438.004,503.533,-6.78
438.505,504.046,-6.407
439.005,504.531,-6.46
439.506,505.032,-6.871
440.005,505.521,-7.28
440.505,506.029,-7.137
441.005,506.54,-7.158
441.505,506.987,-7.478
442.005,507.497,-7.148
442.506,508.003,-7.185
443.006,508.519,-7.278
443.506,508.995,-7.237
444.005,509.479,-7.413
444.506,509.976,-6.729
445.006,510.486,-7.086
445.505,510.987,-7.253
446.005,511.496,-7.746
446.505,511.986,-7.895
447.005,512.482,-8.048
447.505,512.997,-7.939
448.005,513.525,-8.065
448.505,514.008,-7.885
449.005,514.494,-7.347
449.505,515.012,-6.928
450.006,515.498,-6.812
450.506,516,-6.968
451.005,516.523,-6.564
451.505,517.004,-6.746
452.005,517.5,-6.865
452.505,517.994,-7.17
453.005,518.474,-7.71
453.506,519.033,-7.662
454.006,519.501,-7.732
454.505,520.038,-8.176
455.005,520.502,-7.808
455.505,520.976,-7.034
456.005,521.495,-6.905
456.505,522.01,-7.02
457.005,522.495,-7.11
457.505,523.005,-6.801
458.005,523.489,-7.343
458.505,524.023,-7.316
459.005,524.492,-6.902
459.505,525.008,-7.376
460.005,525.507,-7.159
460.505,525.995,-6.994
461.005,526.493,-7.247
461.505,526.993,-7.203
462.005,527.515,-7.389
462.506,527.998,-7.736
463.006,528.504,-7.646
463.505,529.014,-7.505
464.005,529.504,-7.795
464.505,529.994,-7.362
465.005,530.496,-7.647
465.505,530.993,-7.495
466.006,531.506,-7.028
466.506,531.997,-7.639
467.005,532.492,-7.137
467.506,533.002,-7.382
468.006,533.469,-7.379
468.506,533.983,-7.491
469.005,534.484,-7.464
469.506,534.966,-7.427
470.006,535.481,-7.915
470.506,535.989,-7.239
471.006,536.501,-7.253
471.506,536.967,-6.789
472.006,537.482,-7.633
472.506,537.989,-7.764
473.005,538.472,-7.772
473.505,538.978,-8.071
474.005,539.459,-8.316
474.505,539.972,-7.611
475.005,540.51,0
475.505,541,0
476.006,541.455,0
476.506,542.004,0
477.006,542.484,0
477.506,542.967,0
478.005,543.472,0
478.506,543.97,0
479.006,544.464,0
479.506,544.965,0
480.006,545.489,0
480.506,545.952,0
481.006,546.449,0
481.506,546.932,0
482.005,547.456,0
482.505,547.935,0
483.006,548.435,0
483.506,548.956,0
484.005,549.469,0
484.505,549.959,0
485.005,550.451,0
485.505,550.934,0
486.005,551.448,0
486.505,551.955,0
487.005,552.492,0
487.505,552.952,0
488.005,553.47,0
488.506,553.942,0
