Time (s),Temperature (K),HRR (W/g)
2.26,348.43,-3.98
8.11,348.93,-1.62
10.69,349.43,5.05
12.88,349.93,5.04
14.33,350.43,4.84
15.51,350.93,5.21
16.55,351.43,4.76
17.52,351.93,4.23
18.44,352.43,3.67
19.31,352.93,3.25
20.11,353.43,3.12
20.95,353.93,2.69
21.69,354.43,2.43
22.46,354.93,2.23
23.24,355.43,2.35
23.96,355.93,2.53
24.64,356.43,2.51
25.33,356.93,2.20
26.02,357.43,1.84
26.73,357.93,1.39
27.40,358.43,1.06
28.11,358.93,1.10
28.76,359.43,1.17
29.45,359.93,1.39
30.11,360.43,1.33
30.73,360.93,1.19
31.38,361.43,1.22
32.04,361.93,0.95
32.70,362.43,0.50
33.34,362.93,0.60
33.98,363.43,0.29
34.64,363.93,0.44
35.22,364.43,0.22
35.89,364.93,0.64
36.53,365.43,0.73
37.13,365.93,1.05
37.77,366.43,1.21
38.41,366.93,1.40
39.03,367.43,1.04
39.67,367.93,0.95
40.29,368.43,0.69
40.90,368.93,0.28
41.54,369.43,-0.16
42.19,369.93,-0.00
42.81,370.43,-0.11
43.43,370.93,0.01
44.05,371.43,0.10
44.67,371.93,0.14
45.30,372.43,-0.15
45.89,372.93,-0.10
46.50,373.43,0.20
47.13,373.93,0.18
47.75,374.43,0.38
48.40,374.93,0.32
49.03,375.43,0.19
49.67,375.93,0.40
50.28,376.43,0.14
50.90,376.93,0.24
51.49,377.43,0.16
52.15,377.93,-0.09
52.76,378.43,0.08
53.38,378.93,-0.11
54.00,379.43,-0.24
54.62,379.93,-0.07
55.23,380.43,0.09
55.86,380.93,0.27
56.48,381.43,0.39
57.12,381.93,0.52
57.71,382.43,0.51
58.37,382.93,0.40
58.97,383.43,0.15
59.61,383.93,-0.04
60.24,384.43,-0.19
60.87,384.93,0.02
61.49,385.43,-0.17
62.12,385.93,-0.10
62.73,386.43,0.08
63.39,386.93,0.08
64.00,387.43,0.00
64.64,387.93,-0.26
65.27,388.43,-0.18
65.89,388.93,-0.20
66.51,389.43,-0.24
67.13,389.93,-0.50
67.74,390.43,-0.34
68.36,390.93,-0.21
69.03,391.43,-0.02
69.64,391.93,-0.09
70.28,392.43,-0.10
70.89,392.93,0.12
71.54,393.43,-0.07
72.16,393.93,0.02
72.80,394.43,0.12
73.44,394.93,0.10
74.07,395.43,0.03
74.72,395.93,-0.05
75.34,396.43,-0.02
75.98,396.93,-0.19
76.62,397.43,0.16
77.28,397.93,-0.05
77.91,398.43,-0.19
78.52,398.93,-0.39
79.15,399.43,-0.42
79.81,399.93,-0.53
80.43,400.43,-0.51
81.06,400.93,-0.42
81.71,401.43,-0.12
82.35,401.93,-0.03
82.98,402.43,0.04
83.62,402.93,0.16
84.23,403.43,0.39
84.88,403.93,0.18
85.54,404.43,0.17
86.18,404.93,-0.23
86.81,405.43,-0.41
87.47,405.93,-0.35
88.13,406.43,-0.39
88.76,406.93,-0.51
89.41,407.43,-0.91
90.04,407.93,-0.74
90.69,408.43,-0.54
91.34,408.93,-0.31
91.97,409.43,0.15
92.59,409.93,0.61
93.26,410.43,0.62
93.92,410.93,0.46
94.55,411.43,0.51
95.20,411.93,0.35
95.86,412.43,-0.00
96.52,412.93,-0.11
97.14,413.43,-0.10
97.81,413.93,-0.17
98.50,414.43,-0.21
99.10,414.93,0.01
99.74,415.43,-0.12
100.37,415.93,0.01
101.07,416.43,-0.20
101.67,416.93,-0.08
102.36,417.43,0.06
102.99,417.93,0.04
103.64,418.43,0.04
104.29,418.93,0.17
104.96,419.43,0.36
105.62,419.93,0.40
106.28,420.43,0.34
106.93,420.93,0.39
107.61,421.43,0.17
108.24,421.93,0.19
108.90,422.43,-0.03
109.52,422.93,-0.24
110.21,423.43,-0.22
110.85,423.93,-0.01
111.50,424.43,0.04
112.18,424.93,0.17
112.82,425.43,0.53
113.48,425.93,0.69
114.10,426.43,0.65
114.76,426.93,0.54
115.43,427.43,0.28
116.09,427.93,0.02
116.72,428.43,0.14
117.38,428.93,0.43
118.03,429.43,0.53
118.73,429.93,0.86
119.36,430.43,1.21
120.01,430.93,1.31
120.69,431.43,1.23
121.36,431.93,1.14
122.00,432.43,0.76
122.65,432.93,0.65
123.35,433.43,1.03
123.98,433.93,1.31
124.63,434.43,1.29
125.28,434.93,1.47
125.95,435.43,1.44
126.57,435.93,1.30
127.24,436.43,1.18
127.91,436.93,1.10
128.56,437.43,1.11
129.22,437.93,0.99
129.88,438.43,1.04
130.55,438.93,1.14
131.23,439.43,1.33
131.89,439.93,1.76
132.55,440.43,1.82
133.20,440.93,1.97
133.89,441.43,2.02
134.50,441.93,1.79
135.22,442.43,1.69
135.86,442.93,1.55
136.53,443.43,1.56
137.17,443.93,1.64
137.85,444.43,1.60
138.45,444.93,1.65
139.14,445.43,2.03
139.82,445.93,1.93
140.46,446.43,1.86
141.11,446.93,2.07
141.78,447.43,2.12
142.40,447.93,2.02
143.07,448.43,2.06
143.72,448.93,2.08
144.38,449.43,2.25
145.04,449.93,2.12
145.69,450.43,2.22
146.33,450.93,2.45
147.01,451.43,2.42
147.65,451.93,2.66
148.34,452.43,2.89
148.99,452.93,3.14
149.65,453.43,3.02
150.28,453.93,2.97
150.95,454.43,3.31
151.61,454.93,3.26
152.26,455.43,3.37
152.93,455.93,3.34
153.60,456.43,3.64
154.27,456.93,3.91
154.92,457.43,3.88
155.59,457.93,3.81
156.24,458.43,3.60
156.87,458.93,3.70
157.55,459.43,3.86
158.21,459.93,3.87
158.87,460.43,3.93
159.55,460.93,4.02
160.19,461.43,4.46
160.85,461.93,4.50
161.51,462.43,4.35
162.20,462.93,4.66
162.84,463.43,4.39
163.50,463.93,4.35
164.15,464.43,4.69
164.80,464.93,4.80
165.46,465.43,4.75
166.08,465.93,5.10
166.76,466.43,5.43
167.46,466.93,5.41
168.07,467.43,5.44
168.74,467.93,5.00
169.41,468.43,4.53
170.09,468.93,4.95
170.75,469.43,5.29
171.39,469.93,5.50
172.03,470.43,5.75
172.68,470.93,6.11
173.35,471.43,6.26
174.04,471.93,6.30
174.66,472.43,6.53
175.31,472.93,6.46
175.95,473.43,6.08
176.65,473.93,5.99
177.29,474.43,5.85
177.98,474.93,5.74
178.63,475.43,5.96
179.30,475.93,6.53
179.93,476.43,6.83
180.58,476.93,6.78
181.25,477.43,7.21
181.91,477.93,7.43
182.57,478.43,7.19
183.23,478.93,7.38
183.88,479.43,7.32
184.58,479.93,6.93
185.22,480.43,7.05
185.89,480.93,7.33
186.54,481.43,7.51
187.21,481.93,7.80
187.86,482.43,7.88
188.54,482.93,8.06
189.20,483.43,8.19
189.89,483.93,8.45
190.51,484.43,8.44
191.21,484.93,8.05
191.89,485.43,8.07
192.60,485.93,8.10
193.23,486.43,8.20
193.88,486.93,8.52
194.49,487.43,8.31
195.19,487.93,8.52
195.86,488.43,8.68
196.52,488.93,8.43
197.17,489.43,8.17
197.86,489.93,8.18
198.51,490.43,8.59
199.18,490.93,8.60
199.83,491.43,8.71
200.49,491.93,8.96
201.15,492.43,8.74
201.83,492.93,8.75
202.45,493.43,8.73
203.13,493.93,8.79
203.82,494.43,9.16
204.48,494.93,9.28
205.16,495.43,9.44
205.82,495.93,9.32
206.50,496.43,8.91
207.19,496.93,8.45
207.82,497.43,8.25
208.55,497.93,8.18
209.18,498.43,8.44
209.86,498.93,8.53
210.51,499.43,8.82
211.16,499.93,9.29
211.83,500.43,9.29
212.46,500.93,9.27
213.13,501.43,9.23
213.81,501.93,9.25
214.46,502.43,9.18
215.17,502.93,9.24
215.83,503.43,9.36
