Time (s),Mass (g),HRR (kW/m2)
0,0,6.03
1,0,3.93
2,2.53,4.24
3,4.16,3.75
4,4.2,4.85
5,4.19,4.34
6,4.17,2.64
7,4.14,2.18
8,4.11,2.37
9,4.09,8.55
10,4.05,24.61
11,4.01,61.35
12,3.95,100.84
13,3.86,138.02
14,3.55,174.05
15,3.41,205.73
16,3.28,230.12
17,3.13,242.38
18,2.78,261.12
19,2.63,269.85
20,2.47,287.58
21,2.31,290.24
22,1.91,292.31
23,1.76,291.84
24,1.62,292.94
25,1.47,291.69
26,1.13,277.82
27,0.98,270.72
28,0.83,265.46
29,0.71,260.19
30,0.38,257.34
31,0.23,251.14
32,0.1,244.79
33,-0.02,236.12
34,-0.35,225.27
35,-0.46,228.39
36,-0.58,220.89
37,-0.7,214.41
38,-1,207.9
39,-1.11,214.37
40,-1.25,217.12
41,-1.36,213.23
42,-1.64,207.04
43,-1.74,200.76
44,-1.85,197.02
45,-1.96,199.57
46,-2.03,198.27
47,-2.32,193.94
48,-2.43,191.61
49,-2.53,188.16
50,-2.62,184.47
51,-2.92,182.48
52,-3.01,182.65
53,-3.1,184.52
54,-3.2,182.42
55,-3.28,178.25
56,-3.55,177.81
57,-3.66,173.21
58,-3.75,173.62
59,-3.84,170.97
60,-3.92,167.45
61,-4.2,165.42
62,-4.29,167.47
63,-4.38,168.81
64,-4.45,166.63
65,-4.54,168.12
66,-4.67,164.7
67,-4.93,163.17
68,-5.01,163.36
69,-5.1,157.56
70,-5.19,158.66
71,-5.26,155.76
72,-5.38,158.75
73,-5.49,155.51
74,-5.78,155.03
75,-5.86,150.6
76,-5.94,153.36
77,-6.03,152.14
78,-6.09,150.22
79,-6.2,150
80,-6.44,148.58
81,-6.53,149.95
82,-6.61,151.39
83,-6.69,149.13
84,-6.77,149.67
85,-6.88,148.67
86,-6.99,146.28
87,-7.1,146.54
88,-7.21,147.89
89,-7.3,147.89
90,-7.39,141.98
91,-7.49,145.73
92,-7.61,144.72
93,-7.72,145.74
94,-7.83,143.26
95,-7.93,141.14
96,-8.04,139.26
97,-8.15,137.25
98,-8.25,138.4
99,-8.35,134.75
100,-8.44,134.5
101,-8.55,136.18
102,-8.65,136.64
103,-8.75,136.49
104,-8.84,135.18
105,-8.95,131.86
106,-9.03,131.27
107,-9.11,130.43
108,-9.22,129.99
109,-9.33,129.35
110,-9.45,129.04
111,-9.54,128.54
112,-9.63,127.95
113,-9.72,128.42
114,-9.81,127.87
115,-9.91,127.65
116,-10,125.76
117,-10.1,126.89
118,-10.19,125.88
119,-10.3,123.08
120,-10.39,124.53
121,-10.5,122.69
122,-10.58,123.13
123,-10.67,125.65
124,-10.77,124.12
125,-10.86,120.63
126,-10.94,118.23
127,-11.03,120.28
128,-11.13,118.31
129,-11.22,114.02
130,-11.3,116.54
131,-11.38,119.95
132,-11.49,119.37
133,-11.58,121.63
134,-11.67,120.48
135,-11.75,117.88
136,-11.83,114.5
137,-11.92,114.48
138,-12.03,114.15
139,-12.12,115.09
140,-12.19,112.65
141,-12.28,113.14
142,-12.37,116.69
