Time (s),Temperature (C),HRR (W/g)
87.502,151.473,1
88.001,151.983,1.095
88.501,152.514,1.474
89.002,153.009,1.662
89.501,153.54,1.84
90,154.071,2.003
90.5,154.567,1.861
91.001,155.131,1.503
91.502,155.615,1.709
92.001,156.146,1.918
92.501,156.617,1.325
93.001,157.191,1.382
93.501,157.676,1.697
94.001,158.207,1.571
94.501,158.7,1.691
95.002,159.227,1.559
95.502,159.703,1.9
96.001,160.225,1.776
96.501,160.743,1.734
97.001,161.236,1.822
97.501,161.772,2.365
98.001,162.256,2.889
98.501,162.814,2.719
99.002,163.301,2.757
99.501,163.807,3.09
100,164.311,3.285
100.501,164.855,3.006
101.001,165.338,3.093
101.501,165.847,2.776
102.001,166.37,2.617
102.501,166.861,2.629
103.001,167.379,2.916
103.5,167.875,2.796
104.001,168.418,2.557
104.501,168.934,3.051
105.001,169.418,3.263
105.501,169.925,3.083
106.001,170.44,3.538
106.501,170.969,3.729
107.001,171.5,3.401
107.501,171.964,3.365
108.001,172.468,3.417
108.502,172.989,3.736
109.001,173.49,3.728
109.502,174.007,3.771
110.001,174.573,3.605
110.501,175.069,3.945
111.001,175.553,4.135
111.501,176.072,4.211
112.001,176.578,4.122
112.501,177.106,4.318
113.002,177.623,4.32
113.502,178.115,4.232
114.002,178.632,3.939
114.501,179.155,3.921
115.002,179.633,4.078
115.502,180.154,4.05
116.002,180.682,4.147
116.502,181.179,4.239
117.001,181.689,4.256
117.501,182.21,4.166
118.001,182.717,4.268
118.502,183.215,4.598
119.002,183.71,4.657
119.502,184.222,4.761
120.002,184.723,4.755
120.502,185.243,4.774
121.002,185.748,4.948
121.501,186.263,4.898
122.001,186.765,5.04
122.502,187.255,5.266
123.002,187.779,5.39
123.501,188.275,5.27
124.001,188.815,5.569
124.502,189.339,5.87
125.002,189.836,5.829
125.502,190.312,5.537
126.002,190.848,5.675
126.502,191.358,6.026
127.001,191.843,6.297
127.501,192.369,6.09
128.001,192.874,6.519
128.502,193.372,6.919
129.001,193.893,7.185
129.501,194.451,7.064
130.001,194.925,7.213
130.502,195.445,7.388
131.002,195.946,7.424
131.501,196.472,7.062
132.001,196.928,7.263
132.502,197.44,7.362
133.002,197.987,7.243
133.502,198.497,7.075
134.001,198.951,7.393
134.501,199.49,7.624
135.001,199.986,7.622
135.501,200.488,8.136
136.001,201.016,8.767
136.501,201.519,8.948
137.001,202.023,9.557
137.502,202.552,9.562
138.002,203.05,9.883
138.502,203.561,9.504
139.001,204.068,9.371
139.502,204.567,9.677
140.002,205.057,9.595
140.502,205.584,9.487
141.002,206.073,9.42
141.502,206.582,9.28
142.002,207.098,9.74
142.501,207.608,10.108
143.001,208.115,9.84
143.502,208.591,10.568
144.001,209.134,10.081
144.501,209.631,10.165
145.001,210.157,10.179
145.502,210.689,10.292
146.002,211.147,10.053
146.501,211.661,10.657
147.002,212.172,10.759
147.502,212.703,10.908
148.002,213.165,11.049
148.501,213.702,11.544
149.002,214.206,11.51
149.502,214.713,11.742
150.002,215.194,11.414
150.502,215.697,11.061
151.001,216.19,10.789
151.501,216.728,10.789
152.002,217.236,10.807
152.502,217.733,10.684
153.002,218.254,11.003
153.503,218.743,11.299
154.002,219.227,11.161
154.501,219.77,11.166
155.002,220.241,11.178
155.503,220.759,11.12
156.003,221.27,10.563
156.502,221.801,10.474
157.001,222.303,10.563
157.502,222.801,10.416
158.001,223.294,10.705
158.502,223.804,10.744
159.002,224.3,11.509
159.502,224.815,11.799
160.002,225.307,11.616
160.502,225.801,11.105
161.002,226.308,11.159
161.501,226.828,11.184
162.001,227.304,10.79
162.502,227.815,10.598
163.003,228.322,10.945
163.503,228.824,11.369
164.002,229.303,11.158
164.502,229.849,11.241
165.002,230.315,11.486
165.502,230.832,11.323
166.002,231.346,11.378
166.502,231.844,11.05
167.002,232.354,10.957
167.502,232.828,11.375
168.001,233.375,11.425
168.501,233.862,11.311
169.001,234.343,11.128
169.502,234.866,11.65
170.002,235.357,11.877
170.502,235.9,11.862
171.001,236.368,11.856
171.502,236.872,11.474
172.002,237.413,11.766
172.502,237.87,12.147
173.002,238.371,12.497
173.502,238.861,12.506
174.002,239.371,12.703
174.503,239.914,13.091
175.002,240.406,13.391
175.501,240.881,13.149
176.002,241.408,13.083
176.502,241.902,12.916
177.002,242.456,13.363
177.502,242.907,13.07
178.002,243.403,13.194
178.503,243.908,13.256
179.002,244.391,13.263
179.502,244.925,13.684
180.002,245.453,13.902
180.502,245.933,14.195
181.002,246.45,14.666
181.503,246.945,15.023
182.003,247.439,15.067
182.503,247.926,15.27
183.002,248.464,15.448
183.502,248.962,15.225
184.002,249.458,15.787
184.502,249.939,15.661
185.002,250.476,15.854
185.502,250.947,16.314
186.003,251.441,15.997
186.502,251.964,16.373
187.002,252.463,16.573
187.502,252.955,16.716
188.002,253.456,16.65
188.502,253.974,16.894
189.002,254.468,17.088
189.502,255.005,17.446
190.002,255.48,17.378
190.502,255.993,17.721
191.003,256.485,18.342
191.503,256.982,18.521
192.002,257.497,19.206
192.502,257.983,19.592
193.002,258.499,19.948
193.502,258.978,19.964
194.002,259.503,20.123
194.502,260.006,20.117
195.003,260.503,19.878
195.502,261.006,19.81
196.002,261.519,20.013
196.502,261.993,20.018
197.002,262.49,20.316
197.502,263.019,20.316
198.002,263.544,20.996
198.502,264.012,21.648
199.002,264.526,22.106
199.502,265.011,22.539
200.003,265.506,22.822
200.502,266.008,22.953
201.002,266.519,23.355
201.502,267.016,23.351
202.002,267.544,23.273
202.502,268.042,23.385
203.002,268.528,23.414
203.502,269.032,24.004
204.002,269.533,24.245
204.503,270.012,24.909
205.002,270.521,25.108
205.502,271.017,25.625
206.003,271.513,25.986
206.503,271.995,26.08
207.002,272.538,25.821
207.502,273.02,25.959
208.002,273.518,25.943
208.502,274.027,25.758
209.002,274.531,25.999
209.502,275.013,26.211
210.002,275.519,26.58
210.502,276.021,27.334
211.003,276.519,27.53
211.502,277.031,27.902
212.002,277.506,28.301
212.502,278.02,28.82
213.003,278.53,29.273
213.503,279.047,29.542
214.003,279.528,29.58
214.502,280.082,30.03
215.002,280.545,30.302
215.502,281.035,30.373
216.002,281.537,30.902
216.503,282.032,31.519
217.002,282.542,31.618
217.502,283.017,31.717
218.002,283.539,31.767
218.502,284.045,32.407
219.003,284.534,32.532
219.503,285.024,32.662
220.002,285.498,32.68
220.503,286.022,33.328
221.003,286.566,33.301
221.503,287.007,33.732
222.002,287.528,34.058
222.502,288.043,34.39
223.002,288.517,34.743
223.503,289.045,35.183
224.003,289.554,35.272
224.503,290.06,35.479
225.003,290.581,36.008
225.502,291.056,36.225
226.003,291.548,36.454
226.503,292.044,36.612
227.002,292.56,36.679
227.503,293.057,36.985
228.003,293.555,37.128
228.502,294.052,37.496
229.002,294.546,37.815
229.502,295.069,38.051
230.002,295.543,38.098
230.503,296.052,38.495
231.004,296.552,38.68
231.503,297.086,39.225
232.003,297.567,39.653
232.503,298.07,40.027
233.003,298.575,40.426
233.503,299.067,41.063
234.003,299.578,41.043
234.502,300.074,41.301
235.002,300.576,41.123
235.502,301.081,41.378
236.002,301.585,41.048
236.503,302.068,41.339
237.003,302.583,41.549
237.502,303.067,42.002
238.002,303.567,42.493
238.503,304.086,42.956
239.003,304.576,43.514
239.503,305.085,44.042
240.003,305.562,44.266
240.503,306.064,44.408
241.002,306.59,44.555
241.502,307.08,44.852
242.003,307.549,44.894
242.503,308.082,45.158
243.003,308.565,45.573
243.503,309.098,45.864
244.003,309.589,46.014
244.503,310.058,46.458
245.003,310.566,46.308
245.503,311.057,46.593
246.003,311.565,47.176
246.503,312.079,47.482
247.003,312.564,47.833
247.502,313.08,48.548
248.003,313.595,48.825
248.503,314.084,49.219
249.003,314.605,49.679
249.503,315.101,49.91
250.003,315.573,50.108
250.503,316.075,50.582
251.003,316.577,51.023
251.503,317.057,51.491
252.003,317.597,51.936
252.503,318.089,52.559
253.003,318.563,52.684
253.503,319.054,53.028
254.003,319.588,53.78
254.503,320.088,54.412
255.003,320.561,54.549
255.502,321.103,55.275
256.002,321.562,55.858
256.502,322.093,56.61
257.003,322.602,56.49
257.503,323.085,56.625
258.003,323.57,57.187
258.503,324.08,57.577
259.003,324.581,58.358
259.503,325.075,58.908
260.004,325.586,59.594
260.503,326.099,60.107
261.003,326.608,60.764
261.503,327.098,61.428
262.003,327.597,61.909
262.503,328.073,62.446
263.003,328.572,63.239
263.503,329.094,63.977
264.003,329.566,64.545
264.503,330.066,64.954
265.003,330.59,65.394
265.503,331.111,66.274
266.004,331.593,66.938
266.503,332.081,67.572
267.003,332.607,68.915
267.503,333.096,69.132
268.003,333.599,70.033
268.503,334.098,70.597
269.003,334.607,70.507
269.504,335.115,71.036
270.004,335.582,71.49
270.504,336.104,71.871
271.003,336.598,72.817
271.503,337.089,73.464
272.003,337.577,74.266
272.503,338.065,74.997
273.003,338.588,75.418
273.504,339.08,76.148
274.003,339.604,76.478
274.503,340.083,77.2
275.003,340.582,77.286
275.503,341.094,78.193
276.003,341.626,78.936
276.503,342.113,79.427
277.003,342.599,80.316
277.503,343.098,80.706
278.003,343.599,81.678
278.503,344.092,81.646
279.003,344.605,82.006
279.503,345.09,82.017
280.003,345.621,82.607
280.503,346.113,82.739
281.004,346.6,83.231
281.503,347.095,83.655
282.003,347.614,84.467
282.503,348.085,85.016
283.003,348.619,85.223
283.503,349.084,85.589
284.003,349.608,85.966
284.503,350.14,86.216
285.003,350.594,86.385
285.504,351.097,86.453
286.004,351.582,86.3
286.503,352.102,86.592
287.004,352.583,86.636
287.503,353.095,87.102
288.003,353.608,87.579
288.503,354.115,88.151
289.004,354.6,88.517
289.504,355.133,88.859
290.003,355.604,89.551
290.503,356.101,89.488
291.003,356.598,90.004
291.503,357.077,90.225
292.004,357.6,90.539
292.503,358.099,90.926
293.003,358.622,91.038
293.503,359.107,91.514
294.003,359.631,91.807
294.503,360.096,92.366
295.003,360.594,93.134
295.503,361.112,93.308
296.003,361.608,94.011
296.503,362.099,94.393
297.003,362.606,94.947
297.503,363.091,95.55
298.003,363.604,95.717
298.503,364.106,96.038
299.003,364.583,96.688
299.503,365.117,97.307
300.003,365.612,98.07
300.503,366.115,98.868
301.003,366.62,99.254
301.503,367.1,100.395
302.003,367.59,100.914
302.503,368.099,101.395
303.003,368.62,102.063
303.504,369.088,102.96
304.004,369.614,103.884
304.503,370.113,104.379
305.003,370.598,105.257
305.504,371.098,106.035
306.004,371.616,107.204
306.503,372.07,108.532
307.003,372.59,109.412
307.503,373.092,110.378
308.004,373.573,111.34
308.505,374.061,112.506
309.004,374.588,113.644
309.503,375.116,114.499
310.004,375.588,115.653
310.504,376.107,117.108
311.004,376.61,118.144
311.503,377.11,119.59
312.003,377.613,120.001
312.503,378.085,121.436
313.003,378.597,122.471
313.503,379.083,123.845
314.004,379.6,125.143
314.504,380.073,126.156
315.004,380.61,127.586
315.504,381.122,128.855
316.004,381.604,130.056
316.504,382.095,131.219
317.004,382.618,132.144
317.504,383.101,133.628
318.003,383.558,134.601
318.504,384.069,135.484
319.004,384.598,136.532
319.504,385.093,137.474
320.004,385.55,138.544
320.504,386.085,139.566
321.004,386.566,140.521
321.504,387.079,141.811
322.004,387.589,142.645
322.504,388.088,143.548
323.004,388.595,144.222
323.504,389.058,144.905
324.004,389.564,145.31
324.504,390.082,145.649
325.004,390.551,146.304
325.505,391.063,146.711
326.004,391.556,146.945
326.504,392.068,146.756
327.003,392.579,146.402
327.503,393.053,146.221
328.004,393.555,146.088
328.504,394.032,145.968
329.004,394.558,145.218
329.504,395.066,144.44
330.004,395.579,143.484
330.504,396.062,142.798
331.004,396.565,141.398
331.504,397.045,139.585
332.004,397.566,138.206
332.504,398.048,136.595
333.004,398.542,134.482
333.504,399.068,132.417
334.004,399.56,130.009
334.504,400.079,127.715
335.005,400.559,125.175
335.505,401.057,122.171
336.004,401.536,119.158
336.504,402.061,115.956
337.005,402.594,112.9
337.504,403.054,109.551
338.004,403.54,105.753
338.504,404.067,102.265
339.004,404.565,98.616
339.505,405.083,94.475
340.005,405.548,90.866
340.504,406.044,86.966
341.004,406.576,83.051
341.503,407.052,78.925
342.004,407.554,75.098
342.504,408.071,71.356
343.004,408.583,67.736
343.504,409.084,63.838
344.003,409.612,60.24
344.504,410.09,57.133
345.004,410.616,53.274
345.504,411.1,49.753
346.004,411.589,46.913
346.504,412.092,43.691
347.004,412.625,40.834
347.504,413.135,38.211
348.004,413.613,35.935
348.504,414.136,33.474
349.004,414.634,31.129
349.504,415.136,28.956
350.004,415.637,27.418
350.504,416.133,26.106
351.004,416.626,24.514
351.504,417.14,23.364
352.004,417.65,22.064
352.504,418.14,21.431
353.004,418.664,19.886
353.505,419.15,18.751
354.005,419.646,18.067
354.504,420.174,17.546
355.004,420.675,16.809
355.504,421.173,16.363
356.004,421.664,15.96
356.504,422.174,16.321
357.004,422.689,16.565
357.504,423.184,16.28
358.004,423.705,16.121
358.504,424.195,16.414
359.004,424.688,16.687
359.504,425.202,16.102
360.004,425.69,15.728
360.504,426.174,15.601
361.005,426.673,15.126
361.504,427.202,14.744
362.005,427.715,14.27
362.505,428.177,14.073
363.004,428.698,14.496
363.504,429.21,15.025
364.004,429.719,15.045
364.504,430.216,14.93
365.005,430.708,15.289
365.505,431.187,15.575
366.005,431.706,15.333
366.505,432.179,15.204
367.005,432.706,15.124
367.506,433.191,15.281
368.005,433.678,14.939
368.504,434.172,14.699
369.004,434.668,14.511
369.504,435.186,14.171
370.004,435.684,14.12
370.504,436.18,14.326
371.005,436.667,14.033
371.505,437.155,14.268
372.004,437.67,13.971
372.504,438.15,13.443
373.005,438.684,13.571
373.505,439.157,13.352
374.005,439.683,13.402
374.505,440.165,13.384
375.005,440.703,13.144
375.505,441.195,13.219
376.004,441.704,13.4
376.505,442.173,13.235
377.005,442.678,13.27
377.504,443.195,12.885
378.004,443.661,13.116
378.504,444.185,12.539
379.004,444.661,12.399
379.505,445.197,12.025
380.005,445.66,12.154
380.505,446.164,12.193
381.005,446.669,12.312
381.505,447.17,12.064
382.004,447.679,12.001
382.504,448.154,12.176
383.005,448.679,12.017
383.505,449.167,11.947
384.004,449.651,11.925
384.505,450.177,11.852
385.005,450.689,11.634
385.506,451.169,11.334
386.005,451.675,11.24
386.504,452.175,10.856
387.004,452.694,10.621
387.505,453.177,10.543
388.005,453.693,10.781
388.504,454.178,10.369
389.005,454.682,10.567
389.505,455.195,10.342
390.005,455.661,10.272
390.505,456.164,10.682
391.005,456.665,10.402
391.504,457.16,10.323
392.005,457.678,10.136
392.505,458.202,9.819
393.004,458.653,9.863
393.504,459.122,10.027
394.004,459.671,9.894
394.505,460.17,10.05
395.005,460.68,9.812
395.505,461.143,9.911
396.006,461.659,9.815
396.505,462.148,9.56
397.005,462.66,9.196
397.505,463.161,9.049
398.005,463.651,8.977
398.505,464.161,8.611
399.005,464.658,8.224
399.504,465.186,8.099
400.005,465.667,8.067
400.505,466.151,8.002
401.004,466.668,8.064
401.504,467.163,7.932
402.005,467.645,8.328
402.505,468.147,8.351
403.005,468.667,8.045
403.505,469.179,7.567
404.005,469.652,7.619
404.504,470.134,7.651
405.004,470.637,7.119
405.505,471.122,7.148
406.005,471.634,7.32
406.506,472.154,7.594
407.007,472.641,7.373
407.506,473.118,6.845
408.006,473.636,7.251
408.506,474.147,7.165
409.006,474.636,7.005
409.505,475.141,6.675
410.005,475.612,6.545
410.506,476.148,6.863
411.005,476.6,6.752
411.505,477.129,6.465
412.005,477.61,6.405
412.505,478.128,6.316
413.005,478.597,6.003
413.505,479.103,5.734
414.006,479.615,5.747
414.506,480.118,5.994
415.005,480.618,5.607
415.505,481.108,5.307
416.005,481.606,5.388
416.505,482.09,5.391
417.005,482.612,5.128
417.505,483.091,5.129
418.005,483.6,5.025
418.506,484.099,5.042
419.006,484.575,5.387
419.505,485.083,5.157
420.005,485.587,4.879
420.505,486.102,4.843
421.006,486.582,4.769
421.505,487.062,4.783
422.005,487.582,4.611
422.505,488.098,4.432
423.005,488.606,4.499
423.505,489.086,4.709
424.006,489.592,4.273
424.506,490.089,4.269
425.006,490.589,4.046
425.505,491.079,3.73
426.005,491.58,3.944
426.506,492.083,3.39
427.006,492.603,3.307
427.505,493.085,3.307
428.006,493.582,3.437
428.505,494.075,3.291
429.005,494.549,3.823
429.505,495.087,4.043
430.006,495.596,4.188
430.505,496.084,4.593
431.005,496.607,4.524
431.504,497.092,4.538
432.005,497.581,4
432.505,498.073,3.818
433.006,498.543,3.468
433.505,499.08,3.03
434.004,499.586,2.739
434.505,500.066,2.983
435.006,500.56,2.93
435.506,501.057,3.04
436.006,501.539,3.185
436.506,502.026,3.039
437.005,502.533,3.259
437.505,503.028,3.239
438.005,503.531,3.156
438.505,504.033,3.168
439.005,504.52,2.976
439.505,505.002,2.796
440.005,505.519,2.81
440.505,506.007,2.811
441.005,506.511,2.906
441.505,506.977,3.035
442.006,507.495,3.13
442.505,507.999,2.985
443.005,508.49,3.038
443.505,509.015,2.758
444.005,509.493,2.797
444.506,509.988,2.637
445.006,510.487,2.701
445.506,511.028,2.375
446.005,511.53,2.476
446.505,512.035,2.312
447.005,512.534,2.474
447.505,513.041,2.486
448.005,513.489,2.391
448.505,514.032,2.493
449.006,514.52,2.465
449.506,515.032,2.275
450.006,515.517,2.052
450.505,516.026,2.209
451.005,516.532,2.403
451.506,517.026,2.185
452.005,517.566,1.927
452.505,518.042,2.012
453.006,518.562,2.288
453.506,519.018,2.346
454.006,519.519,1.811
454.506,520.022,2.142
455.005,520.506,2.578
455.505,521.046,2.169
456.005,521.507,2.429
456.505,522.03,2.048
457.005,522.532,2.519
457.506,523.027,2.422
458.006,523.504,2.121
458.505,524.041,1.767
459.005,524.488,1.89
459.505,524.987,1.949
460.006,525.512,2.051
460.506,525.993,1.594
461.006,526.491,1.449
461.506,526.993,1.591
462.006,527.508,1.738
462.506,528.014,1.448
463.006,528.512,1.629
463.506,529.021,1.251
464.006,529.49,1.39
464.505,530.003,1.563
465.006,530.507,1.562
465.506,531.008,1.378
466.006,531.507,1.356
466.506,532.006,1.55
467.006,532.518,1.805
467.505,533.007,1.423
468.006,533.508,1.243
468.506,534.012,1.271
469.006,534.514,1.44
469.506,535.007,1.139
470.005,535.487,0.975
470.506,535.982,1.142
471.006,536.476,1.366
471.505,536.974,1.259
472.005,537.468,1.265
472.505,537.958,1.074
473.005,538.457,1.076
473.505,538.985,0.501
474.006,539.477,0.634
474.506,539.998,0.619
475.005,540.501,0.675
475.505,540.974,0.893
476.005,541.486,0.993
476.505,541.972,1.411
477.006,542.487,1.385
477.507,542.971,1.722
478.006,543.479,1.28
478.506,543.985,1.361
479.006,544.48,0.963
479.506,544.96,0.641
480.006,545.503,0.763
480.506,545.974,0.723
481.005,546.494,0.925
481.505,546.987,0.55
482.005,547.504,0.899
482.506,548.007,0.704
483.006,548.515,0.811
483.507,549.015,0.808
484.007,549.499,0.681
484.506,549.998,0.625
485.006,550.513,0.675
485.506,550.987,0.789
486.006,551.506,0.575
486.506,552,0.736
487.006,552.493,0.744
487.506,552.949,0.515
488.006,553.501,0.602
488.506,553.977,0.465
489.006,554.483,0.478
489.506,555.001,0.375
490.006,555.49,0.924
490.507,556.012,0.572
491.006,556.47,0.596
491.506,556.977,0.518
492.006,557.504,0.622
492.506,557.982,0.524
493.006,558.471,0.132
493.506,559.003,0.046
494.006,559.492,0.206
494.506,559.98,0.274
495.006,560.475,0.264
495.506,561.003,0.314
496.006,561.479,0.502
496.506,561.989,0.113
497.006,562.498,0.07
497.506,563.01,0.355
498.007,563.492,0.796
498.506,563.996,0.828
499.005,564.496,0.79
499.506,565.03,0.913
500.006,565.496,0.57
500.506,566.001,0.566
501.006,566.468,0.218
501.506,566.97,0.043
502.006,567.497,-0.06
502.506,567.994,-0.135
503.005,568.479,-0.228
503.506,568.957,-0.242
504.006,569.469,-0.221
504.506,569.953,0.031
505.006,570.468,0.011
505.506,570.979,-0.174
506.007,571.461,-0.279
506.507,571.969,-0.023
507.006,572.494,-0.142
507.506,573.001,-0.191
508.006,573.515,-0.016
508.506,573.988,0.168
509.006,574.502,0.169
509.505,574.987,0.361
510.006,575.502,-0.023
510.506,575.986,-0.162
511.005,576.486,0.095
511.505,576.985,-0.226
512.006,577.489,-0.195
512.506,577.987,0.156
513.006,578.5,-0.201
513.506,578.993,-0.205
514.006,579.493,-0.33
514.507,580.031,-0.623
515.006,580.489,-0.424
515.506,581.004,-0.518
516.006,581.504,-0.56
516.506,581.996,-0.204
517.007,582.503,-0.143
517.507,582.984,-0.209
518.006,583.512,-0.11
518.507,583.984,-0.422
519.006,584.492,-0.476
519.507,584.999,-0.235
520.006,585.496,-0.432
520.506,585.994,-0.643
521.006,586.462,-0.478
521.506,586.986,-0.418
522.006,587.474,-0.69
522.506,587.978,-0.883
523.007,588.494,-0.317
523.506,588.997,-0.489
524.005,589.522,-0.399
524.506,590.011,-0.412
525.006,590.484,-0.231
525.506,590.982,0.042
526.006,591.495,0.196
526.506,591.992,-0.1
527.006,592.514,-0.057
527.506,593.016,0.036
528.006,593.521,-0.006
528.506,593.99,-0.099
529.007,594.49,0.185
529.506,595.008,0.43
530.006,595.504,0.474
530.506,595.986,-0.145
531.006,596.462,-0.464
531.506,596.99,-0.171
532.006,597.457,-0.106
532.506,597.956,-0.307
533.007,598.522,-0.41
533.507,598.995,0.101
534.006,599.473,0.303
534.506,599.959,0.322
535.006,600.489,0.196
535.507,600.98,0.045
536.007,601.482,-0.032
536.506,601.966,-0.328
537.006,602.485,-0.456
537.506,603.001,-0.47
538.007,603.456,-0.338
538.507,603.973,0.039
539.006,604.485,0.435
539.506,604.99,0.374
540.006,605.464,0.284
540.506,605.981,0.219
541.006,606.48,-0.055
541.506,606.978,-0.385
542.007,607.49,-0.587
542.507,607.979,-0.317
543.006,608.513,-0.352
543.507,608.948,-0.126
544.007,609.519,-0.226
544.506,609.986,-0.117
545.007,610.479,-0.304
545.507,610.989,-0.045
546.006,611.511,-0.141
546.507,611.998,-0.187
547.007,612.48,-0.186
547.506,612.956,-0.142
548.006,613.515,-0.071
548.507,614.042,0.032
549.007,614.512,0.106
549.506,615.013,0.235
550.006,615.525,0.098
550.506,615.995,-0.108
551.007,616.493,-0.284
551.507,616.965,-0.347
552.006,617.492,-0.357
552.506,617.984,-0.71
553.006,618.477,-0.614
553.506,619.01,-0.521
554.007,619.49,-0.497
554.507,620.011,-0.277
555.007,620.514,-0.373
555.506,621.022,-0.186
556.007,621.529,-0.263
556.507,622.012,-0.123
557.006,622.523,-0.164
557.507,622.972,-0.051
558.007,623.509,0.032
558.506,624.019,0.17
559.006,624.54,0.088
559.506,625.013,0.265
560.006,625.525,0.228
560.507,626.014,0.26
561.007,626.508,0.148
561.507,627.015,-0.052
562.006,627.519,-0.242
562.506,628.019,-0.545
563.007,628.53,-0.759
563.506,629.024,-0.703
564.006,629.521,-0.807
564.506,629.998,-0.492
565.007,630.525,-0.206
565.507,631.006,0.186
566.007,631.525,-0.099
566.507,632.02,-0.009
567.007,632.517,0.073
567.507,633.028,-0.203
568.007,633.52,-0.544
568.507,634.038,-0.472
569.006,634.544,-0.339
569.506,635.023,-0.153
570.006,635.51,-0.29
570.506,636.037,-0.366
571.006,636.536,-0.036
571.507,637.027,-0.267
572.007,637.527,-0.253
572.507,638.043,-0.304
573.007,638.548,-0.16
573.506,638.994,-0.233
574.006,639.565,-0.264
574.506,640.042,-0.124
575.007,640.532,-0.003
575.507,641.022,-0.113
576.007,641.519,0.035
576.508,642.026,0.291
577.008,642.52,0.119
577.507,643.013,-0.176
578.007,643.53,-0.215
578.507,644.023,-0.264
579.007,644.546,-0.146
579.507,645.038,-0.37
