Time (s),Temperature (C),HRR (W/g)
45.5,106.924,0.383
46,107.42,0.628
46.5,107.985,0.4
47,108.522,0.605
47.5,109.054,0.844
48,109.613,0.959
48.5,110.14,0.999
49,110.682,0.534
49.5,111.212,0.717
50,111.718,0.96
50.5,112.299,0.88
51,112.797,0.634
51.5,113.347,0.765
52,113.864,0.856
52.5,114.411,0.57
53,114.952,0.249
53.5,115.465,0.198
54,116.008,0.151
54.501,116.534,0.688
55.001,117.078,0.177
55.5,117.611,0.191
56,118.133,0.138
56.5,118.695,0.456
57,119.2,0.502
57.5,119.728,0.17
58.001,120.288,0.29
58.501,120.802,0.607
59,121.372,0.513
59.5,121.875,0.342
60.001,122.424,0.39
60.501,122.946,0.741
61,123.476,0.936
61.5,124.028,1.088
62,124.534,0.946
62.501,125.087,1.196
63.001,125.584,1.151
63.5,126.139,1.018
64,126.669,1.195
64.501,127.176,0.816
65.001,127.689,1.011
65.5,128.279,0.775
66,128.804,1.035
66.501,129.305,1.034
67.001,129.817,1.056
67.501,130.376,1.135
68.001,130.921,0.707
68.501,131.437,0.648
69.001,131.928,0.858
69.501,132.461,0.72
70.001,132.995,0.625
70.501,133.533,0.657
71,134.086,0.989
71.5,134.616,1.229
72.001,135.15,0.995
72.501,135.639,1.09
73,136.158,1.27
73.5,136.723,1.266
74,137.22,0.924
74.501,137.766,0.87
75.001,138.265,1.132
75.5,138.782,1.298
76,139.31,0.913
76.5,139.831,0.677
77,140.378,0.953
77.5,140.87,0.52
78,141.431,0.831
78.5,141.943,0.813
79,142.469,1.258
79.5,142.981,1.509
80,143.5,1.333
80.501,144.029,0.898
81.002,144.551,1.053
81.501,145.051,1.089
82.001,145.571,0.845
82.501,146.119,0.725
83.001,146.608,0.85
83.501,147.159,1.012
84.001,147.686,1.506
84.501,148.204,1.512
85.001,148.67,2.19
85.501,149.228,2.056
86.001,149.765,2.204
86.501,150.281,1.908
87,150.767,1.783
87.5,151.273,1.594
88.001,151.826,1.669
88.501,152.327,1.577
89.001,152.834,1.81
89.5,153.356,2.017
90.001,153.847,2.328
90.501,154.402,2.612
91,154.906,2.498
91.501,155.426,2.391
92.001,155.923,2.336
92.501,156.462,2.178
93.001,156.956,2.129
93.501,157.485,1.936
94.001,158.012,1.922
94.5,158.508,1.757
95.001,159.058,1.989
95.501,159.521,2.046
96.001,160.034,2.308
96.501,160.564,2.735
97,161.096,2.917
97.501,161.586,3.133
98.001,162.12,3.087
98.501,162.642,2.878
99.001,163.136,2.692
99.502,163.636,2.515
100.002,164.168,2.639
100.502,164.64,2.625
101.001,165.161,2.706
101.501,165.674,3.434
102.001,166.198,3.316
102.501,166.692,3.243
103.002,167.187,3.468
103.502,167.714,3.38
104.002,168.235,2.994
104.502,168.727,3.231
105.002,169.231,3.61
105.502,169.765,3.489
106.001,170.291,3.361
106.501,170.782,3.636
107.001,171.292,3.793
107.502,171.814,3.64
108.001,172.353,3.691
108.501,172.829,3.743
109.001,173.376,3.636
109.501,173.888,3.608
110.001,174.381,3.927
110.502,174.906,3.91
111.002,175.451,3.786
111.502,175.926,4.341
112.001,176.44,4.237
112.501,176.919,4.494
113.001,177.434,4.564
113.501,177.945,4.719
114.001,178.441,4.53
114.501,178.954,4.682
115.001,179.43,4.5
115.501,179.982,4.504
116.001,180.514,4.49
116.501,181.01,4.44
117.001,181.532,4.609
117.501,182.05,5.068
118.001,182.507,5.072
118.501,183.032,5.209
119.001,183.538,5.282
119.501,184.059,5.581
120.001,184.583,5.675
120.501,185.057,5.613
121.001,185.582,5.37
121.501,186.086,5.411
122.001,186.639,5.552
122.501,187.118,5.734
123.001,187.586,5.656
123.501,188.141,6.154
124.001,188.625,6.232
124.502,189.165,6.492
125.002,189.646,6.446
125.501,190.143,6.809
126.002,190.664,6.9
126.502,191.174,6.935
127.001,191.68,7.071
127.501,192.202,7.295
128.001,192.71,7.019
128.501,193.228,7.294
129.001,193.743,7.52
129.502,194.267,7.737
130.002,194.748,7.959
130.502,195.24,8.135
131.002,195.796,8.147
131.502,196.275,8.415
132.001,196.759,8.471
132.501,197.314,8.262
133.001,197.776,8.381
133.501,198.313,8.428
134.001,198.813,8.44
134.502,199.324,8.392
135.002,199.826,8.173
135.502,200.334,8.204
136.002,200.843,8.758
136.502,201.375,8.658
137.002,201.877,9.178
137.502,202.391,9.597
138.002,202.905,10.02
138.501,203.366,10.027
139.001,203.888,10.005
139.502,204.38,10.087
140.002,204.897,9.783
140.502,205.362,9.749
141.002,205.913,9.582
141.502,206.456,9.036
142.002,206.942,8.957
142.502,207.421,8.71
143.001,207.94,9.134
143.501,208.448,9.25
144.002,208.949,9.125
144.501,209.458,9.428
145.001,209.994,9.997
145.502,210.489,9.751
146.001,210.973,9.5
146.501,211.49,9.394
147.002,211.962,9.145
147.502,212.492,9.016
148.002,213.009,8.684
148.502,213.513,8.614
149.002,214.06,9.036
149.502,214.56,9.267
150.002,215.04,9.173
150.501,215.541,9.331
151.001,216.074,9.65
151.502,216.546,9.635
152.002,217.047,9.783
152.501,217.578,9.48
153.001,218.084,9.599
153.502,218.585,9.771
154.002,219.065,9.683
154.502,219.581,9.956
155.002,220.092,10.217
155.501,220.586,10.319
156.002,221.109,10.258
156.502,221.596,10.379
157.002,222.118,10.089
157.503,222.608,9.981
158.002,223.133,10.079
158.502,223.595,9.907
159.002,224.099,10.149
159.501,224.615,10.112
160.002,225.126,9.85
160.502,225.636,10.305
161.003,226.118,9.867
161.502,226.651,10.101
162.002,227.144,10.162
162.501,227.664,10.242
163.001,228.166,10.558
163.502,228.656,10.563
164.002,229.182,11.001
164.502,229.655,11.133
165.002,230.194,10.916
165.502,230.685,11.24
166.003,231.18,11.257
166.502,231.661,11.367
167.002,232.151,11.31
167.501,232.695,11.598
168.002,233.211,11.834
168.502,233.675,11.943
169.001,234.228,11.835
169.502,234.681,11.66
170.002,235.194,12.011
170.502,235.73,12.159
171.002,236.226,11.935
171.502,236.724,12.155
172.001,237.211,12.467
172.502,237.727,12.597
173.002,238.221,13.106
173.502,238.746,13.031
174.001,239.229,12.986
174.502,239.732,13.202
175.002,240.271,13.156
175.502,240.735,13.081
176.002,241.214,12.913
176.502,241.742,13.174
177.002,242.273,13.786
177.502,242.743,13.879
178.002,243.258,13.739
178.502,243.751,13.785
179.002,244.272,14.049
179.502,244.773,14.219
180.002,245.258,14.14
180.502,245.8,14.133
181.002,246.276,14.356
181.502,246.791,14.485
182.003,247.286,14.764
182.502,247.797,15.03
183.002,248.276,14.92
183.502,248.782,15.254
184.002,249.305,15.437
184.502,249.817,15.387
185.001,250.303,15.287
185.502,250.793,15.739
186.002,251.309,16.117
186.502,251.819,16.522
187.002,252.308,16.673
187.502,252.824,17.078
188.002,253.335,17.14
188.503,253.818,17.516
189.003,254.351,17.404
189.502,254.823,17.321
190.003,255.33,17.751
190.503,255.827,17.672
191.002,256.324,17.824
191.502,256.86,18.023
192.002,257.344,18.295
192.502,257.863,18.531
193.002,258.353,18.563
193.502,258.834,19.115
194.002,259.372,19.41
194.502,259.857,19.53
195.002,260.369,19.855
195.502,260.848,20.084
196.003,261.368,20.351
196.502,261.861,20.169
197.002,262.387,20.272
197.503,262.864,20.233
198.003,263.383,20.472
198.503,263.884,20.261
199.002,264.374,20.553
199.503,264.889,20.945
200.003,265.397,21.572
200.502,265.901,22.412
201.002,266.383,22.562
201.502,266.888,22.669
202.002,267.415,23.385
202.502,267.899,23.681
203.002,268.397,23.822
203.502,268.904,23.741
204.002,269.402,23.694
204.502,269.889,23.517
205.002,270.375,23.578
205.502,270.866,24.15
206.002,271.362,24.68
206.503,271.858,24.745
207.003,272.375,25.235
207.502,272.853,25.858
208.002,273.379,25.677
208.502,273.89,25.986
209.002,274.381,26.398
209.502,274.889,27.184
210.002,275.375,27.423
210.502,275.855,27.639
211.002,276.344,28.074
211.502,276.879,28.627
212.003,277.377,28.888
212.503,277.901,28.683
213.003,278.359,28.804
213.503,278.875,29.042
214.002,279.376,29.498
214.502,279.9,29.392
215.003,280.393,29.666
215.502,280.903,29.957
216.002,281.401,30.371
216.502,281.9,30.481
217.003,282.381,30.838
217.503,282.878,31.151
218.003,283.412,31.705
218.503,283.905,32.096
219.002,284.394,32.445
219.502,284.915,32.904
220.002,285.375,33.623
220.502,285.929,33.763
221.002,286.415,34.188
221.503,286.925,34.172
222.003,287.423,34.335
222.503,287.943,34.686
223.003,288.396,34.872
223.503,288.928,35.428
224.003,289.409,35.764
224.503,289.921,35.766
225.003,290.441,36.268
225.502,290.937,36.508
226.002,291.41,36.719
226.502,291.897,36.778
227.002,292.45,37.217
227.503,292.949,37.345
228.003,293.431,37.409
228.503,293.933,37.804
229.002,294.409,37.934
229.502,294.912,38.442
230.002,295.401,38.55
230.503,295.938,39.032
231.003,296.401,39.255
231.502,296.941,39.31
232.002,297.425,39.356
232.502,297.926,39.626
233.002,298.412,39.621
233.503,298.958,40.265
234.002,299.483,40.666
234.503,299.959,40.71
235.003,300.453,41.415
235.503,300.948,41.368
236.003,301.449,41.965
236.503,301.947,41.995
237.003,302.441,42.01
237.503,302.967,42.431
238.003,303.45,43.064
238.502,303.947,43.363
239.002,304.465,43.36
239.502,304.933,43.756
240.003,305.444,44.504
240.503,305.919,44.495
241.003,306.407,44.876
241.503,306.914,44.953
242.002,307.435,45.458
242.503,307.94,45.805
243.003,308.449,46.029
243.503,308.933,46.346
244.003,309.46,46.485
244.502,309.926,46.926
245.002,310.439,47.326
245.503,310.933,47.579
246.003,311.428,47.719
246.503,311.903,48.036
247.003,312.433,48.286
247.502,312.935,48.772
248.003,313.442,48.943
248.503,313.944,49.249
249.002,314.469,49.251
249.502,314.947,49.947
250.003,315.438,50.034
250.503,315.952,50.481
251.003,316.439,50.673
251.503,316.94,50.856
252.003,317.409,51.612
252.504,317.952,52.223
253.003,318.459,52.606
253.503,318.931,53.015
254.003,319.443,53.628
254.503,319.956,54.034
255.003,320.44,54.38
255.503,320.967,54.957
256.003,321.447,55.539
256.503,321.956,55.773
257.003,322.451,56.567
257.503,322.931,56.85
258.003,323.484,57.235
258.503,323.94,57.675
259.003,324.422,58.299
259.503,324.945,58.748
260.003,325.418,59.415
260.503,325.923,59.937
261.003,326.418,60.398
261.503,326.935,60.817
262.003,327.434,61.544
262.503,327.935,62.004
263.003,328.454,62.613
263.503,328.961,63.239
264.003,329.47,63.595
264.502,329.986,64.178
265.003,330.463,64.893
265.504,330.976,65.731
266.003,331.475,66.677
266.502,331.94,67.378
267.002,332.464,67.998
267.503,332.954,68.82
268.004,333.478,69.596
268.503,333.961,69.876
269.003,334.447,70.178
269.504,334.944,70.778
270.004,335.451,71.25
270.503,335.964,72.074
271.003,336.438,71.969
271.503,336.981,72.824
272.003,337.454,73.789
272.503,337.936,74.455
273.003,338.429,74.735
273.503,338.947,75.192
274.003,339.448,75.936
274.503,339.968,76.873
275.003,340.447,77.009
275.504,340.941,77.598
276.003,341.442,78.025
276.503,341.945,78.833
277.003,342.465,79.236
277.503,342.958,79.471
278.004,343.472,80.081
278.504,343.962,80.649
279.004,344.467,80.965
279.504,344.985,81.343
280.004,345.447,81.842
280.503,345.955,82.533
281.003,346.475,83.064
281.503,346.984,83.536
282.003,347.478,83.71
282.503,347.956,84.442
283.004,348.451,84.853
283.503,348.984,85.322
284.003,349.483,85.637
284.503,349.958,85.93
285.003,350.473,86.362
285.504,350.957,87.144
286.004,351.449,87.257
286.504,351.957,87.524
287.004,352.454,88.248
287.503,352.954,88.117
288.003,353.463,88.388
288.503,353.97,88.628
289.003,354.467,88.816
289.503,354.949,89.554
290.003,355.45,89.726
290.503,355.961,90.116
291.003,356.45,90.474
291.503,356.959,90.941
292.003,357.453,91.373
292.503,357.971,91.578
293.003,358.443,91.925
293.503,358.955,92.463
294.003,359.495,92.97
294.503,359.988,93.072
295.003,360.483,93.738
295.504,361.02,94.229
296.003,361.51,94.372
296.504,362.011,94.401
297.004,362.435,95.279
297.504,362.953,95.682
298.003,363.445,96.135
298.503,363.971,96.696
299.003,364.481,96.795
299.503,364.982,97.571
300.003,365.474,98.077
300.504,365.956,99.028
301.004,366.465,99.62
301.503,366.978,100.043
302.004,367.461,100.911
302.504,367.967,101.59
303.003,368.45,102.299
303.504,368.988,102.738
304.004,369.485,103.78
304.504,369.992,104.576
305.004,370.456,105.173
305.504,370.957,105.975
306.003,371.445,106.783
306.503,371.951,107.672
307.004,372.497,108.517
307.504,373.003,109.471
308.003,373.483,110.262
308.503,373.973,111.609
309.003,374.487,112.451
309.504,374.975,113.622
310.004,375.482,114.434
310.504,375.985,115.583
311.004,376.457,116.601
311.504,376.983,117.495
312.004,377.466,118.421
312.504,377.974,119.484
313.003,378.454,120.615
313.503,378.98,121.717
314.004,379.438,122.557
314.504,379.953,123.784
315.004,380.425,125.042
315.504,380.955,126.515
316.004,381.454,127.689
316.504,381.978,128.535
317.004,382.449,129.579
317.504,382.968,130.483
318.004,383.492,131.292
318.503,383.988,132.143
319.004,384.462,133.113
319.504,384.969,133.983
320.004,385.467,134.98
320.504,385.944,135.882
321.004,386.476,136.497
321.504,386.99,137.318
322.004,387.443,138.172
322.504,387.978,138.993
323.004,388.429,139.629
323.504,388.946,140.227
324.004,389.465,140.538
324.504,389.926,140.533
325.004,390.44,140.927
325.504,390.947,141.313
326.004,391.412,141.497
326.504,391.95,141.626
327.004,392.416,141.731
327.504,392.928,141.811
328.004,393.462,141.623
328.503,393.925,141.371
329.003,394.444,140.251
329.504,394.939,139.529
330.004,395.433,138.687
330.504,395.915,138.182
331.004,396.452,136.99
331.504,396.909,135.603
332.003,397.43,134.548
332.503,397.916,132.909
333.004,398.431,131.424
333.504,398.909,129.978
334.004,399.42,127.753
334.504,399.935,125.604
335.004,400.453,122.953
335.504,400.946,120.176
336.004,401.423,117.358
336.504,401.947,114.599
337.004,402.455,111.782
337.504,402.937,108.547
338.004,403.448,105.839
338.504,403.964,102.716
339.004,404.472,99.39
339.504,404.948,96.19
340.004,405.442,92.646
340.504,405.969,89.276
341.004,406.444,85.907
341.504,406.936,82.294
342.004,407.453,78.486
342.504,407.966,74.9
343.004,408.456,71.368
343.504,408.938,67.981
344.004,409.451,64.432
344.504,409.972,60.981
345.004,410.493,57.08
345.504,410.987,53.82
346.004,411.479,50.694
346.504,412.003,47.501
347.004,412.52,44.587
347.504,413.008,42.323
348.004,413.512,39.632
348.504,414.018,37.643
349.004,414.516,35.317
349.504,415.011,33.198
350.004,415.516,31.067
350.504,416.012,29.092
351.004,416.53,27.416
351.504,417.044,25.797
352.004,417.532,24.688
352.504,418.049,23.238
353.004,418.553,21.936
353.504,419.033,20.944
354.004,419.547,19.965
354.504,420.047,19.43
355.004,420.578,18.597
355.504,421.055,18.162
356.003,421.589,17.595
356.503,422.061,17.011
357.004,422.565,16.44
357.504,423.082,16.004
358.004,423.546,15.581
358.504,424.08,15.427
359.004,424.577,15.304
359.504,425.074,15.074
360.004,425.561,14.968
360.505,426.07,14.979
361.004,426.565,15.015
361.504,427.066,15.177
362.004,427.603,15.078
362.504,428.088,15.516
363.004,428.567,15.235
363.504,429.079,15.868
364.004,429.603,15.969
364.505,430.095,15.516
365.005,430.567,15.594
365.504,431.082,15.803
366.004,431.583,15.641
366.504,432.036,15.058
367.004,432.627,15.093
367.504,433.072,14.759
368.004,433.56,14.592
368.504,434.04,14.452
369.004,434.545,14.108
369.505,435.066,14.168
370.005,435.538,14.154
370.504,436.063,14.202
371.005,436.552,14.162
371.505,437.049,13.959
372.004,437.554,13.982
372.504,438.07,14.103
373.005,438.561,14.019
373.505,439.057,14.063
374.005,439.558,13.782
374.504,440.06,13.785
375.004,440.558,13.331
375.504,441.04,13.386
376.004,441.589,13.025
376.504,442.05,12.715
377.004,442.553,12.958
377.504,443.064,12.719
378.005,443.562,12.771
378.504,444.063,12.572
379.005,444.562,12.502
379.505,445.048,12.383
380.005,445.548,12.382
380.504,446.074,12.245
381.004,446.563,11.912
381.504,447.064,11.861
382.005,447.574,11.896
382.505,448.067,11.985
383.005,448.597,11.829
383.504,449.052,11.726
384.004,449.527,11.897
384.504,450.068,11.704
385.004,450.546,11.08
385.504,451.055,11.037
386.004,451.546,11.236
386.505,452.037,11.02
387.005,452.53,10.837
387.504,453.031,10.926
388.005,453.571,10.944
388.505,454.07,10.761
389.005,454.56,10.705
389.505,455.049,10.472
390.004,455.553,10.602
390.504,456.04,10.927
391.005,456.537,10.853
391.505,457.046,10.627
392.005,457.524,10.383
392.505,458.045,10.162
393.005,458.535,9.793
393.505,459.013,9.568
394.004,459.519,9.183
394.504,460.005,9.427
395.004,460.533,9.493
395.505,461.015,9.608
396.005,461.551,9.166
396.505,462.044,9.159
397.005,462.536,9.117
397.505,463.048,8.93
398.005,463.539,9.032
398.505,464.038,8.806
399.004,464.554,8.685
399.504,465.041,8.815
400.004,465.532,8.848
400.505,466.044,8.822
401.005,466.568,8.998
401.505,467.008,8.857
402.005,467.523,8.883
402.505,468,8.242
403.005,468.497,8.051
403.505,468.983,7.766
404.005,469.487,7.987
404.505,470.023,7.867
405.005,470.519,7.541
405.505,471.021,7.684
406.005,471.528,7.562
406.504,472.007,7.281
407.005,472.51,6.953
407.505,472.997,7.186
408.005,473.529,7.139
408.505,474.026,7.322
409.005,474.521,7.299
409.505,475.032,7.169
410.005,475.507,6.982
410.504,475.997,6.812
411.004,476.5,6.795
411.506,476.996,6.571
412.006,477.517,6.487
412.505,478.006,6.11
413.005,478.503,6.104
413.505,478.982,6.069
414.005,479.492,6.103
414.505,479.984,5.966
415.005,480.479,5.985
415.505,480.979,6.087
416.005,481.48,5.759
416.505,481.992,5.852
417.005,482.501,5.798
417.505,482.99,5.598
418.005,483.497,5.67
418.505,483.992,5.276
419.005,484.457,5.181
419.505,484.986,4.931
420.005,485.49,4.848
420.505,485.982,4.827
421.005,486.485,4.964
421.505,487.017,4.798
422.005,487.468,5.285
422.505,487.993,5.14
423.005,488.471,5.071
423.505,488.976,4.97
424.005,489.466,4.86
424.506,489.968,4.569
425.005,490.487,4.247
425.505,490.948,4.225
426.005,491.462,4.306
426.505,491.961,4.11
427.005,492.476,3.845
427.505,492.994,3.922
428.005,493.462,3.525
428.505,493.964,3.7
429.005,494.481,3.71
429.505,494.958,3.578
430.005,495.467,3.596
430.505,495.96,3.901
431.005,496.448,3.728
431.505,496.954,3.721
432.005,497.481,3.644
432.505,497.98,3.375
433.005,498.456,3.412
433.505,498.949,3.097
434.005,499.473,3.089
434.505,499.927,3.016
435.005,500.425,3.308
435.505,500.966,3.256
436.005,501.444,3.425
436.506,501.938,3.594
437.005,502.422,3.603
437.505,502.936,3.679
438.006,503.412,3.766
438.506,503.953,3.299
439.005,504.444,2.799
439.506,504.931,3.153
440.005,505.429,2.983
440.506,505.942,2.724
441.006,506.435,2.605
441.505,506.898,2.825
442.005,507.389,2.912
442.505,507.897,2.767
443.005,508.399,2.445
443.505,508.906,2.414
444.005,509.401,2.491
444.505,509.918,2.19
445.005,510.421,2.203
445.505,510.943,2.182
446.005,511.385,2.474
446.505,511.942,2.491
447.005,512.448,2.903
447.506,512.915,2.964
448.006,513.447,2.633
448.505,513.921,2.551
449.006,514.434,2.242
449.506,514.951,1.797
450.007,515.432,1.856
450.506,515.939,1.621
451.005,516.422,1.663
451.505,516.917,1.922
452.006,517.416,1.989
452.506,517.919,1.975
453.005,518.395,2.304
453.505,518.909,2.422
454.005,519.386,2.251
454.506,519.901,2.122
455.006,520.388,1.94
455.506,520.895,1.798
456.005,521.399,1.597
456.505,521.914,1.464
457.005,522.399,1.219
457.506,522.903,1.373
458.006,523.42,1.378
458.506,523.919,1.318
459.006,524.392,1.042
459.506,524.925,1.161
460.006,525.424,1.458
460.506,525.91,1.426
461.006,526.395,1.57
461.507,526.914,1.757
462.006,527.386,1.92
462.505,527.919,1.977
463.005,528.409,1.815
463.506,528.908,1.522
464.006,529.395,1.177
464.505,529.891,1.464
465.005,530.376,1.171
465.506,530.893,1.195
466.005,531.375,0.697
466.506,531.869,0.814
467.006,532.409,1.153
467.506,532.883,1.215
468.005,533.4,1.027
468.506,533.909,1.065
469.006,534.396,0.996
469.505,534.906,0.966
470.005,535.397,0.448
470.506,535.915,0.571
471.006,536.373,0.508
471.505,536.891,0.821
472.005,537.41,1.003
472.505,537.882,1.313
473.006,538.367,1.397
473.506,538.892,1.357
474.006,539.372,1.193
474.506,539.873,1.144
475.005,540.36,0.684
475.505,540.858,0.589
476.006,541.401,0.152
476.506,541.894,0.298
477.005,542.408,0.947
477.505,542.884,0.814
478.005,543.407,0.837
478.505,543.87,0.839
479.005,544.375,0.866
479.506,544.877,1.269
480.006,545.394,1.251
480.506,545.879,1.135
481.005,546.392,1.126
481.506,546.864,1.161
482.006,547.355,1.222
482.505,547.884,1.172
483.006,548.393,0.866
483.506,548.874,0.671
484.005,549.377,1.05
484.506,549.85,0.957
485.006,550.364,0.402
485.505,550.901,0.422
486.006,551.384,0.355
486.506,551.877,0.29
487.006,552.368,0.269
487.506,552.871,0.303
488.006,553.344,0.574
488.505,553.883,0.923
489.005,554.367,1.057
489.506,554.88,0.906
490.006,555.365,0.963
490.506,555.885,1.035
491.006,556.347,1.243
491.506,556.891,0.951
492.006,557.375,0.36
492.506,557.881,0.31
493.006,558.366,0.198
493.506,558.881,0.185
494.006,559.36,0.225
494.506,559.868,0.425
495.006,560.393,0.613
495.506,560.887,0.299
496.006,561.378,0.228
496.506,561.899,-0.125
497.006,562.371,-0.122
497.506,562.885,0.042
498.006,563.384,-0.105
498.506,563.862,0.083
499.006,564.384,0.115
499.506,564.865,0.654
500.006,565.387,0.539
500.506,565.897,0.54
501.006,566.386,0.333
501.506,566.876,0.608
502.006,567.396,0.67
502.506,567.873,0.584
503.006,568.407,0.337
503.506,568.884,0.459
504.006,569.39,0.174
504.506,569.908,0.508
505.006,570.377,0.062
505.506,570.86,0.144
506.006,571.357,-0.203
506.506,571.861,-0.069
507.006,572.383,-0.019
507.506,572.859,0.272
508.006,573.385,0.654
508.506,573.887,0.71
509.006,574.376,0.812
509.506,574.895,1.118
510.006,575.397,1.119
510.506,575.913,0.931
511.006,576.386,0.516
511.506,576.911,0.642
512.006,577.384,0.381
512.506,577.913,0.304
513.007,578.383,-0.024
513.507,578.899,-0.08
514.006,579.398,-0.149
514.506,579.918,-0.158
515.006,580.431,-0.144
515.506,580.904,-0.241
516.006,581.417,-0.206
516.506,581.873,0.25
517.008,582.386,0.311
517.508,582.89,0.437
518.006,583.387,0.266
518.506,583.927,0.139
519.006,584.411,0.329
519.506,584.904,0.028
520.006,585.427,0.346
520.506,585.896,0.086
521.006,586.416,0.292
521.506,586.906,-0.029
522.006,587.42,0.096
522.506,587.926,0.002
523.006,588.426,-0.172
523.506,588.9,-0.259
524.006,589.42,-0.448
524.506,589.898,-0.182
525.006,590.384,0.063
525.506,590.912,0.12
526.007,591.398,-0.005
526.506,591.916,0.207
527.006,592.377,0.204
527.506,592.896,0.081
528.006,593.382,0.126
528.507,593.884,0.107
529.006,594.369,-0.227
529.506,594.898,0.109
530.006,595.352,0.051
530.506,595.891,0.323
531.006,596.357,0.867
531.506,596.835,0.659
532.006,597.348,0.514
532.506,597.883,0.401
533.006,598.384,0.094
533.507,598.882,0.202
534.007,599.37,-0.159
534.507,599.886,-0.213
535.006,600.394,-0.083
535.506,600.87,-0.105
536.007,601.365,0.06
536.507,601.879,0.177
537.006,602.399,0.225
537.506,602.917,-0.016
538.006,603.379,0.228
538.506,603.903,0.194
539.006,604.363,0.411
539.506,604.879,0.089
540.007,605.367,0.068
540.507,605.911,0.208
541.007,606.398,0.355
541.507,606.931,0.211
542.006,607.4,0.088
542.506,607.869,0.243
543.006,608.378,-0.037
543.507,608.882,0.175
544.006,609.408,-0.018
544.506,609.878,0.049
545.006,610.378,0.004
545.506,610.89,-0.01
546.007,611.395,-0.217
546.507,611.872,-0.011
547.007,612.404,0.117
547.507,612.888,-0.001
548.006,613.413,0.123
548.506,613.905,0.031
549.006,614.411,0.153
549.507,614.902,-0.113
550.006,615.41,-0.207
550.506,615.936,-0.15
551.006,616.411,0.479
551.506,616.912,0.679
552.006,617.422,0.406
552.506,617.923,0.17
553.006,618.41,0.338
553.506,618.947,0.505
554.006,619.423,0.112
554.507,619.924,-0.16
555.006,620.398,-0.168
555.507,620.91,-0.132
556.007,621.476,0.058
556.506,621.959,0.024
557.007,622.446,0.068
557.507,622.932,0.027
558.007,623.446,0.313
558.507,623.966,0.391
559.007,624.449,-0.185
559.507,624.941,-0.43
560.007,625.453,-0.362
560.507,625.922,-0.478
561.007,626.431,-0.539
561.507,626.943,-0.592
562.007,627.463,-0.551
562.507,627.935,-0.087
563.006,628.437,0.004
563.507,628.968,0.335
564.007,629.452,0.501
564.506,629.942,0.551
565.007,630.446,0.303
565.507,630.924,0.119
566.007,631.45,-0.189
566.507,631.929,-0.733
567.007,632.432,-0.779
567.508,632.919,-0.56
568.007,633.43,-0.569
568.507,633.921,-0.601
569.006,634.401,-0.155
569.507,634.926,-0.227
570.007,635.428,0.413
570.506,635.963,0.23
571.007,636.431,0.305
571.507,636.967,0.386
572.007,637.428,0.462
572.507,637.926,0.235
573.007,638.468,0.056
573.507,638.966,0.049
574.007,639.472,-0.117
574.507,639.947,0
575.006,640.45,0
575.507,640.955,0
576.007,641.468,0
576.507,641.96,0
577.007,642.478,0
577.507,642.956,0
578.007,643.487,0
578.507,643.971,0
579.007,644.454,0
579.507,644.946,0
580.007,645.422,0
580.507,645.943,0
581.007,646.452,0
581.507,646.958,0
582.007,647.46,0
582.507,647.963,0
583.007,648.476,0
583.507,648.962,0
584.007,649.467,0
584.507,650.01,0
585.007,650.462,0
585.507,650.969,0
586.007,651.485,0
