Time (s),Temperature (K),HRR (W/g)
134.66,473.0,0.1
135.16,473.5,-0.7
135.66,474.0,-0.53
136.13,474.5,-0.06
136.61,475.0,0.15
137.09,475.5,0.02
137.61,476.0,-0.15
138.1,476.5,-0.05
138.58,477.0,0.01
139.09,477.5,-0.4
139.59,478.0,-0.37
140.1,478.5,-0.46
140.58,479.0,-0.45
141.09,479.5,0.16
141.59,480.0,-0.08
142.07,480.5,0.27
142.54,481.0,0.75
143.07,481.5,1.63
143.57,482.0,1.53
144.05,482.5,1.37
144.54,483.0,1.11
145.01,483.5,1.09
145.5,484.0,0.74
146.0,484.5,-0.29
146.51,485.0,-0.57
146.99,485.5,-0.61
147.49,486.0,0.03
148.0,486.5,-0.47
148.47,487.0,-0.46
148.96,487.5,0.11
149.48,488.0,-0.1
149.96,488.5,0.22
150.43,489.0,0.43
150.96,489.5,0.96
151.43,490.0,1.05
151.93,490.5,1.09
152.43,491.0,0.72
152.95,491.5,1.26
153.44,492.0,1.33
153.91,492.5,0.91
154.43,493.0,0.57
154.91,493.5,0.88
155.39,494.0,0.18
155.89,494.5,-0.36
156.36,495.0,-0.59
156.86,495.5,-0.98
157.37,496.0,-1.07
157.86,496.5,-0.79
158.36,497.0,-0.89
158.88,497.5,-1.48
159.39,498.0,-1.03
159.87,498.5,-0.43
160.34,499.0,-0.16
160.85,499.5,-0.3
161.36,500.0,0.3
161.86,500.5,1.6
162.34,501.0,1.92
162.83,501.5,1.2
163.32,502.0,0.7
163.82,502.5,0.67
164.32,503.0,0.21
164.83,503.5,-0.87
165.34,504.0,-1.02
165.82,504.5,-0.38
166.29,505.0,-0.48
166.78,505.5,-1.24
167.3,506.0,-1.37
167.79,506.5,-0.56
168.28,507.0,-0.1
168.76,507.5,-0.14
169.27,508.0,-0.16
169.77,508.5,0.29
170.26,509.0,0.28
170.75,509.5,-0.19
171.26,510.0,-0.29
171.77,510.5,-0.37
172.26,511.0,-0.44
172.77,511.5,-0.25
173.27,512.0,0.38
173.74,512.5,1.06
174.24,513.0,1.17
174.75,513.5,0.89
175.24,514.0,0.41
175.72,514.5,-0.19
176.21,515.0,-0.65
176.73,515.5,-1.47
177.22,516.0,-2.1
177.72,516.5,-2.14
178.23,517.0,-1.64
178.71,517.5,-0.81
179.2,518.0,-0.04
179.71,518.5,0.79
180.2,519.0,1.31
180.71,519.5,0.55
181.2,520.0,-0.89
181.7,520.5,-1.77
182.21,521.0,-1.88
182.71,521.5,-2.13
183.21,522.0,-1.91
183.71,522.5,-0.06
184.2,523.0,1.56
184.68,523.5,2.31
185.16,524.0,1.97
185.68,524.5,1.55
186.17,525.0,1.56
186.66,525.5,0.23
187.17,526.0,-1.43
187.67,526.5,-1.52
188.16,527.0,-1.06
188.67,527.5,-0.34
189.16,528.0,-0.33
189.66,528.5,-0.09
190.16,529.0,0.14
190.62,529.5,-0.31
191.13,530.0,-0.45
191.65,530.5,0.13
192.14,531.0,-0.25
192.64,531.5,-0.85
193.13,532.0,-0.73
193.62,532.5,-0.58
194.12,533.0,-0.23
194.64,533.5,-0.94
195.14,534.0,-1.24
195.62,534.5,-0.65
196.13,535.0,0.25
196.63,535.5,0.52
197.13,536.0,0.51
197.64,536.5,0.1
198.14,537.0,-0.17
198.63,537.5,-0.3
199.13,538.0,-0.54
199.63,538.5,-0.41
200.13,539.0,-0.22
200.63,539.5,0.02
201.13,540.0,0.28
201.63,540.5,1.07
202.12,541.0,0.94
202.62,541.5,0.33
203.11,542.0,0.05
203.63,542.5,0.1
204.13,543.0,0.02
204.61,543.5,-0.47
205.11,544.0,-0.42
205.63,544.5,0.12
206.13,545.0,0.33
206.62,545.5,-0.3
207.1,546.0,-0.62
207.59,546.5,-0.41
208.12,547.0,0.22
208.61,547.5,-0.37
209.11,548.0,-0.58
209.59,548.5,-0.24
210.12,549.0,0.15
210.57,549.5,-0.09
211.13,550.0,-0.18
211.61,550.5,0.17
212.09,551.0,0.33
212.6,551.5,0.39
213.11,552.0,0.16
213.61,552.5,0.07
214.11,553.0,0.46
214.61,553.5,0.66
215.11,554.0,0.32
215.59,554.5,0.5
216.06,555.0,0.18
216.6,555.5,-0.04
217.09,556.0,-0.29
217.6,556.5,0.21
218.1,557.0,0.55
218.58,557.5,0.3
219.08,558.0,0.46
219.6,558.5,0.49
220.12,559.0,0.9
220.6,559.5,1.08
221.1,560.0,0.98
221.59,560.5,0.51
222.1,561.0,0.63
222.58,561.5,0.65
223.09,562.0,0.6
223.59,562.5,0.33
224.08,563.0,0.16
224.57,563.5,0.16
225.09,564.0,0.32
225.57,564.5,-0.13
226.05,565.0,-0.29
226.57,565.5,-0.04
227.09,566.0,1.56
227.57,566.5,0.99
228.06,567.0,1.11
228.57,567.5,1.3
229.06,568.0,1.58
229.55,568.5,0.74
230.06,569.0,-0.41
230.55,569.5,-0.24
231.07,570.0,0.1
231.55,570.5,-0.11
232.05,571.0,0.17
232.58,571.5,1.25
233.05,572.0,2.11
233.55,572.5,1.74
234.06,573.0,0.87
234.55,573.5,0.93
235.06,574.0,1.33
235.54,574.5,1.23
236.06,575.0,0.84
236.55,575.5,1.13
237.05,576.0,1.03
237.56,576.5,1.74
238.06,577.0,2.07
238.57,577.5,1.15
239.07,578.0,0.59
239.57,578.5,1.03
240.07,579.0,1.41
240.55,579.5,1.19
241.07,580.0,1.23
241.57,580.5,1.28
242.08,581.0,1.56
242.55,581.5,1.3
243.07,582.0,0.34
243.57,582.5,0.29
244.07,583.0,0.36
244.56,583.5,0.76
245.05,584.0,1.28
245.53,584.5,1.23
246.03,585.0,1.17
246.53,585.5,1.41
247.02,586.0,1.49
247.5,586.5,0.46
248.03,587.0,1.18
248.52,587.5,1.57
249.04,588.0,1.21
249.54,588.5,1.04
250.05,589.0,1.51
250.52,589.5,2.06
251.02,590.0,1.17
251.54,590.5,1.03
252.03,591.0,1.38
252.56,591.5,1.06
253.04,592.0,0.84
253.52,592.5,0.5
254.07,593.0,0.72
