Time (s),Temperature (K),HRR (W/g)
1.18,347.95,-0.74
6.20,348.45,-10.00
8.58,348.95,0.63
10.54,349.45,5.93
12.12,349.95,6.15
13.45,350.45,6.20
14.38,350.95,5.87
15.33,351.45,5.19
16.14,351.95,4.52
16.91,352.45,3.85
17.63,352.95,3.53
18.34,353.45,3.49
18.99,353.95,3.24
19.64,354.45,3.46
20.27,354.95,3.51
20.87,355.45,3.35
21.50,355.95,3.00
22.07,356.45,2.85
22.64,356.95,2.19
23.19,357.45,1.63
23.75,357.95,1.30
24.30,358.45,1.23
24.85,358.95,1.15
25.38,359.45,1.10
25.91,359.95,0.99
26.42,360.45,1.56
26.95,360.95,1.02
27.47,361.45,0.98
27.99,361.95,0.95
28.53,362.45,0.92
29.01,362.95,0.80
29.51,363.45,0.68
30.02,363.95,0.75
30.53,364.45,0.76
31.01,364.95,0.59
31.51,365.45,0.32
32.01,365.95,0.43
32.52,366.45,0.35
32.98,366.95,0.51
33.49,367.45,0.40
33.97,367.95,0.40
34.45,368.45,0.12
34.92,368.95,0.17
35.42,369.45,0.27
35.90,369.95,0.64
36.39,370.45,0.40
36.86,370.95,0.19
37.33,371.45,0.15
37.82,371.95,0.20
38.30,372.45,0.18
38.76,372.95,0.13
39.24,373.45,-0.01
39.72,373.95,-0.07
40.20,374.45,-0.03
40.68,374.95,-0.11
41.15,375.45,-0.12
41.62,375.95,0.01
42.10,376.45,0.18
42.60,376.95,-0.12
43.04,377.45,-0.39
43.52,377.95,-0.44
44.00,378.45,-0.31
44.46,378.95,-0.32
44.92,379.45,-0.41
45.39,379.95,-0.58
45.88,380.45,-0.43
46.34,380.95,-0.53
46.80,381.45,-0.48
47.27,381.95,-0.27
47.72,382.45,-0.10
48.18,382.95,-0.02
48.65,383.45,-0.14
49.12,383.95,-0.42
49.59,384.45,-0.23
50.07,384.95,-0.05
50.51,385.45,-0.12
51.01,385.95,-0.36
51.46,386.45,-0.24
51.94,386.95,-0.14
52.40,387.45,-0.36
52.86,387.95,-0.65
53.34,388.45,-0.77
53.81,388.95,-0.82
54.28,389.45,-0.53
54.75,389.95,-0.55
55.21,390.45,-0.80
55.69,390.95,-0.81
56.15,391.45,-0.75
56.61,391.95,-0.52
57.10,392.45,-0.54
57.57,392.95,-0.79
58.02,393.45,-0.68
58.50,393.95,-0.37
58.94,394.45,-0.45
59.43,394.95,-0.61
59.89,395.45,-0.60
60.37,395.95,-0.33
60.84,396.45,-0.10
61.30,396.95,0.05
61.77,397.45,0.04
62.25,397.95,0.10
62.72,398.45,0.21
63.20,398.95,0.13
63.66,399.45,0.10
64.13,399.95,0.13
64.63,400.45,-0.10
65.10,400.95,-0.00
65.52,401.45,-0.18
66.00,401.95,0.07
66.50,402.45,0.07
66.99,402.95,0.09
67.44,403.45,0.16
67.89,403.95,-0.16
68.37,404.45,-0.30
68.88,404.95,-0.15
69.35,405.45,-0.20
69.82,405.95,-0.30
70.29,406.45,-0.31
70.75,406.95,-0.14
71.21,407.45,0.13
71.68,407.95,0.19
72.16,408.45,0.07
72.66,408.95,0.20
73.13,409.45,0.32
73.58,409.95,0.26
74.08,410.45,-0.03
74.54,410.95,-0.06
75.04,411.45,0.20
75.52,411.95,0.33
76.00,412.45,-0.03
76.48,412.95,-0.26
76.93,413.45,-0.03
77.43,413.95,-0.37
77.89,414.45,-0.18
78.37,414.95,-0.12
78.84,415.45,0.18
79.33,415.95,0.48
79.81,416.45,0.46
80.29,416.95,0.14
80.77,417.45,0.04
81.26,417.95,0.14
81.75,418.45,0.03
82.21,418.95,-0.14
82.69,419.45,-0.16
83.18,419.95,-0.02
83.64,420.45,0.22
84.12,420.95,0.58
84.61,421.45,0.73
85.12,421.95,1.23
85.57,422.45,1.15
86.04,422.95,1.25
86.53,423.45,0.98
87.04,423.95,0.84
87.53,424.45,0.67
87.98,424.95,0.74
88.48,425.45,0.66
88.97,425.95,0.87
89.45,426.45,1.08
89.96,426.95,1.38
90.41,427.45,1.64
90.90,427.95,1.60
