Time,Temperature,HRR
64.417,127.324,0.284
64.883,127.824,0.267
65.352,128.324,0.330
65.823,128.824,0.252
66.296,129.324,0.273
66.751,129.824,0.351
67.210,130.324,0.454
67.693,130.824,0.473
68.170,131.324,0.372
68.647,131.824,0.546
69.133,132.324,0.600
69.590,132.824,0.255
70.084,133.324,0.030
70.554,133.824,0.248
71.019,134.324,0.114
71.482,134.824,0.420
71.973,135.324,0.407
72.449,135.824,0.285
72.935,136.324,0.318
73.403,136.824,0.196
73.882,137.324,0.036
74.356,137.824,0.283
74.837,138.324,0.175
75.323,138.824,0.202
75.797,139.324,0.214
76.260,139.824,0.213
76.732,140.324,0.308
77.219,140.824,0.241
77.711,141.324,0.123
78.184,141.824,0.218
78.641,142.324,0.276
79.121,142.824,0.340
79.603,143.324,0.306
80.085,143.824,0.125
80.580,144.324,0.355
81.048,144.824,0.353
81.530,145.324,0.427
82.022,145.824,0.657
82.534,146.324,0.787
83.014,146.824,0.869
83.467,147.324,1.118
83.976,147.824,1.395
84.453,148.324,1.264
84.945,148.824,1.130
85.417,149.324,1.034
85.911,149.824,0.647
86.404,150.324,0.626
86.881,150.824,0.502
87.359,151.324,0.658
87.845,151.824,0.804
88.322,152.324,1.078
88.815,152.824,1.332
89.298,153.324,1.508
89.768,153.824,1.668
90.255,154.324,1.672
90.728,154.824,1.440
91.201,155.324,1.328
91.698,155.824,1.534
92.190,156.324,1.437
92.681,156.824,1.090
93.138,157.324,1.213
93.640,157.824,1.407
94.120,158.324,1.345
94.619,158.824,1.406
95.104,159.324,1.375
95.618,159.824,1.618
96.097,160.324,1.515
96.583,160.824,1.496
97.083,161.324,1.660
97.555,161.824,2.170
98.062,162.324,2.618
98.511,162.824,2.470
99.025,163.324,2.523
99.518,163.824,2.848
100.012,164.324,3.030
100.472,164.824,2.774
100.987,165.324,2.843
101.478,165.824,2.543
101.957,166.324,2.384
102.463,166.824,2.382
102.948,167.324,2.640
103.449,167.824,2.563
103.914,168.324,2.354
104.394,168.824,2.702
104.904,169.324,2.978
105.401,169.824,2.876
105.888,170.324,3.193
106.364,170.824,3.435
106.835,171.324,3.268
107.350,171.824,3.135
107.858,172.324,3.162
108.343,172.824,3.395
108.836,173.324,3.491
109.325,173.824,3.517
109.781,174.324,3.439
110.254,174.824,3.539
110.764,175.324,3.807
111.262,175.824,3.938
111.750,176.324,3.930
112.234,176.824,3.977
112.712,177.324,4.083
113.206,177.824,4.049
113.704,178.324,3.879
114.185,178.824,3.698
114.678,179.324,3.743
115.185,179.824,3.835
115.663,180.324,3.849
116.145,180.824,3.941
116.644,181.324,4.012
117.131,181.824,4.001
117.613,182.324,3.958
118.109,182.824,4.109
118.612,183.324,4.381
119.113,183.824,4.451
119.604,184.324,4.531
120.099,184.824,4.530
120.582,185.324,4.574
121.076,185.824,4.713
121.562,186.324,4.689
122.061,186.824,4.841
122.568,187.324,5.057
123.047,187.824,5.154
123.546,188.324,5.072
124.010,188.824,5.350
124.488,189.324,5.638
124.990,189.824,5.607
125.513,190.324,5.317
125.980,190.824,5.447
126.469,191.324,5.781
126.981,191.824,6.065
127.458,192.324,5.887
127.951,192.824,6.256
128.454,193.324,6.661
128.935,193.824,6.930
129.387,194.324,6.873
129.894,194.824,6.963
130.385,195.324,7.129
130.880,195.824,7.198
131.361,196.324,6.947
131.887,196.824,7.001
132.388,197.324,7.124
132.853,197.824,7.063
133.332,198.324,6.917
133.861,198.824,7.090
134.347,199.324,7.339
134.838,199.824,7.409
135.338,200.324,7.755
135.819,200.824,8.325
136.307,201.324,8.666
136.804,201.824,9.105
137.286,202.324,9.349
137.775,202.824,9.527
138.270,203.324,9.470
138.761,203.824,9.226
139.258,204.324,9.319
139.764,204.824,9.426
140.255,205.324,9.332
140.747,205.824,9.247
141.249,206.324,9.144
141.736,206.824,9.289
142.223,207.324,9.697
142.714,207.824,9.788
143.221,208.324,9.955
143.716,208.824,10.155
144.192,209.324,9.909
144.684,209.824,9.967
145.158,210.324,10.012
145.649,210.824,10.019
146.174,211.324,10.059
146.661,211.824,10.488
147.145,212.324,10.601
147.633,212.824,10.745
148.150,213.324,10.996
148.622,213.824,11.336
149.118,214.324,11.365
149.617,214.824,11.468
150.131,215.324,11.125
150.631,215.824,10.794
151.126,216.324,10.592
151.596,216.824,10.596
152.091,217.324,10.589
152.589,217.824,10.544
153.074,218.324,10.850
153.587,218.824,11.081
154.091,219.324,10.968
154.558,219.824,10.974
155.082,220.324,10.976
155.567,220.824,10.857
156.054,221.324,10.362
156.525,221.824,10.287
157.022,222.324,10.366
157.525,222.824,10.239
158.030,223.324,10.517
158.522,223.824,10.585
159.025,224.324,11.334
159.511,224.824,11.607
160.019,225.324,11.410
160.525,225.824,10.920
161.017,226.324,10.973
161.497,226.824,10.997
162.021,227.324,10.596
162.511,227.824,10.419
163.005,228.324,10.762
163.503,228.824,11.184
164.021,229.324,10.977
164.479,229.824,11.054
165.011,230.324,11.300
165.494,230.824,11.143
165.981,231.324,11.194
166.482,231.824,10.882
166.973,232.324,10.781
167.498,232.824,11.191
167.954,233.324,11.240
168.462,233.824,11.140
168.981,234.324,10.956
169.462,234.824,11.430
169.968,235.324,11.684
170.432,235.824,11.687
170.954,236.324,11.679
171.454,236.824,11.334
171.920,237.324,11.542
172.452,237.824,11.933
172.955,238.324,12.289
173.464,238.824,12.331
173.956,239.324,12.511
174.420,239.824,12.853
174.919,240.324,13.168
175.441,240.824,13.005
175.922,241.324,12.921
176.423,241.824,12.771
176.883,242.324,13.085
177.410,242.824,12.953
177.922,243.324,13.004
178.420,243.824,13.076
178.933,244.324,13.093
179.407,244.824,13.436
179.880,245.324,13.681
180.388,245.824,13.961
180.880,246.324,14.384
181.381,246.824,14.769
181.887,247.324,14.891
182.398,247.824,15.062
182.872,248.324,15.237
183.363,248.824,15.122
183.867,249.324,15.471
184.382,249.824,15.527
184.860,250.324,15.636
185.371,250.824,16.031
185.884,251.324,15.910
186.368,251.824,16.111
186.863,252.324,16.356
187.369,252.824,16.517
187.870,253.324,16.507
188.357,253.824,16.664
188.856,254.324,16.872
189.333,254.824,17.167
189.838,255.324,17.242
190.337,255.824,17.450
190.839,256.324,17.982
191.344,256.824,18.307
191.834,257.324,18.820
192.338,257.824,19.310
192.832,258.324,19.672
193.341,258.824,19.804
193.832,259.324,19.915
194.321,259.824,19.965
194.823,260.324,19.811
195.321,260.824,19.682
195.812,261.324,19.784
196.324,261.824,19.864
196.835,262.324,20.065
197.318,262.824,20.165
197.792,263.324,20.561
198.301,263.824,21.236
198.806,264.324,21.777
199.309,264.824,22.223
199.819,265.324,22.570
200.319,265.824,22.757
200.811,266.324,23.054
201.309,266.824,23.206
201.794,267.324,23.159
202.283,267.824,23.190
202.792,268.324,23.257
203.296,268.824,23.616
203.793,269.324,24.000
204.306,269.824,24.505
204.809,270.324,24.888
205.307,270.824,25.281
205.812,271.324,25.706
206.326,271.824,25.905
206.805,272.324,25.782
207.299,272.824,25.762
207.807,273.324,25.809
208.303,273.824,25.692
208.797,274.324,25.761
209.306,274.824,25.989
209.809,275.324,26.299
210.306,275.824,26.900
210.807,276.324,27.316
211.300,276.824,27.615
211.810,277.324,28.012
212.311,277.824,28.486
212.801,278.324,28.955
213.287,278.824,29.291
213.791,279.324,29.430
214.270,279.824,29.687
214.763,280.324,30.039
215.287,280.824,30.210
215.790,281.324,30.545
216.292,281.824,31.128
216.789,282.324,31.444
217.299,282.824,31.546
217.796,283.324,31.616
218.284,283.824,31.998
218.788,284.324,32.349
219.299,284.824,32.480
219.819,285.324,32.545
220.314,285.824,32.955
220.781,286.324,33.186
221.296,286.824,33.426
221.807,287.324,33.804
222.289,287.824,34.123
222.798,288.324,34.474
223.293,288.824,34.874
223.777,289.324,35.107
224.270,289.824,35.259
224.756,290.324,35.624
225.258,290.824,35.996
225.775,291.324,36.227
226.281,291.824,36.420
226.774,292.324,36.527
227.268,292.824,36.721
227.771,293.324,36.941
228.273,293.824,37.207
228.777,294.324,37.552
229.268,294.824,37.821
229.771,295.324,37.958
230.279,295.824,38.199
230.776,296.324,38.478
231.258,296.824,38.841
231.750,297.324,39.320
232.258,297.824,39.728
232.754,298.324,40.112
233.256,298.824,40.633
233.754,299.324,40.938
234.250,299.824,41.057
234.751,300.324,41.099
235.248,300.824,41.135
235.743,301.324,41.106
236.250,301.824,41.080
236.752,302.324,41.332
237.251,302.824,41.664
237.759,303.324,42.144
238.250,303.824,42.612
238.746,304.324,43.117
239.247,304.824,43.662
239.754,305.324,44.046
240.264,305.824,44.232
240.750,306.324,44.373
241.241,306.824,44.590
241.763,307.324,44.767
242.261,307.824,44.924
242.754,308.324,45.260
243.246,308.824,45.609
243.733,309.324,45.828
244.254,309.824,46.132
244.765,310.324,46.276
245.266,310.824,46.355
245.766,311.324,46.797
246.255,311.824,47.228
246.756,312.324,47.558
247.254,312.824,48.092
247.739,313.324,48.579
248.237,313.824,48.909
248.733,314.324,49.331
249.224,314.824,49.682
249.739,315.324,49.905
250.253,315.824,50.247
250.751,316.324,50.703
251.260,316.824,51.167
251.750,317.324,51.614
252.234,317.824,52.127
252.751,318.324,52.525
253.269,318.824,52.772
253.756,319.324,53.314
254.239,319.824,53.984
254.752,320.324,54.387
255.245,320.824,54.808
255.743,321.324,55.463
256.249,321.824,56.137
256.729,322.324,56.464
257.233,322.824,56.461
257.749,323.324,56.811
258.252,323.824,57.291
258.747,324.324,57.868
259.249,324.824,58.539
259.747,325.324,59.154
260.236,325.824,59.744
260.724,326.324,60.310
261.223,326.824,60.969
261.729,327.324,61.559
262.241,327.824,62.079
262.755,328.324,62.759
263.244,328.824,63.510
263.747,329.324,64.169
264.261,329.824,64.672
264.749,330.324,65.087
265.228,330.824,65.706
265.724,331.324,66.485
266.240,331.824,67.156
266.734,332.324,68.111
267.225,332.824,68.930
267.730,333.324,69.460
268.228,333.824,70.207
268.725,334.324,70.477
269.217,334.824,70.654
269.728,335.324,71.160
270.236,335.824,71.588
270.726,336.324,72.215
271.233,336.824,73.038
271.744,337.324,73.773
272.256,337.824,74.560
272.751,338.324,75.130
273.243,338.824,75.693
273.736,339.324,76.227
274.233,339.824,76.735
274.744,340.324,77.168
275.239,340.824,77.641
275.719,341.324,78.441
276.206,341.824,79.063
276.720,342.324,79.741
277.228,342.824,80.421
277.729,343.324,81.074
278.231,343.824,81.593
278.729,344.324,81.739
279.229,344.824,81.942
279.723,345.324,82.208
280.209,345.824,82.593
280.720,346.324,82.884
281.230,346.824,83.356
281.724,347.324,83.946
282.226,347.824,84.645
282.727,348.324,85.043
283.223,348.824,85.319
283.732,349.324,85.697
284.206,349.824,86.003
284.706,350.324,86.221
285.232,350.824,86.353
285.738,351.324,86.319
286.236,351.824,86.374
286.734,352.324,86.550
287.239,352.824,86.794
287.726,353.324,87.254
288.216,353.824,87.762
288.719,354.324,88.249
289.214,354.824,88.601
289.706,355.324,89.081
290.224,355.824,89.465
290.727,356.324,89.662
291.239,356.824,90.051
291.740,357.324,90.316
292.228,357.824,90.656
292.718,358.324,90.918
293.211,358.824,91.181
293.710,359.324,91.580
294.211,359.824,91.985
294.732,360.324,92.664
295.225,360.824,93.158
295.717,361.324,93.556
296.223,361.824,94.127
296.725,362.324,94.587
297.228,362.824,95.167
297.730,363.324,95.575
298.222,363.824,95.807
298.732,364.324,96.285
299.229,364.824,96.918
299.712,365.324,97.577
300.214,365.824,98.358
300.710,366.324,98.980
301.215,366.824,99.691
301.732,367.324,100.585
302.233,367.824,101.089
302.719,368.324,101.637
303.221,368.824,102.408
303.728,369.324,103.330
304.214,369.824,104.048
304.721,370.324,104.717
305.229,370.824,105.565
305.722,371.324,106.502
306.233,371.824,107.770
306.747,372.324,108.920
307.236,372.824,109.821
307.745,373.324,110.801
308.262,373.824,111.899
308.754,374.324,113.034
309.227,374.824,113.987
309.724,375.324,114.968
310.231,375.824,116.276
310.720,376.324,117.517
311.218,376.824,118.725
311.716,377.324,119.728
312.227,377.824,120.606
312.736,378.324,121.883
313.237,378.824,123.077
313.737,379.324,124.415
314.241,379.824,125.588
314.738,380.324,126.790
315.213,380.824,128.083
315.714,381.324,129.325
316.228,381.824,130.545
316.723,382.324,131.592
317.217,382.824,132.745
317.747,383.324,134.072
318.264,383.824,135.030
318.745,384.324,135.959
319.232,384.824,136.932
319.757,385.324,137.986
320.260,385.824,139.039
320.752,386.324,140.012
321.255,386.824,141.142
321.744,387.324,142.185
322.239,387.824,143.044
322.737,388.324,143.836
323.251,388.824,144.534
323.767,389.324,145.093
324.255,389.824,145.456
324.762,390.324,145.963
325.271,390.824,146.497
325.769,391.324,146.812
326.266,391.824,146.823
326.754,392.324,146.556
327.261,392.824,146.287
327.773,393.324,146.128
328.286,393.824,146.000
328.782,394.324,145.531
329.266,394.824,144.791
329.755,395.324,143.940
330.258,395.824,143.117
330.764,396.324,142.051
331.274,396.824,140.402
331.772,397.324,138.829
332.272,397.824,137.327
332.783,398.324,135.398
333.272,398.824,133.359
333.764,399.324,131.149
334.258,399.824,128.827
334.760,400.324,126.404
335.271,400.824,123.563
335.783,401.324,120.478
336.278,401.824,117.389
336.751,402.324,114.436
337.255,402.824,111.214
337.782,403.324,107.430
338.273,403.824,103.863
338.762,404.324,100.372
339.255,404.824,96.536
339.764,405.324,92.595
340.283,405.824,88.687
340.767,406.324,84.897
341.264,406.824,80.894
341.774,407.324,76.844
342.265,407.824,73.137
342.751,408.324,69.561
343.245,408.824,65.855
343.731,409.324,62.197
344.225,409.824,58.857
344.726,410.324,55.412
345.219,410.824,51.757
345.733,411.324,48.449
346.238,411.824,45.405
346.722,412.324,42.445
347.199,412.824,39.809
347.702,413.324,37.310
348.206,413.824,34.941
348.693,414.324,32.588
349.193,414.824,30.307
349.692,415.324,28.380
350.193,415.824,26.925
350.698,416.324,25.491
351.197,416.824,24.073
351.684,417.324,22.898
352.182,417.824,21.842
352.680,418.324,20.892
353.169,418.824,19.516
353.680,419.324,18.516
354.173,419.824,17.896
354.654,420.324,17.331
355.154,420.824,16.682
355.658,421.324,16.246
356.161,421.824,16.080
356.650,422.324,16.400
357.140,422.824,16.495
357.638,423.324,16.246
358.125,423.824,16.201
358.635,424.324,16.495
359.136,424.824,16.542
359.629,425.324,16.019
360.142,425.824,15.704
360.655,426.324,15.470
361.147,426.824,15.029
361.623,427.324,14.644
362.123,427.824,14.237
362.646,428.324,14.206
363.127,428.824,14.640
363.616,429.324,15.044
364.110,429.824,15.036
364.614,430.324,15.024
365.126,430.824,15.374
365.637,431.324,15.528
366.130,431.824,15.318
366.643,432.324,15.200
367.127,432.824,15.180
367.642,433.324,15.206
368.152,433.824,14.887
368.657,434.324,14.661
369.155,434.824,14.429
369.643,435.324,14.177
370.145,435.824,14.199
370.652,436.324,14.261
371.166,436.824,14.131
371.669,437.324,14.193
372.164,437.824,13.825
372.667,438.324,13.508
373.153,438.824,13.530
373.664,439.324,13.392
374.151,439.824,13.422
374.653,440.324,13.339
375.128,440.824,13.188
375.631,441.324,13.291
376.132,441.824,13.385
376.655,442.324,13.273
377.146,442.824,13.189
377.642,443.324,12.977
378.160,443.824,12.965
378.650,444.324,12.528
379.156,444.824,12.315
379.642,445.324,12.091
380.168,445.824,12.198
380.663,446.324,12.262
381.160,446.824,12.267
381.656,447.324,12.077
382.157,447.824,12.087
382.666,448.324,12.158
383.154,448.824,12.030
383.667,449.324,11.974
384.169,449.824,11.936
384.649,450.324,11.825
385.146,450.824,11.586
385.659,451.324,11.342
386.154,451.824,11.162
386.648,452.324,10.826
387.139,452.824,10.638
387.647,453.324,10.649
388.140,453.824,10.709
388.649,454.324,10.466
389.143,454.824,10.545
389.643,455.324,10.363
390.167,455.824,10.446
390.665,456.324,10.634
391.165,456.824,10.419
391.663,457.324,10.306
392.144,457.824,10.091
392.640,458.324,9.874
393.186,458.824,9.967
393.688,459.324,10.022
394.158,459.824,9.987
394.656,460.324,10.023
395.161,460.824,9.889
395.681,461.324,9.924
396.174,461.824,9.776
396.677,462.324,9.482
397.169,462.824,9.196
397.671,463.324,9.073
398.175,463.824,8.902
398.669,464.324,8.533
399.162,464.824,8.235
399.648,465.324,8.140
400.167,465.824,8.097
400.672,466.324,8.074
401.162,466.824,8.074
401.671,467.324,8.117
402.183,467.824,8.389
402.675,468.324,8.300
403.158,468.824,7.952
403.658,469.324,7.637
404.183,469.824,7.685
404.693,470.324,7.505
405.197,470.824,7.186
405.702,471.324,7.272
406.188,471.824,7.477
406.681,472.324,7.574
407.198,472.824,7.228
407.705,473.324,7.065
408.190,473.824,7.278
408.687,474.324,7.166
409.192,474.824,6.942
409.699,475.324,6.685
410.203,475.824,6.732
410.700,476.324,6.881
411.217,476.824,6.692
411.708,477.324,6.503
412.212,477.824,6.431
412.714,478.324,6.248
413.229,478.824,5.946
413.721,479.324,5.804
414.214,479.824,5.914
414.712,480.324,5.900
415.215,480.824,5.547
415.722,481.324,5.408
416.230,481.824,5.456
416.729,482.324,5.340
417.226,482.824,5.196
417.734,483.324,5.150
418.230,483.824,5.101
418.742,484.324,5.274
419.251,484.824,5.344
419.744,485.324,5.094
420.235,485.824,4.933
420.737,486.324,4.880
421.258,486.824,4.848
421.757,487.324,4.769
422.239,487.824,4.600
422.727,488.324,4.535
423.232,488.824,4.668
423.741,489.324,4.578
424.239,489.824,4.346
424.741,490.324,4.239
425.245,490.824,3.970
425.750,491.324,3.911
426.248,491.824,3.752
426.738,492.324,3.429
427.235,492.824,3.385
427.746,493.324,3.448
428.251,493.824,3.444
428.768,494.324,3.650
429.261,494.824,4.015
429.738,495.324,4.191
430.239,495.824,4.458
430.734,496.324,4.642
431.228,496.824,4.612
431.742,497.324,4.365
432.252,497.824,3.993
432.773,498.324,3.714
433.267,498.824,3.322
433.746,499.324,2.974
434.252,499.824,2.945
434.767,500.324,3.040
435.272,500.824,3.074
435.783,501.324,3.206
436.299,501.824,3.186
436.799,502.324,3.255
437.299,502.824,3.335
437.799,503.324,3.278
438.297,503.824,3.252
438.804,504.324,3.142
439.320,504.824,2.952
439.816,505.324,2.895
440.317,505.824,2.901
440.819,506.324,2.962
441.341,506.824,3.084
441.841,507.324,3.191
442.332,507.824,3.128
442.836,508.324,3.113
443.323,508.824,2.953
443.828,509.324,2.877
444.340,509.824,2.785
444.843,510.324,2.775
445.317,510.824,2.593
445.800,511.324,2.531
446.296,511.824,2.477
446.795,512.324,2.503
447.291,512.824,2.578
447.821,513.324,2.524
448.313,513.824,2.552
448.805,514.324,2.575
449.303,514.824,2.452
449.807,515.324,2.241
450.307,515.824,2.247
450.799,516.324,2.424
451.301,516.824,2.376
451.781,517.324,2.145
452.276,517.824,2.076
452.777,518.324,2.265
453.293,518.824,2.425
453.811,519.324,2.123
454.309,519.824,2.116
454.817,520.324,2.519
455.299,520.824,2.443
455.807,521.324,2.432
456.308,521.824,2.304
456.798,522.324,2.431
457.301,522.824,2.569
457.817,523.324,2.342
458.303,523.824,2.018
458.822,524.324,1.954
459.342,524.824,2.039
459.827,525.324,2.124
460.330,525.824,1.865
460.838,526.324,1.609
461.338,526.824,1.655
461.827,527.324,1.797
462.318,527.824,1.669
462.817,528.324,1.674
463.312,528.824,1.511
463.829,529.324,1.455
464.331,529.824,1.617
464.824,530.324,1.677
465.322,530.824,1.561
465.823,531.324,1.480
466.324,531.824,1.596
466.817,532.324,1.825
467.318,532.824,1.683
467.822,533.324,1.427
468.319,533.824,1.379
468.817,534.324,1.495
469.320,534.824,1.370
469.836,535.324,1.151
470.346,535.824,1.209
470.852,536.324,1.418
471.355,536.824,1.413
471.859,537.324,1.385
472.368,537.824,1.249
472.872,538.324,1.198
473.353,538.824,0.800
473.850,539.324,0.716
474.339,539.824,0.748
474.829,540.324,0.780
475.346,540.824,0.949
475.847,541.324,1.087
476.353,541.824,1.410
476.847,542.324,1.520
477.355,542.824,1.747
477.854,543.324,1.543
478.347,543.824,1.463
478.848,544.324,1.217
479.364,544.824,0.861
479.841,545.324,0.853
480.347,545.824,0.866
480.842,546.324,0.990
481.340,546.824,0.805
481.831,547.324,0.909
482.324,547.824,0.907
482.818,548.324,0.904
483.316,548.824,0.942
483.826,549.324,0.861
484.332,549.824,0.779
484.823,550.324,0.791
485.334,550.824,0.885
485.831,551.324,0.786
486.328,551.824,0.815
486.835,552.324,0.878
487.369,552.824,0.715
487.846,553.324,0.712
488.345,553.824,0.647
488.849,554.324,0.613
489.335,554.824,0.549
489.836,555.324,0.877
490.327,555.824,0.839
490.847,556.324,0.729
491.355,556.824,0.683
491.835,557.324,0.728
492.341,557.824,0.699
492.856,558.324,0.393
493.338,558.824,0.218
493.834,559.324,0.295
494.346,559.824,0.396
494.853,560.324,0.412
495.336,560.824,0.442
495.843,561.324,0.586
496.344,561.824,0.385
496.835,562.324,0.231
497.324,562.824,0.399
497.832,563.324,0.790
498.336,563.824,0.965
498.833,564.324,0.952
499.313,564.824,1.015
499.821,565.324,0.846
500.331,565.824,0.718
500.852,566.324,0.476
501.361,566.824,0.245
501.842,567.324,0.125
502.335,567.824,0.043
502.846,568.324,-0.046
503.367,568.824,-0.085
503.864,569.324,-0.073
504.373,569.824,0.118
504.866,570.324,0.171
505.354,570.824,0.037
505.865,571.324,-0.094
506.364,571.824,0.060
506.844,572.324,0.053
507.331,572.824,-0.017
507.820,573.324,0.077
508.333,573.824,0.262
508.833,574.324,0.327
509.337,574.824,0.456
509.833,575.324,0.269
510.339,575.824,0.045
510.843,576.324,0.172
511.344,576.824,0.039
511.842,577.324,-0.044
512.342,577.824,0.203
512.834,578.324,0.084
513.335,578.824,-0.041
513.837,579.324,-0.124
514.314,579.824,-0.346
514.826,580.324,-0.331
515.331,580.824,-0.320
515.826,581.324,-0.379
516.331,581.824,-0.162
516.830,582.324,0.002
517.341,582.824,-0.020
517.828,583.324,0.022
518.337,583.824,-0.148
518.841,584.324,-0.290
519.334,584.824,-0.149
519.833,585.324,-0.194
520.335,585.824,-0.401
520.859,586.324,-0.356
521.351,586.824,-0.266
521.852,587.324,-0.435
522.353,587.824,-0.652
522.842,588.324,-0.331
523.334,588.824,-0.257
523.817,589.324,-0.259
524.314,589.824,-0.233
524.837,590.324,-0.118
525.347,590.824,0.130
525.839,591.324,0.320
526.337,591.824,0.176
526.824,592.324,0.104
527.315,592.824,0.177
527.811,593.324,0.188
528.329,593.824,0.112
528.841,594.324,0.269
529.329,594.824,0.522
529.825,595.324,0.637
530.338,595.824,0.243
530.861,596.324,-0.191
531.349,596.824,-0.082
531.864,597.324,0.057
532.374,597.824,-0.072
532.832,598.324,-0.192
533.326,598.824,0.099
533.850,599.324,0.423
534.367,599.824,0.501
534.850,600.324,0.420
535.348,600.824,0.278
535.850,601.324,0.178
536.360,601.824,-0.055
536.851,602.324,-0.230
537.334,602.824,-0.278
537.862,603.324,-0.189
538.363,603.824,0.118
538.849,604.324,0.499
539.342,604.824,0.583
539.858,605.324,0.500
540.354,605.824,0.429
540.850,606.324,0.221
541.351,606.824,-0.092
541.845,607.324,-0.330
542.349,607.824,-0.211
542.829,608.324,-0.147
543.364,608.824,0.002
543.836,609.324,0.001
544.333,609.824,0.039
544.849,610.324,-0.051
545.345,610.824,0.066
545.827,611.324,0.089
546.328,611.824,0.025
546.845,612.324,0.010
547.368,612.824,0.043
547.835,613.324,0.102
548.300,613.824,0.187
548.807,614.324,0.275
549.318,614.824,0.385
549.810,615.324,0.351
550.324,615.824,0.167
550.837,616.324,-0.024
551.358,616.824,-0.127
551.847,617.324,-0.153
552.343,617.824,-0.393
552.851,618.324,-0.442
553.332,618.824,-0.351
553.834,619.324,-0.302
554.328,619.824,-0.152
554.818,620.324,-0.133
555.312,620.824,-0.054
555.804,621.324,-0.027
556.312,621.824,0.028
556.812,622.324,0.058
557.342,622.824,0.118
557.835,623.324,0.211
558.315,623.824,0.325
558.799,624.324,0.330
559.306,624.824,0.403
559.810,625.324,0.452
560.312,625.824,0.457
560.821,626.324,0.400
561.319,626.824,0.234
561.813,627.324,0.043
562.311,627.824,-0.215
562.805,628.324,-0.461
563.304,628.824,-0.513
563.808,629.324,-0.553
564.324,629.824,-0.393
564.816,630.324,-0.101
565.318,630.824,0.252
565.813,631.324,0.227
566.309,631.824,0.171
566.813,632.324,0.257
567.307,632.824,0.124
567.808,633.324,-0.191
568.300,633.824,-0.284
568.789,634.324,-0.179
569.298,634.824,-0.012
569.815,635.324,-0.019
570.304,635.824,-0.116
570.794,636.324,0.044
571.300,636.824,0.049
571.804,637.324,-0.038
572.295,637.824,-0.061
572.785,638.324,-0.002
573.316,638.824,0.017
573.795,639.324,-0.028
574.277,639.824,0.036
574.794,640.324,0.170
575.305,640.824,0.156
575.811,641.324,0.202
576.308,641.824,0.415
576.810,642.324,0.413
577.316,642.824,0.164
577.808,643.324,0.028
578.305,643.824,-0.017
578.795,644.324,0.032
579.290,644.824,-0.044
579.795,645.324,-0.234
580.288,645.824,-0.105
580.792,646.324,-0.021
581.297,646.824,-0.057
581.793,647.324,-0.023
582.279,647.824,-0.086
582.779,648.324,-0.001
583.291,648.824,0.327
583.787,649.324,0.455
584.289,649.824,0.596
584.784,650.324,0.487
585.267,650.824,0.462
585.770,651.324,0.607
586.272,651.824,0.481
586.774,652.324,0.335
