Time,Temperature,HRR
187.382,252.827,4.238
187.881,253.327,4.115
188.387,253.827,3.954
188.883,254.327,4.065
189.377,254.827,4.456
189.879,255.327,4.932
190.368,255.827,5.379
190.859,256.327,5.967
191.354,256.827,6.515
191.833,257.327,6.671
192.376,257.827,6.525
192.854,258.327,6.305
193.335,258.827,5.960
193.861,259.327,5.679
194.367,259.827,5.552
194.853,260.327,5.869
195.348,260.827,6.304
195.858,261.327,6.702
196.364,261.827,7.052
196.864,262.327,7.249
197.340,262.827,7.374
197.846,263.327,7.462
198.338,263.827,7.442
198.839,264.327,7.461
199.356,264.827,7.525
199.843,265.327,7.522
200.332,265.827,7.588
200.835,266.327,7.680
201.322,266.827,8.082
201.832,267.327,8.488
202.345,267.827,8.931
202.836,268.327,8.966
203.322,268.827,9.161
203.833,269.327,9.372
204.343,269.827,9.277
204.856,270.327,9.408
205.352,270.827,9.663
205.851,271.327,9.824
206.357,271.827,10.061
206.849,272.327,10.343
207.336,272.827,10.661
207.857,273.327,10.866
208.350,273.827,11.151
208.852,274.327,11.425
209.341,274.827,11.656
209.828,275.327,11.763
210.324,275.827,11.861
210.829,276.327,11.868
211.328,276.827,11.995
211.823,277.327,12.210
212.323,277.827,12.470
212.820,278.327,12.883
213.336,278.827,13.371
213.820,279.327,14.069
214.336,279.827,14.456
214.836,280.327,14.425
215.318,280.827,14.470
215.808,281.327,14.574
216.323,281.827,14.630
216.811,282.327,14.342
217.324,282.827,14.430
217.826,283.327,14.877
218.307,283.827,15.206
218.810,284.327,15.516
219.324,284.827,15.988
219.821,285.327,16.552
220.303,285.827,17.008
220.792,286.327,17.333
221.289,286.827,17.527
221.780,287.327,17.737
222.281,287.827,17.945
222.807,288.327,18.339
223.309,288.827,18.685
223.799,289.327,18.954
224.298,289.827,19.178
224.806,290.327,19.452
225.312,290.827,19.748
225.803,291.327,20.015
226.304,291.827,20.411
226.802,292.327,20.858
227.308,292.827,21.250
227.818,293.327,21.730
228.327,293.827,22.374
228.811,294.327,22.993
229.304,294.827,23.436
229.821,295.327,23.860
230.307,295.827,24.116
230.787,296.327,24.155
231.284,296.827,24.099
231.790,297.327,24.160
232.287,297.827,24.386
232.784,298.327,24.836
233.272,298.827,25.444
233.763,299.327,26.053
234.261,299.827,26.609
234.757,300.327,27.386
235.263,300.827,28.414
235.764,301.327,29.221
236.272,301.827,29.574
236.781,302.327,29.889
237.278,302.827,30.049
237.772,303.327,29.879
238.282,303.827,29.760
238.782,304.327,29.919
239.277,304.827,30.365
239.771,305.327,30.898
240.254,305.827,31.296
240.765,306.327,31.768
241.280,306.827,32.421
241.770,307.327,33.120
242.279,307.827,33.819
242.786,308.327,34.354
243.280,308.827,34.992
243.779,309.327,35.639
244.268,309.827,36.125
244.762,310.327,36.519
245.274,310.827,36.808
245.781,311.327,37.192
246.277,311.827,37.549
246.779,312.327,38.014
247.292,312.827,38.382
247.797,313.327,38.905
248.287,313.827,39.511
248.779,314.327,40.077
249.290,314.827,40.859
249.798,315.327,41.465
250.285,315.827,41.876
250.785,316.327,42.407
251.287,316.827,43.038
251.782,317.327,43.877
252.264,317.827,44.745
252.773,318.327,45.307
253.306,318.827,46.070
253.826,319.327,46.987
254.302,319.827,47.540
254.783,320.327,47.918
255.289,320.827,48.252
255.791,321.327,48.755
256.275,321.827,49.198
256.775,322.327,49.744
257.287,322.827,50.584
257.789,323.327,51.699
258.301,323.827,53.017
258.785,324.327,54.048
259.269,324.827,54.912
259.777,325.327,55.582
260.285,325.827,55.938
260.769,326.327,56.214
261.251,326.827,56.632
261.756,327.327,57.232
262.269,327.827,57.887
262.768,328.327,58.687
263.269,328.827,59.780
263.778,329.327,60.993
264.277,329.827,61.880
264.766,330.327,62.428
265.256,330.827,63.001
265.759,331.327,63.711
266.259,331.827,64.279
266.763,332.327,64.833
267.264,332.827,65.528
267.762,333.327,66.557
268.258,333.827,67.638
268.753,334.327,68.525
269.265,334.827,69.243
269.775,335.327,69.909
270.275,335.827,70.897
270.795,336.327,71.921
271.285,336.827,72.736
271.763,337.327,73.300
272.272,337.827,73.882
272.789,338.327,74.718
273.292,338.827,75.380
273.787,339.327,75.900
274.284,339.827,76.515
274.778,340.327,77.252
275.288,340.827,77.991
275.810,341.327,78.715
276.311,341.827,79.546
276.798,342.327,80.272
277.295,342.827,80.914
277.809,343.327,81.586
278.286,343.827,82.379
278.771,344.327,83.264
279.302,344.827,84.086
279.816,345.327,84.791
280.304,345.827,85.529
280.795,346.327,86.251
281.289,346.827,86.701
281.781,347.327,86.900
282.263,347.827,87.386
282.764,348.327,87.931
283.266,348.827,88.316
283.759,349.327,88.726
284.263,349.827,89.171
284.760,350.327,89.926
285.257,350.827,90.665
285.763,351.327,91.346
286.287,351.827,92.146
286.796,352.327,92.753
287.288,352.827,93.295
287.790,353.327,93.687
288.293,353.827,93.899
288.794,354.327,94.046
289.293,354.827,94.220
289.801,355.327,94.561
290.289,355.827,94.991
290.779,356.327,95.344
291.303,356.827,95.916
291.803,357.327,96.826
292.296,357.827,97.523
292.808,358.327,98.022
293.319,358.827,98.452
293.806,359.327,99.045
294.301,359.827,99.408
294.806,360.327,99.482
295.293,360.827,99.697
295.794,361.327,100.048
296.290,361.827,100.525
296.804,362.327,101.157
297.305,362.827,101.755
297.805,363.327,102.610
298.295,363.827,103.446
298.786,364.327,104.175
299.290,364.827,104.841
299.787,365.327,105.383
300.281,365.827,105.810
300.786,366.327,105.921
301.297,366.827,105.954
301.796,367.327,106.453
302.298,367.827,107.049
302.789,368.327,107.558
303.283,368.827,108.123
303.770,369.327,109.203
304.256,369.827,110.388
304.782,370.327,111.034
305.314,370.827,111.493
305.802,371.327,112.366
306.282,371.827,113.319
306.781,372.327,114.128
307.288,372.827,114.710
307.788,373.327,115.433
308.280,373.827,116.352
308.782,374.327,117.226
309.266,374.827,117.931
309.778,375.327,118.658
310.300,375.827,119.843
310.817,376.327,121.126
311.315,376.827,122.219
311.800,377.327,123.135
312.303,377.827,124.139
312.797,378.327,125.308
313.307,378.827,126.557
313.815,379.327,127.743
314.312,379.827,128.821
314.812,380.327,129.986
315.297,380.827,131.190
315.795,381.327,132.179
316.295,381.827,133.151
316.795,382.327,134.040
317.299,382.827,134.845
317.810,383.327,135.723
318.327,383.827,136.606
318.814,384.327,137.450
319.311,384.827,138.500
319.815,385.327,139.886
320.312,385.827,141.011
320.810,386.327,141.987
321.314,386.827,143.200
321.810,387.327,144.403
322.308,387.827,145.356
322.810,388.327,145.856
323.312,388.827,146.305
323.825,389.327,146.979
324.331,389.827,147.434
324.827,390.327,147.465
325.324,390.827,147.796
325.836,391.327,148.314
326.344,391.827,148.506
326.834,392.327,148.565
327.354,392.827,148.700
327.855,393.327,148.816
328.348,393.827,148.728
328.860,394.327,148.313
329.364,394.827,147.970
329.855,395.327,147.465
330.357,395.827,146.543
330.859,396.327,145.620
331.345,396.827,144.792
331.834,397.327,143.685
332.348,397.827,142.182
332.850,398.327,140.622
333.373,398.827,138.900
333.869,399.327,137.002
334.351,399.827,134.998
334.838,400.327,132.911
335.359,400.827,130.480
335.853,401.327,128.297
336.365,401.827,125.894
336.856,402.327,123.295
337.357,402.827,120.580
337.869,403.327,117.466
338.367,403.827,114.270
338.846,404.327,111.031
339.320,404.827,107.727
339.825,405.327,104.259
340.336,405.827,100.884
340.818,406.327,97.506
341.317,406.827,93.979
341.826,407.327,90.585
342.320,407.827,87.175
342.810,408.327,83.417
343.306,408.827,79.412
343.801,409.327,75.548
344.312,409.827,71.721
344.801,410.327,68.155
345.279,410.827,64.735
345.780,411.327,61.463
346.276,411.827,58.401
346.768,412.327,55.275
347.258,412.827,52.254
347.767,413.327,49.165
348.274,413.827,46.103
348.764,414.327,43.399
349.268,414.827,40.751
349.762,415.327,38.220
350.249,415.827,35.954
350.735,416.327,33.940
351.226,416.827,32.096
351.709,417.327,30.319
352.185,417.827,28.597
352.691,418.327,26.974
353.190,418.827,25.515
353.690,419.327,24.167
354.171,419.827,23.080
354.670,420.327,22.307
355.167,420.827,21.633
355.657,421.327,20.862
356.145,421.827,20.144
356.628,422.327,19.631
357.130,422.827,18.999
357.641,423.327,18.271
358.140,423.827,17.676
358.618,424.327,17.380
359.126,424.827,17.020
359.610,425.327,16.678
360.118,425.827,16.569
360.634,426.327,16.448
361.115,426.827,16.411
361.607,427.327,16.392
362.104,427.827,16.271
362.619,428.327,15.818
363.127,428.827,15.378
363.629,429.327,15.124
364.126,429.827,15.114
364.622,430.327,15.204
365.111,430.827,15.086
365.619,431.327,14.885
366.098,431.827,14.900
366.600,432.327,14.970
367.102,432.827,14.642
367.610,433.327,14.255
368.121,433.827,14.076
368.637,434.327,14.020
369.127,434.827,13.790
369.623,435.327,13.557
370.119,435.827,13.619
370.600,436.327,13.488
371.108,436.827,13.406
371.603,437.327,13.097
372.089,437.827,12.986
372.624,438.327,13.123
373.105,438.827,13.102
373.624,439.327,13.049
374.131,439.827,13.066
374.619,440.327,12.905
375.122,440.827,12.766
375.628,441.327,12.568
376.143,441.827,12.462
376.639,442.327,12.350
377.127,442.827,12.622
377.625,443.327,12.649
378.144,443.827,12.385
378.653,444.327,12.285
379.144,444.827,12.481
379.639,445.327,12.391
380.137,445.827,11.974
380.625,446.327,11.549
381.116,446.827,11.782
381.614,447.327,11.591
382.117,447.827,11.351
382.619,448.327,11.345
383.114,448.827,11.351
383.631,449.327,11.204
384.125,449.827,10.626
384.634,450.327,10.387
385.134,450.827,10.410
385.622,451.327,10.095
386.123,451.827,10.040
386.639,452.327,9.986
387.140,452.827,10.185
387.634,453.327,10.481
388.151,453.827,10.363
388.646,454.327,10.315
389.135,454.827,10.281
389.649,455.327,10.277
390.142,455.827,10.049
390.652,456.327,9.653
391.170,456.827,9.500
391.669,457.327,9.266
392.134,457.827,9.099
392.645,458.327,8.937
393.169,458.827,8.922
393.637,459.327,8.953
394.150,459.827,8.771
394.658,460.327,8.532
395.152,460.827,8.494
395.637,461.327,8.631
396.153,461.827,8.394
396.656,462.327,8.181
397.153,462.827,8.248
397.686,463.327,8.310
398.184,463.827,8.280
398.646,464.327,8.103
399.175,464.827,7.878
399.668,465.327,7.780
400.152,465.827,7.402
400.643,466.327,7.269
401.147,466.827,7.237
401.659,467.327,7.125
402.170,467.827,7.220
402.674,468.327,7.231
403.183,468.827,7.198
403.672,469.327,6.819
404.187,469.827,6.400
404.680,470.327,6.174
405.177,470.827,5.873
405.673,471.327,5.859
406.188,471.827,5.667
406.703,472.327,5.632
407.193,472.827,6.039
407.685,473.327,6.452
408.192,473.827,6.734
408.679,474.327,6.504
409.184,474.827,6.068
409.695,475.327,5.679
410.191,475.827,5.335
410.679,476.327,4.928
411.190,476.827,4.415
411.688,477.327,4.394
412.176,477.827,4.762
412.686,478.327,4.996
413.205,478.827,5.036
413.729,479.327,4.934
414.234,479.827,4.882
414.724,480.327,4.935
415.236,480.827,5.075
415.736,481.327,4.991
416.234,481.827,4.644
416.743,482.327,4.317
417.252,482.827,4.275
417.757,483.327,4.226
418.245,483.827,4.112
418.744,484.327,3.903
419.266,484.827,4.039
419.761,485.327,4.387
420.261,485.827,4.509
420.756,486.327,4.295
421.247,486.827,3.954
421.749,487.327,4.073
422.234,487.827,3.956
422.733,488.327,3.312
423.245,488.827,3.007
423.749,489.327,3.167
424.250,489.827,3.573
424.749,490.327,3.483
425.243,490.827,3.327
425.768,491.327,3.604
426.264,491.827,3.718
426.749,492.327,3.362
427.251,492.827,2.893
427.744,493.327,2.828
428.240,493.827,3.018
428.731,494.327,2.976
429.243,494.827,2.665
429.761,495.327,2.805
430.253,495.827,3.118
430.754,496.327,2.927
431.267,496.827,2.335
431.773,497.327,2.235
432.262,497.827,2.515
432.771,498.327,2.622
433.286,498.827,2.528
433.781,499.327,2.421
434.286,499.827,2.505
434.800,500.327,2.321
435.307,500.827,2.026
435.807,501.327,1.976
436.292,501.827,2.048
436.792,502.327,2.082
437.299,502.827,1.948
437.798,503.327,1.988
438.316,503.827,2.329
438.808,504.327,2.469
439.285,504.827,2.348
439.805,505.327,2.324
440.304,505.827,2.359
440.783,506.327,2.270
441.291,506.827,1.890
441.803,507.327,1.615
442.333,507.827,1.738
442.841,508.327,1.853
443.333,508.827,1.908
443.821,509.327,1.982
444.314,509.827,2.062
444.815,510.327,2.113
445.328,510.827,1.815
445.823,511.327,1.400
446.317,511.827,0.971
446.809,512.327,0.961
447.304,512.827,1.197
447.816,513.327,1.208
448.310,513.827,1.044
448.807,514.327,1.143
449.331,514.827,1.335
449.823,515.327,1.172
450.309,515.827,0.987
450.803,516.327,1.145
451.286,516.827,1.492
451.785,517.327,1.634
452.306,517.827,1.551
452.809,518.327,1.555
453.309,518.827,1.559
453.828,519.327,1.620
454.341,519.827,1.503
454.834,520.327,1.206
455.324,520.827,1.045
455.813,521.327,0.959
456.322,521.827,0.896
456.821,522.327,1.024
457.306,522.827,1.163
457.811,523.327,1.330
458.318,523.827,1.412
458.860,524.327,1.490
459.352,524.827,1.402
459.844,525.327,1.045
460.335,525.827,0.835
460.836,526.327,0.776
461.360,526.827,0.816
461.862,527.327,0.748
462.360,527.827,0.703
462.842,528.327,0.764
463.326,528.827,0.806
463.825,529.327,0.779
464.342,529.827,0.919
464.827,530.327,0.972
465.328,530.827,0.886
465.856,531.327,0.977
466.343,531.827,1.168
466.825,532.327,1.274
467.347,532.827,1.075
467.828,533.327,1.192
468.322,533.827,1.552
468.821,534.327,1.452
469.334,534.827,0.977
469.843,535.327,0.418
470.346,535.827,0.255
470.856,536.327,0.154
471.356,536.827,0.033
471.854,537.327,0.451
472.346,537.827,0.999
472.834,538.327,1.270
473.353,538.827,1.334
473.875,539.327,1.301
474.367,539.827,1.352
474.877,540.327,0.937
475.388,540.827,0.356
475.860,541.327,-0.022
476.373,541.827,-0.040
476.879,542.327,0.029
477.379,542.827,0.048
477.856,543.327,0.160
478.348,543.827,0.457
478.855,544.327,1.022
479.377,544.827,1.173
479.879,545.327,0.969
480.369,545.827,1.042
480.860,546.327,1.352
481.373,546.827,1.353
481.897,547.327,0.974
482.395,547.827,0.790
482.872,548.327,0.812
483.376,548.827,0.775
483.883,549.327,0.413
484.373,549.827,0.284
484.871,550.327,0.436
485.365,550.827,0.417
485.870,551.327,-0.086
486.352,551.827,-0.423
486.862,552.327,-0.525
487.371,552.827,-0.662
487.869,553.327,-0.838
488.374,553.827,-0.809
488.864,554.327,-0.480
489.350,554.827,-0.088
489.853,555.327,0.058
490.349,555.827,0.208
490.890,556.327,0.477
491.376,556.827,0.473
491.867,557.327,0.228
492.374,557.827,0.204
492.869,558.327,0.080
493.389,558.827,-0.138
493.882,559.327,-0.409
494.385,559.827,-0.427
494.897,560.327,-0.193
495.389,560.827,-0.114
495.877,561.327,-0.033
496.375,561.827,0.171
496.900,562.327,0.436
497.393,562.827,0.756
497.899,563.327,0.943
498.395,563.827,0.852
498.898,564.327,0.605
499.397,564.827,0.419
499.898,565.327,0.144
500.411,565.827,0.140
500.898,566.327,-0.076
501.434,566.827,-0.057
501.927,567.327,-0.026
502.415,567.827,0.037
502.893,568.327,0.290
503.395,568.827,0.601
503.872,569.327,0.652
504.413,569.827,0.421
504.892,570.327,0.245
505.390,570.827,0.419
505.895,571.327,0.328
506.410,571.827,0.012
506.898,572.327,-0.012
507.397,572.827,-0.020
507.884,573.327,0.272
508.396,573.827,0.455
508.911,574.327,0.047
509.387,574.827,-0.224
509.898,575.327,-0.325
510.386,575.827,-0.450
510.888,576.327,-0.470
511.403,576.827,-0.634
511.891,577.327,-0.230
512.390,577.827,-0.234
512.875,578.327,-0.315
513.353,578.827,-0.242
513.852,579.327,-0.361
514.370,579.827,-0.417
514.903,580.327,-0.440
515.380,580.827,0.067
515.904,581.327,0.317
516.411,581.827,0.207
516.886,582.327,0.281
517.372,582.827,0.265
517.866,583.327,0.430
518.379,583.827,0.024
518.912,584.327,-0.261
519.403,584.827,-0.588
519.891,585.327,-0.739
520.387,585.827,-0.804
520.874,586.327,-0.828
521.398,586.827,-0.725
521.904,587.327,-0.514
522.399,587.827,-0.114
522.899,588.327,0.015
523.388,588.827,0.198
523.905,589.327,0.285
524.408,589.827,0.543
524.910,590.327,-0.821
525.411,590.827,-1.162
525.917,591.327,-1.163
526.426,591.827,-1.164
526.922,592.327,-1.165
527.414,592.827,-1.167
527.925,593.327,-1.168
528.437,593.827,-1.169
528.920,594.327,-1.170
529.414,594.827,-1.171
529.919,595.327,-1.173
530.411,595.827,-1.174
530.935,596.327,-1.175
531.415,596.827,-1.176
531.930,597.327,-1.177
532.434,597.827,-1.179
532.933,598.327,-1.180
533.439,598.827,-1.181
533.930,599.327,-1.182
534.430,599.827,-1.184
534.930,600.327,-1.185
535.407,600.827,-1.186
535.915,601.327,-1.187
536.426,601.827,-1.188
536.927,602.327,-1.190
537.414,602.827,-1.191
537.927,603.327,-1.192
538.427,603.827,-1.193
