Time (s),Mass (g),HRR (kW/m2)
0,NaN,3.59
1,NaN,2.47
2,NaN,3.47
3,NaN,3.44
4,NaN,3.23
5,NaN,3.78
6,NaN,4.19
7,NaN,2.38
8,NaN,1.71
9,NaN,1.01
10,NaN,1.97
11,NaN,12.96
12,NaN,41.84
13,NaN,81.25
14,NaN,118.5
15,NaN,153.39
16,NaN,183.65
17,NaN,209.77
18,NaN,231.09
19,NaN,241.02
20,NaN,252.31
21,NaN,261.96
22,NaN,273.33
23,NaN,272.2
24,NaN,275.94
25,NaN,266.86
26,NaN,263.43
27,NaN,264.82
28,NaN,253.35
29,NaN,251.54
30,NaN,248.2
31,NaN,238.67
32,NaN,234.85
33,NaN,224.5
34,NaN,217.8
35,NaN,218.31
36,NaN,212.9
37,NaN,204.46
38,NaN,201.97
39,NaN,194.3
40,NaN,195.68
41,NaN,189.76
42,NaN,189.43
43,NaN,188.21
44,NaN,181.87
45,NaN,181.55
46,NaN,175.46
47,NaN,175.31
48,NaN,176.11
49,NaN,172.69
50,NaN,168.47
51,NaN,164.19
52,NaN,164.61
53,NaN,161.72
54,NaN,156.96
55,NaN,159.65
56,NaN,160.25
57,NaN,157.26
58,NaN,156.03
59,NaN,154.28
60,NaN,150.95
61,NaN,146.63
62,NaN,146.91
63,NaN,147.36
64,NaN,141.52
65,NaN,145.6
66,NaN,144.03
67,NaN,140.9
68,NaN,139.42
69,NaN,139.36
70,NaN,137.82
71,NaN,134.35
72,NaN,135.17
73,NaN,135.36
74,NaN,132.88
75,NaN,134.55
76,NaN,133.95
77,NaN,132.37
78,NaN,133.19
79,NaN,133.12
80,NaN,130.78
81,NaN,128.87
82,NaN,127.02
83,NaN,124.12
84,NaN,124.05
85,NaN,124.61
86,NaN,120.71
87,NaN,122.25
88,NaN,121.64
89,NaN,123.68
90,NaN,123.29
91,NaN,120.7
92,NaN,119.11
93,NaN,117.62
94,NaN,117.84
95,NaN,118.13
96,NaN,119.78
97,NaN,118.46
98,NaN,115.94
99,NaN,117.63
100,NaN,114.44
101,NaN,113.83
102,NaN,114.24
103,NaN,112.76
104,NaN,113.15
105,NaN,113.75
106,NaN,113.01
107,NaN,114.43
108,NaN,114.11
109,NaN,114.04
110,NaN,111.77
111,NaN,107.2
112,NaN,104.82
113,NaN,106.62
114,NaN,109.03
115,NaN,107.19
116,NaN,106.72
117,NaN,106.36
118,NaN,107.9
119,NaN,107.34
120,NaN,102.7
121,NaN,106.04
122,NaN,104.72
123,NaN,104.81
124,NaN,103.04
125,NaN,103.17
126,NaN,100.64
127,NaN,104.13
128,NaN,105.57
129,NaN,102.84
130,NaN,103.73
131,NaN,103.29
132,NaN,103.41
133,NaN,100.25
134,NaN,100.94
