Time (s),Temperature (C),HRR (W/g)
436.504,502.337,-0.336
437.004,502.809,-0.735
437.504,503.326,-1.434
438.004,503.833,-1.7
438.504,504.352,-1.708
439.004,504.821,-1.932
439.504,505.352,-0.688
440.004,505.846,0.082
440.504,506.359,0.447
441.004,506.803,1.688
441.505,507.309,2.066
442.005,507.767,1.526
442.504,508.273,0.123
443.005,508.771,-0.576
443.504,509.266,-0.477
444.004,509.795,-2.02
444.504,510.298,-2.61
445.004,510.795,-1.445
445.504,511.299,-0.072
446.005,511.822,-0.784
446.505,512.31,-1.147
447.006,512.818,-0.503
447.505,513.318,-0.028
448.005,513.806,-0.977
448.505,514.305,-1.654
449.005,514.81,-0.527
449.505,515.334,-0.774
450.005,515.818,-1.029
450.505,516.298,-1.399
451.004,516.834,-1.166
451.504,517.315,-1.196
452.004,517.82,-0.308
452.505,518.342,-0.176
453.005,518.818,-0.194
453.504,519.326,-0.403
454.004,519.816,0.065
454.504,520.328,-0.759
455.004,520.815,-1.167
455.504,521.331,-2.286
456.004,521.846,-1.451
456.504,522.354,-1.863
457.004,522.832,-1.189
457.504,523.328,-1.282
458.004,523.794,-1.294
458.504,524.307,-0.524
459.005,524.796,-1.425
459.504,525.282,-1.607
460.004,525.807,-2.004
460.505,526.316,-1.79
461.005,526.808,-1.262
461.504,527.314,-1.881
462.004,527.825,-2.278
462.504,528.293,-1.956
463.004,528.816,-1.293
463.505,529.308,-2.182
464.004,529.796,-2.613
464.504,530.312,-2.078
465.005,530.817,-2.212
465.504,531.31,-1.965
466.004,531.831,-2.85
466.504,532.325,-2.122
467.004,532.825,-1.293
467.504,533.324,-1.23
468.004,533.831,-1.057
468.505,534.322,-1.491
469.005,534.821,-1.866
469.504,535.334,-1.112
470.005,535.82,-2.03
470.505,536.322,-1.851
471.004,536.815,-2.575
471.504,537.298,-2.52
472.004,537.839,-1.961
472.504,538.308,-2.517
473.004,538.819,-2.509
473.505,539.315,-1.712
474.005,539.808,-0.878
474.504,540.312,-0.658
475.004,540.829,-1.319
475.504,541.311,-1.91
476.004,541.822,-2.684
476.504,542.291,-2.804
477.004,542.8,-3.607
477.504,543.316,-4.572
478.004,543.804,-3.646
478.505,544.32,-3.297
479.005,544.825,-2.332
479.504,545.314,-2.731
480.004,545.83,-1.16
480.504,546.298,-1.595
481.004,546.818,-1.16
481.504,547.302,-1.619
482.005,547.803,-1.746
482.504,548.32,-1.844
483.005,548.826,-1.632
483.506,549.323,-0.942
484.005,549.837,-1.381
484.504,550.33,-1.224
485.004,550.851,-2.073
485.504,551.319,-1.688
486.004,551.845,-2.436
486.505,552.317,-2.926
487.005,552.818,-3.596
487.505,553.333,-3.684
488.005,553.82,-3.115
488.504,554.321,-1.426
489.004,554.845,-0.257
489.505,555.358,0.296
490.005,555.845,-0.279
490.505,556.313,0.067
491.004,556.817,-1.017
491.505,557.312,-1.862
492.005,557.805,-2.1
492.505,558.329,-3.212
493.005,558.81,-2.303
493.505,559.303,-2.801
494.005,559.812,-3.01
494.504,560.305,-2.285
495.005,560.82,-2.428
495.505,561.317,-2.145
496.005,561.807,-3.458
496.505,562.304,-3.275
497.005,562.829,-3.836
497.505,563.309,-3.526
498.005,563.82,-2.964
498.505,564.31,-3.646
499.005,564.821,-3.661
499.504,565.323,-3.522
500.004,565.805,-3.415
500.505,566.306,-3.434
501.005,566.826,-3.05
501.505,567.308,-2.225
502.005,567.8,-1.898
502.504,568.313,-1.121
503.005,568.858,-1.65
503.505,569.309,-1.978
504.004,569.836,-1.722
504.504,570.309,-2.284
505.004,570.82,-2.224
505.504,571.326,-3.417
506.005,571.823,-3.859
506.505,572.342,-3.003
507.005,572.787,-2.97
507.505,573.283,-3.334
508.005,573.785,-2.984
508.505,574.314,-2.128
509.005,574.797,-2.199
509.505,575.293,-2.082
510.005,575.809,-1.732
510.504,576.307,-1.575
511.005,576.769,-0.778
511.506,577.302,-0.81
512.005,577.786,0.131
512.504,578.341,-0.932
513.005,578.798,-1.278
513.505,579.328,-1.331
514.005,579.824,-1.762
514.505,580.33,-2.451
515.005,580.827,-4.259
515.505,581.311,-3.66
516.005,581.832,-3.665
516.505,582.33,-3.587
517.005,582.815,-4.33
517.505,583.363,-4.392
518.005,583.811,-3.782
518.505,584.343,-2.884
519.005,584.829,-3.056
519.505,585.309,-3.381
520.005,585.822,-2.697
520.506,586.324,-1.64
521.005,586.832,-1.637
521.505,587.323,-2.579
522.005,587.842,-1.904
522.505,588.324,-1.764
523.005,588.846,-3.119
523.505,589.323,-4.5
524.005,589.812,-4.222
524.505,590.293,0
525.005,590.83,0
525.505,591.327,0
526.005,591.838,0
526.505,592.347,0
527.005,592.831,0
527.504,593.321,0
528.005,593.817,0
528.505,594.316,0
529.005,594.812,0
529.505,595.295,0
530.005,595.832,0
530.505,596.332,0
531.006,596.83,0
531.505,597.316,0
532.005,597.823,0
532.505,598.332,0
533.005,598.843,0
533.505,599.336,0
534.005,599.813,0
534.505,600.317,0
535.005,600.819,0
535.505,601.316,0
536.005,601.805,0
536.506,602.323,0
537.005,602.816,0
537.505,603.342,0
538.005,603.837,0
