Time (s),Mass (g),HRR (kW/m2)
0,0.00,0.00
1,0.00,0.00
2,-0.01,0.00
3,-0.06,0.00
4,-0.09,0.00
5,-0.12,0.00
6,-0.16,0.11
7,-0.19,0.00
8,-0.22,7.89
9,-0.26,29.39
10,-0.30,73.35
11,-0.35,130.90
12,-0.66,182.24
13,-0.75,224.98
14,-0.89,260.08
15,-1.04,293.59
16,-1.43,316.86
17,-1.59,329.69
18,-1.77,345.73
19,-1.94,350.71
20,-2.35,348.78
21,-2.53,351.80
22,-2.72,348.40
23,-3.12,338.64
24,-3.29,335.56
25,-3.47,326.02
26,-3.61,321.02
27,-3.98,312.40
28,-4.14,301.13
29,-4.29,291.93
30,-4.66,284.78
31,-4.78,279.87
32,-4.93,275.83
33,-5.07,268.99
34,-5.44,263.20
35,-5.56,259.47
36,-5.70,256.80
37,-5.81,248.05
38,-6.15,244.03
39,-6.26,240.93
40,-6.39,233.74
41,-6.52,232.56
42,-6.83,225.89
43,-6.95,223.66
44,-7.08,225.66
45,-7.20,219.52
46,-7.30,216.58
47,-7.62,217.07
48,-7.73,215.07
49,-7.85,209.20
50,-7.95,206.13
51,-8.24,205.35
52,-8.36,203.99
53,-8.47,202.86
54,-8.58,202.26
55,-8.91,200.42
56,-8.99,199.05
57,-9.09,197.35
58,-9.20,192.08
59,-9.28,190.80
60,-9.56,189.49
61,-9.67,188.58
62,-9.77,186.41
63,-9.86,184.00
64,-10.14,183.04
65,-10.24,182.55
66,-10.35,183.57
67,-10.45,176.30
68,-10.53,177.90
69,-10.81,178.12
70,-10.90,173.40
71,-11.00,175.83
72,-11.08,174.25
73,-11.36,174.97
74,-11.43,173.90
75,-11.54,168.75
76,-11.64,169.50
77,-11.72,169.82
78,-12.00,171.64
79,-12.08,170.70
80,-12.18,163.60
81,-12.26,165.06
82,-12.35,164.69
83,-12.67,165.51
84,-12.74,163.82
85,-12.83,162.80
86,-12.93,159.67
87,-13.00,162.51
88,-13.12,156.63
89,-13.24,157.68
90,-13.36,157.77
91,-13.47,154.98
92,-13.59,155.53
93,-13.90,156.99
94,-13.96,154.63
95,-14.06,157.18
96,-14.14,156.21
97,-14.22,152.80
98,-14.49,149.74
99,-14.58,152.24
100,-14.66,148.75
101,-14.75,149.60
102,-14.79,147.40
103,-14.90,147.71
104,-15.19,148.96
105,-15.26,148.70
106,-15.35,146.21
107,-15.44,143.19
108,-15.50,142.43
109,-15.77,142.09
110,-15.85,141.47
111,-15.93,141.40
112,-16.00,141.49
113,-16.06,141.27
114,-16.17,142.51
115,-16.29,142.61
116,-16.41,143.88
117,-16.68,143.01
118,-16.75,141.23
119,-16.84,142.97
120,-16.91,140.44
121,-16.99,138.29
122,-17.08,139.19
123,-17.38,139.77
124,-17.44,137.93
125,-17.51,137.06
126,-17.60,135.37
127,-17.67,135.57
128,-17.75,137.61
129,-17.86,135.98
130,-17.97,136.48
131,-18.07,136.34
132,-18.20,134.87
133,-18.31,136.08
134,-18.42,134.98
135,-18.52,139.34
136,-18.62,136.61
137,-18.73,135.88
138,-18.84,135.86
139,-18.94,136.23
140,-19.04,135.28
141,-19.16,136.28
142,-19.27,135.06
143,-19.40,133.16
144,-19.51,134.75
145,-19.61,132.96
146,-19.70,133.35
147,-19.97,136.27
148,-20.03,133.23
149,-20.11,134.66
150,-20.19,131.76
151,-20.25,131.44
152,-20.36,132.37
153,-20.47,132.83
154,-20.58,133.45
155,-20.69,134.79
156,-20.79,131.51
157,-20.88,132.87
158,-20.98,132.32
159,-21.09,130.71
160,-21.33,125.68
161,-21.40,126.56
162,-21.47,126.20
163,-21.54,125.51
164,-21.61,127.39
165,-21.90,127.65
166,-21.95,130.96
167,-22.03,131.74
168,-22.11,129.64
169,-22.18,127.02
170,-22.27,124.48
171,-22.37,126.10
172,-22.47,126.76
173,-22.58,125.30
174,-22.67,122.91
175,-22.77,124.16
176,-22.89,127.23
177,-22.99,126.81
178,-23.10,121.99
179,-23.19,120.21
180,-23.30,123.37
181,-23.41,121.23
182,-23.50,123.14
183,-23.59,122.78
184,-23.70,122.39
185,-23.81,120.18
186,-23.91,121.46
187,-24.00,122.67
188,-24.09,117.66
189,-24.20,118.69
190,-24.29,118.24
191,-24.39,117.67
192,-24.50,120.68
193,-24.75,122.85
194,-24.83,122.52
195,-24.90,122.83
196,-24.97,122.52
197,-25.02,121.66
198,-25.13,118.65
199,-25.22,117.66
200,-25.29,118.22
201,-25.38,118.15
202,-25.48,115.62
203,-25.59,116.54
204,-25.70,115.72
205,-25.79,117.30
206,-25.89,116.73
207,-25.99,115.38
208,-26.09,115.50
209,-26.18,115.39
210,-26.28,115.14
211,-26.37,114.91
212,-26.46,114.64
213,-26.55,115.14
214,-26.64,110.85
215,-26.74,112.05
216,-26.84,115.17
217,-26.94,111.95
218,-27.03,112.08
219,-27.12,113.42
220,-27.22,112.03
221,-27.31,109.57
222,-27.40,109.07
223,-27.49,108.06
224,-27.58,106.89
225,-27.68,107.72
226,-27.78,111.48
227,-27.87,109.84
228,-27.96,110.23
229,-28.05,107.84
230,-28.16,108.14
231,-28.25,108.24
232,-28.34,107.32
233,-28.42,106.65
234,-28.50,108.30
235,-28.59,107.29
236,-28.69,109.54
237,-28.78,103.46
238,-28.87,108.79
239,-28.95,107.18
240,-29.03,107.28
241,-29.14,106.77
242,-29.23,107.54
243,-29.32,103.61
244,-29.40,106.04
245,-29.50,105.14
246,-29.59,106.64
247,-29.68,104.66
248,-29.77,103.92
249,-29.86,105.55
250,-29.95,107.10
251,-30.03,105.68
252,-30.12,104.33
253,-30.20,103.69
254,-30.29,104.66
255,-30.37,104.23
256,-30.47,104.69
257,-30.55,104.47
258,-30.64,103.61
259,-30.73,103.63
260,-30.81,102.85
261,-30.89,100.57
262,-30.98,102.87
263,-31.07,98.71
