Time (s),Mass (g),HRR (kW/m2)
0,0.00,0.00
1,0.00,0.00
2,-0.01,0.00
3,-0.06,0.09
4,-0.08,0.88
5,-0.11,0.00
6,-0.16,0.29
7,-0.19,6.15
8,-0.21,21.60
9,-0.25,53.77
10,-0.30,99.75
11,-0.40,141.76
12,-0.69,184.68
13,-0.82,229.61
14,-0.97,269.26
15,-1.39,293.19
16,-1.53,317.61
17,-1.72,334.59
18,-1.89,343.17
19,-2.28,350.02
20,-2.46,345.22
21,-2.64,355.60
22,-3.04,343.90
23,-3.19,340.69
24,-3.37,336.42
25,-3.76,320.27
26,-3.91,314.52
27,-4.07,308.60
28,-4.23,302.56
29,-4.59,296.68
30,-4.72,285.96
31,-4.87,278.54
32,-5.02,274.82
33,-5.38,271.09
34,-5.51,272.25
35,-5.65,266.78
36,-5.78,257.82
37,-6.12,256.37
38,-6.25,248.19
39,-6.38,242.47
40,-6.49,237.82
41,-6.81,239.58
42,-6.93,235.27
43,-7.06,232.50
44,-7.19,229.14
45,-7.50,228.45
46,-7.60,227.82
47,-7.73,223.59
48,-7.87,219.42
49,-8.15,215.90
50,-8.26,214.90
51,-8.36,204.26
52,-8.47,201.51
53,-8.56,207.77
54,-8.87,206.89
55,-8.98,200.94
56,-9.10,202.54
57,-9.20,201.53
58,-9.49,203.79
59,-9.60,198.84
60,-9.70,194.96
61,-9.81,191.53
62,-10.10,191.38
63,-10.17,187.47
64,-10.28,188.07
65,-10.39,186.29
66,-10.47,181.62
67,-10.75,179.58
68,-10.86,179.72
69,-10.96,177.30
70,-11.06,176.40
71,-11.33,176.81
72,-11.42,173.40
73,-11.52,173.26
74,-11.62,172.13
75,-11.69,172.53
76,-11.98,172.02
77,-12.07,169.27
78,-12.17,166.61
79,-12.27,167.68
80,-12.35,165.71
81,-12.65,167.85
82,-12.73,163.27
83,-12.82,166.88
84,-12.91,164.22
85,-12.99,165.49
86,-13.25,163.45
87,-13.34,163.18
88,-13.44,162.36
89,-13.53,162.06
90,-13.59,158.79
91,-13.73,154.78
92,-14.00,154.34
93,-14.09,155.68
94,-14.19,155.95
95,-14.26,156.87
96,-14.33,156.78
97,-14.45,157.44
98,-14.56,154.05
99,-14.68,152.76
100,-14.94,154.35
101,-15.03,153.56
102,-15.13,151.39
103,-15.22,149.00
104,-15.48,149.82
105,-15.55,149.62
106,-15.63,148.27
107,-15.72,153.05
108,-15.79,148.51
109,-15.88,146.79
110,-16.00,145.47
111,-16.12,144.60
112,-16.40,143.03
113,-16.48,144.62
114,-16.57,142.87
115,-16.65,144.11
116,-16.71,143.75
117,-16.96,142.74
118,-17.04,143.24
119,-17.12,143.67
120,-17.22,142.10
121,-17.28,141.34
122,-17.38,143.61
123,-17.50,142.49
124,-17.63,144.21
125,-17.89,139.56
126,-17.97,140.30
127,-18.05,141.95
128,-18.12,140.56
129,-18.38,139.39
130,-18.44,139.24
131,-18.53,135.72
132,-18.62,138.07
133,-18.68,137.11
134,-18.78,136.75
135,-19.03,137.69
136,-19.11,137.13
137,-19.21,136.89
138,-19.28,137.75
139,-19.36,135.04
140,-19.47,136.36
141,-19.57,136.81
142,-19.68,133.60
143,-19.79,133.39
144,-19.90,133.78
145,-20.01,129.33
146,-20.14,132.77
147,-20.25,132.93
148,-20.37,133.93
149,-20.47,135.62
150,-20.58,136.10
151,-20.69,132.68
152,-20.81,131.44
153,-20.92,131.93
154,-21.03,130.71
155,-21.14,129.75
156,-21.25,132.22
157,-21.38,130.35
158,-21.49,130.94
159,-21.60,126.37
160,-21.70,128.46
161,-21.81,133.63
162,-21.92,129.72
163,-22.03,128.53
164,-22.14,127.33
165,-22.25,128.34
166,-22.37,126.12
167,-22.47,123.79
168,-22.58,127.02
169,-22.68,126.08
170,-22.79,126.86
171,-22.90,128.06
172,-23.02,129.01
173,-23.13,124.98
174,-23.24,128.42
175,-23.35,127.07
176,-23.45,127.32
177,-23.55,124.96
178,-23.66,123.05
179,-23.77,124.66
180,-23.88,125.52
181,-23.99,123.63
182,-24.09,123.29
183,-24.19,122.66
184,-24.30,124.13
185,-24.40,123.02
186,-24.51,125.14
187,-24.61,124.30
188,-24.72,124.88
189,-24.84,121.11
190,-24.94,122.74
191,-25.04,121.54
192,-25.14,121.03
193,-25.23,122.20
194,-25.33,120.40
195,-25.44,120.85
196,-25.54,121.46
197,-25.65,122.91
198,-25.75,122.25
199,-25.85,123.39
200,-25.96,121.52
201,-26.05,117.53
202,-26.15,119.18
203,-26.25,119.43
204,-26.34,118.59
205,-26.44,117.27
206,-26.55,117.47
207,-26.66,120.99
208,-26.76,120.23
209,-26.86,120.25
210,-26.96,119.54
211,-27.08,118.29
212,-27.17,116.15
213,-27.27,115.14
214,-27.36,116.44
215,-27.46,114.97
216,-27.55,116.92
217,-27.66,120.36
218,-27.76,119.50
219,-27.85,117.40
220,-27.95,116.37
221,-28.04,113.30
222,-28.14,111.74
223,-28.24,110.15
224,-28.33,109.70
225,-28.42,110.67
226,-28.52,111.32
227,-28.62,111.02
228,-28.72,110.55
229,-28.83,109.67
230,-28.91,110.26
231,-29.00,110.21
232,-29.09,110.69
233,-29.20,110.79
234,-29.30,106.83
235,-29.38,111.53
236,-29.47,110.20
237,-29.56,111.46
238,-29.66,111.38
239,-29.75,111.94
240,-29.84,110.63
241,-29.93,109.15
242,-30.03,109.39
243,-30.12,107.63
244,-30.22,107.69
245,-30.31,109.10
246,-30.40,108.28
247,-30.49,106.28
248,-30.58,109.27
249,-30.67,107.32
250,-30.76,105.43
251,-30.85,106.29
252,-30.93,107.44
253,-31.02,108.30
254,-31.11,106.52
255,-31.21,105.73
256,-31.31,106.87
257,-31.40,106.37
258,-31.47,108.57
259,-31.56,109.46
260,-31.65,106.52
261,-31.74,105.38
262,-31.83,103.49
263,-31.92,103.29
