Time (s),Mass (g),HRR (kW/m2)
0,0,2.06
1,0,0.4
2,-0.02,3.62
3,-0.06,17.57
4,-0.1,56.49
5,-0.13,104.2
6,-0.18,156.31
7,-0.28,194.03
8,-0.59,224.56
9,-0.75,252.74
10,-0.91,267.76
11,-1.29,283.22
12,-1.4,291.2
13,-1.57,292.64
14,-1.73,280.88
15,-2.13,274.06
16,-2.26,267.97
17,-2.42,259
18,-2.57,256.07
19,-2.93,244.06
20,-3.06,233.23
21,-3.19,232.4
22,-3.33,224.9
23,-3.63,216.7
24,-3.74,213.34
25,-3.86,206.53
26,-4,206.87
27,-4.31,207.91
28,-4.42,196.88
29,-4.53,197.87
30,-4.64,190.77
31,-4.73,191.16
32,-5.02,188.85
33,-5.16,182.64
34,-5.25,182.57
35,-5.35,176.86
36,-5.63,174.2
37,-5.72,173.24
38,-5.83,171.19
39,-5.94,169.89
40,-6.01,164.92
41,-6.3,167.83
42,-6.41,162.68
43,-6.51,164.18
44,-6.59,158.36
45,-6.86,156.29
46,-6.95,153.01
47,-7.04,152.26
48,-7.14,154.5
49,-7.21,155.38
50,-7.5,151.99
51,-7.57,149.24
52,-7.67,148.74
53,-7.77,149.27
54,-7.83,147.26
55,-7.93,146.01
56,-8.2,146.27
57,-8.31,142.01
58,-8.39,141.13
59,-8.47,139.42
60,-8.54,139.2
61,-8.65,140.69
62,-8.76,138.81
63,-8.87,137.26
64,-9,137.73
65,-9.12,137.76
66,-9.22,135.8
67,-9.32,131.56
68,-9.43,133.95
69,-9.54,135
70,-9.65,137.28
71,-9.76,132.52
72,-10.04,133.87
73,-10.12,133.24
74,-10.2,133.64
75,-10.28,129.65
76,-10.35,133.42
77,-10.44,130.71
78,-10.55,131.19
79,-10.66,126.33
80,-10.75,128
81,-10.85,130.48
82,-10.96,128.2
83,-11.07,123.35
84,-11.17,128.02
85,-11.28,123.82
86,-11.4,125.06
87,-11.51,120.41
88,-11.6,120.27
89,-11.7,121.88
90,-11.8,121.05
91,-11.89,122.75
92,-12,120.96
93,-12.1,122.69
94,-12.2,120.75
95,-12.3,120.59
96,-12.39,121.31
97,-12.5,119.9
98,-12.61,116.74
99,-12.69,116.52
100,-12.78,117.86
101,-12.88,116.77
102,-12.97,116.69
103,-13.08,115.41
104,-13.19,117.25
105,-13.28,117.7
106,-13.37,114.87
107,-13.48,112.78
108,-13.57,113.42
109,-13.66,113.2
110,-13.75,114.31
111,-13.84,114.61
112,-13.94,113.23
113,-14.04,113.41
114,-14.14,115.43
115,-14.24,115.75
116,-14.33,110.17
117,-14.41,110.87
118,-14.51,106.05
119,-14.59,107.08
120,-14.69,111.62
121,-14.78,112.25
122,-14.88,111.3
123,-14.96,111.47
124,-15.06,107.18
125,-15.15,112.02
126,-15.25,108.32
127,-15.33,106.91
128,-15.43,110.14
129,-15.53,109.54
130,-15.62,109.19
131,-15.7,107.99
132,-15.79,105.53
133,-15.87,108.25
134,-15.97,107.14
135,-16.06,105.96
136,-16.14,107.31
137,-16.23,106.92
138,-16.32,105.7
139,-16.41,104.59
140,-16.51,105.38
141,-16.59,105.73
142,-16.68,106.29
143,-16.75,107.24
144,-16.84,107.01
145,-16.94,101.88
146,-17.02,102.85
147,-17.1,102.45
148,-17.18,102.69
149,-17.28,101.38
150,-17.37,101.52
151,-17.46,102.89
152,-17.55,104.28
153,-17.63,103.64
154,-17.71,102.86
155,-17.8,102.67
156,-17.88,100.29
157,-17.96,99.94
158,-18.04,98.31
159,-18.13,101.06
160,-18.22,97.98
161,-18.31,97.59
162,-18.39,96.92
163,-18.47,96.95
164,-18.54,100.4
165,-18.63,99.81
166,-18.72,96.39
167,-18.81,97.64
168,-18.88,96.97
169,-18.95,96.23
170,-19.03,95.79
171,-19.12,96.84
172,-19.2,97.39
173,-19.29,98.82
174,-19.37,99.65
175,-19.46,98.94
176,-19.55,97.22
177,-19.64,95.28
178,-19.72,92.64
179,-19.79,95.46
180,-19.87,98.47
181,-19.95,94.24
182,-20.02,95.3
183,-20.09,95.79
184,-20.17,97.22
185,-20.25,95.36
186,-20.33,92.52
187,-20.4,92.21
188,-20.47,90.21
189,-20.56,91.69
190,-20.64,92.91
191,-20.72,92.12
192,-20.78,90.8
193,-20.86,94.24
194,-20.94,95.73
195,-21.04,96.13
196,-21.11,94.25
197,-21.17,92.83
198,-21.26,93.16
199,-21.34,91.87
200,-21.4,94.14
201,-21.47,93.09
202,-21.55,90.33
203,-21.63,91.61
204,-21.71,92.34
205,-21.78,93.01
206,-21.86,95.4
207,-21.93,94.51
208,-22,91.34
209,-22.09,92.96
210,-22.19,91.93
211,-22.27,90.47
212,-22.34,89.62
213,-22.41,89.65
214,-22.49,89.93
215,-22.57,94
216,-22.65,93.38
217,-22.72,90.7
218,-22.79,90.73
219,-22.85,90.55
220,-22.93,90.65
221,-23.01,90.71
222,-23.08,90.97
223,-23.16,91.16
224,-23.23,90.2
225,-23.31,89.85
226,-23.38,88.35
227,-23.46,88.27
228,-23.54,90.75
229,-23.62,89.61
230,-23.69,89.34
231,-23.75,88.08
232,-23.82,85.25
233,-23.9,88.87
234,-23.98,87.6
235,-24.05,90.19
236,-24.12,86.19
237,-24.19,88.88
238,-24.28,86.32
239,-24.34,86.05
240,-24.42,83.07
241,-24.48,86.17
242,-24.55,85.59
243,-24.62,83.88
244,-24.69,86.39
245,-24.76,86.14
246,-24.83,88.2
247,-24.9,87.54
248,-24.98,86.44
249,-25.05,86.53
250,-25.13,86.44
251,-25.2,86.04
252,-25.26,85.54
253,-25.34,88.13
254,-25.42,86.47
255,-25.49,88.23
256,-25.55,87
257,-25.62,88.19
258,-25.69,85.03
259,-25.76,84.89
260,-25.84,84.98
261,-25.91,84.16
262,-25.97,83.01
263,-26.04,84.88
264,-26.11,86.4
265,-26.19,85.37
266,-26.26,84.91
267,-26.33,80.14
268,-26.39,83.44
269,-26.45,81.06
270,-26.53,83.29
271,-26.61,81.63
272,-26.67,81.27
273,-26.73,82.65
274,-26.81,84.17
275,-26.88,84.59
276,-26.95,82.12
277,-27.01,82.9
278,-27.08,81.71
279,-27.16,80.21
280,-27.23,79.2
281,-27.3,78
282,-27.38,82.17
283,-27.44,82.37
284,-27.5,84.54
285,-27.56,80.73
286,-27.63,82.11
287,-27.7,81.26
288,-27.76,80.89
289,-27.83,81.34
290,-27.89,82.41
291,-27.96,82.58
292,-28.03,80.39
293,-28.11,83.32
294,-28.17,83.42
295,-28.23,79.93
296,-28.31,82.46
297,-28.38,82.15
298,-28.45,80.9
299,-28.51,80.89
300,-28.57,80.74
301,-28.64,77.61
302,-28.7,79.79
303,-28.77,80.9
304,-28.84,78.48
305,-28.91,79.63
306,-28.97,79.04
307,-29.03,81.39
308,-29.1,81.22
309,-29.16,80.69
310,-29.23,78.76
311,-29.3,78.81
312,-29.36,78.85
313,-29.43,80.65
314,-29.5,78.45
315,-29.57,79.54
316,-29.63,78.13
317,-29.7,77.2
318,-29.77,79.8
319,-29.82,78.94
320,-29.88,77.42
321,-29.95,78.15
322,-30.01,78.04
323,-30.08,77.84
324,-30.14,78.77
325,-30.21,77.56
326,-30.27,78.01
327,-30.34,75.81
328,-30.4,76.89
329,-30.46,75.51
330,-30.52,77.52
331,-30.59,75.35
332,-30.66,75.73
333,-30.72,76.77
334,-30.79,76.5
335,-30.85,77.82
336,-30.91,76.19
337,-30.97,76.84
338,-31.03,75.36
339,-31.09,77.03
340,-31.15,75.75
341,-31.21,77.45
342,-31.28,74.94
343,-31.34,75.27
344,-31.41,77.37
345,-31.48,75.19
346,-31.54,74.93
347,-31.6,75.67
348,-31.66,74.4
349,-31.72,75.81
350,-31.78,73.35
351,-31.84,72.44
352,-31.9,74.95
353,-31.96,73.08
354,-32.02,75.83
355,-32.09,75.29
356,-32.15,73
357,-32.21,76.66
358,-32.28,75.72
359,-32.34,73.57
360,-32.4,73.86
361,-32.46,74.82
362,-32.52,74.08
363,-32.58,74.78
364,-32.65,77.45
365,-32.71,75.45
366,-32.76,77.19
367,-32.81,74.3
368,-32.87,75.07
369,-32.95,75.83
370,-33.01,74.11
