Time (s),Temperature (C),HRR (W/g)
120.001,129.85,-0.291
120.501,130.125,0.122
121.001,130.397,-0.149
121.501,130.62,0.186
122.001,130.894,0.316
122.501,131.142,0.209
123.002,131.355,-0.006
123.502,131.631,-0.116
124.001,131.901,-0.212
124.501,132.171,-0.251
125.001,132.386,-0.278
125.502,132.675,-0.372
126.002,132.943,-0.376
126.501,133.199,-0.256
127.001,133.441,-0.245
127.501,133.704,-0.119
128.002,133.968,-0.31
128.501,134.193,-0.29
129.001,134.483,-0.341
129.501,134.734,-0.064
130.001,134.974,0.034
130.501,135.23,-0.082
131.001,135.487,0.433
131.501,135.751,-0.012
132.001,135.988,0.242
132.502,136.255,0.022
133.002,136.496,0.354
133.502,136.746,0.341
134.002,136.995,0.379
134.502,137.27,0.639
135.001,137.529,0.61
135.501,137.739,0.464
136.001,137.989,0.181
136.502,138.276,0.176
137.002,138.511,0.4
137.501,138.766,0.024
138.001,139.04,0.381
138.502,139.32,-0.005
139.002,139.546,-0.055
139.502,139.816,-0.149
140.002,140.05,-0.054
140.502,140.318,-0.271
141.002,140.561,-0.473
141.501,140.817,-0.439
142.001,141.095,-0.43
142.501,141.319,-0.138
143.001,141.635,-0.112
143.501,141.874,0.076
144.002,142.099,0.361
144.503,142.346,0.28
145.002,142.628,0.116
145.502,142.873,-0.107
146.001,143.145,0.131
146.502,143.389,0.246
147.002,143.64,0.015
147.501,143.876,0.181
148.002,144.15,-0.181
148.501,144.402,-0.11
149.001,144.627,0.146
149.501,144.888,0.425
150.002,145.151,0.487
150.502,145.4,0.413
151.002,145.671,0.416
151.501,145.906,0.448
152.001,146.175,0.284
152.501,146.401,0.207
153.001,146.654,0.406
153.501,146.927,0.175
154.002,147.159,0.135
154.502,147.429,-0.102
155.002,147.679,-0.238
155.502,147.945,-0.079
156.001,148.191,0.348
156.502,148.398,0.566
157.002,148.669,0.381
157.502,148.924,0.548
158.002,149.185,0.055
158.502,149.45,-0.067
159.002,149.675,0.061
159.502,149.93,0.059
160.001,150.201,0.151
160.501,150.467,0.212
161.001,150.712,0.116
161.502,150.991,-0.086
162.003,151.248,-0.373
162.502,151.498,-0.044
163.001,151.748,0.272
163.501,151.968,0.256
164.001,152.253,0.311
164.502,152.516,0.255
165.002,152.756,0.401
165.502,153,0.069
166.003,153.286,0.395
166.502,153.507,0.399
167.002,153.762,0.481
167.502,154.022,0.576
168.002,154.291,0.655
168.502,154.553,0.762
169.002,154.784,0.576
169.501,154.992,0.721
170.002,155.276,0.692
170.502,155.527,0.922
171.002,155.792,0.614
171.502,156.039,0.126
172.002,156.274,0.293
172.503,156.543,0.385
173.002,156.788,-0.019
173.502,157.049,0.374
174.002,157.324,0.416
174.502,157.579,0.7
175.002,157.813,0.896
175.501,158.066,1.002
176.002,158.311,1.04
176.502,158.552,1.119
177.002,158.788,1.296
177.502,159.065,0.904
178.001,159.317,0.885
178.502,159.564,0.608
179.002,159.816,0.81
179.502,160.075,0.607
180.002,160.337,0.577
180.503,160.564,0.698
181.002,160.779,0.567
181.502,161.062,1.026
182.002,161.316,1.342
182.502,161.562,1.251
183.002,161.823,1.744
183.502,162.079,2.02
184.002,162.36,1.629
184.503,162.586,1.649
185.003,162.833,1.293
185.503,163.113,0.979
186.003,163.332,0.554
186.502,163.595,0.492
187.002,163.817,0.42
187.503,164.079,0.531
188.002,164.337,0.521
188.502,164.599,0.799
189.002,164.854,0.834
189.502,165.098,1.125
190.002,165.383,1.334
190.502,165.62,0.952
191.002,165.849,0.89
191.502,166.127,0.985
192.002,166.363,0.808
192.502,166.621,0.906
193.002,166.872,0.986
193.502,167.137,1.001
194.001,167.366,0.981
194.501,167.621,1.436
195.002,167.882,1.039
195.503,168.142,1.159
196.003,168.38,1.414
196.502,168.63,1.573
197.002,168.867,1.406
197.503,169.149,1.612
198.003,169.394,1.368
198.502,169.659,1.206
199.002,169.886,1.41
199.502,170.163,1.329
200.002,170.371,1.438
200.502,170.622,1.5
201.002,170.879,1.691
201.503,171.133,1.66
202.003,171.392,1.595
202.503,171.647,1.711
203.003,171.876,1.41
203.502,172.171,1.408
204.002,172.425,1.462
204.503,172.671,1.521
205.003,172.913,1.764
205.502,173.173,1.84
206.002,173.45,2.266
206.502,173.689,2.333
207.003,173.948,2.114
207.503,174.221,2.099
208.003,174.429,1.894
208.503,174.696,1.448
209.003,174.942,1.26
209.503,175.184,1.088
210.003,175.444,1.264
210.503,175.661,1.435
211.003,175.934,1.764
211.503,176.203,2.195
212.003,176.454,2.59
212.503,176.724,2.574
213.003,176.979,2.861
213.502,177.236,2.875
214.002,177.471,2.458
214.502,177.733,2.742
215.003,177.947,2.478
215.503,178.233,2.538
216.003,178.432,2.377
216.502,178.73,2.498
217.003,178.975,2.447
217.503,179.209,2.753
218.003,179.441,2.35
218.502,179.706,2.655
219.002,179.969,2.945
219.503,180.211,2.661
220.002,180.446,2.609
220.502,180.719,2.779
221.002,180.984,2.731
221.502,181.209,2.878
222.002,181.472,2.991
222.502,181.738,2.77
223.002,181.98,2.816
223.502,182.239,2.813
224.003,182.48,2.519
224.503,182.734,2.406
225.003,182.97,2.379
225.502,183.251,2.711
226.003,183.492,2.791
226.503,183.744,2.925
227.003,184.028,3.071
227.503,184.247,3.193
228.002,184.5,3.824
228.502,184.747,3.839
229.002,184.991,3.67
229.502,185.256,3.54
230.002,185.488,3.78
230.503,185.753,3.501
231.003,186.005,3.091
231.503,186.252,3.229
232.003,186.483,3.125
232.503,186.753,3.581
233.003,187.001,3.555
233.502,187.25,3.826
234.003,187.534,3.911
234.503,187.774,3.935
235.002,188.006,4.011
235.502,188.272,3.981
236.002,188.514,3.976
236.502,188.78,4.098
237.002,189.027,3.937
237.502,189.268,4.088
238.003,189.52,4.203
238.503,189.756,4.195
239.004,190.048,4.372
239.503,190.284,4.599
240.002,190.516,4.717
240.503,190.748,4.526
241.003,190.99,4.566
241.502,191.246,4.865
242.003,191.539,4.833
242.503,191.758,4.244
243.002,192.063,4.186
243.503,192.292,4.068
244.003,192.542,4.383
244.502,192.773,3.938
245.003,193.018,4.228
245.503,193.285,4.445
246.003,193.55,4.52
246.503,193.795,4.634
247.003,194.055,4.412
247.503,194.316,4.602
248.004,194.542,4.967
248.504,194.816,4.709
249.004,195.079,4.627
249.503,195.316,4.717
250.003,195.56,4.858
250.503,195.78,4.861
251.004,196.062,4.726
251.503,196.331,5.035
252.003,196.534,4.902
252.503,196.795,5.081
253.003,197.056,4.787
253.503,197.318,4.626
254.003,197.556,4.72
254.504,197.79,4.682
255.004,198.044,4.7
255.503,198.313,4.764
256.003,198.55,5.016
256.503,198.821,4.927
257.003,199.068,4.893
257.503,199.358,5.36
258.003,199.588,5.112
258.503,199.831,5.047
259.004,200.101,5.504
259.504,200.362,5.55
260.003,200.6,5.177
260.503,200.843,4.95
261.003,201.09,4.895
261.503,201.338,4.945
262.003,201.566,4.723
262.503,201.82,5.066
263.004,202.096,5.301
263.504,202.35,5.778
264.003,202.591,5.8
264.503,202.849,5.856
265.003,203.098,6.102
265.503,203.35,5.663
266.003,203.592,5.596
266.503,203.828,5.294
267.003,204.108,4.895
267.503,204.379,4.811
268.003,204.629,4.762
268.503,204.876,4.952
269.003,205.108,4.806
269.503,205.365,4.969
270.004,205.627,5.468
270.503,205.854,5.633
271.003,206.154,5.515
271.503,206.409,5.861
272.003,206.628,5.934
272.503,206.886,5.81
273.003,207.143,5.325
273.503,207.405,5.32
274.003,207.678,5.313
274.504,207.86,5.507
275.004,208.108,5.021
275.503,208.367,5.177
276.003,208.632,5.118
276.503,208.871,5.199
277.004,209.155,5.025
277.504,209.38,5.169
278.004,209.634,5.351
278.503,209.884,5.432
279.003,210.12,5.56
279.503,210.376,5.642
280.003,210.675,5.954
280.503,210.899,5.551
281.003,211.129,5.483
281.503,211.401,5.649
282.004,211.616,5.822
282.504,211.9,5.7
283.003,212.111,5.402
283.503,212.353,5.636
284.003,212.658,5.764
284.503,212.908,5.642
285.003,213.14,5.561
285.503,213.387,5.556
286.003,213.656,5.539
286.503,213.911,5.574
287.004,214.179,5.492
287.504,214.375,5.033
288.003,214.671,5.306
288.503,214.907,5.145
289.004,215.157,5.163
289.504,215.43,4.851
290.004,215.681,5.238
290.504,215.935,5.23
291.004,216.21,5.757
291.503,216.43,5.644
292.003,216.682,5.671
292.503,216.945,5.608
293.004,217.167,5.716
293.503,217.446,5.788
294.003,217.695,5.661
294.503,217.915,5.344
295.003,218.157,5.169
295.503,218.41,5.581
296.003,218.693,5.439
296.504,218.95,5.733
297.004,219.195,5.622
297.503,219.45,5.438
298.003,219.706,5.704
298.503,219.937,5.526
299.003,220.182,5.26
299.504,220.437,5.175
300.004,220.664,5.705
300.503,220.922,5.666
301.004,221.177,5.987
301.504,221.424,5.766
302.003,221.676,5.543
302.503,221.915,5.649
303.003,222.169,5.266
303.504,222.433,5.416
304.004,222.656,5.592
304.504,222.931,5.559
305.004,223.183,5.597
305.503,223.425,5.739
306.004,223.665,5.824
306.504,223.937,5.263
307.003,224.173,5.206
307.503,224.423,5.055
308.004,224.684,5.385
308.504,224.937,5.322
309.004,225.19,5.169
309.504,225.425,5.19
310.004,225.685,5.469
310.504,225.943,5.589
311.004,226.175,5.164
311.504,226.424,5.314
312.004,226.678,5.532
312.504,226.936,5.339
313.004,227.199,5.347
313.504,227.48,5.68
314.003,227.696,5.662
314.503,227.958,5.646
315.004,228.197,5.519
315.504,228.439,5.584
316.003,228.712,6.117
316.503,228.962,5.795
317.003,229.218,5.875
317.504,229.462,5.981
318.004,229.711,5.985
318.504,229.967,5.467
319.004,230.225,5.211
319.504,230.473,5.167
320.004,230.711,5.041
320.504,230.977,4.942
321.004,231.222,5.189
321.504,231.482,5.455
322.003,231.705,5.426
322.504,231.992,5.697
323.004,232.225,5.665
323.504,232.479,5.532
324.004,232.715,5.793
324.504,233.014,5.683
325.004,233.226,5.989
325.504,233.448,6.141
326.004,233.717,6.055
326.504,233.952,6.229
327.004,234.21,6.361
327.504,234.439,6.104
328.004,234.732,5.904
328.503,234.976,6.098
329.004,235.214,6.264
329.504,235.461,6.099
330.004,235.696,6.358
330.503,235.945,6.221
331.003,236.232,6.122
331.503,236.481,6.157
332.004,236.719,6.101
332.504,237.015,5.805
333.004,237.236,5.604
333.504,237.467,5.549
334.004,237.706,6.013
334.504,238.004,5.949
335.004,238.251,6.248
335.504,238.495,6.519
336.004,238.725,6.812
336.504,238.984,6.693
337.004,239.232,6.509
337.504,239.476,6.652
338.004,239.727,6.492
338.504,239.965,6.345
339.003,240.217,6.431
339.504,240.465,6.695
340.004,240.727,6.947
340.504,240.96,6.651
341.003,241.211,6.631
341.504,241.454,6.803
342.004,241.694,6.981
342.504,241.965,6.845
343.003,242.248,6.874
343.503,242.475,7.226
344.004,242.72,6.902
344.504,242.965,6.964
345.004,243.252,6.848
345.504,243.477,6.835
346.004,243.716,6.614
346.505,243.973,6.674
347.004,244.216,6.54
347.504,244.477,7.054
348.004,244.741,7.258
348.504,244.97,7.303
349.004,245.222,7.488
349.504,245.444,7.45
350.004,245.733,7.325
350.504,246.006,7.204
351.004,246.244,7.494
351.504,246.475,7.201
352.004,246.758,7.479
352.504,246.997,7.714
353.004,247.248,8.1
353.504,247.483,8.326
354.004,247.744,8.359
354.504,248.028,8.758
355.004,248.265,9.055
355.504,248.479,8.983
356.004,248.753,8.834
356.504,248.995,8.199
357.004,249.256,8.275
357.504,249.494,7.987
358.004,249.759,7.977
358.504,249.992,7.962
359.004,250.249,8.408
359.504,250.491,8.31
360.004,250.754,8.331
360.504,250.989,8.532
361.004,251.249,8.525
361.504,251.465,8.647
362.004,251.721,8.906
362.504,251.965,9.134
363.004,252.239,8.942
363.504,252.483,9.008
364.004,252.759,8.997
364.504,252.99,9.343
365.004,253.254,9.192
365.505,253.497,9.009
366.004,253.766,8.983
366.504,253.981,9.361
367.005,254.258,9.67
367.505,254.524,9.575
368.004,254.751,9.253
368.504,255.016,9.407
369.005,255.266,9.54
369.504,255.52,9.551
370.004,255.758,9.329
370.504,255.982,9.511
371.004,256.272,9.715
371.504,256.543,10.007
372.004,256.782,10.376
372.504,257.044,10.719
373.004,257.286,10.895
373.504,257.53,10.945
374.004,257.752,11.128
374.504,258.046,11.209
375.004,258.272,11.007
375.504,258.534,10.627
376.005,258.783,10.571
376.504,259.022,10.618
377.004,259.269,10.014
377.504,259.547,10.061
378.005,259.769,10.201
378.505,260.005,10.311
379.005,260.274,10.577
379.505,260.512,11.015
380.004,260.782,11.108
380.504,261.008,11.545
381.004,261.271,11.545
381.504,261.522,11.354
382.005,261.791,11.291
382.504,262.016,11.292
383.004,262.258,11.371
383.505,262.533,11.304
384.005,262.762,11.56
384.504,263.016,11.37
385.004,263.268,11.852
385.504,263.498,11.617
386.005,263.732,11.87
386.505,263.993,11.814
387.004,264.24,11.971
387.504,264.537,12.17
388.005,264.762,12.36
388.505,264.997,12.161
389.005,265.255,12.24
389.505,265.53,12.209
390.004,265.774,11.819
390.504,265.998,12.221
391.005,266.263,12.046
391.504,266.517,12.757
392.005,266.752,12.918
392.505,267.025,13.193
393.004,267.27,13.238
393.504,267.526,13.081
394.004,267.762,13.1
394.504,268.026,13.191
395.004,268.235,12.749
395.504,268.476,12.716
396.004,268.758,12.809
396.504,269.039,13.056
397.005,269.268,12.882
397.504,269.489,12.57
398.004,269.754,13.004
398.505,270.012,13.103
399.006,270.25,13.361
399.505,270.498,13.416
400.005,270.762,13.549
400.505,270.995,13.687
401.004,271.25,13.912
401.504,271.509,14.021
402.005,271.757,14.303
402.505,272.029,14.273
403.005,272.258,14.193
403.504,272.498,14.291
404.004,272.778,14.519
404.504,273.013,14.604
405.005,273.249,14.831
405.505,273.513,14.673
406.005,273.775,14.798
406.504,274.004,14.908
407.005,274.241,14.94
407.505,274.509,14.874
408.005,274.739,14.959
408.505,274.998,15.141
409.005,275.258,14.932
409.505,275.485,15.077
410.004,275.778,14.998
410.504,276.009,15.506
411.005,276.246,15.553
411.505,276.506,15.419
412.004,276.754,15.402
412.505,276.986,15.634
413.005,277.269,15.404
413.505,277.511,15.535
414.005,277.742,15.586
414.505,277.991,15.774
415.004,278.244,16.087
415.504,278.518,16.273
416.004,278.731,16.16
416.504,278.986,16.202
417.005,279.245,16.169
417.505,279.495,16.184
418.004,279.732,16.099
418.505,280.012,15.99
419.005,280.254,16.328
419.504,280.466,16.321
420.004,280.716,16.34
420.504,280.997,16.321
421.005,281.256,16.517
421.506,281.468,16.636
422.005,281.746,16.803
422.505,282.003,16.59
423.005,282.297,16.707
423.505,282.504,16.511
424.005,282.771,16.832
424.505,283.008,16.784
425.005,283.255,16.78
425.505,283.517,17.203
426.006,283.756,17.385
426.505,284.026,17.299
427.005,284.247,17.627
427.505,284.5,17.586
428.005,284.751,17.47
428.505,285.002,17.306
429.005,285.259,17.418
429.505,285.493,17.09
430.005,285.736,17.056
430.504,285.961,17.226
431.004,286.237,17.106
431.504,286.495,17.363
432.005,286.753,17.56
432.505,287.015,17.835
433.005,287.233,17.927
433.505,287.487,18.085
434.004,287.764,18.165
434.504,288.007,18.253
435.005,288.271,18.314
435.505,288.473,18.402
436.006,288.717,18.335
436.505,289.001,18.445
437.005,289.24,18.438
437.505,289.521,18.285
438.005,289.761,18.428
438.505,290.013,18.333
439.005,290.267,18.438
439.505,290.499,18.567
440.005,290.732,18.613
440.505,291,18.747
441.005,291.255,18.85
441.505,291.517,18.861
442.005,291.749,18.817
442.505,291.988,18.74
443.005,292.246,19.346
443.506,292.488,19.536
444.005,292.773,19.676
444.505,293.024,19.947
445.005,293.243,20.123
445.505,293.515,19.645
446.005,293.778,19.723
446.505,294.003,19.737
447.006,294.249,19.597
447.506,294.503,19.337
448.005,294.739,19.528
448.506,294.995,19.579
449.006,295.259,19.73
449.506,295.505,19.961
450.006,295.755,20.258
450.506,296.015,20.242
451.006,296.249,20.404
451.506,296.508,20.48
452.005,296.761,20.31
452.505,297.009,20.573
453.005,297.273,20.397
453.505,297.519,20.487
454.005,297.764,20.806
454.505,298.012,20.908
455.005,298.245,20.889
455.506,298.508,20.806
456.005,298.764,20.682
456.505,299.005,21.029
457.005,299.246,20.812
457.505,299.473,21.102
458.005,299.769,21.1
458.505,300.002,21.715
459.005,300.257,21.989
459.505,300.535,22.195
460.006,300.759,22.265
460.505,301.02,22.47
461.006,301.272,22.326
461.506,301.509,22.009
462.006,301.765,21.894
462.506,302.027,22.06
463.006,302.253,22.114
463.506,302.493,22.097
464.006,302.753,22.298
464.506,303.013,22.642
465.006,303.269,22.745
465.505,303.499,22.329
466.005,303.76,22.588
466.505,304.033,22.853
467.005,304.254,22.796
467.505,304.525,23.008
468.006,304.75,23.257
468.505,305.007,23.379
469.005,305.261,23.584
469.506,305.523,23.807
470.005,305.757,24.078
470.505,305.972,23.661
471.006,306.245,23.534
471.506,306.496,23.814
472.005,306.745,24.007
472.505,307.005,24.082
473.005,307.226,24.487
473.505,307.488,24.461
474.006,307.723,24.321
474.506,307.985,24.429
475.005,308.234,24.491
475.505,308.454,24.661
476.005,308.728,24.518
476.505,309.006,24.506
477.005,309.239,24.901
477.506,309.503,24.939
478.006,309.73,25.297
478.506,309.974,25.478
479.006,310.233,25.91
479.505,310.496,25.92
480.005,310.735,25.863
480.506,310.988,26.207
481.006,311.222,25.703
481.506,311.503,26.009
482.006,311.743,25.529
482.505,311.967,25.888
483.006,312.245,26.173
483.506,312.463,26.724
484.005,312.718,26.764
484.505,312.973,27.4
485.006,313.243,27.517
485.506,313.48,27.662
486.006,313.735,28.343
486.506,313.982,28.79
487.006,314.202,28.4
487.506,314.481,28.72
488.006,314.742,28.159
488.506,314.993,27.968
489.006,315.228,27.693
489.506,315.467,27.753
490.006,315.701,28.134
490.506,315.944,28.671
491.006,316.224,28.751
491.506,316.478,29.09
492.005,316.737,29.127
492.506,316.955,29.675
493.006,317.22,29.672
493.506,317.444,30.183
494.006,317.705,30.246
494.506,317.955,30.502
495.007,318.246,30.659
495.506,318.475,30.762
496.005,318.713,31.179
496.505,318.946,31.058
497.006,319.208,31.343
497.506,319.476,31.405
498.006,319.724,31.657
498.506,319.966,31.485
499.006,320.214,31.355
499.506,320.464,31.793
500.006,320.696,31.763
500.506,320.978,31.922
501.006,321.227,32.092
501.506,321.475,32.205
502.006,321.703,32.631
502.506,321.948,32.929
503.007,322.194,33.029
503.506,322.464,33.43
504.006,322.703,33.763
504.506,322.932,33.968
505.006,323.203,33.988
505.506,323.457,34.313
506.006,323.681,34.33
506.506,323.933,34.238
507.006,324.163,34.362
507.506,324.428,34.698
508.005,324.662,34.794
508.506,324.931,34.92
509.006,325.195,35.25
509.506,325.419,35.92
510.006,325.666,36.077
510.506,325.934,36.251
511.006,326.185,36.198
511.506,326.434,36.183
512.006,326.689,36.651
512.506,326.896,36.682
513.005,327.18,36.708
513.506,327.427,36.859
514.006,327.685,36.875
514.506,327.9,37.174
515.006,328.149,37.33
515.506,328.421,37.615
516.006,328.675,37.25
516.506,328.907,37.174
517.006,329.158,37.629
517.506,329.4,37.108
518.006,329.652,37.262
518.506,329.927,37.835
519.006,330.167,38.252
519.506,330.435,38.518
520.006,330.7,39.054
520.506,330.945,38.955
521.006,331.206,39.429
521.507,331.425,39.195
522.007,331.702,39.346
522.507,331.932,38.903
523.006,332.208,39.406
523.506,332.45,39.774
524.007,332.661,40.245
524.506,332.9,40.17
525.006,333.172,40.523
525.506,333.431,40.339
526.007,333.68,40.255
526.507,333.888,39.892
527.006,334.131,40.088
527.506,334.402,39.913
528.007,334.655,40.177
528.507,334.931,40.342
529.006,335.18,40.616
529.506,335.407,40.924
530.006,335.674,41.078
530.506,335.941,41.402
531.007,336.152,41.545
531.506,336.444,41.589
532.006,336.665,41.486
532.506,336.921,41.406
533.006,337.162,41.711
533.506,337.419,41.603
534.006,337.657,42.017
534.506,337.926,42.153
535.007,338.195,42.318
535.506,338.417,42.395
536.006,338.655,42.571
536.506,338.907,42.939
537.006,339.157,42.979
537.506,339.413,42.77
538.006,339.637,43.036
538.506,339.9,43.524
539.007,340.158,43.477
539.507,340.402,43.36
540.007,340.646,43.312
540.506,340.903,43.419
541.006,341.151,43.462
541.506,341.448,43.467
542.006,341.676,43.499
542.506,341.902,43.417
543.006,342.139,43.564
543.506,342.405,43.739
544.006,342.661,43.754
544.506,342.922,43.844
545.006,343.164,44.216
545.506,343.409,44.091
546.006,343.658,44.189
546.507,343.897,44.499
547.006,344.166,44.418
547.506,344.403,44.617
548.006,344.666,44.677
548.506,344.883,44.895
549.007,345.166,44.821
549.506,345.408,44.947
550.006,345.647,44.94
550.506,345.913,44.833
551.006,346.13,44.994
551.506,346.415,45.119
552.007,346.653,45.28
552.507,346.9,45.406
553.006,347.138,45.486
553.506,347.411,45.584
554.006,347.678,45.564
554.506,347.888,45.813
555.007,348.152,45.645
555.507,348.395,46.231
556.007,348.645,46.623
556.506,348.9,46.684
557.006,349.136,46.98
557.506,349.382,47.245
558.006,349.641,47.314
558.506,349.895,47.45
559.007,350.108,47.29
559.507,350.391,47.31
560.007,350.62,47.217
560.507,350.89,47.65
561.006,351.138,47.368
561.507,351.399,47.676
562.007,351.625,47.502
562.507,351.896,47.825
563.007,352.12,47.754
563.507,352.383,47.966
564.006,352.62,48.189
564.506,352.906,48.427
565.006,353.142,48.932
565.507,353.368,49.127
566.007,353.642,49.585
566.507,353.893,49.63
567.006,354.144,49.77
567.506,354.391,49.487
568.006,354.659,49.272
568.507,354.888,49.319
569.007,355.109,49.249
569.507,355.391,49.656
570.007,355.654,49.454
570.507,355.883,50.07
571.007,356.113,50.092
571.507,356.385,50.616
572.006,356.651,50.947
572.507,356.89,51.667
573.007,357.152,51.94
573.506,357.409,51.689
574.007,357.615,52.44
574.507,357.898,52.325
575.007,358.101,52.244
575.507,358.368,52.165
576.007,358.639,52.475
576.506,358.869,52.932
577.006,359.14,52.847
577.507,359.359,52.903
578.007,359.619,52.984
