Time (s),Temperature (C),HRR (W/g)
229.502,240.374,7.808
230.002,240.771,8.177
230.503,241.167,8.16
231.003,241.547,8.327
231.502,241.922,8.52
232.002,242.281,8.26
232.502,242.647,8.55
233.002,243.051,8.967
233.502,243.411,8.874
234.002,243.785,8.97
234.502,244.164,8.835
235.002,244.54,9.001
235.502,244.942,9.108
236.002,245.307,8.691
236.503,245.714,8.957
237.003,246.042,9.032
237.502,246.423,9.144
238.002,246.807,9.25
238.502,247.204,9.126
239.002,247.57,9.447
239.501,247.96,9.734
240.002,248.331,9.883
240.502,248.705,9.87
241.002,249.092,10.278
241.502,249.445,10.637
242.002,249.801,10.866
242.503,250.189,11.17
243.003,250.566,11.476
243.503,250.924,11.329
244.002,251.307,11.048
244.502,251.695,10.937
245.003,252.053,11.21
245.503,252.439,11.208
246.003,252.843,10.95
246.502,253.217,11.48
247.002,253.618,12.018
247.503,253.996,12.448
248.003,254.346,12.398
248.503,254.736,12.598
249.003,255.096,12.457
249.502,255.472,12.353
250.003,255.854,12.82
250.502,256.236,12.625
251.002,256.595,12.979
251.502,256.971,13.144
252.002,257.357,13.409
252.502,257.712,13.323
253.002,258.105,13.265
253.503,258.478,13.136
254.003,258.854,13.288
254.502,259.255,13.297
255.002,259.596,13.705
255.502,259.964,13.854
256.002,260.367,14.071
256.503,260.737,14.227
257.003,261.109,14.823
257.503,261.455,14.966
258.003,261.848,15.17
258.502,262.231,15.365
259.002,262.583,15.541
259.503,262.953,15.555
260.003,263.334,15.769
260.503,263.725,15.753
261.002,264.073,15.645
261.503,264.476,16.122
262.003,264.84,16.304
262.503,265.189,16.854
263.003,265.608,16.779
263.503,265.959,17.101
264.002,266.351,17.37
264.503,266.728,17.479
265.002,267.089,17.288
265.502,267.48,17.181
266.003,267.865,17.346
266.503,268.242,17.065
267.003,268.603,16.93
267.502,268.964,17.429
268.002,269.369,17.431
268.503,269.705,17.863
269.004,270.11,18.236
269.504,270.487,18.663
270.003,270.865,19.152
270.503,271.252,19.3
271.003,271.629,19.58
271.502,272.001,19.539
272.002,272.376,19.824
272.502,272.74,19.744
273.003,273.096,19.628
273.503,273.468,19.967
274.002,273.859,20.225
274.502,274.23,20.023
275.002,274.599,20.146
275.502,275.001,20.059
276.003,275.354,20.365
276.504,275.706,20.663
277.003,276.103,20.724
277.503,276.487,20.574
278.003,276.875,21.235
278.502,277.212,21.368
279.002,277.636,21.196
279.502,277.983,21.535
280.002,278.35,21.337
280.503,278.732,21.814
281.003,279.093,22.157
281.503,279.473,22.153
282.003,279.866,22.599
282.503,280.232,22.823
283.003,280.592,22.943
283.503,280.987,23.373
284.002,281.384,23.274
284.503,281.73,24.117
285.003,282.07,24.204
285.503,282.479,24.499
286.003,282.814,24.617
286.503,283.242,24.875
287.003,283.599,24.532
287.503,283.982,24.404
288.003,284.373,24.301
288.502,284.739,24.023
289.003,285.123,24.057
289.504,285.489,24.177
290.003,285.882,24.656
290.503,286.249,24.942
291.003,286.631,25.344
291.502,287.035,25.452
292.003,287.4,26.038
292.503,287.758,26.397
293.003,288.133,26.516
293.503,288.53,26.627
294.003,288.899,26.515
294.503,289.27,26.534
295.003,289.63,26.393
295.503,290.009,26.499
296.004,290.386,26.649
296.504,290.757,26.958
297.003,291.14,27.56
297.502,291.519,28.24
298.003,291.893,28.313
298.503,292.251,28.225
299.003,292.608,28.613
299.503,292.986,28.667
300.003,293.347,28.418
300.503,293.71,27.908
301.003,294.119,27.865
301.503,294.499,27.952
302.003,294.845,27.991
302.503,295.261,28.209
303.004,295.633,28.591
303.503,295.996,28.936
304.003,296.396,29.447
304.504,296.757,29.868
305.003,297.122,29.816
305.503,297.493,29.991
306.004,297.875,30.107
306.503,298.249,30.36
307.003,298.61,30.469
307.504,298.993,30.602
308.004,299.364,30.519
308.503,299.74,30.661
309.003,300.143,30.999
309.503,300.503,31.239
310.003,300.881,30.844
310.503,301.241,30.953
311.004,301.635,31.218
311.504,302.008,31.462
312.004,302.378,31.534
312.504,302.777,31.768
313.003,303.113,32.035
313.503,303.512,32.384
314.003,303.875,32.551
314.503,304.212,32.626
315.003,304.613,33.201
315.503,304.955,33.559
316.003,305.396,33.592
316.503,305.769,34.021
317.003,306.111,33.808
317.503,306.506,34.204
318.004,306.878,34.165
318.504,307.253,34.512
319.004,307.607,34.282
319.503,308.01,34.52
320.004,308.376,34.493
320.504,308.73,34.713
321.003,309.117,34.803
321.503,309.483,35.111
322.003,309.866,34.965
322.504,310.261,35.047
323.004,310.601,35.28
323.504,311.002,35.978
324.003,311.393,36.139
324.504,311.751,36.322
325.004,312.126,36.814
325.504,312.485,37.081
326.004,312.852,37.284
326.503,313.244,37.403
327.003,313.634,37.483
327.503,313.979,37.594
328.003,314.367,38.028
328.504,314.712,38.069
329.004,315.078,38.497
329.504,315.469,38.747
330.004,315.832,39.287
330.504,316.217,39.48
331.003,316.585,39.812
331.503,316.938,40.047
332.004,317.346,40.566
332.504,317.707,40.685
333.004,318.088,40.839
333.504,318.433,40.912
334.004,318.838,41.137
334.504,319.228,41.291
335.005,319.58,41.509
335.504,319.982,42.302
336.003,320.36,42.624
336.503,320.736,43.019
337.004,321.086,43.128
337.503,321.444,43.635
338.004,321.79,44.014
338.505,322.181,43.992
339.004,322.589,44.355
339.504,322.942,44.81
340.004,323.323,45.007
340.504,323.732,45.773
341.004,324.08,46.269
341.503,324.456,46.677
342.004,324.841,47.223
342.503,325.207,47.469
343.003,325.61,47.686
343.504,325.953,47.851
344.004,326.323,48.014
344.503,326.715,48.948
345.004,327.084,48.947
345.505,327.444,49.118
346.005,327.85,49.438
346.504,328.217,49.609
347.004,328.594,49.983
347.503,328.942,50.05
348.004,329.359,50.725
348.504,329.709,51.358
349.004,330.111,51.736
349.505,330.475,52.268
350.004,330.834,52.801
350.504,331.216,53.284
351.004,331.598,53.568
351.504,331.943,54.12
352.004,332.319,54.199
352.504,332.675,54.562
353.004,333.085,54.953
353.504,333.468,55.063
354.004,333.841,55.318
354.504,334.183,55.456
355.003,334.595,55.746
355.504,334.956,55.96
356.004,335.35,56.505
356.504,335.719,57.016
357.004,336.101,57.308
357.504,336.472,57.792
358.005,336.836,58.202
358.504,337.209,58.621
359.004,337.593,59.028
359.504,337.987,59.413
360.004,338.36,59.597
360.505,338.692,59.689
361.005,339.092,60.031
361.504,339.48,60.132
362.004,339.838,60.639
362.503,340.206,60.885
363.003,340.584,61.241
363.503,340.97,61.046
364.004,341.35,61.466
364.504,341.711,61.799
365.004,342.094,62.171
365.504,342.471,62.32
366.004,342.849,62.573
366.504,343.22,62.656
367.003,343.593,63.128
367.504,343.964,62.881
368.004,344.339,63.501
368.504,344.744,63.768
369.004,345.127,63.96
369.504,345.458,64.023
370.004,345.844,64.08
370.504,346.212,64.358
371.005,346.597,64.81
371.504,347.003,65.043
372.004,347.348,65.122
372.504,347.709,65.047
373.005,348.089,65.663
373.504,348.496,65.743
374.004,348.872,65.836
374.504,349.256,65.952
375.004,349.613,66.444
375.504,349.969,66.785
376.004,350.355,66.834
376.504,350.741,67.129
377.004,351.095,66.999
377.505,351.456,67.377
378.004,351.858,67.863
378.504,352.201,67.755
379.004,352.582,67.778
379.504,352.943,68.025
380.004,353.331,68.169
380.504,353.695,68.473
381.004,354.101,68.698
381.504,354.459,68.782
382.004,354.824,68.9
382.504,355.216,69.445
383.005,355.582,69.371
383.504,355.938,69.527
384.004,356.326,69.581
384.504,356.709,69.893
385.004,357.071,70.027
385.505,357.465,70.556
386.005,357.845,70.585
386.504,358.195,70.951
387.004,358.584,71.462
387.504,358.956,71.762
388.004,359.317,72.469
388.504,359.701,72.971
389.004,360.085,73.203
389.504,360.471,73.767
390.004,360.853,73.944
390.504,361.189,74.2
391.004,361.556,74.559
391.504,361.963,74.697
392.004,362.353,75.449
392.504,362.686,75.416
393.004,363.063,75.98
393.504,363.414,76.573
394.004,363.814,77.092
394.504,364.195,77.729
395.004,364.554,78.177
395.504,364.924,78.647
396.004,365.35,79.198
396.504,365.715,79.499
397.004,366.07,79.829
397.505,366.468,80.868
398.005,366.836,81.661
398.505,367.202,81.764
399.004,367.599,82.756
399.504,367.967,83.422
400.004,368.323,84.57
400.505,368.701,84.975
401.005,369.097,85.151
401.505,369.428,85.763
402.004,369.809,86.266
402.504,370.204,86.766
403.005,370.553,87.325
403.505,370.935,88.191
404.004,371.311,88.765
404.504,371.703,89.915
405.004,372.065,90.673
405.504,372.446,91.328
406.005,372.802,92.047
406.505,373.21,92.59
407.004,373.586,93.415
407.504,373.939,93.616
408.004,374.308,94.508
408.504,374.712,95.157
409.005,375.103,95.936
409.505,375.45,96.875
410.004,375.824,97.548
410.504,376.195,98.475
411.004,376.574,99.124
411.505,376.917,99.452
412.005,377.307,100.004
412.505,377.675,100.602
413.005,378.063,101.229
413.505,378.436,102.042
414.004,378.81,102.853
414.504,379.215,103.444
415.004,379.566,104.38
415.504,379.931,105.44
416.005,380.295,106.085
416.505,380.699,106.897
417.005,381.075,107.415
417.505,381.456,108.141
418.005,381.836,108.312
418.504,382.192,108.598
419.005,382.606,108.887
419.505,382.966,109.159
420.004,383.341,109.955
420.504,383.714,110.289
421.004,384.078,110.652
421.504,384.467,111.179
422.005,384.829,111.894
422.505,385.202,112.385
423.004,385.586,112.013
423.504,385.964,112.217
424.005,386.307,112.347
424.504,386.692,112.287
425.005,387.076,111.893
425.505,387.443,111.646
426.004,387.826,111.469
426.505,388.207,111.475
427.005,388.57,111.347
427.504,388.947,110.69
428.004,389.332,110.384
428.505,389.71,110.077
429.005,390.066,109.689
429.505,390.429,108.889
430.005,390.809,108.231
430.505,391.216,107.41
431.005,391.562,106.951
431.505,391.947,105.855
432.005,392.317,104.775
432.505,392.723,103.471
433.005,393.093,102.596
433.504,393.474,101.316
434.005,393.834,100.34
434.505,394.223,98.928
435.005,394.603,97.609
435.504,394.947,95.904
436.004,395.349,94.027
436.505,395.733,91.692
437.005,396.094,90.374
437.505,396.465,88.245
438.005,396.811,86.709
438.504,397.209,84.804
439.004,397.583,82.469
439.504,397.94,80.387
440.004,398.329,78.107
440.505,398.703,75.751
441.005,399.094,73.64
441.505,399.468,71.424
442.005,399.845,69.176
442.505,400.222,67.189
443.005,400.577,64.907
443.505,400.993,62.805
444.004,401.346,60.516
444.504,401.716,58.201
445.004,402.119,56.292
445.505,402.462,53.62
446.005,402.879,51.213
446.505,403.254,49.198
447.005,403.588,47.076
447.505,404.001,45.082
448.004,404.365,42.894
448.505,404.74,41.112
449.005,405.107,39.229
449.505,405.503,37.104
450.004,405.87,35.484
450.504,406.248,33.421
451.004,406.65,31.579
451.505,407.03,29.96
452.005,407.392,28.558
452.505,407.764,27.281
453.005,408.142,25.951
453.505,408.514,24.396
454.005,408.896,23.422
454.505,409.302,22.218
455.005,409.669,21.298
455.505,410.044,19.801
456.004,410.419,19.084
456.505,410.8,18.178
457.005,411.15,17.362
457.504,411.565,16.519
458.004,411.938,15.769
458.505,412.307,15.318
459.005,412.683,14.512
459.504,413.067,14.169
460.005,413.464,14.369
460.505,413.811,13.614
461.004,414.169,12.961
461.505,414.573,12.54
462.005,414.974,12.019
462.505,415.302,11.763
463.005,415.67,11.21
463.505,416.034,11.109
464.005,416.427,10.869
464.505,416.789,10.729
465.005,417.162,11.025
465.505,417.567,11.266
466.005,417.917,11.542
466.506,418.305,11.216
467.005,418.661,11.41
467.505,418.989,11.343
468.005,419.402,11.095
468.505,419.772,10.726
469.006,420.148,10.59
469.506,420.524,10.978
470.005,420.892,11.033
470.505,421.257,10.865
471.005,421.629,11.109
471.505,422.007,10.838
472.005,422.405,10.909
472.505,422.761,10.463
473.005,423.116,10.302
473.505,423.511,10.063
474.005,423.876,10.513
474.505,424.269,10.436
475.005,424.623,10.715
475.505,425.019,10.529
476.005,425.375,10.57
476.505,425.754,10.554
477.006,426.117,9.859
477.506,426.494,9.955
478.005,426.89,9.758
478.505,427.282,9.544
479.005,427.642,9.831
479.505,428.021,10.065
480.005,428.391,11.007
480.506,428.751,11.229
481.005,429.121,11.403
481.505,429.489,11.467
482.005,429.891,10.888
482.505,430.262,10.897
483.006,430.626,10.524
483.505,430.981,9.931
484.005,431.384,9.794
484.505,431.736,9.773
485.005,432.119,9.761
485.505,432.467,9.453
486.005,432.836,9.509
486.505,433.223,9.393
487.005,433.572,9.842
487.505,433.964,9.586
488.006,434.339,9.774
488.505,434.724,9.572
489.005,435.081,9.476
489.505,435.464,9.808
490.005,435.825,9.625
490.505,436.219,9.305
491.006,436.557,9.064
491.505,436.956,8.683
492.005,437.323,8.565
492.505,437.734,8.24
493.006,438.108,7.941
493.506,438.462,8.387
494.005,438.825,8.49
494.506,439.221,8.622
495.006,439.58,8.545
495.506,439.956,8.366
496.005,440.332,8.408
496.505,440.738,8.601
497.005,441.094,8.591
497.506,441.444,8.539
498.005,441.865,8.384
498.505,442.233,8.375
499.005,442.597,8.601
499.505,442.968,8.243
500.005,443.35,8.436
500.505,443.713,8.434
501.005,444.083,8.451
501.505,444.473,8.605
502.005,444.837,8.534
502.505,445.214,8.357
503.005,445.602,8.297
503.506,445.969,7.965
504.006,446.356,7.178
504.506,446.685,6.905
505.006,447.042,6.852
505.505,447.478,7.283
506.005,447.845,6.981
506.505,448.213,7.283
507.005,448.577,7.694
507.505,448.983,7.885
508.005,449.355,7.773
508.505,449.695,7.467
509.005,450.115,7.488
509.505,450.449,7.417
510.005,450.85,7.523
510.505,451.222,7.153
511.005,451.612,6.812
511.505,451.97,7.077
512.005,452.342,7.484
512.505,452.726,7.228
513.005,453.109,6.813
513.505,453.472,6.681
514.006,453.854,6.65
514.506,454.243,6.411
515.005,454.596,6.368
515.505,455.02,6.407
516.005,455.362,6.597
516.506,455.748,6.793
517.006,456.087,6.578
517.506,456.458,6.829
518.006,456.845,6.586
518.506,457.235,6.493
519.005,457.616,6.178
519.505,457.953,5.885
520.006,458.35,5.814
520.507,458.693,5.554
521.006,459.103,5.726
521.506,459.445,5.667
522.006,459.841,5.804
522.506,460.222,6.164
523.005,460.6,5.853
523.505,460.974,5.786
524.006,461.349,5.735
524.506,461.72,5.699
525.006,462.113,5.546
525.506,462.484,5.073
526.006,462.849,5.133
526.506,463.193,5.768
527.006,463.592,5.761
527.505,463.972,5.665
528.005,464.338,5.712
528.505,464.747,5.487
529.006,465.128,5.214
529.506,465.479,4.849
530.006,465.884,4.864
530.506,466.229,4.411
531.006,466.614,4.436
531.506,466.987,4.887
532.006,467.374,4.729
532.506,467.746,4.513
533.006,468.123,4.435
533.506,468.525,4.678
534.006,468.892,4.247
534.506,469.235,3.919
535.006,469.616,4.063
535.506,469.99,4.004
536.006,470.332,3.848
536.506,470.738,3.922
537.006,471.109,4.268
537.505,471.486,3.975
538.006,471.903,3.819
538.506,472.234,4.072
539.006,472.602,4.211
539.506,472.985,4.102
540.006,473.351,4.044
540.505,473.719,3.693
541.005,474.105,4.016
541.506,474.509,4.409
542.006,474.853,3.954
542.506,475.239,3.956
543.006,475.619,4.158
543.507,475.972,4.135
544.006,476.354,3.893
544.506,476.753,3.742
545.007,477.108,3.577
545.506,477.468,3.311
546.006,477.836,3.401
546.507,478.221,3.279
547.006,478.589,2.704
547.506,478.917,2.781
548.005,479.344,2.923
548.506,479.713,2.903
549.006,480.071,3.066
549.506,480.467,3.15
550.006,480.858,3.54
550.506,481.22,3.486
551.006,481.611,3.312
551.506,481.98,3.088
552.006,482.329,2.876
552.506,482.693,2.744
553.006,483.082,2.086
553.506,483.44,1.967
554.006,483.84,2.389
554.506,484.198,2.409
555.006,484.553,2.331
555.507,484.938,2.216
556.007,485.315,2.436
556.506,485.68,2.418
557.006,486.054,2.24
557.506,486.461,2.017
558.006,486.812,2.078
558.506,487.187,1.915
559.006,487.578,1.8
559.505,487.938,1.737
560.006,488.326,2.509
560.506,488.711,2.264
561.006,489.085,2.223
561.506,489.445,2.185
562.007,489.819,1.868
562.506,490.208,1.753
563.006,490.604,1.341
563.506,490.963,1.037
564.006,491.336,1.338
564.507,491.73,1.146
565.007,492.076,1.328
565.507,492.45,1.064
566.007,492.841,1.292
566.507,493.22,1.152
567.006,493.576,1.14
567.506,493.962,1.158
568.006,494.312,1.139
568.506,494.692,1.176
569.006,495.059,1.205
569.506,495.434,1.792
570.006,495.823,1.64
570.506,496.188,1.847
571.006,496.55,1.897
571.506,496.918,1.776
572.006,497.32,1.289
572.506,497.707,0.898
573.007,498.058,0.744
573.506,498.434,0.771
574.006,498.809,0.84
574.506,499.192,0.87
575.007,499.582,1.34
575.506,499.953,1.151
576.006,500.34,1.013
576.506,500.724,1.046
577.006,501.083,0.864
577.507,501.479,0.6
578.007,501.839,0.719
578.506,502.229,0.763
579.006,502.618,0.624
579.506,502.98,0.655
