Time,Temperature,HRR
179.707,244.866,11.457
180.217,245.366,12.093
180.725,245.866,12.249
181.203,246.366,12.322
181.686,246.866,12.561
182.196,247.366,12.772
182.687,247.866,12.748
183.194,248.366,12.764
183.695,248.866,13.108
184.196,249.366,13.602
184.675,249.866,13.970
185.189,250.366,14.179
185.694,250.866,14.310
186.185,251.366,14.433
186.679,251.866,14.620
187.161,252.366,14.822
187.642,252.866,15.037
188.124,253.366,14.998
188.628,253.866,14.958
189.135,254.366,15.168
189.649,254.866,15.594
190.126,255.366,15.807
190.610,255.866,16.253
191.124,256.366,16.411
191.613,256.866,16.525
192.130,257.366,16.611
192.624,257.866,16.775
193.115,258.366,16.992
193.632,258.866,17.147
194.120,259.366,17.453
194.627,259.866,17.860
195.144,260.366,17.982
195.634,260.866,18.028
196.132,261.366,18.219
196.632,261.866,18.537
197.141,262.366,18.804
197.632,262.866,19.199
198.108,263.366,19.606
198.607,263.866,20.069
199.100,264.366,20.553
199.608,264.866,20.949
200.102,265.366,21.420
200.573,265.866,21.421
201.112,266.366,21.486
201.614,266.866,21.687
202.134,267.366,21.824
202.591,267.866,22.201
203.083,268.366,22.187
203.607,268.866,22.489
204.090,269.366,22.875
204.627,269.866,23.239
205.115,270.366,23.706
205.580,270.866,24.022
206.083,271.366,24.416
206.592,271.866,24.813
207.104,272.366,25.075
207.588,272.866,25.741
208.080,273.366,26.155
208.586,273.866,26.234
209.076,274.366,26.425
209.597,274.866,26.597
210.104,275.366,26.951
210.597,275.866,26.999
211.110,276.366,26.950
211.610,276.866,27.279
212.093,277.366,27.841
212.610,277.866,28.176
213.072,278.366,28.644
213.556,278.866,29.083
214.089,279.366,29.606
214.575,279.866,30.206
215.080,280.366,30.458
215.571,280.866,30.770
216.069,281.366,31.180
216.576,281.866,31.283
217.073,282.366,31.487
217.535,282.866,31.581
218.062,283.366,32.090
218.565,283.866,32.303
219.057,284.366,32.665
219.570,284.866,33.084
220.037,285.366,33.352
220.572,285.866,33.541
221.062,286.366,34.044
221.543,286.866,34.327
222.044,287.366,34.732
222.581,287.866,35.341
223.084,288.366,35.672
223.574,288.866,35.906
224.062,289.366,36.327
224.576,289.866,36.591
225.049,290.366,37.086
225.570,290.866,37.440
226.082,291.366,37.729
226.558,291.866,38.026
227.058,292.366,38.341
227.589,292.866,38.478
228.069,293.366,38.867
228.561,293.866,39.264
229.077,294.366,39.585
229.580,294.866,40.209
230.070,295.366,40.675
230.548,295.866,40.794
231.039,296.366,40.642
231.543,296.866,40.829
232.016,297.366,41.009
232.532,297.866,41.218
233.035,298.366,41.208
233.518,298.866,41.413
234.032,299.366,42.006
234.510,299.866,42.557
235.036,300.366,42.669
235.531,300.866,42.954
236.034,301.366,43.270
236.525,301.866,43.360
237.013,302.366,43.485
237.543,302.866,43.507
238.021,303.366,43.830
238.537,303.866,43.891
239.003,304.366,44.464
239.519,304.866,44.734
240.030,305.366,45.509
240.513,305.866,45.704
241.022,306.366,45.978
241.544,306.866,46.061
242.026,307.366,46.395
242.537,307.866,46.817
243.000,308.366,46.924
243.559,308.866,47.032
244.032,309.366,47.376
244.545,309.866,47.690
245.030,310.366,48.054
245.545,310.866,48.283
246.050,311.366,48.629
246.555,311.866,49.049
247.045,312.366,49.384
247.543,312.866,49.823
248.059,313.366,49.863
248.551,313.866,50.046
249.056,314.366,50.255
249.575,314.866,50.542
250.023,315.366,50.652
250.535,315.866,51.321
251.038,316.366,51.848
251.545,316.866,52.253
252.063,317.366,52.652
252.532,317.866,53.143
253.036,318.366,53.829
253.545,318.866,53.843
254.067,319.366,54.133
254.543,319.866,54.690
255.048,320.366,54.974
255.550,320.866,55.234
256.022,321.366,55.663
256.535,321.866,55.981
257.029,322.366,56.803
257.521,322.866,56.871
258.041,323.366,57.536
258.546,323.866,58.078
259.028,324.366,58.553
259.525,324.866,59.582
260.040,325.366,59.866
260.519,325.866,60.623
261.026,326.366,61.008
261.517,326.866,61.648
262.027,327.366,62.166
262.515,327.866,63.153
263.023,328.366,63.878
263.510,328.866,64.288
264.035,329.366,64.856
264.539,329.866,65.531
265.005,330.366,65.930
265.514,330.866,66.598
265.990,331.366,66.606
266.511,331.866,67.370
266.994,332.366,67.805
267.499,332.866,68.423
268.016,333.366,68.686
268.516,333.866,69.182
269.003,334.366,70.070
269.526,334.866,70.749
270.015,335.366,71.686
270.494,335.866,72.300
271.015,336.366,72.681
271.494,336.866,73.651
272.003,337.366,74.105
272.510,337.866,74.672
273.004,338.366,75.281
273.496,338.866,75.729
273.983,339.366,76.528
274.505,339.866,76.867
274.975,340.366,77.388
275.518,340.866,78.233
275.993,341.366,78.717
276.496,341.866,79.072
277.014,342.366,79.635
277.491,342.866,80.233
278.009,343.366,80.782
278.484,343.866,81.096
278.976,344.366,81.420
279.476,344.866,82.108
279.995,345.366,82.754
280.504,345.866,82.696
280.998,346.366,83.160
281.475,346.866,83.784
282.012,347.366,84.333
282.484,347.866,84.475
282.976,348.366,84.760
283.509,348.866,85.378
283.999,349.366,85.744
284.455,349.866,86.272
284.980,350.366,86.780
285.470,350.866,87.064
285.955,351.366,87.270
286.467,351.866,87.698
286.972,352.366,88.078
287.483,352.866,88.147
287.993,353.366,88.714
288.471,353.866,89.036
288.971,354.366,89.390
289.470,354.866,89.463
289.983,355.366,90.098
290.483,355.866,89.933
290.984,356.366,90.245
291.472,356.866,90.570
291.967,357.366,91.056
292.459,357.866,91.402
292.969,358.366,91.593
293.477,358.866,92.553
293.991,359.366,92.938
294.451,359.866,93.308
294.985,360.366,93.727
295.473,360.866,93.997
295.970,361.366,94.476
296.472,361.866,95.156
296.953,362.366,95.354
297.469,362.866,95.722
297.958,363.366,96.237
298.463,363.866,96.586
298.996,364.366,97.237
299.455,364.866,97.750
299.992,365.366,98.654
300.466,365.866,99.258
300.971,366.366,100.101
301.464,366.866,100.753
301.967,367.366,101.447
302.482,367.866,102.419
302.964,368.366,102.517
303.469,368.866,103.138
303.960,369.366,103.550
304.470,369.866,104.612
304.950,370.366,105.303
305.465,370.866,106.215
305.968,371.366,107.291
306.456,371.866,108.507
306.958,372.366,109.582
307.448,372.866,110.580
307.924,373.366,111.550
308.431,373.866,112.226
308.951,374.366,113.279
309.454,374.866,114.087
309.940,375.366,115.092
310.442,375.866,116.170
310.968,376.366,117.248
311.469,376.866,118.532
311.946,377.366,119.345
312.476,377.866,120.458
313.006,378.366,122.045
313.468,378.866,123.102
313.953,379.366,124.149
314.461,379.866,125.214
314.966,380.366,126.359
315.453,380.866,127.535
315.950,381.366,128.328
316.472,381.866,129.533
316.945,382.366,130.506
317.445,382.866,131.617
317.990,383.366,132.757
318.444,383.866,133.722
318.935,384.366,134.653
319.459,384.866,135.805
319.963,385.366,136.646
320.470,385.866,137.251
320.977,386.366,138.335
321.458,386.866,138.958
321.956,387.366,139.255
322.457,387.866,139.826
322.951,388.366,140.521
323.472,388.866,141.452
323.981,389.366,141.878
324.464,389.866,142.021
324.972,390.366,142.379
325.467,390.866,142.625
325.974,391.366,142.907
326.469,391.866,142.862
326.981,392.366,142.987
327.463,392.866,142.750
327.983,393.366,142.764
328.490,393.866,142.072
328.983,394.366,141.620
329.487,394.866,140.370
329.969,395.366,139.755
330.478,395.866,138.362
330.986,396.366,136.980
331.488,396.866,135.557
331.985,397.366,133.980
332.478,397.866,132.587
332.991,398.366,130.723
333.487,398.866,128.639
333.983,399.366,126.415
334.464,399.866,124.256
334.995,400.366,121.642
335.476,400.866,118.997
335.997,401.366,116.301
336.476,401.866,113.666
336.998,402.366,110.603
337.483,402.866,107.678
337.986,403.366,104.343
338.483,403.866,100.875
338.957,404.366,97.108
339.500,404.866,93.266
339.970,405.366,89.525
340.480,405.866,85.970
340.969,406.366,81.941
341.473,406.866,78.362
341.953,407.366,75.174
342.454,407.866,71.921
342.960,408.366,68.298
343.466,408.866,65.063
343.923,409.366,61.725
344.422,409.866,58.380
344.925,410.366,54.946
345.427,410.866,51.583
345.929,411.366,48.351
346.409,411.866,45.548
346.915,412.366,42.708
347.391,412.866,40.194
347.896,413.366,37.666
348.381,413.866,35.405
348.874,414.366,33.172
349.382,414.866,31.337
349.901,415.366,29.492
350.386,415.866,27.527
350.870,416.366,26.154
351.376,416.866,24.694
351.867,417.366,23.166
352.360,417.866,21.802
352.847,418.366,20.701
353.359,418.866,19.788
353.859,419.366,19.064
354.367,419.866,18.153
354.851,420.366,17.381
355.340,420.866,16.727
355.828,421.366,16.353
356.330,421.866,16.060
356.817,422.366,15.582
357.327,422.866,15.559
357.825,423.366,15.530
358.335,423.866,15.380
358.833,424.366,15.028
359.305,424.866,14.654
359.806,425.366,14.712
360.316,425.866,14.841
360.822,426.366,14.806
361.310,426.866,14.917
361.824,427.366,15.057
362.325,427.866,15.281
362.826,428.366,15.319
363.323,428.866,15.036
363.828,429.366,14.871
364.320,429.866,14.698
364.837,430.366,14.668
365.333,430.866,14.731
365.831,431.366,14.729
366.336,431.866,14.819
366.826,432.366,14.783
367.356,432.866,14.674
367.854,433.366,14.590
368.330,433.866,14.363
368.837,434.366,14.317
369.332,434.866,13.972
369.804,435.366,13.927
370.308,435.866,13.976
370.803,436.366,13.772
371.320,436.866,13.613
371.831,437.366,13.645
372.349,437.866,13.706
372.841,438.366,13.595
373.316,438.866,13.525
373.835,439.366,13.471
374.331,439.866,13.514
374.824,440.366,13.434
375.317,440.866,13.177
375.831,441.366,13.098
376.351,441.866,12.893
376.852,442.366,12.619
377.339,442.866,12.585
377.824,443.366,12.582
378.330,443.866,12.789
378.828,444.366,12.646
379.344,444.866,12.308
379.860,445.366,12.491
380.350,445.866,12.456
380.840,446.366,12.242
381.349,446.866,12.055
381.843,447.366,11.903
382.333,447.866,11.860
382.837,448.366,12.014
383.341,448.866,11.889
383.839,449.366,11.684
384.350,449.866,11.662
384.834,450.366,11.396
385.345,450.866,11.095
385.842,451.366,10.903
386.335,451.866,11.048
386.823,452.366,10.983
387.316,452.866,11.025
387.823,453.366,11.144
388.361,453.866,11.162
388.840,454.366,11.172
389.330,454.866,11.119
389.820,455.366,11.091
390.313,455.866,10.690
390.827,456.366,10.551
391.335,456.866,10.513
391.828,457.366,10.420
392.325,457.866,10.213
392.843,458.366,10.171
393.342,458.866,10.155
393.837,459.366,10.142
394.347,459.866,10.013
394.869,460.366,9.824
395.368,460.866,9.948
395.841,461.366,9.823
396.342,461.866,9.447
396.862,462.366,9.259
397.342,462.866,9.216
397.860,463.366,9.300
398.366,463.866,9.340
398.867,464.366,9.030
399.369,464.866,8.952
399.846,465.366,9.024
400.348,465.866,8.902
400.844,466.366,8.673
401.337,466.866,8.508
401.846,467.366,8.350
402.350,467.866,8.116
402.856,468.366,8.228
403.367,468.866,8.285
403.855,469.366,8.214
404.368,469.866,8.111
404.876,470.366,8.126
405.365,470.866,7.980
405.854,471.366,7.744
406.352,471.866,7.506
406.860,472.366,7.444
407.382,472.866,7.471
407.876,473.366,7.484
408.357,473.866,7.408
408.880,474.366,7.210
409.379,474.866,7.307
409.883,475.366,7.351
410.378,475.866,7.251
410.887,476.366,7.182
411.380,476.866,7.254
411.888,477.366,7.267
412.389,477.866,6.958
412.889,478.366,6.697
413.391,478.866,6.780
413.894,479.366,6.731
414.403,479.866,6.527
414.901,480.366,6.220
415.408,480.866,6.224
415.909,481.366,6.200
416.396,481.866,5.946
416.909,482.366,5.900
417.403,482.866,5.766
417.919,483.366,5.813
418.432,483.866,5.612
418.924,484.366,5.578
419.412,484.866,5.718
419.931,485.366,5.826
420.414,485.866,5.683
420.910,486.366,5.479
421.413,486.866,5.340
421.934,487.366,4.999
422.404,487.866,5.116
422.903,488.366,5.264
423.409,488.866,5.148
423.904,489.366,5.232
424.401,489.866,5.648
424.918,490.366,5.630
425.396,490.866,5.333
425.917,491.366,5.061
426.380,491.866,5.301
426.933,492.366,5.042
427.432,492.866,4.361
427.902,493.366,4.299
428.401,493.866,4.169
428.896,494.366,4.322
429.409,494.866,4.051
429.908,495.366,4.017
430.401,495.866,4.046
430.893,496.366,3.962
431.410,496.866,4.055
431.933,497.366,3.954
432.429,497.866,3.747
432.931,498.366,3.454
433.439,498.866,3.613
433.957,499.366,3.433
434.431,499.866,2.924
434.955,500.366,2.942
435.444,500.866,2.941
435.940,501.366,3.106
436.441,501.866,3.275
436.937,502.366,3.167
437.428,502.866,3.398
437.939,503.366,3.527
438.453,503.866,3.828
438.971,504.366,3.664
439.446,504.866,3.665
439.941,505.366,3.080
440.462,505.866,3.446
440.947,506.366,3.039
441.436,506.866,2.616
441.987,507.366,2.328
442.480,507.866,2.515
443.000,508.366,2.541
443.491,508.866,2.448
443.963,509.366,2.464
444.476,509.866,2.746
444.971,510.366,2.989
445.471,510.866,3.063
445.976,511.366,2.993
446.488,511.866,3.081
446.979,512.366,3.139
447.456,512.866,3.011
447.982,513.366,2.746
448.473,513.866,2.437
448.977,514.366,2.659
449.470,514.866,2.494
449.987,515.366,2.755
450.469,515.866,2.581
450.976,516.366,2.510
451.467,516.866,2.830
451.971,517.366,2.832
452.487,517.866,2.673
452.962,518.366,2.795
453.465,518.866,2.782
453.966,519.366,2.639
454.475,519.866,2.638
454.963,520.366,2.321
455.467,520.866,2.304
455.950,521.366,2.289
456.452,521.866,2.246
456.962,522.366,1.913
457.451,522.866,1.943
457.942,523.366,1.999
458.490,523.866,1.789
458.970,524.366,1.767
459.473,524.866,1.892
459.967,525.366,1.940
460.504,525.866,1.767
460.988,526.366,1.683
461.465,526.866,1.616
461.967,527.366,1.376
462.469,527.866,1.425
462.979,528.366,1.472
463.468,528.866,1.570
463.962,529.366,1.926
464.472,529.866,1.868
464.961,530.366,1.895
465.489,530.866,1.547
465.972,531.366,1.476
466.472,531.866,1.420
467.008,532.366,1.305
467.473,532.866,1.148
467.966,533.366,1.289
468.473,533.866,1.481
468.966,534.366,1.428
469.464,534.866,0.991
469.968,535.366,1.034
470.466,535.866,1.013
470.975,536.366,1.113
471.454,536.866,1.438
471.959,537.366,1.498
472.487,537.866,1.070
472.959,538.366,1.179
473.455,538.866,1.035
473.988,539.366,1.106
474.483,539.866,0.707
474.981,540.366,0.851
475.481,540.866,0.714
475.952,541.366,0.926
476.471,541.866,0.937
476.968,542.366,1.005
477.475,542.866,1.009
477.989,543.366,1.050
478.484,543.866,0.879
479.010,544.366,0.383
479.481,544.866,0.554
479.959,545.366,0.589
480.480,545.866,0.541
480.974,546.366,0.520
481.462,546.866,0.815
481.996,547.366,1.251
482.466,547.866,1.160
482.992,548.366,0.738
483.501,548.866,0.836
484.007,549.366,0.549
484.503,549.866,0.527
484.990,550.366,0.736
485.509,550.866,0.730
485.980,551.366,0.781
486.493,551.866,0.896
486.999,552.366,0.948
487.495,552.866,1.026
487.981,553.366,0.998
488.488,553.866,1.056
488.985,554.366,0.800
489.477,554.866,0.856
489.996,555.366,0.989
490.489,555.866,0.937
490.971,556.366,1.325
491.485,556.866,1.505
491.989,557.366,1.106
492.506,557.866,0.948
492.954,558.366,0.907
493.467,558.866,0.590
493.994,559.366,0.639
494.507,559.866,0.444
495.006,560.366,0.480
495.509,560.866,0.531
495.974,561.366,0.579
496.483,561.866,0.562
497.004,562.366,0.976
497.489,562.866,0.623
497.986,563.366,0.547
498.497,563.866,0.332
499.012,564.366,0.167
499.490,564.866,0.059
499.995,565.366,-0.207
500.483,565.866,0.040
500.987,566.366,0.247
501.484,566.866,0.218
501.982,567.366,0.025
502.503,567.866,-0.030
502.996,568.366,-0.023
503.500,568.866,0.141
503.986,569.366,0.282
504.472,569.866,0.487
504.993,570.366,0.304
505.492,570.866,0.527
505.992,571.366,0.913
506.464,571.866,0.628
506.967,572.366,0.743
507.470,572.866,0.468
507.972,573.366,0.531
508.500,573.866,0.362
508.953,574.366,0.179
509.494,574.866,0.064
509.996,575.366,-0.179
510.493,575.866,-0.281
510.951,576.366,0.034
511.470,576.866,0.118
511.964,577.366,0.200
512.477,577.866,0.418
512.958,578.366,0.436
513.443,578.866,0.303
513.941,579.366,0.114
514.450,579.866,0.199
514.955,580.366,0.271
515.452,580.866,0.188
515.946,581.366,-0.177
516.430,581.866,0.131
516.957,582.366,0.334
517.477,582.866,0.446
517.964,583.366,0.361
518.490,583.866,0.178
518.952,584.366,0.124
519.450,584.866,-0.052
519.959,585.366,0.072
520.465,585.866,0.022
520.973,586.366,0.136
521.469,586.866,0.384
521.962,587.366,0.429
522.438,587.866,0.088
522.943,588.366,-0.086
523.446,588.866,-0.137
523.958,589.366,-0.046
524.464,589.866,-0.232
524.935,590.366,0.025
525.439,590.866,0.029
525.924,591.366,0.290
526.473,591.866,0.298
526.933,592.366,0.292
527.456,592.866,0.110
527.958,593.366,-0.153
528.465,593.866,0.025
528.947,594.366,0.417
529.433,594.866,0.628
529.950,595.366,0.405
530.445,595.866,0.583
530.981,596.366,0.627
531.450,596.866,0.354
531.974,597.366,0.245
532.457,597.866,-0.196
532.949,598.366,-0.291
533.444,598.866,-0.454
533.967,599.366,-0.387
534.420,599.866,-0.244
534.951,600.366,-0.153
535.430,600.866,0.288
535.952,601.366,0.295
536.439,601.866,0.365
536.961,602.366,0.449
537.438,602.866,0.627
537.928,603.366,0.413
538.491,603.866,-0.074
538.970,604.366,-0.208
539.459,604.866,-0.446
539.954,605.366,-0.457
540.464,605.866,-0.374
540.943,606.366,-0.381
541.456,606.866,0.004
541.963,607.366,0.093
542.451,607.866,-0.057
542.936,608.366,0.025
543.466,608.866,0.086
543.939,609.366,-0.024
544.451,609.866,0.114
544.955,610.366,-0.053
545.462,610.866,-0.195
545.940,611.366,-0.273
546.419,611.866,-0.047
546.944,612.366,-0.077
547.426,612.866,0.117
547.931,613.366,0.075
548.417,613.866,0.203
548.920,614.366,0.128
549.409,614.866,0.102
549.916,615.366,-0.044
550.426,615.866,-0.077
550.916,616.366,-0.295
551.458,616.866,-0.002
551.948,617.366,0.079
552.419,617.866,-0.075
552.932,618.366,0.099
553.415,618.866,0.213
553.929,619.366,0.320
554.421,619.866,0.081
554.931,620.366,-0.147
555.410,620.866,0.157
555.938,621.366,-0.066
556.394,621.866,-0.116
556.905,622.366,0.267
557.408,622.866,0.546
557.902,623.366,0.475
558.422,623.866,0.396
558.925,624.366,0.457
559.412,624.866,0.519
559.888,625.366,0.136
560.374,625.866,-0.072
560.884,626.366,-0.113
561.417,626.866,-0.399
561.900,627.366,-0.309
562.398,627.866,-0.327
562.889,628.366,-0.152
563.382,628.866,0.064
563.871,629.366,0.127
564.386,629.866,0.068
564.886,630.366,0.028
565.392,630.866,-0.131
565.892,631.366,-0.048
566.381,631.866,0.181
566.871,632.366,0.093
567.368,632.866,0.107
567.882,633.366,0.052
568.387,633.866,-0.101
568.875,634.366,0.018
569.374,634.866,-0.090
569.890,635.366,-0.201
570.372,635.866,-0.121
570.866,636.366,-0.011
571.358,636.866,-0.088
571.855,637.366,0.073
572.368,637.866,0.208
572.873,638.366,0.130
573.363,638.866,0.208
573.863,639.366,0.150
574.385,639.866,0.130
574.893,640.366,0.189
575.381,640.866,0.243
575.882,641.366,0.106
576.376,641.866,-0.265
576.866,642.366,-0.466
577.357,642.866,-0.442
577.863,643.366,-0.498
578.352,643.866,-0.481
578.842,644.366,-0.534
579.352,644.866,-0.570
579.847,645.366,-0.477
580.348,645.866,-0.448
580.846,646.366,-0.231
581.358,646.866,-0.268
581.863,647.366,-0.284
582.355,647.866,-0.251
582.833,648.366,-0.515
583.311,648.866,-0.419
583.811,649.366,-0.328
584.311,649.866,-0.587
584.816,650.366,-0.711
585.322,650.866,-0.744
585.822,651.366,-0.675
586.349,651.866,-0.624
