Time (s),Mass (g),HRR (kW/m2)
0,0,3.25
1,0,4.42
2,38.91,4.71
3,11.48,4.77
4,13.57,6.7
5,9.34,5.75
6,9.3,5.87
7,9.89,5.22
8,10.89,5.48
9,10.64,4.58
10,8.92,4.68
11,7.12,1.94
12,6.14,1.87
13,5.59,5.61
14,5.57,30.03
15,5.54,75.87
16,5.5,123.84
17,5.43,164.97
18,5.1,198.44
19,4.97,228.61
20,4.84,242.92
21,4.72,258.2
22,4.36,281.71
23,4.21,295.89
24,4.05,312.57
25,3.65,323.04
26,3.55,320.71
27,3.37,332.32
28,3.18,330.81
29,2.82,329.49
30,2.66,321.58
31,2.49,314.27
32,2.11,316.81
33,1.97,313.58
34,1.81,306.07
35,1.42,305.52
36,1.28,297.77
37,1.16,295.96
38,1,284.31
39,0.63,277.69
40,0.47,275.66
41,0.33,272.18
42,0.18,269.26
43,-0.15,264.9
44,-0.29,260.84
45,-0.43,259.12
46,-0.56,256.72
47,-0.88,250.71
48,-1.01,242.86
49,-1.14,248.53
50,-1.27,243.9
51,-1.58,241.68
52,-1.71,238.9
53,-1.84,231.38
54,-1.96,230.28
55,-2.27,230.02
56,-2.39,229.11
57,-2.52,229
58,-2.63,224.71
59,-2.93,221.42
60,-3.03,217.41
61,-3.18,218.05
62,-3.29,214.03
63,-3.59,211.17
64,-3.69,207.36
65,-3.81,206.31
66,-3.93,204.19
67,-4.01,206.21
68,-4.32,208.65
69,-4.43,202.56
70,-4.54,203.06
71,-4.64,199.86
72,-4.94,197.32
73,-5.05,197.03
74,-5.16,197.64
75,-5.27,194.98
76,-5.55,194.44
77,-5.64,194.9
78,-5.74,196.32
79,-5.85,193.99
80,-5.93,189.93
81,-6.23,186.03
82,-6.31,182.55
83,-6.43,185.36
84,-6.54,182.82
85,-6.61,183.47
86,-6.9,182.79
87,-7,181.54
88,-7.1,180.63
89,-7.19,175.98
90,-7.47,170.38
91,-7.54,170.63
92,-7.64,174.78
93,-7.74,174.45
94,-7.83,173.34
95,-8.11,176.99
96,-8.2,177.55
97,-8.3,177.81
98,-8.4,176.63
99,-8.47,172.01
100,-8.73,173.26
101,-8.83,170.76
102,-8.91,169.3
103,-8.99,168.92
104,-9.26,170.19
105,-9.34,168.62
106,-9.44,167
107,-9.53,165.38
108,-9.6,162.7
109,-9.85,165.18
110,-9.94,167.65
111,-10.04,163.77
