Time (s),Mass (g),HRR (kW/m2)
0,0.00,0.00
1,0.00,0.00
2,-0.02,0.00
3,-0.06,0.00
4,-0.09,0.14
5,-0.12,0.90
6,-0.15,3.32
7,-0.17,7.16
8,-0.21,35.60
9,-0.25,81.41
10,-0.29,133.65
11,-0.36,169.08
12,-0.66,193.97
13,-0.80,213.88
14,-0.93,227.20
15,-1.05,230.55
16,-1.37,237.41
17,-1.51,235.15
18,-1.66,229.36
19,-1.78,225.86
20,-2.09,219.86
21,-2.22,209.36
22,-2.33,200.75
23,-2.43,192.57
24,-2.73,190.39
25,-2.83,181.54
26,-2.95,174.76
27,-3.05,167.56
28,-3.12,173.64
29,-3.39,162.12
30,-3.50,158.70
31,-3.59,157.80
32,-3.68,158.58
33,-3.95,154.65
34,-4.03,148.78
35,-4.12,145.07
36,-4.21,147.80
37,-4.27,145.97
38,-4.55,142.79
39,-4.62,141.16
40,-4.70,140.09
41,-4.78,137.07
42,-4.84,134.07
43,-4.94,131.57
44,-5.06,131.25
45,-5.17,131.52
46,-5.27,128.76
47,-5.38,129.57
48,-5.48,128.47
49,-5.58,127.65
50,-5.68,125.12
51,-5.78,122.70
52,-5.89,119.48
53,-5.99,114.43
54,-6.09,115.77
55,-6.19,118.08
56,-6.29,117.71
57,-6.38,115.66
58,-6.48,117.34
59,-6.57,116.08
60,-6.66,115.01
61,-6.76,115.00
62,-6.86,113.13
63,-6.95,111.64
64,-7.03,110.48
65,-7.13,112.09
66,-7.23,106.93
67,-7.32,109.63
68,-7.42,109.72
69,-7.51,108.64
70,-7.60,108.03
71,-7.69,110.49
72,-7.77,106.64
73,-7.86,103.43
74,-7.95,104.91
75,-8.03,105.14
76,-8.12,104.30
77,-8.22,105.64
78,-8.30,105.09
79,-8.38,104.64
80,-8.47,102.92
81,-8.56,100.76
82,-8.63,99.40
83,-8.72,95.84
84,-8.80,99.13
85,-8.89,96.55
86,-8.96,97.55
87,-9.06,98.24
88,-9.14,98.40
89,-9.22,93.96
90,-9.30,97.56
91,-9.38,96.87
92,-9.47,94.89
93,-9.55,94.27
94,-9.63,93.09
95,-9.71,92.71
96,-9.79,93.45
97,-9.88,94.48
98,-9.95,94.42
99,-10.02,96.76
100,-10.10,95.20
101,-10.18,93.48
102,-10.25,95.20
103,-10.33,91.15
104,-10.40,91.73
105,-10.48,88.96
106,-10.56,89.05
107,-10.63,89.27
108,-10.71,88.16
109,-10.79,88.81
110,-10.86,90.33
111,-10.94,88.73
112,-11.01,88.00
113,-11.08,88.86
114,-11.16,88.22
115,-11.24,86.97
116,-11.31,88.08
117,-11.37,89.40
118,-11.44,88.30
119,-11.53,88.28
120,-11.60,88.34
121,-11.67,85.50
122,-11.74,85.78
123,-11.82,85.87
124,-11.89,82.96
125,-11.96,85.85
126,-12.03,84.11
127,-12.10,85.53
128,-12.17,85.83
129,-12.23,87.48
130,-12.31,83.73
131,-12.38,84.70
132,-12.45,81.55
133,-12.52,83.63
134,-12.59,82.64
135,-12.66,82.40
136,-12.73,84.60
137,-12.80,83.81
138,-12.88,84.73
139,-12.95,85.38
140,-13.01,82.87
141,-13.09,83.08
142,-13.16,82.90
143,-13.23,80.71
144,-13.30,78.30
145,-13.37,80.14
146,-13.43,81.56
147,-13.50,81.74
148,-13.57,81.94
149,-13.64,83.69
150,-13.70,81.12
151,-13.76,80.88
152,-13.84,81.49
153,-13.91,80.14
154,-13.98,81.62
155,-14.04,77.11
156,-14.11,78.14
157,-14.18,78.09
158,-14.25,80.11
159,-14.32,80.41
160,-14.39,79.15
161,-14.45,78.42
162,-14.50,78.58
163,-14.58,78.86
164,-14.65,80.07
165,-14.72,79.58
166,-14.78,79.39
167,-14.84,79.04
168,-14.91,80.09
169,-14.97,81.36
170,-15.03,80.37
171,-15.10,80.60
172,-15.17,79.38
173,-15.23,78.98
174,-15.30,77.04
175,-15.37,77.33
176,-15.44,76.61
177,-15.51,77.81
178,-15.57,78.16
179,-15.63,79.05
180,-15.69,77.60
181,-15.75,77.20
182,-15.82,76.14
183,-15.88,76.07
184,-15.94,74.81
185,-16.01,73.51
186,-16.07,75.54
187,-16.14,76.01
188,-16.20,77.93
189,-16.26,76.96
190,-16.32,77.91
191,-16.39,77.93
192,-16.46,76.69
193,-16.52,74.91
194,-16.58,75.55
195,-16.64,73.11
196,-16.71,71.86
197,-16.76,73.03
198,-16.83,73.57
199,-16.89,74.72
200,-16.95,74.27
201,-17.01,77.15
202,-17.07,74.05
203,-17.14,72.30
204,-17.20,74.17
205,-17.26,74.08
206,-17.32,73.65
207,-17.39,72.52
208,-17.45,76.56
209,-17.51,77.30
210,-17.57,76.06
211,-17.63,75.02
212,-17.69,73.93
213,-17.75,73.83
214,-17.81,73.08
215,-17.87,71.81
216,-17.92,71.52
217,-17.99,73.16
218,-18.06,72.20
219,-18.12,73.92
220,-18.18,74.76
221,-18.24,73.85
222,-18.30,73.11
223,-18.35,72.25
224,-18.41,73.42
225,-18.48,71.61
226,-18.54,73.22
227,-18.59,72.68
228,-18.66,73.62
229,-18.72,71.92
230,-18.77,72.24
231,-18.84,73.62
232,-18.90,72.48
233,-18.96,72.61
234,-19.02,73.06
235,-19.08,69.15
236,-19.14,70.48
237,-19.19,71.96
238,-19.24,72.64
239,-19.31,73.59
240,-19.38,72.94
241,-19.43,71.93
242,-19.49,71.84
243,-19.55,70.72
244,-19.61,70.61
245,-19.67,70.85
246,-19.73,70.27
247,-19.78,68.72
248,-19.84,70.89
249,-19.89,71.88
250,-19.96,72.80
251,-20.02,72.69
252,-20.07,71.23
253,-20.13,69.53
254,-20.19,71.26
255,-20.25,69.29
256,-20.31,71.13
257,-20.36,72.55
258,-20.42,69.00
259,-20.48,71.81
260,-20.53,73.07
261,-20.59,72.91
262,-20.65,71.56
263,-20.71,69.51
