Time (s),Temperature (K),HRR (W/g)
200.43,539.0,0.24
200.93,539.5,0.28
201.44,540.0,-0.02
201.93,540.5,-0.23
202.44,541.0,-0.43
202.93,541.5,-0.48
203.41,542.0,-0.43
203.93,542.5,-0.61
204.43,543.0,-0.7
204.91,543.5,-0.59
205.4,544.0,-0.66
205.91,544.5,-0.32
206.42,545.0,-0.52
206.92,545.5,-0.27
207.42,546.0,0.49
207.9,546.5,0.86
208.41,547.0,0.44
208.91,547.5,0.23
209.41,548.0,0.02
209.95,548.5,0.03
210.41,549.0,-0.08
210.91,549.5,-0.43
211.42,550.0,-0.41
211.93,550.5,-0.74
212.42,551.0,-0.37
212.92,551.5,-0.45
213.42,552.0,0.05
213.91,552.5,0.3
214.41,553.0,0.18
214.9,553.5,0.34
215.38,554.0,0.64
215.89,554.5,0.94
216.39,555.0,0.96
216.9,555.5,0.55
217.39,556.0,0.57
217.91,556.5,0.48
218.4,557.0,0.1
218.89,557.5,-0.2
219.41,558.0,-0.34
219.9,558.5,-0.23
220.39,559.0,0.11
220.89,559.5,0.05
221.37,560.0,0.28
221.88,560.5,0.93
222.39,561.0,0.81
222.87,561.5,0.76
223.38,562.0,0.61
223.88,562.5,0.42
224.36,563.0,0.26
224.88,563.5,0.12
225.38,564.0,-0.12
225.88,564.5,-0.14
226.35,565.0,-0.2
226.87,565.5,0.08
227.39,566.0,0.42
227.88,566.5,0.57
228.36,567.0,0.31
228.85,567.5,0.54
229.37,568.0,0.69
229.87,568.5,0.53
230.38,569.0,0.63
230.88,569.5,0.55
231.36,570.0,0.55
231.87,570.5,0.22
232.35,571.0,0.06
232.84,571.5,0.33
233.36,572.0,0.29
233.86,572.5,0.22
234.38,573.0,0.55
234.86,573.5,0.75
235.37,574.0,0.74
235.86,574.5,0.62
236.35,575.0,0.8
236.86,575.5,1.16
237.37,576.0,1.08
237.85,576.5,0.85
238.35,577.0,1.21
238.86,577.5,0.72
239.36,578.0,0.57
239.86,578.5,0.41
240.38,579.0,0.51
240.87,579.5,0.7
241.35,580.0,0.67
241.85,580.5,0.64
242.34,581.0,0.51
242.85,581.5,0.41
243.37,582.0,0.6
243.86,582.5,0.33
244.36,583.0,0.28
244.87,583.5,0.5
245.35,584.0,0.66
245.85,584.5,1.12
246.36,585.0,1.35
246.87,585.5,1.18
247.36,586.0,1.1
247.87,586.5,1.06
248.39,587.0,0.97
248.87,587.5,1.15
249.35,588.0,1.3
249.85,588.5,1.29
250.37,589.0,1.02
250.85,589.5,1.41
251.37,590.0,1.59
251.85,590.5,1.87
252.36,591.0,1.63
252.88,591.5,1.32
253.37,592.0,1.17
253.86,592.5,1.03
254.36,593.0,0.99
254.86,593.5,0.95
255.34,594.0,0.65
255.85,594.5,0.67
256.36,595.0,0.73
256.85,595.5,0.59
257.34,596.0,0.31
257.86,596.5,0.57
258.36,597.0,1.17
258.86,597.5,1.25
259.35,598.0,1.33
259.84,598.5,1.35
260.34,599.0,1.56
260.84,599.5,1.65
261.36,600.0,0.94
261.85,600.5,0.93
262.37,601.0,0.78
262.84,601.5,0.35
263.34,602.0,0.42
263.85,602.5,0.55
264.36,603.0,0.7
264.84,603.5,1.28
265.34,604.0,1.18
265.84,604.5,1.49
266.34,605.0,1.29
266.86,605.5,1.16
267.36,606.0,1.17
267.85,606.5,1.21
268.35,607.0,1.03
268.87,607.5,0.9
269.36,608.0,1.37
269.85,608.5,1.53
270.37,609.0,1.35
270.88,609.5,1.19
271.34,610.0,1.28
271.83,610.5,1.2
272.34,611.0,1.2
272.86,611.5,1.55
273.37,612.0,2.04
273.86,612.5,2.43
274.34,613.0,2.6
274.83,613.5,2.37
275.36,614.0,2.0
275.86,614.5,1.58
276.35,615.0,1.34
276.86,615.5,0.99
277.36,616.0,0.88
277.84,616.5,1.11
278.34,617.0,1.46
278.84,617.5,1.85
279.34,618.0,2.05
279.84,618.5,2.43
280.35,619.0,2.75
280.85,619.5,3.01
281.33,620.0,3.11
281.83,620.5,2.89
282.35,621.0,2.52
282.85,621.5,2.29
283.36,622.0,2.08
283.85,622.5,2.33
284.37,623.0,1.99
284.86,623.5,2.44
285.36,624.0,2.48
285.85,624.5,2.51
286.36,625.0,2.7
286.89,625.5,2.97
287.39,626.0,3.26
287.87,626.5,3.68
288.37,627.0,3.63
288.86,627.5,3.71
289.38,628.0,4.2
289.86,628.5,4.32
290.37,629.0,4.32
290.84,629.5,3.74
291.36,630.0,3.33
291.87,630.5,3.29
292.37,631.0,2.97
292.86,631.5,2.77
293.35,632.0,3.09
293.86,632.5,3.5
294.37,633.0,4.63
294.86,633.5,5.04
295.37,634.0,5.19
295.87,634.5,5.55
296.38,635.0,5.6
296.86,635.5,5.35
297.37,636.0,4.73
297.87,636.5,4.76
298.35,637.0,4.61
298.85,637.5,4.53
299.34,638.0,4.79
299.84,638.5,5.17
300.36,639.0,5.65
300.87,639.5,5.65
301.36,640.0,6.28
301.87,640.5,6.69
302.36,641.0,6.97
