Time (s),Temperature (C),HRR (W/g)
364.504,430.298,794.409
365.004,430.788,805.181
365.504,431.261,811.835
366.004,431.778,826.643
366.504,432.244,853.422
367.004,432.765,886.819
367.504,433.237,915.734
368.004,433.727,936.832
368.503,434.227,952.233
369.004,434.696,961.086
369.504,435.22,971.966
370.004,435.66,992.474
370.504,436.177,1017.186
371.004,436.648,1037.483
371.504,437.136,1054.552
372.004,437.634,1071.239
372.504,438.135,1085.013
373.004,438.606,1098.551
373.504,439.096,1114.118
374.004,439.598,1130.145
374.504,440.102,1144.876
375.004,440.574,1160.319
375.505,441.065,1176.334
376.005,441.538,1189.389
376.504,442.067,1199.064
377.004,442.54,1205.202
377.504,443.031,1208.368
378.004,443.496,1208.979
378.504,444.018,1207.265
379.004,444.5,1204.351
379.504,444.986,1199.488
380.004,445.517,1193.206
380.504,445.939,1184.783
381.004,446.451,1174.475
381.504,446.943,1161.18
382.005,447.416,1145.851
382.505,447.946,1128.329
383.004,448.449,1109.417
383.504,448.95,1088.824
384.005,449.438,1066.713
384.505,449.909,1043.154
385.005,450.406,1017.472
385.504,450.915,989.401
386.004,451.409,959.211
386.504,451.935,928.023
387.005,452.432,895.315
387.504,452.895,861.2
388.004,453.409,826.066
388.504,453.92,789.284
389.004,454.419,750.861
389.504,454.921,713.12
390.004,455.421,674.127
390.504,455.951,635.566
391.004,456.433,596.088
391.504,456.949,557.251
392.004,457.468,518.487
392.504,457.975,480.077
393.004,458.492,441.49
393.504,458.982,404.121
394.004,459.522,368.684
394.504,460.037,334.166
395.004,460.547,302.469
395.504,461.045,272.374
396.005,461.572,244.907
396.505,462.056,219.743
397.004,462.591,195.138
397.504,463.091,171.391
398.004,463.596,150.117
398.504,464.145,130.096
399.004,464.665,111.959
399.504,465.164,96.071
400.004,465.693,81.431
400.505,466.216,68.624
401.005,466.703,56.765
401.504,467.221,46.747
402.004,467.726,38.067
402.504,468.209,30.075
403.004,468.743,23.164
403.504,469.241,17.56
404.004,469.775,13.229
404.505,470.26,8.631
405.005,470.748,5.622
405.505,471.294,2.655
406.005,471.799,-0.362
406.504,472.294,-2.52
407.004,472.794,-4.597
407.504,473.326,-6.073
408.005,473.805,-8.283
408.505,474.321,-9.803
409.005,474.809,-10.86
409.504,475.316,-11.411
410.004,475.821,-11.682
410.504,476.316,-10.733
411.005,476.829,-9.386
411.505,477.32,-8.175
412.004,477.813,-7.287
412.505,478.305,-6.202
413.005,478.789,-5.688
413.505,479.323,-5.854
414.004,479.789,-5.215
414.504,480.3,-5.359
415.004,480.831,-5.78
415.504,481.293,-5.809
416.004,481.797,-5.334
416.505,482.314,-5.183
417.005,482.809,-5.848
417.505,483.317,-4.775
418.005,483.834,-5.029
418.505,484.298,-4.053
419.004,484.835,-4.198
419.504,485.325,-3.256
420.005,485.809,-4.177
420.505,486.312,-3.933
421.005,486.812,-4.292
421.505,487.302,-4.473
422.005,487.796,-3.991
422.504,488.308,-4.913
423.005,488.827,-4.356
423.505,489.31,-4.02
424.004,489.82,-4.588
424.505,490.317,-4.703
425.005,490.79,-5.054
425.505,491.331,-4.596
426.005,491.816,-5.065
426.505,492.31,-5.343
427.005,492.827,-5.391
427.504,493.307,-5.342
428.004,493.812,-4.485
428.504,494.295,-4.914
429.005,494.787,-4.542
429.505,495.354,-5.73
430.005,495.81,-5.667
430.504,496.311,-6.262
431.004,496.801,-5.434
431.504,497.32,-6.193
432.005,497.791,-6.333
432.505,498.29,-6.291
433.005,498.799,-6.074
433.505,499.334,-5.601
434.005,499.766,-6.974
434.505,500.289,-6.19
435.005,500.774,-6.509
435.505,501.239,-6.187
436.005,501.805,-6.93
436.505,502.28,-7.325
437.005,502.74,-6.3
437.505,503.297,-6.017
438.005,503.746,-6.55
438.505,504.297,-5.726
439.004,504.76,-6.239
439.505,505.328,-6.408
440.005,505.787,-6.135
440.505,506.22,-6.249
441.006,506.725,-7.563
441.506,507.238,-6.699
442.005,507.744,-7.438
442.505,508.207,-6.517
443.005,508.758,-6.003
443.505,509.203,-6.023
444.005,509.67,-6.503
444.505,510.2,-6.783
445.004,510.764,-6.588
445.504,511.237,-6.595
446.005,511.709,-6.653
446.505,512.197,-6.038
447.004,512.75,-6.304
447.505,513.31,-6.385
448.005,513.686,-6.303
448.506,514.261,-6.36
449.005,514.753,-6.337
449.505,515.261,-6.559
450.004,515.715,-6.225
450.505,516.176,-6.558
451.005,516.735,-6.312
451.505,517.257,-6.503
452.005,517.725,-6.392
452.505,518.221,-6.925
453.005,518.733,-6.477
453.505,519.267,-5.865
454.005,519.793,-6.886
454.505,520.259,-6.673
455.005,520.689,-6.48
455.505,521.244,-6.168
456.005,521.667,-6.571
456.505,522.229,-6.099
457.005,522.755,-6.25
457.505,523.243,-5.143
458.005,523.726,-5.466
458.505,524.169,-6.871
459.005,524.705,-6.676
459.505,525.23,-6.537
460.005,525.73,-5.817
460.506,526.214,-6.596
461.006,526.704,-7.003
461.505,527.204,-6.013
462.005,527.73,-6.297
462.505,528.209,-6.047
463.006,528.697,-6.395
463.505,529.184,-6.069
464.005,529.718,-6.496
464.505,530.198,-5.919
465.005,530.738,-5.92
465.505,531.211,-6.677
466.005,531.727,-6.688
466.505,532.171,-6.492
467.005,532.681,-7.271
467.505,533.247,-6.306
468.006,533.721,-6.748
468.505,534.206,-6.551
469.005,534.654,-6.841
469.505,535.206,-6.838
470.005,535.649,-6.825
470.506,536.24,-5.77
471.006,536.691,-7.3
471.505,537.265,-6.356
472.005,537.746,-6.582
472.505,538.162,-6.19
473.005,538.692,-6.122
473.506,539.196,-6.366
474.005,539.694,-6.634
474.505,540.188,0
475.005,540.68,0
475.505,541.216,0
476.005,541.711,0
476.505,542.239,0
477.005,542.715,0
477.506,543.243,0
478.006,543.687,0
478.506,544.254,0
479.005,544.713,0
479.506,545.176,0
480.005,545.681,0
480.505,546.207,0
481.005,546.687,0
481.505,547.227,0
482.006,547.701,0
482.505,548.228,0
483.005,548.711,0
483.505,549.206,0
484.005,549.643,0
484.505,550.242,0
485.005,550.626,0
485.505,551.181,0
486.005,551.683,0
486.505,552.177,0
487.005,552.694,0
487.505,553.159,0
488.005,553.669,0
