Time (s),Temperature (C),HRR (W/g)
143.001,207.97,0.841
143.501,208.474,0.465
144.001,208.993,0.507
144.501,209.51,0.03
145.001,209.995,0.148
145.501,210.507,-0.267
146.002,211.041,-0.111
146.502,211.545,-0.175
147.002,212.023,0.105
147.501,212.538,-0.013
148.001,213.069,-0.069
148.501,213.593,-0.167
149.001,214.072,-0.14
149.501,214.583,-0.409
150.002,215.078,-0.064
150.502,215.603,0.224
151.002,216.105,0.083
151.501,216.613,0.118
152.001,217.097,0.16
152.502,217.626,0.363
153.002,218.116,0.962
153.502,218.631,0.841
154.002,219.137,0.498
154.502,219.65,0.72
155.002,220.132,0.334
155.501,220.662,0.263
156.002,221.143,0.15
156.502,221.667,0.008
157.001,222.131,-0.035
157.501,222.673,0.756
158.001,223.194,0.473
158.501,223.664,0.173
159.001,224.173,0.257
159.501,224.664,0.115
160.002,225.191,0.08
160.502,225.702,0.513
161.002,226.19,0.736
161.501,226.734,0.293
162.002,227.215,0.062
162.502,227.702,-0.022
163.002,228.238,0.112
163.502,228.684,0.15
164.002,229.205,0.082
164.502,229.724,0.352
165.002,230.217,0.363
165.502,230.731,-0.212
166.002,231.242,-0.089
166.502,231.735,-0.353
167.001,232.255,-0.274
167.502,232.734,-0.425
168.002,233.286,-0.302
168.501,233.748,0.131
169.001,234.284,0.036
169.502,234.772,0.32
170.002,235.246,0.209
170.501,235.754,0.063
171.002,236.267,0.544
171.502,236.729,0.343
172.002,237.27,0.601
172.501,237.767,0.517
173.001,238.289,0.878
173.501,238.777,0.453
174.002,239.29,0.389
174.502,239.782,0.359
175.002,240.255,0.032
175.501,240.793,-0.362
176.001,241.29,-0.576
176.502,241.82,-0.146
177.002,242.3,-0.127
177.501,242.813,0.489
178.001,243.301,0.082
178.502,243.8,0.736
179.002,244.329,1.021
179.501,244.864,0.826
180.002,245.346,0.65
180.502,245.845,1.044
181.001,246.346,1.381
181.501,246.814,1.378
182.001,247.333,0.52
182.502,247.851,0.561
183.002,248.353,0.526
183.501,248.831,0.169
184.001,249.369,-0.444
184.502,249.851,-0.192
185.002,250.371,0.122
185.502,250.894,0.213
186.002,251.382,0.454
186.502,251.879,0.784
187.002,252.408,0.864
187.502,252.898,0.749
188.002,253.386,0.048
188.502,253.883,0.198
189.002,254.359,-0.197
189.502,254.878,-0.296
190.002,255.406,-0.284
190.501,255.883,-0.148
191.002,256.372,-0.22
191.502,256.885,-0.073
192.002,257.392,0.375
192.502,257.894,0.144
193.002,258.4,0.484
193.502,258.896,0.363
194.001,259.396,0.181
194.502,259.899,0.086
195.002,260.396,-0.017
195.501,260.907,0.064
196.001,261.413,-0.383
196.502,261.889,-0.212
197.002,262.41,0.371
197.502,262.891,0.353
198.002,263.387,-0.021
198.502,263.873,0.166
199.002,264.408,0.428
199.501,264.893,0.323
200.002,265.442,0.46
200.502,265.921,0.111
201.002,266.418,0.219
201.502,266.913,-0.158
202.002,267.429,-0.355
202.502,267.906,-0.548
203.002,268.42,-0.581
203.502,268.943,-0.521
204.002,269.42,-0.759
204.502,269.922,-0.828
205.002,270.441,-0.687
205.501,270.959,-0.811
206.002,271.436,-0.375
206.502,271.936,-0.707
207.002,272.436,-0.349
207.502,272.929,0.483
208.001,273.455,0.768
208.502,273.937,0.183
209.002,274.444,0.04
209.502,274.945,-0.188
210.002,275.395,-0.139
210.502,275.948,-0.285
211.002,276.44,-0.679
211.501,276.934,-0.576
212.002,277.422,-0.996
212.502,277.934,-0.477
213.001,278.431,-0.678
213.502,278.937,-0.04
214.002,279.445,0.122
214.502,279.941,-0.067
215.002,280.449,0.167
215.502,280.977,0.497
216.002,281.458,0.779
216.502,281.958,0.713
217.002,282.452,0.202
217.502,282.967,0.363
218.002,283.441,0.2
218.502,283.952,-0.238
219.002,284.471,-0.522
219.503,284.931,-0.617
220.002,285.452,-0.467
220.502,285.962,-0.082
221.002,286.458,-0.265
221.502,286.987,0.093
222.002,287.463,0.819
222.503,287.968,0.43
223.002,288.483,0.477
223.502,288.974,0.249
224.002,289.472,0.063
224.502,289.996,-0.101
225.002,290.465,-0.232
225.502,290.969,-0.504
226.002,291.474,-0.451
226.502,292.022,-0.572
227.002,292.47,-0.147
227.502,292.964,0.14
228.002,293.472,0.248
228.502,293.994,-0.159
229.003,294.506,0.326
229.503,294.977,0.33
230.002,295.48,0.099
230.502,295.975,0.316
231.002,296.472,0.13
231.503,296.994,0.187
232.002,297.478,-0.295
232.502,298.01,-0.349
233.003,298.507,0.069
233.502,298.983,-0.175
234.002,299.489,-0.19
234.502,299.962,0.244
235.002,300.509,0.371
235.502,300.972,0.303
236.002,301.498,0.153
236.502,301.999,0.456
237.002,302.484,0.833
237.502,302.979,0.57
238.002,303.508,0.332
238.502,303.995,0.943
239.002,304.492,-0.003
239.503,304.991,0.156
240.003,305.497,-0.139
240.503,305.971,0.094
241.002,306.49,0.266
241.502,307.012,0.155
242.002,307.491,0.149
242.502,308.02,-0.046
243.003,308.491,-0.106
243.503,308.981,0.177
244.002,309.5,-0.323
244.502,309.984,-0.189
245.002,310.485,0.053
245.502,311.011,0.175
246.003,311.499,0.783
246.502,311.988,0.836
247.002,312.485,0.577
247.502,312.99,0.55
248.002,313.477,0.505
248.502,313.96,0.401
249.002,314.493,0.67
249.503,315.003,0.775
250.003,315.505,0.703
250.502,315.974,0.365
251.002,316.51,1.034
251.503,316.979,1.007
252.003,317.517,1.418
252.503,317.982,0.895
253.003,318.473,0.668
253.502,318.985,0.532
254.002,319.496,0.377
254.502,319.994,0.382
255.002,320.495,0.313
255.502,321.014,-0.105
256.002,321.494,0.104
256.502,321.995,0.093
257.003,322.51,-0.106
257.503,323.014,-0.442
258.003,323.487,0.081
258.502,323.994,0.69
259.002,324.485,0.563
259.502,325.01,0.724
260.002,325.519,0.675
260.502,326.004,0.989
261.002,326.513,0.964
261.502,326.982,-0.01
262.003,327.512,0.36
262.503,327.972,-0.011
263.002,328.528,-0.501
263.503,328.999,-0.172
264.003,329.507,-0.14
264.502,329.99,0.045
265.003,330.516,0.802
265.503,331.019,0.29
266.002,331.503,0.988
266.503,332.011,0.369
267.003,332.488,0.457
267.503,332.99,0.426
268.003,333.512,0.49
268.503,334.001,0.19
269.002,334.472,0.134
269.502,335.006,0.809
270.003,335.499,0.751
270.503,335.977,0.52
271.003,336.472,0.381
271.502,337.024,0.557
272.002,337.527,0.335
272.503,338.007,0.451
273.002,338.492,0.88
273.502,338.975,1.375
274.003,339.5,1.723
274.504,340.023,1.828
275.004,340.523,1.419
275.503,340.977,1.093
276.003,341.499,0.628
276.503,341.998,0.47
277.003,342.487,0.036
277.503,342.997,0.053
278.003,343.516,0.373
278.503,344.01,0.734
279.003,344.512,1.126
279.503,345.015,1.22
280.003,345.518,1.74
280.503,346.002,1.945
281.003,346.502,2.228
281.503,347.027,2.231
282.003,347.517,1.891
282.504,347.995,1.523
283.003,348.507,1.337
283.503,348.986,1.125
284.004,349.514,1.564
284.504,349.973,0.912
285.003,350.498,1.775
285.502,350.987,1.483
286.003,351.506,1.637
286.504,351.985,1.823
287.004,352.46,2.101
287.503,352.97,2.387
288.003,353.489,2.865
288.504,353.985,2.611
289.003,354.496,2.812
289.503,354.969,3.391
290.003,355.497,3.347
290.503,355.983,3.357
291.003,356.523,2.487
291.503,356.984,2.304
292.003,357.481,2.315
292.503,357.987,1.86
293.003,358.499,1.748
293.504,359.008,2.251
294.004,359.489,2.605
294.503,359.985,4.006
295.003,360.502,4.038
295.503,360.974,4.229
296.003,361.493,4.65
296.503,361.97,4.55
297.004,362.497,4.232
297.503,362.981,3.496
298.003,363.482,3.805
298.503,364.014,3.452
299.004,364.499,3.489
299.503,365.021,3.858
300.003,365.51,4.24
300.504,365.989,4.73
301.003,366.48,4.527
301.503,366.998,5.478
302.003,367.483,5.663
302.503,367.996,5.974
303.003,368.517,6.073
303.502,368.973,5.586
304.003,369.513,5.453
304.504,369.983,5.702
305.004,370.501,5.671
305.503,371.019,6.125
306.003,371.519,6.032
306.503,371.992,6.929
307.003,372.491,7.267
307.503,372.995,8.346
308.003,373.473,8.125
308.503,374.023,7.951
309.004,374.516,7.904
309.504,375.005,8.007
310.003,375.497,7.824
310.503,376.007,8.363
311.003,376.509,8.756
311.503,376.986,8.935
312.004,377.48,9.504
312.504,377.987,10.152
313.003,378.461,10.394
313.503,378.992,10.404
314.003,379.481,10.656
314.503,380.016,10.625
315.003,380.499,11.167
315.503,380.976,11.472
316.003,381.467,12.183
316.503,381.995,12.75
317.003,382.504,13.825
317.503,382.982,14.186
318.003,383.496,15.857
318.503,384.02,17.06
319.003,384.492,18.429
319.503,385.002,19.84
320.003,385.489,21.937
320.503,385.986,22.827
321.003,386.488,23.947
321.503,386.988,24.459
322.003,387.498,25.786
322.504,388.009,26.309
323.004,388.468,27.973
323.503,388.982,29.586
324.003,389.54,31.374
324.503,390.014,32.907
325.004,390.515,34.847
325.504,391.004,37.246
326.003,391.464,39.981
326.503,391.989,42.815
327.003,392.49,45.747
327.504,393.004,48.605
328.003,393.514,52.645
328.503,393.979,56.377
329.003,394.48,60.005
329.503,394.997,62.572
330.003,395.517,65.3
330.504,395.996,68.451
331.004,396.477,71.765
331.504,396.957,75.451
332.003,397.486,79.136
332.503,397.983,82.759
333.003,398.475,86.777
333.503,398.995,88.768
334.003,399.508,88.809
334.504,399.992,86.6
335.004,400.488,83.278
335.503,401.001,81.059
336.003,401.512,79.836
336.503,402.005,81.438
337.004,402.508,84.75
337.503,403.003,90.806
338.003,403.524,99.944
338.503,404.009,111.785
339.003,404.522,124.268
339.503,405.019,137.94
340.003,405.517,150.635
340.503,406.001,162.587
341.003,406.523,171.101
341.504,407.003,175.539
342.004,407.468,175.851
342.503,407.989,172.328
343.004,408.511,169.08
343.503,409.001,167.663
344.003,409.484,170.436
344.503,410.001,176.964
345.004,410.499,186.396
345.504,410.977,196.051
346.004,411.479,208.181
346.503,411.973,220.927
347.003,412.471,233.419
347.503,412.986,243.886
348.004,413.49,249.588
348.504,413.966,251.324
349.004,414.502,252.794
349.503,414.995,256.794
350.003,415.485,265.13
350.504,416.016,278.968
351.004,416.499,294.938
351.504,416.983,310.793
352.004,417.487,322.904
352.504,418.02,330.531
353.004,418.445,335.209
353.504,418.974,344.061
354.003,419.443,360.753
354.504,419.97,382.214
355.004,420.455,398.426
355.504,420.938,406.082
356.004,421.44,412.885
356.504,421.936,424.446
357.004,422.418,446.105
357.504,422.927,473.521
358.004,423.439,499.435
358.504,423.966,518.129
359.003,424.453,531.074
359.504,424.919,540.524
360.004,425.416,551.497
360.503,425.904,567.598
361.003,426.409,593.648
361.503,426.896,620.622
362.004,427.367,641.897
362.504,427.872,660.753
363.004,428.377,682.679
363.504,428.834,707.588
364.005,429.405,729.519
364.504,429.83,749.784
365.003,430.324,773.5
365.503,430.846,794.875
366.004,431.356,812.854
366.504,431.824,829.684
367.004,432.275,852.199
367.504,432.807,874.407
368.003,433.29,897.974
368.504,433.788,924.284
369.004,434.285,948.529
369.505,434.77,971.652
370.005,435.251,990.563
370.505,435.741,1009.49
371.004,436.243,1026.699
371.504,436.688,1044.73
372.004,437.217,1064.381
372.503,437.683,1084.651
373.003,438.214,1103.567
373.504,438.664,1121.869
374.004,439.157,1139.373
374.504,439.643,1155.972
375.004,440.184,1169.44
375.505,440.636,1180.34
376.005,441.14,1187.786
376.504,441.644,1192.956
377.004,442.087,1195.206
377.503,442.539,1194.414
378.003,443.083,1192.815
378.504,443.653,1189.597
379.004,444.076,1185.293
379.504,444.565,1179.876
380.004,445.071,1173.591
380.504,445.583,1166.758
381.005,446.024,1159.835
381.505,446.586,1152.697
382.005,447.082,1142.212
382.504,447.542,1132.244
383.004,448.031,1121.101
383.504,448.517,1107.384
384.005,448.987,1090.386
384.505,449.541,1072.181
385.005,450.024,1051.119
385.505,450.551,1028.423
386.005,451.007,1003.679
386.504,451.499,977.49
387.004,451.967,949.252
387.504,452.463,919.346
388.004,452.966,889.191
388.504,453.427,856.732
389.004,453.952,823.525
389.504,454.455,787.921
390.005,454.969,751.945
390.505,455.46,714.821
391.004,455.978,676.758
391.504,456.469,640.352
392.004,456.991,601.634
392.504,457.505,564.012
393.005,457.972,526.068
393.505,458.524,488.665
394.004,459.009,451.708
394.504,459.518,414.704
395.004,460.038,379.234
395.505,460.605,346.102
396.005,461.015,314.219
396.505,461.514,284.002
397.004,462.106,256.35
397.504,462.632,230.1
398.005,463.129,203.383
398.505,463.705,179.572
399.005,464.161,156.017
399.505,464.683,134.815
400.005,465.177,116.724
400.505,465.626,98.12
401.005,466.187,84.25
401.504,466.699,71.302
402.005,467.249,59.584
402.505,467.75,49.302
403.005,468.306,39.477
403.504,468.767,31.228
404.005,469.23,24.329
404.505,469.756,18.542
405.004,470.247,14.01
405.504,470.829,10.167
406.004,471.284,6.634
406.504,471.785,3.784
407.004,472.302,1.313
407.505,472.802,-1.611
408.005,473.32,-3.453
408.504,473.824,-6.378
409.004,474.354,-8.07
409.505,474.818,-9.712
410.005,475.33,-10.801
410.505,475.818,-11.648
411.005,476.336,-11.559
411.505,476.925,-9.933
412.005,477.297,-7.901
412.504,477.899,-5.992
413.005,478.328,-6.405
413.504,478.836,-5.179
414.004,479.364,-4.843
414.504,479.784,-4.958
415.004,480.307,-5.556
415.504,480.796,-3.632
416.004,481.305,-4.54
416.505,481.793,-3.93
417.005,482.336,-4.221
417.504,482.813,-4.227
418.004,483.288,-4.606
418.504,483.825,-4.335
419.004,484.326,-4.159
419.504,484.842,-3.51
420.004,485.33,-3.106
420.504,485.837,-2.564
421.004,486.318,-2.183
421.504,486.816,-1.406
422.004,487.389,-1.187
422.504,487.767,-1.228
423.004,488.331,-0.72
423.504,488.882,-1.236
424.005,489.36,-1.18
424.506,489.853,-0.849
425.005,490.289,-2.57
425.504,490.815,-1.456
426.004,491.325,0.158
426.505,491.852,-1.077
427.004,492.266,-0.492
427.504,492.815,-1.032
428.005,493.322,0.622
428.505,493.773,-0.815
429.005,494.26,-2.521
429.505,494.837,-1.302
430.004,495.292,-1.188
430.504,495.812,-1.505
431.005,496.261,-1.344
431.504,496.781,-1.462
432.005,497.277,-2.872
432.505,497.79,-2.14
433.005,498.296,-2.161
433.504,498.78,-2.951
434.005,499.299,-2.298
434.505,499.791,-2.738
435.004,500.293,-2.618
435.505,500.796,-2.14
436.005,501.31,-2.252
436.505,501.755,-2.169
437.004,502.27,-2.523
437.505,502.747,-3.093
438.005,503.238,-3.155
438.504,503.807,-3.304
439.004,504.194,-3.417
439.505,504.761,-3.255
440.005,505.338,-3.177
440.505,505.741,-3.028
441.005,506.272,-2.779
441.506,506.738,-2.11
442.005,507.357,-2.552
442.505,507.752,-2.567
443.005,508.201,-2.325
443.504,508.763,-2.223
444.004,509.234,-2.293
444.504,509.765,-2.924
445.005,510.259,-2.352
445.505,510.758,-2.607
446.004,511.191,-3.029
446.504,511.757,-3.377
447.004,512.242,-2.743
447.505,512.707,-2.979
448.005,513.281,-2.912
448.505,513.705,-2.744
449.005,514.246,-2.887
449.505,514.735,-2.552
450.005,515.231,-2.868
450.504,515.731,-2.859
451.005,516.242,-2.937
451.505,516.763,-3.424
452.005,517.245,-3.043
452.504,517.771,-3.231
453.005,518.226,-3.249
453.505,518.742,-2.969
454.005,519.227,-2.87
454.505,519.743,-2.588
455.005,520.24,-2.714
455.505,520.779,-2.584
456.005,521.214,-2.726
456.505,521.737,-3.007
457.005,522.228,-3.142
457.505,522.721,-2.524
458.005,523.226,-2.829
458.505,523.773,-2.634
459.005,524.224,-2.522
459.505,524.739,-2.391
460.005,525.261,-3.212
460.505,525.744,-3.393
461.005,526.246,-2.791
461.505,526.736,-2.814
462.004,527.25,-2.937
462.504,527.725,-2.854
463.004,528.215,-3.249
463.505,528.735,-2.31
464.005,529.244,-2.367
464.504,529.728,-2.779
465.005,530.269,-2.554
465.505,530.757,-2.999
466.005,531.254,-3.188
466.505,531.712,-3.17
467.005,532.214,-3.072
467.504,532.732,-2.882
468.005,533.241,-3.223
468.505,533.726,-2.718
469.005,534.242,-2.678
469.504,534.72,-2.867
470.005,535.238,-3.032
470.505,535.749,-2.669
471.005,536.242,-2.872
471.505,536.754,-2.655
472.006,537.242,-2.82
472.505,537.728,-2.798
473.005,538.216,-2.486
473.505,538.746,-2.748
474.005,539.234,-3.029
474.505,539.712,-3.11
475.005,540.216,0
475.505,540.733,0
476.005,541.23,0
476.505,541.744,0
477.004,542.234,0
477.505,542.711,0
478.005,543.219,0
478.505,543.707,0
479.005,544.225,0
479.505,544.758,0
480.005,545.248,0
480.506,545.753,0
481.005,546.245,0
481.506,546.741,0
482.006,547.236,0
482.505,547.713,0
483.005,548.257,0
483.505,548.709,0
484.005,549.234,0
484.506,549.731,0
485.006,550.21,0
485.505,550.741,0
486.005,551.215,0
486.505,551.725,0
487.005,552.216,0
487.505,552.737,0
488.005,553.242,0
488.505,553.701,0
