Time (s),Temperature (C),HRR (W/g)
76.001,139.18,0.539
76.501,139.737,0.547
77.001,140.235,0.071
77.501,140.781,0.411
78.001,141.289,0.286
78.501,141.788,0.405
79.001,142.345,0.514
79.501,142.841,-0.047
80.001,143.381,0.446
80.501,143.917,0.565
81.001,144.401,0.451
81.501,144.925,0.289
82,145.437,0.361
82.501,145.984,0.212
83.002,146.509,0.247
83.501,147.039,0.54
84.001,147.566,0.244
84.5,148.073,0.591
85.001,148.597,0.179
85.501,149.084,-0.008
86.001,149.599,0.138
86.501,150.135,0.549
87,150.653,0.411
87.5,151.177,0.368
88,151.69,0.494
88.5,152.219,0.377
89,152.704,0.904
89.5,153.248,0.556
90.001,153.761,0.099
90.501,154.266,-0.096
91.001,154.816,0.05
91.501,155.307,-0.042
92.001,155.814,0.162
92.5,156.324,0.04
93,156.871,-0.124
93.5,157.366,-0.426
94,157.9,0.03
94.5,158.375,0.027
95.001,158.89,0.144
95.501,159.462,0.434
96.001,159.953,0.041
96.501,160.469,0.158
97.001,160.969,0.021
97.501,161.479,0.001
98.001,162.011,0.467
98.502,162.498,0.232
99.001,163.006,0.516
99.501,163.543,0.658
100.001,164.07,0.481
100.501,164.566,0.391
101.001,165.091,1.009
101.501,165.618,0.546
102.001,166.093,0.02
102.501,166.636,0.041
103.001,167.091,0.184
103.5,167.624,-0.215
104.001,168.139,-0.636
104.502,168.683,-0.246
105.001,169.163,-0.351
105.501,169.689,-0.111
106.002,170.205,0.093
106.502,170.678,-0.293
107.002,171.202,0.07
107.501,171.719,0.343
108.001,172.215,0.534
108.501,172.777,-0.022
109.001,173.263,-0.115
109.501,173.799,0.08
110.001,174.304,-0.075
110.501,174.827,-0.055
111.001,175.307,0.332
111.501,175.821,0.198
112.001,176.361,0.332
112.501,176.826,0.315
113.001,177.372,0.358
113.501,177.892,-0.067
114.001,178.408,0.296
114.501,178.928,0.02
115.001,179.4,0.184
115.501,179.944,0.33
116.002,180.457,-0.28
116.502,180.991,0.26
117.002,181.468,-0.128
117.502,181.985,-0.047
118.001,182.494,-0.432
118.501,182.974,-0.401
119.001,183.544,-0.346
119.501,184.007,-0.251
120.001,184.53,-0.203
120.501,185.04,0.018
121.001,185.556,0.214
121.501,186.075,-0.021
122.001,186.555,0.057
122.501,187.111,0.362
123.001,187.577,0.363
123.501,188.081,0.535
124.001,188.639,0.306
124.501,189.145,0.351
125.002,189.649,0.301
125.502,190.142,-0.008
126.002,190.648,0.157
126.501,191.167,0.238
127.001,191.658,0.211
127.501,192.171,0.077
128.001,192.695,0.327
128.501,193.193,0.471
129.001,193.69,0.143
129.501,194.198,0.061
130.001,194.722,0.478
130.501,195.207,-0.081
131.001,195.716,0.301
131.501,196.251,0.089
132.001,196.733,0.037
132.501,197.27,0.05
133.002,197.782,-0.038
133.502,198.292,0.007
134.002,198.797,0.17
134.502,199.323,0.199
135.002,199.82,0.259
135.502,200.326,0.126
136.002,200.847,0.27
136.502,201.342,0.321
137.001,201.87,0.058
137.501,202.387,-0.04
138.001,202.878,0.107
138.501,203.379,0.133
139.002,203.909,-0.401
139.501,204.428,-0.394
140.002,204.926,0.1
140.502,205.439,-0.328
141.002,205.967,-0.318
141.502,206.464,0.087
142.002,206.942,-0.324
142.502,207.471,-0.085
143.001,207.989,0.062
143.501,208.465,-0.057
144.001,208.989,-0.059
144.501,209.485,0.045
145.002,210.024,0.278
145.502,210.516,0.212
146.002,211.012,-0.048
146.501,211.526,0.327
147.001,212.036,0.192
147.502,212.524,-0.294
148.002,213.03,-0.078
148.501,213.543,-0.143
149.001,214.063,-0.155
149.501,214.536,0.008
150.002,215.072,-0.338
150.502,215.576,0.101
151.002,216.103,-0.085
151.502,216.583,0.038
152.002,217.087,0.046
152.502,217.604,-0.366
153.002,218.119,-0.204
153.501,218.63,-0.216
154.002,219.127,-0.401
154.501,219.64,-0.571
155.002,220.135,-0.46
155.502,220.65,-0.251
156.001,221.135,-0.539
156.501,221.676,-0.603
157.002,222.185,-0.197
157.502,222.662,-0.176
158.002,223.164,-0.108
158.501,223.651,0.213
159.001,224.193,-0.261
159.501,224.706,-0.441
160.001,225.195,0.115
160.501,225.71,-0.241
161.002,226.215,-0.215
161.503,226.699,-0.301
162.002,227.19,-0.158
162.501,227.707,-0.023
163.002,228.195,-0.501
163.503,228.708,-0.622
164.003,229.234,-0.538
164.502,229.735,-0.47
165.001,230.225,-0.8
165.502,230.735,-0.246
166.002,231.21,-0.992
166.502,231.764,-0.945
167.002,232.26,-0.709
167.502,232.762,-0.547
168.002,233.276,-0.148
168.502,233.749,-0.121
169.002,234.307,0.049
169.501,234.782,0.013
170.002,235.256,0.084
170.502,235.786,0.18
171.002,236.299,-0.334
171.502,236.789,-0.631
172.002,237.28,-0.552
172.502,237.796,-0.159
173.002,238.324,-0.239
173.502,238.791,0.089
174.001,239.266,-0.173
174.502,239.799,-0.431
175.002,240.333,-0.064
175.502,240.784,-0.523
176.002,241.312,-0.266
176.502,241.822,-0.454
177.002,242.358,-0.201
177.503,242.85,0.069
178.003,243.346,-0.327
178.503,243.84,-0.386
179.003,244.341,-0.591
179.502,244.853,-0.466
180.002,245.345,-0.587
180.502,245.852,-0.502
181.001,246.39,-0.518
181.501,246.882,-0.369
182.002,247.39,-0.64
182.502,247.913,-0.277
183.002,248.407,-0.135
183.502,248.903,-0.404
184.002,249.398,-0.686
184.502,249.885,-0.512
185.002,250.406,-0.409
185.502,250.899,-0.371
186.003,251.384,-0.671
186.502,251.874,-0.458
187.002,252.396,-0.531
187.503,252.94,-0.457
188.002,253.421,-0.691
188.502,253.929,-0.689
189.002,254.413,-0.465
189.502,254.904,-0.517
190.003,255.426,-0.46
190.502,255.932,-0.325
191.002,256.444,-0.314
191.502,256.954,-0.288
192.003,257.467,-0.27
192.503,257.956,-0.301
193.002,258.438,-0.507
193.502,258.939,-0.607
194.002,259.475,-0.611
194.502,259.975,-0.791
195.002,260.461,-1.068
195.503,260.933,-0.783
196.003,261.463,-0.583
196.502,261.918,-0.724
197.002,262.453,-0.406
197.502,262.967,-0.208
198.002,263.448,-0.243
198.502,263.981,-0.375
199.002,264.436,-0.565
199.502,264.937,-0.558
200.002,265.477,-0.401
200.503,265.974,-0.329
201.002,266.475,-0.432
201.503,266.977,-0.362
202.002,267.489,-0.289
202.502,267.966,-0.456
203.002,268.47,-0.612
203.502,268.961,-0.306
204.003,269.458,-0.116
204.503,269.961,-0.34
205.002,270.465,-0.376
205.502,270.981,-0.192
206.002,271.497,-0.38
206.502,271.985,-0.605
207.002,272.479,-0.638
207.502,272.976,-0.963
208.002,273.473,-0.973
208.502,273.996,-0.689
209.002,274.488,-0.798
209.502,274.993,-0.617
210.002,275.533,-0.622
210.502,276.012,-0.584
211.002,276.537,-0.61
211.502,276.999,-0.101
212.003,277.481,-0.248
212.503,278.004,-0.19
213.003,278.534,-0.28
213.503,279.028,-0.139
214.003,279.524,-0.583
214.503,280.007,-0.559
215.003,280.536,-0.252
215.502,281.032,-0.45
216.003,281.507,-0.479
216.503,281.974,-0.537
217.003,282.525,-0.164
217.504,283.002,-0.547
218.003,283.505,-0.179
218.502,284.001,-0.274
219.002,284.505,-0.361
219.502,285.031,-0.099
220.002,285.527,-0.274
220.502,286.034,-0.126
221.002,286.546,-0.449
221.503,287.034,-0.734
222.002,287.564,-0.538
222.502,288.033,-0.264
223.002,288.535,-0.22
223.503,289.039,0.114
224.003,289.538,-0.077
224.503,290.038,0.107
225.002,290.536,0.03
225.502,291.036,0.059
226.002,291.524,-0.183
226.503,292.07,-0.121
227.003,292.534,-0.403
227.502,293.029,-0.518
228.002,293.555,-0.286
228.502,294.041,-0.622
229.002,294.544,-0.366
229.503,295.058,-0.636
230.002,295.583,-0.465
230.502,296.064,-0.769
231.003,296.555,-0.588
231.502,297.075,-0.264
232.002,297.607,-0.257
232.503,298.047,-0.017
233.002,298.575,0.164
233.502,299.111,-0.158
234.003,299.589,-0.039
234.503,300.079,-0.197
235.003,300.585,-0.455
235.503,301.081,-0.923
236.003,301.574,-0.706
236.503,302.089,-0.838
237.002,302.57,-0.455
237.503,303.069,-0.418
238.003,303.57,-0.287
238.503,304.065,-0.496
239.003,304.57,-0.574
239.503,305.047,-0.365
240.002,305.569,-0.038
240.503,306.065,-0.083
241.003,306.579,-0.147
241.502,307.079,-0.031
242.002,307.587,-0.129
242.502,308.084,-0.251
243.002,308.585,-0.023
243.503,309.091,0.073
244.003,309.571,0.065
244.502,310.104,0.5
245.002,310.599,0.176
245.502,311.084,0.049
246.002,311.585,0.056
246.503,312.096,0.175
247.003,312.581,0.177
247.503,313.103,-0.212
248.003,313.621,0.11
248.503,314.084,0.157
249.003,314.586,0.288
249.503,315.087,0.052
250.003,315.624,0.23
250.503,316.091,0.173
251.003,316.577,0.137
251.503,317.099,0.158
252.003,317.566,0.236
252.503,318.074,0.491
253.003,318.586,0.361
253.503,319.089,0.526
254.003,319.632,0.336
254.503,320.094,0.149
255.003,320.575,0.508
255.503,321.093,0.496
256.003,321.587,0.26
256.503,322.089,0.101
257.004,322.569,0.481
257.503,323.076,0.394
258.003,323.569,0.377
258.503,324.082,0.494
259.003,324.583,0.49
259.502,325.071,0.653
260.003,325.595,0.165
260.504,326.096,0.124
261.003,326.621,0.218
261.503,327.075,0.244
262.003,327.608,0.284
262.503,328.08,0.649
263.003,328.566,0.512
263.503,329.105,0.621
264.003,329.64,0.487
264.503,330.122,0.166
265.003,330.634,0.58
265.502,331.1,0.453
266.003,331.632,0.882
266.503,332.154,0.367
267.003,332.635,0.517
267.503,333.158,0.828
268.002,333.633,0.581
268.502,334.133,0.333
269.003,334.63,0.367
269.503,335.116,0.451
270.004,335.64,0.709
270.503,336.161,0.652
271.003,336.646,0.855
271.503,337.14,0.879
272.003,337.657,0.952
272.503,338.143,0.975
273.003,338.651,0.618
273.503,339.131,1.008
274.003,339.662,1.027
274.503,340.173,0.705
275.003,340.67,0.665
275.503,341.152,0.845
276.003,341.641,0.706
276.503,342.135,0.995
277.003,342.635,1.231
277.503,343.164,1.078
278.003,343.656,1.062
278.503,344.134,1.2
279.003,344.663,1.411
279.503,345.148,1.556
280.003,345.67,1.315
280.503,346.166,1.465
281.004,346.659,1.666
281.503,347.14,1.259
282.003,347.627,1.35
282.503,348.139,1.524
283.003,348.653,1.524
283.503,349.183,0.91
284.003,349.666,1.261
284.503,350.142,1.714
285.003,350.645,1.74
285.503,351.138,1.707
286.003,351.627,1.865
286.503,352.146,1.885
287.003,352.649,1.897
287.503,353.14,2.009
288.003,353.65,1.691
288.503,354.172,1.571
289.003,354.662,1.976
289.503,355.143,1.726
290.003,355.675,1.933
290.503,356.164,2.08
291.003,356.617,2.038
291.503,357.129,2.166
292.003,357.638,2.48
292.503,358.119,2.596
293.003,358.654,2.673
293.503,359.125,2.804
294.003,359.643,2.949
294.503,360.161,2.984
295.004,360.649,2.484
295.504,361.188,2.875
296.003,361.664,2.657
296.503,362.15,3.006
297.003,362.665,3.239
297.503,363.143,3.173
298.003,363.666,3.278
298.503,364.162,3.054
299.004,364.645,3.363
299.504,365.176,3.736
300.003,365.684,3.677
300.504,366.177,3.925
301.004,366.638,4.093
301.503,367.206,3.798
302.003,367.691,4.057
302.503,368.174,4.054
303.004,368.671,4.114
303.504,369.189,4.868
304.003,369.682,5.006
304.503,370.175,4.871
305.003,370.653,5.188
305.503,371.17,5.722
306.004,371.679,5.961
306.504,372.198,6.379
307.003,372.683,6.458
307.503,373.206,6.628
308.003,373.679,6.707
308.503,374.179,7.148
309.004,374.678,7.353
309.503,375.178,7.152
310.003,375.691,7.203
310.503,376.17,8.073
311.003,376.686,8.544
311.503,377.17,9.053
312.003,377.684,9.309
312.503,378.189,9.815
313.003,378.702,10.162
313.503,379.153,10.492
314.004,379.676,10.676
314.504,380.156,10.755
315.003,380.686,10.764
315.504,381.171,11.285
316.004,381.692,11.787
316.504,382.194,12.576
317.004,382.695,13.174
317.504,383.199,14.137
318.004,383.708,14.817
318.504,384.182,15.751
319.003,384.702,16.555
319.503,385.207,16.993
320.004,385.712,18.25
320.504,386.183,19.241
321.003,386.691,19.996
321.504,387.201,21.064
322.004,387.704,21.61
322.503,388.204,22.763
323.003,388.714,23.664
323.504,389.176,25.431
324.004,389.691,26.597
324.504,390.184,28.703
325.004,390.681,30.651
325.503,391.196,33.57
326.003,391.722,35.944
326.504,392.17,39.758
327.004,392.697,43.729
327.503,393.172,48.03
328.003,393.668,52.544
328.504,394.196,57.514
329.004,394.717,61.545
329.504,395.218,66.79
330.003,395.687,71.367
330.503,396.217,76.03
331.003,396.688,80.499
331.504,397.222,85.638
332.004,397.712,89.738
332.503,398.211,92.593
333.003,398.681,94.564
333.504,399.19,96.885
334.004,399.702,99.441
334.504,400.212,101.082
335.003,400.716,100.907
335.504,401.196,98.657
336.004,401.706,95.28
336.504,402.182,91.79
337.004,402.709,91.078
337.504,403.209,93.553
338.004,403.724,100.055
338.504,404.205,109.495
339.004,404.737,120.476
339.504,405.207,131.782
340.004,405.726,142.467
340.504,406.22,152.758
341.004,406.74,162.318
341.504,407.19,171.136
342.004,407.741,178.361
342.504,408.2,183.754
343.004,408.739,185.512
343.504,409.207,183.72
344.004,409.709,179.462
344.504,410.23,176.422
345.004,410.703,176.88
345.504,411.234,182.966
346.004,411.705,194.076
346.504,412.196,208.89
347.004,412.681,224.859
347.504,413.224,239.556
348.004,413.727,250.326
348.504,414.204,257.276
349.003,414.704,262.485
349.504,415.189,269.056
350.004,415.689,279.171
350.503,416.195,292.122
351.004,416.708,305.757
351.504,417.184,317.96
352.004,417.695,327.864
352.504,418.212,335.967
353.003,418.704,346.429
353.503,419.183,360.543
354.004,419.701,377.755
354.505,420.189,392.53
355.005,420.684,402.47
355.504,421.186,412.273
356.004,421.661,426.155
356.504,422.169,444.951
357.004,422.667,461.442
357.504,423.15,474.16
358.005,423.638,490.057
358.504,424.169,512.779
359.004,424.662,538.422
359.504,425.144,560.033
360.004,425.633,576.848
360.504,426.129,594.141
361.004,426.633,614.503
361.504,427.123,633.547
362.004,427.613,646.887
362.504,428.098,660.234
363.004,428.604,681.391
363.504,429.12,706.883
364.004,429.558,729.851
364.504,430.048,750.493
365.004,430.543,773.366
365.504,431.068,797.452
366.004,431.535,819.183
366.504,432.066,841.316
367.004,432.547,863.184
367.504,433.02,885.117
368.004,433.511,906.306
368.504,433.998,928.269
369.004,434.507,952.117
369.504,434.991,974.217
370.004,435.451,997.147
370.504,435.949,1019.747
371.004,436.436,1040.848
371.504,436.928,1060.564
372.005,437.437,1081.015
372.505,437.908,1100.259
373.004,438.392,1116.76
373.504,438.863,1131.59
374.004,439.379,1145.463
374.504,439.855,1157.978
375.005,440.362,1168.827
375.505,440.854,1178.226
376.004,441.341,1186.857
376.504,441.837,1194.589
377.004,442.327,1199.575
377.504,442.857,1202.626
378.004,443.321,1203.592
378.504,443.805,1202.629
379.005,444.294,1199.668
379.505,444.791,1195.946
380.004,445.262,1191.349
380.504,445.783,1185.462
381.005,446.289,1178.018
381.504,446.764,1170.271
382.004,447.238,1160.668
382.504,447.727,1149.448
383.005,448.231,1135.516
383.505,448.696,1118.592
384.004,449.215,1099.414
384.505,449.713,1078.532
385.005,450.171,1055.934
385.504,450.721,1032.002
386.005,451.204,1005.774
386.505,451.684,978.341
387.004,452.209,949.256
387.504,452.705,918.634
388.004,453.169,886.274
388.504,453.705,852.848
389.004,454.195,817.665
389.504,454.684,782.087
390.004,455.202,745.721
390.505,455.69,708.708
391.004,456.208,671.592
391.505,456.732,633.812
392.005,457.248,596.202
392.504,457.757,558.613
393.004,458.237,521.516
393.504,458.752,484.814
394.004,459.286,448.386
394.504,459.78,413.315
395.005,460.335,379.14
395.505,460.856,345.901
396.004,461.355,313.33
396.504,461.852,283.076
397.004,462.369,254.607
397.504,462.888,227.719
398.004,463.383,202.497
398.504,463.902,179.929
399.004,464.421,159.38
399.504,464.95,140.355
400.005,465.433,122.552
400.505,465.977,106.211
401.005,466.493,91.292
401.504,466.996,78.001
402.005,467.522,65.7
402.505,468.018,55.367
403.004,468.547,46.276
403.505,469.021,38.013
404.006,469.553,30.989
404.505,470.061,24.651
405.004,470.562,19.112
405.504,471.078,14.476
406.004,471.564,10.346
406.504,472.072,6.618
407.005,472.595,3.306
407.505,473.119,1.345
408.005,473.623,-0.295
408.504,474.124,-1.29
409.004,474.605,-1.382
409.505,475.09,-1.774
410.005,475.583,-1.728
410.504,476.087,-2.363
411.004,476.603,-2.746
411.504,477.093,-3.453
412.005,477.621,-3.599
412.505,478.097,-3.568
413.004,478.594,-3.131
413.504,479.087,-2.444
414.005,479.566,-1.932
414.505,480.094,-2.284
415.005,480.594,-2.08
415.505,481.063,-2.192
416.005,481.577,-1.7
416.504,482.077,-1.101
417.004,482.56,-1.053
417.505,483.042,-0.776
418.006,483.53,-0.599
418.505,484.013,-0.461
419.004,484.519,-0.819
419.505,485.017,-0.641
420.004,485.524,-0.738
420.505,486.01,-0.257
421.004,486.519,-0.437
421.504,487.028,-0.355
422.005,487.548,-0.52
422.505,488.03,-0.114
423.005,488.549,-0.568
423.505,489.02,-0.67
424.005,489.5,-0.692
424.505,489.995,-0.898
425.004,490.479,-0.96
425.505,491.006,-1.053
426.005,491.497,-0.997
426.505,491.98,-1.244
427.005,492.491,-1.448
427.505,493.002,-1.25
428.005,493.508,-1.711
428.504,494.011,-2.147
429.004,494.49,-2.006
429.504,494.983,-2.076
430.005,495.469,-2.756
430.505,495.991,-2.565
431.005,496.474,-2.718
431.505,496.959,-2.807
432.005,497.471,-2.675
432.505,497.994,-2.793
433.005,498.437,-2.982
433.505,498.973,-2.931
434.005,499.495,-2.997
434.505,499.959,-2.654
435.004,500.468,-2.639
435.505,500.965,-2.398
436.005,501.443,-2.352
436.506,501.953,-2.852
437.006,502.461,-2.621
437.506,502.932,-2.859
438.006,503.461,-2.615
438.505,503.938,-2.679
439.005,504.453,-2.491
439.505,504.991,-2.152
440.005,505.461,-2.281
440.506,505.955,-2.355
441.006,506.471,-2.32
441.505,506.937,-2.619
442.005,507.422,-2.576
442.505,507.91,-2.341
443.005,508.416,-2.297
443.506,508.949,-2.021
444.007,509.453,-2.41
444.506,509.939,-2.294
445.006,510.446,-2.461
445.506,510.969,-2.048
446.005,511.44,-2.004
446.505,511.969,-2.411
447.005,512.488,-2.387
447.505,512.985,-2.265
448.006,513.489,-2.052
448.506,514.006,-2.045
449.006,514.474,-1.92
449.505,514.954,-2.068
450.004,515.482,-2.138
450.506,515.972,-2.014
451.006,516.461,-1.839
451.506,516.952,-1.89
452.006,517.487,-2.041
452.505,518.006,-2.126
453.005,518.496,-2.109
453.506,518.961,-2.148
454.005,519.49,-2.302
454.505,519.972,-2.016
455.005,520.468,-2.256
455.506,520.987,-2.263
456.006,521.495,-2.283
456.506,522,-2.413
457.006,522.473,-2.357
457.505,523.007,-2.169
458.005,523.508,-2.385
458.505,524.001,-2.523
459.006,524.526,-2.37
459.505,524.997,-2.722
460.005,525.509,-2.353
460.505,525.976,-2.228
461.005,526.526,-1.936
461.505,527.001,-2.472
462.006,527.481,-2.39
462.506,528.003,-2.109
463.006,528.523,-2.398
463.505,529.002,-2.272
464.005,529.522,-2.191
464.506,530.011,-2.586
465.005,530.5,-2.571
465.505,531.016,-2.625
466.006,531.514,-2.778
466.507,532.019,-2.659
467.006,532.523,-2.415
467.505,533.046,-2.209
468.005,533.558,-2.102
468.506,534.043,-2.378
469.005,534.555,-2.499
469.505,535.053,-2.495
470.006,535.543,-2.769
470.506,536.04,-2.732
471.006,536.537,-2.648
471.506,537.054,-2.722
472.005,537.559,-2.543
472.506,538.037,-2.571
473.006,538.548,-2.782
473.505,539.024,-2.87
474.005,539.537,-2.888
474.506,540.023,-2.811
475.006,540.527,0
475.505,541.039,0
476.005,541.529,0
476.506,542.015,0
477.006,542.505,0
477.505,543.032,0
478.006,543.502,0
478.506,544.011,0
479.006,544.535,0
479.506,545.033,0
480.006,545.538,0
480.505,546.036,0
481.005,546.506,0
481.506,547.037,0
482.006,547.534,0
482.506,548.042,0
483.006,548.544,0
483.505,549.01,0
484.006,549.509,0
484.506,549.999,0
485.006,550.577,0
485.506,550.992,0
486.006,551.534,0
486.505,552.04,0
487.005,552.569,0
487.505,553.048,0
488.006,553.538,0
488.506,554.039,0
