Time (s),Temperature (C),HRR (W/g)
74.501,138.237,0.701
75.001,138.718,1.502
75.501,139.256,2.935
76.001,139.802,3.365
76.5,140.299,2.568
77.001,140.789,2.107
77.501,141.379,2.557
78,141.862,2.022
78.5,142.379,0.353
79,142.907,-0.589
79.501,143.447,-0.147
80.001,143.973,0.124
80.501,144.455,-0.352
81,144.968,-1.245
81.501,145.494,-0.96
82.001,145.994,-0.616
82.5,146.512,-0.513
83,147.024,0.35
83.5,147.586,0.574
84.001,148.081,1.342
84.5,148.584,1.434
85,149.106,2.906
85.5,149.632,2.593
86.001,150.137,2.149
86.501,150.67,1.664
87.001,151.188,1.054
87.501,151.73,0.185
88.001,152.216,-0.904
88.502,152.735,-0.413
89.001,153.268,0.099
89.501,153.784,0.152
90,154.265,0.826
90.501,154.809,0.522
91.001,155.325,0.673
91.501,155.843,0.716
92,156.34,0.207
92.5,156.882,0.108
93.001,157.363,0.248
93.501,157.878,0.376
94.001,158.385,1.906
94.501,158.941,1.813
95.001,159.442,1.606
95.501,159.928,2.054
96.001,160.461,2.411
96.501,160.983,2.488
97.001,161.504,0.408
97.5,161.975,0.238
98.001,162.494,-0.052
98.501,163.019,-0.234
99.001,163.509,-0.163
99.501,164.08,-0.18
100.001,164.586,1.732
100.501,165.062,1.611
101.001,165.584,1.622
101.501,166.093,1.71
102,166.616,1.229
102.501,167.111,1.134
103.001,167.61,0.078
103.501,168.111,-0.287
104.001,168.617,-1.066
104.501,169.142,-1.112
105.001,169.657,-0.771
105.501,170.167,-1.263
106.001,170.694,-0.637
106.501,171.204,0.089
107.001,171.695,0.375
107.5,172.206,1.241
108,172.721,1.556
108.501,173.248,0.801
109.001,173.707,0.634
109.501,174.247,0.604
110.001,174.741,-0.348
110.501,175.253,-0.793
111.001,175.773,0.386
111.501,176.269,0.588
112.001,176.789,0.341
112.501,177.319,0.96
113.001,177.835,1.514
113.501,178.322,1.113
114.001,178.843,-1.145
114.501,179.307,-0.641
115.001,179.883,-0.195
115.501,180.38,-0.721
116.001,180.849,-0.337
116.501,181.382,-0.087
117.001,181.854,0.727
117.501,182.398,0.52
118.001,182.878,1.222
118.502,183.4,1.835
119.001,183.896,0.673
119.501,184.433,0.863
120.001,184.892,-0.021
120.5,185.435,-0.539
121,185.965,-1.264
121.501,186.445,-1.513
122.001,186.966,-1.041
122.501,187.469,-0.394
123.001,188.016,-0.417
123.501,188.505,0.379
124.001,189.061,1.696
124.501,189.523,2.187
125.001,190.024,1.681
125.501,190.547,1.368
126.001,191.04,1.813
126.501,191.554,0.646
127.001,192.067,-0.105
127.501,192.562,0.457
128.001,193.068,1.174
128.501,193.581,0.747
129.001,194.104,-0.23
129.501,194.615,-0.051
130.001,195.118,0.636
130.501,195.612,-0.868
131.001,196.111,-1.48
131.501,196.643,-0.664
132.001,197.157,0.154
132.501,197.628,-0.163
133.002,198.166,-0.189
133.502,198.656,-0.233
134.001,199.156,0.125
134.501,199.688,0.854
135.001,200.192,-0.325
135.501,200.686,-0.334
136.001,201.214,0.209
136.501,201.73,0.538
137.002,202.261,0.416
137.502,202.741,0.187
138.001,203.241,0.254
138.501,203.769,0.435
139.002,204.257,-0.073
139.501,204.765,-0.03
140.001,205.252,-0.107
140.501,205.769,-0.262
141.001,206.262,0.545
141.501,206.757,0.17
142.001,207.278,0.522
142.502,207.813,0.977
143.002,208.284,1.942
143.501,208.782,1.854
144.001,209.304,1.685
144.502,209.813,1.4
145.002,210.343,1.385
145.501,210.848,1.021
146.001,211.35,-0.009
146.501,211.844,-0.293
147.001,212.36,-0.339
147.502,212.858,0.307
148.002,213.349,-0.213
148.501,213.878,-0.202
149.001,214.397,0.421
149.502,214.869,0.133
150.002,215.394,0.489
150.501,215.925,0.701
151.001,216.39,1.243
151.502,216.925,1.291
152.002,217.419,1.319
152.501,217.917,0.881
153.001,218.397,1.54
153.501,218.918,1.542
154.002,219.441,1.032
154.502,219.922,0.725
155.001,220.442,1.161
155.501,220.973,0.136
156.002,221.463,-0.257
156.502,222.001,-0.454
157.001,222.49,-0.937
157.501,222.977,-0.874
158.002,223.501,-0.513
158.501,223.986,-0.791
159.001,224.468,-1.479
159.502,224.964,-0.678
160.002,225.494,-0.12
160.501,226.021,0.046
161.002,226.492,-0.238
161.502,226.987,0.707
162.001,227.496,2.158
162.502,228.021,2.004
163.002,228.53,0.968
163.501,229.029,0.747
164.001,229.539,0.824
164.501,230.029,0.056
165.002,230.518,-1.181
165.502,231.014,-0.772
166.002,231.538,0.002
166.501,232.074,-0.642
167.001,232.56,-1.526
167.502,233.054,-1.09
168.001,233.567,-0.003
168.502,234.075,-0.017
169.002,234.604,-0.092
169.501,235.061,-0.079
170.002,235.602,0.747
170.502,236.09,-0.031
171.002,236.608,-0.213
171.502,237.077,-0.248
172.002,237.586,-0.369
172.501,238.096,-0.408
173.002,238.565,-0.026
173.502,239.097,0.827
174.002,239.626,1.408
174.502,240.098,0.991
175.002,240.603,0.853
175.502,241.119,-0.018
176.001,241.638,-0.352
176.502,242.14,-1.007
177.002,242.61,-2.004
177.501,243.153,-2.201
178.001,243.609,-2.036
178.501,244.128,-1.171
179.001,244.653,-0.322
179.501,245.14,0.372
180.002,245.652,1.363
180.502,246.148,1.198
181.002,246.643,-0.431
181.502,247.165,-1.645
182.002,247.636,-2.019
182.502,248.143,-1.764
183.002,248.639,-2.721
183.502,249.144,-0.867
184.002,249.651,1.014
184.502,250.162,2.296
185.002,250.702,2.188
185.501,251.172,1.314
186.001,251.671,1.805
186.501,252.191,0.92
187.002,252.686,-1.425
187.502,253.177,-1.657
188.002,253.706,-1.464
188.502,254.173,-0.414
189.001,254.692,-0.444
189.501,255.191,-0.364
190.002,255.682,0.19
190.502,256.229,-0.3
191.002,256.731,-0.773
191.501,257.202,0.084
192.001,257.714,-0.121
192.502,258.216,-1.013
193.002,258.713,-0.85
193.502,259.23,-0.868
194.002,259.729,-0.179
194.502,260.223,-0.917
195.001,260.699,-1.515
195.502,261.239,-1.031
196.002,261.727,0.022
196.502,262.224,0.338
197.002,262.728,0.466
197.502,263.212,0.042
198.002,263.713,-0.32
198.502,264.219,-0.37
199.001,264.717,-0.748
199.501,265.226,-0.625
200.002,265.716,-0.483
200.502,266.226,-0.17
201.002,266.725,-0.169
201.502,267.221,0.863
202.002,267.739,0.898
202.502,268.226,0.22
203.002,268.749,-0.157
203.502,269.227,-0.132
204.002,269.714,-0.03
204.502,270.24,-0.666
205.002,270.746,-0.76
205.502,271.218,-0.247
206.001,271.725,0.279
206.502,272.227,-0.429
207.002,272.755,-0.868
207.502,273.265,-0.835
208.002,273.726,0.133
208.502,274.247,-0.542
209.002,274.735,-0.905
209.502,275.267,-0.605
210.002,275.717,-0.051
210.502,276.288,-0.331
211.002,276.724,-0.553
211.502,277.233,-0.141
212.001,277.758,0.024
212.502,278.251,0.15
213.002,278.742,-0.081
213.502,279.248,-0.302
214.002,279.743,0.07
214.503,280.24,0.481
215.002,280.738,-0.064
215.502,281.25,0.262
216.002,281.792,-0.117
216.502,282.255,-0.279
217.002,282.759,-0.71
217.502,283.25,-0.22
218.002,283.743,0.288
218.502,284.274,-0.064
219.001,284.768,0.136
219.502,285.258,0.055
220.002,285.731,0.502
220.502,286.253,0.719
221.002,286.744,0.753
221.502,287.263,0.125
222.002,287.746,0.261
222.502,288.272,0.276
223.002,288.759,0.279
223.502,289.26,-0.009
224.002,289.769,-0.216
224.502,290.289,-0.265
225.002,290.758,0.022
225.502,291.276,-0.502
226.003,291.803,-0.694
226.502,292.289,-0.704
227.002,292.761,1.278
227.502,293.279,0.564
228.002,293.793,0.671
228.502,294.287,0.824
229.002,294.785,1.262
229.502,295.305,0.427
230.002,295.787,-0.861
230.503,296.308,-0.712
231.002,296.784,-0.315
231.502,297.307,-0.572
232.002,297.803,-0.39
232.502,298.266,0.635
233.003,298.801,1.676
233.503,299.307,1.365
234.003,299.792,0.398
234.502,300.302,0.41
235.002,300.794,0.862
235.503,301.318,0.785
236.003,301.794,0.318
236.503,302.298,0.664
237.002,302.802,0.465
237.503,303.292,1.188
238.003,303.791,1.681
238.502,304.279,0.743
239.002,304.783,0.026
239.503,305.285,0.449
240.002,305.781,0.921
240.502,306.302,0.668
241.003,306.778,0.698
241.502,307.286,0.699
242.002,307.772,1.05
242.502,308.301,0.868
243.002,308.782,-0.201
243.502,309.277,-0.257
244.003,309.779,-0.248
244.503,310.296,0.145
245.002,310.8,0.721
245.502,311.325,0.671
246.003,311.822,0.591
246.503,312.318,0.831
247.002,312.831,0.952
247.503,313.354,-0.132
248.002,313.819,0.573
248.502,314.329,0.993
249.002,314.817,0.636
249.502,315.309,0.401
250.002,315.798,0.839
250.502,316.331,1.486
251.002,316.833,0.56
251.502,317.313,0.39
252.002,317.827,0.778
252.503,318.295,0.462
253.003,318.815,0.237
253.502,319.334,-0.14
254.002,319.78,0.113
254.503,320.294,-0.093
255.003,320.78,-0.195
255.503,321.309,0.219
256.003,321.753,-0.072
256.503,322.303,0.225
257.002,322.808,0.426
257.502,323.302,0.107
258.003,323.793,0.149
258.502,324.338,0.064
259.002,324.828,0.737
259.502,325.342,0.339
260.003,325.803,-0.383
260.502,326.344,0.052
261.002,326.803,0.159
261.502,327.32,0.084
262.002,327.831,0.076
262.503,328.329,1
263.002,328.835,0.927
263.502,329.352,0.913
264.002,329.871,1.263
264.502,330.34,1.183
265.002,330.832,0.3
265.502,331.351,-0.593
266.002,331.84,-0.253
266.503,332.344,0.699
267.003,332.835,0.867
267.503,333.306,0.585
268.003,333.83,1.67
268.503,334.323,2.184
269.003,334.833,2.959
269.502,335.306,2.519
270.002,335.799,2.422
270.502,336.291,2.415
271.002,336.825,0.891
271.503,337.31,-0.236
272.003,337.841,-1.119
272.503,338.331,-1.02
273.003,338.812,-0.404
273.503,339.295,-0.438
274.003,339.821,0.925
274.503,340.35,2.035
275.002,340.85,2.445
275.503,341.297,2.09
276.003,341.795,1.594
276.503,342.311,2.425
277.003,342.828,2.44
277.503,343.302,1.64
278.003,343.838,1.608
278.502,344.302,1.403
279.002,344.807,1.959
279.502,345.315,1.046
280.002,345.802,0.351
280.503,346.328,0.861
281.003,346.829,0.439
281.503,347.328,1.11
282.003,347.867,1.285
282.502,348.311,1.512
283.003,348.835,2.596
283.503,349.34,2.821
284.003,349.846,4.08
284.503,350.33,3.803
285.003,350.851,2.944
285.503,351.306,2.135
286.003,351.837,1.516
286.503,352.339,1.154
287.003,352.82,-0.56
287.503,353.322,0.604
288.003,353.829,1.648
288.503,354.338,3.025
289.003,354.83,3.982
289.503,355.32,4.077
290.003,355.817,4.107
290.503,356.324,4.304
291.003,356.843,5.806
291.503,357.334,4.614
292.003,357.843,3.351
292.503,358.368,3.038
293.003,358.852,3.246
293.503,359.356,2.94
294.003,359.827,0.82
294.503,360.321,2.028
295.003,360.853,3.158
295.503,361.353,2.949
296.003,361.841,2.882
296.503,362.33,2.278
297.004,362.846,2.648
297.504,363.362,3.374
298.003,363.859,3.704
298.502,364.338,3.844
299.002,364.859,3.937
299.503,365.328,4.697
300.003,365.845,5.558
300.503,366.355,5.001
301.003,366.839,4.936
301.504,367.342,5.55
302.003,367.827,5.707
302.502,368.373,4.732
303.003,368.853,4.194
303.504,369.363,4.627
304.003,369.855,5.073
304.503,370.324,7.251
305.003,370.832,7.176
305.503,371.342,8.075
306.003,371.834,8.508
306.503,372.355,9.483
307.003,372.867,9.055
307.503,373.313,8.491
308.004,373.842,8.404
308.504,374.361,9.325
309.003,374.849,9.1
309.503,375.376,8.986
310.003,375.875,10.247
310.503,376.336,10.858
311.003,376.838,11.42
311.503,377.349,11.903
312.003,377.842,13.368
312.503,378.33,14.787
313.003,378.861,14.786
313.503,379.374,15.279
314.003,379.866,16.738
314.503,380.341,17.273
315.003,380.837,18.399
315.503,381.353,19.103
316.004,381.862,19.872
316.503,382.355,20.836
317.003,382.866,21.074
317.503,383.359,22.442
318.003,383.832,22.423
318.503,384.348,22.353
319.003,384.86,23.406
319.503,385.323,25.127
320.004,385.866,26.49
320.504,386.347,29.337
321.003,386.843,31.91
321.503,387.338,34.302
322.003,387.833,36.284
322.503,388.372,38.623
323.004,388.864,41.158
323.503,389.358,41.609
324.003,389.837,43.032
324.503,390.343,44.995
325.003,390.827,48.244
325.503,391.345,51.436
326.004,391.823,54.824
326.504,392.337,59.768
327.004,392.83,65.508
327.504,393.351,70.547
328.004,393.859,73.404
328.504,394.348,75.896
329.004,394.863,78.535
329.503,395.328,81.167
330.003,395.836,82.199
330.503,396.358,83.6
331.003,396.838,85.554
331.504,397.358,87.228
332.004,397.851,88.658
332.503,398.359,89.138
333.003,398.857,90.144
333.503,399.348,90.471
334.004,399.839,88.847
334.505,400.331,85.159
335.004,400.839,80.941
335.503,401.351,78.848
336.003,401.823,78.973
336.504,402.326,82.614
337.003,402.803,88.992
337.504,403.324,98.267
338.005,403.835,108.496
338.504,404.323,118.858
339.004,404.834,129.915
339.503,405.343,140.847
340.004,405.851,152.259
340.504,406.336,162.422
341.004,406.844,172.182
341.504,407.363,181.392
342.003,407.842,185.655
342.504,408.348,183.509
343.004,408.849,176.012
343.504,409.349,169.144
344.004,409.817,166.992
344.504,410.32,171.024
345.003,410.867,181.286
345.504,411.318,194.303
346.005,411.851,210.987
346.505,412.336,229.34
347.004,412.822,248.878
347.503,413.316,266.963
348.004,413.839,278.793
348.504,414.329,286.187
349.003,414.854,293.265
349.503,415.359,302.696
350.004,415.843,312.279
350.504,416.344,317.009
351.004,416.848,321.091
351.504,417.318,329.145
352.004,417.828,339.269
352.504,418.279,349.621
353.004,418.798,361.507
353.503,419.309,376.681
354.004,419.786,394.012
354.504,420.299,412.046
355.003,420.782,428.218
355.504,421.268,441.902
356.003,421.782,454.428
356.503,422.278,469.761
357.003,422.798,485.643
357.503,423.263,500.931
358.004,423.768,522.287
358.504,424.254,544.171
359.003,424.764,562.483
359.504,425.276,577.17
360.004,425.781,594.548
360.504,426.252,613.074
361.004,426.757,634.704
361.504,427.253,655.193
362.004,427.726,672.996
362.504,428.227,687.812
363.004,428.731,704.314
363.503,429.238,725.91
364.004,429.712,749.975
364.504,430.181,772.976
365.004,430.716,797.181
365.505,431.218,820.508
366.004,431.695,841.546
366.504,432.188,865.265
367.004,432.705,890.987
367.504,433.178,911.896
368.004,433.653,925.613
368.504,434.145,939.965
369.004,434.658,956.068
369.504,435.141,975.033
370.004,435.636,994.339
370.504,436.128,1012.809
371.004,436.616,1030.94
371.504,437.109,1047.704
372.004,437.624,1062.623
372.503,438.078,1075.098
373.003,438.566,1087.766
373.504,439.066,1100.458
374.005,439.582,1112.414
374.505,440.048,1123.557
375.005,440.542,1132.577
375.504,441.019,1140.548
376.004,441.532,1146.75
376.503,442.004,1151.153
377.004,442.501,1154.252
377.504,442.997,1154.581
378.004,443.516,1153.603
378.504,443.988,1152.672
379.004,444.471,1149.71
379.504,444.985,1145.181
380.004,445.457,1137.908
380.505,445.936,1128.388
381.005,446.443,1116.623
381.504,446.978,1103.405
382.004,447.456,1089.814
382.504,447.952,1075.957
383.004,448.446,1061.422
383.504,448.945,1045.585
384.004,449.453,1031.024
384.504,449.953,1013.914
385.004,450.45,995.668
385.504,450.974,975.706
386.004,451.461,953.636
386.504,451.928,930.395
387.004,452.445,904.98
387.505,452.931,878.398
388.005,453.46,850.367
388.504,453.939,821.032
389.004,454.42,789.9
389.504,454.927,757.438
390.004,455.426,723.678
390.505,455.921,688.915
391.004,456.426,653.324
391.504,456.948,616.496
392.004,457.451,580.465
392.504,457.933,543.344
393.004,458.457,507.285
393.504,458.957,471.124
394.004,459.483,435.505
394.504,460,401.439
395.005,460.519,367.534
395.504,461.012,334.85
396.004,461.543,302.639
396.504,462.029,273.756
397.004,462.541,245.87
397.504,463.081,218.907
398.004,463.581,193.671
398.504,464.082,170.609
399.004,464.609,150.481
399.504,465.12,133.279
400.004,465.632,114.245
400.504,466.19,95.615
401.004,466.677,80.22
401.504,467.172,66.439
402.005,467.689,53.905
402.505,468.202,40.822
403.005,468.718,33.058
403.504,469.214,27.289
404.004,469.748,22.409
404.504,470.254,18.247
405.005,470.733,14.059
405.504,471.274,11.239
406.004,471.756,8.846
406.505,472.298,7.113
407.004,472.764,4.656
407.504,473.278,2.473
408.004,473.785,0.499
408.504,474.314,-1.386
409.005,474.808,-3.123
409.505,475.297,-3.805
410.004,475.786,-3.94
410.505,476.311,-3.739
411.005,476.81,-3.869
411.504,477.337,-3.252
412.004,477.806,-3.615
412.504,478.309,-3.71
413.004,478.821,-3.794
413.505,479.31,-3.212
414.004,479.795,-2.957
414.504,480.324,-2.354
415.004,480.783,-2.265
415.504,481.288,-1.814
416.004,481.812,-2.367
416.505,482.34,-3.932
417.004,482.771,-4.233
417.504,483.322,-4.553
418.005,483.804,-4.212
418.505,484.316,-4.166
419.005,484.805,-4.055
419.505,485.334,-1.851
420.005,485.822,-0.787
420.504,486.323,0.031
421.004,486.814,-0.476
421.505,487.308,0.017
422.004,487.803,-0.013
422.504,488.328,-0.972
423.004,488.815,-2.279
423.504,489.302,-1.836
424.004,489.805,-1.17
424.504,490.305,-1.928
425.005,490.8,-1.421
425.505,491.296,-1.248
426.004,491.791,-1.178
426.504,492.334,-2.08
427.005,492.798,-2.177
427.505,493.29,-1.589
428.005,493.777,-1.346
428.505,494.299,-1.453
429.005,494.809,-1.462
429.505,495.3,-1.488
430.004,495.804,-1.029
430.504,496.295,-1.495
431.004,496.76,-2.135
431.505,497.279,-2.079
432.005,497.76,-1.442
432.504,498.293,-2.046
433.004,498.755,-2.337
433.504,499.27,-2.063
434.005,499.744,-2.593
434.505,500.297,-3.629
435.004,500.764,-3.695
435.505,501.307,-4.485
436.006,501.784,-4.439
436.505,502.259,-4.599
437.005,502.769,-3.428
437.505,503.282,-2.728
438.005,503.776,-2.205
438.505,504.273,-1.642
439.005,504.778,-0.216
439.504,505.286,-0.794
440.005,505.762,-1.573
440.505,506.278,-2.249
441.005,506.79,-1.464
441.504,507.245,-2.141
442.004,507.738,-3.564
442.505,508.225,-3.766
443.005,508.764,-3.029
443.504,509.277,-2.911
444.004,509.766,-3.854
444.505,510.251,-3.06
445.004,510.758,-2.277
445.504,511.24,-2.097
446.005,511.75,-2.114
446.505,512.237,-2.137
447.005,512.752,-2.206
447.505,513.27,-3.457
448.004,513.766,-3.938
448.504,514.254,-4.315
449.004,514.782,-3.434
449.505,515.3,-2.838
450.005,515.766,-1.718
450.504,516.267,-0.196
451.004,516.786,0.668
451.504,517.292,0.446
452.004,517.767,-0.726
452.505,518.293,-0.889
453.005,518.788,-1.881
453.505,519.257,-3.402
454.005,519.771,-3.841
454.505,520.265,-4.311
455.004,520.746,-3.506
455.504,521.253,-2.232
456.004,521.752,-2.571
456.505,522.247,-2.83
457.005,522.797,-3.044
457.505,523.259,-2.457
458.005,523.808,-2.572
458.505,524.266,-3.397
459.005,524.764,-3.51
459.504,525.28,-2.528
460.004,525.787,-2.298
460.505,526.255,-1.478
461.005,526.773,-2.436
461.505,527.278,-2.432
462.004,527.775,-1.4
462.505,528.248,-1.175
463.005,528.79,-1.912
463.504,529.262,-3.246
464.005,529.759,-2.753
464.505,530.258,-2.793
465.005,530.766,-3.308
465.506,531.296,-3.301
466.005,531.779,-2.398
466.505,532.258,-1.002
467.005,532.738,-0.7
467.504,533.261,-1.745
468.004,533.765,-2.416
468.505,534.273,-2.658
469.005,534.774,-2.953
469.505,535.243,-3.725
470.005,535.748,-4.45
470.505,536.206,-3.662
471.005,536.751,-2.511
471.505,537.224,-2.359
472.005,537.732,-2.029
472.505,538.243,-1.586
473.005,538.769,-1.736
473.506,539.24,-2.261
474.005,539.743,-3.509
474.505,540.258,0
475.005,540.731,0
475.505,541.258,0
476.005,541.723,0
476.505,542.247,0
477.005,542.766,0
477.505,543.24,0
478.005,543.735,0
478.505,544.242,0
479.005,544.763,0
479.505,545.254,0
480.005,545.737,0
480.505,546.237,0
481.005,546.759,0
481.505,547.234,0
482.005,547.774,0
482.505,548.269,0
483.005,548.74,0
483.505,549.239,0
484.005,549.724,0
484.505,550.224,0
485.005,550.746,0
485.505,551.264,0
486.005,551.731,0
486.505,552.248,0
487.005,552.75,0
487.505,553.229,0
488.006,553.741,0
