Time,Mass,HRR
[s],[g],[kW/m2]
0,70.44,0
1,70.44,5.6
2,70.486,6.1
3,70.486,0.6
4,70.486,0.6
5,70.486,0.6
6,70.486,1.8
7,70.483,1.3
8,70.479,0.6
9,70.471,0.6
10,70.46,0.6
11,70.443,0.6
12,70.42,1.3
13,70.39,0.6
14,70.354,0
15,70.312,0.6
16,70.265,0.6
17,70.211,1.1
18,70.151,0.6
19,70.086,1.3
20,70.015,1.1
21,69.94,1.1
22,69.861,1.8
23,69.778,1.1
24,69.691,1.1
25,69.601,1.7
26,69.507,1.7
27,69.41,1.7
28,69.309,2.3
29,69.205,1.7
30,69.097,2.8
31,68.986,2.3
32,68.872,5.6
33,68.754,10.1
34,68.633,19.2
35,68.51,10.2
36,68.383,30.3
37,68.253,62.7
38,68.14,109
39,68.023,180.6
40,67.904,230
41,67.783,267.6
42,67.658,318
43,67.53,350.7
44,67.4,377
45,67.267,403.2
46,67.131,437.6
47,66.992,450.2
48,66.851,470.6
49,66.708,487.7
50,66.561,508.1
51,66.413,520.7
52,66.262,533.9
53,66.109,549.8
54,65.953,558
55,65.795,565
56,65.635,579.4
57,65.473,585.2
58,65.31,588.8
59,65.144,597.4
60,64.976,599.1
61,64.806,599
62,64.635,596.8
63,64.461,591.9
64,64.286,591.5
65,64.11,585.6
66,63.931,586.3
67,63.752,586.3
68,63.57,587.8
69,63.387,593.8
70,63.203,598.6
71,63.017,605.6
72,62.83,613.9
73,62.642,618.3
74,62.452,622.4
75,62.261,628.5
76,62.069,630
77,61.876,632.7
78,61.681,635.3
79,61.485,641.4
80,61.289,645.8
81,61.091,644
82,60.892,642.5
83,60.693,637.5
84,60.492,627.6
85,60.291,621.8
86,60.088,617.5
87,59.885,610.1
88,59.681,611.8
89,59.476,613.4
90,59.271,618.5
91,59.064,626.8
92,58.857,639.9
93,58.649,655.7
94,58.441,669.4
95,58.232,676.8
96,58.021,686.8
97,57.81,690.6
98,57.599,691.3
99,57.387,688.8
100,57.174,685.2
101,56.961,683.2
102,56.747,679.8
103,56.532,677.3
104,56.316,674
105,56.1,669.3
106,55.883,670.8
107,55.665,671.5
108,55.446,676
109,55.227,679.8
110,55.007,683
111,54.787,683.6
112,54.565,688.1
113,54.343,689.8
114,54.12,692.6
115,53.897,690.3
116,53.673,688
117,53.448,688.6
118,53.222,685.6
119,52.995,682.6
120,52.768,678
121,52.54,674.7
122,52.311,677.3
123,52.081,676.7
124,51.851,679.2
125,51.62,684.7
126,51.388,684.7
127,51.155,688.2
128,50.922,691.7
129,50.688,699
130,50.453,701.8
131,50.217,706.1
132,49.981,706.7
133,49.744,709.9
134,49.506,711.5
135,49.267,711.1
136,49.027,712.2
137,48.787,716.8
138,48.546,715.9
139,48.304,715.5
140,48.062,718.9
