Time,Mass,HRR
[s],[g],[kW/m2]
0,70,0
1,70,10.3
2,69.987,9.5
3,69.987,10.8
4,69.987,9.4
5,69.987,8.2
6,69.987,6.7
7,69.988,6
8,69.99,6
9,69.992,6.8
10,69.994,5.5
11,69.996,4.8
12,69.998,3.4
13,69.999,2.7
14,69.999,2.7
15,69.999,2.7
16,69.998,2
17,69.998,1.4
18,69.996,2
19,69.995,1.4
20,69.993,0
21,69.99,1.4
22,69.987,0.7
23,69.985,0
24,69.982,0
25,69.979,0
26,69.976,0.7
27,69.972,1.4
28,69.969,2.7
29,69.966,3.4
30,69.962,4.8
31,69.959,5.5
32,69.955,6.1
33,69.952,6.8
34,69.948,7.5
35,69.944,7.5
36,69.941,8.2
37,69.937,8.2
38,69.933,8.9
39,69.929,8.9
40,69.925,9.4
41,69.92,9.4
42,69.916,8.8
43,69.911,9.5
44,69.907,10.9
45,69.902,9.5
46,69.896,10.2
47,69.89,10.2
48,69.884,10.9
49,69.877,9.5
50,69.87,9.7
51,69.862,9.5
52,69.853,8.9
53,69.844,7.5
54,69.834,6.1
55,69.826,6.1
56,69.818,6.1
57,69.809,4.8
58,69.801,4.8
59,69.791,6.1
60,69.781,6.1
61,69.771,5.5
62,69.76,5.5
63,69.749,6.1
64,69.737,6.1
65,69.724,6.8
66,69.711,7.5
67,69.698,7.5
68,69.683,7.5
69,69.668,8.2
70,69.652,7.5
71,69.636,6.8
72,69.618,7.5
73,69.601,7.5
74,69.582,6.1
75,69.562,6.1
76,69.541,4.1
77,69.52,4.1
78,69.497,4.8
79,69.474,4.1
80,69.449,2.7
81,69.424,2.7
82,69.397,2.7
83,69.37,2.7
84,69.34,2.7
85,69.311,2
86,69.28,2.7
87,69.247,2
88,69.214,2.7
89,69.179,2
90,69.143,2
91,69.105,3.4
92,69.066,2.7
93,69.026,2.7
94,68.985,4.1
95,68.942,4.1
96,68.897,4.8
97,68.851,4.8
98,68.804,4.8
99,68.755,6.1
100,68.705,6.7
101,68.653,6.7
102,68.6,8.8
103,68.545,8.8
104,68.489,10.1
105,68.431,11.4
106,68.371,14
107,68.31,15.9
108,68.248,25.2
109,68.183,34.5
110,68.118,45.2
111,68.05,70.3
112,67.981,88.1
113,67.91,105.9
114,67.838,140.3
115,67.764,159.9
116,67.688,189.8
117,67.611,206.4
118,67.532,219.7
119,67.452,243.2
120,67.37,254.1
121,67.287,264.9
122,67.202,282.6
123,67.115,291.4
124,67.027,297.8
125,66.938,310.1
126,66.847,316.9
127,66.755,324.3
128,66.661,334
129,66.566,339.8
130,66.469,348.5
131,66.371,353
132,66.272,357.7
133,66.171,364.1
134,66.069,367.5
135,65.966,373.8
136,65.861,379.4
137,65.756,380.1
138,65.649,383
139,65.541,386.6
140,65.431,388.4
141,65.321,388.1
142,65.21,388.9
143,65.097,386
144,64.984,385.8
145,64.87,388.1
146,64.754,387.8
147,64.638,386.5
148,64.52,389.3
149,64.402,390.1
150,64.283,388.8
151,64.163,388.8
152,64.042,391.6
153,63.921,391.5
154,63.799,392.8
155,63.676,391.8
156,63.552,392.5
157,63.427,393.5
158,63.302,391.7
159,63.176,389.1
160,63.049,390.1
161,62.922,390.2
162,62.794,389.5
163,62.666,389.3
164,62.537,389.2
165,62.408,390.5
166,62.278,391.8
167,62.147,395.3
168,62.016,398.8
169,61.885,402.6
170,61.753,405.7
171,61.621,407
172,61.488,406.9
173,61.355,409.8
174,61.222,408.8
175,61.088,408.8
176,60.953,408.3
177,60.819,406.4
178,60.683,406.6
179,60.548,407.6
180,60.412,406.1
181,60.277,406.8
182,60.14,405.1
183,60.003,405.3
184,59.866,406.1
185,59.729,406.8
186,59.591,408.9
187,59.453,411.5
188,59.315,414.7
189,59.176,419.7
190,59.038,419.5
191,58.898,421.6
192,58.759,423.2
193,58.619,422.8
194,58.479,422
195,58.339,421.9
196,58.198,424.1
197,58.058,424.5
198,57.916,423.8
199,57.775,424
200,57.633,424.3
201,57.491,423.4
202,57.349,423
203,57.206,421.9
204,57.063,419.7
205,56.92,418.4
206,56.776,419.5
207,56.633,420.7
208,56.489,420.3
209,56.344,420.3
210,56.2,421.3
211,56.055,420.8
212,55.91,421.3
213,55.764,421.8
214,55.619,424.1
215,55.473,425.5
216,55.327,426.4
217,55.18,429.1
218,55.033,430.3
219,54.886,430.9
220,54.739,433.6
221,54.591,436.9
222,54.443,438.1
223,54.295,439.4
224,54.146,440.5
225,53.997,440.9
226,53.848,442.8
227,53.699,442.6
228,53.549,446
229,53.399,444.4
230,53.249,447.7
231,53.099,450.6
232,52.948,450.8
233,52.797,450.3
234,52.645,449.7
235,52.494,449.4
236,52.342,447.4
237,52.19,448.8
238,52.037,447
239,51.885,447.8
240,51.732,447.4
241,51.578,449
242,51.425,454.5
243,51.271,453.9
244,51.117,453.3
245,50.962,455.3
246,50.808,458
247,50.653,458.3
248,50.498,458.6
249,50.342,460.3
250,50.186,460.6
251,50.03,459.7
252,49.874,460.7
253,49.717,462.6
254,49.561,462.6
255,49.404,462.8
256,49.246,465.1
257,49.089,465.8
258,48.931,466.8
259,48.773,467.6
260,48.614,467.7
261,48.456,469.3
262,48.297,469
263,48.138,469.4
264,47.979,471.6
265,47.819,472.8
266,47.659,479
267,47.499,480.3
268,47.339,483.3
269,47.178,488.1
270,47.018,488.1
271,46.857,487.3
272,46.695,486.8
273,46.534,491
274,46.372,490.3
275,46.21,487.4
276,46.048,483.6
277,45.886,480
278,45.723,479.2
279,45.56,479.5
280,45.397,480.1
281,45.233,480.1
282,45.07,484.9
283,44.906,485.5
284,44.742,489.2
285,44.577,494.2
286,44.412,496.3
287,44.248,496.8
288,44.083,500.9
289,43.917,498.9
290,43.752,500
291,43.586,501.1
292,43.419,503.4
293,43.253,504.9
294,43.087,505.3
295,42.92,507.2
296,42.752,509.4
297,42.585,508.9
298,42.418,511.9
299,42.25,511.7
300,42.081,509.3
