Time (s),Temperature (K),Mass (mg)
0,313.134,3.4047
3,313.634,3.4038
6,314.134,3.399
9,314.634,3.4004
12,315.134,3.4009
15,315.634,3.4028
18,316.134,3.4041
21,316.634,3.4054
24,317.134,3.4057
27,317.634,3.4063
30,318.134,3.4065
33,318.634,3.4065
36,319.134,3.4064
39,319.634,3.4068
42,320.134,3.4068
45,320.634,3.4069
48,321.134,3.4066
51,321.634,3.4063
54,322.134,3.406
57,322.634,3.4058
60,323.134,3.4054
63,323.634,3.4053
66,324.134,3.4052
69,324.634,3.4051
72,325.134,3.4052
75,325.634,3.4055
78,326.134,3.4058
81,326.634,3.4061
84,327.134,3.4064
87,327.634,3.4063
90,328.134,3.4061
93,328.634,3.406
96,329.134,3.406
99,329.634,3.4058
102,330.134,3.4056
105,330.634,3.4058
108,331.134,3.4059
111,331.634,3.4061
114,332.134,3.4058
117,332.634,3.406
120,333.134,3.4061
123,333.634,3.4058
126,334.134,3.4055
129,334.634,3.4056
132,335.134,3.4056
135,335.634,3.4056
138,336.134,3.4056
141,336.634,3.4055
144,337.134,3.4053
147,337.634,3.405
150,338.134,3.4047
153,338.634,3.4047
156,339.134,3.4048
159,339.634,3.4046
162,340.134,3.4046
165,340.634,3.4045
168,341.134,3.4043
171,341.634,3.4043
174,342.134,3.4046
177,342.634,3.4045
180,343.134,3.4044
183,343.634,3.4041
186,344.134,3.404
189,344.634,3.4039
192,345.134,3.4039
195,345.634,3.4038
198,346.134,3.404
201,346.634,3.4039
204,347.134,3.4037
207,347.634,3.4036
210,348.134,3.4034
213,348.634,3.4033
216,349.134,3.4036
219,349.634,3.4036
222,350.134,3.4036
225,350.634,3.4036
228,351.134,3.4038
231,351.634,3.4037
234,352.134,3.4037
237,352.634,3.4038
240,353.134,3.4037
243,353.634,3.4036
246,354.134,3.4034
249,354.634,3.403
252,355.134,3.4026
255,355.634,3.4025
258,356.134,3.4026
261,356.634,3.403
264,357.134,3.4032
267,357.634,3.4033
270,358.134,3.4035
273,358.634,3.4034
276,359.134,3.4034
279,359.634,3.4033
282,360.134,3.4033
285,360.634,3.4036
288,361.134,3.4037
291,361.634,3.4037
294,362.134,3.4037
297,362.634,3.4035
300,363.134,3.4032
303,363.634,3.403
306,364.134,3.4029
309,364.634,3.4029
312,365.134,3.4029
315,365.634,3.4028
318,366.134,3.4029
321,366.634,3.4031
324,367.134,3.4033
327,367.634,3.4031
330,368.134,3.4034
333,368.634,3.4039
336,369.134,3.4041
339,369.634,3.4041
342,370.134,3.404
345,370.634,3.4039
348,371.134,3.4039
351,371.634,3.4038
354,372.134,3.4039
357,372.634,3.404
360,373.134,3.404
363,373.634,3.404
366,374.134,3.4039
369,374.634,3.4039
372,375.134,3.4038
375,375.634,3.4036
378,376.134,3.4035
381,376.634,3.4034
384,377.134,3.4034
387,377.634,3.4033
390,378.134,3.4032
393,378.634,3.4031
396,379.134,3.403
399,379.634,3.4028
402,380.134,3.4026
405,380.634,3.4026
408,381.134,3.4028
411,381.634,3.4031
414,382.134,3.4033
417,382.634,3.4033
420,383.134,3.4035
423,383.634,3.4034
426,384.134,3.4035
429,384.634,3.4034
432,385.134,3.4029
435,385.634,3.4027
438,386.134,3.4027
441,386.634,3.4025
444,387.134,3.4025
447,387.634,3.4023
450,388.134,3.4022
453,388.634,3.4021
456,389.134,3.402
459,389.634,3.4019
462,390.134,3.402
465,390.634,3.4019
468,391.134,3.402
471,391.634,3.4021
474,392.134,3.402
477,392.634,3.402
480,393.134,3.4019
483,393.634,3.4021
486,394.134,3.4022
489,394.634,3.4023
492,395.134,3.4022
495,395.634,3.4021
498,396.134,3.402
501,396.634,3.4019
504,397.134,3.402
507,397.634,3.4021
510,398.134,3.4022
513,398.634,3.4024
516,399.134,3.4023
519,399.634,3.4021
522,400.134,3.4017
525,400.634,3.4015
528,401.134,3.4013
531,401.634,3.4014
534,402.134,3.4011
537,402.634,3.4009
540,403.134,3.4008
543,403.634,3.4007
546,404.134,3.4006
549,404.634,3.4006
552,405.134,3.4005
555,405.634,3.4004
558,406.134,3.4004
561,406.634,3.4003
564,407.134,3.4002
567,407.634,3.4003
570,408.134,3.4004
573,408.634,3.4001
576,409.134,3.3999
579,409.634,3.3997
582,410.134,3.3997
585,410.634,3.3999
588,411.134,3.3998
591,411.634,3.3998
594,412.134,3.3996
597,412.634,3.3994
600,413.134,3.3992
603,413.634,3.3988
606,414.134,3.3983
609,414.634,3.3981
612,415.134,3.398
615,415.634,3.3982
618,416.134,3.3981
621,416.634,3.3975
624,417.134,3.397
627,417.634,3.3968
630,418.134,3.3967
633,418.634,3.3968
636,419.134,3.3969
639,419.634,3.3969
642,420.134,3.3967
645,420.634,3.3966
648,421.134,3.3964
651,421.634,3.3963
654,422.134,3.3959
657,422.634,3.3959
660,423.134,3.3953
663,423.634,3.3952
666,424.134,3.3951
669,424.634,3.3951
672,425.134,3.3952
675,425.634,3.3949
678,426.134,3.3948
681,426.634,3.3945
684,427.134,3.3939
687,427.634,3.3935
690,428.134,3.3933
693,428.634,3.3931
696,429.134,3.3929
699,429.634,3.393
702,430.134,3.3927
705,430.634,3.3924
708,431.134,3.3916
711,431.634,3.391
714,432.134,3.3904
717,432.634,3.3905
720,433.134,3.3906
723,433.634,3.3905
726,434.134,3.3902
729,434.634,3.3896
732,435.134,3.3891
735,435.634,3.3883
738,436.134,3.3878
741,436.634,3.3872
744,437.134,3.3871
747,437.634,3.3866
750,438.134,3.3861
753,438.634,3.3857
756,439.134,3.3855
759,439.634,3.3853
762,440.134,3.3852
765,440.634,3.3849
768,441.134,3.3842
771,441.634,3.3833
774,442.134,3.3826
777,442.634,3.3816
780,443.134,3.3807
783,443.634,3.3801
786,444.134,3.3796
789,444.634,3.3789
792,445.134,3.3782
795,445.634,3.3775
798,446.134,3.3769
801,446.634,3.3761
804,447.134,3.3748
807,447.634,3.3739
810,448.134,3.3727
813,448.634,3.3723
816,449.134,3.3716
819,449.634,3.371
822,450.134,3.3704
825,450.634,3.3697
828,451.134,3.3692
831,451.634,3.3684
834,452.134,3.3673
837,452.634,3.3665
840,453.134,3.3658
843,453.634,3.365
846,454.134,3.3643
849,454.634,3.3635
852,455.134,3.3626
855,455.634,3.3616
858,456.134,3.3606
