Time,Temperature,Mass
[s],[K],[mg]
1200.1002,306.94,1.00E-03
1245.1818,307.04,3.06E-03
1257.1068,307.14,2.00E-03
1264.7556,307.24,7.18E-04
1270.3572,307.34,1.53E-03
1274.9838,307.44,3.04E-03
1278.9606,307.54,1.52E-03
1282.2702,307.64,3.98E-03
1285.3854,307.74,4.08E-03
1288.1346,307.84,2.92E-03
1290.6624,307.94,4.19E-03
1292.9154,308.04,2.01E-03
1294.9896,308.14,2.15E-03
1296.9726,308.24,2.51E-03
1298.7336,308.34,3.94E-03
1300.4508,308.44,2.29E-03
1302.2136,308.54,4.49E-03
1303.854,308.64,3.98E-03
1305.4332,308.74,3.66E-03
1306.8948,308.84,3.98E-03
1308.3504,308.94,2.42E-03
1309.6764,309.04,3.91E-03
1310.9532,309.14,3.65E-03
1312.224,309.24,3.30E-03
1313.4822,309.34,3.03E-03
1314.7002,309.44,3.00E-03
1315.8588,309.54,2.14E-03
1316.9334,309.64,3.92E-03
1318.002,309.74,3.52E-03
1319.0538,309.84,1.99E-03
1320.0744,309.94,4.94E-03
1321.068,310.04,1.99E-03
1322.0376,310.14,4.65E-03
1322.9928,310.24,2.59E-03
1323.927,310.34,1.14E-03
1324.8402,310.44,3.67E-03
1325.7288,310.54,1.92E-03
1326.6036,310.64,1.87E-03
1327.4922,310.74,2.95E-03
1328.3436,310.84,3.85E-03
1329.1884,310.94,2.22E-03
1329.9906,311.04,2.09E-03
1330.7802,311.14,9.95E-04
1331.5482,311.24,2.64E-03
1332.2922,311.34,1.02E-03
1333.0212,311.44,1.06E-03
1333.7544,311.54,2.11E-04
1334.4822,311.64,5.14E-05
1335.201,311.74,9.81E-04
1335.9348,311.84,1.85E-03
1336.6428,311.94,3.02E-03
1337.325,312.04,1.71E-04
1338.0168,312.14,2.06E-03
1338.6726,312.24,9.20E-04
1339.3374,312.34,1.03E-04
1340.0058,312.44,1.33E-03
1340.6388,312.54,1.89E-03
1341.2856,312.64,1.02E-03
1341.8976,312.74,1.99E-03
1342.5054,312.84,5.74E-06
1343.1192,312.94,1.89E-03
1343.7216,313.04,1.11E-03
1344.3168,313.14,2.03E-03
1344.9192,313.24,8.43E-04
1345.5054,313.34,3.01E-03
1346.0796,313.44,1.89E-03
1346.6502,313.54,9.98E-04
1347.2106,313.64,2.05E-03
1347.7596,313.74,1.54E-03
1348.3086,313.84,2.00E-03
1348.8636,313.94,3.09E-03
1349.4072,314.04,2.93E-03
1349.9556,314.14,1.20E-03
1350.4902,314.24,1.96E-03
1351.0152,314.34,2.47E-03
1351.5258,314.44,1.11E-03
1352.0376,314.54,1.70E-03
1352.5398,314.64,2.97E-03
1353.0432,314.74,1.34E-03
1353.5376,314.84,1.15E-03
1354.0404,314.94,2.79E-03
1354.5324,315.04,3.88E-03
1355.0202,315.14,1.67E-03
1355.5038,315.24,2.00E-03
1355.9922,315.34,1.75E-03
1356.4584,315.44,2.98E-03
1356.9336,315.54,3.03E-03
1357.4004,315.64,1.90E-03
1357.8582,315.74,1.33E-03
1358.3178,315.84,1.10E-03
1358.7744,315.94,1.21E-03
1359.2316,316.04,2.52E-03
1359.681,316.14,2.01E-03
1360.1274,316.24,2.03E-03
1360.5768,316.34,1.26E-03
1361.0136,316.44,1.49E-03
1361.4516,316.54,2.71E-04
1361.8914,316.64,1.01E-03
1362.3228,316.74,6.09E-05
1362.7572,316.84,1.23E-03
1363.185,316.94,7.22E-04
1363.608,317.04,2.16E-03
1364.0238,317.14,1.07E-03
1364.4414,317.24,5.14E-04
1364.8578,317.34,1.80E-03
1365.2658,317.44,1.67E-03
1365.6672,317.54,3.13E-03
1366.0752,317.64,1.83E-03
1366.4874,317.74,2.03E-03
1366.887,317.84,1.93E-03
1367.2788,317.94,2.03E-03
1367.667,318.04,1.78E-03
1368.06,318.14,1.99E-03
1368.453,318.24,1.60E-03
1368.834,318.34,1.83E-03
1369.2114,318.44,6.30E-04
1369.5918,318.54,-2.13E-04
1369.962,318.64,5.50E-04
1370.3382,318.74,-1.30E-05
1370.7108,318.84,1.78E-05
1371.081,318.94,-9.59E-04
1371.4524,319.04,1.08E-04
1371.813,319.14,9.70E-04
1372.1718,319.24,1.18E-03
1372.5384,319.34,1.01E-03
1372.8972,319.44,1.00E-03
1373.2542,319.54,1.78E-03
1373.607,319.64,1.38E-03
1373.9562,319.74,6.08E-04
1374.3102,319.84,1.98E-03
1374.6654,319.94,9.00E-04
1375.0194,320.04,1.34E-03
1375.3662,320.14,1.56E-04
1375.7172,320.24,9.70E-05
1376.0652,320.34,2.29E-04
1376.4132,320.44,-2.10E-04
1376.754,320.54,1.15E-03
1377.099,320.64,2.01E-03
1377.4374,320.74,3.80E-04
1377.7764,320.84,7.12E-04
1378.1118,320.94,-3.86E-05
1378.446,321.04,8.12E-04
1378.7778,321.14,2.08E-03
1379.109,321.24,-3.46E-05
1379.4408,321.34,1.34E-03
1379.763,321.44,2.35E-05
1380.0882,321.54,9.54E-04
1380.408,321.64,2.02E-04
1380.7284,321.74,1.02E-03
1381.047,321.84,1.67E-03
1381.3686,321.94,1.36E-04
1381.6878,322.04,2.40E-06
