Time,Temperature,Mass,
1405.1004,330.172,5.35E+00,
1405.3452,330.272,5.35E+00,
1405.59,330.372,5.35E+00,
1405.8342,330.472,5.35E+00,
1406.0748,330.572,5.35E+00,
1406.3142,330.672,5.35E+00,
1406.5566,330.772,5.35E+00,
1406.7978,330.872,5.35E+00,
1407.0384,330.972,5.35E+00,
1407.276,331.072,5.35E+00,
1407.5106,331.172,5.35E+00,
1407.7464,331.272,5.35E+00,
1407.9828,331.372,5.35E+00,
1408.2192,331.472,5.35E+00,
1408.4556,331.572,5.35E+00,
1408.6884,331.672,5.35E+00,
1408.9242,331.772,5.35E+00,
1409.1558,331.872,5.35E+00,
1409.3892,331.972,5.35E+00,
1409.6214,332.072,5.35E+00,
1409.8536,332.172,5.35E+00,
1410.087,332.272,5.35E+00,
1410.3198,332.372,5.35E+00,
1410.549,332.472,5.35E+00,
1410.7782,332.572,5.35E+00,
1411.0068,332.672,5.35E+00,
1411.2336,332.772,5.35E+00,
1411.461,332.872,5.35E+00,
1411.6884,332.972,5.35E+00,
1411.917,333.072,5.35E+00,
1412.1414,333.172,5.35E+00,
1412.3664,333.272,5.35E+00,
1412.5926,333.372,5.35E+00,
1412.8158,333.472,5.35E+00,
1413.0402,333.572,5.35E+00,
1413.2616,333.672,5.35E+00,
1413.4848,333.772,5.35E+00,
1413.7068,333.872,5.35E+00,
1413.9312,333.972,5.35E+00,
1414.1532,334.072,5.35E+00,
1414.3764,334.172,5.35E+00,
1414.5972,334.272,5.35E+00,
1414.8192,334.372,5.35E+00,
1415.04,334.472,5.35E+00,
1415.2596,334.572,5.35E+00,
1415.4768,334.672,5.35E+00,
1415.694,334.772,5.35E+00,
1415.9136,334.872,5.35E+00,
1416.1302,334.972,5.35E+00,
1416.3486,335.072,5.35E+00,
1416.5646,335.172,5.35E+00,
1416.7794,335.272,5.35E+00,
1416.9954,335.372,5.35E+00,
1417.2084,335.472,5.35E+00,
1417.4232,335.572,5.35E+00,
1417.6344,335.672,5.35E+00,
1417.8462,335.772,5.35E+00,
1418.061,335.872,5.35E+00,
1418.2722,335.972,5.35E+00,
1418.4852,336.072,5.35E+00,
1418.6976,336.172,5.35E+00,
1418.907,336.272,5.35E+00,
1419.117,336.372,5.35E+00,
1419.3294,336.472,5.35E+00,
1419.5376,336.572,5.35E+00,
1419.747,336.672,5.35E+00,
1419.957,336.772,5.35E+00,
1420.1658,336.872,5.35E+00,
1420.3758,336.972,5.35E+00,
1420.5828,337.072,5.35E+00,
1420.7916,337.172,5.35E+00,
1420.9992,337.272,5.35E+00,
1421.2062,337.372,5.35E+00,
1421.4114,337.472,5.35E+00,
1421.6172,337.572,5.35E+00,
1421.8218,337.672,5.35E+00,
1422.0282,337.772,5.35E+00,
1422.2334,337.872,5.35E+00,
1422.4398,337.972,5.35E+00,
1422.645,338.072,5.35E+00,
1422.8496,338.172,5.35E+00,
1423.0536,338.272,5.35E+00,
1423.257,338.372,5.35E+00,
1423.4628,338.472,5.35E+00,
1423.6644,338.572,5.35E+00,
1423.8678,338.672,5.35E+00,
1424.0706,338.772,5.35E+00,
1424.271,338.872,5.35E+00,
1424.4732,338.972,5.35E+00,
1424.6724,339.072,5.35E+00,
1424.8728,339.172,5.35E+00,
1425.0708,339.272,5.35E+00,
1425.2676,339.372,5.35E+00,
1425.4662,339.472,5.35E+00,
1425.6636,339.572,5.35E+00,
1425.861,339.672,5.35E+00,
1426.0572,339.772,5.35E+00,
1426.254,339.872,5.35E+00,
1426.4502,339.972,5.35E+00,
1426.647,340.072,5.35E+00,
1426.8444,340.172,5.35E+00,
1427.0388,340.272,5.35E+00,
1427.2326,340.372,5.35E+00,
1427.427,340.472,5.35E+00,
1427.6196,340.572,5.35E+00,
1427.8152,340.672,5.35E+00,
1428.0108,340.772,5.35E+00,
1428.2058,340.872,5.35E+00,
1428.4008,340.972,5.35E+00,
1428.594,341.072,5.35E+00,
1428.7878,341.172,5.35E+00,
1428.9804,341.272,5.35E+00,
1429.173,341.372,5.35E+00,
1429.365,341.472,5.35E+00,
1429.557,341.572,5.35E+00,
1429.7502,341.672,5.35E+00,
1429.9416,341.772,5.35E+00,
1430.1348,341.872,5.35E+00,
1430.3292,341.972,5.35E+00,
1430.5182,342.072,5.35E+00,
1430.7066,342.172,5.35E+00,
1430.895,342.272,5.35E+00,
1431.0846,342.372,5.35E+00,
1431.2742,342.472,5.35E+00,
1431.462,342.572,5.35E+00,
1431.6516,342.672,5.35E+00,
1431.8394,342.772,5.35E+00,
1432.0266,342.872,5.35E+00,
1432.215,342.972,5.35E+00,
1432.4034,343.072,5.35E+00,
1432.5924,343.172,5.35E+00,
1432.7778,343.272,5.35E+00,
1432.9632,343.372,5.35E+00,
1433.1504,343.472,5.35E+00,
1433.3376,343.572,5.35E+00,
1433.5242,343.672,5.35E+00,
1433.7102,343.772,5.35E+00,
1433.895,343.872,5.35E+00,
1434.0804,343.972,5.35E+00,
1434.2658,344.072,5.35E+00,
1434.4512,344.172,5.35E+00,
1434.6384,344.272,5.35E+00,
1434.8238,344.372,5.35E+00,
1435.008,344.472,5.35E+00,
1435.191,344.572,5.35E+00,
1435.3728,344.672,5.35E+00,
1435.557,344.772,5.35E+00,
1435.7412,344.872,5.35E+00,
1435.9254,344.972,5.35E+00,
1436.1078,345.072,5.35E+00,
1436.289,345.172,5.35E+00,
1436.4702,345.272,5.35E+00,
1436.6538,345.372,5.35E+00,
1436.8338,345.472,5.35E+00,
1437.0144,345.572,5.35E+00,
1437.1962,345.672,5.35E+00,
1437.3762,345.772,5.35E+00,
1437.5568,345.872,5.35E+00,
1437.7362,345.972,5.35E+00,
1437.9162,346.072,5.35E+00,
1438.0956,346.172,5.35E+00,
1438.2738,346.272,5.35E+00,
1438.452,346.372,5.35E+00,
1438.6308,346.472,5.35E+00,
1438.8102,346.572,5.35E+00,
1438.9896,346.672,5.35E+00,
1439.1678,346.772,5.35E+00,
1439.3442,346.872,5.35E+00,
1439.5212,346.972,5.35E+00,
1439.6988,347.072,5.35E+00,
1439.8752,347.172,5.35E+00,
1440.0522,347.272,5.35E+00,
1440.2286,347.372,5.35E+00,
1440.4056,347.472,5.35E+00,
1440.5826,347.572,5.35E+00,
1440.7584,347.672,5.35E+00,
1440.9324,347.772,5.35E+00,
1441.1076,347.872,5.35E+00,
1441.2822,347.972,5.35E+00,
1441.4538,348.072,5.35E+00,
1441.6272,348.172,5.35E+00,
1441.8012,348.272,5.35E+00,
1441.9752,348.372,5.35E+00,
1442.1504,348.472,5.35E+00,
1442.3226,348.572,5.35E+00,
1442.4948,348.672,5.35E+00,
1442.667,348.772,5.35E+00,
1442.8398,348.872,5.35E+00,
1443.012,348.972,5.35E+00,
1443.1842,349.072,5.35E+00,
1443.3558,349.172,5.35E+00,
1443.5286,349.272,5.35E+00,
1443.7008,349.372,5.35E+00,
1443.8736,349.472,5.35E+00,
1444.047,349.572,5.35E+00,
1444.2186,349.672,5.35E+00,
1444.3896,349.772,5.35E+00,
1444.5606,349.872,5.35E+00,
1444.7304,349.972,5.35E+00,
1444.9008,350.072,5.35E+00,
1445.0718,350.172,5.35E+00,
1445.2422,350.272,5.35E+00,
1445.412,350.372,5.35E+00,
1445.5818,350.472,5.35E+00,
1445.751,350.572,5.35E+00,
1445.9202,350.672,5.35E+00,
1446.0894,350.772,5.35E+00,
1446.258,350.872,5.35E+00,
1446.426,350.972,5.35E+00,
1446.5946,351.072,5.35E+00,
1446.7632,351.172,5.35E+00,
1446.9324,351.272,5.35E+00,
1447.1004,351.372,5.35E+00,
1447.2684,351.472,5.35E+00,
1447.4364,351.572,5.35E+00,
1447.6038,351.672,5.35E+00,
1447.7712,351.772,5.35E+00,
1447.9392,351.872,5.35E+00,
1448.1066,351.972,5.35E+00,
1448.2722,352.072,5.35E+00,
1448.4384,352.172,5.35E+00,
1448.6046,352.272,5.35E+00,
1448.7702,352.372,5.35E+00,
1448.9352,352.472,5.35E+00,
1449.0996,352.572,5.35E+00,
1449.2634,352.672,5.35E+00,
1449.4272,352.772,5.35E+00,
1449.5922,352.872,5.35E+00,
1449.7566,352.972,5.35E+00,
1449.921,353.072,5.35E+00,
1450.086,353.172,5.35E+00,
1450.2498,353.272,5.35E+00,
1450.413,353.372,5.35E+00,
1450.5756,353.472,5.35E+00,
1450.7394,353.572,5.35E+00,
1450.9038,353.672,5.35E+00,
1451.0664,353.772,5.35E+00,
1451.2302,353.872,5.35E+00,
1451.394,353.972,5.35E+00,
1451.5566,354.072,5.35E+00,
1451.7192,354.172,5.35E+00,
1451.883,354.272,5.35E+00,
1452.0462,354.372,5.35E+00,
1452.2076,354.472,5.35E+00,
1452.3696,354.572,5.35E+00,
1452.5316,354.672,5.35E+00,
1452.6918,354.772,5.35E+00,
1452.8538,354.872,5.35E+00,
1453.0152,354.972,5.35E+00,
1453.176,355.072,5.35E+00,
1453.3368,355.172,5.35E+00,
1453.4964,355.272,5.35E+00,
1453.6578,355.372,5.35E+00,
1453.818,355.472,5.35E+00,
1453.9782,355.572,5.35E+00,
1454.139,355.672,5.35E+00,
1454.2992,355.772,5.35E+00,
1454.4576,355.872,5.35E+00,
1454.6154,355.972,5.35E+00,
1454.775,356.072,5.35E+00,
1454.9334,356.172,5.35E+00,
1455.0924,356.272,5.35E+00,
1455.2514,356.372,5.35E+00,
1455.4086,356.472,5.35E+00,
1455.567,356.572,5.35E+00,
1455.726,356.672,5.35E+00,
1455.8832,356.772,5.35E+00,
1456.041,356.872,5.35E+00,
1456.1976,356.972,5.35E+00,
1456.3548,357.072,5.35E+00,
1456.512,357.172,5.35E+00,
1456.668,357.272,5.35E+00,
1456.824,357.372,5.35E+00,
1456.9806,357.472,5.35E+00,
1457.1378,357.572,5.35E+00,
1457.2944,357.672,5.35E+00,
1457.451,357.772,5.35E+00,
1457.607,357.872,5.35E+00,
1457.7624,357.972,5.35E+00,
1457.9178,358.072,5.35E+00,
1458.0738,358.172,5.35E+00,
1458.2292,358.272,5.35E+00,
1458.384,358.372,5.35E+00,
1458.5388,358.472,5.35E+00,
1458.6936,358.572,5.35E+00,
1458.8484,358.672,5.35E+00,
1459.0026,358.772,5.35E+00,
1459.1574,358.872,5.35E+00,
1459.3116,358.972,5.35E+00,
1459.4652,359.072,5.35E+00,
1459.6206,359.172,5.35E+00,
1459.7748,359.272,5.35E+00,
1459.9284,359.372,5.35E+00,
1460.082,359.472,5.35E+00,
1460.235,359.572,5.35E+00,
1460.3874,359.672,5.35E+00,
1460.5398,359.772,5.34E+00,
1460.6916,359.872,5.35E+00,
1460.8434,359.972,5.35E+00,
1460.9958,360.072,5.35E+00,
1461.1482,360.172,5.34E+00,
1461.3012,360.272,5.35E+00,
1461.4542,360.372,5.35E+00,
1461.606,360.472,5.35E+00,
1461.7578,360.572,5.34E+00,
1461.909,360.672,5.35E+00,
1462.0614,360.772,5.35E+00,
1462.2102,360.872,5.35E+00,
1462.359,360.972,5.35E+00,
1462.5096,361.072,5.35E+00,
1462.659,361.172,5.35E+00,
1462.809,361.272,5.34E+00,
1462.959,361.372,5.34E+00,
1463.109,361.472,5.35E+00,
1463.2584,361.572,5.35E+00,
1463.4078,361.672,5.35E+00,
1463.5566,361.772,5.34E+00,
1463.7054,361.872,5.34E+00,
1463.8548,361.972,5.34E+00,
1464.003,362.072,5.35E+00,
1464.1512,362.172,5.34E+00,
1464.3,362.272,5.34E+00,
1464.4494,362.372,5.34E+00,
1464.5988,362.472,5.35E+00,
1464.7476,362.572,5.35E+00,
1464.8976,362.672,5.35E+00,
1465.0464,362.772,5.34E+00,
1465.194,362.872,5.35E+00,
1465.3422,362.972,5.35E+00,
1465.4904,363.072,5.35E+00,
1465.6386,363.172,5.34E+00,
1465.7862,363.272,5.34E+00,
1465.9338,363.372,5.34E+00,
1466.0802,363.472,5.34E+00,
1466.2272,363.572,5.34E+00,
1466.3748,363.672,5.34E+00,
1466.5218,363.772,5.35E+00,
1466.6694,363.872,5.35E+00,
1466.8164,363.972,5.34E+00,
1466.9628,364.072,5.35E+00,
1467.1092,364.172,5.34E+00,
1467.2538,364.272,5.34E+00,
1467.399,364.372,5.34E+00,
1467.5448,364.472,5.34E+00,
1467.6906,364.572,5.34E+00,
1467.837,364.672,5.34E+00,
1467.9822,364.772,5.34E+00,
1468.1274,364.872,5.34E+00,
1468.2732,364.972,5.34E+00,
1468.4184,365.072,5.35E+00,
1468.563,365.172,5.34E+00,
1468.7082,365.272,5.34E+00,
1468.8522,365.372,5.34E+00,
1468.9962,365.472,5.34E+00,
1469.1402,365.572,5.34E+00,
1469.283,365.672,5.34E+00,
1469.427,365.772,5.34E+00,
1469.5704,365.872,5.34E+00,
1469.7132,365.972,5.34E+00,
1469.8572,366.072,5.34E+00,
1470.0012,366.172,5.34E+00,
1470.144,366.272,5.34E+00,
1470.2856,366.372,5.34E+00,
1470.4278,366.472,5.34E+00,
1470.57,366.572,5.34E+00,
1470.7122,366.672,5.34E+00,
1470.8538,366.772,5.34E+00,
1470.9966,366.872,5.34E+00,
1471.14,366.972,5.34E+00,
1471.2816,367.072,5.34E+00,
1471.4244,367.172,5.34E+00,
1471.5666,367.272,5.34E+00,
1471.7088,367.372,5.34E+00,
1471.851,367.472,5.34E+00,
1471.9914,367.572,5.34E+00,
1472.1324,367.672,5.34E+00,
1472.274,367.772,5.34E+00,
1472.4156,367.872,5.34E+00,
1472.556,367.972,5.34E+00,
1472.697,368.072,5.34E+00,
1472.8386,368.172,5.34E+00,
1472.9808,368.272,5.34E+00,
1473.1224,368.372,5.35E+00,
1473.2634,368.472,5.35E+00,
1473.4044,368.572,5.34E+00,
1473.5454,368.672,5.34E+00,
1473.6852,368.772,5.34E+00,
1473.8262,368.872,5.34E+00,
1473.9672,368.972,5.34E+00,
1474.1064,369.072,5.34E+00,
1474.2462,369.172,5.34E+00,
1474.386,369.272,5.34E+00,
1474.5264,369.372,5.34E+00,
1474.6668,369.472,5.34E+00,
1474.8066,369.572,5.34E+00,
1474.9464,369.672,5.34E+00,
1475.085,369.772,5.34E+00,
1475.223,369.872,5.34E+00,
1475.3622,369.972,5.34E+00,
1475.5014,370.072,5.34E+00,
1475.6394,370.172,5.34E+00,
1475.778,370.272,5.34E+00,
1475.9166,370.372,5.34E+00,
1476.0552,370.472,5.34E+00,
1476.1932,370.572,5.34E+00,
1476.3312,370.672,5.34E+00,
1476.4692,370.772,5.34E+00,
1476.6072,370.872,5.34E+00,
1476.7452,370.972,5.34E+00,
1476.8832,371.072,5.34E+00,
1477.0194,371.172,5.34E+00,
1477.1562,371.272,5.34E+00,
1477.2936,371.372,5.34E+00,
1477.4304,371.472,5.34E+00,
1477.5666,371.572,5.34E+00,
1477.704,371.672,5.34E+00,
1477.842,371.772,5.34E+00,
1477.9794,371.872,5.34E+00,
1478.115,371.972,5.34E+00,
1478.2524,372.072,5.34E+00,
1478.3886,372.172,5.34E+00,
1478.5248,372.272,5.34E+00,
1478.6616,372.372,5.34E+00,
1478.7984,372.472,5.34E+00,
1478.9346,372.572,5.34E+00,
1479.0702,372.672,5.34E+00,
1479.207,372.772,5.34E+00,
1479.3432,372.872,5.34E+00,
1479.4788,372.972,5.34E+00,
1479.6156,373.072,5.34E+00,
1479.7518,373.172,5.34E+00,
1479.8874,373.272,5.34E+00,
1480.023,373.372,5.34E+00,
1480.1592,373.472,5.34E+00,
1480.2948,373.572,5.34E+00,
1480.4304,373.672,5.34E+00,
1480.566,373.772,5.34E+00,
1480.701,373.872,5.34E+00,
1480.8354,373.972,5.34E+00,
1480.9704,374.072,5.34E+00,
1481.1054,374.172,5.34E+00,
1481.2398,374.272,5.34E+00,
1481.3742,374.372,5.34E+00,
1481.5086,374.472,5.34E+00,
1481.643,374.572,5.34E+00,
1481.7774,374.672,5.34E+00,
1481.9118,374.772,5.34E+00,
1482.0462,374.872,5.34E+00,
1482.18,374.972,5.34E+00,
1482.3132,375.072,5.34E+00,
1482.447,375.172,5.34E+00,
1482.5814,375.272,5.34E+00,
1482.7152,375.372,5.34E+00,
1482.849,375.472,5.34E+00,
1482.9816,375.572,5.34E+00,
1483.1142,375.672,5.34E+00,
1483.248,375.772,5.34E+00,
1483.3818,375.872,5.34E+00,
1483.515,375.972,5.34E+00,
1483.6488,376.072,5.34E+00,
1483.782,376.172,5.34E+00,
1483.914,376.272,5.34E+00,
1484.0472,376.372,5.34E+00,
1484.1798,376.472,5.34E+00,
1484.3124,376.572,5.34E+00,
1484.445,376.672,5.34E+00,
1484.5776,376.772,5.34E+00,
1484.7102,376.872,5.34E+00,
1484.8428,376.972,5.34E+00,
1484.9748,377.072,5.34E+00,
1485.1062,377.172,5.34E+00,
1485.2382,377.272,5.34E+00,
1485.3702,377.372,5.34E+00,
1485.5022,377.472,5.34E+00,
1485.6336,377.572,5.34E+00,
1485.7644,377.672,5.34E+00,
1485.8952,377.772,5.34E+00,
1486.0266,377.872,5.34E+00,
1486.158,377.972,5.34E+00,
1486.2888,378.072,5.34E+00,
1486.4202,378.172,5.34E+00,
1486.5504,378.272,5.34E+00,
1486.6806,378.372,5.34E+00,
1486.8114,378.472,5.34E+00,
1486.9422,378.572,5.34E+00,
1487.0718,378.672,5.34E+00,
1487.2026,378.772,5.34E+00,
1487.3328,378.872,5.34E+00,
1487.4636,378.972,5.34E+00,
1487.5938,379.072,5.34E+00,
1487.7246,379.172,5.34E+00,
1487.8548,379.272,5.34E+00,
1487.9844,379.372,5.34E+00,
1488.1146,379.472,5.34E+00,
1488.2454,379.572,5.34E+00,
1488.3756,379.672,5.34E+00,
1488.5052,379.772,5.34E+00,
1488.6354,379.872,5.34E+00,
1488.765,379.972,5.34E+00,
1488.894,380.072,5.34E+00,
1489.0236,380.172,5.34E+00,
1489.1532,380.272,5.34E+00,
1489.2828,380.372,5.34E+00,
1489.4124,380.472,5.34E+00,
1489.5414,380.572,5.34E+00,
1489.6704,380.672,5.34E+00,
1489.8,380.772,5.34E+00,
1489.929,380.872,5.34E+00,
1490.0586,380.972,5.34E+00,
1490.1882,381.072,5.34E+00,
1490.3172,381.172,5.34E+00,
1490.4456,381.272,5.34E+00,
1490.5746,381.372,5.34E+00,
1490.7036,381.472,5.34E+00,
1490.832,381.572,5.34E+00,
1490.961,381.672,5.34E+00,
1491.0906,381.772,5.34E+00,
1491.2196,381.872,5.34E+00,
1491.3486,381.972,5.34E+00,
1491.477,382.072,5.34E+00,
1491.606,382.172,5.34E+00,
1491.7344,382.272,5.34E+00,
1491.8628,382.372,5.34E+00,
1491.9912,382.472,5.34E+00,
1492.1196,382.572,5.34E+00,
1492.2486,382.672,5.34E+00,
1492.3764,382.772,5.34E+00,
1492.5042,382.872,5.34E+00,
1492.632,382.972,5.34E+00,
1492.7598,383.072,5.34E+00,
1492.8876,383.172,5.34E+00,
1493.0154,383.272,5.34E+00,
1493.1438,383.372,5.34E+00,
1493.2716,383.472,5.34E+00,
1493.3994,383.572,5.34E+00,
1493.526,383.672,5.34E+00,
1493.6532,383.772,5.34E+00,
1493.7798,383.872,5.34E+00,
1493.9064,383.972,5.34E+00,
1494.033,384.072,5.34E+00,
1494.1596,384.172,5.34E+00,
1494.2868,384.272,5.34E+00,
1494.414,384.372,5.34E+00,
1494.5412,384.472,5.34E+00,
1494.6678,384.572,5.34E+00,
1494.7938,384.672,5.34E+00,
1494.9204,384.772,5.34E+00,
1495.0476,384.872,5.34E+00,
1495.1742,384.972,5.34E+00,
1495.3002,385.072,5.34E+00,
1495.4262,385.172,5.34E+00,
