Time,Temperature,Mass
[s],[K],[mg]
1200.1002,306.944,-6.00E-03
1240.578,307.044,-8.33E-03
1255.569,307.144,-8.96E-03
1263.1398,307.244,-9.95E-03
1269.15,307.344,-1.11E-02
1273.5048,307.444,-1.10E-02
1277.7162,307.544,-1.20E-02
1280.9928,307.644,-1.25E-02
1284.1608,307.744,-1.30E-02
1286.8422,307.844,-1.44E-02
1289.5602,307.944,-1.36E-02
1291.854,308.044,-1.51E-02
1294.08,308.144,-1.60E-02
1296.0126,308.244,-1.64E-02
1298.0784,308.344,-1.90E-02
1299.8562,308.444,-1.73E-02
1301.5728,308.544,-1.66E-02
1303.1622,308.644,-1.69E-02
1304.7228,308.744,-2.00E-02
1306.2012,308.844,-1.91E-02
1307.6718,308.944,-1.91E-02
1309.0548,309.044,-1.91E-02
1310.364,309.144,-1.86E-02
1311.627,309.244,-1.81E-02
1312.8636,309.344,-1.93E-02
1314.0744,309.444,-2.01E-02
1315.2264,309.544,-2.05E-02
1316.3322,309.644,-2.10E-02
1317.4278,309.744,-2.15E-02
1318.4652,309.844,-1.99E-02
1319.4738,309.944,-2.19E-02
1320.4728,310.044,-2.01E-02
1321.461,310.144,-2.17E-02
1322.4504,310.244,-2.01E-02
1323.4278,310.344,-2.05E-02
1324.3236,310.444,-2.30E-02
1325.2098,310.544,-2.06E-02
1326.0852,310.644,-2.10E-02
1326.9576,310.744,-1.96E-02
1327.8126,310.844,-2.19E-02
1328.6424,310.944,-2.30E-02
1329.477,311.044,-2.22E-02
1330.2768,311.144,-2.30E-02
1331.085,311.244,-2.30E-02
1331.8662,311.344,-2.39E-02
1332.6306,311.444,-2.35E-02
1333.3908,311.544,-2.33E-02
1334.1216,311.644,-2.50E-02
1334.8488,311.744,-2.47E-02
1335.5562,311.844,-2.39E-02
1336.2588,311.944,-2.54E-02
1336.947,312.044,-2.60E-02
1337.6286,312.144,-2.52E-02
1338.2922,312.244,-2.40E-02
1338.939,312.344,-2.59E-02
1339.5948,312.444,-2.49E-02
1340.253,312.544,-2.54E-02
1340.8992,312.644,-2.70E-02
1341.5406,312.744,-2.64E-02
1342.1622,312.844,-2.65E-02
1342.7718,312.944,-2.64E-02
1343.3874,313.044,-2.67E-02
1343.9988,313.144,-2.57E-02
1344.588,313.244,-2.58E-02
1345.182,313.344,-2.62E-02
1345.7628,313.444,-2.77E-02
1346.3286,313.544,-2.53E-02
1346.9046,313.644,-2.70E-02
1347.4692,313.744,-2.62E-02
1348.0302,313.844,-2.87E-02
1348.5948,313.944,-2.67E-02
1349.1582,314.044,-2.59E-02
1349.6928,314.144,-2.70E-02
1350.2238,314.244,-2.70E-02
1350.7506,314.344,-2.78E-02
1351.2696,314.444,-2.61E-02
1351.7814,314.544,-2.78E-02
1352.295,314.644,-2.80E-02
1352.8086,314.744,-2.68E-02
1353.3072,314.844,-2.80E-02
1353.8064,314.944,-2.74E-02
1354.2972,315.044,-2.80E-02
1354.7886,315.144,-2.76E-02
1355.2674,315.244,-2.72E-02
1355.7396,315.344,-2.73E-02
1356.2142,315.444,-2.75E-02
1356.6894,315.544,-2.90E-02
1357.1484,315.644,-2.78E-02
1357.6014,315.744,-2.80E-02
1358.0586,315.844,-2.81E-02
1358.526,315.944,-2.71E-02
1358.9826,316.044,-2.84E-02
1359.4272,316.144,-2.83E-02
1359.8814,316.244,-3.00E-02
1360.3344,316.344,-2.89E-02
1360.7844,316.444,-2.93E-02
1361.2188,316.544,-2.83E-02
1361.646,316.644,-2.85E-02
1362.084,316.744,-2.80E-02
1362.51,316.844,-2.80E-02
1362.9258,316.944,-2.82E-02
1363.3398,317.044,-2.80E-02
1363.758,317.144,-2.85E-02
1364.172,317.244,-2.85E-02
1364.5806,317.344,-2.94E-02
1364.9898,317.444,-2.87E-02
1365.3942,317.544,-2.90E-02
1365.8022,317.644,-2.96E-02
1366.1964,317.744,-2.94E-02
1366.5966,317.844,-3.01E-02
1367.0022,317.944,-2.94E-02
1367.4024,318.044,-3.01E-02
1367.799,318.144,-2.94E-02
1368.1938,318.244,-2.99E-02
1368.5856,318.344,-3.05E-02
1368.975,318.444,-2.96E-02
1369.3566,318.544,-3.05E-02
1369.7322,318.644,-3.00E-02
1370.1102,318.744,-3.00E-02
1370.4852,318.844,-3.10E-02
1370.8584,318.944,-3.02E-02
1371.2268,319.044,-3.08E-02
1371.5988,319.144,-3.09E-02
1371.9702,319.244,-3.26E-02
1372.3362,319.344,-3.09E-02
1372.6914,319.444,-3.00E-02
1373.049,319.544,-3.11E-02
1373.409,319.644,-2.98E-02
1373.7654,319.744,-3.12E-02
1374.1164,319.844,-2.99E-02
1374.4746,319.944,-3.19E-02
1374.8232,320.044,-3.18E-02
1375.1754,320.144,-3.05E-02
1375.5312,320.244,-3.22E-02
1375.8762,320.344,-3.02E-02
1376.2218,320.444,-3.14E-02
1376.5632,320.544,-3.29E-02
1376.9064,320.644,-3.19E-02
1377.2454,320.744,-3.23E-02
1377.585,320.844,-3.24E-02
1377.9216,320.944,-3.10E-02
1378.2546,321.044,-3.23E-02
1378.5876,321.144,-3.13E-02
1378.9206,321.244,-3.40E-02
1379.2494,321.344,-3.29E-02
1379.58,321.444,-3.15E-02
1379.904,321.544,-3.30E-02
1380.2292,321.644,-3.13E-02
1380.552,321.744,-3.38E-02
1380.8766,321.844,-3.29E-02
1381.1988,321.944,-3.31E-02
1381.5162,322.044,-3.20E-02
1381.842,322.144,-3.21E-02
1382.1552,322.244,-3.37E-02
1382.4756,322.344,-3.29E-02
1382.7894,322.444,-3.28E-02
1383.102,322.544,-3.30E-02
1383.4152,322.644,-3.16E-02
1383.7272,322.744,-3.30E-02
1384.0392,322.844,-3.36E-02
1384.3482,322.944,-3.20E-02
1384.6554,323.044,-3.21E-02
1384.9608,323.144,-3.27E-02
1385.265,323.244,-3.39E-02
1385.565,323.344,-3.22E-02
1385.865,323.444,-3.12E-02
1386.1662,323.544,-3.32E-02
1386.465,323.644,-3.32E-02
1386.759,323.744,-3.17E-02
1387.056,323.844,-3.24E-02
1387.3548,323.944,-3.28E-02
1387.653,324.044,-3.30E-02
1387.9446,324.144,-3.12E-02
1388.2392,324.244,-3.30E-02
1388.5278,324.344,-3.38E-02
1388.817,324.444,-3.33E-02
1389.1062,324.544,-3.20E-02
1389.3924,324.644,-3.26E-02
1389.6774,324.744,-3.30E-02
1389.9618,324.844,-3.26E-02
1390.2438,324.944,-3.24E-02
1390.5312,325.044,-3.41E-02
1390.815,325.144,-3.31E-02
1391.0994,325.244,-3.10E-02
1391.3826,325.344,-3.30E-02
1391.6646,325.444,-3.49E-02
1391.9496,325.544,-3.31E-02
1392.2298,325.644,-3.26E-02
1392.5046,325.744,-3.40E-02
1392.783,325.844,-3.30E-02
1393.0566,325.944,-3.19E-02
1393.3326,326.044,-3.50E-02
1393.6092,326.144,-3.29E-02
1393.8804,326.244,-3.19E-02
1394.154,326.344,-3.36E-02
1394.4222,326.444,-3.31E-02
1394.6898,326.544,-3.40E-02
1394.9568,326.644,-3.45E-02
1395.2262,326.744,-3.43E-02
1395.4938,326.844,-3.30E-02
1395.762,326.944,-3.26E-02
1396.0248,327.044,-3.33E-02
1396.2912,327.144,-3.30E-02
1396.5552,327.244,-3.30E-02
1396.818,327.344,-3.31E-02
1397.0796,327.444,-3.21E-02
1397.343,327.544,-3.20E-02
