Time,Temperature,Mass
[s],[K],[mg]
1200.3498,308.35,9.00E-03
1276.9074,308.45,3.96E-03
1294.5276,308.55,6.99E-03
1306.9092,308.65,7.89E-03
1316.217,308.75,8.00E-03
1324.1088,308.85,5.91E-03
1331.067,308.95,5.99E-03
1337.1,309.05,7.09E-03
1342.6254,309.15,7.12E-03
1347.6804,309.25,9.34E-03
1352.3556,309.35,7.58E-03
1356.7548,309.45,7.62E-03
1360.9926,309.55,6.86E-03
1364.9052,309.65,5.90E-03
1368.5088,309.75,6.01E-03
1372.0098,309.85,6.97E-03
1375.2912,309.95,5.92E-03
1378.5012,310.05,6.10E-03
1381.56,310.15,7.99E-03
1384.5246,310.25,7.09E-03
1387.4178,310.35,5.25E-03
1390.23,310.45,4.76E-03
1392.9924,310.55,4.99E-03
1395.6408,310.65,3.62E-03
1398.2064,310.75,4.06E-03
1400.6904,310.85,4.97E-03
1403.151,310.95,4.00E-03
1405.5162,311.05,4.09E-03
1407.8064,311.15,3.71E-03
1410.1026,311.25,4.41E-03
1412.3226,311.35,5.14E-03
1414.4922,311.45,5.01E-03
1416.597,311.55,3.62E-03
1418.6814,311.65,4.12E-03
1420.761,311.75,5.17E-03
1422.7686,311.85,6.27E-03
1424.7576,311.95,4.00E-03
1426.7022,312.05,4.04E-03
1428.5868,312.15,5.55E-03
1430.4984,312.25,3.51E-03
1432.3302,312.35,3.09E-03
1434.1464,312.45,3.33E-03
1435.9524,312.55,2.03E-03
1437.7188,312.65,3.20E-03
1439.4678,312.75,3.00E-03
1441.2204,312.85,3.00E-03
1442.9298,312.95,2.96E-03
1444.6278,313.05,1.08E-03
1446.2898,313.15,3.09E-03
1447.9086,313.25,1.66E-03
1449.5088,313.35,2.14E-03
1451.1408,313.45,9.84E-04
1452.7068,313.55,1.03E-03
1454.2806,313.65,5.21E-04
1455.8478,313.75,1.96E-04
1457.3868,313.85,-2.43E-04
1458.9306,313.95,1.01E-03
1460.457,314.05,6.78E-04
1461.957,314.15,1.00E-03
1463.4312,314.25,9.93E-04
1464.9084,314.35,9.61E-04
1466.349,314.45,2.07E-03
1467.783,314.55,1.83E-03
1469.2182,314.65,2.10E-03
1470.645,314.75,8.10E-04
1472.0502,314.85,2.04E-03
1473.4428,314.95,1.89E-03
1474.8222,315.05,1.44E-03
1476.1974,315.15,1.07E-03
1477.5666,315.25,1.01E-03
1478.9196,315.35,-6.11E-06
1480.2576,315.45,7.97E-04
1481.5776,315.55,4.43E-04
1482.879,315.65,1.43E-04
1484.1888,315.75,1.05E-03
1485.4896,315.85,-5.73E-06
1486.7892,315.95,-1.98E-04
1488.0648,316.05,-1.20E-03
1489.32,316.15,2.41E-04
1490.5866,316.25,2.15E-04
1491.8484,316.35,9.12E-05
1493.0808,316.45,-9.41E-04
1494.3156,316.55,-1.00E-03
1495.5492,316.65,-1.78E-06
1496.7714,316.75,-2.04E-03
1497.999,316.85,-1.90E-03
1499.187,316.95,-9.91E-05
1500.3894,317.05,-1.88E-03
1501.584,317.15,4.66E-05
1502.7618,317.25,-1.01E-03
1503.9276,317.35,-1.01E-03
1505.085,317.45,1.10E-03
1506.2448,317.55,-1.07E-04
