Time,Temperature,Mass
[s],[K],[mg]
1202.2998,307.031,0.026
1434.8772,307.531,0.027
1513.2828,308.031,0.0281
1573.4652,308.531,0.0251
1624.6734,309.031,0.027
1670.6778,309.531,0.0291
1713.906,310.031,0.028
1755.3582,310.531,0.0296
1795.1166,311.031,0.03
1833.2616,311.531,0.028
1870.137,312.031,0.028
1906.1898,312.531,0.0265
1941.4236,313.031,0.028
1976.2806,313.531,0.029
2010.426,314.031,0.0278
2044.3014,314.531,0.0279
2077.6896,315.031,0.0259
2110.6626,315.531,0.026
2143.473,316.031,0.0278
2175.9624,316.531,0.027
2208.444,317.031,0.029
2240.7666,317.531,0.0253
2272.803,318.031,0.027
2304.7752,318.531,0.028
2336.5602,319.031,0.029
2368.2264,319.531,0.03
2399.796,320.031,0.03
2431.1232,320.531,0.029
2462.4222,321.031,0.028
2493.5724,321.531,0.028
2524.7406,322.031,0.028
2555.9022,322.531,0.028
2586.9042,323.031,0.028
2617.842,323.531,0.028
2648.6664,324.031,0.028
2679.5346,324.531,0.029
2710.3608,325.031,0.0302
2741.1216,325.531,0.0282
2771.793,326.031,0.028
2802.2886,326.531,0.028
2832.762,327.031,0.0283
2863.1034,327.531,0.028
2893.4568,328.031,0.0267
2923.7964,328.531,0.0269
2954.0724,329.031,0.026
2984.3262,329.531,0.0251
3014.6298,330.031,0.0259
3044.8116,330.531,0.026
3074.9658,331.031,0.0265
3105.1392,331.531,0.028
3135.2928,332.031,0.028
3165.4224,332.531,0.029
3195.462,333.031,0.0285
3225.4344,333.531,0.027
3255.2712,334.031,0.0279
3285.0846,334.531,0.0271
3314.9904,335.031,0.027
3344.7804,335.531,0.027
3374.676,336.031,0.0257
3404.4894,336.531,0.025
3434.2362,337.031,0.024
3464.0796,337.531,0.0251
3493.8378,338.031,0.0248
3523.6044,338.531,0.025
3553.3776,339.031,0.0259
3583.1058,339.531,0.025
3612.6906,340.031,0.025
3642.1794,340.531,0.023
3671.5236,341.031,0.023
3700.86,341.531,0.021
3730.188,342.031,0.0211
3759.5556,342.531,0.022
3789.0648,343.031,0.022
3818.415,343.531,0.02
3847.6242,344.031,0.022
3876.702,344.531,0.021
3905.7162,345.031,0.0222
3934.6824,345.531,0.0239
3963.7044,346.031,0.022
3992.8158,346.531,0.023
4021.9764,347.031,0.0241
4051.092,347.531,0.023
4080.1224,348.031,0.023
4109.067,348.531,0.022
4137.885,349.031,0.022
4166.6994,349.531,0.022
4195.6506,350.031,0.023
4224.6414,350.531,0.023
4253.7312,351.031,0.021
4282.7868,351.531,0.019
4311.789,352.031,0.019
4340.7642,352.531,0.019
4369.6602,353.031,0.019
4398.4308,353.531,0.019
4427.22,354.031,0.0184
4455.9246,354.531,0.019
4484.6898,355.031,0.018
4513.5438,355.531,0.019
4542.3564,356.031,0.019
4571.1588,356.531,0.019
4600.0434,357.031,0.0195
4628.7828,357.531,0.019
4657.563,358.031,0.021
4686.327,358.531,0.019
4714.9542,359.031,0.019
4743.5556,359.531,0.0171
4772.0352,360.031,0.017
4800.42,360.531,0.015
4828.7022,361.031,0.015
4857.0336,361.531,0.017
4885.452,362.031,0.0177
4913.799,362.531,0.016
4942.32,363.031,0.016
