Time,Temperature,Mass
[s],[K],[mg]
1202.2998,307.031,4.929
1434.8772,307.531,4.93
1513.2828,308.031,4.9311
1573.4652,308.531,4.9281
1624.6734,309.031,4.93
1670.6778,309.531,4.9321
1713.906,310.031,4.931
1755.3582,310.531,4.9326
1795.1166,311.031,4.933
1833.2616,311.531,4.931
1870.137,312.031,4.931
1906.1898,312.531,4.9295
1941.4236,313.031,4.931
1976.2806,313.531,4.932
2010.426,314.031,4.9308
2044.3014,314.531,4.9309
2077.6896,315.031,4.9289
2110.6626,315.531,4.929
2143.473,316.031,4.9308
2175.9624,316.531,4.93
2208.444,317.031,4.932
2240.7666,317.531,4.9283
2272.803,318.031,4.93
2304.7752,318.531,4.931
2336.5602,319.031,4.932
2368.2264,319.531,4.933
2399.796,320.031,4.933
2431.1232,320.531,4.932
2462.4222,321.031,4.931
2493.5724,321.531,4.931
2524.7406,322.031,4.931
2555.9022,322.531,4.931
2586.9042,323.031,4.931
2617.842,323.531,4.931
2648.6664,324.031,4.931
2679.5346,324.531,4.932
2710.3608,325.031,4.9332
2741.1216,325.531,4.9312
2771.793,326.031,4.931
2802.2886,326.531,4.931
2832.762,327.031,4.9313
2863.1034,327.531,4.931
2893.4568,328.031,4.9297
2923.7964,328.531,4.9299
2954.0724,329.031,4.929
2984.3262,329.531,4.9281
3014.6298,330.031,4.9289
3044.8116,330.531,4.929
3074.9658,331.031,4.9295
3105.1392,331.531,4.931
3135.2928,332.031,4.931
3165.4224,332.531,4.932
3195.462,333.031,4.9315
3225.4344,333.531,4.93
3255.2712,334.031,4.9309
3285.0846,334.531,4.9301
3314.9904,335.031,4.93
3344.7804,335.531,4.93
3374.676,336.031,4.9287
3404.4894,336.531,4.928
3434.2362,337.031,4.927
3464.0796,337.531,4.9281
3493.8378,338.031,4.9278
3523.6044,338.531,4.928
3553.3776,339.031,4.9289
3583.1058,339.531,4.928
3612.6906,340.031,4.928
3642.1794,340.531,4.926
3671.5236,341.031,4.926
