Time,Temperature,Heat Flow
[s],[K],[W/g]
1200.1002,306.872,-7.36E-04
1244.0322,306.972,-3.06E-04
1257.456,307.072,-1.05E-03
1264.5324,307.172,-2.08E-03
1270.032,307.272,-5.30E-03
1274.8104,307.372,-3.29E-03
1278.6426,307.472,-6.63E-03
1282.116,307.572,-9.41E-03
1284.9288,307.672,-1.05E-02
1287.7638,307.772,-1.03E-02
1290.1602,307.872,-1.21E-02
1292.4636,307.972,-1.35E-02
1294.674,308.072,-1.40E-02
1296.6486,308.172,-1.50E-02
1298.5176,308.272,-1.67E-02
1300.3014,308.372,-1.77E-02
1302.0072,308.472,-2.13E-02
1303.6488,308.572,-2.06E-02
1305.1368,308.672,-2.42E-02
1306.6308,308.772,-2.61E-02
1308.0822,308.872,-2.73E-02
1309.4196,308.972,-3.00E-02
1310.73,309.072,-3.19E-02
1312.0332,309.172,-3.31E-02
1313.2596,309.272,-3.41E-02
1314.4542,309.372,-3.88E-02
1315.6458,309.472,-3.98E-02
1316.772,309.572,-4.29E-02
1317.8802,309.672,-4.39E-02
1318.9164,309.772,-4.70E-02
1319.928,309.872,-4.83E-02
1320.942,309.972,-5.15E-02
1321.9644,310.072,-5.22E-02
1322.9346,310.172,-5.51E-02
1323.8658,310.272,-5.85E-02
1324.785,310.372,-5.95E-02
1325.694,310.472,-6.23E-02
1326.5736,310.572,-6.39E-02
1327.434,310.672,-6.80E-02
1328.292,310.772,-7.24E-02
1329.132,310.872,-7.53E-02
1329.9252,310.972,-7.70E-02
1330.7082,311.072,-7.88E-02
1331.4996,311.172,-8.10E-02
1332.303,311.272,-8.14E-02
1333.074,311.372,-8.45E-02
1333.8276,311.472,-8.83E-02
1334.5656,311.572,-9.13E-02
1335.3072,311.672,-9.57E-02
1336.0284,311.772,-9.49E-02
1336.7334,311.872,-9.77E-02
1337.4216,311.972,-0.10327
1338.1086,312.072,-0.10424
1338.7848,312.172,-0.10692
1339.443,312.272,-0.11009
1340.0982,312.372,-0.11033
1340.7444,312.472,-0.11614
1341.3786,312.572,-0.11711
1342.0224,312.672,-0.11999
1342.6446,312.772,-0.12401
1343.2668,312.872,-0.12605
1343.88,312.972,-0.13018
1344.495,313.072,-0.13346
