Time,Temperature,Mass,
1493.0808,316.45,4.83E+00,
1494.3156,316.55,4.83E+00,
1495.5492,316.65,4.83E+00,
1496.7714,316.75,4.83E+00,
1497.999,316.85,4.83E+00,
1499.187,316.95,4.83E+00,
1500.3894,317.05,4.83E+00,
1501.584,317.15,4.83E+00,
1502.7618,317.25,4.83E+00,
1503.9276,317.35,4.83E+00,
1505.085,317.45,4.83E+00,
1506.2448,317.55,4.83E+00,
1507.4088,317.65,4.83E+00,
1508.5512,317.75,4.83E+00,
1509.6918,317.85,4.83E+00,
1510.809,317.95,4.83E+00,
1511.94,318.05,4.83E+00,
1513.065,318.15,4.83E+00,
1514.1732,318.25,4.83E+00,
1515.288,318.35,4.83E+00,
1516.4016,318.45,4.83E+00,
1517.511,318.55,4.83E+00,
1518.6048,318.65,4.83E+00,
1519.6902,318.75,4.83E+00,
1520.7948,318.85,4.83E+00,
1521.879,318.95,4.83E+00,
1522.9644,319.05,4.83E+00,
1524.0504,319.15,4.83E+00,
1525.1226,319.25,4.83E+00,
1526.1894,319.35,4.83E+00,
1527.2628,319.45,4.83E+00,
1528.3146,319.55,4.83E+00,
1529.3634,319.65,4.83E+00,
1530.4212,319.75,4.83E+00,
1531.4784,319.85,4.82E+00,
1532.5062,319.95,4.83E+00,
1533.5298,320.05,4.83E+00,
1534.557,320.15,4.83E+00,
1535.5728,320.25,4.83E+00,
1536.591,320.35,4.83E+00,
1537.5978,320.45,4.83E+00,
1538.6052,320.55,4.83E+00,
1539.6108,320.65,4.83E+00,
1540.6224,320.75,4.83E+00,
1541.625,320.85,4.82E+00,
1542.6306,320.95,4.83E+00,
1543.6128,321.05,4.83E+00,
1544.6058,321.15,4.82E+00,
1545.6036,321.25,4.82E+00,
1546.5888,321.35,4.83E+00,
1547.5752,321.45,4.83E+00,
1548.5532,321.55,4.82E+00,
1549.5276,321.65,4.83E+00,
1550.5116,321.75,4.83E+00,
1551.4824,321.85,4.83E+00,
1552.443,321.95,4.83E+00,
1553.4018,322.05,4.83E+00,
1554.351,322.15,4.83E+00,
1555.293,322.25,4.83E+00,
1556.2524,322.35,4.83E+00,
1557.2076,322.45,4.83E+00,
1558.152,322.55,4.83E+00,
1559.0892,322.65,4.83E+00,
1560.036,322.75,4.83E+00,
1560.975,322.85,4.83E+00,
1561.914,322.95,4.83E+00,
1562.8368,323.05,4.83E+00,
1563.7632,323.15,4.83E+00,
1564.6848,323.25,4.83E+00,
1565.6058,323.35,4.83E+00,
1566.5238,323.45,4.83E+00,
1567.449,323.55,4.83E+00,
1568.3562,323.65,4.83E+00,
1569.2604,323.75,4.83E+00,
1570.164,323.85,4.83E+00,
1571.0736,323.95,4.83E+00,
1571.9712,324.05,4.83E+00,
1572.8754,324.15,4.83E+00,
1573.773,324.25,4.83E+00,
1574.6682,324.35,4.82E+00,
1575.5676,324.45,4.83E+00,
1576.4526,324.55,4.83E+00,
1577.3436,324.65,4.83E+00,
1578.2304,324.75,4.82E+00,
1579.1124,324.85,4.83E+00,
1579.9914,324.95,4.83E+00,
1580.8776,325.05,4.82E+00,
1581.7524,325.15,4.83E+00,
1582.6284,325.25,4.83E+00,
1583.499,325.35,4.83E+00,
1584.3672,325.45,4.83E+00,
1585.2246,325.55,4.82E+00,
1586.0844,325.65,4.83E+00,
1586.9406,325.75,4.83E+00,
1587.8004,325.85,4.83E+00,
1588.659,325.95,4.82E+00,
1589.5188,326.05,4.82E+00,
1590.3744,326.15,4.83E+00,
1591.2336,326.25,4.83E+00,
1592.079,326.35,4.83E+00,
1592.928,326.45,4.82E+00,
1593.777,326.55,4.82E+00,
1594.6188,326.65,4.83E+00,
1595.4552,326.75,4.83E+00,
1596.2964,326.85,4.82E+00,
1597.1424,326.95,4.82E+00,
1597.9818,327.05,4.82E+00,
1598.814,327.15,4.82E+00,
1599.654,327.25,4.83E+00,
1600.4856,327.35,4.82E+00,
1601.3142,327.45,4.82E+00,
1602.1452,327.55,4.82E+00,
1602.9702,327.65,4.83E+00,
1603.7934,327.75,4.82E+00,
1604.6202,327.85,4.82E+00,
1605.4416,327.95,4.82E+00,
1606.2606,328.05,4.82E+00,
1607.0778,328.15,4.82E+00,
1607.8986,328.25,4.82E+00,
1608.7128,328.35,4.82E+00,
1609.5228,328.45,4.82E+00,
1610.3346,328.55,4.82E+00,
1611.1536,328.65,4.82E+00,
1611.9522,328.75,4.82E+00,
1612.7592,328.85,4.82E+00,
1613.5668,328.95,4.82E+00,
1614.372,329.05,4.82E+00,
1615.179,329.15,4.82E+00,
1615.9794,329.25,4.82E+00,
1616.7822,329.35,4.82E+00,
1617.582,329.45,4.82E+00,
1618.3824,329.55,4.82E+00,
1619.178,329.65,4.82E+00,
1619.9754,329.75,4.82E+00,
1620.7692,329.85,4.82E+00,
1621.5642,329.95,4.82E+00,
1622.3586,330.05,4.82E+00,
1623.147,330.15,4.82E+00,
1623.936,330.25,4.82E+00,
1624.7322,330.35,4.82E+00,
1625.5116,330.45,4.82E+00,
1626.2928,330.55,4.82E+00,
1627.0764,330.65,4.82E+00,
1627.851,330.75,4.82E+00,
1628.6286,330.85,4.82E+00,
1629.4032,330.95,4.82E+00,
1630.1784,331.05,4.82E+00,
1630.9512,331.15,4.82E+00,
1631.7288,331.25,4.82E+00,
1632.4968,331.35,4.82E+00,
1633.266,331.45,4.82E+00,
1634.0322,331.55,4.82E+00,
1634.7936,331.65,4.82E+00,
1635.558,331.75,4.82E+00,
1636.3188,331.85,4.82E+00,
1637.0766,331.95,4.82E+00,
1637.8374,332.05,4.82E+00,
1638.5988,332.15,4.82E+00,
1639.3644,332.25,4.82E+00,
1640.1168,332.35,4.82E+00,
1640.877,332.45,4.82E+00,
1641.6318,332.55,4.82E+00,
1642.3872,332.65,4.82E+00,
1643.1366,332.75,4.82E+00,
1643.8848,332.85,4.82E+00,
1644.6312,332.95,4.83E+00,
1645.3836,333.05,4.82E+00,
1646.1336,333.15,4.82E+00,
1646.8848,333.25,4.83E+00,
1647.636,333.35,4.82E+00,
1648.386,333.45,4.82E+00,
1649.1294,333.55,4.83E+00,
1649.8764,333.65,4.82E+00,
1650.6228,333.75,4.82E+00,
1651.3632,333.85,4.82E+00,
1652.0952,333.95,4.83E+00,
1652.8362,334.05,4.83E+00,
1653.5742,334.15,4.82E+00,
1654.305,334.25,4.82E+00,
1655.0364,334.35,4.82E+00,
1655.7678,334.45,4.83E+00,
1656.4998,334.55,4.82E+00,
1657.233,334.65,4.82E+00,
1657.9626,334.75,4.83E+00,
1658.691,334.85,4.82E+00,
1659.4164,334.95,4.83E+00,
1660.1358,335.05,4.82E+00,
1660.857,335.15,4.82E+00,
1661.5788,335.25,4.83E+00,
1662.2982,335.35,4.83E+00,
1663.0248,335.45,4.83E+00,
1663.7496,335.55,4.82E+00,
1664.469,335.65,4.83E+00,
1665.1926,335.75,4.83E+00,
1665.912,335.85,4.82E+00,
1666.632,335.95,4.83E+00,
1667.3466,336.05,4.83E+00,
1668.0672,336.15,4.83E+00,
1668.7836,336.25,4.82E+00,
1669.4952,336.35,4.82E+00,
1670.2062,336.45,4.83E+00,
1670.9148,336.55,4.82E+00,
1671.6264,336.65,4.82E+00,
1672.3368,336.75,4.83E+00,
1673.049,336.85,4.82E+00,
1673.7528,336.95,4.82E+00,
1674.468,337.05,4.82E+00,
1675.1706,337.15,4.82E+00,
1675.8696,337.25,4.82E+00,
1676.5734,337.35,4.82E+00,
1677.2802,337.45,4.83E+00,
1677.9756,337.55,4.83E+00,
1678.6722,337.65,4.82E+00,
1679.3754,337.75,4.82E+00,
1680.078,337.85,4.82E+00,
1680.7758,337.95,4.83E+00,
1681.4718,338.05,4.83E+00,
1682.1708,338.15,4.83E+00,
1682.8662,338.25,4.83E+00,
1683.5634,338.35,4.83E+00,
1684.2552,338.45,4.82E+00,
1684.9494,338.55,4.82E+00,
1685.6442,338.65,4.82E+00,
1686.3396,338.75,4.82E+00,
1687.0284,338.85,4.82E+00,
1687.722,338.95,4.82E+00,
1688.4132,339.05,4.83E+00,
1689.1014,339.15,4.83E+00,
1689.7878,339.25,4.82E+00,
1690.4802,339.35,4.82E+00,
1691.1654,339.45,4.82E+00,
1691.8548,339.55,4.82E+00,
1692.5382,339.65,4.82E+00,
1693.2198,339.75,4.82E+00,
1693.9056,339.85,4.83E+00,
1694.5848,339.95,4.82E+00,
1695.2688,340.05,4.82E+00,
1695.951,340.15,4.83E+00,
1696.632,340.25,4.83E+00,
1697.3124,340.35,4.83E+00,
1697.9922,340.45,4.83E+00,
1698.6696,340.55,4.83E+00,
1699.3482,340.65,4.83E+00,
1700.0244,340.75,4.83E+00,
1700.7018,340.85,4.83E+00,
1701.3762,340.95,4.83E+00,
1702.0488,341.05,4.83E+00,
1702.7208,341.15,4.83E+00,
1703.3922,341.25,4.83E+00,
1704.0648,341.35,4.83E+00,
1704.7344,341.45,4.83E+00,
1705.4088,341.55,4.83E+00,
1706.0778,341.65,4.83E+00,
1706.7516,341.75,4.83E+00,
1707.423,341.85,4.83E+00,
1708.0878,341.95,4.83E+00,
1708.7502,342.05,4.83E+00,
1709.4162,342.15,4.82E+00,
1710.0846,342.25,4.83E+00,
1710.7524,342.35,4.82E+00,
1711.4178,342.45,4.83E+00,
1712.0784,342.55,4.83E+00,
1712.7456,342.65,4.83E+00,
1713.405,342.75,4.83E+00,
1714.071,342.85,4.82E+00,
1714.7328,342.95,4.82E+00,
1715.3928,343.05,4.82E+00,
1716.0558,343.15,4.82E+00,
1716.7134,343.25,4.82E+00,
1717.3734,343.35,4.82E+00,
1718.0328,343.45,4.82E+00,
1718.6952,343.55,4.82E+00,
1719.3546,343.65,4.82E+00,
1720.014,343.75,4.82E+00,
1720.6752,343.85,4.82E+00,
1721.3388,343.95,4.82E+00,
1721.997,344.05,4.82E+00,
1722.6498,344.15,4.82E+00,
1723.3038,344.25,4.82E+00,
1723.959,344.35,4.82E+00,
1724.6124,344.45,4.82E+00,
1725.2652,344.55,4.82E+00,
1725.9126,344.65,4.82E+00,
1726.5642,344.75,4.82E+00,
1727.2158,344.85,4.82E+00,
1727.8674,344.95,4.82E+00,
1728.5154,345.05,4.82E+00,
1729.1688,345.15,4.82E+00,
1729.8198,345.25,4.82E+00,
1730.4648,345.35,4.82E+00,
1731.1104,345.45,4.82E+00,
1731.7536,345.55,4.82E+00,
1732.3962,345.65,4.82E+00,
1733.0388,345.75,4.82E+00,
1733.6808,345.85,4.82E+00,
1734.3276,345.95,4.82E+00,
1734.975,346.05,4.82E+00,
1735.6206,346.15,4.82E+00,
1736.2638,346.25,4.82E+00,
1736.9052,346.35,4.82E+00,
1737.5442,346.45,4.82E+00,
1738.1898,346.55,4.82E+00,
1738.8354,346.65,4.82E+00,
1739.4744,346.75,4.83E+00,
1740.114,346.85,4.83E+00,
1740.7512,346.95,4.82E+00,
1741.3896,347.05,4.83E+00,
1742.0244,347.15,4.83E+00,
1742.6622,347.25,4.82E+00,
1743.2982,347.35,4.83E+00,
1743.9384,347.45,4.83E+00,
1744.5774,347.55,4.83E+00,
1745.217,347.65,4.83E+00,
1745.856,347.75,4.83E+00,
1746.4866,347.85,4.83E+00,
1747.1196,347.95,4.83E+00,
1747.7538,348.05,4.83E+00,
1748.3802,348.15,4.83E+00,
1749.0114,348.25,4.83E+00,
1749.645,348.35,4.82E+00,
1750.2786,348.45,4.83E+00,
1750.9086,348.55,4.83E+00,
1751.5392,348.65,4.83E+00,
1752.1692,348.75,4.83E+00,
1752.798,348.85,4.83E+00,
1753.4328,348.95,4.83E+00,
1754.0622,349.05,4.83E+00,
1754.6916,349.15,4.83E+00,
1755.315,349.25,4.83E+00,
1755.9486,349.35,4.83E+00,
1756.5726,349.45,4.83E+00,
1757.1966,349.55,4.83E+00,
1757.8236,349.65,4.83E+00,
1758.4494,349.75,4.83E+00,
1759.0764,349.85,4.82E+00,
1759.7058,349.95,4.83E+00,
1760.3292,350.05,4.82E+00,
1760.9556,350.15,4.83E+00,
1761.5796,350.25,4.83E+00,
1762.2042,350.35,4.82E+00,
1762.8294,350.45,4.83E+00,
1763.4528,350.55,4.82E+00,
1764.0774,350.65,4.83E+00,
1764.7014,350.75,4.82E+00,
1765.3296,350.85,4.82E+00,
1765.9512,350.95,4.82E+00,
1766.5716,351.05,4.82E+00,
1767.1962,351.15,4.82E+00,
1767.8208,351.25,4.82E+00,
1768.4382,351.35,4.82E+00,
1769.0562,351.45,4.82E+00,
1769.6754,351.55,4.83E+00,
1770.291,351.65,4.82E+00,
1770.9048,351.75,4.82E+00,
1771.5228,351.85,4.82E+00,
1772.1354,351.95,4.82E+00,
1772.748,352.05,4.82E+00,
1773.3624,352.15,4.82E+00,
1773.9786,352.25,4.83E+00,
1774.5894,352.35,4.82E+00,
1775.202,352.45,4.83E+00,
1775.8092,352.55,4.83E+00,
1776.423,352.65,4.82E+00,
1777.029,352.75,4.83E+00,
1777.6362,352.85,4.82E+00,
1778.2428,352.95,4.83E+00,
1778.8518,353.05,4.83E+00,
1779.4614,353.15,4.83E+00,
1780.0698,353.25,4.83E+00,
1780.68,353.35,4.83E+00,
1781.2902,353.45,4.83E+00,
1781.8992,353.55,4.83E+00,
1782.5088,353.65,4.83E+00,
1783.1214,353.75,4.83E+00,
1783.7316,353.85,4.83E+00,
1784.3424,353.95,4.83E+00,
1784.9508,354.05,4.83E+00,
1785.561,354.15,4.83E+00,
1786.1688,354.25,4.83E+00,
1786.7784,354.35,4.83E+00,
1787.385,354.45,4.83E+00,
1787.991,354.55,4.83E+00,
1788.5928,354.65,4.83E+00,
1789.191,354.75,4.83E+00,
1789.797,354.85,4.83E+00,
1790.4018,354.95,4.83E+00,
1791.0066,355.05,4.83E+00,
1791.6078,355.15,4.83E+00,
1792.2078,355.25,4.83E+00,
1792.8084,355.35,4.83E+00,
1793.4084,355.45,4.83E+00,
1794.0102,355.55,4.83E+00,
1794.612,355.65,4.83E+00,
1795.212,355.75,4.83E+00,
1795.8102,355.85,4.83E+00,
1796.4054,355.95,4.83E+00,
1797.003,356.05,4.83E+00,
1797.6036,356.15,4.83E+00,
1798.2012,356.25,4.83E+00,
1798.7988,356.35,4.82E+00,
1799.3928,356.45,4.82E+00,
1799.988,356.55,4.82E+00,
1800.5856,356.65,4.82E+00,
1801.185,356.75,4.82E+00,
1801.785,356.85,4.82E+00,
1802.379,356.95,4.82E+00,
1802.9754,357.05,4.83E+00,
1803.5712,357.15,4.82E+00,
1804.1664,357.25,4.83E+00,
1804.764,357.35,4.82E+00,
1805.3598,357.45,4.83E+00,
1805.9556,357.55,4.82E+00,
1806.5472,357.65,4.82E+00,
1807.1382,357.75,4.82E+00,
1807.7304,357.85,4.82E+00,
1808.3202,357.95,4.82E+00,
1808.91,358.05,4.83E+00,
1809.4998,358.15,4.82E+00,
1810.0854,358.25,4.83E+00,
1810.6716,358.35,4.83E+00,
1811.2584,358.45,4.83E+00,
1811.8458,358.55,4.83E+00,
1812.4374,358.65,4.83E+00,
1813.0278,358.75,4.83E+00,
1813.6152,358.85,4.83E+00,
1814.202,358.95,4.82E+00,
1814.7924,359.05,4.83E+00,
1815.3828,359.15,4.83E+00,
1815.9636,359.25,4.82E+00,
1816.551,359.35,4.83E+00,
1817.1408,359.45,4.83E+00,
1817.7264,359.55,4.83E+00,
1818.3096,359.65,4.83E+00,
1818.8922,359.75,4.83E+00,
1819.4772,359.85,4.83E+00,
1820.0628,359.95,4.83E+00,
1820.6484,360.05,4.83E+00,
1821.2364,360.15,4.83E+00,
1821.8208,360.25,4.83E+00,
1822.4052,360.35,4.82E+00,
1822.9878,360.45,4.83E+00,
1823.5716,360.55,4.83E+00,
1824.1542,360.65,4.82E+00,
1824.7374,360.75,4.83E+00,
1825.317,360.85,4.83E+00,
1825.8966,360.95,4.83E+00,
1826.4774,361.05,4.83E+00,
1827.0594,361.15,4.83E+00,
1827.6408,361.25,4.83E+00,
1828.2216,361.35,4.83E+00,
1828.8054,361.45,4.83E+00,
1829.3832,361.55,4.83E+00,
1829.955,361.65,4.83E+00,
1830.5298,361.75,4.83E+00,
1831.1064,361.85,4.83E+00,
1831.6812,361.95,4.83E+00,
1832.2566,362.05,4.83E+00,
1832.8284,362.15,4.83E+00,
1833.4032,362.25,4.83E+00,
1833.9768,362.35,4.83E+00,
1834.5522,362.45,4.83E+00,
1835.1252,362.55,4.83E+00,
1835.703,362.65,4.83E+00,
1836.2772,362.75,4.83E+00,
1836.8496,362.85,4.83E+00,
1837.4208,362.95,4.83E+00,
1837.9908,363.05,4.83E+00,
1838.565,363.15,4.83E+00,
1839.1362,363.25,4.83E+00,
1839.705,363.35,4.83E+00,
1840.2738,363.45,4.83E+00,
1840.8408,363.55,4.83E+00,
1841.4072,363.65,4.83E+00,
1841.9748,363.75,4.83E+00,
1842.5448,363.85,4.83E+00,
1843.1166,363.95,4.83E+00,
1843.6866,364.05,4.83E+00,
1844.2584,364.15,4.83E+00,
1844.8236,364.25,4.83E+00,
1845.393,364.35,4.83E+00,
1845.9588,364.45,4.83E+00,
1846.5246,364.55,4.83E+00,
1847.0934,364.65,4.83E+00,
1847.661,364.75,4.83E+00,
1848.225,364.85,4.83E+00,
1848.789,364.95,4.83E+00,
1849.3566,365.05,4.83E+00,
1849.9254,365.15,4.83E+00,
1850.4924,365.25,4.83E+00,
1851.0582,365.35,4.83E+00,
1851.6234,365.45,4.83E+00,
1852.1898,365.55,4.83E+00,
1852.7538,365.65,4.83E+00,
1853.3196,365.75,4.83E+00,
1853.8872,365.85,4.83E+00,
1854.4506,365.95,4.83E+00,
1855.014,366.05,4.83E+00,
1855.5768,366.15,4.83E+00,
1856.1402,366.25,4.83E+00,
1856.6994,366.35,4.83E+00,
1857.2646,366.45,4.83E+00,
1857.8262,366.55,4.83E+00,
1858.3884,366.65,4.83E+00,
1858.9524,366.75,4.83E+00,
1859.5134,366.85,4.83E+00,
1860.0702,366.95,4.83E+00,
1860.6306,367.05,4.83E+00,
1861.1928,367.15,4.83E+00,
1861.752,367.25,4.83E+00,
1862.307,367.35,4.83E+00,
1862.8632,367.45,4.83E+00,
1863.4236,367.55,4.83E+00,
1863.9798,367.65,4.83E+00,
1864.539,367.75,4.83E+00,
1865.0964,367.85,4.83E+00,
1865.6562,367.95,4.83E+00,
1866.2118,368.05,4.83E+00,
1866.768,368.15,4.83E+00,
1867.3272,368.25,4.83E+00,
1867.8846,368.35,4.83E+00,
1868.439,368.45,4.83E+00,
1868.9964,368.55,4.83E+00,
1869.555,368.65,4.83E+00,
1870.1106,368.75,4.83E+00,
1870.6668,368.85,4.83E+00,
1871.2194,368.95,4.83E+00,
1871.7768,369.05,4.83E+00,
1872.3318,369.15,4.83E+00,
1872.8874,369.25,4.83E+00,
1873.4406,369.35,4.83E+00,
1873.9962,369.45,4.83E+00,
1874.5524,369.55,4.83E+00,
1875.1098,369.65,4.83E+00,
1875.666,369.75,4.83E+00,
1876.2228,369.85,4.83E+00,
1876.779,369.95,4.83E+00,
1877.3316,370.05,4.83E+00,
1877.8842,370.15,4.83E+00,
1878.4374,370.25,4.83E+00,
1878.9924,370.35,4.83E+00,
1879.5438,370.45,4.83E+00,
1880.0964,370.55,4.83E+00,
1880.6478,370.65,4.83E+00,
1881.2016,370.75,4.83E+00,
1881.7536,370.85,4.83E+00,
1882.3026,370.95,4.83E+00,
1882.854,371.05,4.83E+00,
1883.406,371.15,4.83E+00,
1883.9568,371.25,4.83E+00,
1884.5058,371.35,4.83E+00,
1885.0566,371.45,4.83E+00,
1885.6128,371.55,4.83E+00,
1886.1642,371.65,4.83E+00,
1886.7114,371.75,4.83E+00,
1887.261,371.85,4.83E+00,
1887.81,371.95,4.83E+00,
1888.3572,372.05,4.83E+00,
1888.902,372.15,4.83E+00,
1889.4492,372.25,4.83E+00,
1889.9982,372.35,4.83E+00,
1890.5454,372.45,4.83E+00,
1891.092,372.55,4.83E+00,
1891.6362,372.65,4.83E+00,
1892.1834,372.75,4.83E+00,
1892.7306,372.85,4.83E+00,
1893.279,372.95,4.83E+00,
1893.8226,373.05,4.83E+00,
1894.371,373.15,4.83E+00,
1894.92,373.25,4.83E+00,
1895.4654,373.35,4.83E+00,
1896.012,373.45,4.83E+00,
1896.5604,373.55,4.83E+00,
1897.1082,373.65,4.83E+00,
1897.653,373.75,4.83E+00,
1898.193,373.85,4.83E+00,
1898.7336,373.95,4.83E+00,
1899.2778,374.05,4.83E+00,
1899.8208,374.15,4.83E+00,
1900.3656,374.25,4.83E+00,
1900.9092,374.35,4.83E+00,
1901.4522,374.45,4.83E+00,
1901.9946,374.55,4.83E+00,
1902.537,374.65,4.83E+00,
1903.0818,374.75,4.83E+00,
1903.626,374.85,4.83E+00,
1904.1714,374.95,4.83E+00,
1904.7144,375.05,4.83E+00,
1905.2538,375.15,4.83E+00,
1905.7938,375.25,4.83E+00,
1906.3386,375.35,4.83E+00,
1906.8786,375.45,4.83E+00,
1907.4192,375.55,4.83E+00,
1907.964,375.65,4.83E+00,
1908.5064,375.75,4.83E+00,
1909.0464,375.85,4.83E+00,
1909.5852,375.95,4.83E+00,
1910.124,376.05,4.83E+00,
1910.6664,376.15,4.83E+00,
1911.2112,376.25,4.83E+00,
1911.7536,376.35,4.83E+00,
1912.2954,376.45,4.83E+00,
1912.836,376.55,4.83E+00,
1913.3754,376.65,4.83E+00,
1913.9172,376.75,4.83E+00,
1914.4614,376.85,4.83E+00,
1915.0026,376.95,4.83E+00,
1915.5426,377.05,4.83E+00,
1916.0778,377.15,4.83E+00,
1916.6154,377.25,4.83E+00,
1917.1542,377.35,4.83E+00,
1917.6954,377.45,4.83E+00,
1918.2348,377.55,4.83E+00,
1918.773,377.65,4.83E+00,
1919.3124,377.75,4.83E+00,
1919.8482,377.85,4.83E+00,
1920.384,377.95,4.83E+00,
1920.9228,378.05,4.83E+00,
1921.4616,378.15,4.83E+00,
1921.998,378.25,4.83E+00,
1922.535,378.35,4.83E+00,
1923.0726,378.45,4.83E+00,
1923.6084,378.55,4.83E+00,
1924.1436,378.65,4.83E+00,
1924.68,378.75,4.83E+00,
1925.214,378.85,4.83E+00,
1925.7516,378.95,4.83E+00,
1926.288,379.05,4.83E+00,
1926.8214,379.15,4.83E+00,
1927.356,379.25,4.83E+00,
1927.8912,379.35,4.83E+00,
1928.4288,379.45,4.83E+00,
1928.9658,379.55,4.83E+00,
1929.501,379.65,4.83E+00,
1930.0386,379.75,4.83E+00,
1930.5732,379.85,4.83E+00,
1931.1078,379.95,4.83E+00,
1931.6418,380.05,4.83E+00,
1932.1776,380.15,4.83E+00,
1932.7134,380.25,4.83E+00,
1933.2474,380.35,4.83E+00,
1933.7814,380.45,4.83E+00,
1934.3166,380.55,4.83E+00,
1934.8512,380.65,4.83E+00,
1935.3882,380.75,4.83E+00,
1935.9234,380.85,4.83E+00,
1936.4628,380.95,4.83E+00,
1936.9932,381.05,4.83E+00,
1937.5278,381.15,4.83E+00,
1938.0636,381.25,4.83E+00,
1938.597,381.35,4.83E+00,
1939.131,381.45,4.83E+00,
1939.6656,381.55,4.83E+00,
1940.1984,381.65,4.83E+00,
1940.7288,381.75,4.83E+00,
1941.2604,381.85,4.83E+00,
1941.7914,381.95,4.83E+00,
1942.3212,382.05,4.83E+00,
1942.8528,382.15,4.83E+00,
1943.3874,382.25,4.83E+00,
1943.9196,382.35,4.83E+00,
1944.4494,382.45,4.83E+00,
1944.9822,382.55,4.83E+00,
1945.5144,382.65,4.83E+00,
1946.0472,382.75,4.83E+00,
1946.577,382.85,4.83E+00,
1947.1062,382.95,4.83E+00,
1947.6342,383.05,4.83E+00,
1948.1628,383.15,4.83E+00,
1948.6908,383.25,4.83E+00,
1949.2188,383.35,4.83E+00,
1949.754,383.45,4.83E+00,
1950.2844,383.55,4.83E+00,
1950.8124,383.65,4.83E+00,
1951.3422,383.75,4.83E+00,
1951.8726,383.85,4.83E+00,
1952.4018,383.95,4.83E+00,
1952.9316,384.05,4.83E+00,
1953.4626,384.15,4.83E+00,
1953.993,384.25,4.83E+00,
1954.5246,384.35,4.83E+00,
1955.055,384.45,4.83E+00,
1955.5818,384.55,4.83E+00,
1956.108,384.65,4.83E+00,
1956.6372,384.75,4.83E+00,
1957.167,384.85,4.83E+00,
1957.6938,384.95,4.83E+00,
1958.223,385.05,4.83E+00,
1958.7516,385.15,4.83E+00,
1959.2802,385.25,4.83E+00,
1959.8112,385.35,4.83E+00,
1960.341,385.45,4.83E+00,
1960.8672,385.55,4.83E+00,
1961.3946,385.65,4.83E+00,
1961.922,385.75,4.83E+00,
1962.4476,385.85,4.83E+00,
1962.9762,385.95,4.83E+00,
1963.5048,386.05,4.83E+00,
1964.0316,386.15,4.83E+00,
1964.5572,386.25,4.83E+00,
1965.0834,386.35,4.83E+00,
1965.6096,386.45,4.83E+00,
1966.1352,386.55,4.83E+00,
1966.662,386.65,4.83E+00,
