Time,Temperature,Heat Flow
[s],[K],[W/g]
1209.15,307.216,6.03E-04
1278.438,307.316,-4.53E-04
1296.9798,307.416,2.81E-04
1309.8672,307.516,-2.04E-04
1319.577,307.616,-7.97E-04
1327.6572,307.716,1.35E-04
1334.4552,307.816,-1.33E-03
1340.457,307.916,-3.08E-03
1345.7712,308.016,-2.46E-03
1350.8136,308.116,-8.12E-04
1355.529,308.216,-1.81E-03
1359.9216,308.316,-3.43E-03
1363.9608,308.416,-1.48E-03
1367.6634,308.516,-8.63E-04
1371.2514,308.616,-6.42E-05
1374.6168,308.716,-1.50E-03
1377.8802,308.816,-2.96E-03
1381.0386,308.916,-2.94E-03
1384.0296,309.016,-5.80E-04
1386.9708,309.116,-2.52E-03
1389.759,309.216,-1.98E-03
1392.4734,309.316,-2.43E-03
1395.1296,309.416,-3.16E-03
1397.6808,309.516,-2.78E-03
1400.1894,309.616,-3.33E-03
1402.6062,309.716,-2.13E-03
1404.9726,309.816,-8.26E-04
1407.2814,309.916,-1.02E-03
1409.5176,310.016,-4.56E-03
1411.6998,310.116,-3.66E-03
1413.8172,310.216,-4.48E-03
1415.9082,310.316,-3.94E-03
1417.9404,310.416,-3.19E-03
1419.9282,310.516,-5.30E-03
1421.9112,310.616,-5.15E-03
1423.8498,310.716,-5.26E-03
1425.7374,310.816,-3.38E-03
1427.6094,310.916,-2.01E-03
1429.4592,311.016,-4.97E-03
1431.2934,311.116,-5.72E-03
1433.076,311.216,-6.14E-03
1434.8214,311.316,-5.98E-03
1436.5308,311.416,-3.47E-03
1438.2372,311.516,-4.82E-03
1439.9016,311.616,-2.75E-03
1441.539,311.716,-7.66E-03
1443.1578,311.816,-5.85E-03
1444.7406,311.916,-5.65E-03
1446.3456,312.016,-4.93E-03
1447.9308,312.116,-5.88E-03
1449.4956,312.216,-5.01E-03
1451.0376,312.316,-6.15E-03
1452.5742,312.416,-6.54E-03
1454.0856,312.516,-6.17E-03
1455.5748,312.616,-5.11E-03
1457.0688,312.716,-5.20E-03
1458.5244,312.816,-6.45E-03
1459.9506,312.916,-7.28E-03
1461.3666,313.016,-9.65E-03
1462.7742,313.116,-7.56E-03
1464.1524,313.216,-9.72E-03
1465.518,313.316,-9.69E-03
1466.883,313.416,-1.05E-02
1468.2312,313.516,-7.92E-03
1469.559,313.616,-5.45E-03
1470.8736,313.716,-8.71E-03
1472.1834,313.816,-9.27E-03
1473.4884,313.916,-8.84E-03
1474.785,314.016,-8.35E-03
1476.0828,314.116,-9.73E-03
1477.362,314.216,-1.05E-02
1478.6286,314.316,-1.06E-02
1479.8814,314.416,-9.77E-03
1481.1294,314.516,-1.00E-02
1482.3708,314.616,-1.12E-02
1483.6098,314.716,-9.63E-03
1484.8308,314.816,-1.01E-02
1486.0434,314.916,-1.07E-02
1487.2296,315.016,-1.09E-02
1488.4248,315.116,-9.03E-03
1489.6074,315.216,-1.34E-02
1490.7834,315.316,-1.13E-02
1491.96,315.416,-1.09E-02
1493.127,315.516,-8.42E-03
1494.2796,315.616,-1.04E-02
1495.4172,315.716,-1.07E-02
1496.5596,315.816,-1.36E-02
1497.6948,315.916,-1.20E-02
1498.8252,316.016,-1.11E-02
1499.9592,316.116,-1.06E-02
1501.086,316.216,-1.10E-02
1502.19,316.316,-1.15E-02
1503.2988,316.416,-1.15E-02
1504.3944,316.516,-1.08E-02
1505.4768,316.616,-1.39E-02
1506.5604,316.716,-1.32E-02
1507.6578,316.816,-1.18E-02
1508.7276,316.916,-1.24E-02
1509.786,317.016,-1.40E-02
1510.8456,317.116,-1.43E-02
1511.898,317.216,-1.45E-02
1512.939,317.316,-1.11E-02
1513.9692,317.416,-1.42E-02
1515.0174,317.516,-1.40E-02
1516.0392,317.616,-1.07E-02
1517.064,317.716,-1.12E-02
1518.084,317.816,-1.51E-02
1519.1094,317.916,-1.32E-02
1520.1162,318.016,-1.70E-02
1521.1278,318.116,-1.27E-02
1522.1388,318.216,-1.29E-02
1523.1438,318.316,-1.51E-02
1524.1362,318.416,-1.28E-02
1525.1322,318.516,-1.45E-02
1526.1276,318.616,-1.49E-02
1527.1026,318.716,-1.28E-02
1528.0878,318.816,-1.43E-02
1529.0634,318.916,-1.46E-02
1530.042,319.016,-1.53E-02
1531.0068,319.116,-1.51E-02
1531.9662,319.216,-1.73E-02
1532.9214,319.316,-1.58E-02
1533.8742,319.416,-1.75E-02
1534.824,319.516,-1.74E-02
1535.7684,319.616,-1.67E-02
1536.7122,319.716,-1.60E-02
1537.6482,319.816,-1.67E-02
1538.5776,319.916,-1.71E-02
1539.5028,320.016,-1.79E-02
1540.4322,320.116,-1.62E-02
1541.3562,320.216,-1.86E-02
1542.2772,320.316,-1.77E-02
1543.1988,320.416,-1.89E-02
1544.1072,320.516,-1.66E-02
1545.015,320.616,-1.75E-02
1545.9192,320.716,-1.78E-02
1546.8216,320.816,-1.87E-02
1547.7246,320.916,-1.89E-02
1548.6294,321.016,-1.90E-02
1549.5246,321.116,-1.86E-02
1550.424,321.216,-1.80E-02
1551.3186,321.316,-2.05E-02
1552.2114,321.416,-1.90E-02
1553.1,321.516,-2.12E-02
1553.9784,321.616,-2.01E-02
1554.861,321.716,-1.94E-02
1555.7334,321.816,-2.21E-02
1556.6154,321.916,-2.01E-02
1557.489,322.016,-2.10E-02
1558.3704,322.116,-2.20E-02
1559.2362,322.216,-1.95E-02
1560.1002,322.316,-2.21E-02
1560.9558,322.416,-2.20E-02
1561.8186,322.516,-2.17E-02
1562.67,322.616,-2.16E-02
1563.5232,322.716,-2.33E-02
1564.374,322.816,-2.36E-02
1565.2206,322.916,-2.20E-02
1566.0702,323.016,-2.32E-02
1566.9192,323.116,-2.07E-02
1567.7622,323.216,-2.45E-02
1568.6088,323.316,-2.05E-02
1569.4488,323.416,-2.31E-02
1570.2894,323.516,-2.25E-02
1571.118,323.616,-2.42E-02
1571.9526,323.716,-2.49E-02
1572.7818,323.816,-2.63E-02
1573.6158,323.916,-2.46E-02
1574.4378,324.016,-2.44E-02
1575.2694,324.116,-2.37E-02
1576.0932,324.216,-2.50E-02
1576.9194,324.316,-2.42E-02
1577.7456,324.416,-2.93E-02
1578.558,324.516,-2.50E-02
1579.3764,324.616,-2.50E-02
1580.193,324.716,-2.65E-02
1581.0006,324.816,-2.58E-02
1581.8082,324.916,-2.58E-02
1582.6128,325.016,-2.79E-02
1583.4228,325.116,-2.66E-02
1584.2262,325.216,-2.69E-02
1585.0332,325.316,-2.91E-02
1585.8276,325.416,-2.70E-02
1586.6304,325.516,-2.80E-02
1587.42,325.616,-2.87E-02
1588.2108,325.716,-2.76E-02
1589.004,325.816,-3.10E-02
