Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
150,109.9,0.59,20.95
151,109.7,1.04,20.98
152,109.8,2.32,21.01
153,109.7,2.57,21.03
154,109.7,2.09,21.06
155,109.6,0.86,21.09
156,109.4,1.73,21.12
157,109.2,3.84,21.14
158,109.1,5.2,21.17
159,109,3.79,21.21
160,108.8,1.19,21.23
161,108.6,6.15,21.25
162,108.3,3.53,21.29
163,107.7,4.51,21.31
164,107.8,5.44,21.34
165,107.8,2.32,21.37
166,107.6,4.38,21.41
167,107.6,4.5,21.43
168,107.4,4.57,21.48
169,107.2,6.34,21.51
170,107.1,6.84,21.54
171,107,3.72,21.57
172,106.9,5.63,21.61
173,106.8,8.39,21.65
174,106.5,5.99,21.67
175,106.3,7.54,21.72
176,106.2,10.74,21.74
177,106.2,13.83,21.78
178,106.2,13.8,21.82
179,105.9,17.79,21.86
180,105.6,20.05,21.9
181,105.6,17.58,21.94
182,105.6,25.51,21.99
183,105.4,23.61,22.02
184,105.5,30.68,22.06
185,105.3,38.59,22.09
186,105.2,27.9,22.13
187,105,36.5,22.17
188,105,34.7,22.21
189,104.9,43.38,22.25
190,104.9,38.93,22.29
191,104.6,41.35,22.34
192,104.6,36.14,22.38
193,104.6,40.16,22.44
194,104.6,48.65,22.47
195,104.4,40.83,22.51
196,104.3,44.35,22.56
197,104.3,42.3,22.61
198,104.1,48.64,22.67
199,104,49.55,22.73
200,104,51.01,22.76
201,104,39.74,22.81
202,103.8,41.85,22.85
203,103.7,42.14,22.9
204,103.7,50.79,22.94
205,103.7,42.27,23
206,103.5,50.32,23.06
207,103.5,45.43,23.11
208,103.5,41.91,23.17
209,103.3,41.94,23.21
210,103.3,48.54,23.27
211,103.3,45.3,23.32
212,103.1,43.55,23.38
213,103,37.92,23.44
214,102.9,42.82,23.48
215,102.9,40.32,23.55
216,102.8,35.16,23.6
217,102.7,47.82,23.65
218,102.7,39.2,23.71
219,102.6,41.77,23.77
220,102.4,42.56,23.84
221,102.4,39.51,23.89
222,102.4,35.84,23.95
223,102.3,41.35,24.03
224,102.3,36.47,24.08
225,102.2,35.53,24.15
226,102.1,35.36,24.21
227,102.1,38.5,24.28
228,102,38.12,24.34
229,101.9,36.39,24.41
230,101.9,27.98,24.45
231,101.8,35.22,24.52
232,101.7,39.26,24.59
233,101.7,33.11,24.66
234,101.6,27.34,24.72
235,101.6,31.63,24.8
236,101.5,31.23,24.86
237,101.3,37.73,24.93
238,101.3,32.27,25.01
239,101.2,29.84,25.08
240,101.2,29.43,25.15
241,101.1,32.56,25.22
242,101.1,27.25,25.3
243,101,30.35,25.37
244,100.9,34.44,25.45
245,100.9,25.22,25.52
246,100.9,30.2,25.59
247,100.7,29.71,25.68
248,100.7,26.83,25.75
249,100.6,26.73,25.83
250,100.5,31.56,25.91
251,100.5,29.87,25.99
252,100.4,31.26,26.06
253,100.4,25.17,26.13
254,100.3,23.44,26.21
255,100.3,22.61,26.3
256,100.2,24.95,26.39
257,100.1,25.77,26.48
258,100.1,28.06,26.55
259,100.1,26.41,26.63
260,100,22.87,26.72
261,99.8,29.68,26.81
262,99.9,25.92,26.9
263,99.8,19.72,26.98
264,99.7,26.48,27.07
265,99.7,21.94,27.16
266,99.6,29.94,27.25
267,99.6,27.3,27.34
268,99.4,23.12,27.43
269,99.4,28.65,27.52
270,99.4,26.15,27.62
271,99.3,25.58,27.72
272,99.1,26.29,27.82
273,99.1,27.33,27.92
274,99.1,21.12,28.03
275,99.1,23.49,28.12
276,99.1,25.86,28.22
277,98.9,27.22,28.31
278,98.8,21.98,28.42
279,98.8,27.31,28.52
280,98.8,22.44,28.62
281,98.8,28.69,28.73
282,98.7,28.66,28.83
283,98.5,21.25,28.94
284,98.5,27.28,29.06
285,98.5,24.93,29.17
286,98.3,27.16,29.27
287,98.2,23.93,29.4
288,98.2,24.24,29.5
289,98.2,24.01,29.62
290,98.2,26.68,29.74
291,98,21.62,29.87
292,98,25.19,29.97
293,97.9,22.59,30.1
294,97.9,22.43,30.22
295,97.9,25.2,30.33
296,97.7,22.14,30.46
297,97.7,22.1,30.57
298,97.6,20.25,30.69
299,97.6,22.81,30.81
300,97.5,24.95,30.94
301,97.5,25.71,31.08
302,97.4,22.86,31.21
303,97.4,23.42,31.34
304,97.3,21.16,31.48
305,97.3,23.43,31.61
306,97.2,23,31.74
307,97.1,24.18,31.88
308,97.1,22.06,32.01
309,97,26.7,32.16
310,97,19.54,32.39
311,96.9,18.99,32.44
312,96.8,22.2,32.59
313,96.8,24.93,32.74
314,96.7,26.68,32.88
315,96.7,20.85,33.03
316,96.6,26.65,33.18
317,96.5,24.08,33.34
318,96.4,22.36,33.49
319,96.4,21.87,33.64
320,96.4,23.95,33.8
321,96.3,23.26,33.96
322,96.3,26.08,34.13
323,96.2,21.76,34.29
324,96.2,18.41,34.44
325,96,25.84,34.62
326,96,21.24,34.8
327,96,26.51,34.96
328,95.9,22.76,35.14
329,95.9,24.01,35.3
330,95.9,28.33,35.47
331,95.8,23.64,35.65
332,95.7,18.61,35.83
333,95.6,24.07,36.01
334,95.6,26.6,36.2
335,95.6,20.35,36.38
336,95.5,26.4,36.57
337,95.4,25.03,36.76
338,95.5,24.44,36.95
339,95.4,21.72,37.13
340,95.3,25.54,37.32
341,95.2,25.68,37.5
342,95.1,30.85,37.7
343,95.1,20.17,37.9
344,95,23.94,38.11
345,95,23.6,38.32
346,95,20.48,38.51
347,94.9,25.27,38.71
348,94.8,23.73,38.92
349,94.8,22.85,39.11
350,94.6,23.16,39.32
351,94.7,20.62,39.53
352,94.6,20.84,39.74
353,94.6,23.98,39.94
354,94.6,20.18,40.15
355,94.5,26.91,40.36
356,94.4,23.05,40.58
357,94.4,23.49,40.79
358,94.3,22.72,41
359,94.2,27.44,41.23
360,94.2,26,41.44
361,94.2,21.1,41.66
362,94,26.54,41.88
363,93.9,20.65,42.1
364,93.9,22.74,42.33
365,93.9,22.6,42.54
366,93.9,26.17,42.76
367,93.9,24.33,42.98
368,93.8,20.58,43.2
369,93.6,19.26,43.43
370,93.6,24.34,43.65
371,93.5,26.4,43.87
372,93.6,18.39,44.09
373,93.4,21.02,44.31
374,93.3,23.15,44.56
375,93.3,22.85,44.78
376,93.3,24.46,45.02
377,93.2,25.31,45.24
378,93.3,23.77,45.47
379,93,20.47,45.7
380,93,19.07,45.93
381,93,20.48,46.17
382,93,19.05,46.39
383,92.9,24.04,46.61
384,92.8,18.12,46.84
385,92.8,22.97,47.07
386,92.7,21.73,47.3
387,92.7,19.07,47.53
388,92.7,17.55,47.77
389,92.7,23.27,47.99
390,92.7,23.53,48.23
391,92.5,19.03,48.45
392,92.4,24.23,48.66
393,92.4,23.52,48.9
394,92.4,18.28,49.14
395,92.4,18.39,49.36
396,92.3,19.13,49.59
397,92.1,18.8,49.81
398,92.1,18.42,50.04
399,92.1,23.15,50.29
400,92,23.74,50.51
401,92,24.99,50.74
402,92,23.38,50.98
403,92,24.26,51.19
404,91.8,23.69,51.42
405,91.7,19.68,51.65
406,91.7,22.25,51.87
407,91.7,23.36,52.1
408,91.5,19.94,52.32
409,91.5,22.38,52.54
410,91.5,22.31,52.77
411,91.4,24.11,52.99
412,91.4,23.16,53.2
413,91.3,22.9,53.42
414,91.4,21.61,53.64
415,91.2,20.86,53.87
416,91.2,24.69,54.08
417,91.1,21.71,54.31
418,91,23.26,54.53
419,91,19.67,54.74
420,90.9,19.16,54.95
421,90.9,23.41,55.18
422,90.9,25.43,55.39
423,90.8,21.86,55.61
424,90.8,25.29,55.83
425,90.7,23.58,56.04
426,90.7,21.25,56.26
427,90.6,24.69,56.47
428,90.5,23.1,56.69
429,90.5,20.84,56.91
430,90.4,18.98,57.12
431,90.3,19.56,57.32
432,90.3,26.24,57.55
433,90.2,26.78,57.77
434,90.3,19.37,57.96
435,90.2,23.3,58.18
436,90,24.08,58.38
437,90.1,20.18,58.6
438,90,22.15,58.79
439,90,20.16,59
440,89.9,25.04,59.22
441,89.9,24.94,59.41
442,89.8,18.84,59.63
443,89.8,18.94,59.82
444,89.7,23.12,60.02
445,89.6,19.97,60.22
446,89.6,24.61,60.43
447,89.6,22.79,60.63
448,89.4,20.43,60.83
449,89.5,24.51,61.02
450,89.5,25.64,61.21
451,89.4,21.63,61.41
452,89.3,21.66,61.59
453,89.2,21.78,61.79
454,89.2,22.12,61.99
455,89.1,22.74,62.18
456,89,24.13,62.37
457,89,20.76,62.55
458,89,16.23,62.74
459,88.9,23.21,62.92
460,88.9,21.84,63.11
461,88.8,20.75,63.3
462,88.8,17.67,63.48
463,88.8,17.9,63.67
464,88.6,22.79,63.85
465,88.6,22.09,64.04
466,88.6,21.33,64.21
467,88.5,20.89,64.39
468,88.5,20.91,64.57
469,88.4,20.09,64.75
470,88.3,19.08,64.91
471,88.3,23.14,65.1
472,88.2,22.78,65.28
473,88.2,21.87,65.45
474,88.1,19.89,65.62
475,88.1,20.5,65.8
476,88,21.04,65.97
477,87.9,21.54,66.14
478,87.9,23.64,66.32
479,87.8,23.29,66.47
480,87.7,21.25,66.65
481,87.7,24.63,66.82
482,87.7,16.84,66.99
483,87.6,23.03,67.14
484,87.6,21.93,67.31
485,87.5,21.54,67.47
486,87.5,22.6,67.64
487,87.4,20.76,67.78
488,87.4,21.42,67.96
489,87.4,21.52,68.12
490,87.4,21.96,68.28
491,87.2,22.55,68.43
492,87.1,20.29,68.6
493,87.1,22.8,68.75
