Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
126,74.8,106.3,304.4
127,74.5,102.7,304.44
128,74.5,107.0,304.5
129,74.4,104.3,304.55
130,74.3,106.3,304.62
131,74.1,107.1,304.68
132,74.3,105.7,304.76
133,74.1,106.1,304.81
134,74,105.0,304.87
135,73.9,105.8,304.93
136,73.9,102.8,304.98
137,73.8,105.2,305.07
138,73.6,105.6,305.14
139,73.7,105.4,305.21
140,73.6,105.1,305.27
141,73.4,102.8,305.33
142,73.5,104.1,305.37
143,73.4,103.3,305.47
144,73,103.3,305.52
145,73.2,103.6,305.6
146,73.2,104.1,305.67
147,73.1,103.0,305.76
148,72.9,105.9,305.85
149,73,105.0,305.92
150,72.9,103.7,305.94
151,72.6,102.0,306.01
152,72.8,100.9,306.17
153,72.6,102.5,306.26
154,72.4,98.7,306.36
155,72.4,99.7,306.46
156,72.4,99.1,306.57
157,72,97.4,306.59
158,72.3,99.1,306.74
159,71.9,98.7,306.85
160,72.1,97.2,306.92
161,71.9,95.3,307.04
162,72,94.8,307.15
163,71.8,91.1,307.25
164,71.7,93.1,307.34
165,71.5,96.4,307.44
166,71.7,98.0,307.53
167,71.5,95.7,307.63
168,71.4,98.6,307.81
169,71.5,95.0,307.87
170,71.2,95.7,308
171,71.3,95.5,308.12
172,71.1,96.1,308.23
173,71.3,95.9,308.36
174,71,97.0,308.51
175,70.8,94.7,308.63
176,71,93.6,308.7
177,70.9,96.7,308.85
178,70.7,97.1,308.97
179,70.5,96.4,309.07
180,70.6,96.1,309.2
181,70.2,94.7,309.33
182,70.4,92.3,309.46
183,70.4,95.2,309.61
184,70.3,95.5,309.78
185,70,93.7,309.94
186,70.3,93.5,310.08
187,70.1,95.5,310.21
188,69.8,95.3,310.38
189,69.7,96.8,310.54
190,69.9,93.6,310.72
191,69.6,94.5,310.88
192,69.7,92.3,311.05
193,69.4,93.0,311.22
194,69.4,95.5,311.38
195,69.2,94.0,311.52
196,69.2,93.8,311.69
197,69.2,92.0,311.87
198,68.9,92.6,312.05
199,69.2,92.3,312.22
200,69,93.9,312.42
201,68.9,93.9,312.6
202,68.9,93.8,312.79
203,68.8,91.6,312.98
204,68.8,92.8,313.17
205,68.6,93.4,313.36
206,68.5,93.4,313.49
207,68.3,92.2,313.69
208,68.2,94.2,313.88
209,68.1,96.1,314.08
210,67.8,94.2,314.29
211,67.8,94.0,314.42
212,67.6,93.9,314.7
213,67.6,92.9,314.92
214,67.5,93.6,315.09
215,67.4,92.1,315.32
216,67.4,93.5,315.54
217,67.4,93.6,315.74
218,67.4,92.5,315.95
219,67.4,92.8,316.21
220,67.4,92.4,316.39
221,67.5,89.2,316.59
222,66.9,89.7,316.81
223,66.9,91.4,317.09
224,66.8,91.2,317.29
225,66.8,92.3,317.53
226,66.5,92.6,317.79
227,66.7,92.0,318.02
228,66.5,92.0,318.25
229,66.3,88.0,318.52
230,66.3,90.4,318.73
231,66.3,87.4,319.01
232,66.2,89.9,319.25
233,66,86.8,319.49
234,66.4,87.4,319.75
235,66,91.0,319.99
236,66,90.3,320.24
237,65.9,89.8,320.52
238,65.9,86.8,320.79
239,65.7,87.8,321.07
240,65.6,88.5,321.34
241,65.8,89.2,321.61
242,65.6,85.7,321.9
243,65.5,86.5,322.17
244,65.3,87.5,322.44
245,65.5,87.2,322.73
246,65.1,88.3,323.02
247,65.3,88.1,323.32
248,65.1,88.3,323.6
249,64.7,88.8,323.91
250,65,89.1,324.18
251,64.8,88.9,324.48
252,64.9,86.3,324.76
253,64.6,87.9,325.04
254,64.7,87.0,325.35
255,64.8,85.8,325.65
256,64.6,84.3,325.96
257,64.6,85.0,326.26
258,64.3,85.3,326.56
259,64.3,88.0,326.87
260,64.1,86.3,327.18
261,64.1,82.6,327.49
262,64,83.2,327.79
263,63.7,82.7,328.08
264,64,81.9,328.39
265,64.1,82.8,328.69
266,63.7,83.1,328.99
267,63.8,83.5,329.29
268,63.6,83.6,329.62
269,63.7,83.4,329.93
270,63.5,83.7,330.26
271,63.5,81.7,330.57
272,63.5,85.3,330.86
273,63.2,82.8,331.29
274,63.4,80.6,331.56
275,63.1,83.3,331.92
276,63.1,84.8,332.2
277,63.2,85.1,332.55
278,62.9,83.2,332.82
279,63,83.0,333.17
280,62.7,80.9,333.55
281,62.8,82.5,333.88
282,62.8,84.8,334.21
283,62.6,82.4,334.52
284,62.6,81.9,334.87
285,62.5,81.5,335.19
286,62.5,81.9,335.52
287,62.4,82.6,335.9
288,62.2,84.5,336.16
289,62.3,82.8,336.5
290,62,83.1,336.86
291,62.2,82.3,337.15
292,61.9,79.5,337.49
293,62,80.0,337.81
294,61.6,81.3,338.13
295,61.7,80.5,338.45
296,61.8,81.1,338.77
297,61.6,81.2,339.09
298,61.5,82.5,339.69
299,61.5,81.2,339.75
300,61.5,79.6,340.06
301,61.3,81.3,340.39
302,61.2,80.7,340.74
303,61.5,82.4,341.07
304,61.2,84.0,341.39
305,61.3,86.9,341.71
306,61,84.8,342.03
307,60.8,82.3,342.33
308,61,81.5,342.66
309,60.5,81.4,342.98
310,60.8,79.6,343.31
311,59.9,80.6,343.63
312,60.1,78.1,343.94
313,60.5,79.8,344.25
314,60.3,79.4,344.56
315,60.4,78.9,344.89
316,60.3,80.3,345.21
317,60.2,82.6,345.51
318,60,82.0,345.82
319,60.2,80.8,346.14
320,60.1,80.4,346.41
321,59.9,82.8,346.7
322,59.9,82.9,347.04
323,60,83.2,347.37
324,59.8,81.6,347.61
325,59.8,84.0,347.92
326,59.8,80.1,348.19
327,59.9,80.2,348.52
328,59.6,81.3,348.77
329,59.5,81.4,349.07
330,59.5,80.1,349.41
331,59,80.4,349.66
332,58.6,80.0,349.95
333,58.2,79.6,350.17
334,57.8,80.8,350.54
335,57.6,84.2,350.82
336,57.9,78.8,351.1
337,58.7,79.2,351.32
338,58.8,80.2,351.65
339,58.4,77.6,351.88
340,57.4,80.1,352.21
341,57.8,76.8,352.5
342,58,77.9,352.76
343,58,77.1,353.06
344,58.4,76.2,353.27
345,58.1,77.3,353.56
346,57.9,76.9,353.74
347,58,79.8,354.05
348,57.8,80.1,354.29
349,57.8,79.5,354.53
350,57.9,80.0,354.75
351,58.1,80.3,354.98
352,57.9,81.8,355.22
353,58,84.3,355.41
354,58.1,80.9,355.65
355,57.8,80.3,355.84
356,57.7,80.6,356.1
357,57.5,81.2,356.3
358,57.5,81.0,356.54
359,57.3,82.4,356.75
360,57.3,80.9,356.96
361,57.4,81.1,357.18
362,57.2,80.3,357.4
363,57,78.3,357.63
364,57.2,80.0,357.83
365,56.9,78.6,358.02
366,57.2,79.3,358.24
367,56.8,79.9,358.43
368,57.2,79.7,358.65
369,57,81.0,358.83
370,57,81.5,359.03
371,57,79.8,359.21
372,56.4,80.6,359.39
373,56.2,80.3,359.58
374,56,80.3,359.76
375,56.2,84.5,359.92
376,55.6,85.8,360.09
377,54.8,82.7,360.24
378,54.8,83.5,360.4
379,54.6,82.8,360.59
380,54.1,81.4,360.77
381,55,80.5,360.9
382,54.9,81.5,361.02
383,54.5,82.7,361.17
384,54.2,81.6,361.27
385,54.1,83.7,361.43
386,53.8,84.2,361.62
387,53.9,82.2,361.79
388,54.2,81.9,361.94
389,54.3,80.3,362.1
390,54.1,78.9,362.3
391,53.9,79.5,362.39
392,54.1,83.6,362.53
393,53.6,81.9,362.65
394,53.4,79.2,362.84
395,53.9,78.7,362.88
396,53.5,77.6,363.08
397,53.1,79.0,363.19
398,53.5,77.5,363.25
399,53.4,77.4,363.36
400,53,78.1,363.46
401,52.8,77.4,363.57
402,52.8,77.8,363.68
403,52.6,77.8,363.85
404,52.3,78.9,363.89
405,52.5,79.7,363.95
406,52.4,76.9,364.1
407,52.2,77.4,364.2
408,52,78.0,364.31
409,52.1,77.1,364.42
410,52,77.4,364.51
411,52.1,77.6,364.57
412,52.1,74.8,364.65
413,52.4,73.8,364.71
414,52.8,73.0,364.77
415,52.5,76.1,364.87
416,52.5,77.2,364.98
417,52.8,75.4,365.12
418,52.8,77.8,365.22
419,54.3,77.4,365.27
420,56.8,77.7,365.37
421,57.1,77.8,365.45
422,56.8,78.4,365.53
423,56.6,76.9,365.6
424,56.5,77.8,365.66
425,56.6,78.5,365.73
426,56.3,76.9,365.81
427,56.2,77.8,365.87
428,56.3,79.7,365.94
429,56.3,79.0,366.01
430,56.2,77.0,366.06
431,56,78.2,366.1
432,56.2,76.4,366.18
433,55.9,77.2,366.22
434,55.9,77.1,366.26
435,55.9,75.6,366.31
436,55.8,75.4,366.38
437,55.6,78.1,366.43
438,55.5,79.9,366.47
439,55.7,78.9,366.52
440,55.6,78.1,366.6
441,55.7,79.0,366.66
442,55.9,79.9,366.74
443,55.6,77.9,366.78
444,55.5,79.5,366.78
445,55.5,81.2,366.85
446,55.2,80.6,366.95
447,55.5,79.4,366.96
448,55.1,79.7,367.04
449,55.4,78.9,367.07
450,55.3,77.7,367.11
451,55.1,79.0,367.09
452,55.1,80.5,367.23
453,55,80.7,367.29
454,55,80.8,367.31
455,55,79.9,367.35
456,54.8,79.1,367.34
457,54.9,81.5,367.42
458,54.9,81.1,367.51
459,54.9,77.9,367.44
460,54.6,75.0,367.56
461,54.7,75.7,367.54
462,54.7,76.1,367.6
463,54.7,76.8,367.66
464,54.6,76.0,367.7
465,54.4,76.2,367.8
466,54.5,75.1,367.81
467,54.5,75.0,367.86
468,54.2,77.2,367.96
469,54.5,77.1,368.04
470,54.3,73.3,368.11
471,54.1,71.3,368.17
472,54.1,72.4,368.24
473,54.3,72.4,368.29
474,54,73.4,368.36
475,54,74.7,368.42
476,54.2,74.6,368.49
477,53.8,74.8,368.55
478,53.9,74.8,368.61
479,53.9,75.3,368.67
480,53.9,75.9,368.76
481,53.8,75.3,368.83
482,53.6,77.2,368.93
483,53.8,76.8,369.02
484,53.5,79.7,369.1
485,53.5,79.3,369.19
486,53.7,80.3,369.25
487,53.5,79.0,369.32
488,53.5,77.0,369.39
489,53.5,76.5,369.44
490,53.5,75.6,369.52
491,53.2,77.1,369.59
492,53.2,76.1,369.64
493,53.4,74.4,369.71
494,53.1,76.3,369.77
495,53.3,76.9,369.83
496,53.1,77.9,369.88
497,53,77.6,369.93
498,53.2,77.3,369.98
499,52.7,73.5,370.03
500,53.3,74.0,370.1
501,53,74.6,370.15
502,53,74.5,370.2
503,53.1,74.9,370.25
504,52.7,76.1,370.29
505,52.5,73.1,370.3
506,52.6,71.7,370.36
507,52.7,73.1,370.47
508,52.6,72.1,370.5
509,52.1,73.1,370.62
510,52.3,71.2,370.64
511,52.3,69.2,370.7
512,52.3,70.6,370.77
513,52.5,71.2,370.82
514,52.1,72.8,370.88
515,52.1,74.3,370.94
516,52,72.6,371
517,52.1,71.8,371.09
518,51.8,70.3,371.19
519,51.6,70.9,371.24
520,51.8,71.5,371.33
521,51.8,70.7,371.4
522,51.7,71.8,371.41
523,51.4,71.8,371.47
524,51.5,71.8,371.49
525,51.3,72.7,371.62
526,51.5,73.7,371.7
527,51.6,73.1,371.78
528,51.5,72.7,371.87
529,51.4,71.7,371.94
530,51.5,73.9,372
531,51.4,74.3,372.06
532,51.2,73.0,372.17
533,51.3,72.0,372.28
534,51.4,73.5,372.3
535,50.9,70.3,372.37
536,51,70.6,372.45
537,51.1,69.7,372.52
538,50.6,71.5,372.61
539,50.7,71.8,372.71
540,50.6,70.3,372.76
541,50.8,70.5,372.85
542,50.7,70.7,372.93
543,50.5,70.6,372.99
544,50.6,72.4,373.05
545,50.6,74.4,373.1
546,50.7,73.6,373.19
547,50.5,71.2,373.28
548,50.5,69.1,373.37
549,50.3,69.8,373.44
550,50.2,70.0,373.5
551,50.3,71.5,373.56
552,50.3,72.7,373.61
553,50.2,74.0,373.7
554,50.3,75.1,373.76
555,50,74.4,373.83
556,50.2,75.3,373.9
557,50.2,74.1,373.93
558,50.1,73.0,373.98
559,49.9,71.1,374.05
560,50,71.6,374.12
561,50,72.3,374.2
562,50,71.5,374.28
563,50,71.8,374.35
564,49.8,70.9,374.4
565,49.9,70.3,374.42
566,49.7,71.4,374.52
567,49.7,73.5,374.55
568,49.6,72.9,374.67
569,49.6,70.0,374.71
570,49.6,71.6,374.77
571,49.5,72.8,374.83
572,49.3,75.6,374.87
573,49.3,75.3,374.94
574,49.4,73.5,374.95
575,49.4,73.4,375.1
576,49.2,72.0,375.12
577,49.1,71.5,375.13
578,49.2,73.0,375.2
579,49,74.6,375.31
580,49,72.6,375.36
581,49,72.2,375.4
582,49.1,72.0,375.41
583,48.9,73.5,375.45
584,48.9,73.5,375.5
585,48.8,75.0,375.55
586,48.8,73.2,375.6
587,48.6,71.6,375.62
588,49,73.3,375.73
589,48.7,71.3,375.8
590,48.6,71.2,375.86
591,48.5,71.7,375.92
592,48.3,73.3,375.97
593,48.2,73.2,376.01
594,48.2,73.4,376.07
595,48.4,74.4,376.11
596,48.1,74.8,376.15
597,48,72.7,376.19
598,48.1,72.7,376.22
599,48.3,72.7,376.28
600,48.2,72.1,376.35
601,48.1,73.5,376.41
602,48,73.6,376.46
603,47.8,72.1,376.5
604,47.9,69.5,376.57
605,48,72.2,376.62
606,48.1,72.5,376.66
607,48,69.0,376.71
608,47.9,72.6,376.75
609,48,72.9,376.75
610,47.9,70.5,376.78
611,47.9,71.0,376.8
612,47.8,73.9,376.84
613,47.5,70.7,376.88
614,47.6,70.5,376.93
615,47.9,71.3,376.98
616,47.5,70.6,377.01
617,47.5,69.2,377.06
618,47.3,68.4,377.11
619,47.2,72.6,377.16
620,46.9,72.5,377.2
621,47.1,72.2,377.28
622,47.5,72.3,377.32
623,47.4,70.9,377.37
624,47.2,73.5,377.42
625,47.2,72.0,377.49
626,47,71.6,377.51
627,47.1,71.7,377.6
628,47.1,72.4,377.71
629,47,71.8,377.72
630,46.9,75.0,377.7
631,46.7,74.8,377.82
632,46.7,77.1,377.85
633,46.5,77.9,377.9
634,46.3,77.4,377.93
635,46.4,76.9,377.98
636,46.5,76.9,378.06
637,46.5,79.7,378.12
638,46.5,79.3,378.19
639,46.4,77.2,378.24
640,45.9,75.7,378.32
641,46.2,75.5,378.34
642,46.1,74.8,378.4
643,45.9,75.3,378.44
644,45.9,75.3,378.51
645,46.1,74.2,378.58
646,45.9,72.9,378.59
647,46,74.3,378.7
648,46.2,74.4,378.69
649,46.1,73.0,378.73
650,45.8,72.8,378.82
651,45.7,71.6,378.87
652,45.6,71.8,378.93
653,45.6,73.4,379
654,45.9,73.0,379.06
655,45.6,73.7,379.11
656,45.9,74.3,379.18
657,45.6,73.2,379.21
658,45.4,73.0,379.26
659,45.4,74.1,379.28
660,45.2,74.3,379.32
661,45.2,72.6,379.38
662,45.1,71.6,379.4
663,45.3,72.9,379.46
664,44.9,71.9,379.52
665,45.1,71.4,379.58
666,45.2,70.9,379.66
667,44.8,71.5,379.72
668,44.7,72.8,379.75
669,44.7,69.5,379.81
670,44.9,71.1,379.86
671,44.9,70.8,379.91
672,44.7,71.6,379.98
673,44.6,70.2,380.06
674,44.3,69.5,380.12
675,44.4,69.8,380.18
676,44.6,70.3,380.24
677,44.5,71.0,380.31
678,44.5,69.5,380.36
679,44.2,69.6,380.43
680,44.4,71.6,380.47
681,44.4,72.3,380.59
682,44.4,73.4,380.61
683,44.4,72.2,380.68
684,44.2,71.9,380.8
685,44.2,70.2,380.84
686,44.2,70.3,380.84
687,44.3,70.4,380.9
688,44.3,70.9,380.9
689,44.1,70.3,381.02
690,44,72.9,381.03
691,43.9,72.9,381.15
692,44.1,72.1,381.22
693,44,70.4,381.29
694,43.6,69.3,381.36
695,43.8,70.9,381.43
696,43.9,71.1,381.5
697,43.8,72.3,381.58
698,43.6,71.4,381.67
699,43.4,71.5,381.74
700,43.7,72.1,381.8
701,43.4,72.2,381.87
702,43.5,71.7,381.94
703,43.5,70.8,382.01
704,43.1,69.7,382.09
705,43.2,71.3,382.15
706,43.3,71.4,382.23
707,43.3,72.4,382.31
708,43,72.8,382.39
709,43.1,71.5,382.47
710,43.4,72.1,382.56
711,43.2,73.2,382.64
712,42.9,72.4,382.73
713,43.1,72.8,382.81
714,43.2,71.4,382.9
715,42.7,72.7,382.97
716,42.6,71.2,383.05
717,42.7,70.4,383.14
718,42.7,70.0,383.21
719,42.5,71.4,383.29
720,42.3,72.2,383.38
721,42.5,72.7,383.47
722,42.6,71.8,383.55
723,42.4,71.4,383.65
724,42.5,73.2,383.73
725,42.6,73.9,383.8
726,42.4,73.4,383.87
727,42.5,73.2,383.95
728,42,72.6,384.03
729,42.1,74.9,384.08
730,42.2,74.6,384.19
731,42.3,76.4,384.29
732,42.3,75.5,384.37
733,42.3,74.8,384.45
734,42.1,74.6,384.52
735,41.8,73.8,384.63
736,41.8,73.9,384.73
737,41.9,73.6,384.84
738,42,73.1,384.91
739,41.8,72.6,385
740,41.7,72.8,385.08
741,41.8,73.3,385.16
742,41.6,73.6,385.27
743,41.5,75.2,385.35
744,41.7,72.9,385.45
745,41.5,73.0,385.61
746,41.3,73.6,385.57
747,41.3,72.8,385.74
748,41.5,74.7,385.77
749,41.4,74.0,385.92
750,41.3,73.1,386.04
751,41.2,74.1,386.08
752,41,74.7,386.26
753,41,75.9,386.32
754,41,75.9,386.42
755,41.1,73.3,386.51
756,41,72.7,386.74
757,40.8,74.0,386.78
758,41,72.5,386.91
759,40.7,73.1,387.06
760,40.6,75.3,387.17
761,40.5,74.5,387.26
762,40.4,72.4,387.42
763,40.3,71.1,387.56
764,40.5,72.8,387.69
765,40.5,73.9,387.79
766,40.3,74.7,387.9
767,40,74.3,388.03
768,40.5,75.7,388.16
769,40.5,76.2,388.34
770,40,74.9,388.42
771,40,77.0,388.54
772,39.8,76.2,388.69
773,39.6,75.6,388.83
774,39.7,74.6,388.92
775,40,74.2,389.07
776,39.6,73.8,389.22
777,39.5,74.1,389.37
778,39.7,78.0,389.51
779,39.2,75.1,389.66
780,39,73.5,389.81
781,39.4,75.6,389.95
782,39.5,75.7,390.1
783,39.2,76.4,390.22
784,38.9,78.9,390.36
785,39,77.6,390.51
786,38.8,76.6,390.69
787,38.7,78.0,390.83
788,39,79.2,390.98
789,39.1,80.3,391.12
790,39,77.5,391.32
791,38.8,78.4,391.5
792,38.7,77.5,391.7
793,38.5,77.0,391.87
794,38.4,79.5,392.06
795,38.3,81.0,392.22
796,38.3,79.7,392.39
797,38.5,79.0,392.57
798,38.7,78.1,392.72
799,38.5,75.7,392.93
800,38.3,77.2,393.11
801,38.1,78.9,393.27
802,38.1,80.6,393.47
803,38,78.5,393.7
804,38.1,78.6,393.92
805,38.3,80.0,394.13
806,38.1,81.4,394.35
807,37.8,81.2,394.58
808,37.6,82.1,394.78
809,38,80.2,395.04
810,37.8,80.9,395.19
811,37.5,79.8,395.45
812,37.6,79.9,395.69
813,37.8,82.3,395.92
814,37.7,81.2,396.19
815,37.8,82.1,396.45
816,37.7,83.4,396.71
817,37.3,84.3,396.97
818,37.1,84.6,397.2
819,37.4,84.9,397.46
820,37.1,85.0,397.71
821,37.3,83.1,398.02
822,37.4,83.8,398.29
823,37.3,83.9,398.53
824,37,85.2,398.82
825,36.9,84.8,399.05
826,36.8,85.9,399.36
827,36.8,85.7,399.6
828,36.9,87.0,399.93
829,36.8,84.9,400.25
830,36.3,86.2,400.56
831,36.2,85.0,400.86
832,36.2,84.3,401.2
833,36.4,83.3,401.52
834,36.4,83.7,401.85
835,36.5,85.9,402.18
836,36.6,85.7,402.5
837,36.3,86.0,402.84
838,36.2,85.2,403.16
839,36.2,84.7,403.52
840,35.8,84.6,403.89
841,36.1,85.3,404.28
842,36.3,84.1,404.65
843,36.3,85.4,405
844,35.8,85.0,405.36
845,36,83.8,405.72
846,36.1,85.2,406.08
847,35.9,87.5,406.51
848,35.7,85.7,406.92
849,35.5,86.8,407.33
850,35.6,85.2,407.74
851,35.4,85.9,408.18
852,35.1,87.1,408.6
853,35,85.2,409
854,34.9,85.1,409.46
855,35.1,84.5,409.91
856,35,83.4,410.33
857,34.7,85.5,410.76
858,34.6,86.9,411.18
859,34.7,86.3,411.63
860,34.7,84.6,412.07
861,34.4,84.8,412.53
862,34.5,85.5,413
863,34.7,83.9,413.5
864,34.7,86.2,413.99
865,34.7,84.7,414.51
866,34.7,85.3,415.03
867,34.5,84.7,415.5
868,34.3,84.5,416.03
869,34.6,84.7,416.55
870,34.7,84.7,417.07
871,34.4,84.5,417.6
872,34.1,83.9,418.17
873,34,84.2,418.64
874,34.2,85.1,419.17
875,34.3,84.8,419.71
876,33.9,86.2,420.26
877,33.8,87.2,420.72
878,33.7,87.4,421.35
879,33.9,85.0,421.88
880,34.1,85.5,422.46
881,33.6,87.0,423.01
882,33.4,88.3,423.51
883,33.4,88.3,424.11
884,33.6,87.5,424.67
885,33.5,85.8,425.22
886,33.4,83.4,425.78
887,33.4,85.9,426.37
888,33.3,86.2,426.91
889,33,87.0,427.51
890,33.1,86.4,428.09
891,33.1,86.0,428.68
892,32.9,85.9,429.3
893,32.8,87.8,429.91
894,32.9,87.8,430.52
895,32.9,89.3,431.15
896,32.8,89.1,431.77
897,32.9,90.3,432.41
898,32.5,87.5,433.05
899,32.5,87.6,433.68
900,32.4,89.3,434.28
901,32.4,86.9,434.92
902,32.8,85.8,435.56
903,32.2,86.5,436.22
904,32.2,86.3,436.86
905,32.4,89.0,437.49
906,32.3,88.5,438.15
907,32.2,86.6,438.77
908,31.9,87.1,439.41
