Time (s),Mass (g),HRR (kW/m2),TC back 1 (K)
161,72.256663,38.02753852,33.614
162,72.414575,38.35974966,33.701
163,72.563899,39.38982374,33.807
164,72.10134,39.98709938,33.898
165,72.139923,39.39462909,33.975
166,71.903768,38.78360175,34.124
167,71.759577,39.15426502,34.237
168,72.173851,39.78681068,34.332
169,71.555592,39.74819436,34.419
170,71.936054,39.22772049,34.521
171,71.620406,38.42370477,34.624
172,71.586393,39.27815648,34.733
173,71.747335,39.82990016,34.85
174,71.995945,40.18020526,34.952
175,71.596288,39.82147326,35.065
176,71.493067,39.65190354,35.182
177,71.663476,39.13157926,35.305
178,71.482977,38.16634624,35.429
179,71.249695,38.7000274,35.557
180,71.2622,39.73094875,35.659
181,70.98392,38.78613154,35.768
182,71.242823,38.45666126,35.9
183,71.186538,37.78325123,36.024
184,71.13175,37.59399169,36.173
185,71.074469,38.45853574,36.286
186,70.559872,37.78269561,36.443
187,70.994918,36.99124967,36.6
188,71.008228,38.00386716,36.716
189,70.896471,38.46416468,36.88
190,70.586569,38.16132994,37.019
191,71.038916,37.92641653,37.176
192,70.596143,37.88435058,37.343
193,70.655367,38.23859208,37.497
194,70.738315,37.39778736,37.631
195,70.578051,37.48809665,37.821
196,70.770443,38.17553729,37.996
197,70.75689,37.00293874,38.145
198,70.735292,37.42037991,38.313
199,70.649433,37.57912039,38.437
200,70.5535,37.06833652,38.634
201,70.465874,36.17376682,38.776
202,70.489234,36.37079173,38.995
203,70.33765,36.71447488,39.177
204,70.170546,37.76992468,39.359
205,70.495189,36.89826584,39.549
206,70.541089,36.77158893,39.749
207,70.381445,37.58210383,39.928
208,70.05411,37.27614167,40.117
209,69.949038,36.68095275,40.331
210,69.996888,36.98090294,40.566
211,70.013118,36.28803289,40.715
212,70.06681,35.61498509,40.929
213,69.97177,36.33311042,41.129
214,69.904754,35.64440928,41.328
215,69.754218,35.2236351,41.553
216,69.889874,34.91962041,41.774
217,69.423601,35.34529903,41.977
218,69.272308,34.84900388,42.206
219,69.270434,34.2092989,42.445
220,69.144618,34.8649469,42.692
221,69.091051,35.2771625,42.931
222,69.010601,35.17789375,43.156
223,68.866948,34.92500425,43.403
224,69.2432,34.68484951,43.642
225,68.960907,35.37676036,43.892
226,68.615559,35.34451606,44.135
227,68.360108,35.09084533,44.386
228,68.361947,34.97331594,44.643
229,68.631265,34.73622157,44.904
230,68.674622,34.59736083,45.158
231,68.785394,34.53915018,45.416
232,68.423421,35.00310465,45.691
233,68.720121,35.12596883,45.956
234,68.528154,35.41517615,46.239
235,68.697969,34.60011315,46.529
236,68.498716,35.22197847,46.801
237,68.339289,35.37705063,47.098
238,68.366349,35.17857792,47.381
239,67.964032,36.09080788,47.668
240,67.990207,34.89122266,47.961
241,67.954924,34.96483694,48.252
242,68.094126,35.18163935,48.56
243,68.152829,34.11366694,48.857
244,68.076371,34.94085369,49.176
245,68.127937,35.11356872,49.495
246,68.083349,35.08636097,49.851
247,67.710241,35.51445652,50.162
248,67.66428,34.91230374,50.443
249,67.587203,35.32835059,50.75
250,67.771794,34.90093223,51.068
251,67.578613,33.76533555,51.4
252,67.598228,33.67596512,51.71
253,67.563943,34.38662529,52.01
254,67.488674,34.25837033,52.352
255,67.475,34.41829054,52.685
256,67.534069,34.80735068,52.998
257,67.38508,33.34891494,53.323
258,67.189306,33.47219594,53.655
259,67.388219,34.04838877,54.013
260,67.285991,33.61049666,54.377
261,66.971101,33.54040962,54.698
262,66.915104,33.86889129,55.081
263,67.015676,33.64187404,55.438
264,66.827852,33.80637672,55.77
265,66.874101,32.83341573,56.135
266,66.547529,32.67252377,56.463
267,66.715053,32.15178865,56.838
268,66.708543,33.08742078,57.203
269,66.632525,32.94921018,57.6
270,66.646446,33.77013585,57.95
271,66.904649,33.88741419,58.321
272,66.727762,33.5874491,58.715
273,66.774664,33.30556291,59.079
274,66.800955,34.02051237,59.419
275,66.515263,34.75073206,59.815
276,66.787428,34.73631708,60.165
277,66.123578,33.87386785,60.527
278,66.251788,34.78658359,60.901
279,66.424185,33.96317601,61.26
280,66.407565,32.90888828,61.634
281,66.207941,32.91878337,62.011
282,66.273936,32.78723018,62.363
283,66.482106,33.07341092,62.74
284,65.930079,34.2291556,63.117
285,66.208847,33.9998035,63.469
286,66.236468,34.14024538,63.853
287,65.72794,34.23312916,64.263
288,65.261467,34.77735949,64.647
289,65.716724,34.49759688,65.045
290,65.842736,35.028041,65.39
291,64.960042,34.66287608,65.76
292,64.952672,34.61527467,66.141
293,65.626442,34.16823954,66.525
294,65.193515,33.95799046,66.909
295,64.854138,33.49189494,67.29
296,64.515866,34.24750654,67.671
297,64.947966,33.58476056,68.055
298,64.750995,31.62659571,68.421
299,64.441322,31.75540278,68.805
300,64.804059,32.58081967,69.179
301,64.522636,32.73687159,69.556
302,64.726405,33.36863361,69.926
303,64.931468,33.54500505,70.295
304,64.435706,33.48618958,70.679
305,64.564431,34.30619506,71.03
306,64.591138,34.53985053,71.388
307,64.521979,33.11395214,71.739
308,64.130297,34.92118405,72.105
309,64.361126,34.46447975,72.491
310,64.614074,34.2023794,72.846
311,64.75966,34.73780483,73.219
312,64.213127,34.23702833,73.584
313,64.557217,34.47591655,73.942
314,64.492454,35.5718533,74.293
315,64.460819,34.16682577,74.666
316,64.158148,33.5889633,75.01
317,65.21831,32.90411015,75.361
318,65.248021,33.39206396,75.687
319,64.685929,33.57928169,76.053
320,64.392809,35.24169022,76.389
321,64.581161,34.42369765,76.759
322,64.419392,34.22068294,77.063
323,64.455317,33.33829691,77.389
324,64.376611,32.90848902,77.697
325,64.130243,33.56338941,78.013
326,63.94292,32.60846625,78.371
327,64.488794,32.24979933,78.665
328,64.32848,32.74633807,78.994
329,63.819462,33.6970731,79.309
330,64.155159,33.06354543,79.639
331,64.508693,33.39707066,79.908
332,64.243524,33.43309764,80.252
333,64.257636,32.69347525,80.515
334,65.177609,33.03425911,80.856
335,66.236065,32.58798156,81.183
336,67.212278,32.47778169,81.502
337,68.623469,32.67691323,81.779
338,68.792818,33.48805442,82.077
339,68.517433,33.61563408,82.393
340,68.65598,33.97442628,82.659
341,68.703776,33.39637371,82.932
342,68.259111,33.68643951,83.215
343,68.284384,32.78450668,83.495
344,68.710677,34.01582907,83.75
345,68.123582,35.40054441,83.995
346,67.740911,34.03872548,84.275
347,67.823737,33.81348363,84.519
348,67.682556,33.62388575,84.781
349,67.236475,35.52084128,85.029
350,67.141284,35.44154731,85.284
351,67.196932,35.09833919,85.528
352,66.936446,35.20071022,85.769
353,67.003639,34.63196465,85.992
354,67.354631,34.0620898,86.225
355,67.318012,34.31138189,86.448
356,67.137582,33.91634737,86.663
357,66.937828,33.3753591,86.882
358,66.59165,33.55579762,87.119
359,66.566291,33.40299956,87.328
360,66.569118,33.00428035,87.518
361,66.90307,33.29936132,87.726
362,66.853963,32.34833956,87.91
363,66.513483,32.3905968,88.125
364,66.546799,33.60066819,88.312
365,66.493607,33.67532719,88.481
366,66.600483,33.65489711,88.66
367,66.685756,33.95544831,88.808
368,66.309966,33.28555725,88.944
369,66.446494,33.34603234,89.153
370,66.513652,32.81286763,89.325
371,66.464414,32.61675242,89.494
372,66.391519,33.43818978,89.641
373,66.090435,33.27715108,89.796
374,66.035488,32.87056842,89.932
375,65.601854,32.90385364,90.119
376,65.40956,32.95044776,90.238
377,65.643331,33.44699308,90.389
378,65.874339,33.35951548,90.576
379,65.738243,32.79921738,90.688
380,65.677179,32.91524359,90.839
381,65.885521,32.56977377,90.973
382,65.839899,33.23118159,91.088
383,65.907513,32.46902484,91.21
384,65.7624,32.54893397,91.322
385,64.779169,32.55756,91.444
386,64.958736,32.97920277,91.57
387,64.597557,31.68731316,91.707
388,64.702332,32.21720014,91.808
389,64.539609,32.57606813,91.938
390,64.513095,32.51846612,92.057
391,64.65856,32.86095872,92.165
392,64.420715,32.35417982,92.298
393,64.369168,33.35739976,92.384
394,64.488438,32.86585958,92.464
395,64.298891,32.54528377,92.554
396,64.443965,32.82534472,92.68
397,64.622242,32.91095728,92.755
398,64.157982,33.37700023,92.86
399,64.399389,33.84552972,92.957
400,64.440573,34.09284508,93.058
401,64.801948,33.12624337,93.123
402,64.454043,33.41714027,93.22
403,64.361869,32.90769941,93.285
404,64.278219,32.60963787,93.353
405,64.366992,32.88223709,93.418
406,64.227904,33.13487407,93.483
407,63.971994,33.10787742,93.562
408,64.230917,33.6009105,93.627
409,63.857961,32.54870913,93.692
410,63.832032,32.5494884,93.757
411,63.810274,33.96522808,93.818
412,63.662861,33.76699709,93.886
413,63.486404,34.81728343,93.959
414,63.463485,34.28193017,94.034
415,63.602579,34.39611267,94.095
416,64.266118,33.83841618,94.153
417,63.769543,33.18001572,94.2
418,63.674033,32.24987922,94.265
419,63.154831,32.11325198,94.315
420,62.950164,32.42402209,94.376
421,63.438885,33.10061943,94.445
422,63.011107,32.86678684,94.524
423,63.256531,33.29700924,94.582
424,63.136115,32.77628362,94.632
425,63.209504,33.00877441,94.668
426,63.293668,32.90070135,94.74
427,63.15408,32.37018601,94.762
428,63.273515,33.59118187,94.784
429,62.933293,33.4773115,94.849
430,62.969405,33.43453895,94.899
431,63.04989,33.55991566,94.939
432,62.869256,33.65552173,94.982
433,62.63748,32.26054498,95.032
434,62.762942,32.8127051,95.032
435,62.954835,32.86736269,95.09
436,62.52699,33.0621641,95.115
437,62.876733,32.5678136,95.137
438,62.667467,32.32899184,95.198
439,62.612999,31.84611184,95.195
440,62.413756,32.39632372,95.285
441,62.750904,32.97914312,95.324
442,62.454168,33.59162974,95.346
443,62.214269,32.98219972,95.393
444,62.061683,32.53639566,95.433
445,62.662633,32.85209934,95.494
446,62.641577,32.96699806,95.498
447,62.180629,33.18499945,95.545
448,62.226195,33.61756726,95.581
449,61.922661,32.44198963,95.595
450,61.893287,32.6939141,95.656
451,61.878511,32.33466379,95.689
452,61.86762,31.54802175,95.71
453,61.758818,31.68919081,95.714
454,61.715984,31.25742917,95.761
455,62.015926,31.42403415,95.808
456,61.811282,30.93881962,95.819
457,61.708438,30.31533948,95.869
458,61.711002,29.83064275,95.912
459,61.392543,30.62121892,95.941
460,61.29579,31.73831385,95.981
461,61.527989,31.43515223,96.017
462,61.641887,31.23693696,96.028
463,61.373058,31.65318573,96.075
464,61.305247,32.04136855,96.122
465,61.373716,31.36299975,96.161
466,61.215932,30.93159894,96.19
467,61.280511,30.98419056,96.226
468,61.0449,30.46072298,96.251
469,61.101023,31.30654573,96.284
470,61.00226,31.81548172,96.334
471,61.119904,32.03704622,96.374
472,60.829565,32.67059051,96.421
473,61.161595,32.5635096,96.486
474,60.929705,31.34915156,96.543
475,60.924423,31.89870213,96.601
476,60.536939,31.84618845,96.684
477,60.720324,32.57732988,96.767
478,60.655698,32.29341893,96.81
479,60.669556,32.64680932,96.871
480,60.415227,32.87747319,96.922
481,60.36348,33.02724024,96.99
482,60.459586,32.46915534,97.048
483,60.453707,33.00682087,97.116
484,60.009435,33.05429981,97.192
485,60.492886,32.05847715,97.257
486,60.150355,31.02872529,97.354
487,60.00328,30.6586513,97.44
488,59.975473,31.59537496,97.53
489,59.979972,32.17752486,97.631
490,59.922149,32.33729826,97.725
491,60.069059,31.72275376,97.808
492,59.978272,31.74819355,97.901
493,59.500757,32.48044715,97.955
494,59.740367,33.06523505,98.024
495,59.685223,31.79107925,98.096
496,59.657851,31.68185214,98.164
497,59.778635,31.2649216,98.236
498,59.305207,30.48779703,98.33
499,59.554972,31.20073396,98.37
500,59.543878,32.10541896,98.427
501,59.50353,32.04795924,98.481
502,59.389034,30.95839105,98.561
503,59.360891,30.91549141,98.633
504,59.109611,30.52685769,98.69
505,59.514237,30.70617862,98.78
506,58.993536,30.97136669,98.82
507,59.109073,30.8310682,98.943
508,59.102501,30.04888497,99
509,59.061262,30.70203601,99.083
510,58.910279,30.3852188,99.169
511,59.129629,30.76623205,99.231
512,58.720818,31.21971938,99.299
513,58.731531,30.25054036,99.382
514,58.802486,30.96346866,99.44
515,58.765764,31.10927129,99.533
516,58.618333,30.99139018,99.638
517,58.584559,31.74868111,99.721
518,58.708667,32.60607513,99.803
519,58.447912,33.17547857,99.879
520,58.382155,32.79183775,99.966
521,58.333243,32.8600266,100.045
522,58.462823,32.17787929,100.132
523,58.086703,32.07787499,100.2
524,58.534197,31.94622187,100.276
525,58.159834,31.89290211,100.373
526,58.301285,32.21931125,100.457
527,58.01014,31.22904438,100.511
528,58.216515,31.00882432,100.579
529,58.139139,31.70424759,100.67
530,57.872414,32.00104435,100.749
531,57.724081,31.88600625,100.81
532,57.761225,32.46063754,100.865
533,57.781461,32.80751933,100.915
534,58.526886,32.86758515,100.969
535,58.635094,32.00207322,101.042
536,58.882282,31.92321203,101.099
537,58.452592,31.0902343,101.164
538,58.426379,29.95170461,101.229
539,58.381224,30.79582234,101.309
540,57.946946,31.98524719,101.385
541,58.158105,32.12532408,101.428
542,58.341678,32.3464609,101.468
543,58.282979,31.8444832,101.547
544,58.251628,31.80905656,101.598
545,58.195268,31.24789769,101.666
546,58.480056,30.76228981,101.735
547,58.062296,31.02526033,101.807
548,58.026749,31.1532434,101.865
549,58.267763,30.93075639,101.952
550,57.947511,30.67627588,102.024
551,57.994646,30.88357852,102.064
552,57.913414,31.41048028,102.103
553,57.963792,31.22265447,102.147
554,57.785783,30.30077338,102.197
555,57.799437,30.62829998,102.284
556,58.121114,31.17835297,102.309
557,57.777315,30.71897409,102.345
558,57.784148,31.25501706,102.41
559,57.865336,32.17346751,102.443
560,57.618258,31.66338795,102.476
561,57.599961,31.42167308,102.537
562,57.495013,31.03249326,102.616
563,57.585981,30.19437648,102.689
564,57.2768,32.40283856,102.717
565,57.212576,31.73728303,102.786
566,57.465649,31.15862009,102.833
567,57.176897,30.65399059,102.876
568,57.18103,29.71693785,102.941
569,57.230927,29.95651771,102.974
570,57.153559,31.16318352,102.988
571,57.006824,31.05051442,103.028
572,56.965219,30.39143746,103.09
573,57.106777,30.21633321,103.144
574,56.612102,30.49197079,103.212
575,56.68169,30.75487133,103.292
576,56.8703,31.01209208,103.328
577,56.534677,31.49754976,103.364
578,56.669497,31.1044828,103.404
579,56.564952,30.45453106,103.451
580,56.60932,30.69782194,103.469
581,56.510218,30.97728644,103.505
582,56.441952,31.26397833,103.552
583,56.428868,30.95947617,103.599
584,56.381855,30.75865777,103.668
585,56.393006,30.97975506,103.722
586,56.583953,32.495917,103.754
587,56.235277,31.7176496,103.79
588,56.343256,31.81085131,103.83
589,56.088746,31.08304607,103.884
590,56.196667,31.05025369,103.913
591,55.902261,31.43826604,103.939
592,55.912854,32.75263202,103.968
593,56.100838,31.80260795,103.986
594,55.807234,32.41584803,104.04
595,55.788649,31.49106932,104.119
596,56.424794,30.90798584,104.163
597,57.149526,31.20501157,104.202
598,57.182044,30.70179525,104.231
599,57.132572,31.33683936,104.275
600,57.323882,30.83446888,104.336
601,56.872861,30.34611209,104.426
602,56.969474,30.75484633,104.444
603,57.237385,30.8172583,104.499
604,56.869517,30.95721701,104.538
605,57.022254,31.86775311,104.575
606,57.09637,31.9444804,104.582
607,57.065313,31.45313773,104.632
608,56.746652,30.7125536,104.672
609,56.677385,30.48116697,104.744
610,56.794925,30.52359809,104.824
611,56.379195,30.67930021,104.896
612,56.562047,31.04675497,104.936
613,56.701293,30.18892373,104.972
614,56.511781,29.45373559,105.022
615,56.298796,29.39638339,105.033
616,56.295779,29.56317081,105.087
617,56.384953,29.76092315,105.16
618,56.172963,31.02623181,105.236
619,56.202423,31.25612636,105.311
620,56.530102,31.1669882,105.358
621,56.179709,31.73343036,105.416
622,56.044477,32.79786844,105.409
623,56.419396,32.8657097,105.488
624,56.292467,32.16259838,105.579
625,56.178489,31.26972015,105.622
626,56.165819,31.63786145,105.665
627,56.21097,32.36187383,105.683
628,55.881377,32.69177107,105.738
629,56.051099,33.66233158,105.781
630,56.142651,32.62960671,105.835
631,55.734596,32.81915341,105.907
632,55.816276,33.45674844,105.976
633,55.673894,33.33282027,106.045
634,55.595036,34.1766174,106.099
635,55.410838,34.03383239,106.146
636,55.370707,32.79594217,106.186
637,55.632781,33.07642507,106.236
638,55.264409,32.50733012,106.312
639,55.328352,32.83094803,106.377
640,55.505204,32.96052172,106.428
641,55.285827,32.89143524,106.471
642,55.335002,33.15411373,106.543
643,55.2569,32.61315068,106.626
644,55.300531,32.35457102,106.673
645,54.963185,32.71845576,106.749
646,54.970144,32.88790581,106.774
647,55.257452,33.50207026,106.814
648,54.868378,33.58025952,106.868
649,54.845207,34.39529418,106.93
650,54.962502,34.81951967,106.995
651,54.605458,34.57290908,107.067
652,54.68607,34.10004501,107.139
653,54.665831,34.96694113,107.19
654,54.831039,34.49126164,107.226
655,54.550641,34.79674977,107.269
656,54.362829,34.84597933,107.32
657,54.413133,34.79367535,107.37
658,54.093874,34.85546087,107.432
659,54.167988,35.37706313,107.489
660,54.217099,34.89150853,107.562
661,54.093444,34.62668971,107.637
662,53.887656,35.37571661,107.681
663,53.856423,35.12351132,107.768
664,54.028265,35.06406176,107.843
665,53.584331,35.45219204,107.898
666,53.708026,35.57691554,107.966
667,53.978022,34.88649096,108.049
668,53.633684,35.4403571,108.1
669,53.599506,35.38703251,108.208
670,53.820383,34.24445897,108.241
671,53.687485,34.38305659,108.298
672,53.622304,34.13583447,108.385
673,53.569742,33.83810956,108.45
674,53.89438,34.34020244,108.519
675,53.50222,34.68733898,108.562
676,53.706308,33.9695954,108.663
677,53.720371,33.19967232,108.735
678,53.467122,33.67782613,108.822
679,53.564788,33.5944123,108.88
680,53.60387,32.94920461,108.927
681,53.64711,33.45130586,109.042
682,53.349332,33.82744135,109.114
683,53.447279,33.24893712,109.14
684,53.823396,33.14437659,109.194
685,53.29579,33.59405028,109.288
686,53.294748,34.28387857,109.349
687,53.438832,33.82561403,109.425
688,53.183641,33.87590056,109.483
689,53.058959,33.65848496,109.555
690,53.054686,33.67270948,109.627
691,52.984327,33.22226313,109.656
692,52.587769,34.4895101,109.75
693,52.715798,35.38110556,109.775
694,52.862713,34.37724455,109.812
695,52.422536,34.46860544,109.866
696,52.591824,34.50574604,109.963
697,52.554035,34.76039637,110.057
698,52.474982,35.22198804,110.13
699,52.382206,35.2933927,110.199
700,52.438409,35.28782166,110.257
701,52.733068,35.12973813,110.373
702,52.311863,35.47600607,110.431
703,52.295112,35.65514311,110.504
704,52.487154,35.77350128,110.576
705,52.225511,35.87700739,110.66
706,52.304012,34.83106939,110.736
707,52.410731,34.66831208,110.808
708,52.370857,34.70430835,110.892
709,52.128586,34.91214369,110.968
710,52.102527,35.74588622,111.041
711,52.250222,35.18303686,111.11
712,51.84083,34.18503739,111.182
713,52.134335,33.82142538,111.269
714,52.238282,34.00558085,111.342
715,51.583986,34.68143594,111.411
716,51.619316,34.90002426,111.52
717,51.742756,33.72997307,111.61
718,51.782667,32.45496257,111.701
719,51.380317,33.06317587,111.741
720,51.414809,33.56855689,111.846
721,51.595339,33.46830309,111.919
722,51.164742,32.87842985,111.988
723,51.363167,33.66000194,112.064
724,51.650736,34.31137998,112.136
725,51.239818,33.7281704,112.194
726,51.216206,33.7864596,112.252
727,51.163523,33.54023087,112.321
728,51.376363,34.23464415,112.401
729,50.951376,33.1983758,112.488
730,51.160323,32.54385038,112.561
731,51.276776,32.93273698,112.673
732,50.848082,33.34548306,112.735
733,50.955847,33.8496622,112.811
734,50.997335,35.09903211,112.826
735,50.821199,34.97668871,112.913
736,50.476869,33.94959654,112.946
737,50.503147,34.29282506,113.044
738,50.628337,34.22590299,113.167
739,50.23639,33.88668708,113.218
740,50.490861,33.88202902,113.294
741,51.160169,33.64861554,113.381
742,51.00642,34.27015148,113.461
743,50.989363,34.486312,113.493
744,51.078393,35.48238665,113.396
745,51.139272,35.76632664,113.447
746,50.783194,36.11832302,113.378
747,50.898847,36.81425241,113.457
748,51.089459,37.2105061,113.305
749,50.45562,37.35652615,112.877
750,50.587996,37.77664104,112.733
751,50.581527,37.75753552,112.671
752,50.27887,37.92225682,112.664
753,50.092259,37.73137313,112.682
754,50.08245,38.72409122,112.765
755,50.048526,38.03917819,112.798
756,49.556731,38.88528763,112.747
757,49.651821,38.53688397,112.987
758,49.793414,37.55646744,113.222
759,49.096805,38.42938807,113.386
760,49.416957,38.97955924,113.574
761,49.553644,38.76383952,113.799
762,49.619926,39.43825949,113.959
763,49.539483,39.72486796,114.002
764,49.528086,38.37214224,114.191
765,49.63771,38.02963705,114.314
766,49.175574,38.0110843,114.463
767,49.286126,38.6753672,114.59
768,49.505759,39.8016589,114.68
769,49.167883,40.10851557,114.735
770,49.023901,40.35972659,114.793
771,48.943028,39.70414375,114.924
772,48.841105,39.51525536,115.036
773,48.605147,39.72256329,115.109
774,48.673884,40.43186473,115.109
775,48.867192,39.12021187,114.982
776,48.346039,39.40787146,114.996
777,48.384006,39.75265142,115.127
778,48.228984,40.03719051,115.254
779,48.228079,39.94271886,115.37
780,48.060969,38.90311874,115.472
781,48.055187,39.39571305,115.631
782,48.194677,39.50871232,115.812
783,47.775751,38.85747295,115.961
784,47.817443,39.4023617,116.143
785,47.975,40.42737856,116.262
786,47.669186,40.17779232,116.338
787,47.957685,40.07867871,116.353
788,48.04874,39.48078111,116.607
789,47.700784,39.41324145,116.748
790,47.719176,39.48160164,116.781
791,47.661216,39.62429232,116.951
792,47.646145,39.96835475,117.1
793,47.496634,39.87224396,117.213
794,47.473488,39.00940465,117.289
795,47.639112,39.33788242,117.3
796,47.190036,39.28864995,117.434
797,47.254322,39.928811,117.622
798,47.256311,40.0041213,117.757
799,47.092411,39.49445636,117.804
800,46.925057,39.13041007,117.862
801,46.948814,37.80665778,118.014
802,47.194778,37.95413121,118.156
803,46.677137,38.60134287,118.344
804,46.815881,38.22345677,118.41
805,46.97295,37.93099227,118.544
806,46.85783,38.04154445,118.696
807,46.735595,37.86048027,118.776
808,46.87995,38.11305395,118.921
809,46.976656,39.50104913,118.986
810,46.865701,39.55954045,119.149
811,46.880349,39.25418875,119.316
812,47.218162,37.78488447,119.483
813,46.684752,38.61136884,119.592
814,46.734474,38.03400603,119.683
815,46.679261,38.07786334,119.733
816,46.250205,36.97381264,119.835
817,46.385787,37.20188335,119.984
818,46.350822,37.84122236,120.155
819,46.426766,38.22251443,120.345
